formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,permanently_closed,url
"F76X+HJ5, Saenam, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.538614299999999, 'lng': 124.2991146}, 'viewport': {'northeast': {'lat': -9.537024320107276, 'lng': 124.3005600798927}, 'southwest': {'lat': -9.53972397989272, 'lng': 124.2978604201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit sertu saenam,"[{'height': 1456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106601313621714924957"">A Google User</a>'], 'photo_reference': 'AUGGfZmf6b1Ue_nknOLZ4ygiC8A7LfgUU9dDWRVUjTivb58hLON4rwFffXpP4Un7bY9jnYYUNjoonoT4Ozlj0P8GtSC3yViAVMLrwebs6V7fp3IUCX5j4Ds65QKe0gqHdEMAO4Oo9rf0ws0_jmDdu_i9B35IOgmQ7Pzq3gzlZ3taak8HFsLt', 'width': 3072}]",ChIJQ9U5wqybVSwRrya6SwVQEtU,ChIJQ9U5wqybVSwRrya6SwVQEtU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,1.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJQ9U5wqybVSwRrya6SwVQEtU
"GCC5+WQ, Oelneke, Musi, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.477636, 'lng': 124.409457}, 'viewport': {'northeast': {'lat': -9.47652417010728, 'lng': 124.4105376798927}, 'southwest': {'lat': -9.479223829892724, 'lng': 124.4078380201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nuaf Nunua Oelneke,,ChIJFXcLXQCFVSwR3oytUVbW6eY,ChIJFXcLXQCFVSwR3oytUVbW6eY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJFXcLXQCFVSwR3oytUVbW6eY
"GFPC+FXQ, Benpasi, Kota Kefamenanu, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4637985, 'lng': 124.4724999}, 'viewport': {'northeast': {'lat': -9.460799550000003, 'lng': 124.4741865298927}, 'southwest': {'lat': -9.46479815, 'lng': 124.4714868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TA'LOT,,ChIJDUPIAgCBVSwReusNtF1XKPg,ChIJDUPIAgCBVSwReusNtF1XKPg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDUPIAgCBVSwReusNtF1XKPg
"JF5P+MP, Fatusene, Miomafo Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3908013, 'lng': 124.4867743}, 'viewport': {'northeast': {'lat': -9.38947342010728, 'lng': 124.4881220298928}, 'southwest': {'lat': -9.392173079892723, 'lng': 124.4854223701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Pusat Pemerintahan Hindia Belanda,,ChIJiSyrnN2BVSwRvtLq7fW1bxY,ChIJiSyrnN2BVSwRvtLq7fW1bxY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJiSyrnN2BVSwRvtLq7fW1bxY
"H9CF+8VV, Inbate, Bikomi Nilulat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.429145199999999, 'lng': 124.3746781}, 'viewport': {'northeast': {'lat': -9.427785720107279, 'lng': 124.3761559298927}, 'southwest': {'lat': -9.430485379892723, 'lng': 124.3734562701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Impian,,ChIJZcppFzuDVSwRGji-9PxDKwQ,ChIJZcppFzuDVSwRGji-9PxDKwQ,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,0.0,0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJZcppFzuDVSwRGji-9PxDKwQ
"F882+XJ, Saenam, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.532547, 'lng': 124.3015581}, 'viewport': {'northeast': {'lat': -9.531203820107276, 'lng': 124.3029428798927}, 'southwest': {'lat': -9.53390347989272, 'lng': 124.3002432201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oel Sonlay,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113291556353925497729"">Yosef Sumu</a>'], 'photo_reference': 'AUGGfZl7M7zCrrrht-3lKEyrsV9NjlU2rin1m2RNrngWmKEgQG9v81DV7X-PNtKw_SQ-aJ80y41MlpUT3xwE4UfquElkwrnwhiw18lQiQcry6qUW4Rob0PQo6c2lB8Hr8fJ4H0rf-FJ1_nBKTe4-WtDrUn_N82LkEUNVlX8nQkWqEkPPl_XZ', 'width': 3024}]",ChIJN7JHouubVSwR9gyMzdpdMLU,ChIJN7JHouubVSwR9gyMzdpdMLU,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,0.0,0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJN7JHouubVSwR9gyMzdpdMLU
"F873+8C4, Saenam, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5367376, 'lng': 124.3035717}, 'viewport': {'northeast': {'lat': -9.53493402010728, 'lng': 124.3046882798927}, 'southwest': {'lat': -9.537633679892723, 'lng': 124.3019886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun demplot saenam,,ChIJc6Je7ICbVSwRAnOpLVSynbY,ChIJc6Je7ICbVSwRAnOpLVSynbY,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,0.0,0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJc6Je7ICbVSwRAnOpLVSynbY
"G7Q3+58R, Tasinifu, Mutis, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4620074, 'lng': 124.2532741}, 'viewport': {'northeast': {'lat': -9.460149999999999, 'lng': 124.25685925}, 'southwest': {'lat': -9.4675796, 'lng': 124.25207905}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Pah Koto,,ChIJgWuFVcKdVSwRQ-XvNEO6pqE,ChIJgWuFVcKdVSwRQ-XvNEO6pqE,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,0.0,0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJgWuFVcKdVSwRQ-XvNEO6pqE
"C8VF+JG2, Jl. Praja II, Eban, Kec. Miomaffo Bar., Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.555992, 'lng': 124.323752}, 'viewport': {'northeast': {'lat': -9.554015570107277, 'lng': 124.3255804798927}, 'southwest': {'lat': -9.55671522989272, 'lng': 124.3228808201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Basusun,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110744491186142437910"">Arys Intha</a>'], 'photo_reference': 'AUGGfZkk9bpJvqBQDRyTRkuWPo6gbBiJGVPw95Y4LMHbD8nRE1hjk00X_usL3FM-9omMPkhv1v7tUtIdcJAcpTwocrtsFhYqPpj_EEThRcHkY3RDBHUKvRChczBaZhqltTOgK1LBUM9XyfSlJwHeDzazhJp4Ucrc7ILzYyDLR18YXLjVpt1z', 'width': 4624}]",ChIJ54qbDQebVSwRabQrR2yrXyA,ChIJ54qbDQebVSwRabQrR2yrXyA,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,5.0,2.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJ54qbDQebVSwRabQrR2yrXyA
"C7X7+H95, Noepesu, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5511014, 'lng': 124.2634962}, 'viewport': {'northeast': {'lat': -9.549522370107278, 'lng': 124.26886335}, 'southwest': {'lat': -9.552222029892722, 'lng': 124.26170715}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Mnesat Batan,,ChIJdeSKDHObVSwRd-WCcx7tlnM,ChIJdeSKDHObVSwRd-WCcx7tlnM,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,5.0,1.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJdeSKDHObVSwRd-WCcx7tlnM
"JF36+RH9, Oesena, Miomafo Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.395457100000002, 'lng': 124.4614787}, 'viewport': {'northeast': {'lat': -9.394095320107278, 'lng': 124.4628236298927}, 'southwest': {'lat': -9.396794979892721, 'lng': 124.4601239701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Ekat,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100911873994261287988"">A Google User</a>'], 'photo_reference': 'AUGGfZlI3F4xEVdJW4LLi7ODNUav-xrPp22xGUa8no6ELJmB2k1RbyaI0R2obDXS1NpWZoFFTqTc_JdrxTZPRcSjfrpw_07pdEM3vbADED4GLWVaBsOqdo7vP4KfB1pZBO1Nks_O76KWC2XdRQMjPy8n2mZi6XqFV0viP5nbcb3fGNIzcE4Q', 'width': 1836}]",ChIJI5Ggl6OBVSwRxbOWSmvPojs,ChIJI5Ggl6OBVSwRxbOWSmvPojs,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,0.0,0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJI5Ggl6OBVSwRxbOWSmvPojs
"C6MJ+36M, Nenas, Fatumnasi, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.567299799999999, 'lng': 124.2305456}, 'viewport': {'northeast': {'lat': -9.565949970107276, 'lng': 124.2318954298927}, 'southwest': {'lat': -9.56864962989272, 'lng': 124.2291957701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Mutis,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108034109058141188165"">A Google User</a>'], 'photo_reference': 'AUGGfZkY6s_EzwOAvfx6cErARAVzGJK8mzzMlFnuJjQ45R4UiV8b0Cgm5fmWBam7jmMRjnVGvXdM4OqYqNceS__BN1d1tohvLX8uHTwLaAB25I1UKQtRCFgmNv9BSGPJ0JMzuykcui3bsCvrxmtN0zBdcSVU2DgNLi6FFDSwCZ97UIQ3Y7o', 'width': 3024}]",ChIJ-daW-FiZVSwRJ6Tan1buHso,ChIJ-daW-FiZVSwRJ6Tan1buHso,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,5.0,2.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJ-daW-FiZVSwRJ6Tan1buHso
"JF4V+45R, Femnasi, Miomafo Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.394637699999999, 'lng': 124.4928887}, 'viewport': {'northeast': {'lat': -9.393317420107278, 'lng': 124.4943133798927}, 'southwest': {'lat': -9.396017079892722, 'lng': 124.4916137201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Taekas Femnasi,,ChIJq2gB8cKBVSwRzfV2OFe3Ldo,ChIJq2gB8cKBVSwRzfV2OFe3Ldo,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_TEMPORARILY,,0.0,0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJq2gB8cKBVSwRzfV2OFe3Ldo
