business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"8235+PWJ, Jl. Sigli - Kb. Tj, Tanjong, Kec. Kembang Tj., Kabupaten Pidie, Aceh 24181, Indonesia","{'location': {'lat': 5.304491899999999, 'lng': 96.0092633}, 'viewport': {'northeast': {'lat': 5.305860179892722, 'lng': 96.01062767989272}, 'southwest': {'lat': 5.303160520107278, 'lng': 96.00792802010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tutue Lamkawe,ChIJbeVxMQCVQDARPmJXIZNGF2Y,0.0,ChIJbeVxMQCVQDARPmJXIZNGF2Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJbeVxMQCVQDARPmJXIZNGF2Y
OPERATIONAL,"72W6+P3J, Jufhoih Adan, Kec. Mutiara Tim., Kabupaten Pidie, Aceh 24186, Indonesia","{'location': {'lat': 5.2972668, 'lng': 96.0093847}, 'viewport': {'northeast': {'lat': 5.298487129892721, 'lng': 96.01120907989271}, 'southwest': {'lat': 5.295787470107277, 'lng': 96.00850942010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tutue jumphoih-pu'uek,ChIJ-c0fAgCVQDARpLBDWCuxxHo,0.0,ChIJ-c0fAgCVQDARpLBDWCuxxHo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-c0fAgCVQDARpLBDWCuxxHo
OPERATIONAL,"8375+84C, Lancang, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3130712, 'lng': 96.0563586}, 'viewport': {'northeast': {'lat': 5.314477279892722, 'lng': 96.05779267989273}, 'southwest': {'lat': 5.311777620107279, 'lng': 96.05509302010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Abeuek Aki Lampoih,ChIJu5ExNQCVQDAR7j5Z9tQYxo8,0.0,ChIJu5ExNQCVQDAR7j5Z9tQYxo8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJu5ExNQCVQDAR7j5Z9tQYxo8
OPERATIONAL,"8XJX+48M, Empeh, Simpang Tiga, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3308336, 'lng': 95.99849929999999}, 'viewport': {'northeast': {'lat': 5.331955279892721, 'lng': 95.99972427989272}, 'southwest': {'lat': 5.329255620107277, 'lng': 95.99702462010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lampoh si Din,ChIJe1xJuXyVQDAR27f0X4ch444,0.0,ChIJe1xJuXyVQDAR27f0X4ch444,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJe1xJuXyVQDAR27f0X4ch444
OPERATIONAL,"8282+Q93, Geulumpang, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3168875, 'lng': 96.0009219}, 'viewport': {'northeast': {'lat': 5.318238079892723, 'lng': 96.00226647989271}, 'southwest': {'lat': 5.315538420107279, 'lng': 95.99956682010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bale ek lumo,ChIJVSXB_9WVQDARmNGdbSMG9Bo,0.0,ChIJVSXB_9WVQDARmNGdbSMG9Bo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJVSXB_9WVQDARmNGdbSMG9Bo
OPERATIONAL,"8352+PG, Lancang, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3093115, 'lng': 96.051312}, 'viewport': {'northeast': {'lat': 5.314657949999999, 'lng': 96.05428079999996}, 'southwest': {'lat': 5.307529350000001, 'lng': 96.05032240000003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alue Lancang,ChIJbcaK9P-VQDARUOi1fCOR1Mw,0.0,ChIJbcaK9P-VQDARUOi1fCOR1Mw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJbcaK9P-VQDARUOi1fCOR1Mw
OPERATIONAL,"7XXF+WJ8, Keumangan Cut, Mutiara, Pidie Regency, Aceh 24151, Indonesia","{'location': {'lat': 5.2997967, 'lng': 95.9740822}, 'viewport': {'northeast': {'lat': 5.302472249999999, 'lng': 95.97562967989272}, 'southwest': {'lat': 5.298904849999999, 'lng': 95.97293002010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulo Bayoh,ChIJr19JJ2OTQDARB3gjnFCvHDY,5.0,ChIJr19JJ2OTQDARB3gjnFCvHDY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJr19JJ2OTQDARB3gjnFCvHDY
OPERATIONAL,"8236+98Q, Jl. Kembang Tj. Simpang Tiga, Tanjong, Kec. Kembang Tj., Kabupaten Pidie, Aceh 24186, Indonesia","{'location': {'lat': 5.3033942, 'lng': 96.0107798}, 'viewport': {'northeast': {'lat': 5.304727929892722, 'lng': 96.0121586798927}, 'southwest': {'lat': 5.302028270107278, 'lng': 96.00945902010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Pu'uek,ChIJ60XAbgCVQDARwt9t40o2Dks,0.0,ChIJ60XAbgCVQDARwt9t40o2Dks,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ60XAbgCVQDARwt9t40o2Dks
OPERATIONAL,"82FQ+H98, Keude Ie Leubeue, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3239698, 'lng': 96.0384819}, 'viewport': {'northeast': {'lat': 5.325344479892721, 'lng': 96.03986067989273}, 'southwest': {'lat': 5.322644820107278, 'lng': 96.03716102010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titi gantung ieleubeue,ChIJHTDs2d6VQDAR9IFEtwrl4V0,0.0,ChIJHTDs2d6VQDAR9IFEtwrl4V0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJHTDs2d6VQDAR9IFEtwrl4V0
OPERATIONAL,"8374+JH, Lancang, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3138717, 'lng': 96.0559126}, 'viewport': {'northeast': {'lat': 5.315256279892722, 'lng': 96.05731447989272}, 'southwest': {'lat': 5.312556620107278, 'lng': 96.05461482010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Abeuek Syukri,ChIJi7xdHgCVQDARymHg_retBzU,0.0,ChIJi7xdHgCVQDARymHg_retBzU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJi7xdHgCVQDARymHg_retBzU
OPERATIONAL,"7VG6+QWP, Hutan, Mila, Pidie Regency, Aceh 24173, Indonesia","{'location': {'lat': 5.2769698, 'lng': 95.8623349}, 'viewport': {'northeast': {'lat': 5.278319629892723, 'lng': 95.86368472989271}, 'southwest': {'lat': 5.275619970107279, 'lng': 95.86098507010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Alpukat Zulpeudeung Mila,ChIJ2VXACGOPQDARjmjh4uJOEpI,5.0,ChIJ2VXACGOPQDARjmjh4uJOEpI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 899, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106682996565803817447"">A Google User</a>'], 'photo_reference': 'AUGGfZk2T0HaU9m6r5iHw-LIbseguNH6Ypx_zQz3raD9VueD8OQeBjg9nMLT-ZWjpGcej_Bu9XDYstL_F-8GxSmnj5lJY5YAYkfvUnjp5gmEU0mA2g21XBTby_gzn-IhZAvVyIsjawed3bpaVhOQ-vP1d_FEC-QjWlnum6ZsomMVSGwj0fxj', 'width': 1599}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ2VXACGOPQDARjmjh4uJOEpI
OPERATIONAL,"8337+JG9, Pasi Lhok, Kembang Tanjong, Pidie Regency, Aceh 24186, Indonesia","{'location': {'lat': 5.3040614, 'lng': 96.06360600000001}, 'viewport': {'northeast': {'lat': 5.305400229892721, 'lng': 96.06494292989272}, 'southwest': {'lat': 5.302700570107278, 'lng': 96.06224327010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warkop Chik Li,ChIJzXbqDgCVQDARcvIjYFwNLPw,0.0,ChIJzXbqDgCVQDARcvIjYFwNLPw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzXbqDgCVQDARcvIjYFwNLPw
OPERATIONAL,"82FP+RP8, Keude Ie Leubeue, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3245298, 'lng': 96.036819}, 'viewport': {'northeast': {'lat': 5.325818929892721, 'lng': 96.03812407989273}, 'southwest': {'lat': 5.323119270107277, 'lng': 96.03542442010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan gantung ie leubeue,ChIJufBXl_uVQDAR-luu4MIXMi8,0.0,ChIJufBXl_uVQDAR-luu4MIXMi8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJufBXl_uVQDAR-luu4MIXMi8
OPERATIONAL,"8XFX+5P5, Barat, Kembang Tanjong, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3236968, 'lng': 95.99974499999999}, 'viewport': {'northeast': {'lat': 5.325059979892721, 'lng': 96.00109437989272}, 'southwest': {'lat': 5.322360320107277, 'lng': 95.99839472010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rahmad taufiq,ChIJ-_W_1nyVQDARAe45IplFRJk,0.0,ChIJ-_W_1nyVQDARAe45IplFRJk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-_W_1nyVQDARAe45IplFRJk
OPERATIONAL,"R35X+XH, Hutan, Mane, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 4.809926, 'lng': 96.098941}, 'viewport': {'northeast': {'lat': 4.811481779892723, 'lng': 96.10357090000001}, 'southwest': {'lat': 4.808782120107279, 'lng': 96.0973977}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kilonam,ChIJ2yUV-vxDPzARDqUmT3ukUaQ,5.0,ChIJ2yUV-vxDPzARDqUmT3ukUaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108009275517519137468"">fahrul rozi</a>'], 'photo_reference': 'AUGGfZn4qAvDtiQ3osHlo_VN1EkJC-4uzGF_lcYEKShgxcHMtBnkcxIobQlJE63kHbexseaHFjlyG9kJr7ZS87Qmnyb1_H3N1cAfuwxA4_mcs7u6A8_jdTkK43oubECW2otR1IsIO_bDDneaIEYC7jXONIQ44Rbu3ImTzHA4iMKAlzXU33QU', 'width': 960}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2yUV-vxDPzARDqUmT3ukUaQ
OPERATIONAL,"CQ3R+FM7, Hutan, Padang Tiji, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.403667, 'lng': 95.7916762}, 'viewport': {'northeast': {'lat': 5.405016829892722, 'lng': 95.79302602989274}, 'southwest': {'lat': 5.402317170107279, 'lng': 95.7903263701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Keisuke Camp Park,ChIJq9ZdWAD1QDARE0ufLikWUz4,0.0,ChIJq9ZdWAD1QDARE0ufLikWUz4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJq9ZdWAD1QDARE0ufLikWUz4
OPERATIONAL,"6VF5+PG8, Jalan Cot Seutui, Hutan, Kec. Keumala, Kabupaten Pidie, Aceh 24165, Indonesia","{'location': {'lat': 5.224295, 'lng': 95.858814}, 'viewport': {'northeast': {'lat': 5.225634629892722, 'lng': 95.86017817989271}, 'southwest': {'lat': 5.222934970107278, 'lng': 95.85747852010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tutue Keumala,ChIJSX1uXBaPQDAR1jZ3xHd-hiM,4.6,ChIJSX1uXBaPQDAR1jZ3xHd-hiM,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113563230200139569100"">Fauzi ST</a>'], 'photo_reference': 'AUGGfZmflj4RSHBDMnWqIm6usXjFyftITqUPKpQZ8gm9AKFT5k915PV9eeiV1lFvIuHTvbYGVerVmfYyphb5AzWp8MW0ERGxs9vYsFAqX4SSdVSskxEy21Uhdy8fCfwut3J7stXdHlkgmZ0PqOlEp-WSI9liGvs-dyvUl8-bF_Ci6tbdAi8n', 'width': 3008}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJSX1uXBaPQDAR1jZ3xHd-hiM
OPERATIONAL,"9W7J+HMH, West Kampung, Pidie, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3639416, 'lng': 95.93172469999999}, 'viewport': {'northeast': {'lat': 5.365212879892722, 'lng': 95.93302292989272}, 'southwest': {'lat': 5.362513220107278, 'lng': 95.93032327010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Krui,ChIJc6XVQwCTQDARn5qZNyV4q1E,0.0,ChIJc6XVQwCTQDARn5qZNyV4q1E,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJc6XVQwCTQDARn5qZNyV4q1E
OPERATIONAL,"73X6+RH, Pasi Lhok, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.2988629, 'lng': 96.06048480000001}, 'viewport': {'northeast': {'lat': 5.300220279892723, 'lng': 96.06181612989272}, 'southwest': {'lat': 5.297520620107279, 'lng': 96.05911647010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan penghubung Pasilhok dgn meunasah Uke,ChIJh7KyaQCVQDARDNFyB5irJzU,0.0,ChIJh7KyaQCVQDARDNFyB5irJzU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJh7KyaQCVQDARDNFyB5irJzU
OPERATIONAL,"7VPQ+C8, Hutan, Mila, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.286116, 'lng': 95.8883269}, 'viewport': {'northeast': {'lat': 5.287458229892723, 'lng': 95.88967537989274}, 'southwest': {'lat': 5.284758570107279, 'lng': 95.88697572010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bale Blang Puuk,ChIJtbvKXKWNQDARi6ge3UYroUM,5.0,ChIJtbvKXKWNQDARi6ge3UYroUM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101691286603469562626"">A Google User</a>'], 'photo_reference': 'AUGGfZl0C_u0_T8LmpiEcI7TzPZfzax9KePTW4zJS44TVLZO-4JutQ15BMflmcAOtE7RNCmZrve6WiNO39EY4CLXTf5yqSw8L1NVgCdVmgjNCr0PM_FSlz_1sPdlm4VtYAnvW05zBiXqPPea5vuman-9mDPhKtr4O_KmMHbNqB8UpIKGLjpn', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJtbvKXKWNQDARi6ge3UYroUM
OPERATIONAL,"9XFH+QW3, Peukan Soet, Simpang Tiga, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3743908, 'lng': 95.97979169999999}, 'viewport': {'northeast': {'lat': 5.375441879892722, 'lng': 95.98137552989272}, 'southwest': {'lat': 5.372742220107278, 'lng': 95.97867587010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEISUKE PARK,ChIJHWA2KQDtQDARdxjuq3ECQKI,0.0,ChIJHWA2KQDtQDARdxjuq3ECQKI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJHWA2KQDtQDARdxjuq3ECQKI
OPERATIONAL,"8364+HW, Pasi, Lancang, Kec. Kembang Tj., Kabupaten Pidie, Aceh, Indonesia","{'location': {'lat': 5.311437499999999, 'lng': 96.0573125}, 'viewport': {'northeast': {'lat': 5.312727979892722, 'lng': 96.05850432989273}, 'southwest': {'lat': 5.310028320107278, 'lng': 96.05580467010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Abeuk bale,ChIJHwn5xumVQDARLNrKAJxO0cE,0.0,ChIJHwn5xumVQDARLNrKAJxO0cE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJHwn5xumVQDARLNrKAJxO0cE
OPERATIONAL,"R4PX+VP5, Pulo Loih, Geumpang, Pidie Regency, Aceh 24186, Indonesia","{'location': {'lat': 4.8371297, 'lng': 96.14934439999999}, 'viewport': {'northeast': {'lat': 4.838521579892722, 'lng': 96.15065822989273}, 'southwest': {'lat': 4.835821920107279, 'lng': 96.14795857010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jlan mata ie,ChIJQ2k9rKFDPzARtCxJc3JfKdc,5.0,ChIJQ2k9rKFDPzARtCxJc3JfKdc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJQ2k9rKFDPzARtCxJc3JfKdc
OPERATIONAL,"62P9+72R, Unnamed Road, Tufah Jeulatang, Kec. Glumpang Tiga, Kabupaten Pidie, Aceh 24173, Indonesia","{'location': {'lat': 5.235736999999999, 'lng': 96.0175302}, 'viewport': {'northeast': {'lat': 5.237107379892721, 'lng': 96.01885227989271}, 'southwest': {'lat': 5.234407720107277, 'lng': 96.01615262010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tutue ara meuduroe,ChIJMeukowuXQDAR5YenOtvQyxI,0.0,ChIJMeukowuXQDAR5YenOtvQyxI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJMeukowuXQDAR5YenOtvQyxI
OPERATIONAL,"82GW+7M, Lancang, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.3251636, 'lng': 96.04736609999999}, 'viewport': {'northeast': {'lat': 5.326409179892721, 'lng': 96.04864387989272}, 'southwest': {'lat': 5.323709520107277, 'lng': 96.04594422010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lampoh Kuprai Basyah,ChIJZcp9AgCVQDARlO2Fz4fYkjY,0.0,ChIJZcp9AgCVQDARlO2Fz4fYkjY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJZcp9AgCVQDARlO2Fz4fYkjY
OPERATIONAL,"2W7V+33, Blang Dalam, Tangse, Pidie Regency, Aceh 24165, Indonesia","{'location': {'lat': 5.0127058, 'lng': 95.94270159999999}, 'viewport': {'northeast': {'lat': 5.013979479892722, 'lng': 95.94408742989272}, 'southwest': {'lat': 5.011279820107278, 'lng': 95.94138777010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kompleks Makam Habib Abdurrahman Teupin Wan,ChIJw9W_74xjPzAR-xwMpS7-llc,5.0,ChIJw9W_74xjPzAR-xwMpS7-llc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114492877112565521501"">Irfan Mnur</a>'], 'photo_reference': 'AUGGfZkcFCrkX1QbuZHcW3J2je7Sm7QMpm22Bwm1w771ufbXXzm07Ay4RtO12PHN6k-j5SxbkCrVmOjQV1LwN1EAyu_-eXSJanHDtgNgrMEtYBHAJnxZlswKwvv6292LbEMpumJum0HyXFfTMCW39NnFbgF_z23aqGeO5PR_3jOVEnE94IdW', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJw9W_74xjPzAR-xwMpS7-llc
OPERATIONAL,"8XGX+FHJ, Kulam Baro, Simpang Tiga, Pidie Regency, Aceh 24181, Indonesia","{'location': {'lat': 5.3255545, 'lng': 95.9988279}, 'viewport': {'northeast': {'lat': 5.327204729892721, 'lng': 96.00012297989272}, 'southwest': {'lat': 5.324505070107277, 'lng': 95.99742332010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lampoh Tanjong,ChIJo3f92l6VQDARBT9JOoSNx28,0.0,ChIJo3f92l6VQDARBT9JOoSNx28,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJo3f92l6VQDARBT9JOoSNx28
OPERATIONAL,"W38W+P5, Hutan, Mane, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 4.9167888, 'lng': 96.09539939999999}, 'viewport': {'northeast': {'lat': 4.918138629892721, 'lng': 96.09674922989272}, 'southwest': {'lat': 4.915438970107277, 'lng': 96.09404957010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Krueng Kuala Lhee,ChIJF0dVTABdPzARziOjZ7_QBCE,0.0,ChIJF0dVTABdPzARziOjZ7_QBCE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF0dVTABdPzARziOjZ7_QBCE
OPERATIONAL,"8364+HW, Pasi Lhok, Kembang Tanjong, Pidie Regency, Aceh, Indonesia","{'location': {'lat': 5.311437499999999, 'lng': 96.0573125}, 'viewport': {'northeast': {'lat': 5.312727979892722, 'lng': 96.05850432989273}, 'southwest': {'lat': 5.310028320107278, 'lng': 96.05580467010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Abeuk itek,ChIJm0c5z0uVQDARQFDoL5X-NX8,1.0,ChIJm0c5z0uVQDARQFDoL5X-NX8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJm0c5z0uVQDARQFDoL5X-NX8
OPERATIONAL,"9WJW+Q3W, Mns Peukan, Kota Sigli, Pidie Regency, Aceh 24112, Indonesia","{'location': {'lat': 5.381976, 'lng': 95.9452118}, 'viewport': {'northeast': {'lat': 5.383415129892723, 'lng': 95.94651667989272}, 'southwest': {'lat': 5.380715470107279, 'lng': 95.94381702010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titi gantung gajah aye,ChIJ2-f_BADtQDARJIOzLpox0cQ,0.0,ChIJ2-f_BADtQDARJIOzLpox0cQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ2-f_BADtQDARJIOzLpox0cQ
OPERATIONAL,"82CP+XHP, Tanjong Krueng, Kembang Tanjong, Pidie Regency, Aceh 24186, Indonesia","{'location': {'lat': 5.3224575, 'lng': 96.03645019999999}, 'viewport': {'northeast': {'lat': 5.323891379892721, 'lng': 96.03765572989272}, 'southwest': {'lat': 5.321191720107278, 'lng': 96.03495607010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan ikan,ChIJ6xbos9iVQDAR0Q6Z29m0yXQ,3.0,ChIJ6xbos9iVQDAR0Q6Z29m0yXQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100490067791789862434"">Farid Unix</a>'], 'photo_reference': 'AUGGfZmL8X5n0y2PHEmbQo6RNCY1i16YZDNUUoWPPqK9NVjJcaQ9MzLvbwpkCHD2UwFW97iwsPI40wOP_U8_xbnyaitbhC0Sfm1rPhn2kH7LlxRTatCHAiMCN6A0H_w6A3BpawIehgEvqnCin0eAea1cCAzJa58EYt0tbLn6Va2WuDchgfbf', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6xbos9iVQDAR0Q6Z29m0yXQ
