business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,url
OPERATIONAL,"Wilayah Wisata Pohon Cinta, Pohuwato Timur, Marisa, Pohuwato Regency, Gorontalo 96266, Indonesia","{'location': {'lat': 0.4495014, 'lng': 121.9481098}, 'viewport': {'northeast': {'lat': 0.4509952298927223, 'lng': 121.9494279298927}, 'southwest': {'lat': 0.4482955701072778, 'lng': 121.9467282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pohon Cinta,,ChIJ1z1jr9Q1eDIRxyv2B3-PTK8,4.4,ChIJ1z1jr9Q1eDIRxyv2B3-PTK8,"['tourist_attraction', 'point_of_interest', 'establishment']",1542.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118194902889772203601"">A Google User</a>'], 'photo_reference': 'AUGGfZkmFfIl97bBMtmdAoAGHN0uGq4CEMYmCERceTaL9lA3D8a_E314y-stHr1JUddE8lazK9pDR2eNrNO1LkejpbIi6umdoKH9KbPVi7AVJ_qtEY39EGCPJo1f5Itd-iDl6XXVNrQD2fVY5CWm1hbQG7EUJDlXLlIvRvgPYGAoqpQkxWI', 'width': 3024}]",{'open_now': True},"{'compound_code': 'CWXX+R6 Pohuwato Timur, Pohuwato Regency, Gorontalo, Indonesia', 'global_code': '6QG3CWXX+R6'}",https://www.google.com/maps/place/?q=place_id:ChIJ1z1jr9Q1eDIRxyv2B3-PTK8
OPERATIONAL,"FW3M+PC, Pohuwato, Marisa, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4543383, 'lng': 121.933548}, 'viewport': {'northeast': {'lat': 0.4563650999999998, 'lng': 121.9350747798927}, 'southwest': {'lat': 0.4536627, 'lng': 121.9323751201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kowala bakia,,ChIJ30LJHSo1eDIRlLXIcvyZfOw,0.0,ChIJ30LJHSo1eDIRlLXIcvyZfOw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ30LJHSo1eDIRlLXIcvyZfOw
OPERATIONAL,"Persatuan, Popayato Barat, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5373891, 'lng': 121.3634221}, 'viewport': {'northeast': {'lat': 0.5387389298927222, 'lng': 121.3647719298927}, 'southwest': {'lat': 0.5360392701072777, 'lng': 121.3620722701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Persatuan,,ChIJNTziVnJ3dzIR5yglo2aChaw,5.0,ChIJNTziVnJ3dzIR5yglo2aChaw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108323787101660259784"">A Google User</a>'], 'photo_reference': 'AUGGfZnWYYJH9FQP0PeUCPVCcbyhX4M7_n5uf61mTAR-Ol88VVnLSFMiSX5H6TD7vuXcmYqcQVGf1voDOnZqE2TuMrfIU3g28n5QfNZ_Hu41GxfzJRnt6GZRulTifrZBa83a2MXvVPGAmnDbeByngtCbrZKn9UPxaRngwHCH6FDqomZNhwT_', 'width': 3000}]",{'open_now': True},"{'compound_code': 'G9P7+X9 Persatuan, Pohuwato Regency, Gorontalo, Indonesia', 'global_code': '6QG3G9P7+X9'}",https://www.google.com/maps/place/?q=place_id:ChIJNTziVnJ3dzIR5yglo2aChaw
OPERATIONAL,"HHP2+J8W, Desa, Lomuli, Kec. Lemito, Kabupaten Pohuwato, Gorontalo 96468, Indonesia","{'location': {'lat': 0.5866125, 'lng': 121.5508281}, 'viewport': {'northeast': {'lat': 0.5880395, 'lng': 121.55254045}, 'southwest': {'lat': 0.5823315, 'lng': 121.54569105}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lelato Peak,,ChIJzz8C0VB9dzIRaIC439HRvLs,5.0,ChIJzz8C0VB9dzIRaIC439HRvLs,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109858151918697929757"">Upick Mbata</a>'], 'photo_reference': 'AUGGfZn1FY6kT5yX1GFKs4Cn6IMNJUc4mBJXvs8eugZ36qNS_9CD31U-UCYisE51usPMfRWfd8s8lQvXlRlQqmS04vIiDJyUmJnm43CTpqSOnz8DyasODXXUnv779s8AL8cLEv7S-V1N-H5LLvVuDOqMQdwmnppzgboGGqZZtAyXU44HKZ96', 'width': 4000}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJzz8C0VB9dzIRaIC439HRvLs
OPERATIONAL,"FW3G+F7C, Unnamed Road, Bulili, Kec. Duhiadaa, Kabupaten Pohuwato, Gorontalo 96266, Indonesia","{'location': {'lat': 0.4536923, 'lng': 121.9256288}, 'viewport': {'northeast': {'lat': 0.4550857298927223, 'lng': 121.9272942798927}, 'southwest': {'lat': 0.4523860701072778, 'lng': 121.9245946201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Marisa Duhidaa desa bulili,,ChIJ6znkqVw1eDIRu0Z3PHFABho,0.0,ChIJ6znkqVw1eDIRu0Z3PHFABho,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6znkqVw1eDIRu0Z3PHFABho
OPERATIONAL,"CWWJ+6WW, Bulili, Duhiadaa, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.445605, 'lng': 121.9323199}, 'viewport': {'northeast': {'lat': 0.4477803, 'lng': 121.9341580798927}, 'southwest': {'lat': 0.4448799000000001, 'lng': 121.9314584201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bara batu pohuwato,,ChIJ4xzyCfY3eDIR3PRlBWC_JbE,4.8,ChIJ4xzyCfY3eDIR3PRlBWC_JbE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107832146688903931496"">Khotibul Anam</a>'], 'photo_reference': 'AUGGfZnWavFMN8DiQXp2AYbvYj7rnQ5krSpZ27U-EsZMeeo08YHFBWDyu1dT8_vc2OpAsE_SNldxf3xmxN3nmeMqTo6xukzFeAE2bSsioiqPkQPHrvG_L_NjThvSiQDHWMPxVAqHs5y_ZiLxgBH5T9DH7baLrLtUfqOypEFl2k8w6RLNl_sl', 'width': 3840}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ4xzyCfY3eDIR3PRlBWC_JbE
OPERATIONAL,"FR8Q+PM3, Imbodu, Randangan, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4667538000000001, 'lng': 121.8391808}, 'viewport': {'northeast': {'lat': 0.4681036298927224, 'lng': 121.8405306298927}, 'southwest': {'lat': 0.4654039701072779, 'lng': 121.8378309701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa imbodu,,ChIJf08pPAAzeDIRVSpyzxea05s,5.0,ChIJf08pPAAzeDIRVSpyzxea05s,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJf08pPAAzeDIRVSpyzxea05s
OPERATIONAL,"HGMW+JX3, Lomuli, Kec. Lemito, Kabupaten Pohuwato, Gorontalo 96468, Indonesia","{'location': {'lat': 0.5840107, 'lng': 121.5474239}, 'viewport': {'northeast': {'lat': 0.5852344298927222, 'lng': 121.5487828798927}, 'southwest': {'lat': 0.5825347701072777, 'lng': 121.5460832201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Air Terjun,,ChIJm-a_PgV8dzIR91ae4RXbczs,3.8,ChIJm-a_PgV8dzIR91ae4RXbczs,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJm-a_PgV8dzIR91ae4RXbczs
OPERATIONAL,"Jl. Trans Sulawesi, Maleo, Kec. Paguat, Kabupaten Pohuwato, Gorontalo, Indonesia","{'location': {'lat': 0.4702627, 'lng': 121.9900755}, 'viewport': {'northeast': {'lat': 0.4716312298927222, 'lng': 121.9914192798927}, 'southwest': {'lat': 0.4689315701072778, 'lng': 121.9887196201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anak kucing terjebak di air,,ChIJvRmFLgA1eDIRgG2A87canz0,0.0,ChIJvRmFLgA1eDIRgG2A87canz0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvRmFLgA1eDIRgG2A87canz0
,"Wanggarasi, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5363384, 'lng': 121.7017149}, 'viewport': {'northeast': {'lat': 0.9232859999999999, 'lng': 121.774039}, 'southwest': {'lat': 0.4553709999999999, 'lng': 121.6335111}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wanggarasi,,ChIJrwdZ4GnZeTIR9xiYePmqY5E,,ChIJrwdZ4GnZeTIR9xiYePmqY5E,"['administrative_area_level_3', 'political']",,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107248814269113525787"">A Google User</a>'], 'photo_reference': 'AUGGfZmGrvwIjUoepb1JgUAv_OqnMXNIjW4uS_d99wPZgh_VzqrwKCkdYSD9xcGqCoxG9oicM4twRZ7Z7DHBSQxRcNZUrvOmAhbzg_XOwOlC0eEEEmUfqPmBHbM5FsFlz3w-H1wx56HiL49hje2Jm1bPEozBM-9JpmChNdnrKGMucF8GEqN-', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJrwdZ4GnZeTIR9xiYePmqY5E
OPERATIONAL,"FW2X+Q5C, Pohuwato Timur, Marisa, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4519334, 'lng': 121.9478908}, 'viewport': {'northeast': {'lat': 0.4532865798927222, 'lng': 121.9492993298928}, 'southwest': {'lat': 0.4505869201072777, 'lng': 121.9465996701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ALFA ARJUN,,ChIJw6HEDQA1eDIRiUjxj2hvqBE,0.0,ChIJw6HEDQA1eDIRiUjxj2hvqBE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJw6HEDQA1eDIRiUjxj2hvqBE
OPERATIONAL,"FW5X+G22, Jl. Diponegoro, Pohuwato, Kec. Marisa, Gorontalo, 96265, Indonesia","{'location': {'lat': 0.4587728999999999, 'lng': 121.947528}, 'viewport': {'northeast': {'lat': 0.4601579798927222, 'lng': 121.9488426798927}, 'southwest': {'lat': 0.4574583201072778, 'lng': 121.9461430201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Tugu Panua,,ChIJ9UGlTcs1eDIRuoVIE3xM7_o,4.3,ChIJ9UGlTcs1eDIRuoVIE3xM7_o,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",212.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104875331903041914335"">Noegroho Poenya</a>'], 'photo_reference': 'AUGGfZnHPJzpQ0OUV1sA3gLVUMaFmjbPus-gF15P0avHVJmI6j6kUJlLfM2P5H5Cx9eQh3afBVQwamuytEnGZv3cqP78pSPc0DLzOdQWDT73M6EY7BmrweCKl8FbRzz-gg3HRQf6Tnbo-ZqJLYDr_MZvwik4V8p-DcAJeRLr_Q6wAROFZ1ys', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9UGlTcs1eDIRuoVIE3xM7_o
CLOSED_TEMPORARILY,"JRJ8+64, Panca Karsa II, Taluditi, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.630554, 'lng': 121.815331}, 'viewport': {'northeast': {'lat': 0.6318581298927224, 'lng': 121.8166798298927}, 'southwest': {'lat': 0.6291584701072779, 'lng': 121.8139801701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agnes mayanti,True,ChIJp7OFcpfPeTIRK8xBdbxFYWw,0.0,ChIJp7OFcpfPeTIRK8xBdbxFYWw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp7OFcpfPeTIRK8xBdbxFYWw
CLOSED_TEMPORARILY,"usaha tani, Jalan, Desa, Manunggal Karya, Randangan, Pohuwato Regency, Gorontalo 96469, Indonesia","{'location': {'lat': 0.5555348, 'lng': 121.8094872}, 'viewport': {'northeast': {'lat': 0.5568846298927222, 'lng': 121.8108370298927}, 'southwest': {'lat': 0.5541849701072777, 'lng': 121.8081373701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Jambu Klutuk,True,ChIJRy8zk-nTeTIRHIJ2RePgW4o,1.0,ChIJRy8zk-nTeTIRHIJ2RePgW4o,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,"{'compound_code': 'HR45+6Q Manunggal Karya, Pohuwato Regency, Gorontalo, Indonesia', 'global_code': '6QG3HR45+6Q'}",https://www.google.com/maps/place/?q=place_id:ChIJRy8zk-nTeTIRHIJ2RePgW4o
CLOSED_TEMPORARILY,"FW6C+2M3, Bulili, Duhiadaa, Pohuwato Regency, Gorontalo 96266, Indonesia","{'location': {'lat': 0.4600174, 'lng': 121.9216873}, 'viewport': {'northeast': {'lat': 0.4643753500000002, 'lng': 121.9235923798928}, 'southwest': {'lat': 0.4585647499999999, 'lng': 121.9208927201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara MARAN,True,ChIJTd7Idd01eDIRqgUaOouHDTg,0.0,ChIJTd7Idd01eDIRqgUaOouHDTg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTd7Idd01eDIRqgUaOouHDTg
CLOSED_TEMPORARILY,"GFMQ+872, Londoun, Bunto, Kabupaten Pohuwato, Gorontalo, Indonesia","{'location': {'lat': 0.5329969999999999, 'lng': 121.488013}, 'viewport': {'northeast': {'lat': 0.5343571298927222, 'lng': 121.4893812298928}, 'southwest': {'lat': 0.5316574701072778, 'lng': 121.4866815701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jurukunci kerko,True,ChIJD_1dvS15dzIRWG1rmX3Jd6M,0.0,ChIJD_1dvS15dzIRWG1rmX3Jd6M,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110167527398971343958"">A Google User</a>'], 'photo_reference': 'AUGGfZlWyKjaitD6pEk9Ogt6vCkLqKgNRgb3yXWpC9hISLL7uHla4f2Iw84fqdnuohUFgr4WMelTSYihb4eUXvcjINCBo_ZTO5rNXQWpVrKtCgdhVQoG-KV9JPLST0iLYb6QdaOF6spotJJxyJDmE2U3tj4OtlFUoS3F6ep4SIFDoPLbALsh', 'width': 2088}]",,,https://www.google.com/maps/place/?q=place_id:ChIJD_1dvS15dzIRWG1rmX3Jd6M
CLOSED_TEMPORARILY,"GGHR+2J, Lemito, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5275167, 'lng': 121.5415367}, 'viewport': {'northeast': {'lat': 0.5288665298927223, 'lng': 121.5428865298928}, 'southwest': {'lat': 0.5261668701072779, 'lng': 121.5401868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tubba kcili tampa taripang,True,ChIJ3x5EZn1_dzIRoJi9xw4_Kl8,0.0,ChIJ3x5EZn1_dzIRoJi9xw4_Kl8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3x5EZn1_dzIRoJi9xw4_Kl8
CLOSED_TEMPORARILY,"FV6V+7P, Padengo, Duhiadaa, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4606611, 'lng': 121.894314}, 'viewport': {'northeast': {'lat': 0.4620109298927222, 'lng': 121.8956638298927}, 'southwest': {'lat': 0.4593112701072778, 'lng': 121.8929641701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu klep,True,ChIJSdiEEf0zeDIRAvrpswKOg3U,0.0,ChIJSdiEEf0zeDIRAvrpswKOg3U,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJSdiEEf0zeDIRAvrpswKOg3U
CLOSED_TEMPORARILY,"FWCG+8M, South Buntulia, Duhiadaa, Pohuwato Regency, Gorontalo 96266, Indonesia","{'location': {'lat': 0.470857, 'lng': 121.926702}, 'viewport': {'northeast': {'lat': 0.4722310298927221, 'lng': 121.9280419298927}, 'southwest': {'lat': 0.4695313701072777, 'lng': 121.9253422701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MMY Marisa Pohuwato,True,ChIJWZfKlT41eDIRweoTptEbVfQ,0.0,ChIJWZfKlT41eDIRweoTptEbVfQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWZfKlT41eDIRweoTptEbVfQ
CLOSED_TEMPORARILY,"FFMP+M2, Popayato, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.4841595, 'lng': 121.4850448}, 'viewport': {'northeast': {'lat': 0.4855093298927222, 'lng': 121.4863946298927}, 'southwest': {'lat': 0.4828096701072778, 'lng': 121.4836949701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA PANTAI DAHAGA,True,ChIJ0xjjlueDdzIRT_R6rd0AcOE,0.0,ChIJ0xjjlueDdzIRT_R6rd0AcOE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0xjjlueDdzIRT_R6rd0AcOE
CLOSED_TEMPORARILY,"FW2M+7GV, Pohuwato, Marisa, Pohuwato Regency, Gorontalo 96266, Indonesia","{'location': {'lat': 0.4507264, 'lng': 121.9338006}, 'viewport': {'northeast': {'lat': 0.4523772798927221, 'lng': 121.93643775}, 'southwest': {'lat': 0.4496776201072777, 'lng': 121.93292155}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancar,True,ChIJB6FTMQg1eDIRr2UDRzY1qlo,5.0,ChIJB6FTMQg1eDIRr2UDRzY1qlo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJB6FTMQg1eDIRr2UDRzY1qlo
CLOSED_TEMPORARILY,"CX83+376, Pohuwato Timur, Marisa, Pohuwato Regency, Gorontalo, Indonesia","{'location': {'lat': 0.415153, 'lng': 121.9531322}, 'viewport': {'northeast': {'lat': 0.4165028298927222, 'lng': 121.9544820298927}, 'southwest': {'lat': 0.4138031701072778, 'lng': 121.9517823701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Salvador Dali Diving Spot,True,ChIJObyG0lA3eDIRg_0k7B4LI7g,0.0,ChIJObyG0lA3eDIRg_0k7B4LI7g,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109479941275913456554"">Uya Marisa</a>'], 'photo_reference': 'AUGGfZnGiTpb22QayK0n5bg-yizFhRSh8I4ukOH9g7abkRYH9t33TQ0ui0vWUajXmKyDtg_l6IivMpE8HnnNDw7n-7f4bC9UvmXC2wcJOhH_PZAAq1gz87dNkTZEH3BxRYL56aXeEkK2iAdgSsVDeqO-MOgeBWoI2mInLbirja-hXFjki-OE', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJObyG0lA3eDIRg_0k7B4LI7g
