business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,url
OPERATIONAL,"J839+8P3, Ambawang, Kubu, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3967425, 'lng': 109.3192917}, 'viewport': {'northeast': {'lat': -0.3958941701072777, 'lng': 109.3205453298927}, 'southwest': {'lat': -0.3985938298927222, 'lng': 109.3178456701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendung D.I AMBAWANG,,ChIJ8f7r3507HS4RRLOJdQRf1Ks,4.5,ChIJ8f7r3507HS4RRLOJdQRf1Ks,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118159883191026709319"">hari dyan</a>'], 'photo_reference': 'AUGGfZkEPBIfcxbVggyMmtZ07CMh4P3NhohnJBn4-aTftDlkYcVloItxbQTXpIPqdjAzU-F_oUS5on1K8coO9FY_5_Z0ePyDvac98nMTaIkky0tlhJ0-OnIIcjK-_umN-gswBbklb4pbmmI1Zt8XA-SNCesF7gOL6gpE5xKF_TXnAbS_7GHZ', 'width': 2252}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ8f7r3507HS4RRLOJdQRf1Ks
OPERATIONAL,"CV46+CV, Tanjung Beringin, Batu Ampar, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.5939803, 'lng': 109.8621963}, 'viewport': {'northeast': {'lat': -0.5924360701072777, 'lng': 109.8636864798927}, 'southwest': {'lat': -0.5951357298927221, 'lng': 109.8609868201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk Gasper,,ChIJMfLPlaohAy4RpmyeD98Bx2U,5.0,ChIJMfLPlaohAy4RpmyeD98Bx2U,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103103135163905032318"">andy lukman</a>'], 'photo_reference': 'AUGGfZkbit0LLRFFPyCrGGrEiZm9_yoGyEGrP8kLn2XlaotnfG-NEuM-74yXW2qyDmegBXJWidXcVs1Y8abpUsDCvF-ybyfjajjiU0ZxX3E-IeXO6KnqoSI0yUKeWowHXRMOtIOrkqu2H6uKk8C8730Jsv3EGNGF0WLCR8r9kvVuoYWfs9mH', 'width': 3468}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMfLPlaohAy4RpmyeD98Bx2U
CLOSED_TEMPORARILY,"Jl. KH. Abdurahman Wahid No.60, Limbung, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391, Indonesia","{'location': {'lat': -0.1552798, 'lng': 109.4244982}, 'viewport': {'northeast': {'lat': -0.1539178701072778, 'lng': 109.4258534298927}, 'southwest': {'lat': -0.1566175298927222, 'lng': 109.4231537701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KT Bina Tani dan Agro,,ChIJ-W-QqQZPHS4RkZ44H4SzFMk,0.0,ChIJ-W-QqQZPHS4RkZ44H4SzFMk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,"{'compound_code': 'RCVF+VQ Limbung, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFRCVF+VQ'}",https://www.google.com/maps/place/?q=place_id:ChIJ-W-QqQZPHS4RkZ44H4SzFMk
CLOSED_TEMPORARILY,"9P2R+8C, Tanjung Beringin, Batu Ampar, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.649196, 'lng': 109.7411157}, 'viewport': {'northeast': {'lat': -0.6478461701072777, 'lng': 109.7424655298927}, 'southwest': {'lat': -0.6505458298927222, 'lng': 109.7397658701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telok Patah,,ChIJxY2qkZIvAy4RGWtraXfpl-4,0.0,ChIJxY2qkZIvAy4RGWtraXfpl-4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJxY2qkZIvAy4RGWtraXfpl-4
OPERATIONAL,"W5PG+HFQ, Belidak River, Sungai Kakap, Kubu Raya Regency, West Kalimantan 78381, Indonesia","{'location': {'lat': -0.0635355, 'lng': 109.176227}, 'viewport': {'northeast': {'lat': -0.06218592010727778, 'lng': 109.1775768298927}, 'southwest': {'lat': -0.06488557989272221, 'lng': 109.1748771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Bahari Nusantara Sui Kakap,,ChIJrddmF1thHS4RurSAIvFihFI,4.2,ChIJrddmF1thHS4RurSAIvFihFI,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1556, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102145814291877137412"">deny zafa</a>'], 'photo_reference': 'AUGGfZlftZtS2nd7xMrPh9N5-A3mQtRFTHNzIssz9aIxkbDafNtD1TfY6A4aQKTAQz7bZwpDmMlRiiyK-4RF4nSaitWWgmpaxq07b_-vXOK0syVhvC_I6tKD0wud5WhMBvPdVnsu8Pmmib9LnwF8LFlm35J699P4vV8tvAI6f2mLPetGz9Wp', 'width': 1167}]",,,https://www.google.com/maps/place/?q=place_id:ChIJrddmF1thHS4RurSAIvFihFI
OPERATIONAL,"C4PV+H64, Pantai Tengkuyung, Desa Sungai Nibung, Kecamatan, Telok Pa'kedai, Kabupaten Kubu Raya, Kalimantan Barat, Indonesia","{'location': {'lat': -0.5636156, 'lng': 109.1430652}, 'viewport': {'northeast': {'lat': -0.5622657701072777, 'lng': 109.1444150298927}, 'southwest': {'lat': -0.5649654298927222, 'lng': 109.1417153701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tengkuyung,,ChIJwzS8sPEfHS4RqTOkXQKW23g,0.0,ChIJwzS8sPEfHS4RqTOkXQKW23g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJwzS8sPEfHS4RqTOkXQKW23g
OPERATIONAL,"J8C6+727, Ambawang, Kubu, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3793323, 'lng': 109.3100602}, 'viewport': {'northeast': {'lat': -0.3779824701072777, 'lng': 109.3114100298927}, 'southwest': {'lat': -0.3806821298927222, 'lng': 109.3087103701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Wangkang,,ChIJwT7UWp07HS4ROgUFwToVU1A,5.0,ChIJwT7UWp07HS4ROgUFwToVU1A,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1594, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106043869216778294286"">Madi Khu</a>'], 'photo_reference': 'AUGGfZmIgENbBh6S3pP8Zcc9IUsRL2wbGTVIoAAFwEE8DvQk9Dvhw_akxQmJeV1DSRcJ94W9-s8me-biEm24tsCdCGJysmoH7_YFifVWALaUEnJbRpkT8mSxPEr2n-R1sX7c_GylsdrfEc9IO1a7zPuZowzEeXy-NVlxQaIOk5FzsABUUI4Z', 'width': 1440}]",,,https://www.google.com/maps/place/?q=place_id:ChIJwT7UWp07HS4ROgUFwToVU1A
OPERATIONAL,"VCJ6+WMX, Gg. Besar, Tlk. Kapuas, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78124, Indonesia","{'location': {'lat': -0.1174133, 'lng': 109.4123181}, 'viewport': {'northeast': {'lat': -0.1160421701072778, 'lng': 109.4135041298927}, 'southwest': {'lat': -0.1187418298927222, 'lng': 109.4108044701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sepit jalur,,ChIJ2Z4iSO1RHS4RyRZwF00Hvng,0.0,ChIJ2Z4iSO1RHS4RyRZwF00Hvng,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2Z4iSO1RHS4RyRZwF00Hvng
CLOSED_TEMPORARILY,"QFX9+2W9, Mekar Sari, Raya River, Kubu Raya Regency, West Kalimantan 78391, Indonesia","{'location': {'lat': -0.2024722, 'lng': 109.4698609}, 'viewport': {'northeast': {'lat': -0.2011048201072778, 'lng': 109.4709607798927}, 'southwest': {'lat': -0.2038044798927222, 'lng': 109.4682611201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pak murni,,ChIJeV16KABPHS4RuV4GJMSN-X4,0.0,ChIJeV16KABPHS4RuV4GJMSN-X4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJeV16KABPHS4RuV4GJMSN-X4
CLOSED_TEMPORARILY,"MC6X+FX9, Bulan River, Raya River, Kubu Raya Regency, West Kalimantan 78384, Indonesia","{'location': {'lat': -0.339232, 'lng': 109.450227}, 'viewport': {'northeast': {'lat': -0.3379434201072777, 'lng': 109.4516341798927}, 'southwest': {'lat': -0.3406430798927222, 'lng': 109.4489345201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wonorejo,,ChIJp1mpOdw3HS4RneaXIWNGBuI,0.0,ChIJp1mpOdw3HS4RneaXIWNGBuI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJp1mpOdw3HS4RneaXIWNGBuI
OPERATIONAL,"QGG3+V7, Mekar Sari, Raya River, Kubu Raya Regency, West Kalimantan 78391, Indonesia","{'location': {'lat': -0.22278, 'lng': 109.503243}, 'viewport': {'northeast': {'lat': -0.2213120701072778, 'lng': 109.5045003298927}, 'southwest': {'lat': -0.2240117298927222, 'lng': 109.5018006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lahan sengketa,,ChIJmfT3gSZLHS4R5_hQR9SK9yU,4.0,ChIJmfT3gSZLHS4R5_hQR9SK9yU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108581479281605545318"">A Google User</a>'], 'photo_reference': 'AUGGfZnuNJcxjpL0oCQu0wRMu2sv_j8H-zpVAlnrJHMKocNfOMjV-055WwbFN1VJ4qXsrqG0E_mD0wAnngUAw2L-W38j3qDdwNkaTQAe2S_mzSZE0XmOtl4Kz9djhZGB7mi0F5Z0lZdWJPBZi3fbgxFIMo4ZjHpN3yUHkyS0SudmtSHsoa3b', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJmfT3gSZLHS4R5_hQR9SK9yU
CLOSED_TEMPORARILY,"J63C+2VV, Selamat River, Kubu, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3973912, 'lng': 109.2221632}, 'viewport': {'northeast': {'lat': -0.3957231000000002, 'lng': 109.2243403}, 'southwest': {'lat': -0.4023954999999999, 'lng': 109.2214375}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai tuwok,,ChIJO62Ahd89HS4RtTUxOStgba0,0.0,ChIJO62Ahd89HS4RtTUxOStgba0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJO62Ahd89HS4RtTUxOStgba0
CLOSED_TEMPORARILY,"W7J8+QHF, Unnamed Road, Pal IX, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78381, Indonesia","{'location': {'lat': -0.0680559, 'lng': 109.2664121}, 'viewport': {'northeast': {'lat': -0.06669052010727777, 'lng': 109.2677823298927}, 'southwest': {'lat': -0.06939017989272221, 'lng': 109.2650826701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wak Daus Distaka,,ChIJ6fiGEu9fHS4Rike2V3R1if8,0.0,ChIJ6fiGEu9fHS4Rike2V3R1if8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115237922662584882273"">Degraha Wira</a>'], 'photo_reference': 'AUGGfZmVqN2WHE6f4lfRIpWbaibXzERXDl2JgWkUlYwrF7N5M3Yiuv4JM7cxF98KW3tbLUQU0CiXb2HgDYbeyoosUxypeV3uo64jTjhBuObXPXELA22bXjvrNUNy8OgnzGhp9HohwRZNUxqsjnVof16S3R7mQoPXtxynV84yZh0cHuMk-AaE', 'width': 1920}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJ6fiGEu9fHS4Rike2V3R1if8
OPERATIONAL,"QJ38+7GP, Asam River, Raya River, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2467982, 'lng': 109.6163185}, 'viewport': {'northeast': {'lat': -0.2454463701072778, 'lng': 109.6178375798927}, 'southwest': {'lat': -0.2481460298927222, 'lng': 109.6151379201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lahan pertanian La Hasan,,ChIJm_JwWgC1Ai4ReH3nkqWDgw0,0.0,ChIJm_JwWgC1Ai4ReH3nkqWDgw0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJm_JwWgC1Ai4ReH3nkqWDgw0
CLOSED_TEMPORARILY,"FCV3+42G, Terus River, Kubu, Kubu Raya Regency, West Kalimantan 78384, Indonesia","{'location': {'lat': -0.507188, 'lng': 109.4025663}, 'viewport': {'northeast': {'lat': -0.5053555201072777, 'lng': 109.40425935}, 'southwest': {'lat': -0.5080551798927222, 'lng': 109.39748715}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parit banjar,,ChIJx5_3XGEpHS4RVY8LdAoQYOE,4.5,ChIJx5_3XGEpHS4RVY8LdAoQYOE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,True,,https://www.google.com/maps/place/?q=place_id:ChIJx5_3XGEpHS4RVY8LdAoQYOE
OPERATIONAL,"Jl. Arteri Supadio No.A, RW.6, Sungai Raya, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat, Indonesia","{'location': {'lat': -0.0730889, 'lng': 109.3650055}, 'viewport': {'northeast': {'lat': -0.07185842010727778, 'lng': 109.3661860798927}, 'southwest': {'lat': -0.07455807989272221, 'lng': 109.3634864201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_dharma-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vihara Maitreya,,ChIJm3mwBPZYHS4RkoVT__S7XME,4.7,ChIJm3mwBPZYHS4RkoVT__S7XME,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",237,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107379762763412258900"">A Google User</a>'], 'photo_reference': 'AUGGfZnAIvSHq8myl6HcvYIN5R8AlV9aL2Y7pyc8o9mU2li-7z7ya_8fAerkmJx23VGcDyI8LKMN_vT35fSrmHpDA4WsbkpisLLgh2-dMn4GwM9Ft5C9d7uAAiNoE9U8RIp3xVxZeH8TZfY9Fbn3AYXx9w2nBFlOrKUxtP6dBD1Jm0Q5i_4j', 'width': 4000}]",,"{'compound_code': 'W9G8+Q2 Raya River, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFW9G8+Q2'}",https://www.google.com/maps/place/?q=place_id:ChIJm3mwBPZYHS4RkoVT__S7XME
OPERATIONAL,"Mekar Sari, Raya River, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2187775, 'lng': 109.4960758}, 'viewport': {'northeast': {'lat': -0.2180526701072778, 'lng': 109.4971871798927}, 'southwest': {'lat': -0.2207523298927222, 'lng': 109.4944875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Parit Ekonomi,{'open_now': False},ChIJbxi0ildLHS4RS_yxkJPt_zc,0.0,ChIJbxi0ildLHS4RS_yxkJPt_zc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111233178059940926882"">A Google User</a>'], 'photo_reference': 'AUGGfZnauX2DZz7-fvI9hduGbDcsbdx252tfxw2Kr8C4_zwnudNTTEsDilMR4DR1DxtspgHa1wF4Brh4DdyBmX4blXHAQdJn0h99KUvqlvPjpKXH74ms0kODS-LnuYQvGDBx0lQU4Kn4_ebMqmDz-hz3SnKJgp_bzXX5cOV4lIKn58ugCFk', 'width': 1080}]",,"{'compound_code': 'QFJW+FC Mekar Sari, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFQFJW+FC'}",https://www.google.com/maps/place/?q=place_id:ChIJbxi0ildLHS4RS_yxkJPt_zc
CLOSED_TEMPORARILY,"VHPM+V43, Pasak Piang, Sungai Ambawang, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.1128706, 'lng': 109.5827859}, 'viewport': {'northeast': {'lat': -0.1119262201072778, 'lng': 109.5876372}, 'southwest': {'lat': -0.1146258798927222, 'lng': 109.5811688}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa bintar,,ChIJ11kWHL2tAi4R6qqyVvF4XvQ,0.0,ChIJ11kWHL2tAi4R6qqyVvF4XvQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104799743250148201622"">A Google User</a>'], 'photo_reference': 'AUGGfZl7MdHOc15-tIm7CozvuGC2MwkT7bBl63GnMigEryxkJBqYsKMvf7-Qg87NE-XB3J8iU46Buhw0gc7am1kboynLewm5jUF5Lc7NWrJfYbXZ0iptVxsKATOqR5_mltRV7efOC2TxmV0E1xYhM1TEoJVP4K03479rWdqgF5r1itWjMPqQ', 'width': 4080}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJ11kWHL2tAi4R6qqyVvF4XvQ
OPERATIONAL,"3CVJ+5VF, Enau River, Kuala Mandor-B, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.09294419999999999, 'lng': 109.4321819}, 'viewport': {'northeast': {'lat': 0.0942940298927222, 'lng': 109.4335317298927}, 'southwest': {'lat': 0.09159437010727776, 'lng': 109.4308320701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,perkebunan pak ragiel,,ChIJFcKW3eOv4jERCIe-nJgXL4Q,0.0,ChIJFcKW3eOv4jERCIe-nJgXL4Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJFcKW3eOv4jERCIe-nJgXL4Q
OPERATIONAL,"P9H5+C7W, Baru, Kubu, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2713966, 'lng': 109.3582149}, 'viewport': {'northeast': {'lat': -0.2700520201072777, 'lng': 109.3595619798927}, 'southwest': {'lat': -0.2727516798927223, 'lng': 109.3568623201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Rasau,,ChIJa22_PQBHHS4R85GcyEF7ib0,0.0,ChIJa22_PQBHHS4R85GcyEF7ib0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJa22_PQBHHS4R85GcyEF7ib0
OPERATIONAL,"Ambangah River, Raya River, Kubu Raya Regency, West Kalimantan 78391, Indonesia","{'location': {'lat': -0.1267534, 'lng': 109.4204516}, 'viewport': {'northeast': {'lat': -0.1253334701072778, 'lng': 109.4214073298927}, 'southwest': {'lat': -0.1280331298927222, 'lng': 109.4187076701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gita Varidis,{'open_now': False},ChIJU9782ClRHS4RlyjMPWImM3k,0.0,ChIJU9782ClRHS4RlyjMPWImM3k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115480726812470559380"">Aditya Febrian</a>'], 'photo_reference': 'AUGGfZmUimIKiuoR3Yy-2ZvjaKEqIm3gfnEebs-hDxmnaLOicvZ6GYw53XIhVjjRBneohNdeE2Ngo8WMPsat2l87hiXjjxaDhP_SQW6SZ2YX1RaxcbmlOIu3ZStowOIvboDDpnmu4-MZvr9g3p-DMuh094pm0xbytkj94AcUNVFRJcyQtguC', 'width': 3840}]",,"{'compound_code': 'VCFC+75 Ambangah River, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFVCFC+75'}",https://www.google.com/maps/place/?q=place_id:ChIJU9782ClRHS4RlyjMPWImM3k
OPERATIONAL,"W7PJ+GVG, Jl. Masjid Parit Harunah, Pal IX, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78114, Indonesia","{'location': {'lat': -0.0636923, 'lng': 109.2821934}, 'viewport': {'northeast': {'lat': -0.06229707010727777, 'lng': 109.2835004298927}, 'southwest': {'lat': -0.0649967298927222, 'lng': 109.2808007701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agro Wisata Dream Land,,ChIJeQ93GV5fHS4RuZwQ5fqTKbE,3.8,ChIJeQ93GV5fHS4RuZwQ5fqTKbE,"['tourist_attraction', 'point_of_interest', 'establishment']",181,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108057618807510499511"">Micky Liem</a>'], 'photo_reference': 'AUGGfZnZvRwQSicJ9Ym2x53PycEN2DAzAEEFfthz0nA1-j_qjNjpNlBAqkRhrnjzTmY4HG1IoLZbdfpnUtLPbRYw7eUi_surExoc01tig1Iur8Fo-HVKpvbzTREm6zbvWw6RMyZguvzKCAbGcmpVxYK2yuuO_eJ1Uce9oOQY4yEpJle2RHeL', 'width': 2560}]",,,https://www.google.com/maps/place/?q=place_id:ChIJeQ93GV5fHS4RuZwQ5fqTKbE
OPERATIONAL,"R78J+PP, Punggur Besar, Sungai Kakap, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.18313, 'lng': 109.28177}, 'viewport': {'northeast': {'lat': -0.1817462201072778, 'lng': 109.2831922798927}, 'southwest': {'lat': -0.1844458798927222, 'lng': 109.2804926201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paret Rahmad,,ChIJkVLpZcFDHS4R29Yu6tdj1s0,4.5,ChIJkVLpZcFDHS4R29Yu6tdj1s0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114170460433498152896"">A Google User</a>'], 'photo_reference': 'AUGGfZnPtDA9d6HytSm8vBzdbaOVgVtWeoCMXeqGDGyjfNvjvuh38ERs2BWxAnNLRUe6ZoVeu-mCUKO6Y_JGqC8Veph6VU8wdds807ueCLkV4EO_I-Y6Vj1KLnhi9bJjcaj3P5Uy2xIY7jr-Por0-OsmgOit2L_ulTt0hYCse8LpI5Rvm91F', 'width': 1201}]",,,https://www.google.com/maps/place/?q=place_id:ChIJkVLpZcFDHS4R29Yu6tdj1s0
CLOSED_TEMPORARILY,"C885+5GF, Dabong, Kubu, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.5845505, 'lng': 109.3088073}, 'viewport': {'northeast': {'lat': -0.5832006701072777, 'lng': 109.3101571298927}, 'southwest': {'lat': -0.5859003298927221, 'lng': 109.3074574701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gasper meriam,,ChIJTaGcoznZHC4Rq9Xbc9zp4qI,0.0,ChIJTaGcoznZHC4Rq9Xbc9zp4qI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJTaGcoznZHC4Rq9Xbc9zp4qI
OPERATIONAL,"play cano and RC HOCE, Kuala Dua, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391, Indonesia","{'location': {'lat': -0.1653029, 'lng': 109.4294561}, 'viewport': {'northeast': {'lat': -0.1638812701072778, 'lng': 109.4307708798927}, 'southwest': {'lat': -0.1665809298927222, 'lng': 109.4280712201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Hoce & Cafe,{'open_now': False},ChIJQ2Pg2PZPHS4RAQZAPM5xE7A,3.9,ChIJQ2Pg2PZPHS4RAQZAPM5xE7A,"['tourist_attraction', 'point_of_interest', 'establishment']",157,"[{'height': 4344, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102986973944087747300"">Ernita Dwi Astuti</a>'], 'photo_reference': 'AUGGfZnkE-DIghOjiSeuyODvnJaGFvik9WvY0lhDHIe5-NMe_UTWvJ-0MYKpsrKXS52nU2Y782dRKIGDjIsGFFsgn4Zmgzkt6quoUZTsJz9L8N-ep5mOlmPrxNxhax_RkxkqoOz1wxFhGs1IAs0h32joSSF_IB-6uYqD_k-y0V6SDlTQKifR', 'width': 5792}]",,"{'compound_code': 'RCMH+VQ Kuala Dua, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFRCMH+VQ'}",https://www.google.com/maps/place/?q=place_id:ChIJQ2Pg2PZPHS4RAQZAPM5xE7A
