business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"Porang garden Road, Ubrug, Kec. Wr. Kiara, Kabupaten Sukabumi, Jawa Barat 43362, Indonesia","{'location': {'lat': -6.955269599999999, 'lng': 106.7486938}, 'viewport': {'northeast': {'lat': -6.954159820107279, 'lng': 106.7504913298927}, 'southwest': {'lat': -6.956859479892723, 'lng': 106.7477916701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Porang,ChIJm5zu4eoxaC4RAawnovvB0gU,4.5,ChIJm5zu4eoxaC4RAawnovvB0gU,"['tourist_attraction', 'point_of_interest', 'establishment']",58.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110706381267673487477"">A Google User</a>'], 'photo_reference': 'AUGGfZnoJvdHnTJ5-ZvpFg11tBt3YVN4EG_y4KZNOJhgnHQl2Tjl3Myt-vk4vGgsFZhyyhdSWPwMSczHavXNC3INbct6ytcDWchptEFrSNl4sR9Om3-0XNpJ1EzJgQRf2mSR54IehX64T1B-GaCP1zIEZQAOE4H2PSog2N41kvvRdnKy0pS7', 'width': 3264}]","{'compound_code': '2PVX+VF Ubrug, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P582PVX+VF'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJm5zu4eoxaC4RAawnovvB0gU
OPERATIONAL,"3V2J+3GG, Cibolang, Gunung Guruh, Sukabumi Regency, West Java 43156, Indonesia","{'location': {'lat': -6.9498035, 'lng': 106.8813169}, 'viewport': {'northeast': {'lat': -6.946680799999998, 'lng': 106.8831449298927}, 'southwest': {'lat': -6.950844399999999, 'lng': 106.8804452701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Karang Numpang Sukabumi,ChIJ24gQto43aC4R3u4b-lJxh7A,4.4,ChIJ24gQto43aC4R3u4b-lJxh7A,"['tourist_attraction', 'point_of_interest', 'establishment']",340.0,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110732749864690165173"">septio tulus</a>'], 'photo_reference': 'AUGGfZl9UKDKKAlKT9xBgVMnjh-ykBawoHIv5jgqonxOVDDLaWK5ErAYsYpKtaRxsIq8PwyfRoxv3QUDHLcJfBv0Yw-93XX07WWu2Xw6WvJCjKKP43e0NpXCL1_-5PSpzKS3Ll7y2arOaZe1L4yXpy26hPeqZRodRZRYxabvNIiJjbJhHV6_', 'width': 2048}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ24gQto43aC4R3u4b-lJxh7A
,"Sukabumi, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.8791499, 'lng': 106.9474101}, 'viewport': {'northeast': {'lat': -6.790909999999999, 'lng': 106.994463}, 'southwest': {'lat': -6.907903999999999, 'lng': 106.9161471}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sukabumi,ChIJX5RzijVKaC4RiqMawgCDLXs,,ChIJX5RzijVKaC4RiqMawgCDLXs,"['administrative_area_level_3', 'political']",,"[{'height': 895, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104237040526639102765"">A Google User</a>'], 'photo_reference': 'AUGGfZnzVKoUI1t5IXdx3xpq8C81cJqKG9kPtNkih1gvJDf51DHXRoCXWYBrKPrOmWk_hXmdNgl3C2UGc70AbiStL8xX7V0IO42gRU6oEjZXvKaVlcw95ArCXCVnl3_O8xtz3q3nTfTzdxnUFjhtaoePEJtOjfHWYY4xtgZQFomTQELjudgj', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJX5RzijVKaC4RiqMawgCDLXs
OPERATIONAL,"2RWC+6F, Bojongkembar, Cikembar, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.955263, 'lng': 106.8214199}, 'viewport': {'northeast': {'lat': -6.954042420107278, 'lng': 106.8233659298927}, 'southwest': {'lat': -6.956742079892722, 'lng': 106.8206662701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Pasir Sogong,ChIJ_6GoHRQ3aC4Rdr6x8guLHaM,4.5,ChIJ_6GoHRQ3aC4Rdr6x8guLHaM,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",2.0,"[{'height': 9024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114125621816477554454"">sasotyo</a>'], 'photo_reference': 'AUGGfZl6BJuCBO2bjhyTRnzpncqTZ1yVb-HQvJfs0oA9sqHCRzSXfqrXqd9-H537YaCEgTfLYGLtDZW3A8fUWvz5QQWgJMbUEQdpl6CnYdKvfdqZMz554-7zxmsAY3avknR9_vb0I21Q2UBZqYlUOys-zeKYVxtYN0wWxvFYRGEtFTNJIX7B', 'width': 12032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ_6GoHRQ3aC4Rdr6x8guLHaM
OPERATIONAL,"3R3R+QX9, Jl. Raya Kadupugur, Sikadamai, Kec. Cicantayan, Kabupaten Sukabumi, Jawa Barat 43155, Indonesia","{'location': {'lat': -6.9455854, 'lng': 106.8424832}, 'viewport': {'northeast': {'lat': -6.944386920107279, 'lng': 106.8441502298927}, 'southwest': {'lat': -6.947086579892723, 'lng': 106.8414505701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Sarongge,ChIJM60COSA3aC4Rc4W_UJow3C8,4.5,ChIJM60COSA3aC4Rc4W_UJow3C8,"['tourist_attraction', 'point_of_interest', 'establishment']",33.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108770900455055736350"">Nyai Nurjanah</a>'], 'photo_reference': 'AUGGfZl1BaXyMmu7lKRqh65B2H8pcs-CteAJazyVE_f6hecYbB4IyA1zYBb-zJvrOGbpm2zDnCSA0jx7quv68fWwNEfmIjIHdK2U72guJ9tARNENncqgnKW4oE01csEzGsAJq93PS3mUTUk_cRLicOLRFGnjqROxBTBv-QBV3a5Sfgbycb7_', 'width': 1920}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJM60COSA3aC4Rc4W_UJow3C8
OPERATIONAL,"Jl. Padaasih, Padaasih, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43156, Indonesia","{'location': {'lat': -6.92033, 'lng': 106.870459}, 'viewport': {'northeast': {'lat': -6.919368499999999, 'lng': 106.8722003298927}, 'southwest': {'lat': -6.923214500000001, 'lng': 106.8695006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Sunda,ChIJ5VxDTqk3aC4RsaFgvv0L2m0,4.2,ChIJ5VxDTqk3aC4RsaFgvv0L2m0,"['tourist_attraction', 'point_of_interest', 'establishment']",1136.0,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106519060306014924843"">Nmbmnk 11</a>'], 'photo_reference': 'AUGGfZm2DE4iNNdUGEET2I1XvhLTcnuQC4MzgS2IiFRqkNntF5ri2-Mz2H_CrL-fsAnGoRBYE2A8rD0SKRe6Fzet7fz8m0uEyLB2Bs6Pu1Cy610Otlat3ojU7CU7zpTaAdW8CdCLn77K6_-v1UzZwg8zvknAn3RVFEe0Epb0_j9ZbNyMLrrC', 'width': 720}]","{'compound_code': '3VHC+V5 Padaasih, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P583VHC+V5'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ5VxDTqk3aC4RsaFgvv0L2m0
OPERATIONAL,"Cikopak Desa, Kalaparea, Kec. Nagrak, Kabupaten Sukabumi, Jawa Barat 43356, Indonesia","{'location': {'lat': -6.880226899999999, 'lng': 106.8110984}, 'viewport': {'northeast': {'lat': -6.878873770107279, 'lng': 106.8124460298927}, 'southwest': {'lat': -6.881573429892723, 'lng': 106.8097463701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nipah Valley (Villa Nipah),ChIJKXf1slYxaC4RkqWyBmN-7L0,4.3,ChIJKXf1slYxaC4RkqWyBmN-7L0,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",663.0,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112938069819344916224"">Ronald Dodi</a>'], 'photo_reference': 'AUGGfZm9jZvS6P33FPjmDTnsChAXnGRPETEELQQ8oP6knTuklSJTCPFdr9IxYUMTesnghvOedCmtVA6LnSXg7n_sQsxCxN8uVyCX4btSLk7IncM8SrSd3zqgxiI-NJ_7rx3D68PjCyVzX5CSFgAAcpoekvO6PFG9kVJLWGoAxCwSok6QScDX', 'width': 5312}]","{'compound_code': '4R96+WC Kalaparea, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P584R96+WC'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJKXf1slYxaC4RkqWyBmN-7L0
OPERATIONAL,"3QQM+8MC, National Rte 3, Sekarwangi, Cibadak, Sukabumi Regency, West Java 43351, Indonesia","{'location': {'lat': -6.911680199999999, 'lng': 106.7841536}, 'viewport': {'northeast': {'lat': -6.910333770107277, 'lng': 106.7855015798927}, 'southwest': {'lat': -6.913033429892721, 'lng': 106.7828019201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Titik Awal Cibatu Cantayan,ChIJFe_5vuExaC4RggHgLSwXLgg,4.0,ChIJFe_5vuExaC4RggHgLSwXLgg,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFe_5vuExaC4RggHgLSwXLgg
OPERATIONAL,"Jl. Cilimus, Tarisi, Wr. Kiara, Sukabumi rt 03/03 no 35, Tarisi, Kec. Wr. Kiara, Kabupaten Sukabumi, Jawa Barat 43362, Indonesia","{'location': {'lat': -7.0032675, 'lng': 106.6896694}, 'viewport': {'northeast': {'lat': -7.001488470107278, 'lng': 106.6913935298927}, 'southwest': {'lat': -7.004188129892722, 'lng': 106.6886938701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cimandiri Leuwi Tarisi,ChIJ31CrPOwlaC4RJp_HzA8fHIk,4.5,ChIJ31CrPOwlaC4RJp_HzA8fHIk,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106497881933374820972"">Ya Yan</a>'], 'photo_reference': 'AUGGfZmQA0c1-X9hwsSS7wVFfF01fNWlJt7LVYahFav3bUyNMSuYNNJ9dT5zxB_s2L7HarL6Ruo8SJClhBSzPCNd30316vWkkDadKhV-uS1SZ9ILEEW0tVLTce3rrWN72jXHjCMh0ioDejvnmRcEG1VPQfetP5LIAsBhmsQ2CYwN6IDBpxFv', 'width': 3000}]","{'compound_code': 'XMWQ+MV Tarisi, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P48XMWQ+MV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ31CrPOwlaC4RJp_HzA8fHIk
OPERATIONAL,"3QQV+G6P, Sekarwangi, Cibadak, Sukabumi Regency, West Java 43351, Indonesia","{'location': {'lat': -6.911161099999999, 'lng': 106.7930696}, 'viewport': {'northeast': {'lat': -6.909894570107278, 'lng': 106.7944803298927}, 'southwest': {'lat': -6.912594229892722, 'lng': 106.7917806701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,bukit parahyangan,ChIJO9bOH4wxaC4RdDLYwKAVlX0,4.5,ChIJO9bOH4wxaC4RdDLYwKAVlX0,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117538484982663251158"">Herdi Hardiyan</a>'], 'photo_reference': 'AUGGfZloBGD_HX5Zdg6IXYnv9wAyxHwaWXOEB7XjUjqc83eBsHUIQMG3dqvobMQkx_31nrjtQNJzsjB3KhZtJlq_3qDEME5JRZfCdw2IIxPgiV2Dl4w_kX4zY7JMbLoCwt4k0qY_Yxhw4OVQBcbi-MzFXUnr5-8uZqPiHs8ziM9olkC22Sk', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJO9bOH4wxaC4RdDLYwKAVlX0
OPERATIONAL,"2R6H+QGJ, Jl. Pada Suka, Kertaraharja, Kec. Cikembar, Kabupaten Sukabumi, Jawa Barat 43157, Indonesia","{'location': {'lat': -6.988033499999999, 'lng': 106.8287775}, 'viewport': {'northeast': {'lat': -6.986683670107277, 'lng': 106.8301273298927}, 'southwest': {'lat': -6.989383329892721, 'lng': 106.8274276701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Rumah Aziz syahputra,ChIJRRx8MWA5aC4Rz1705VHGZVs,5.0,ChIJRRx8MWA5aC4Rz1705VHGZVs,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRRx8MWA5aC4Rz1705VHGZVs
OPERATIONAL,"3RP8+C36, Hegarmanah, Cicantayan, Sukabumi Regency, West Java 43155, Indonesia","{'location': {'lat': -6.9139506, 'lng': 106.8151515}, 'viewport': {'northeast': {'lat': -6.912553120107279, 'lng': 106.81657925}, 'southwest': {'lat': -6.915252779892723, 'lng': 106.81086825}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Putih,ChIJQUdda4wxaC4RvTetRT6Il6c,5.0,ChIJQUdda4wxaC4RvTetRT6Il6c,"['tourist_attraction', 'point_of_interest', 'establishment']",14.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101266129733622564599"">Dans Wonks</a>'], 'photo_reference': 'AUGGfZl7OIPZxkTJLz9TI7JXIy2hPaWVo2BYQyg7Ix0m0JGBbQW6XYyGMUQSmtKmRyini2UMpQrQ1YNZUrIK23Bo4kRla1kA0ZddXNi1ZWupipIRJvlW3zJRC1JVqJGuCAdNl_6PKdApntivTl4FxnWIQVqBtxLfgPl5M7nQFlPAA-ABXYUn', 'width': 3000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJQUdda4wxaC4RvTetRT6Il6c
OPERATIONAL,"Sukamaju, Cikembar, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.986282, 'lng': 106.7705605}, 'viewport': {'northeast': {'lat': -6.985081170107279, 'lng': 106.7718601798927}, 'southwest': {'lat': -6.987780829892722, 'lng': 106.7691605201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,BC Pemuda Paskal,ChIJB5vLV7U7aC4RH55NZ9Tm7LQ,5.0,ChIJB5vLV7U7aC4RH55NZ9Tm7LQ,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107574051245790448888"">A Google User</a>'], 'photo_reference': 'AUGGfZmfXtTXJTVr94tFohrhcV9H2G8gEVRtpbDcLyEqsHs4FHCDm0WaVaIy0Khn2F8KNi4eMITmCwdhD6gx6YWmM_28Id8NQGs7Rt_SuvZNoJQdKo0XFO3ITzyrMWqTWyU-MOIAYmlxUhZsp2wSMLB1kJLuydw9eZf__ici6IMBJ6u1cAvS', 'width': 1040}]","{'compound_code': '2Q7C+F6 Sukamaju, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P582Q7C+F6'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJB5vLV7U7aC4RH55NZ9Tm7LQ
OPERATIONAL,"Buniayu Buniayu, Kertaangsana, Kec. Nyalindung, Kabupaten Sukabumi, Jawa Barat 43187, Indonesia","{'location': {'lat': -7.0362564, 'lng': 106.9065062}, 'viewport': {'northeast': {'lat': -7.034543720107278, 'lng': 106.9077496298927}, 'southwest': {'lat': -7.037243379892722, 'lng': 106.9050499701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Buniayu,ChIJW0OKV6s4aC4RSLGvRtFq2F4,4.5,ChIJW0OKV6s4aC4RSLGvRtFq2F4,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",403.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100419747653761281998"">A Google User</a>'], 'photo_reference': 'AUGGfZkMyWdAYR0UzFDH4LEyJ51T4eLxWuqX15tmT2qkVcqH3hB1wqNuVixcxCDfc83EnTn_VT33OjKHvxNzJnyHg0-nsAN55IyDpWwKgiJP-IK33r0Z9lXE5O_7LWUz9BoB_OkmtSyGvp_RSk65JvXx-qDGyZ7j2GbDcdyFbLefw0eyfJV4', 'width': 4000}]","{'compound_code': 'XW74+FJ Kertaangsana, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P48XW74+FJ'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJW0OKV6s4aC4RSLGvRtFq2F4
OPERATIONAL,"Cisaat, Sukabumi Regency, West Java 43152, Indonesia","{'location': {'lat': -6.913902299999999, 'lng': 106.8873499}, 'viewport': {'northeast': {'lat': -6.912519270107278, 'lng': 106.8886786298927}, 'southwest': {'lat': -6.915218929892721, 'lng': 106.8859789701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Albi Maulana,ChIJgaab_IM3aC4R2JggsbU3RJ8,5.0,ChIJgaab_IM3aC4R2JggsbU3RJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,,"{'compound_code': '3VPP+CW Cisaat, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P583VPP+CW'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJgaab_IM3aC4R2JggsbU3RJ8
OPERATIONAL,"3Q8W+FF, Hegarmanah, Cicantayan, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.9340462, 'lng': 106.7949495}, 'viewport': {'northeast': {'lat': -6.932695970107277, 'lng': 106.7963069298927}, 'southwest': {'lat': -6.935395629892721, 'lng': 106.7936072701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KILASMU View,ChIJNxav4bAxaC4RDHREvQHqOaY,5.0,ChIJNxav4bAxaC4RDHREvQHqOaY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1930, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111805735658471723431"">Regi Rok</a>'], 'photo_reference': 'AUGGfZluIhFfDADmAvnmmOLyJvKxMdw89tTQ2rKgZ3xkA2VSKeHUbq9_EnyMz8GMs_SV47u5jkVWW7Yn1YYDuyjK7MJrPkP9MokjH_8AiRNZrL9EQ6v79tKPXfrOFbKlQJHmnayVh1VHYtXAXJY3nrR16y7wmnLsxKjYNxmZt3V8NfsjjTRy', 'width': 1080}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJNxav4bAxaC4RDHREvQHqOaY
OPERATIONAL,"Warungreja, Nyalindung, Sukabumi Regency, West Java, Indonesia","{'location': {'lat': -6.9831309, 'lng': 106.8887106}, 'viewport': {'northeast': {'lat': -6.981669670107278, 'lng': 106.8904506298927}, 'southwest': {'lat': -6.984369329892722, 'lng': 106.8877509701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN DURIAN MUSANGKING PARIGI SUKABUMI,ChIJJwk7KQA5aC4Rddr6i_JBsSA,5.0,ChIJJwk7KQA5aC4Rddr6i_JBsSA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114479796877348647192"">A Google User</a>'], 'photo_reference': 'AUGGfZltPWLTUPk1saG8y1PFJsoBCP3Vx6Eeh5acPULS1ubpOX-jyL1TpL5gImkSa1kv7jgCE2O492NAlZH7P8KUOwaPfCVF6Sk_r3OxjwqadZYlfA-1evglRpstRGCMlbqc7MHLN1H0NEx0ZmbKVRwNJUgIECCzcjCfoxRzqgwaYCdmM-TJ', 'width': 3468}]","{'compound_code': '2V8Q+PF Warungreja, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P582V8Q+PF'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJJwk7KQA5aC4Rddr6i_JBsSA
OPERATIONAL,"Unnamed Road, Warungkiara, Kec. Wr. Kiara, Kabupaten Sukabumi, Jawa Barat 43362, Indonesia","{'location': {'lat': -6.9883465, 'lng': 106.7027624}, 'viewport': {'northeast': {'lat': -6.986934770107279, 'lng': 106.7040790298927}, 'southwest': {'lat': -6.989634429892723, 'lng': 106.7013793701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sarden Villa & Campsite,ChIJ-TX31xclaC4R4owhaKFRoGw,4.8,ChIJ-TX31xclaC4R4owhaKFRoGw,"['tourist_attraction', 'point_of_interest', 'establishment']",17.0,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111359740720188886865"">Binsar W</a>'], 'photo_reference': 'AUGGfZm_I6PeVs1noijZ9gIiHvlXcgbryhyZ0TG4iSTpAvXO3BHYF923E7ZaW_suBRZNvUFBkjA7sPz_B6Ep_a5zvhrmmazjGl7KJz8HJaeQvaTuxJ79pF3VXcLfcPjvDS-fJ2Wo7ebQFrJEXX6K3OqkRY52DYc0YKx_AE9wF8O3RVGyx7UJ', 'width': 3468}]","{'compound_code': '2P63+M4 Warungkiara, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P582P63+M4'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ-TX31xclaC4R4owhaKFRoGw
OPERATIONAL,"3RJ6+PCJ, Jl. Cilubang, Hegarmanah, Kec. Cicantayan, Kabupaten Sukabumi, Jawa Barat 43155, Indonesia","{'location': {'lat': -6.9181718, 'lng': 106.8110133}, 'viewport': {'northeast': {'lat': -6.917114370107277, 'lng': 106.8117684798927}, 'southwest': {'lat': -6.919814029892721, 'lng': 106.8090688201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kulah Mang Nyur,ChIJj1UUedQxaC4RjPGZEbfJ8W8,5.0,ChIJj1UUedQxaC4RjPGZEbfJ8W8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118204899666666290498"">A Google User</a>'], 'photo_reference': 'AUGGfZm2Z4ZOObvFoJn1mrtKdbsYnOskkX-yHfJxIebtT0pAE_BO6GENEpCla42ADTZz7Ei0F39-zJLyoETAdsOtV8VHxZMCFN7md90eCiX96c84KCARju7Ii-C3yOmxl65WpHlA723b9-ZWC-8cmgYnxGG0SKQGf6fx6-Zq6PquGEYRf-I2', 'width': 1824}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJj1UUedQxaC4RjPGZEbfJ8W8
OPERATIONAL,"2PJQ+M7G, Sukaharja, Warung Kiara, Sukabumi Regency, West Java 43362, Indonesia","{'location': {'lat': -6.9683058, 'lng': 106.7382072}, 'viewport': {'northeast': {'lat': -6.966955970107278, 'lng': 106.7395570298927}, 'southwest': {'lat': -6.969655629892721, 'lng': 106.7368573701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situ Badak Paeh,ChIJoavXtT87aC4RuFK24n5efn8,0.0,ChIJoavXtT87aC4RuFK24n5efn8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoavXtT87aC4RuFK24n5efn8
OPERATIONAL,"Jl. Pasirpogor No.02, RT.05 rw, Cicantayan, Kec. Cicantayan, Kabupaten Sukabumi, Jawa Barat 43155, Indonesia","{'location': {'lat': -6.927215299999999, 'lng': 106.8559007}, 'viewport': {'northeast': {'lat': -6.926092170107277, 'lng': 106.8572124298927}, 'southwest': {'lat': -6.928791829892721, 'lng': 106.8545127701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah jagur,ChIJpwk3PAA3aC4RE3c-1RJQ5us,0.0,ChIJpwk3PAA3aC4RE3c-1RJQ5us,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"{'compound_code': '3VF4+49 Cicantayan, Sukabumi Regency, West Java, Indonesia', 'global_code': '6P583VF4+49'}",,,https://www.google.com/maps/place/?q=place_id:ChIJpwk3PAA3aC4RE3c-1RJQ5us
OPERATIONAL,"XQ7H+4F, Bojong Jengkol, Central Jampang, Sukabumi Regency, West Java 43171, Indonesia","{'location': {'lat': -7.0371668, 'lng': 106.7787001}, 'viewport': {'northeast': {'lat': -7.036054420107278, 'lng': 106.7798975298927}, 'southwest': {'lat': -7.038754079892722, 'lng': 106.7771978701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PAREANG PUNCAK,ChIJ8Sr0uPI7aC4R78EqQs701gk,5.0,ChIJ8Sr0uPI7aC4R78EqQs701gk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111628580897166127282"">A Google User</a>'], 'photo_reference': 'AUGGfZkHaIGYjiJXYPz_lnWWcI5cnAWqmbVwd2BlRflWm4mUE96l9ZL0STvcZQiNSipYhH-GzSgEiML91Ql5g-SEoq8e2IdX3Wsli0c6uPaYmKa0XjIeDAFl9W1K-Sm09SrUtYCSz7__0IZQqVFRULdfCMlpMwbXWA4pjBajf5wgIj0xLDK5', 'width': 1600}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ8Sr0uPI7aC4R78EqQs701gk
