business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,price_level,url
OPERATIONAL,"PM59+4PX, Jl. Pakuwon Indah Lontar Tim., Lidah Wetan, Kec. Lakarsantri, Surabaya, Jawa Timur 60213, Indonesia","{'location': {'lat': -7.292128399999999, 'lng': 112.6693617}, 'viewport': {'northeast': {'lat': -7.290946120107277, 'lng': 112.6705230298927}, 'southwest': {'lat': -7.293645779892721, 'lng': 112.6678233701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Angsa,ChIJP-InkEz81y0ReqKl6apIpeA,,4.6,ChIJP-InkEz81y0ReqKl6apIpeA,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",642,,"[{'height': 1824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108591106589606824786"">Mega Indah</a>'], 'photo_reference': 'AUGGfZkpx3m6y6sNYKoS-OFnMaWAgTQ0PETBLOkoC2ZVMBPniCxgoUjACYdyltzd791fdnG7sXCl-trqhHdY6wGs4LKVJPV5EOk6s1l9yxNzUdAbVYLL2mu1tfHZ6XPs2v1erXHOwz6gYbwrMpxxye8WweVTFCn_zKgTeffiG6OipPCM9Czf', 'width': 3616}]",,https://www.google.com/maps/place/?q=place_id:ChIJP-InkEz81y0ReqKl6apIpeA
OPERATIONAL,"Wisata Bukit Mas 2, Jl. Raya Lidah Wetan No.23, Lidah Wetan, Kec. Lakarsantri, Surabaya, Jawa Timur 60292, Indonesia","{'location': {'lat': -7.3151682, 'lng': 112.6637888}, 'viewport': {'northeast': {'lat': -7.313774870107277, 'lng': 112.6651592798927}, 'southwest': {'lat': -7.316474529892721, 'lng': 112.6624596201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Notredame Adventure Park Wisata Bukit Mas 2,ChIJ3WA8lgH91y0R_wb8KYHlA-Q,"{'compound_code': 'MMM7+WG Lidah Wetan, Surabaya, East Java, Indonesia', 'global_code': '6P4JMMM7+WG'}",4.4,ChIJ3WA8lgH91y0R_wb8KYHlA-Q,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1117,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107628738557408383874"">Eric Putra Bastian</a>'], 'photo_reference': 'AUGGfZnwxzn1tXMxBKHlLO6ba65HZPRryFxgLuc6yk6405ikdEM2KWNgOxD1SUVS6Lg4PiGlaD__wg_aYAg20SU1QsmZlsadpxhtSPvw2f3l7dEnuqBazd41_gB2je63qhqpnQxjKaLhT3g5ptZDDA1H_sLRKOczoRuVq4zNaWt7yx26pPYG', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3WA8lgH91y0R_wb8KYHlA-Q
OPERATIONAL,"Jl. Ahmad Yani No.138, Gayungan, Kec. Gayungan, Surabaya, Jawa Timur 60235, Indonesia","{'location': {'lat': -7.3275604, 'lng': 112.7312242}, 'viewport': {'northeast': {'lat': -7.326156170107277, 'lng': 112.7323205298927}, 'southwest': {'lat': -7.328855829892721, 'lng': 112.7296208701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Pelangi,ChIJ_2f122n71y0RPZtTsCfbkyk,"{'compound_code': 'MPCJ+XF Gayungan, Surabaya, East Java, Indonesia', 'global_code': '6P4JMPCJ+XF'}",4.5,ChIJ_2f122n71y0RPZtTsCfbkyk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",6660,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114606938244249166858"">deni lio</a>'], 'photo_reference': 'AUGGfZnrAobHvT57SP-qrZAXXtqi1ATH3UDEH0WnzSQwmspiW2Y1WzTxtYRkzeQKgJ7uYk-yRDeuQHl6HVKwW-Q4Y0IduTNbvoIo8xIFmzCePrJr6sFXE1rqRJifHughFkRN7JU7IhTilqiFv0rtv-bBaosxepzPAcxX550ZXHmxW92ZwPhU', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_2f122n71y0RPZtTsCfbkyk
OPERATIONAL,"Jl. Gubeng Pojok No.410, Ketabang, Kec. Genteng, Surabaya, Jawa Timur 60271, Indonesia","{'location': {'lat': -7.263974, 'lng': 112.7502475}, 'viewport': {'northeast': {'lat': -7.262645320107278, 'lng': 112.7515071798927}, 'southwest': {'lat': -7.265344979892722, 'lng': 112.7488075201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Patung Suro dan Boyo Skate Park,ChIJ5YmGKGP51y0RZpe6rAKhOhk,"{'compound_code': 'PQP2+C4 Ketabang, Surabaya, East Java, Indonesia', 'global_code': '6P4JPQP2+C4'}",4.5,ChIJ5YmGKGP51y0RZpe6rAKhOhk,"['tourist_attraction', 'point_of_interest', 'establishment']",162,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100174324630881324294"">april gopril</a>'], 'photo_reference': 'AUGGfZkf94xxc2_Ofe9kac0Q2eadvzbSDpg1JZlnn1U2T79d2YYWkxfXKGKJBTYxGJ_mfX-Pn2xQPpMbn551xq9hJRaANj_NaSOVCyiuQVp8swFAOg7UmZry0tBFlw3SpucayJThC-ogqi3Zf3_7EZqsw9t7jzfEAmRQkAaqJzKhr0fUvdOA', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJ5YmGKGP51y0RZpe6rAKhOhk
OPERATIONAL,"PPPV+24J, Taman Apsari St, Embong Kaliasin, Genteng, Surabaya, East Java 60271, Indonesia","{'location': {'lat': -7.264915599999999, 'lng': 112.7427767}, 'viewport': {'northeast': {'lat': -7.263483920107277, 'lng': 112.7441449798927}, 'southwest': {'lat': -7.266183579892721, 'lng': 112.7414453201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arca Joko Dolog,ChIJDUt6pWH51y0RtOlIA_l3XXw,,4.6,ChIJDUt6pWH51y0RtOlIA_l3XXw,"['tourist_attraction', 'point_of_interest', 'establishment']",963,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104622346846913491547"">Leslie Kumara</a>'], 'photo_reference': 'AUGGfZmEPi8K-3yp4I3EXjZVbT83Kj0S_RAbxIS_B5er1Nwio-TFm2HBXZTjQpq-wgrYvtZYCId8DjpJlK-tjJu0l1aAWrmwRf95uHYYjCFbgEEUSLdNsPYJm22uvtbrNRrKBhxRfV6hvoyhtm1EKRK4auHT0VacD1EjZfOCd8CyEZtcE-n5', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJDUt6pWH51y0RtOlIA_l3XXw
OPERATIONAL,"PPXR+P89, Jl. Lawang Seketeng Gg. 1, Peneleh, Kec. Genteng, Surabaya, Jawa Timur 60274, Indonesia","{'location': {'lat': -7.250723499999999, 'lng': 112.7408726}, 'viewport': {'northeast': {'lat': -7.249342470107276, 'lng': 112.7422378298927}, 'southwest': {'lat': -7.25204212989272, 'lng': 112.7395381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Heritage Lawang Seketeng,ChIJGRk5o-n51y0RYwxneoanuxA,,4.8,ChIJGRk5o-n51y0RYwxneoanuxA,"['tourist_attraction', 'point_of_interest', 'establishment']",14,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104725081450868435190"">A Google User</a>'], 'photo_reference': 'AUGGfZkngJpPPDm6fLdCnfi9d9ELZLqVE6Z5CE5KeWDEHWyAFFyJJSqfrKkbPxBAu2Yq4rwXVHGB9P-Q7DVjvJRPNRrF60omFRnmAUSDZP3Xxi5MBi5Cg3TvIMx_Aa44eCnP_IC4T2c2snnOEEvY2F4Uid9JATgL5t0MfgdUWZHsHpUktxnP', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJGRk5o-n51y0RYwxneoanuxA
OPERATIONAL,"PPRQ+7GW, Jl. Tunjungan, Genteng, Kec. Genteng, Surabaya, Jawa Timur 60275, Indonesia","{'location': {'lat': -7.2592546, 'lng': 112.7388142}, 'viewport': {'northeast': {'lat': -7.257921570107277, 'lng': 112.7401372798927}, 'southwest': {'lat': -7.26062122989272, 'lng': 112.7374376201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA TUNJUNGAN MALAM,ChIJWeqFP6751y0Rry0_wN0XA0E,,4.7,ChIJWeqFP6751y0Rry0_wN0XA0E,"['tourist_attraction', 'point_of_interest', 'establishment']",15,{'open_now': True},"[{'height': 1654, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108880361445408142950"">sholhan aziz</a>'], 'photo_reference': 'AUGGfZlERHSBJpmZ8YoY8Z9JlN1Oqw7lyqIRZaN-MNwYPpMm5ocTxub7wGdnwFGhWWXt8_lgUJMgss-Glkd60SWKRhNxXQrsnctE-oJKUCsybUAkLOJlmPr4w3KyV7lU5K3af6KcSJA7_dnY1-dCiAifEOEz7vT-DWzshMEHzoZLjUTN2vV9', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJWeqFP6751y0Rry0_wN0XA0E
OPERATIONAL,"PR42+8MH, Jl. Raya Marina Asri, Keputih, Kec. Sukolilo, Surabaya, Jawa Timur 60111, Indonesia","{'location': {'lat': -7.294190899999999, 'lng': 112.8017238}, 'viewport': {'northeast': {'lat': -7.292818370107279, 'lng': 112.8030767798927}, 'southwest': {'lat': -7.295518029892722, 'lng': 112.8003771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Bambu Keputih Surabaya,ChIJm65_0wD51y0RR9_wOsHde2M,,4.3,ChIJm65_0wD51y0RR9_wOsHde2M,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5830,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110536724362750900203"">Ilham Fatahillah</a>'], 'photo_reference': 'AUGGfZlq9S_DYZRu1MWLAvYruniDITJ2R55JjWeBEUBGkl3Brmv1ECzOIOupwEeDWW_szKFiqLQgx2OO5ShwK1iWFRbu0b7F5gG9h7uj697fyuvFlOkXrU6R6sSwb2_x6Wngcjs0dBbHT35A2hwWrKhMqcdScRjK205mKfy595XrtIfz3emQ', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJm65_0wD51y0RR9_wOsHde2M
OPERATIONAL,"Jl. Penjaringan Tim. No.22A, Penjaringan Sari, Kec. Rungkut, Surabaya, Jawa Timur 60297, Indonesia","{'location': {'lat': -7.318240899999999, 'lng': 112.7842473}, 'viewport': {'northeast': {'lat': -7.317195320107278, 'lng': 112.7855585798927}, 'southwest': {'lat': -7.319894979892722, 'lng': 112.7828589201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kunang Kunang Park,ChIJIaU39Oz61y0RznJv5b0VBcI,"{'compound_code': 'MQJM+PM Penjaringan Sari, Surabaya, East Java, Indonesia', 'global_code': '6P4JMQJM+PM'}",4.4,ChIJIaU39Oz61y0RznJv5b0VBcI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1906,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111572945011718676145"">Delphine L</a>'], 'photo_reference': 'AUGGfZlR5O64tiePjR5dr1JqufAChF_sKcnR8rK-eaAF-6RruKH3Q0BxYXz9rGp7FgVSKhIjmTdMEpv8GkHckCsyjQj4ckrloE7vq3Jr44DRTcuGx4XG2XQBTA11MCnglWQUixvE6HUYPPfsNC2pQsR2Zf7yRDuUPhETEZveB1B8motegE1f', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJIaU39Oz61y0RznJv5b0VBcI
OPERATIONAL,"Jl. Nyamplungan, Ampel, Kec. Semampir, Surabaya, Jawa Timur 60151, Indonesia","{'location': {'lat': -7.230270600000001, 'lng': 112.7451606}, 'viewport': {'northeast': {'lat': -7.228940420107278, 'lng': 112.7465451298927}, 'southwest': {'lat': -7.231640079892721, 'lng': 112.7438454701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunan Ampel Religious Tourism Area,ChIJRz0TbAj51y0R0vlX4uzW_GA,"{'compound_code': 'QP9W+V3 Ampel, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP9W+V3'}",4.8,ChIJRz0TbAj51y0R0vlX4uzW_GA,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",5818,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104779704121628829247"">A Google User</a>'], 'photo_reference': 'AUGGfZlyO1ARYgEmMViANkl2SEpERC-vBHSGxH_rUakVr3H2RsZxt1IEVKbU8uHsYzN2cESVE9wqULI03muI7Oik9sf31wL-f8I3hgc6VIGlR4KW-CEMiMBvvSi1FRJqz_3SllQpO0WEzKJrKBfnt6i4yKpjcRYxZ-mVK6Mf-SRVWW_wrFmg', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJRz0TbAj51y0R0vlX4uzW_GA
OPERATIONAL,"Jl. Setail No.1, Darmo, Kec. Wonokromo, Surabaya, Jawa Timur 60241, Indonesia","{'location': {'lat': -7.296163000000001, 'lng': 112.7366473}, 'viewport': {'northeast': {'lat': -7.293475600000002, 'lng': 112.7402287}, 'southwest': {'lat': -7.297092399999998, 'lng': 112.7354535}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Surabaya Zoo,ChIJrS98kZf71y0RzHThXy0SsSE,"{'compound_code': 'PP3P+GM Darmo, Surabaya, East Java, Indonesia', 'global_code': '6P4JPP3P+GM'}",4.4,ChIJrS98kZf71y0RzHThXy0SsSE,"['zoo', 'tourist_attraction', 'point_of_interest', 'establishment']",50725,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112720319271510984241"">Edi Jaya Saputra</a>'], 'photo_reference': 'AUGGfZm4BNpxftuRXs9KXhcWZRH6Os9DJEFdLPu4Lb7MulOPTO8ApSK2RUB5X46Rbxb3zHhWehpxchBb1dASdo_wxkf96Cw3aKI9WLgm8gFWNv5pD3lAs7780lSLmSZcE3F7345CeEzD67iALukadHNJVB-lg13F57NHkWPpuUqZfjAab0_g', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJrS98kZf71y0RzHThXy0SsSE
OPERATIONAL,"PPJV+VQJ, Jl. Panglima Sudirman, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60271, Indonesia","{'location': {'lat': -7.267778, 'lng': 112.7443989}, 'viewport': {'northeast': {'lat': -7.266380820107278, 'lng': 112.7456765798927}, 'southwest': {'lat': -7.269080479892722, 'lng': 112.7429769201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Monumen Bambu Runcing,ChIJOUinst371y0RIR1g_fUfdog,,4.7,ChIJOUinst371y0RIR1g_fUfdog,"['tourist_attraction', 'point_of_interest', 'establishment']",5738,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114616069085265348982"">Ratna Nadhifah</a>'], 'photo_reference': 'AUGGfZlmZDJ90dkArfIa8ERqIze12byvv8YNZBKwsnyd4rJ5OH9uXdrSav10omZlVMAYXnAcr16RcM0x-XXownViYZvkMiiyNGiJpUVz8cUp_fuswuYeUfhx89KqSM0EKhIAw6nLXMWjl6P9pS_aIRhaIgLgPz1UsyULa4y5ImAGbpRcBtWo', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJOUinst371y0RIR1g_fUfdog
OPERATIONAL,"MR9G+M66, Gunung Anyar Tambak, Gunung Anyar, Surabaya, East Java 60294, Indonesia","{'location': {'lat': -7.330829899999999, 'lng': 112.8255236}, 'viewport': {'northeast': {'lat': -7.329480070107276, 'lng': 112.8268734298927}, 'southwest': {'lat': -7.33217972989272, 'lng': 112.8241737701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eco Wisata Mangrove Gunung Anyar,ChIJ-V-G0gnw1y0R5YOdY6_DmhI,,4.3,ChIJ-V-G0gnw1y0R5YOdY6_DmhI,"['tourist_attraction', 'point_of_interest', 'establishment']",128,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117336398654214779195"">A Google User</a>'], 'photo_reference': 'AUGGfZnja6zJT7m-KvCqMX2o8eikYvhPyDBkr60Ai3Gt6EH0Vir8iSh1K-MzRmpgMTWDcJiL70-0Zuy3QXWwmGFCSUn_dbKXkxsUBLcgk-xGAeOrdtBa-A5z1q6CoFvrM5-K5b-af-lFj6xslPA2G4tYkpH6_h4a8psYDs6525sVyMG-RQGC', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJ-V-G0gnw1y0R5YOdY6_DmhI
OPERATIONAL,"Taman Apsari St No.63, Embong Kaliasin, Genteng, Surabaya, East Java 60271, Indonesia","{'location': {'lat': -7.263750099999999, 'lng': 112.7428529}, 'viewport': {'northeast': {'lat': -7.262474520107278, 'lng': 112.7443790298927}, 'southwest': {'lat': -7.265174179892722, 'lng': 112.7416793701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Apsari Park,ChIJMa7zEGH51y0Rzj6d9A9drqg,"{'compound_code': 'PPPV+F4 Embong Kaliasin, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPPV+F4'}",4.7,ChIJMa7zEGH51y0Rzj6d9A9drqg,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7709,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108822921170719520144"">Eric Wong</a>'], 'photo_reference': 'AUGGfZkm_tC1RRqKnhzHtaittBuNYbkQVsM0qMuGZJo6pVYvdUBdCqbVkj3gmQHyQTH5ds5GFVRFWTCdSlyiheG1B5-rzOUh_q2FuumIueDxdf9yDT_ZqFHHHrnmbDE9BMOhoWrVkOrinxQm87Vtm38R_oRUPcluVGynKQbrVty5pPs0On-o', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJMa7zEGH51y0Rzj6d9A9drqg
OPERATIONAL,"PQX3+9R5, Jl. Juwet, Tambaksari, Kec. Tambaksari, Surabaya, Jawa Timur 60136, Indonesia","{'location': {'lat': -7.251604599999999, 'lng': 112.7545983}, 'viewport': {'northeast': {'lat': -7.250267720107279, 'lng': 112.7560218798927}, 'southwest': {'lat': -7.252967379892723, 'lng': 112.7533222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Mundu,ChIJtwY-e3H51y0RLnbI8MfjfFk,,4.4,ChIJtwY-e3H51y0RLnbI8MfjfFk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",6922,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113173609992292146386"">Wahyudi Sapoetra</a>'], 'photo_reference': 'AUGGfZmijezVU3zjDIy0bijlFmxm5wEKJw771XeG79vsBGkFYGrZ2XDkU0VaULC8ACwhTdj6S6Cyl4XdPx46PLo7oKgeq_Zel70_w49OgR-9e37TLdVPr4EjvdVjD8JIRzWj5z9FVQAa-DBol9aZNz3dBHPD2u0ZeX1Fqke-FCfVGF0xx0S-', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJtwY-e3H51y0RLnbI8MfjfFk
OPERATIONAL,"Jl. Kalimantan No.12, Gubeng, Kec. Gubeng, Surabaya, Jawa Timur 60281, Indonesia","{'location': {'lat': -7.271014999999998, 'lng': 112.7500365}, 'viewport': {'northeast': {'lat': -7.269855920107277, 'lng': 112.7513035298927}, 'southwest': {'lat': -7.272555579892721, 'lng': 112.7486038701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Lansia,ChIJX9h29tn71y0R134VY1aM_JQ,"{'compound_code': 'PQH2+H2 Gubeng, Surabaya, East Java, Indonesia', 'global_code': '6P4JPQH2+H2'}",4.6,ChIJX9h29tn71y0R134VY1aM_JQ,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3279,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106465230370376374335"">Ica Nafisah</a>'], 'photo_reference': 'AUGGfZldxKtXlpWdmDShWKspLfyzY-I4qGlxPGrV7tiD_nm1w-OmsIs4-bslUQoeBv9hMsIvyxD-cHlhRBcVWJ8X4oWB2MkJiCNgGMtKD9iFrxM3xhhZzbjjAs-qrwozxbmQvLYU-ID3qq98_FJvzXPkz_poKx0R_kPtSXxfpQ_Wg-Muw9J9', 'width': 5312}]",,https://www.google.com/maps/place/?q=place_id:ChIJX9h29tn71y0R134VY1aM_JQ
OPERATIONAL,"Jl. Bubutan No.85-87, Bubutan, Kec. Bubutan, Surabaya, Jawa Timur 60174, Indonesia","{'location': {'lat': -7.2507768, 'lng': 112.7355001}, 'viewport': {'northeast': {'lat': -7.249440170107277, 'lng': 112.7368637798927}, 'southwest': {'lat': -7.252139829892721, 'lng': 112.7341641201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Dr. Soetomo,ChIJEeAnB0H51y0Ryb_kfj2aS1Q,"{'compound_code': 'PPXP+P5 Bubutan, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPXP+P5'}",4.6,ChIJEeAnB0H51y0Ryb_kfj2aS1Q,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",741,{'open_now': False},"[{'height': 1212, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113099269117505972116"">John Miller</a>'], 'photo_reference': 'AUGGfZkp_w9oRGvE2ywRRcUrst8Eq8BPE2DnGdZ2FdUvcu5h4BlHbfx6flRwuHGEqepGUPwgWgSBcKUf37i2s23GnsaDgJalWHezpbcuWniB6oJsb0DaGMto7jtQgMojaJqCg_JxMxabZp0YtBMLVoJAoXMISl-L1YNtcwQcpIbRt4O6Kb1R', 'width': 1440}]",,https://www.google.com/maps/place/?q=place_id:ChIJEeAnB0H51y0Ryb_kfj2aS1Q
OPERATIONAL,"Jl. Greges Tim. Gang Buyuk Indah, RT.003/RW.2, KEL.TAMBAK SARIOSO, Kec. Asem Rowo, Surabaya, Jawa Timur 60184, Indonesia","{'location': {'lat': -7.2289058, 'lng': 112.685404}, 'viewport': {'northeast': {'lat': -7.227532220107276, 'lng': 112.6867797798927}, 'southwest': {'lat': -7.23023187989272, 'lng': 112.6840801201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Warna Warni Asem Rowo,ChIJ20Dd5bf_1y0RMqM-DWNz23s,"{'compound_code': 'QMCP+C5 Kalianak, Surabaya, East Java, Indonesia', 'global_code': '6P4JQMCP+C5'}",4.4,ChIJ20Dd5bf_1y0RMqM-DWNz23s,"['tourist_attraction', 'point_of_interest', 'establishment']",64,{'open_now': False},"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115084781190487935346"">Harits Permana Putra</a>'], 'photo_reference': 'AUGGfZl5yU-F-UKwHz_z7O8lz4BM7TuXbSwV673Rh7TD73gbdoYe178oDJpJYbtVWUWbr1v5Qi26m7uou7LPWx3x6a3VBEmNhrTpWTJuuEVw3AQ_-s00DmsE41U0xmutSMVbZaS7f4uZva2NZdQxpbbdaH_bouNWjotfxZR8a79XMjNvs72I', 'width': 4640}]",,https://www.google.com/maps/place/?q=place_id:ChIJ20Dd5bf_1y0RMqM-DWNz23s
OPERATIONAL,"Jl. Putat Jaya C - Barat VI A No.1, Putat Jaya, Kec. Sawahan, Surabaya, Jawa Timur 60255, Indonesia","{'location': {'lat': -7.277775200000001, 'lng': 112.7206942}, 'viewport': {'northeast': {'lat': -7.276428420107278, 'lng': 112.7220484798927}, 'southwest': {'lat': -7.279128079892722, 'lng': 112.7193488201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Dolly,ChIJ40nt-_n71y0RT3b2Q77_TRk,"{'compound_code': 'PPCC+V7 Putat Jaya, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPCC+V7'}",4.4,ChIJ40nt-_n71y0RT3b2Q77_TRk,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",78,,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116972475523948586870"">A Google User</a>'], 'photo_reference': 'AUGGfZlTnl6BYRXJUges0ZVzGMvHHy6qX9d7EOQnLNBW0jSSPClU8yrMltIjuId1idcIlnNsZbfMXsiUz1WU4-p3K1Nkzc-sqnZ8FkO_BB7ihUshxhu9sptneF-WX-UsKtr0sv31q3I1NSuToDNg4yoUFBqXVe9bX10Oug7xJT55yeTV-6bw', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJ40nt-_n71y0RT3b2Q77_TRk
