business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,opening_hours,url
OPERATIONAL,"Jl. Wisata Mandiri, Sejati, Kec. Krui Sel., Kabupaten Pesisir Barat, Lampung 34874, Indonesia","{'location': {'lat': -5.2484818, 'lng': 103.9650851}, 'viewport': {'northeast': {'lat': -5.246913070107278, 'lng': 103.9665492798927}, 'southwest': {'lat': -5.249612729892722, 'lng': 103.9638496201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mandiri Beach,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107140459781782194238"">Jefri Yansyah</a>'], 'photo_reference': 'AUGGfZm0BNWbMV0ip0NkRQjx2MaCp-hoG_4Gh5RuN1WcdwC4ePeGmS8LE51q8zeO-OZwXoiN-AusP7_DX-TK2PoIe6dgzE9lcY57so-5n3lQd7lv0C6JRntTwVHxr3lCuc4zRv0zuvexP10zttKaKZ-RulkbkL42_iWGKB5T52VzZoRsmgCR', 'width': 3968}]",ChIJVf3ocqm_Ry4RevLK3WqkGYk,4.6,ChIJVf3ocqm_Ry4RevLK3WqkGYk,"['tourist_attraction', 'point_of_interest', 'establishment']",219,,"{'compound_code': 'QX28+J2 Balai Kencana, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P65QX28+J2'}",,https://www.google.com/maps/place/?q=place_id:ChIJVf3ocqm_Ry4RevLK3WqkGYk
OPERATIONAL,"MXMV+VJG, Tanjung Setia, South Pesisir, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.3157723, 'lng': 103.9945718}, 'viewport': {'northeast': {'lat': -5.313837970107278, 'lng': 103.9965461798927}, 'southwest': {'lat': -5.316537629892721, 'lng': 103.9938465201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedai Ram Kroe,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112337915705501047793"">SARAH JOANNA KENNAN</a>'], 'photo_reference': 'AUGGfZlPB7z3_ZkRU82yF_LbzBkselUT23hGZay6duKQuApmKGNIhX2aBAtxgDjdv5nGGiirdySCZT_2-uIU0sO85Ofbh-8UuszqKVhkrZCdopZv2ra06xWQZ-kRnZhtk6sEd3BkUMpNuTN8JMcsHyvZRWr7-fkhIErPM1uIHSt-FTNLtJVB', 'width': 4000}]",ChIJ54x__hW_Ry4RHICdjgJ6lAk,5.0,ChIJ54x__hW_Ry4RHICdjgJ6lAk,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ54x__hW_Ry4RHICdjgJ6lAk
OPERATIONAL,"P368+JQ2 kubu gedung, Jln simpang kuda, Sumur Jaya, Kec. Pesisir Sel., Kabupaten Pesisir Barat, Lampung, Indonesia","{'location': {'lat': -5.2884994, 'lng': 104.0668931}, 'viewport': {'northeast': {'lat': -5.287382070107278, 'lng': 104.0682551298927}, 'southwest': {'lat': -5.290081729892722, 'lng': 104.0655554701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anjung Abng win wisata duren,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112468303411735700544"">A Google User</a>'], 'photo_reference': 'AUGGfZnU--x-bjn8jC2WrDOcnQtebOEfk2J_O5-rwmcstL38ALu6aOodrE873OWMiGi48swU6upu7hWISY1LPTndEuqQ1Z899QLIKKdx0AqzNXLnJnw8oyLQnSriCorWAUrPOt32xRsh1uCTs_FfuOV4s8QKJV7-ZH9hgtoF_-tzA0hTOTmG', 'width': 1920}]",ChIJz3CiFSK9Ry4RyQnXf-2-9io,0.0,ChIJz3CiFSK9Ry4RyQnXf-2-9io,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJz3CiFSK9Ry4RyQnXf-2-9io
OPERATIONAL,"QX2C+P2, Balai Kencana, South Krui, West Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.251562499999999, 'lng': 103.9750625}, 'viewport': {'northeast': {'lat': -5.250118870107278, 'lng': 103.9764344798927}, 'southwest': {'lat': -5.252818529892722, 'lng': 103.9737348201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warung rafassya official,"[{'height': 565, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101763731210453699171"">Aldi Krui</a>'], 'photo_reference': 'AUGGfZnedWfqEdduTwNuCiqUOTkSm-OiGgWvuALJ7fuznQasFSSnidjfwpX1qY7-2YeowfUoK_81Ve-Y9AsSglGyGtSitvwfkLFwKPOIKr1i-zxaGVplf-jmAhIql8WOeHjoPymDiukC-NvLhth5EQy8WWHYwCbgZeOkm66JZzLAYsS6wbHL', 'width': 1080}]",ChIJ2a6tuqu_Ry4Rhqr4m8isfmM,4.7,ChIJ2a6tuqu_Ry4Rhqr4m8isfmM,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ2a6tuqu_Ry4Rhqr4m8isfmM
OPERATIONAL,"Pagar Dalam, South Pesisir, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.2924159, 'lng': 104.0079268}, 'viewport': {'northeast': {'lat': -5.291384020107277, 'lng': 104.01000025}, 'southwest': {'lat': -5.29408367989272, 'lng': 104.00723565}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cemara Beach Henni Halom Pekon Pagar Dalam,,ChIJ13UacRO9Ry4RouPBvEW_NGk,0.0,ChIJ13UacRO9Ry4RouPBvEW_NGk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'P255+25 Pagar Dalam, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P66P255+25'}",,https://www.google.com/maps/place/?q=place_id:ChIJ13UacRO9Ry4RouPBvEW_NGk
OPERATIONAL,"MXWX+8VG, Tanjung Setia, South Pesisir, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.3041874, 'lng': 103.9997122}, 'viewport': {'northeast': {'lat': -5.302838870107278, 'lng': 104.0010627298927}, 'southwest': {'lat': -5.305538529892722, 'lng': 103.9983630701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sapu Nyapah Resort - Tanjung Setia,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107505853280066165811"">Iwan Laha</a>'], 'photo_reference': 'AUGGfZmjUL6VadPAWdgs6ugM4m_YYzSIOtAjhIlz2EhmNmB4p_9VqOen029XY_yKZmAyy9vgmDfVNXoZV0lkbnEcVUXurrfXqrBw5k7c1PLtbC-egnbnA3MS4y8mLfkL7FnzRAWiZdJgEF9By9v9o-Qc05Ltv45dGab-KVFqDqkgTJMd0bVz', 'width': 4160}]",ChIJHZy9zmu_Ry4RhMcco4h0BeM,5.0,ChIJHZy9zmu_Ry4RhMcco4h0BeM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJHZy9zmu_Ry4RhMcco4h0BeM
OPERATIONAL,"M2R6+P3R, Tanjung Setia, South Pesisir, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.3081467, 'lng': 104.0101369}, 'viewport': {'northeast': {'lat': -5.306796870107278, 'lng': 104.0114867298927}, 'southwest': {'lat': -5.309496529892722, 'lng': 104.0087870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lokal iwa,,ChIJ9cfyqdO9Ry4R7KOenqnoGKY,0.0,ChIJ9cfyqdO9Ry4R7KOenqnoGKY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9cfyqdO9Ry4R7KOenqnoGKY
OPERATIONAL,"P245+R8, Pagar Dalam, South Pesisir, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.2929375, 'lng': 104.0083125}, 'viewport': {'northeast': {'lat': -5.291684820107277, 'lng': 104.0101455798927}, 'southwest': {'lat': -5.294384479892721, 'lng': 104.0074459201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Cemara Henni Halom Pekon Pagar Dalam,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109780656696187239386"">andri ansyah</a>'], 'photo_reference': 'AUGGfZkdbbBIWp5P8vZhYT-4keMgyRhAiYYeodQuEqu-lpgo8LySCBWUPgPaI5NeGQk65sZBOOdESgGhA_4-QTMWdsvAnXv8TS0NPbesZY0gra8P3rW0yj4MOQoKYkwgE56wz1_T8kWuSlmyAzHOL_sT6yN_PWYC8GUW9GMYvGJ33GTCPyBc', 'width': 4624}]",ChIJpzZIywO9Ry4RWFaGI92mmrU,4.5,ChIJpzZIywO9Ry4RWFaGI92mmrU,"['tourist_attraction', 'point_of_interest', 'establishment']",28,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJpzZIywO9Ry4RWFaGI92mmrU
OPERATIONAL,"Tanjung Setia, South Pesisir, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.303132499999999, 'lng': 104.0010268}, 'viewport': {'northeast': {'lat': -5.301823820107278, 'lng': 104.0024129298927}, 'southwest': {'lat': -5.304523479892722, 'lng': 103.9997132701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Setia Beach,"[{'height': 585, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106830379205095187331"">Fabianus Wiradi</a>'], 'photo_reference': 'AUGGfZk0ximORcmbMvMV046TbI57FqPdkFSqXsjKsa1t1JPOHSjo77OzBWzV5So2elriH2yJWztuVSKi8ZeDfqhG44QZaWBj05nQQzH0dkUViMb1IdNHdMip5Q2lzhiMKP8LUb0vkF0jTbZ1NkETZC924dstvQwpJLBqe4ypz4i6YHy-aES7', 'width': 1040}]",ChIJNVj8s6W_Ry4R15AzxfVr9zA,4.6,ChIJNVj8s6W_Ry4R15AzxfVr9zA,"['tourist_attraction', 'point_of_interest', 'establishment']",299,,"{'compound_code': 'M2W2+PC Tanjung Setia, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P66M2W2+PC'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJNVj8s6W_Ry4R15AzxfVr9zA
CLOSED_TEMPORARILY,"W Trans Sumatera Hwy, Tanjung Setia, Bengkunat-Krui, West Pesisir Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.308375499999999, 'lng': 104.0000074}, 'viewport': {'northeast': {'lat': -5.307010070107277, 'lng': 104.0014213798927}, 'southwest': {'lat': -5.309709729892721, 'lng': 103.9987217201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,INDO WINDO SUMATERA,,ChIJW_R004W_Ry4RSW1iQQ0JiAs,0.0,ChIJW_R004W_Ry4RSW1iQQ0JiAs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,"{'compound_code': 'M2R2+J2 Tanjung Setia, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P66M2R2+J2'}",,https://www.google.com/maps/place/?q=place_id:ChIJW_R004W_Ry4RSW1iQQ0JiAs
CLOSED_TEMPORARILY,"MXPV+49V, Tanjung Setia, South Pesisir, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.3146358, 'lng': 103.9934321}, 'viewport': {'northeast': {'lat': -5.312692420107277, 'lng': 103.9953688798927}, 'southwest': {'lat': -5.315392079892721, 'lng': 103.9926692201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106257871704463605502"">Serhan Kurniawan</a>'], 'photo_reference': 'AUGGfZnUhZ8rMHGct9-xJBN7qUVAxG94LYtRSf03Qk1LjGvZ5B6P36U2RLXwN4yHn9cKxYWxSZ_QUg4R3GuGcmVjGG9KSD0wV9VtvvUrhEj5-VHPQ1U7gRZ4sbHryGTo5mI7lEOOB14jSEAcWajVlM6HCqc7Sci2kSXL5GcILK36R-ImjSUO', 'width': 4624}]",ChIJ1bM7QhC_Ry4R_acwWkMeEk0,0.0,ChIJ1bM7QhC_Ry4R_acwWkMeEk0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ1bM7QhC_Ry4R_acwWkMeEk0
