business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,photos,opening_hours,url
OPERATIONAL,"FF3P+P83, Jl. Raya Kemiri, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua 99352, Indonesia","{'location': {'lat': -2.545738, 'lng': 140.4857833}, 'viewport': {'northeast': {'lat': -2.544619120107278, 'lng': 140.4872546298927}, 'southwest': {'lat': -2.547318779892723, 'lng': 140.4845549701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Sagu HIROSI,ChIJ8zn7hWTvbGgRHJ5__Y01_Ug,5.0,ChIJ8zn7hWTvbGgRHJ5__Y01_Ug,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109327608137143850824"">A Google User</a>'], 'photo_reference': 'AUGGfZkkwsUUPiWBo2Ix9qt0e4WTgJxfZkNgBiFfX06nYKnZ9hLsGJ_V1Sy2gRnESE2Xi6_pvnJgNYok3CNIc2ISVdkXRQkuVKKww-Auj_Nk3RO24sthBzFW6JBHVUnIu_-kwIXPPuIudQ3V0OiAxuy9KOgmY-E36mEy7dnRqQ9w4HGnTNDb', 'width': 960}]",,https://www.google.com/maps/place/?q=place_id:ChIJ8zn7hWTvbGgRHJ5__Y01_Ug
OPERATIONAL,"G9VF+36, Tablasupa, Depapre, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.4573172, 'lng': 140.373035}, 'viewport': {'northeast': {'lat': -2.455878120107278, 'lng': 140.3748624798927}, 'southwest': {'lat': -2.458577779892722, 'lng': 140.3721628201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sakia,ChIJcc-kmz3nbGgR0M0vOecILMc,5.0,ChIJcc-kmz3nbGgR0M0vOecILMc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116321671599366416066"">A Google User</a>'], 'photo_reference': 'AUGGfZlw534AtrzFpG069_19Pj_yB1-UXG2YHnFNJ6aLG5qQ0YFOOMzAmvu3ibkCDmbsIWKE6GqCFkEeLVJEb15lIjudY77T8bJXyhTjbslRRcyqo0desZzZKAuMcE6rrIttEGapsb5BZkl_kK6e5bey7IUxXyc6kfm-QTnV4WmkNfwFoK4L', 'width': 4000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJcc-kmz3nbGgR0M0vOecILMc
OPERATIONAL,"CG7P+338, Ifar Besar, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5862132, 'lng': 140.5334532}, 'viewport': {'northeast': {'lat': -2.584976670107278, 'lng': 140.5349452298927}, 'southwest': {'lat': -2.587676329892723, 'lng': 140.5322455701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bhan Jinbey,ChIJ_VirayTzbGgRkGhGlbVMrhQ,0.0,ChIJ_VirayTzbGgRkGhGlbVMrhQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_VirayTzbGgRkGhGlbVMrhQ
CLOSED_TEMPORARILY,"CHPG+5GX, Nolokla, Sentani Timur, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5645192, 'lng': 140.5763507}, 'viewport': {'northeast': {'lat': -2.563569170107278, 'lng': 140.5773962298927}, 'southwest': {'lat': -2.566268829892723, 'lng': 140.5746965701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tkp karhutla,ChIJsSj6-U_xbGgRmDcIap1CAuc,0.0,ChIJsSj6-U_xbGgRmDcIap1CAuc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJsSj6-U_xbGgRmDcIap1CAuc
OPERATIONAL,"CFRQ+W3W, Jalan Sosial taruna, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua, Indonesia","{'location': {'lat': -2.5576429, 'lng': 140.4876899}, 'viewport': {'northeast': {'lat': -2.556309570107278, 'lng': 140.4890338298927}, 'southwest': {'lat': -2.559009229892722, 'lng': 140.4863341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arter sosial,ChIJw_CMXADvbGgRvQW6HI2lsFo,0.0,ChIJw_CMXADvbGgRvQW6HI2lsFo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJw_CMXADvbGgRvQW6HI2lsFo
OPERATIONAL,"Sosiri, Waibu, Jayapura Regency, Papua 99368, Indonesia","{'location': {'lat': -2.5642745, 'lng': 140.4129804}, 'viewport': {'northeast': {'lat': -2.562913420107278, 'lng': 140.4143165298927}, 'southwest': {'lat': -2.565613079892723, 'lng': 140.4116168701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Objek Wisata Alam ""Tanjung Lima Jari""",ChIJ38lNvljpbGgRcYMA_w3ffP4,0.0,ChIJ38lNvljpbGgRcYMA_w3ffP4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'CCP7+75 Sosiri, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CCP7+75'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJ38lNvljpbGgRcYMA_w3ffP4
CLOSED_TEMPORARILY,"CGR9+CJH, Sentani Kota, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5589358, 'lng': 140.5191221}, 'viewport': {'northeast': {'lat': -2.558154470107278, 'lng': 140.5208051298927}, 'southwest': {'lat': -2.560854129892722, 'lng': 140.5181054701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sagudua,ChIJuWROXiHxbGgRKA3OrzTiRWk,0.0,ChIJuWROXiHxbGgRKA3OrzTiRWk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJuWROXiHxbGgRKA3OrzTiRWk
OPERATIONAL,"Hobong, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6109549, 'lng': 140.5317443}, 'viewport': {'northeast': {'lat': -2.609529320107278, 'lng': 140.5330116798927}, 'southwest': {'lat': -2.612228979892723, 'lng': 140.5303120201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jabehey(bukit Hawe),ChIJU_P6Tt_zbGgROK9ALZPENAk,4.4,ChIJU_P6Tt_zbGgROK9ALZPENAk,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"{'compound_code': '9GQJ+JM Hobong, Jayapura Regency, Papua, Indonesia', 'global_code': '6R929GQJ+JM'}",,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102757384834929239313"">iin iriani</a>'], 'photo_reference': 'AUGGfZksk2MLJ7rmnjxArk9H3RryRYjULOPs7EUrYG-Dq-3LSq9CYv8MB7ypFnXiJoa82ufoCLTVWA_CCt3zTSEz6N6J6JdMN6YczZI29KNcJiAJ7MAXealLLL5GP1NbHbIwIRDDzeLizVOtcTbcMsEEfWR1BkwNDUvhYIhr4xtZugi99Gkb', 'width': 4608}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJU_P6Tt_zbGgROK9ALZPENAk
CLOSED_TEMPORARILY,"FG3W+J6F, Sentani Kota, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5459957, 'lng': 140.5452755}, 'viewport': {'northeast': {'lat': -2.544618670107277, 'lng': 140.5465939298927}, 'southwest': {'lat': -2.547318329892722, 'lng': 140.5438942701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mey pu rumah,ChIJ72nG9efxbGgRSuNYR9yoZbE,0.0,ChIJ72nG9efxbGgRSuNYR9yoZbE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ72nG9efxbGgRSuNYR9yoZbE
OPERATIONAL,"CGJ3+QXQ, Jl. Ps. Lama Sentani, Hinekombe, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5680423, 'lng': 140.5049854}, 'viewport': {'northeast': {'lat': -2.566692470107277, 'lng': 140.5063352298927}, 'southwest': {'lat': -2.569392129892722, 'lng': 140.5036355701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jln komba,ChIJQeQr-d_vbGgRMqyQlwASy-Y,5.0,ChIJQeQr-d_vbGgRMqyQlwASy-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104771222028345150222"">A Google User</a>'], 'photo_reference': 'AUGGfZktFt15WKgJ5j0pKj5kxcfIjSFi8TiKW1qLPQTw2nY2UI8K-Z367uEa_-GJDgWwRUTi11M_v25_ziYVHtaCvryslVRI_Ro0sFYSGe2ZpX0uz8WyrRTUbkKoYsU2L9wAScynv81YJj2bIeM3x-_weV7hh8_XXaSnakinoR5CYZQ-fW4t', 'width': 3468}]",,https://www.google.com/maps/place/?q=place_id:ChIJQeQr-d_vbGgRMqyQlwASy-Y
CLOSED_TEMPORARILY,"Jl. Komba Jl. Yabaso, Yobeh, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5759429, 'lng': 140.5115466}, 'viewport': {'northeast': {'lat': -2.574593070107277, 'lng': 140.5128964298927}, 'southwest': {'lat': -2.577292729892722, 'lng': 140.5101967701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mypapuaexplore,ChIJ7xNXJcnvbGgRLg2dQfzhUQA,0.0,ChIJ7xNXJcnvbGgRLg2dQfzhUQA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ7xNXJcnvbGgRLg2dQfzhUQA
OPERATIONAL,"Doyo Lama, Waibu, Jayapura Regency, Papua 99352, Indonesia","{'location': {'lat': -2.5724761, 'lng': 140.4557526}, 'viewport': {'northeast': {'lat': -2.571124820107278, 'lng': 140.4570895798927}, 'southwest': {'lat': -2.573824479892723, 'lng': 140.4543899201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tungku Wiri Hill,ChIJfTKgkp7ubGgROVuGDJGpZxM,4.5,ChIJfTKgkp7ubGgROVuGDJGpZxM,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1423,"{'compound_code': 'CFH4+28 Doyo Lama, Jayapura Regency, Papua, Indonesia', 'global_code': '6R92CFH4+28'}",,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108667033803239833551"">reinof yusya</a>'], 'photo_reference': 'AUGGfZmIvyz7At2JkbkjPI_fEGLDfUPQtIovoQiKiXHDBoapogPI64474I10wUh03-NjoYuMfvP0jCiRfoy02nOvoPMDNlCZ26KQKAAUNzF2P-Gs5C1z_P7-cy4mxf2R4zoOx4ieMgffdsW2XexxNZ_JGHyay9mwA7ITCRin6iyI_-Gfslvo', 'width': 4000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJfTKgkp7ubGgROVuGDJGpZxM
OPERATIONAL,"9GXG+P7P, Yobeh, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.6006605, 'lng': 140.525717}, 'viewport': {'northeast': {'lat': -2.599316570107278, 'lng': 140.5270999298927}, 'southwest': {'lat': -2.602016229892723, 'lng': 140.5244002701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Yobeh,ChIJu4V_jMvzbGgR7PSKyNWYPrM,4.4,ChIJu4V_jMvzbGgR7PSKyNWYPrM,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100211305560292420837"">windy Nofall</a>'], 'photo_reference': 'AUGGfZkGD0s6W6XjHGcUNPSxrbigGFyi8hHJvU7Nf_uYPqHRUM_9fZHkBm_1BeL5denP4014LSfSgaCQOKEO_38zuTvvQSvdwQRaOomqO9YeM3AoHaQJVkX6Otf1N1H42Mh6LfyAUR3I5yGxUFvKNhtuUh5S2ncKk_jtPbrYwG-I7Unwcrrb', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJu4V_jMvzbGgR7PSKyNWYPrM
OPERATIONAL,"CG6M+83, Ifar Besar, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5891536, 'lng': 140.5327414}, 'viewport': {'northeast': {'lat': -2.587825020107278, 'lng': 140.5340735798927}, 'southwest': {'lat': -2.590524679892722, 'lng': 140.5313739201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Ifar Besar, Lampu Landasan Bandar Udara DJJ",ChIJ0Qwib7TzbGgRfWcnSOg5VM0,4.7,ChIJ0Qwib7TzbGgRfWcnSOg5VM0,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116326046559157773039"">dhix.ctrl</a>'], 'photo_reference': 'AUGGfZnJDqUFyXD9rIItf5lfsCy40byN4hcQTRpl3X_txlcjSL0fyDYvdZMMRsIlPnDRNlJQ8GlhaZh2pziZmAMrjWc7olxLOIfcwyvzejBl3agiG_-vyycNgG43Boc9q71zOKDH3_DyGhZ71EzX8leeuLVOZsWhvhdMs072xR7KFyKBcz-_', 'width': 2560}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0Qwib7TzbGgRfWcnSOg5VM0
OPERATIONAL,"H9W9+HP8, Tablasupa, Depapre, Jayapura Regency, Papua 99353, Indonesia","{'location': {'lat': -2.4035816, 'lng': 140.3693278}, 'viewport': {'northeast': {'lat': -2.402231770107278, 'lng': 140.3706776298928}, 'southwest': {'lat': -2.404931429892723, 'lng': 140.3679779701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pantai Talassa, Depapre, Jayapura Papua Indonesia",ChIJ4fF2JUDgbGgRrOKgTwanaTk,5.0,ChIJ4fF2JUDgbGgRrOKgTwanaTk,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110935121116808533355"">alwin warikar</a>'], 'photo_reference': 'AUGGfZmv7AsRk1YnEOtQCDNNic6XT6WiVu2R_SkHanBwn5lc0VOUYV0w9ZUKy3i-NE4SAlzS8aiOeSR1wLClDL3yKOPl9Egrwgc2elqAiV6pFmaL1eHhSMAci9fTY9Cc1OHJK0i3T6b6VOijBumAztDdAAxBonckrkiYn_8C6Plq-B-OKIpN', 'width': 4032}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ4fF2JUDgbGgRrOKgTwanaTk
OPERATIONAL,"CCJV+36M, Doyo Lama, Waibu, Jayapura Regency, Papua 99352, Indonesia","{'location': {'lat': -2.5697973, 'lng': 140.4430611}, 'viewport': {'northeast': {'lat': -2.568197870107277, 'lng': 140.4445538798927}, 'southwest': {'lat': -2.570897529892722, 'lng': 140.4418542201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Cinta Doyo Lama,ChIJVQn-MXTvbGgRB24PAXqNju8,4.6,ChIJVQn-MXTvbGgRB24PAXqNju8,"['tourist_attraction', 'point_of_interest', 'establishment']",52,,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100203018202865917942"">A Google User</a>'], 'photo_reference': 'AUGGfZmzdRVSM6Hhh6nkxYuwtLqh3Bjp-Wu1OFlxpeyDEsUpo5t0-pwEOPq9dpf0kjomycGCHT9WTknUDa5pFugyGOuAzBqXyPPBFimIAiiJcYCxUD_-vNaYu5dpD2nfOlGx3xL_DXmZ7V5ShTRbQ_ylKKV5sW33fPkRqjxo119_U9tMI65U', 'width': 4000}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJVQn-MXTvbGgRB24PAXqNju8
OPERATIONAL,"H48Q+M95, Demta Kota, Demta, Jayapura Regency, Papua 99354, Indonesia","{'location': {'lat': -2.4333508, 'lng': 140.1384841}, 'viewport': {'northeast': {'lat': -2.432052970107277, 'lng': 140.1397639298927}, 'southwest': {'lat': -2.434752629892722, 'lng': 140.1370642701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kilo Meter 10,ChIJ-y88adfWbGgRdBkKBBLNpC4,4.4,ChIJ-y88adfWbGgRdBkKBBLNpC4,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112666492648676829564"">dwikondor 96</a>'], 'photo_reference': 'AUGGfZkSDhIg__o7CFH9zv7_ggb2652oFzEgR5dC3uDeZn75JZ7XtZFVhn4ijOsO9TNRFY52BHHk4HyKFalXQ1sfPy1W28bUDTUVDGgULL11y-zmQk0PiH3UBihTl3fKo5kiib5gsk3PDhtgdE81rqVOzqcjOfEi9UI4QugdTUTAvAJhr_Oi', 'width': 4160}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ-y88adfWbGgRdBkKBBLNpC4
CLOSED_TEMPORARILY,"9H5V+GH, Itakiwa, Sentani Timur, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6411316, 'lng': 140.5938894}, 'viewport': {'northeast': {'lat': -2.639781770107278, 'lng': 140.5952392298927}, 'southwest': {'lat': -2.642481429892723, 'lng': 140.5925395701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Hanele (Bapak Titus Deda),ChIJq8cq8VfzbGgRPWSqKWzjlu8,0.0,ChIJq8cq8VfzbGgRPWSqKWzjlu8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,"[{'height': 536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108397306919328438737"">A Google User</a>'], 'photo_reference': 'AUGGfZmoKE76fnePY0mcxm-RvmB4Bq0NogXnUROTFiRBYpwS0m_wDo716sUySqLGe-ohekd6oJeSCSOExBcLZEAlZKJdLfkm7SNlWUUO4zNp6DdhD_ubjZpV8TjuSo1lby8SSnmuClf0V8gQuQqTP-7fzwkynVNIz9ypR_8nfka8OtkkqgtY', 'width': 715}]",,https://www.google.com/maps/place/?q=place_id:ChIJq8cq8VfzbGgRPWSqKWzjlu8
OPERATIONAL,"CHPG+569, Harapan, Kec. Sentani, Kabupaten Jayapura, Papua 99359, Indonesia","{'location': {'lat': -2.5645823, 'lng': 140.5756034}, 'viewport': {'northeast': {'lat': -2.563600720107278, 'lng': 140.5770430798927}, 'southwest': {'lat': -2.566300379892723, 'lng': 140.5743434201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"KALI BAK, Kampung Harapan",ChIJk3E67hvvbGgRA1Ce_KDqJjg,4.4,ChIJk3E67hvvbGgRA1Ce_KDqJjg,"['tourist_attraction', 'point_of_interest', 'establishment']",64,,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107385805568155787129"">Pace&#39;Dever Waay</a>'], 'photo_reference': 'AUGGfZnJmY5Rx-JEgRhRN1-1jSG-1QXz_fT8Py1-614o1M8FUv5Vx_YuEkoAmyr9rLDnlg99sBse1HbuuxpH765N4Qu-z6mgfJA3may0A8P-Pm7peKtpU4Kjob5fsi0YvDbZIdziB527vpFcchi1XuwC4knYLcdqGOYOpJburzLk3V1Ou4de', 'width': 4128}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJk3E67hvvbGgRA1Ce_KDqJjg
OPERATIONAL,"8H5M+VWF, Danau, Kec. Sentani, Kabupaten Jayapura, Papua 99351, Indonesia","{'location': {'lat': -2.6903179, 'lng': 140.5848017}, 'viewport': {'northeast': {'lat': -2.689021620107277, 'lng': 140.5862298298927}, 'southwest': {'lat': -2.691721279892722, 'lng': 140.5835301701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Permandian Kali Jaifuri,ChIJuzsythKMbGgROCIhgHTefwk,4.2,ChIJuzsythKMbGgROCIhgHTefwk,"['tourist_attraction', 'point_of_interest', 'establishment']",70,,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113205105996984663813"">bravo papua</a>'], 'photo_reference': 'AUGGfZkXSPwswtZmKf2CD_sMXeY15_LeExu7pyj2x8JXbW0ggEkO6NJy4J3zlhaGVW_kM5PsHGA69NQzFd0I-qAQv1jnlaD0Hvv5wtr-9QhM8WAucVil4L3vrDJJM0iOMU_W7bWKvC_aTgpva3IYEg2A2Ihf9RfBJfmEu5bnhI9-Bn-zG9Ms', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJuzsythKMbGgROCIhgHTefwk
OPERATIONAL,"CFXX+WVH, Hinekombe, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5501981, 'lng': 140.4997442}, 'viewport': {'northeast': {'lat': -2.548827620107278, 'lng': 140.5011317798927}, 'southwest': {'lat': -2.551527279892722, 'lng': 140.4984321201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rido,ChIJhx3U_67vbGgRWPp9o9S3v4Y,0.0,ChIJhx3U_67vbGgRWPp9o9S3v4Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhx3U_67vbGgRWPp9o9S3v4Y
OPERATIONAL,"CG5J+3M3, Ifar Besar, Sentani, Jayapura Regency, Papua 99359, Indonesia","{'location': {'lat': -2.5923549, 'lng': 140.5316737}, 'viewport': {'northeast': {'lat': -2.588362500000001, 'lng': 140.53438285}, 'southwest': {'lat': -2.5936857, 'lng': 140.53077065}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bhulem Mokho Stage in Jeku Farbes,ChIJqbBPXK7zbGgR_xCq47foUAc,0.0,ChIJqbBPXK7zbGgR_xCq47foUAc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqbBPXK7zbGgR_xCq47foUAc
OPERATIONAL,"9H4V+P53, Itakiwa, Sentani Timur, Jayapura Regency, Papua 99569, Indonesia","{'location': {'lat': -2.6432419, 'lng': 140.5929131}, 'viewport': {'northeast': {'lat': -2.641892070107278, 'lng': 140.5942629298927}, 'southwest': {'lat': -2.644591729892722, 'lng': 140.5915632701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hosena Island,ChIJF_2zfvTzbGgRGX2AWJP9rf8,4.7,ChIJF_2zfvTzbGgRGX2AWJP9rf8,"['tourist_attraction', 'point_of_interest', 'establishment']",18,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109507332140620733330"">Samuel Deda</a>'], 'photo_reference': 'AUGGfZkLWt27sC55LlxRaYTIbHm9ZNJmoMykwQ9W-REfqx6xyaBhXA6a4M0pGEM1EQsK2EX_XutsHZ3BxyDDQORLM0Nrvs1jZxBrXIZNUjPzFR8et1ohZQyBwnK5N_70KtkCo18GX2FuHO7VqpkslKB5NpCnnHalReO6U8K7LmkEoTpQ9ECN', 'width': 1620}]",,https://www.google.com/maps/place/?q=place_id:ChIJF_2zfvTzbGgRGX2AWJP9rf8
OPERATIONAL,"9HQP+F3F, Itakiwa, Sentani Timur, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.6113184, 'lng': 140.5851694}, 'viewport': {'northeast': {'lat': -2.610005720107277, 'lng': 140.5865169798927}, 'southwest': {'lat': -2.612705379892722, 'lng': 140.5838173201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Heransanele ( Yulius Pulalo ),ChIJMcTxYgDzbGgRR_iq2-0tbY0,0.0,ChIJMcTxYgDzbGgRR_iq2-0tbY0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMcTxYgDzbGgRR_iq2-0tbY0
OPERATIONAL,"CC87+PJ6, Sosiri, Waibu, Jayapura Regency, Papua, Indonesia","{'location': {'lat': -2.5832215, 'lng': 140.4140006}, 'viewport': {'northeast': {'lat': -2.581871670107277, 'lng': 140.4153504298927}, 'southwest': {'lat': -2.584571329892722, 'lng': 140.4126507701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Yewi Marakhabang,ChIJM9USeBvrbGgRW1dP4lnCFKU,0.0,ChIJM9USeBvrbGgRW1dP4lnCFKU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJM9USeBvrbGgRW1dP4lnCFKU
