business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,opening_hours,url
OPERATIONAL,"V4JJ+V5X, Bangunsari, Kec. Bekri, Kabupaten Lampung Tengah, Lampung, Indonesia","{'location': {'lat': -5.117773100000001, 'lng': 105.1304762}, 'viewport': {'northeast': {'lat': -5.11456865, 'lng': 105.1324482298927}, 'southwest': {'lat': -5.118841250000001, 'lng': 105.1297485701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Landak,ChIJdTiPXwCxQC4RAouvagKoHd4,0.0,ChIJdTiPXwCxQC4RAouvagKoHd4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJdTiPXwCxQC4RAouvagKoHd4
OPERATIONAL,"RW35+8V6, Sendang Agung, Central Lampung Regency, Lampung 34174, Indonesia","{'location': {'lat': -5.196704200000001, 'lng': 104.9096506}, 'viewport': {'northeast': {'lat': -5.195272020107279, 'lng': 104.9109950298927}, 'southwest': {'lat': -5.197971679892722, 'lng': 104.9082953701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Desa,ChIJ4XqjAypJRy4RLcPPffcdQlY,5.0,ChIJ4XqjAypJRy4RLcPPffcdQlY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102434576125419314280"">ahmad fauzi</a>'], 'photo_reference': 'AUGGfZnoAEBoxsKpko9hCuX_3t6eQSt0N-AsIeTuj9aisv2UtAfBFfzAttmSaDXDye7dcOuBaqUzGpPfkPG8sqv7q3wJFPLSjiY6bByI-UlygA3tUYfrdiwvKQGpjum-RrFfSsOIKAiqkpz3B7SjSW0NKs3nNpx4ZD3wQJPrzVK4qI9XMSRI', 'width': 4160}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ4XqjAypJRy4RLcPPffcdQlY
OPERATIONAL,"RWQJ+9JH, Purwosari, Padang Ratu, Central Lampung Regency, Lampung 34174, Indonesia","{'location': {'lat': -5.1615728, 'lng': 104.9315981}, 'viewport': {'northeast': {'lat': -5.160025220107277, 'lng': 104.9328931798927}, 'southwest': {'lat': -5.162724879892721, 'lng': 104.9301935201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pendalaman.,ChIJF6eBMlpJRy4RYUvBj6SyCqA,0.0,ChIJF6eBMlpJRy4RYUvBj6SyCqA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJF6eBMlpJRy4RYUvBj6SyCqA
OPERATIONAL,"RVFQ+CHQ, Sendang Asri, Sendang Agung, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.1765474, 'lng': 104.8885201}, 'viewport': {'northeast': {'lat': -5.175056620107277, 'lng': 104.8898707798927}, 'southwest': {'lat': -5.177756279892721, 'lng': 104.8871711201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa mancing tawes juooooossss,ChIJmZBzOQBJRy4RbK_0jG0gFHA,0.0,ChIJmZBzOQBJRy4RbK_0jG0gFHA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJmZBzOQBJRy4RbK_0jG0gFHA
OPERATIONAL,"Karang Tanjung, Padang Ratu, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.075490299999999, 'lng': 105.0112325}, 'viewport': {'northeast': {'lat': -5.074251520107278, 'lng': 105.0124508798927}, 'southwest': {'lat': -5.076951179892721, 'lng': 105.0097512201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang NN Mandiri,ChIJDWg6XgBNRy4RGqPL-imF0LE,4.2,ChIJDWg6XgBNRy4RGqPL-imF0LE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104470910213052129638"">Muhamad Irsan</a>'], 'photo_reference': 'AUGGfZlEmGoCAicP44kTesBd_QAPJAjB7atQl-GGnz2hAZ8EUsQ4lO5oAEAuh0jkvea6Fw6MhYiJHsukyy4r05X2ZYNvnEsOMEsW8R_iJqvyeM5GUiHF-TUSMPRgl-vNosRUO7T08DplEiJDclmMfgwtOR0OQFfbW1uGVclHyuDOfdnVsdSh', 'width': 1848}]",,"{'compound_code': 'W2F6+RF Karang Tanjung, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P67W2F6+RF'}",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJDWg6XgBNRy4RGqPL-imF0LE
OPERATIONAL,"Q26X+47, Sukoharum, Adi Luwih, Pringsewu Regency, Lampung, Indonesia","{'location': {'lat': -5.239661, 'lng': 105.048134}, 'viewport': {'northeast': {'lat': -5.238822199999999, 'lng': 105.0498407798927}, 'southwest': {'lat': -5.242177399999999, 'lng': 105.0471411201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Taluka Tani (Panah Merah),ChIJQStGfADLQC4Rgrzps2M0D1M,0.0,ChIJQStGfADLQC4Rgrzps2M0D1M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQStGfADLQC4Rgrzps2M0D1M
OPERATIONAL,"Payung Rejo, Pubian, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.110977099999999, 'lng': 104.882037}, 'viewport': {'northeast': {'lat': -5.109735770107278, 'lng': 104.88640695}, 'southwest': {'lat': -5.112435429892722, 'lng': 104.88058035}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Batu Overlapping,ChIJyccKSBhPRy4RF6GKq0yf3PE,4.2,ChIJyccKSBhPRy4RF6GKq0yf3PE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",78,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111372065368291630243"">dedi suseno</a>'], 'photo_reference': 'AUGGfZlhHfzJX-CvBZYAXd542VvrlyjPLTeEIDEXeFxHNTJQnVZNF1rrFbjDQuJ8jMqoRbJiPbGe_3cSkGLeSAKq5zx1BW1q24dVeA4f2KEkQ9W4PcRpv0z6vWDPsvw7zR0gVketlbCu1ciVWUPsPbl78GH4pQTM6dXIIIIPDkn3bIFbQaCv', 'width': 3264}]",,"{'compound_code': 'VVQJ+JR Payung Rejo, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P66VVQJ+JR'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJyccKSBhPRy4RF6GKq0yf3PE
OPERATIONAL,"V2XG+G2C, Unnamed Road, Timbul Rejo, Kec. Bangun Rejo, Kabupaten Lampung Tengah, Lampung 34173, Indonesia","{'location': {'lat': -5.1011839, 'lng': 105.025013}, 'viewport': {'northeast': {'lat': -5.099753070107278, 'lng': 105.0263454298927}, 'southwest': {'lat': -5.102452729892722, 'lng': 105.0236457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat bebas,ChIJy1Iwy_xNRy4RiXXE9P4CVVM,3.0,ChIJy1Iwy_xNRy4RiXXE9P4CVVM,"['point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114762975008111470920"">A Google User</a>'], 'photo_reference': 'AUGGfZnccMuZSdUy_mDoYmSMcuoNdd33yRIRjfyqwLNYBSJtzDT33le91xFaa3C13gygdY0D-1Or7YQkQQ_p9rYo29fErNd5KzB9yo4A3w2oT6sKbr95TanxepIpYWfloiDKc0f0_g7vtj9DO4WyIWf16lYpqHDRAAlDZ9zfsalNCEW0NRH5', 'width': 3000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJy1Iwy_xNRy4RiXXE9P4CVVM
OPERATIONAL,"W5WX+3RG, Bulusari, Bumi Ratu Nuban, Central Lampung Regency, Lampung 34161, Indonesia","{'location': {'lat': -5.054820299999999, 'lng': 105.1995794}, 'viewport': {'northeast': {'lat': -5.053475670107277, 'lng': 105.2008980298927}, 'southwest': {'lat': -5.056175329892721, 'lng': 105.1981983701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah kak laww,ChIJP8DnM2GxQC4RLYGbNN92jRc,0.0,ChIJP8DnM2GxQC4RLYGbNN92jRc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJP8DnM2GxQC4RLYGbNN92jRc
OPERATIONAL,"RV3Q+559, Sendang Retno, Sendang Agung, Central Lampung Regency, Lampung 35376, Indonesia","{'location': {'lat': -5.1972447, 'lng': 104.8873668}, 'viewport': {'northeast': {'lat': -5.195911120107278, 'lng': 104.8886650798927}, 'southwest': {'lat': -5.198610779892721, 'lng': 104.8859654201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Muara Mas,ChIJiU6M2nBJRy4Ro1XEjL6viiI,0.0,ChIJiU6M2nBJRy4Ro1XEjL6viiI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJiU6M2nBJRy4Ro1XEjL6viiI
OPERATIONAL,"WX88+P3V, Bandarsari, Padang Ratu, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.083091, 'lng': 104.9651627}, 'viewport': {'northeast': {'lat': -5.081735370107277, 'lng': 104.9665089798927}, 'southwest': {'lat': -5.084435029892721, 'lng': 104.9638093201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wongpusat,ChIJzdzQGgBNRy4RFIRWbOVz67k,0.0,ChIJzdzQGgBNRy4RFIRWbOVz67k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJzdzQGgBNRy4RFIRWbOVz67k
OPERATIONAL,"Q3QC+47H, Unnamed Road, Bangun Sari, Kec. Negeri Katon, Kabupaten Pesawaran, Lampung 35353, Indonesia","{'location': {'lat': -5.212177, 'lng': 105.070735}, 'viewport': {'northeast': {'lat': -5.210882420107278, 'lng': 105.0721162298927}, 'southwest': {'lat': -5.213582079892721, 'lng': 105.0694165701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Pakwe Mursidi,ChIJY_xgv1_LQC4R8nVPxM-287k,5.0,ChIJY_xgv1_LQC4R8nVPxM-287k,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110438934020078444161"">Bambang Susanto</a>'], 'photo_reference': 'AUGGfZl8yFsa6SvsOgT2eziOpoAAGGTV9E0RyTzRJrJXntQA4Gg16hGCHdjT0OuAPi_fzFZZwcfHsLSHbFwJpUCHHrUravY4uSpzTtLUMFw7jPICcCosK8-Bypjc5A61wLR0Kbm2AN6pheHMhI_VWi1S6TDp48wBxjIktp-GdqScEgnsDq7B', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJY_xgv1_LQC4R8nVPxM-287k
OPERATIONAL,"VVP5+V9, Payung Makmur, Pubian, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.1128174, 'lng': 104.8584874}, 'viewport': {'northeast': {'lat': -5.111462670107279, 'lng': 104.8598728298927}, 'southwest': {'lat': -5.114162329892722, 'lng': 104.8571731701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA BATU SERIBU (WayRupik),ChIJNxtbYZhPRy4RduEH3RMlCfI,4.4,ChIJNxtbYZhPRy4RduEH3RMlCfI,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106603921782929850409"">ahmad nurdaim</a>'], 'photo_reference': 'AUGGfZlnQHf0bAfstddnxjOCuUZGeLC4wCWMtnAvYpRiC7_Lp5CiMd_AuymZ71AFZUbQ5XtOQfW1ijwYuw3rricWg2ry1tqiSqEOWcjLiSoEiUjBtQyS7PugAwIGj_xWf4iEQjV17LTiQxHLUW8jE4gbWskjjIxq28olPL-4QM1PXIuyZzHv', 'width': 2448}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJNxtbYZhPRy4RduEH3RMlCfI
OPERATIONAL,"RVCG+PG8, Sendang Asih, Sendang Agung, Central Lampung Regency, Lampung 34174, Indonesia","{'location': {'lat': -5.1782059, 'lng': 104.8763154}, 'viewport': {'northeast': {'lat': -5.176875120107279, 'lng': 104.8778283798927}, 'southwest': {'lat': -5.179574779892723, 'lng': 104.8751287201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Dewi Sri Sendangretno,ChIJzYvdCDJJRy4RXaVzDLrJVek,5.0,ChIJzYvdCDJJRy4RXaVzDLrJVek,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103346827598334875128"">A Google User</a>'], 'photo_reference': 'AUGGfZka82tmbip-hG9DvB1y6zmdzSL9q9Wz9dxkgKO6uyNVwOAyM70Uummrs6Hni9t5bVkkpEqjwKmfxHle9ShOFd3JNc4ry2pe8hhn38HzDvXtJUhnlXrBkkfsdmeidLp-pIICu6k1dh64lRFHArv3GRrOTSuvv8CeRWy8_nuK4U_OCPcM', 'width': 3120}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJzYvdCDJJRy4RXaVzDLrJVek
OPERATIONAL,"R2V9+4MV, Sidorejo, Bangunrejo, Central Lampung Regency, Lampung 34174, Indonesia","{'location': {'lat': -5.1571446, 'lng': 105.0191673}, 'viewport': {'northeast': {'lat': -5.155825270107279, 'lng': 105.0205092798927}, 'southwest': {'lat': -5.158524929892723, 'lng': 105.0178096201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,𝙈𝙖𝙪𝙧𝙖 𝙛𝙞𝙜𝙝𝙩𝙞𝙣𝙜 𝙧𝙤𝙤𝙨𝙩𝙚𝙚,ChIJ5QDFQ61LRy4Rf8yYQWndmJo,0.0,ChIJ5QDFQ61LRy4Rf8yYQWndmJo,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114661622985695747688"">A Google User</a>'], 'photo_reference': 'AUGGfZm_NNOxyhHqkoPkTi-O8lCXcp43-PXcoTrMgvS8Hh2nQRRqcxxatkQVPcx_rybHGhnaDwbfJh2rrKSY_nHbaA5IacwFlcTAa1gVKr9n09VpoJI8aApGRIV8I1nb7DdGaeLa8PblYLeSGljQU1TEhx7q0GXgLqNx3Qjfkk1ffwoF97r4', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ5QDFQ61LRy4Rf8yYQWndmJo
OPERATIONAL,"W52R+35G, Wates, Bumi Ratu Nuban, Central Lampung Regency, Lampung 34161, Indonesia","{'location': {'lat': -5.0999512, 'lng': 105.1907313}, 'viewport': {'northeast': {'lat': -5.098624120107278, 'lng': 105.1920589798927}, 'southwest': {'lat': -5.101323779892722, 'lng': 105.1893593201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan ikan nas,ChIJQdBgewCxQC4RbWl-f-OlBoQ,0.0,ChIJQdBgewCxQC4RbWl-f-OlBoQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQdBgewCxQC4RbWl-f-OlBoQ
OPERATIONAL,"Jl. KH Ahmad Dahlan, dusun 3, Bandarsari, Kec. Padang Ratu, Kabupaten Lampung Tengah, Lampung 31151, Indonesia","{'location': {'lat': -5.088567299999999, 'lng': 104.9594319}, 'viewport': {'northeast': {'lat': -5.087143120107278, 'lng': 104.9607578798927}, 'southwest': {'lat': -5.089842779892722, 'lng': 104.9580582201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMAN KELINCI ANDIRA,ChIJU6WAxz9NRy4R9OqcTsSfqJ4,5.0,ChIJU6WAxz9NRy4R9OqcTsSfqJ4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 5334, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101822344244545038467"">Ardiyansyah Irba</a>'], 'photo_reference': 'AUGGfZkNKdTIH5GWd8iHnkj9xV5x1KbE1wIgQM4_yKxotn6yfZEatnB-PcFuddALA4lwytLILaYrenTIXqFGHdaYFzIplK_HH6RCrvVdzGTSDbbDgZoAtiC6CkjoJRnTFuzOatfvJ2eSrARuIR6EDVtj8g4HhWS4XcNNuf74HBv8uP_AgVfQ', 'width': 2999}]",,"{'compound_code': 'WX65+HQ Bandarsari, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P66WX65+HQ'}",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJU6WAxz9NRy4R9OqcTsSfqJ4
OPERATIONAL,"XVC5+WJ, Negeri Katon, Selagai Lingga, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.027660099999999, 'lng': 104.8590674}, 'viewport': {'northeast': {'lat': -5.026761250000001, 'lng': 104.8608687298927}, 'southwest': {'lat': -5.030356650000001, 'lng': 104.8581690701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUBOK DWI SUGIANTO,ChIJXUf4kTBRRy4R5bOjmZDZlMs,5.0,ChIJXUf4kTBRRy4R5bOjmZDZlMs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114357350572162608727"">A Google User</a>'], 'photo_reference': 'AUGGfZlW0tnLuf1VlIatt0BTmbKfHa_UBwvXjlH3EHo-H1PXkE1IjJFc3VHwMNmt64CMEbTh_0iFoK5P62X-gbtmy_7T83LscQ6LCZ_B-8YMdpGvZ5c0Hnd1RnvDxnshrR-xjoUWg4jEgr89FTM5QKUbezLqSpVvW9fGyLSa2UoptkItx4Th', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJXUf4kTBRRy4R5bOjmZDZlMs
OPERATIONAL,"XX6J+RJJ, Jl. Raya Padang Ratu, Kuripan, Kec. Padang Ratu, Kabupaten Lampung Tengah, Lampung 34175, Indonesia","{'location': {'lat': -5.0379018, 'lng': 104.9815106}, 'viewport': {'northeast': {'lat': -5.036585170107278, 'lng': 104.9828602298927}, 'southwest': {'lat': -5.039284829892722, 'lng': 104.9801605701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JEMBATAN WAY NIBUNG,ChIJI-pfYw9TRy4RM7Qjx9utWfA,5.0,ChIJI-pfYw9TRy4RM7Qjx9utWfA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI-pfYw9TRy4RM7Qjx9utWfA
OPERATIONAL,"R3P6+Q4C, Cimarias, Bangunrejo, Central Lampung Regency, Lampung 35363, Indonesia","{'location': {'lat': -5.163480799999999, 'lng': 105.060949}, 'viewport': {'northeast': {'lat': -5.162096620107278, 'lng': 105.0623124298927}, 'southwest': {'lat': -5.164796279892722, 'lng': 105.0596127701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Taufikscoot,ChIJv7pwura1QC4Ra6CP6YRMxhc,0.0,ChIJv7pwura1QC4Ra6CP6YRMxhc,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv7pwura1QC4Ra6CP6YRMxhc
CLOSED_PERMANENTLY,"V2VX+JGC, Sri Pendowo, Bangunrejo, Central Lampung Regency, Lampung 34173, Indonesia","{'location': {'lat': -5.1046739, 'lng': 105.0497873}, 'viewport': {'northeast': {'lat': -5.103391220107278, 'lng': 105.0508902798927}, 'southwest': {'lat': -5.106090879892722, 'lng': 105.0481906201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata grojogan peceren,ChIJCzE_Zv6zQC4Rw14uPq367j0,0.0,ChIJCzE_Zv6zQC4Rw14uPq367j0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJCzE_Zv6zQC4Rw14uPq367j0
CLOSED_TEMPORARILY,"V3RH+CJH, Tanjung Jaya, Bangunrejo, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.1088931, 'lng': 105.0791024}, 'viewport': {'northeast': {'lat': -5.107626770107278, 'lng': 105.0802325298927}, 'southwest': {'lat': -5.110326429892722, 'lng': 105.0775328701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Minajaya (Noval),ChIJo8TMn5GzQC4RBmkzewcHFKA,5.0,ChIJo8TMn5GzQC4RBmkzewcHFKA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJo8TMn5GzQC4RBmkzewcHFKA
CLOSED_TEMPORARILY,"W34M+RXP, Tanjung Jaya, Bangunrejo, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.092914899999999, 'lng': 105.0849687}, 'viewport': {'northeast': {'lat': -5.091223270107277, 'lng': 105.0869754798927}, 'southwest': {'lat': -5.093922929892721, 'lng': 105.0842758201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Galatama ikan mas,ChIJ8aEoqQ2zQC4R98HNFK0B3O8,0.0,ChIJ8aEoqQ2zQC4R98HNFK0B3O8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106007585749805387137"">A Google User</a>'], 'photo_reference': 'AUGGfZkOrqsY4Kt3IsPuYPdySqJdyS3njq72_0wIgMTAiU0cn6s7h2A5fRhEaCcvti8zdYR2MKy-4ik_nYb-0Q_2VY5zGszoNlJPwZZzuWqOb1GuqfeLVSVrTkKYpSwE5osOeynrNgyhWYuwJLwbBo-lHN1R6rtA0sMCJ_GrLugGK13rZff8', 'width': 1080}]",True,,,https://www.google.com/maps/place/?q=place_id:ChIJ8aEoqQ2zQC4R98HNFK0B3O8
CLOSED_TEMPORARILY,"W3HG+RFP, Jaya Sakti, Anak Tuha, Central Lampung Regency, Lampung 34161, Indonesia","{'location': {'lat': -5.070414899999999, 'lng': 105.0761999}, 'viewport': {'northeast': {'lat': -5.068720970107277, 'lng': 105.0774861798927}, 'southwest': {'lat': -5.071420629892721, 'lng': 105.0747865201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendunganekasari,ChIJIaHEl_izQC4RbrMVQ93D1-Y,0.0,ChIJIaHEl_izQC4RbrMVQ93D1-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJIaHEl_izQC4RbrMVQ93D1-Y
CLOSED_TEMPORARILY,"RXHF+F29, Dsn, RW.9, Ponco Warno, Kec. Kalirejo, Kabupaten Lampung Tengah, Lampung 34174, Indonesia","{'location': {'lat': -5.171348399999999, 'lng': 104.9725951}, 'viewport': {'northeast': {'lat': -5.169998970107279, 'lng': 104.9739354298927}, 'southwest': {'lat': -5.172698629892722, 'lng': 104.9712357701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,lik dirin,ChIJd5R-xqpLRy4RVi0C-ZndZrY,0.0,ChIJd5R-xqpLRy4RVi0C-ZndZrY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJd5R-xqpLRy4RVi0C-ZndZrY
CLOSED_TEMPORARILY,"RWJP+528, Purwosari, Padang Ratu, Central Lampung Regency, Lampung 34174, Indonesia","{'location': {'lat': -5.1695821, 'lng': 104.935085}, 'viewport': {'northeast': {'lat': -5.167716870107277, 'lng': 104.9368133298927}, 'southwest': {'lat': -5.170416529892721, 'lng': 104.9341136701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dari purworejo,ChIJY_a6vVZJRy4RwwKNTIpOPfo,0.0,ChIJY_a6vVZJRy4RwwKNTIpOPfo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJY_a6vVZJRy4RwwKNTIpOPfo
