business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,price_level,url
OPERATIONAL,"Jl. Masjid Jamik, Masjid Jamik, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1295958, 'lng': 106.1120084}, 'viewport': {'northeast': {'lat': -2.128413870107277, 'lng': 106.1134547798927}, 'southwest': {'lat': -2.131113529892722, 'lng': 106.1107551201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Jami' Pangkal Pinang Mosque,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108890934329586591721"">A Google User</a>'], 'photo_reference': 'AUGGfZnBK102JqGP9-K4PA66fE0J-JWhaq9SlIFxY0m1KA6fn9NOXrVGqK-NkqhA0gK8z9wWn6_3AV_75G_ccDgW3G87ILAj4bvD3xUiAQhix9Po07CA5L8GZJlXvLBZ3zczALXjbRvwlMYQKD51LxB9rVckfpiedy__1oSJZS0Mz6p7qSjb', 'width': 3264}]",ChIJFQAhMdbAIi4R29_D27ertZk,"{'compound_code': 'V4C6+5R Masjid Jamik, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V4C6+5R'}",4.8,ChIJFQAhMdbAIi4R29_D27ertZk,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",2262,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJFQAhMdbAIi4R29_D27ertZk
CLOSED_TEMPORARILY,"Jl. Soekarno Hatta No.5, Dul, Kec. Pangkalan Baru, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33145, Indonesia","{'location': {'lat': -2.1490491, 'lng': 106.1284765}, 'viewport': {'northeast': {'lat': -2.147704620107278, 'lng': 106.1298117798927}, 'southwest': {'lat': -2.150404279892722, 'lng': 106.1271121201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batas Pangkalpinang Bangka Tengah,,ChIJuY3Pvc3HIi4R2qyGoCGao7Y,"{'compound_code': 'V42H+99 Dul, Central Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V42H+99'}",0.0,ChIJuY3Pvc3HIi4R2qyGoCGao7Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJuY3Pvc3HIi4R2qyGoCGao7Y
OPERATIONAL,"Jl. H. Romawi Latief, Kacang Pedang, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1260404, 'lng': 106.1064362}, 'viewport': {'northeast': {'lat': -2.124672370107278, 'lng': 106.1077063298927}, 'southwest': {'lat': -2.127372029892722, 'lng': 106.1050066701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Rumah Jendela Inspirasi,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110917367683410150706"">Aris Faisal Radjatjut</a>'], 'photo_reference': 'AUGGfZk1XDXkFDaLfNrECTW7XmUjxl-FECXQaY38qyY5F6i2FYOTTfmd0eODEyonkwV9ur5J8uj70CLzF_bmoYO81LCdCPI1myhDk5XuchjmfTJ73dL-jO50NdMH774r-sZA7f-wrKQpzvdTJkqKv7NOIoVF72N-DjoRKslzvtMO4C_2NgkM', 'width': 3264}]",ChIJg3DoDybBIi4Rf7tW7SPT-iI,"{'compound_code': 'V4F4+HH Kacang Pedang, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V4F4+HH'}",4.4,ChIJg3DoDybBIi4Rf7tW7SPT-iI,"['cafe', 'tourist_attraction', 'food', 'store', 'point_of_interest', 'establishment']",636,{'open_now': False},,1.0,https://www.google.com/maps/place/?q=place_id:ChIJg3DoDybBIi4Rf7tW7SPT-iI
OPERATIONAL,"V5QC+G25, Jl. Raya Pasir Padi, bangka, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1112291, 'lng': 106.1700998}, 'viewport': {'northeast': {'lat': -2.109892720107278, 'lng': 106.1714211298927}, 'southwest': {'lat': -2.112592379892723, 'lng': 106.1687214701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir Padi Beach,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113637601055577223714"">Ridnia Nur Istiqomah</a>'], 'photo_reference': 'AUGGfZnHBqRGVaUmDjV1_vrGk_WN5rkIhfSqskgh0KYTe8V0XRp8vtDR86bahvKf6Jkak7RGYH7KRHe14KBtrHnES1yH_uZRT9Hg79gIkgtFgtIlCk8eiVAO-KUTMW-EADGg8BJCjte-Z1Y6wbE2ToL5stj0rmV-_-Uxi_UD1ndGp64WlMpc', 'width': 4000}]",ChIJZa7FXm-_Ii4RTji5AghNfJ8,,4.5,ChIJZa7FXm-_Ii4RTji5AghNfJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1041,,,,https://www.google.com/maps/place/?q=place_id:ChIJZa7FXm-_Ii4RTji5AghNfJ8
OPERATIONAL,"V45C+XH7, Semabung Baru, Bukitintan, Pangkal Pinang City, Bangka Belitung Islands 33684, Indonesia","{'location': {'lat': -2.1400938, 'lng': 106.1214248}, 'viewport': {'northeast': {'lat': -2.138803820107277, 'lng': 106.1226624798927}, 'southwest': {'lat': -2.141503479892722, 'lng': 106.1199628201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tourism News Pangkalpinang,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100843921741033723986"">A Google User</a>'], 'photo_reference': 'AUGGfZkDnwW5BRxd5DKghfuoAvvoZPIdO-53gVlZ1LQWpGPiPqkrqgoavyicdsTCQrAN2fz1yCwOFlMQStBC2VykSug1K5GF2Gxx2OWLV0h7u-Am7glZ-dqf68wD6Cb7mM65D3-qZozLz131Gq4w_m7a_04ex59INxcGqGEPo-S4el_6YWui', 'width': 3120}]",ChIJAcxgYaLHIi4R3KYuzT2ecas,,5.0,ChIJAcxgYaLHIi4R3KYuzT2ecas,"['point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJAcxgYaLHIi4R3KYuzT2ecas
OPERATIONAL,"V57G+264, Jl. Tj. Bunga 1, kelurahan temberan, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33147, Indonesia","{'location': {'lat': -2.1374938, 'lng': 106.1755758}, 'viewport': {'northeast': {'lat': -2.135385400000001, 'lng': 106.1772039298927}, 'southwest': {'lat': -2.138196600000001, 'lng': 106.1745042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI PEREPAT MATI,"[{'height': 5504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109791127341943758125"">yantosutri09</a>'], 'photo_reference': 'AUGGfZnBNXBxerjtkDpuMOz9E2DZ7MZUa9v7HLkVx9dDsoX8nuAfPwXnDOt_VXYazDyJg3W8zgkHOJDRf2kwezPTDo9pOTZe5o0LqlAr0_Lki7Q-ujKICjVozF_vBO0Oamt1YIxBGc_1t4kfiknsZRjwC78_bYOIE_6NPzWKZXW_3U5HomT7', 'width': 3096}]",ChIJTQy9k1i5Ii4RtuYOX86P6ik,,4.3,ChIJTQy9k1i5Ii4RtuYOX86P6ik,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,,https://www.google.com/maps/place/?q=place_id:ChIJTQy9k1i5Ii4RtuYOX86P6ik
OPERATIONAL,"Gang BAIM RT 01/153 MANGKOL BKA TENGAH, Mangkol, Kec. Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.147727, 'lng': 106.0922861}, 'viewport': {'northeast': {'lat': -2.146368470107277, 'lng': 106.0935826798927}, 'southwest': {'lat': -2.149068129892722, 'lng': 106.0908830201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Komunitas Puring Bangka,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102675408999189206408"">A Google User</a>'], 'photo_reference': 'AUGGfZmQn84QkOPCVrsGuC64UVG7L__4frnFpT_DCX5E5LeGh2g9Ddk9t42Ntz9HZqosqXZacbVnANJp1xTmsfZmn3YuFo7YUdsopFfIUeNwCw5UIWjjXA33kE0sGfMYghGUCjt1UGepdc4yo01i_mlJgJeqzS-uRuaFq05xtMlqyX-qFzlP', 'width': 1080}]",ChIJ-YcSpiPHIi4RN2xO2rj0m4A,"{'compound_code': 'V32R+WW Mangkol, Central Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V32R+WW'}",0.0,ChIJ-YcSpiPHIi4RN2xO2rj0m4A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ-YcSpiPHIi4RN2xO2rj0m4A
OPERATIONAL,"R4RC+HVG, Dul, Pangkalan Baru, Central Bangka Regency, Bangka Belitung Islands 33684, Indonesia","{'location': {'lat': -2.1585716, 'lng': 106.1221998}, 'viewport': {'northeast': {'lat': -2.15437265, 'lng': 106.1239433298927}, 'southwest': {'lat': -2.15997125, 'lng': 106.1212436701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air batu kuning,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110033839072772702665"">Abdul Ghofur</a>'], 'photo_reference': 'AUGGfZlQ6cY5H9rEmdCzhIc7HkxoQkLq1M7PsgoSjW1Px73AfwHtH7W4GRDDHSCO7YBYJtlCU0QW5OkRAtWjFCiwn0guatutU_M0I2raHPY62FUYcOek95GgzPNRhNeopzOu0vvEmWAxHkRXnrLFZORA7-atZytHiziki8PkRta5GxhHNH9n', 'width': 1280}]",ChIJ2WSqsarHIi4RWFg5qprCSV4,,4.7,ChIJ2WSqsarHIi4RWFg5qprCSV4,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2WSqsarHIi4RWFg5qprCSV4
OPERATIONAL,"W564+X2P, Jl. Jemb. Emas Baturusa, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung, Indonesia","{'location': {'lat': -2.0875472, 'lng': 106.1550686}, 'viewport': {'northeast': {'lat': -2.086274220107278, 'lng': 106.1564893798927}, 'southwest': {'lat': -2.088973879892722, 'lng': 106.1537897201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Darwin,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100648366167816242299"">Ruhiat Bimbim</a>'], 'photo_reference': 'AUGGfZnHk1PUhG8NPWC_2jfsV-t4ioXenyHrCapQI3PeE2sJtuCWoc1M2f9hQBErKwTjxAiRtSqdCVuHMWvkKZRr0viO3iDkRulvO7cqOOgYDMEjvw3yo-6Y_HdFOtf_CZ3skR55ole5v4ImfjkCFh_JGyrzm-FMPoogYeVePMwbFrGtVoOo', 'width': 4640}]",ChIJ2eT5GKbBIi4RZ1IAQUB-iO8,,5.0,ChIJ2eT5GKbBIi4RZ1IAQUB-iO8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ2eT5GKbBIi4RZ1IAQUB-iO8
OPERATIONAL,"Jl. Soekarno Hatta No.5, Bukitbesar, Kec. Girimaya, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1490357, 'lng': 106.1283702}, 'viewport': {'northeast': {'lat': -2.147666570107278, 'lng': 106.1297720798927}, 'southwest': {'lat': -2.150366229892723, 'lng': 106.1270724201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Candra Travel/CV Hotama Jaya,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112290994129185922303"">A Google User</a>'], 'photo_reference': 'AUGGfZn5_0MLP3DYki9xHlWeM6pDngx8ca2vMbGkgO9SFJv1F0DGTTYJVCYmFB_fPN7LWvgHmq4L8FrrnM4EXBotkmk3vS57AHvthqMnV-o8N5j42RU3OEc-tWP-yYK0nKBI5yRxOKXEnO6NE_UXqrBc20QJq51PkbAPjLZJEkYALPKqOtu-', 'width': 1836}]",ChIJp4uN3jvHIi4RZkPHVG6CcsU,"{'compound_code': 'V42H+98 Bukitbesar, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V42H+98'}",4.7,ChIJp4uN3jvHIi4RZkPHVG6CcsU,"['point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJp4uN3jvHIi4RZkPHVG6CcsU
OPERATIONAL,"V5HF+HQ4, Air Itam, Bukitintan, Pangkal Pinang City, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.121119, 'lng': 106.1744499}, 'viewport': {'northeast': {'lat': -2.119707020107277, 'lng': 106.1759227798927}, 'southwest': {'lat': -2.122406679892721, 'lng': 106.1732231201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Wisata Pantai Pasir Padi,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117812616171432831446"">ilham syah</a>'], 'photo_reference': 'AUGGfZnXF78ZTcCacpa6j1Aw_Huo2_fWvqtqPF-mKQbUaHrkgzcF3vGQbbYUZevHBEZcxmS01OMxTY3knvt5f7LrVzIA-gycgGUrCKw7aeBM4gt5rUsPa4sdV76hJMzRid4-qKq2FFCTrAZ7cEHxAnUi1L-Ob2dym1IvODa2K56Cf4tTQLZ5', 'width': 2448}]",ChIJe83I45K_Ii4R4Ake8iEsZps,,4.5,ChIJe83I45K_Ii4R4Ake8iEsZps,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,,https://www.google.com/maps/place/?q=place_id:ChIJe83I45K_Ii4R4Ake8iEsZps
OPERATIONAL,"W389+P5, Tua Tunu, Gerunggang, Pangkal Pinang City, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0832451, 'lng': 106.0678864}, 'viewport': {'northeast': {'lat': -2.081865770107278, 'lng': 106.0691821298927}, 'southwest': {'lat': -2.084565429892722, 'lng': 106.0664824701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Stania romantic,,ChIJr-q0zS7BIi4RvVcHLsih_bs,,0.0,ChIJr-q0zS7BIi4RvVcHLsih_bs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr-q0zS7BIi4RvVcHLsih_bs
OPERATIONAL,"V5PF+7Q3, Jl. Raya Pasir Padi, RT.01/RW.01, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1143717, 'lng': 106.1744187}, 'viewport': {'northeast': {'lat': -2.113539870107278, 'lng': 106.1753725}, 'southwest': {'lat': -2.116239529892722, 'lng': 106.1715573}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Punai,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109716430404039578429"">A Google User</a>'], 'photo_reference': 'AUGGfZn5uuicYagU-sjDEoiSWsZWDty1I_nJH2UXAFM7bgUkNCptGs3rc93Bu7AAMYWvRrHO8S33VSDiiqWjSbhQCvNWChC7quRHRi25uAybTS1OiUUYvnFkNjtlKRH9tUVL6XxTvKHZLcq6IDhd_doZcgGkdJdIotcjlkGqBr4I449GFqb_', 'width': 4000}]",ChIJC8LKAJW_Ii4R1bdRMWzkiig,,4.0,ChIJC8LKAJW_Ii4R1bdRMWzkiig,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJC8LKAJW_Ii4R1bdRMWzkiig
OPERATIONAL,"W563+24W, Air Itam, Bukitintan, Pangkal Pinang City, Bangka Belitung Islands 33172, Indonesia","{'location': {'lat': -2.0898915, 'lng': 106.1528276}, 'viewport': {'northeast': {'lat': -2.088550770107277, 'lng': 106.1541856298927}, 'southwest': {'lat': -2.091250429892722, 'lng': 106.1514859701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Perapatan, Air Itam",,ChIJf5QvfADBIi4RGoeaHtUxEwM,,0.0,ChIJf5QvfADBIi4RGoeaHtUxEwM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJf5QvfADBIi4RGoeaHtUxEwM
OPERATIONAL,"Jl. Raya Pasir Padi - Kelurahan Temberan, Kecamatan Bukit Intan, Air Itam, Bukit Intan, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1147717, 'lng': 106.1602651}, 'viewport': {'northeast': {'lat': -2.113422520107278, 'lng': 106.1616142798927}, 'southwest': {'lat': -2.116122179892722, 'lng': 106.1589146201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bangka Botanical Garden,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113637601055577223714"">Ridnia Nur Istiqomah</a>'], 'photo_reference': 'AUGGfZlU5aEmbqN2Mvoho2WHq2gtVAs0fX50ssMVeY3rSYoRsaHeeaMzt1XAKBq1L5d1cxSs4FwKxDcsa8bF7j1XdnP0A1kc_g4EB60Q05ZfgXp1Q5fENL3xKzX90AUwtttsinJ5mWN0sh9bljppECfdxZ5hW0MiN17WpbhM-Yzeg6G8Nt1f', 'width': 4000}]",ChIJm-G21F2_Ii4RBwH5OUlv_OE,"{'compound_code': 'V5P6+34 Air Itam, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V5P6+34'}",4.4,ChIJm-G21F2_Ii4RBwH5OUlv_OE,"['tourist_attraction', 'park', 'lodging', 'point_of_interest', 'establishment']",849,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJm-G21F2_Ii4RBwH5OUlv_OE
OPERATIONAL,"W3C5+6WX Manasik Haji, Tua Tunu, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172, Indonesia","{'location': {'lat': -2.0794099, 'lng': 106.0599426}, 'viewport': {'northeast': {'lat': -2.078024620107278, 'lng': 106.0613210298927}, 'southwest': {'lat': -2.080724279892722, 'lng': 106.0586213701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Masjid Kayu,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104878553805634898445"">ferry yuandi</a>'], 'photo_reference': 'AUGGfZkaMllFqVYL3QjH9IGYW9NFKjG63qND44VvbQd_eyaFeI47LOXBSX4WlxXUm-EY9OmpCPOR0pKoG9Bn9C6ZcT-wKJYDOCXRmrsIBaKI5T4Bwa29T1JyWPUwjM2-MRxyyH57q5d5OObqseDcuL4jWoVsIdMoGSGq7EZWizTQfvMIFXaW', 'width': 4608}]",ChIJVXdiaR_CIi4RPDESdnxq7w0,,4.2,ChIJVXdiaR_CIi4RPDESdnxq7w0,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",111,,,,https://www.google.com/maps/place/?q=place_id:ChIJVXdiaR_CIi4RPDESdnxq7w0
OPERATIONAL,"Jl. Demang Singayudha no.70, Jl. Girimaya No.Kel, Bukitbesar, Kec. Girimaya, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33145, Indonesia","{'location': {'lat': -2.1415316, 'lng': 106.1194124}, 'viewport': {'northeast': {'lat': -2.140173020107278, 'lng': 106.1207636298927}, 'southwest': {'lat': -2.142872679892722, 'lng': 106.1180639701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,MEGAWISATA Travel Umroh Tiket,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106396587413931956949"">Fajri Gusti</a>'], 'photo_reference': 'AUGGfZmF50hTyTJumJTIODiBm9RkXyr8VZh9n81d6MyZ_F64F0nJpGIqvzYbX4IdIYirz3qINfeFq5ZTi6yWHvv2oq1eNXKprHGYrn1FX_LVR7-25glSGL4BurfFBv0zCHpSIr7_f-uvI5zGj4WffpJUFDzVKbmSaB4m7cIS5yHGvV3gHkQy', 'width': 5312}]",ChIJWxv9iy7HIi4RDIMj-un_azY,"{'compound_code': 'V459+9P Bukitbesar, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V459+9P'}",5.0,ChIJWxv9iy7HIi4RDIMj-un_azY,"['travel_agency', 'store', 'point_of_interest', 'establishment']",4,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJWxv9iy7HIi4RDIMj-un_azY
OPERATIONAL,"Air Anyir, Merawang, Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0856689, 'lng': 106.1575}, 'viewport': {'northeast': {'lat': -2.084135270107277, 'lng': 106.1590721298927}, 'southwest': {'lat': -2.086834929892722, 'lng': 106.1563724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Emas,"[{'height': 3864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109281780752660545060"">Fredy Heryawan</a>'], 'photo_reference': 'AUGGfZk6DUHs6cICU92S5GeULIWlT8T0FNwhnEE8gjWNmF1vd08SUOSTyTFwRylbXXHM6yMPlSwyo8erzVmb7bECu2Zv2bnVecLKEp1tqAqTsD1sqDxj3Nj7eLkK7M4gGmo9FclhJfM8r3qDn8iV5RIAcFnAlHY9kvHw8Pd-2FIQmk75bH-D', 'width': 5152}]",ChIJJ_87v9HBIi4RvPEY2NmkWtc,"{'compound_code': 'W575+P2 Air Anyir, Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P98W575+P2'}",4.5,ChIJJ_87v9HBIi4RvPEY2NmkWtc,"['tourist_attraction', 'point_of_interest', 'establishment']",211,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJJ_87v9HBIi4RvPEY2NmkWtc
CLOSED_PERMANENTLY,"V4C8+CJ6 Bangka Trade Center, Jl.Rusli Romli, Ps. Padi, Kec. Girimaya, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1290058, 'lng': 106.1164693}, 'viewport': {'northeast': {'lat': -2.127854820107278, 'lng': 106.1178404298927}, 'southwest': {'lat': -2.130554479892723, 'lng': 106.1151407701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Hantu Indonesia Bangka Trade Center,,ChIJ6UlTK1vBIi4Rqj3Upb0t57M,,3.5,ChIJ6UlTK1vBIi4Rqj3Upb0t57M,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ6UlTK1vBIi4Rqj3Upb0t57M
OPERATIONAL,"X545+7Q7, Jl. Lintas Timur, Selindung, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172, Indonesia","{'location': {'lat': -2.0443367, 'lng': 106.1594233}, 'viewport': {'northeast': {'lat': -2.042982820107278, 'lng': 106.1606322298927}, 'southwest': {'lat': -2.045682479892723, 'lng': 106.1579325701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pukan,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108434985973006953352"">A Google User</a>'], 'photo_reference': 'AUGGfZku0kiP1aQ3sVOMuBK0xQcUQ0DLJ3GXqaTyeZINleE62ZcGBeI-Jd4Q9fe3t2OwzKqGd5k51l445OJcZeT-5oO6oL7s9mvlrJ7pQHfg-IEShBRCxoxm4LddR88SU2UuUwYjT9iq-iOz--RrT7-H078muzK_jSDkp6LjBCuzTqt6qEE7', 'width': 4160}]",ChIJr_LlIkuVIi4RZfUdhNrHKQk,,4.3,ChIJr_LlIkuVIi4RZfUdhNrHKQk,"['tourist_attraction', 'point_of_interest', 'establishment']",659,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJr_LlIkuVIi4RZfUdhNrHKQk
OPERATIONAL,"R487+6F, Dul, Pangkalan Baru, Central Bangka Regency, Bangka Belitung Islands 33117, Indonesia","{'location': {'lat': -2.1844857, 'lng': 106.1136596}, 'viewport': {'northeast': {'lat': -2.18367575, 'lng': 106.1154757798927}, 'southwest': {'lat': -2.18691555, 'lng': 106.1127761201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Pau,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106341596212406984537"">Nizar 2000</a>'], 'photo_reference': 'AUGGfZnssW9fTl-PZgSePJ40hFg-RbUTsPhsnomvWYyl_zmGHIAFdIcIvu6VaoSW05vsh3RmfAhDMECNOZP4wVBUpxxwnEXWu4UgREgvEAl4tN1AQBkJ057Z0WDR0BVi5JsjDt6fnx48zKiv-8pAjM-0kMwCbaVlS8R9GyUzGuYR0m6ulYEl', 'width': 4032}]",ChIJJYk5XWzHIi4RQaJeBND87JY,,4.9,ChIJJYk5XWzHIi4RQaJeBND87JY,"['tourist_attraction', 'point_of_interest', 'establishment']",24,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJJYk5XWzHIi4RQaJeBND87JY
