business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,price_level,url
OPERATIONAL,"W3C5+6WX Manasik Haji, Tua Tunu, Kec. Gerunggang, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172, Indonesia","{'location': {'lat': -2.0794099, 'lng': 106.0599426}, 'viewport': {'northeast': {'lat': -2.078024620107278, 'lng': 106.0613210298927}, 'southwest': {'lat': -2.080724279892722, 'lng': 106.0586213701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Masjid Kayu,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110620184893022816758"">Sinta Mentari</a>'], 'photo_reference': 'AUGGfZkHfvcbSLyt37A_D_Zl3njOPfiKS2VtYTYYP-REHTP5vs6HVYSGul75CvnkajRu5MJ9Wue9fqWnkem2XTiiAu1ld1mG4c1OT8MmmSIItyxQGqTFqH5u_EFsG5cvqM_M2hLHoKnykiVrbWYuJ06KjDDp8mWIX30Z_5civU8KTiKcB8_J', 'width': 3264}]",ChIJVXdiaR_CIi4RPDESdnxq7w0,4.2,ChIJVXdiaR_CIi4RPDESdnxq7w0,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",111,,,,https://www.google.com/maps/place/?q=place_id:ChIJVXdiaR_CIi4RPDESdnxq7w0
OPERATIONAL,"V5HG+C42, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung, Indonesia","{'location': {'lat': -2.1214986, 'lng': 106.1752526}, 'viewport': {'northeast': {'lat': -2.120205620107277, 'lng': 106.1764759298927}, 'southwest': {'lat': -2.122905279892722, 'lng': 106.1737762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempet Kite Biasa,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115191615741861802670"">Risman Kotto</a>'], 'photo_reference': 'AUGGfZmD7wyO6HbLlOTbGDmq1jRNvjONubZVyzLZGpkziDXG8zenTUF7zoYvm7tlY01Bmacqy9SLaBDyMvnTSJ89YL6LYILPeDAXgDIa_P7e-a7-kpnVp2beozRUr2H4Nvsag31mL4htleHHT-UfNQxZl5F7exW4nFbmQ20SYXcXbgGqqcP4', 'width': 2250}]",ChIJ0Y3tVgC_Ii4R3f0nS1Q6UmQ,4.8,ChIJ0Y3tVgC_Ii4R3f0nS1Q6UmQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0Y3tVgC_Ii4R3f0nS1Q6UmQ
OPERATIONAL,"Jl. Raya Pasir Padi - Kelurahan Temberan, Kecamatan Bukit Intan, Air Itam, Bukit Intan, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1147717, 'lng': 106.1602651}, 'viewport': {'northeast': {'lat': -2.113422520107278, 'lng': 106.1616142798927}, 'southwest': {'lat': -2.116122179892722, 'lng': 106.1589146201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bangka Botanical Garden,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113637601055577223714"">Ridnia Nur Istiqomah</a>'], 'photo_reference': 'AUGGfZmaG1Mvo6lo7gekjbrs-nG6eQY-YIQ0Sp24inYEeTdmLeMORrhkcT0yCKFmYFcGYDRbBmWWrIYTvqSDaDVRsNtWySPHp0V0y8HaH5jgPon40m59TwO1heoYzDUw8MN_Mj318mHC_kQQUAz6mzuwpfTPgZ6Hb3dYGdDWN7o1g4-ZHQdn', 'width': 4000}]",ChIJm-G21F2_Ii4RBwH5OUlv_OE,4.4,ChIJm-G21F2_Ii4RBwH5OUlv_OE,"['tourist_attraction', 'park', 'lodging', 'point_of_interest', 'establishment']",849,"{'compound_code': 'V5P6+34 Air Itam, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V5P6+34'}",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJm-G21F2_Ii4RBwH5OUlv_OE
OPERATIONAL,"W563+24W, Air Itam, Bukitintan, Pangkal Pinang City, Bangka Belitung Islands 33172, Indonesia","{'location': {'lat': -2.0898915, 'lng': 106.1528276}, 'viewport': {'northeast': {'lat': -2.088550770107277, 'lng': 106.1541856298927}, 'southwest': {'lat': -2.091250429892722, 'lng': 106.1514859701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Perapatan, Air Itam",,ChIJf5QvfADBIi4RGoeaHtUxEwM,0.0,ChIJf5QvfADBIi4RGoeaHtUxEwM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJf5QvfADBIi4RGoeaHtUxEwM
OPERATIONAL,"V5PF+7Q3, Jl. Raya Pasir Padi, RT.01/RW.01, Air Itam, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1143717, 'lng': 106.1744187}, 'viewport': {'northeast': {'lat': -2.113539870107278, 'lng': 106.1753725}, 'southwest': {'lat': -2.116239529892722, 'lng': 106.1715573}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Punai,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109716430404039578429"">A Google User</a>'], 'photo_reference': 'AUGGfZm0wRC8qT9XSp7MdBpCQvhJa9lo7fF-17ZaQHmPHmXzNW63FlaFk1tKg3kjmu_D9J4AIkoT3_gd813UMPSKHDDKxBjLyI4ENphPNDms0t3JWnDARUWiwdHIBmdfNjRNVj6Jvg5uIDNx__BAbLexN8KkP3U64Is4OItb2mznLR5ygBLg', 'width': 4000}]",ChIJC8LKAJW_Ii4R1bdRMWzkiig,4.0,ChIJC8LKAJW_Ii4R1bdRMWzkiig,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJC8LKAJW_Ii4R1bdRMWzkiig
OPERATIONAL,"X545+7Q7, Jl. Lintas Timur, Selindung, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172, Indonesia","{'location': {'lat': -2.0443367, 'lng': 106.1594233}, 'viewport': {'northeast': {'lat': -2.042982820107278, 'lng': 106.1606322298927}, 'southwest': {'lat': -2.045682479892723, 'lng': 106.1579325701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pukan,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116284438847341046513"">Ibnu Ruslan</a>'], 'photo_reference': 'AUGGfZneHSImXH-dDGyPYR5V3JLTDY9f97h5Ijs25-gS7b6cIF404QXWMPotQxwL1jf6TCvt-009moGM_PySc_bKn1toSMT-koNJ8bkLr1aEsILHFmyLVcIsEoSHeHstxRQrvsbVdAVsaCe16ChJrRxG4Ej_T4lKeMvetT5uYQnVnfrZATLX', 'width': 4160}]",ChIJr_LlIkuVIi4RZfUdhNrHKQk,4.3,ChIJr_LlIkuVIi4RZfUdhNrHKQk,"['tourist_attraction', 'point_of_interest', 'establishment']",659,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJr_LlIkuVIi4RZfUdhNrHKQk
OPERATIONAL,"V5HF+HQ4, Air Itam, Bukitintan, Pangkal Pinang City, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.121119, 'lng': 106.1744499}, 'viewport': {'northeast': {'lat': -2.119707020107277, 'lng': 106.1759227798927}, 'southwest': {'lat': -2.122406679892721, 'lng': 106.1732231201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Wisata Pantai Pasir Padi,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117812616171432831446"">ilham syah</a>'], 'photo_reference': 'AUGGfZlcqkXlxEx1G1LppVHhFOPARAlLzttbq09nrN_npFxgiRfyAvaKp1LKRLzIxD7z23CJUBFZuAC3FB1st872mk7zabs7SsyTs2QlW5JENaRpPdGk0pfaMBqBO_GWmjUjQ27_hg9Qn0XR9ILIu54i_njUzy7U22UCJqCKT61Z2bpgl_ly', 'width': 2448}]",ChIJe83I45K_Ii4R4Ake8iEsZps,4.5,ChIJe83I45K_Ii4R4Ake8iEsZps,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,,https://www.google.com/maps/place/?q=place_id:ChIJe83I45K_Ii4R4Ake8iEsZps
OPERATIONAL,"Beluluk, Pangkalan Baru, Central Bangka Regency, Bangka Belitung Islands 33684, Indonesia","{'location': {'lat': -2.1821656, 'lng': 106.1352033}, 'viewport': {'northeast': {'lat': -2.181174999999999, 'lng': 106.1369248798927}, 'southwest': {'lat': -2.185137400000001, 'lng': 106.1342252201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Kejora,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106735124003862231659"">Sittiiy Solihah</a>'], 'photo_reference': 'AUGGfZnhngevAbPm9uLcrZ8P6B1qpBtx3WotI28Bq4wveEx2Ra1NPMExG-GKp936ixrKp88FHyxyE1YgtHWwcpzugJMbMjlVVrWJitktRnCR4hMk6enZeGgr7EIm2wUqViXkezPGNbDkGWEV1aNSaT4tFa5ZYTBU3NH56P5y_q06BIgWWIn9', 'width': 4000}]",ChIJiajUotTHIi4RAuQCwfBfePI,4.5,ChIJiajUotTHIi4RAuQCwfBfePI,"['tourist_attraction', 'point_of_interest', 'establishment']",124,"{'compound_code': 'R49P+43 Beluluk, Central Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P98R49P+43'}",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJiajUotTHIi4RAuQCwfBfePI
OPERATIONAL,"Jl. Masjid Jamik, Masjid Jamik, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1295958, 'lng': 106.1120084}, 'viewport': {'northeast': {'lat': -2.128413870107277, 'lng': 106.1134547798927}, 'southwest': {'lat': -2.131113529892722, 'lng': 106.1107551201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Jami' Pangkal Pinang Mosque,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108890934329586591721"">A Google User</a>'], 'photo_reference': 'AUGGfZmGnBrNNTInLbOQBxVWAdYR-dKxFn9aeM32FZMqyC0Wp2H_3048YXpCgSBjJliJEXEvvBCucyOKrioPFI71YMf8ynopoNUwt9OEfDp_1bIqdzplx_aWc_OugBWhMt58CF99WphYU84i6baCVx4OfvUaxqd2LJxsnTYDr8KW8RY6Klhx', 'width': 3264}]",ChIJFQAhMdbAIi4R29_D27ertZk,4.8,ChIJFQAhMdbAIi4R29_D27ertZk,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",2262,"{'compound_code': 'V4C6+5R Masjid Jamik, Pangkal Pinang City, Bangka Belitung Islands, Indonesia', 'global_code': '6P98V4C6+5R'}",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJFQAhMdbAIi4R29_D27ertZk
OPERATIONAL,"W389+P5, Tua Tunu, Gerunggang, Pangkal Pinang City, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0832451, 'lng': 106.0678864}, 'viewport': {'northeast': {'lat': -2.081865770107278, 'lng': 106.0691821298927}, 'southwest': {'lat': -2.084565429892722, 'lng': 106.0664824701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Stania romantic,,ChIJr-q0zS7BIi4RvVcHLsih_bs,0.0,ChIJr-q0zS7BIi4RvVcHLsih_bs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr-q0zS7BIi4RvVcHLsih_bs
OPERATIONAL,"Air Anyir, Merawang, Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0856689, 'lng': 106.1575}, 'viewport': {'northeast': {'lat': -2.084135270107277, 'lng': 106.1590721298927}, 'southwest': {'lat': -2.086834929892722, 'lng': 106.1563724701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Emas,"[{'height': 3864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109281780752660545060"">Fredy Heryawan</a>'], 'photo_reference': 'AUGGfZmA_I3xo-7jfokRrKJhnNru4a7JdKOC1cMcApwAhSMB2lSIAqRxhqA2bbeqz-MWXV3KJVUR8IApl5AdHxYauZFsHKHN61nzBWJ343rT0RXHn5vqg9uBiRbCZXxjMyUqrqoJ2BzJiwQ8Ku1Fi1U-rKRyPVFgqNtEhK0eeXnvQQ99IkBT', 'width': 5152}]",ChIJJ_87v9HBIi4RvPEY2NmkWtc,4.5,ChIJJ_87v9HBIi4RvPEY2NmkWtc,"['tourist_attraction', 'point_of_interest', 'establishment']",211,"{'compound_code': 'W575+P2 Air Anyir, Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P98W575+P2'}",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJ_87v9HBIi4RvPEY2NmkWtc
OPERATIONAL,"V5QC+G25, Jl. Raya Pasir Padi, bangka, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1112291, 'lng': 106.1700998}, 'viewport': {'northeast': {'lat': -2.109892720107278, 'lng': 106.1714211298927}, 'southwest': {'lat': -2.112592379892723, 'lng': 106.1687214701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir Padi Beach,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101657181817231793040"">A Google User</a>'], 'photo_reference': 'AUGGfZncxJ2PBqIu1-zmW7Lpf2U7hTkbTbJQ3KP2KCEBrMSs0QVlZJuF731DAZwxt_5dTV3nPMZcn264IWVmwxEeHRsKAx2ipbHLT0z4-JrQT4TmtrAuwXRPp5WKDS5MUIUiZ3BVFerDeNobYzB-DsTtJjeWDYTezTLCYCDYXF-xJ7V8kSSN', 'width': 4000}]",ChIJZa7FXm-_Ii4RTji5AghNfJ8,4.5,ChIJZa7FXm-_Ii4RTji5AghNfJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1041,,,,https://www.google.com/maps/place/?q=place_id:ChIJZa7FXm-_Ii4RTji5AghNfJ8
OPERATIONAL,"V57G+264, Jl. Tj. Bunga 1, kelurahan temberan, Kec. Bukitintan, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33147, Indonesia","{'location': {'lat': -2.1374938, 'lng': 106.1755758}, 'viewport': {'northeast': {'lat': -2.135385400000001, 'lng': 106.1772039298927}, 'southwest': {'lat': -2.138196600000001, 'lng': 106.1745042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI PEREPAT MATI,"[{'height': 5504, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109791127341943758125"">yantosutri09</a>'], 'photo_reference': 'AUGGfZnIHEfP-KO_goWeEePswlfwOeXi8isQSgG5HlPju65atFnjaeHX2cBgMTXE4TFg4KXCZFb_Aw--d70GMBF1hbCowA_4NQFPcBhu-buT9tCOZe2_Px6eAh55FCBimtOqOS0YZh41PTwLnHQDiFjQk_eqNLltvtWeUatuKb1dXU2-6N7q', 'width': 3096}]",ChIJTQy9k1i5Ii4RtuYOX86P6ik,4.3,ChIJTQy9k1i5Ii4RtuYOX86P6ik,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,,https://www.google.com/maps/place/?q=place_id:ChIJTQy9k1i5Ii4RtuYOX86P6ik
OPERATIONAL,"R487+6F, Dul, Pangkalan Baru, Central Bangka Regency, Bangka Belitung Islands 33117, Indonesia","{'location': {'lat': -2.1844857, 'lng': 106.1136596}, 'viewport': {'northeast': {'lat': -2.18367575, 'lng': 106.1154757798927}, 'southwest': {'lat': -2.18691555, 'lng': 106.1127761201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Pau,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106341596212406984537"">Nizar 2000</a>'], 'photo_reference': 'AUGGfZlTCgsLjeBIZc2xdhu3q3efT2flLymUl360jSesFJ584rpkPAjZM4PNeyu5knSc3CtVZmmNvIz_9w4cQQxEIth6omB2QeWd9I845r1vP5ORthCvaRHiJMRpPQ9-l4rbtzgQaRELkD8xWkoQKn1M1jPoJzlBngcNRWPk8wtuNegg6-Iq', 'width': 4032}]",ChIJJYk5XWzHIi4RQaJeBND87JY,4.9,ChIJJYk5XWzHIi4RQaJeBND87JY,"['tourist_attraction', 'point_of_interest', 'establishment']",24,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJYk5XWzHIi4RQaJeBND87JY
OPERATIONAL,"R4RC+HVG, Dul, Pangkalan Baru, Central Bangka Regency, Bangka Belitung Islands 33684, Indonesia","{'location': {'lat': -2.1585716, 'lng': 106.1221998}, 'viewport': {'northeast': {'lat': -2.15437265, 'lng': 106.1239433298927}, 'southwest': {'lat': -2.15997125, 'lng': 106.1212436701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air batu kuning,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106050405938971686446"">A Google User</a>'], 'photo_reference': 'AUGGfZnVymYwUQqlPWtvUJBlIqRRjwXWZdX5hK7aHLiCcqKwY1gJGlilojrLwb_j98swa_4OBLRwyNB3uZuie3oL_5Tgwgxn2KkPi42mgjs-tSA8fn9UyL87MzDnKgXCgy8hwBTGa99ummlkOdt_E20jkZJyvNZCtQhznrcRs9wsKeUcHOLR', 'width': 4160}]",ChIJ2WSqsarHIi4RWFg5qprCSV4,4.7,ChIJ2WSqsarHIi4RWFg5qprCSV4,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2WSqsarHIi4RWFg5qprCSV4
OPERATIONAL,"R38Q+6QF, Terak, Simpang Katis, Central Bangka Regency, Bangka Belitung Islands 33684, Indonesia","{'location': {'lat': -2.184439, 'lng': 106.089436}, 'viewport': {'northeast': {'lat': -2.183097320107277, 'lng': 106.0907709798927}, 'southwest': {'lat': -2.185796979892722, 'lng': 106.0880713201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAHURA BUKIT MANGKOL DESA TERAK,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108938332383567046196"">romie wibowo</a>'], 'photo_reference': 'AUGGfZmjw68fuqyxhTAxThtwWCSaRfNsW4m6f4ubuoXgJIYcaTWxFB2oRZyFcqndPCK15dWdHsER-svGwG_ec9xtE8G8p2mJq6gfOZYOd_FpWPxMQtf6fG7Fg49HQ7WOrXAhGBeGawxliNKpZnkZPz5IpkxbaYy92zOXrtCtnXByKnlKpkMD', 'width': 5184}]",ChIJF7q_EIfHIi4Rp1iTXy2aAbE,4.4,ChIJF7q_EIfHIi4Rp1iTXy2aAbE,"['tourist_attraction', 'point_of_interest', 'establishment']",21,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJF7q_EIfHIi4Rp1iTXy2aAbE
OPERATIONAL,"W575+CCP, Air Anyir, Merawang, Bangka Regency, Bangka Belitung Islands 33172, Indonesia","{'location': {'lat': -2.0864241, 'lng': 106.1585763}, 'viewport': {'northeast': {'lat': -2.084537420107278, 'lng': 106.1596099298927}, 'southwest': {'lat': -2.087237079892723, 'lng': 106.1569102701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Koala,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116983629918298993314"">A Google User</a>'], 'photo_reference': 'AUGGfZkwZgOsIk5jRMZyioVJ5wRKCsN5W0k_oLqG45t_oCpr0sPuf75mxpIQEFU90FyGI7Wlo2PRUwv0x1_b0c8Wy3dJhiBDUSM5qDKDVaP5NNjIwy0phhYsY9sl5yAvwG5ppUqeICtbBUscvX2NUNmPWrzWhq0UyG9hcDIPsB8iafnibHgH', 'width': 4000}]",ChIJ63f9iYm_Ii4RR9NAguqwsI8,4.2,ChIJ63f9iYm_Ii4RR9NAguqwsI8,"['tourist_attraction', 'point_of_interest', 'establishment']",278,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ63f9iYm_Ii4RR9NAguqwsI8
OPERATIONAL,"R4CG+77R, Jl.bukit pinteir, Dul, Kec. Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33684, Indonesia","{'location': {'lat': -2.1792633, 'lng': 106.12564}, 'viewport': {'northeast': {'lat': -2.177821670107278, 'lng': 106.1269470798927}, 'southwest': {'lat': -2.180521329892722, 'lng': 106.1242474201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah ku,,ChIJh_YIxfrHIi4RBxzbbCSag7g,0.0,ChIJh_YIxfrHIi4RBxzbbCSag7g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJh_YIxfrHIi4RBxzbbCSag7g
OPERATIONAL,"R5JQ+97G, Bangka Island, Kepulauan Bangka Belitung, Indonesia","{'location': {'lat': -2.1690746, 'lng': 106.1882019}, 'viewport': {'northeast': {'lat': -2.167692420107278, 'lng': 106.1895238298927}, 'southwest': {'lat': -2.170392079892722, 'lng': 106.1868241701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batu Belubang,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105281969117490844495"">murni Purnaningsih</a>'], 'photo_reference': 'AUGGfZlyNkMDWhlChKC0z_5zWLRwl638C-aWhTQfzSB3Sw8Vz5Axh8HzFPVTKS0NXN7ECLf30_q221XW3UxvOl8jco5tAL2wvsmD1M4G6bQA1UyuzS6A3h7tdCXY8QLpWxzXlZD7gEMRRXHxfSRU_76b8ZlLsrzRx4hQH48_v0aYC6jhe-ni', 'width': 4160}]",ChIJSXYlrva4Ii4RpJ7G4oeaFI0,4.1,ChIJSXYlrva4Ii4RpJ7G4oeaFI0,"['tourist_attraction', 'point_of_interest', 'establishment']",234,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJSXYlrva4Ii4RpJ7G4oeaFI0
OPERATIONAL,"R36M+F75, Terak, Simpang Katis, Central Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.1888505, 'lng': 106.0832211}, 'viewport': {'northeast': {'lat': -2.187060920107278, 'lng': 106.0841644798927}, 'southwest': {'lat': -2.189760579892722, 'lng': 106.0814648201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Panas Terak,,ChIJmx6BrODHIi4RBQUDNgGpTyc,5.0,ChIJmx6BrODHIi4RBQUDNgGpTyc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJmx6BrODHIi4RBQUDNgGpTyc
OPERATIONAL,"Dul, Pangkalan Baru, Central Bangka Regency, Bangka Belitung Islands 33117, Indonesia","{'location': {'lat': -2.1929132, 'lng': 106.114049}, 'viewport': {'northeast': {'lat': -2.191618320107278, 'lng': 106.1153354798927}, 'southwest': {'lat': -2.194317979892722, 'lng': 106.1126358201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bukit Pinteir,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100499296592768514366"">A Google User</a>'], 'photo_reference': 'AUGGfZk2emRK5uPOmdHDAVFsPY92ljH0mKN9IlzsNq8nPckEUHM-gfVm9s7kWkuHn3r-73B-Mu-GTx2v9_3ugAzXyGTZyZG0XhCFrYqADV6g4amAEDHwOOc2cbYN3GPV1vEK4kun8Fs7FKvPba6M5o7UqQcnyRyzHU5Plo76L5VtAnoL5gQ9', 'width': 4208}]",ChIJD1h3oHTHIi4Rc41cYNiDlOM,4.6,ChIJD1h3oHTHIi4Rc41cYNiDlOM,"['tourist_attraction', 'point_of_interest', 'establishment']",82,"{'compound_code': 'R447+RJ Dul, Central Bangka Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P98R447+RJ'}",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJD1h3oHTHIi4Rc41cYNiDlOM
OPERATIONAL,"X24X+3W, Balun Ijuk, Merawang, Bangka Regency, Bangka Belitung Islands, Indonesia","{'location': {'lat': -2.0448457, 'lng': 106.0497899}, 'viewport': {'northeast': {'lat': -2.043003320107277, 'lng': 106.0550834}, 'southwest': {'lat': -2.045702979892722, 'lng': 106.0480254}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SEBERANG,,ChIJzbfvcgDpIi4RjGRUc2Bv1jQ,0.0,ChIJzbfvcgDpIi4RjGRUc2Bv1jQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJzbfvcgDpIi4RjGRUc2Bv1jQ
