formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,url
"226W+X4, Kedungsugih, Kec. Pagerbarang, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.9875646, 'lng': 109.0453047}, 'viewport': {'northeast': {'lat': -6.986235070107279, 'lng': 109.0466562298927}, 'southwest': {'lat': -6.988934729892723, 'lng': 109.0439565701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,tempat nyore,,ChIJwzS5CAC9by4RWt9vcPEM2PQ,ChIJwzS5CAC9by4RWt9vcPEM2PQ,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJwzS5CAC9by4RWt9vcPEM2PQ
"X4H6+QM7, Jl. Basuksena, Ponjdar, Kambangan, Kec. Lebaksiu, Kabupaten Tegal, Jawa Tengah 52461, Indonesia","{'location': {'lat': -7.020856999999999, 'lng': 109.1111768}, 'viewport': {'northeast': {'lat': -7.019507170107278, 'lng': 109.1125266298927}, 'southwest': {'lat': -7.022206829892722, 'lng': 109.1098269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kubang Kambangan,,ChIJ0QmcRSK_by4RLynTSm-5AjM,ChIJ0QmcRSK_by4RLynTSm-5AjM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ0QmcRSK_by4RLynTSm-5AjM
"W4M7+QF7, Wringin Jenggot, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.0655852, 'lng': 109.113684}, 'viewport': {'northeast': {'lat': -7.064284270107278, 'lng': 109.1148041298927}, 'southwest': {'lat': -7.066983929892722, 'lng': 109.1121044701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali buntu,,ChIJz0CFdrGVby4R_5ui35uE9I0,ChIJz0CFdrGVby4R_5ui35uE9I0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJz0CFdrGVby4R_5ui35uE9I0
"W3XW+JH5, Balapulang, Balapulang Kulon, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.051105, 'lng': 109.096325}, 'viewport': {'northeast': {'lat': -7.049789720107278, 'lng': 109.0976883298927}, 'southwest': {'lat': -7.052489379892722, 'lng': 109.0949886701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gantangan burung independent,,ChIJWzVzxYOVby4Rrwuef3UJ5OE,ChIJWzVzxYOVby4Rrwuef3UJ5OE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJWzVzxYOVby4Rrwuef3UJ5OE
"X2HF+WQ, Srengseng, Kec. Pagerbarang, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -7.020180499999999, 'lng': 109.0243922}, 'viewport': {'northeast': {'lat': -7.0194278, 'lng': 109.0254989298927}, 'southwest': {'lat': -7.0224386, 'lng': 109.0227992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sawah belangko,,ChIJAzFQPOa9by4Rs8_Y-UepUfI,ChIJAzFQPOa9by4Rs8_Y-UepUfI,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJAzFQPOa9by4Rs8_Y-UepUfI
"Jl. Kesuben, Area Sawah/Kebun, Lebaksiu Lor, Kec. Lebaksiu, Kabupaten Tegal, Jawa Tengah 52461, Indonesia","{'location': {'lat': -7.0440496, 'lng': 109.1150304}, 'viewport': {'northeast': {'lat': -7.042655470107278, 'lng': 109.1169713298927}, 'southwest': {'lat': -7.045355129892722, 'lng': 109.1142716701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Departemen Perikanan Karang Taruna Satu Hati Desa Kesuben,,ChIJ9bwLhZGVby4RB6fLlnoLMjI,ChIJ9bwLhZGVby4RB6fLlnoLMjI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'X448+92 Lebaksiu Lor, Tegal Regency, Central Java, Indonesia', 'global_code': '6P4FX448+92'}",5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ9bwLhZGVby4RB6fLlnoLMjI
"238X+FWF, Area Sawah, Kalisapu, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52451, Indonesia","{'location': {'lat': -6.9838136, 'lng': 109.0997954}, 'viewport': {'northeast': {'lat': -6.982618770107279, 'lng': 109.1046173}, 'southwest': {'lat': -6.985318429892723, 'lng': 109.0981881}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PINTU AIR TANGSI,,ChIJPd-C0eK_by4RC0CN-Qt1bfs,ChIJPd-C0eK_by4RC0CN-Qt1bfs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJPd-C0eK_by4RC0CN-Qt1bfs
"W25X+W26, Jl. Wijaya Kusuma, Jembayat, Kec. Margasari, Kabupaten Tegal, Jawa Tengah 52463, Indonesia","{'location': {'lat': -7.0902154, 'lng': 109.0475226}, 'viewport': {'northeast': {'lat': -7.088865520107277, 'lng': 109.0488641798927}, 'southwest': {'lat': -7.09156517989272, 'lng': 109.0461645201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,OW kalibalong,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110635275734564718141"">A Google User</a>'], 'photo_reference': 'AUGGfZkyuQ3ucIDBU7lnMc0lL43M9SA35BU_j8rsrdTDpDaqAYnoiAOeCVK77lvBIA8I-mAoHDOj9zlXMhoStaIPJDA3oSgOXSgj578aLDSVGKQZ2uS-J4UZcwbT-3B4t0Jba8qtfMZhJBRNFdfwY0fot4kC9pK1fPTk0zt7DjUsBn8p1mYc', 'width': 2448}]",ChIJSSekVj6Xby4RHQOhWBDbbJY,ChIJSSekVj6Xby4RHQOhWBDbbJY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.8,4.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJSSekVj6Xby4RHQOhWBDbbJY
"X3FQ+6RM, Jl. Semboja, Semboja, Kec. Pagerbarang, Kabupaten Tegal, Jawa Tengah 52462, Indonesia","{'location': {'lat': -7.0275934, 'lng': 109.0909194}, 'viewport': {'northeast': {'lat': -7.026231770107278, 'lng': 109.0922671298927}, 'southwest': {'lat': -7.028931429892721, 'lng': 109.0895674701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gerbang dk.Jurang Jero,,ChIJY7vOWgC9by4RaEwIRwqiZxM,ChIJY7vOWgC9by4RaEwIRwqiZxM,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJY7vOWgC9by4RaEwIRwqiZxM
"X44J+M2F, Sepumaja, Yamansari, Kec. Lebaksiu, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -7.0431658, 'lng': 109.130079}, 'viewport': {'northeast': {'lat': -7.041774320107278, 'lng': 109.1314720298927}, 'southwest': {'lat': -7.044473979892722, 'lng': 109.1287723701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali miring,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108394982233067825171"">A Google User</a>'], 'photo_reference': 'AUGGfZk3IjxiYc8D_TlpZjpEokM4OXIfF9yui0bkp957j7J8Vzda09ZWUwxrrmhFx1q9ihMzv1bvBVwPCUoj5uEMEXAAuGUFl4RkpzMey5Qr6bt4XUyBINCZK50uhZo0UZOsmPTaiDtOqshSVN1-4nPw_-jQ1XJrPbZl63Jevefr5tfpwEjK', 'width': 1458}]",ChIJVRKINZWVby4R49N5SvQWss8,ChIJVRKINZWVby4R49N5SvQWss8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,12.0,,https://www.google.com/maps/place/?q=place_id:ChIJVRKINZWVby4R49N5SvQWss8
"duku langansari rt005/002, desa, Kaliwungu, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.0832396, 'lng': 109.0743823}, 'viewport': {'northeast': {'lat': -7.081857220107279, 'lng': 109.0757416298927}, 'southwest': {'lat': -7.084556879892723, 'lng': 109.0730419701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pemancingan ingsor gedang,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112506571487564059192"">A Google User</a>'], 'photo_reference': 'AUGGfZm-jyDQFYXm2pPp2coay85ONZM7jqk9V5r22hKPkPskdDsbyjSWyKinxnFGL-S5uOEQPjCJ0apBMEZdbSoflX_gsBkM8sAizrNuTdJLNDLFpgxmVbpnr0ot6sGA_HREeNc2OXa6XeAiEb9tBAfGzmE-w5yR0PnkQRHR6M5iZMUSOHnd', 'width': 4160}]",ChIJz4IEysSXby4RqQaNztb0CHU,ChIJz4IEysSXby4RqQaNztb0CHU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'W38F+PQ Kaliwungu, Tegal Regency, Central Java, Indonesia', 'global_code': '6P4FW38F+PQ'}",2.8,6.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJz4IEysSXby4RqQaNztb0CHU
"V4WW+M2R, Sawah,Ladang, Cilongok, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.103270999999999, 'lng': 109.145026}, 'viewport': {'northeast': {'lat': -7.101921170107278, 'lng': 109.1463758298927}, 'southwest': {'lat': -7.104620829892721, 'lng': 109.1436761701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kayogan sentra padi,"[{'height': 889, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107727641606455856146"">A Google User</a>'], 'photo_reference': 'AUGGfZmORKjFUqvMBLtZIZeibISuu0tKCfpxuxI6LBWc5lY9nreA1rVC_gTz2lnf3Hf2a6DzQ6wj207wQD_WPDY--ajVdMMMsatKg3wI4ocgHCGpKuGPNatlN5ISz0QHIuqZSx4kbKC7KCI9PFMqji-MXjjNi_cQNkk5rAyA1GsoYZ2jg9cv', 'width': 535}]",ChIJHbDvXgCVby4RhUkCxadfobU,ChIJHbDvXgCVby4RhUkCxadfobU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJHbDvXgCVby4RhUkCxadfobU
"2538+P3Q, Sidoh, Bogares Kidul, Kec. Pangkah, Kabupaten Tegal, Jawa Tengah 52471, Indonesia","{'location': {'lat': -6.9952298, 'lng': 109.1650196}, 'viewport': {'northeast': {'lat': -6.993907220107278, 'lng': 109.1663660798927}, 'southwest': {'lat': -6.996606879892722, 'lng': 109.1636664201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Edukasi Rodjo Tater,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100857450149376006819"">Miftah Udin</a>'], 'photo_reference': 'AUGGfZkxlr_iadUKa8mqf8K6R-YhEpgx44tranhFEhkc9p3Ff1djLoD_j46O3n-Y50Zn3SzpZrX9i5tvlXpynosoxOg_thEml8QV4X6P2hzUhc5KGBXsPpdin5CsPKtyVhNx4uxnMfAhIY52uPg5niZ61z99yqUVEtC1LI0s_jvvoCYnZUWk', 'width': 720}]",ChIJK7Pv2va_by4RUpZ-WqnelUU,ChIJK7Pv2va_by4RUpZ-WqnelUU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.4,167.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJK7Pv2va_by4RUpZ-WqnelUU
"W3RW+VXX, Balapulang, Balapulang Kulon, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.0577622, 'lng': 109.0974703}, 'viewport': {'northeast': {'lat': -7.056371320107279, 'lng': 109.0988409298927}, 'southwest': {'lat': -7.059070979892723, 'lng': 109.0961412701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekowisata Balawan Park,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117542058426084973100"">SUGIARTO TUAN</a>'], 'photo_reference': 'AUGGfZkASvcWeNnhRBviHlXeLQFKNVoROWHM2X7b2WkTy7Ujy54rZmHg5lFGE2TWzyzuGxV4Sari4dNRk5gb1CjX9HM8uaDpfClqJcFCno06Bz9FXD6pY16SG8j14nI2624-ns0z_W5X6Fpb6zkNYLnzVw_2fMMOg28_-X5rTT5GtNK6Pti8', 'width': 1600}]",ChIJ2RUwECeVby4RbQYCCmVRiCA,ChIJ2RUwECeVby4RbQYCCmVRiCA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,36.0,,https://www.google.com/maps/place/?q=place_id:ChIJ2RUwECeVby4RbQYCCmVRiCA
"Jl. Banjaranyar - Tegal, Area Sawah/Kebun, Dukuhlo, Kec. Lebaksiu, Kabupaten Tegal, Jawa Tengah 52461, Indonesia","{'location': {'lat': -7.0271075, 'lng': 109.1430104}, 'viewport': {'northeast': {'lat': -7.025764170107278, 'lng': 109.1443282298927}, 'southwest': {'lat': -7.028463829892722, 'lng': 109.1416285701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Erlangga The Paradise Park,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111170085626569988119"">A Google User</a>'], 'photo_reference': 'AUGGfZlUJY-Yr5XY99n9V5l2-qReuzAu01GwlYOZjUHoIY2cyaN-4tjYSguYhEpycM5Zg0hUC_PDUbYjeIQoNLAsYsnJfmAhO-dR-hHzwlYMaYCSTg5nkzSnky0T-D52SsITU-X9luyjRYW2QY16-_em_sNdKUIXYhKubSxQu0nwuHlaUgMn', 'width': 5760}]",ChIJOdTYQ9u_by4RFf6sgR3bB9g,ChIJOdTYQ9u_by4RFf6sgR3bB9g,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'X4FV+56 Dukuhlo, Tegal Regency, Central Java, Indonesia', 'global_code': '6P4FX4FV+56'}",4.8,5.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJOdTYQ9u_by4RFf6sgR3bB9g
"335X+5PH, Jl. Kebarah, Area Sawah, Bulakpacing, Kec. Dukuhwaru, Kabupaten Tegal, Jawa Tengah 52451, Indonesia","{'location': {'lat': -6.9420739, 'lng': 109.0993469}, 'viewport': {'northeast': {'lat': -6.941288470107277, 'lng': 109.1005676798927}, 'southwest': {'lat': -6.943988129892721, 'lng': 109.0978680201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubug Sawah Kebaran,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105057288918133262194"">Mas Har</a>'], 'photo_reference': 'AUGGfZnDEau89hjHje81B9yegsBSnnyNuPr9fLLQ0Q-XN-5OC1vx-Ie3CV2dwFB2Yn4_oZHSxeNSqwP6qwXUMqv6YQoIQgWlQiuJJfgcvClGNXxJK6zqqvHp9llr1h-WQd7XCQH0HCwIA7jFk-pJ5WCsN0ZfClBu7MrcaQLCoB5ZQT3rYKo5', 'width': 3120}]",ChIJha596Ha5by4Rc52wS2gdnh0,ChIJha596Ha5by4Rc52wS2gdnh0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,2.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJha596Ha5by4Rc52wS2gdnh0
"Griya Sakinah II No.K-01, Kabunan, Kec. Dukuhwaru, Kabupaten Tegal, Jawa Tengah 52451, Indonesia","{'location': {'lat': -6.9798506, 'lng': 109.1206533}, 'viewport': {'northeast': {'lat': -6.978456770107278, 'lng': 109.1220144298927}, 'southwest': {'lat': -6.981156429892722, 'lng': 109.1193147701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mahaza CBF,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116293652450146761082"">Andjar Mistoban</a>'], 'photo_reference': 'AUGGfZkzFEd2xVG1OM8PDFYDe8gtINS_m6S9ENS6nphVsdlFKcxAg85sWP4cpzxkeHy4U1Oki6ZfYrJoKEq_MAQN7usVacf0g4QKNVCEqjLvS3Q6dUHtoHY_v8RjqS53cD7w1FoU3rGNj4pPzZKif12nSIwP2BUOvnQ9RPd51DdYDXbtRC7H', 'width': 3120}]",ChIJFf6XpaS_by4R1KOytQzjQyw,ChIJFf6XpaS_by4R1KOytQzjQyw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '24CC+37 Kabunan, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F24CC+37'}",5.0,1.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJFf6XpaS_by4R1KOytQzjQyw
"W3RW+VXX, Pamiritan, Balapulang Kulon, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.057916199999999, 'lng': 109.0975522}, 'viewport': {'northeast': {'lat': -7.056794120107277, 'lng': 109.0986458298927}, 'southwest': {'lat': -7.059493779892721, 'lng': 109.0959461701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BALAWANA PARK,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105143330212894602986"">A Google User</a>'], 'photo_reference': 'AUGGfZnAkKSIeVo4PWUq12rxSsqGWfp91-W1rNWPw8n61qnLp4KO4b_WZIVM98mJ9sEZqfusTFisHjGLzmSiJWSkym--ekohDq-tJYzyB5QG9L06VVzhLUjAsOZxg5fTyAF-Lk2NuGPdlAUqarW6b8sUJdycVnjdT52XHEflAPpcZ9-lK_KJ', 'width': 3072}]",ChIJQzUDPoiVby4RMz-gvWba_hg,ChIJQzUDPoiVby4RMz-gvWba_hg,"['tourist_attraction', 'campground', 'lodging', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,,3.7,82.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJQzUDPoiVby4RMz-gvWba_hg
"2453+7C5, Jl. Suakarsa, Dukuhdamu, Kec. Lebaksiu, Kabupaten Tegal, Jawa Tengah 52461, Indonesia","{'location': {'lat': -6.991859499999999, 'lng': 109.1036012}, 'viewport': {'northeast': {'lat': -6.990434720107277, 'lng': 109.1049816298927}, 'southwest': {'lat': -6.993134379892721, 'lng': 109.1022819701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HARYANTO TOUR TRAVEL,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100574573975847496388"">A Google User</a>'], 'photo_reference': 'AUGGfZkiIzEcRTvgMq7wMbd23IJdAvSY2DGcr1eO44MdK4DNpLDXE4IZXZrjApH2Q404WvuQzvcz_fFKSQQ8kJXdCC0TIP5C8o5-jbI5TXzTGbLufwf0-O7ku8u1iFqLHmY3VyeEIhk62JtVl8LPzp0xKRvXCO-eySx_cwdc01H_wEYiRMf_', 'width': 3264}]",ChIJ54IFtky_by4RoaAZ46bFbQ8,ChIJ54IFtky_by4RoaAZ46bFbQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ54IFtky_by4RoaAZ46bFbQ8
"Jl. Joglo Buana No.17, Kalisalak, Kec. Margasari, Kabupaten Tegal, Jawa Tengah 52463, Indonesia","{'location': {'lat': -7.0726488, 'lng': 109.0094311}, 'viewport': {'northeast': {'lat': -7.071261270107278, 'lng': 109.0107919798927}, 'southwest': {'lat': -7.073960929892722, 'lng': 109.0080923201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aryarentcar,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117382423935734963305"">Aryadhinata basemilan</a>'], 'photo_reference': 'AUGGfZliA1u4q_2Ulob2fvIkQxbdOFpWGsBz2H9N9hSJbxZA1T6P-ePqJ888u9vQqwpeuXN52vwZhkJtN0XH9uIOZ4yQZrQD7Cox21ohlSmMnyYVcNjCIaP40DEz2YPg4GuaRFJ5R8tbICMeSSHDa2z7H1HetFa3jSE9LFTPPCzj1nAkqo74', 'width': 1600}]",ChIJnR5H98CXby4R-jnZ5agTM8o,ChIJnR5H98CXby4R-jnZ5agTM8o,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'W2G5+WQ Kalisalak, Tegal Regency, Central Java, Indonesia', 'global_code': '6P4FW2G5+WQ'}",5.0,1.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJnR5H98CXby4R-jnZ5agTM8o
"V4WM+F65, Sawah,Ladang, Kalibakung, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.1038602, 'lng': 109.1331139}, 'viewport': {'northeast': {'lat': -7.102495470107278, 'lng': 109.1342835798927}, 'southwest': {'lat': -7.105195129892722, 'lng': 109.1315839201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalibakung View Point,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZlNeC_ygTVy6e5FNW2arWB5ll1nn7zr6Fkr9zuLbFRhHEQKZQtshrIoDPAQIs6HA1p6GSRf9KSUawCTR-N-9KkcdfNdP1G9RSLnHaUg_Y9CS1n6nJFz6FroLkf5JE9Ehy0IaG0-z9_uyzJUlSbg9B6aNv6VJ0ddBLIqjWCj8-4UrFnr', 'width': 6000}]",ChIJr1jQ_CeVby4R5oQNwImZhs0,ChIJr1jQ_CeVby4R5oQNwImZhs0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJr1jQ_CeVby4R5oQNwImZhs0
"Jl. Duwet No.23, RT.05/RW.01, Giren, Kaligayam, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.9069556, 'lng': 109.13871}, 'viewport': {'northeast': {'lat': -6.905632770107277, 'lng': 109.1400566298927}, 'southwest': {'lat': -6.908332429892721, 'lng': 109.1373569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Nila Bioflok BangJay,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103282229388471107458"">A Google User</a>'], 'photo_reference': 'AUGGfZmtvzDOYqlt3Oq0kEkFnVVILh0aNnGAhjz5HyVUySpQWDSGbnLSrIRGCDWmHU18g3ipXbp6lfT1hlqFQTAcdizYiSdvZvPMmzMucMhRnc6nHio_9alho5BFgkso62Q3rm0pKuAX4NggDFvAsY_arUlatYiS7SGEw9LQ9abb0Or3wYQC', 'width': 3468}]",ChIJ5bs-LrG5by4RtnhTuYcfUOU,ChIJ5bs-LrG5by4RtnhTuYcfUOU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '34VQ+6F Kaligayam, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F34VQ+6F'}",5.0,1.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ5bs-LrG5by4RtnhTuYcfUOU
"W36M+CVJ, Banjar Anyar, Banjaranyar, Kec. Balapulang, Kabupaten Tegal, Jawa Tengah 52464, Indonesia","{'location': {'lat': -7.088917, 'lng': 109.084634}, 'viewport': {'northeast': {'lat': -7.087523270107278, 'lng': 109.0858816798927}, 'southwest': {'lat': -7.090222929892722, 'lng': 109.0831820201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Husayn & Nurma,,ChIJF-s1DtWXby4RknuLM42-dpk,ChIJF-s1DtWXby4RknuLM42-dpk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJF-s1DtWXby4RknuLM42-dpk
