formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"3584+HR6, Akasia, Kabukan Tengah, Kabukan, Kec. Tarub, Kabupaten Tegal, Jawa Tengah 52184, Indonesia","{'location': {'lat': -6.933727999999999, 'lng': 109.1562264}, 'viewport': {'northeast': {'lat': -6.932367270107278, 'lng': 109.1575757298927}, 'southwest': {'lat': -6.935066929892722, 'lng': 109.1548760701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemancingan Jaya Mandiri,"[{'height': 455, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109585515256171314852"">Arock Putra</a>'], 'photo_reference': 'AUGGfZkC-_QjSIVWRtJoCDSFokDP0iL_5uP1kiFes0jYAcTFnHYFzSFzOfwjpUW5L6ri47EANuYUZHwBrqtJtlOadGYf21WQkIbJqjUv0KCvwdrU3urhNz3IUMcXFskQBrsKVNgdvGfb25tUZuZPtOgQr7LXKJijUgE_4qivA8-2TlMIFqGq', 'width': 1280}]",ChIJJR7kQgC5by4RsAgIeAlvQU0,ChIJJR7kQgC5by4RsAgIeAlvQU0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJR7kQgC5by4RsAgIeAlvQU0
"3554+JHC, Akasia, Area Sawah/Kebun, Jatirawa, Kec. Tarub, Kabupaten Tegal, Jawa Tengah 52184, Indonesia","{'location': {'lat': -6.9409267, 'lng': 109.1563884}, 'viewport': {'northeast': {'lat': -6.939582070107278, 'lng': 109.1578038298927}, 'southwest': {'lat': -6.942281729892722, 'lng': 109.1551041701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan dan Ikan bakar GINTUNG,"[{'height': 1864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112278068065379239306"">A Google User</a>'], 'photo_reference': 'AUGGfZkAmBfSanY9fxlNMNXLEcNpq09as9rOxQX-Mn7zzAGzH3br_QmEIQcCoHrPcDALy2ys7Xc-ub8YOIMVOdQu-BIEVagEW3UkXzOAxJGah4ouSiao3fmkk9FX1hz3btcaWxOMi7g6zxWOJqXjlGF_efO2T6UhuyHYnXsVuZi44wKypgm_', 'width': 3589}]",ChIJveDV8wG5by4RY3ixMLwK-R8,ChIJveDV8wG5by4RY3ixMLwK-R8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,6.0,,,https://www.google.com/maps/place/?q=place_id:ChIJveDV8wG5by4RY3ixMLwK-R8
"456H+V2X, Area Sawah/Kebun, Jatilawang, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8877543, 'lng': 109.1775991}, 'viewport': {'northeast': {'lat': -6.886228770107278, 'lng': 109.1795635298927}, 'southwest': {'lat': -6.888928429892722, 'lng': 109.1768638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk,,ChIJVdxYYQC5by4Rk_k8cMQ8JW8,ChIJVdxYYQC5by4Rk_k8cMQ8JW8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJVdxYYQC5by4Rk_k8cMQ8JW8
"Jl. Sandra Geni No.1, Karang Meja Utara, Tanjungharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52083, Indonesia","{'location': {'lat': -6.907311099999999, 'lng': 109.2308221}, 'viewport': {'northeast': {'lat': -6.905994720107278, 'lng': 109.2321616798927}, 'southwest': {'lat': -6.908694379892722, 'lng': 109.2294620201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gg pandawa,,ChIJUaWd2vfHby4RiGfOn2CHFb4,ChIJUaWd2vfHby4RiGfOn2CHFb4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,"{'compound_code': '36VJ+38 Tanjungharja, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F36VJ+38'}",https://www.google.com/maps/place/?q=place_id:ChIJUaWd2vfHby4RiGfOn2CHFb4
"24PW+9PP, Jl. Mangga, Kedungbulus, Kendalserut, Kec. Pangkah, Kabupaten Tegal, Jawa Tengah 52471, Indonesia","{'location': {'lat': -6.9640261, 'lng': 109.1468324}, 'viewport': {'northeast': {'lat': -6.962702920107278, 'lng': 109.1481759798927}, 'southwest': {'lat': -6.965402579892721, 'lng': 109.1454763201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perempatan Jalingkos Kendalserut,,ChIJJ6DGEHS_by4RwMiIU5MrJ14,ChIJJ6DGEHS_by4RwMiIU5MrJ14,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJ6DGEHS_by4RwMiIU5MrJ14
"Jl. Pecakran Pasangan, RT.10/RW.03, Pasangan, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.9293159, 'lng': 109.146504}, 'viewport': {'northeast': {'lat': -6.927960120107278, 'lng': 109.1478534298927}, 'southwest': {'lat': -6.930659779892721, 'lng': 109.1451537701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN TIRTA REKSO,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106245831655894900761"">A Google User</a>'], 'photo_reference': 'AUGGfZk0dfGBfaVl14LbTGY6xS7Yl2zEbez0WjFzNEe7FCspRs3t-oumMitalG40tlGgCH_VIoqy_D3zuh9z_daZDikZA0ZVAH8dcUQ04TTU3QO1M_kdFormyrU9uBiUv4i_SETB6t-UUOZkwnog-aBUIrtYavVuV1yrtkjt6pI1HEc438VO', 'width': 4000}]",ChIJMYEsauO5by4R2gU8AFomDog,ChIJMYEsauO5by4R2gU8AFomDog,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,"{'compound_code': '34CW+7J Pasangan, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F34CW+7J'}",https://www.google.com/maps/place/?q=place_id:ChIJMYEsauO5by4R2gU8AFomDog
"454F+77C, Sawah, Wangandawa, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.894321799999999, 'lng': 109.1731396}, 'viewport': {'northeast': {'lat': -6.893007470107277, 'lng': 109.1747802298927}, 'southwest': {'lat': -6.895707129892721, 'lng': 109.1720805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WanganDawa kuburan kidul,"[{'height': 1296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113967038281949280041"">Nasrudin Zein KB</a>'], 'photo_reference': 'AUGGfZnMkHUMjMK9FSp_pqwn0xoEAxEPH_mU66YkbJYlel8aFmUL5JgC4PGUT28vTGvcrOhBymOFT7OKsXmJhQXDJWYPRlSYZmuzCSe6nz1Ftf3ZrWHXsxrLtO8EfyeJccPKQNR9NawP98YaWnCaX0MSTm-gfmlK2Ix0vdEmmSBuOSAo2iG7', 'width': 728}]",ChIJoViNSwC5by4RXiZdN7OaLks,ChIJoViNSwC5by4RXiZdN7OaLks,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJoViNSwC5by4RXiZdN7OaLks
"45J9+M2G, Kedawung, Padaharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.8683193, 'lng': 109.1675716}, 'viewport': {'northeast': {'lat': -6.866950670107277, 'lng': 109.1689239798927}, 'southwest': {'lat': -6.869650329892721, 'lng': 109.1662243201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah bebelac,,ChIJ7cNJIQC5by4ROmzp37pT8SE,ChIJ7cNJIQC5by4ROmzp37pT8SE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ7cNJIQC5by4ROmzp37pT8SE
"Jl. Projosumarto 1 No.41, Kaligayam, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.902148899999999, 'lng': 109.1411619}, 'viewport': {'northeast': {'lat': -6.900812020107279, 'lng': 109.1425076798927}, 'southwest': {'lat': -6.903511679892723, 'lng': 109.1398080201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMAN NILA BANGJAY KALIGAYAM,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103282229388471107458"">A Google User</a>'], 'photo_reference': 'AUGGfZmqzqAXjAoiISNO07S_pnLQlozPsH-LUQXYWUtxzOrSdXVFKk77zJY0vXFcJsi3wCMrM_opRoM50gDHgTK7y_2Nf9a47ggOTjTV_q0HRINxMh7iGrxAwKO79E9KJzA-9MI2BcmlGTXiJvIIQ9-bjQ2Ic8csspjBZAwldAynM1MNXKHB', 'width': 4624}]",ChIJ3QPgOZC5by4RFzX2kLAOAB4,ChIJ3QPgOZC5by4RFzX2kLAOAB4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': False},"{'compound_code': '34XR+4F Kaligayam, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F34XR+4F'}",https://www.google.com/maps/place/?q=place_id:ChIJ3QPgOZC5by4RFzX2kLAOAB4
"34HQ+X68, Sawah, Pesayangan, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.9200987, 'lng': 109.1380874}, 'viewport': {'northeast': {'lat': -6.918747270107278, 'lng': 109.1393712298927}, 'southwest': {'lat': -6.921446929892721, 'lng': 109.1366715701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WADUK TEGAL,,ChIJX4vqOxi5by4R0Z4n4QMeSUw,ChIJX4vqOxi5by4R0Z4n4QMeSUw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJX4vqOxi5by4R0Z4n4QMeSUw
"34R8+4X2, Lawatan, Dukuhturi, Tegal Regency, Central Java 52192, Indonesia","{'location': {'lat': -6.9098077, 'lng': 109.1175712}, 'viewport': {'northeast': {'lat': -6.908457620107278, 'lng': 109.1189244798927}, 'southwest': {'lat': -6.911157279892722, 'lng': 109.1162248201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Saung Bambu Lawatan,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116050649010746268735"">A Google User</a>'], 'photo_reference': 'AUGGfZnBj9QeJrnhxk9KfEcTimS-lgnD1YEMen7LL8MqErmhsss-HF0zLls49MpGTEKJK4tw5IpTVnbjKvWV-0Yyqvp92Bksi_f96zX0TN7Mvno9TbY1uF94yH1lR7FaTcdgdcn4uLUS84JiecLuN7pp9Z4-NSuXTdy41wyrWDZoc5NBtB2u', 'width': 3120}]",ChIJz2L5YAC5by4RMmUMIkSxvRg,ChIJz2L5YAC5by4RMmUMIkSxvRg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,4.0,,,https://www.google.com/maps/place/?q=place_id:ChIJz2L5YAC5by4RMmUMIkSxvRg
"34HP+XVF, Pulo, Pesayangan, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.9200718, 'lng': 109.1371861}, 'viewport': {'northeast': {'lat': -6.918721970107278, 'lng': 109.1385356798927}, 'southwest': {'lat': -6.921421629892722, 'lng': 109.1358360201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan kaligung,,ChIJFSFHCTW5by4RBAgaN-MhmWg,ChIJFSFHCTW5by4RBAgaN-MhmWg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJFSFHCTW5by4RBAgaN-MhmWg
"3665+77G, Jl. Melati, Kebandingan, Kec. Kedungbanteng, Kabupaten Tegal, Jawa Tengah 52472, Indonesia","{'location': {'lat': -6.9393085, 'lng': 109.2082087}, 'viewport': {'northeast': {'lat': -6.938089670107279, 'lng': 109.2095119298927}, 'southwest': {'lat': -6.940789329892723, 'lng': 109.2068122701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basecamp Suheri,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103221969081665982101"">A Google User</a>'], 'photo_reference': 'AUGGfZl_D23c983BOukE4UKLaKnKzod-a5DGih71kUJBsfy3E8mwieOLagUvW1rD7IGP1YTvS-iWYYUZdZp7GPgKENEkgZCAPxWZef-ar-YaJvKj7E00vP879zizfcU68ziFii4TjVGsuXUcBqLTuAO5gXt42x1HgMU0HRuPpmNM9gewr7oc', 'width': 1800}]",ChIJa4C7LQjHby4RPAgGQyTHQF4,ChIJa4C7LQjHby4RPAgGQyTHQF4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJa4C7LQjHby4RPAgGQyTHQF4
"34MP+43F, Kebasuran, Pesayangan, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.917222, 'lng': 109.135184}, 'viewport': {'northeast': {'lat': -6.915880620107277, 'lng': 109.1365315798927}, 'southwest': {'lat': -6.918580279892721, 'lng': 109.1338319201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan perpil,,ChIJmWYXDQC5by4Rmo1uIn3OYL0,ChIJmWYXDQC5by4Rmo1uIn3OYL0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJmWYXDQC5by4Rmo1uIn3OYL0
"47FH+898, Jl. Raya Suradadi, Surodadi Lor, Suradadi, Kec. Suradadi, Kabupaten Tegal, Jawa Tengah 52182, Indonesia","{'location': {'lat': -6.8767248, 'lng': 109.2784668}, 'viewport': {'northeast': {'lat': -6.875377720107278, 'lng': 109.2798493798927}, 'southwest': {'lat': -6.878077379892722, 'lng': 109.2771497201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Prapatan Purwa,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101289303766161691876"">A Google User</a>'], 'photo_reference': 'AUGGfZnyKZeN-zNuKMijYiWc1C4BuXI2YaRfYzKURFnHgsdlhm_XDCn7yfh4qLrKXNkOfJejqTnOnrUy0REt06ar-ag9w9Xxs9cZBHGWVA2Mw0fl4AUDhr0w03xZ1R9la9SfD_J5U6Pu-f_EU1o2QXlQkt2skKNfAVgAZWkeoJn8YNdKejaD', 'width': 3120}]",ChIJu-zgoMXHby4Rc-w2C3IUZn4,ChIJu-zgoMXHby4Rc-w2C3IUZn4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJu-zgoMXHby4Rc-w2C3IUZn4
"Jl Gilituri, Jangri, Pagedangan, Kec. Adiwerna, Kabupaten Tegal, Jawa Tengah 52194, Indonesia","{'location': {'lat': -6.9380943, 'lng': 109.1152032}, 'viewport': {'northeast': {'lat': -6.936742370107277, 'lng': 109.1165364798927}, 'southwest': {'lat': -6.939442029892721, 'lng': 109.1138368201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Sultan,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116346955205207062844"">A Google User</a>'], 'photo_reference': 'AUGGfZmSERPQ45hoyR5BdWZWI8gKIl60OVa26cAwe9CeW9TWR0g-ioRaiz7e5aIqZK1-w9eKX0ahOyXwiVIZlIioqoYOQtsRs6dWjdJFioJunu3lBu4ZyY0yxNpLpIjuHbb38boJnVvNtq3f2I71X-XTTdVVnF_G7Is8ll3ltbRCqPAqpaGU', 'width': 3024}]",ChIJ34p4NPu5by4RiGoxePxC-9E,ChIJ34p4NPu5by4RiGoxePxC-9E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.9,9.0,{'open_now': True},"{'compound_code': '3468+Q3 Pagedangan, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F3468+Q3'}",https://www.google.com/maps/place/?q=place_id:ChIJ34p4NPu5by4RiGoxePxC-9E
"Purwa Hamba Indah Beach, Pandan Laut, Purwahamba, Kec. Suradadi, Kabupaten Tegal, Jawa Tengah 52182, Indonesia","{'location': {'lat': -6.871244700000001, 'lng': 109.2549221}, 'viewport': {'northeast': {'lat': -6.870029870107278, 'lng': 109.2562410798927}, 'southwest': {'lat': -6.872729529892722, 'lng': 109.2535414201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI PURWAHAMBA INDAH,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106725416093900274774"">A Google User</a>'], 'photo_reference': 'AUGGfZnzNQw5Ua2SgSjCf5yLovZjBRXk-YXppFPXTJUPjDu9qeUBo4cmrCFqDH_0iOe1AFepQqDjUUeg7aPg52OoEy2O9_-p8blS5dmOqrJK6Ua7dkq7J3gqA1-Id842fGGvMTOXmmSI25ccsHGgpasdI-fsFxq7Y8iFWVBoyldWiuNHmzuH', 'width': 4624}]",ChIJmcKeHvrHby4RX-cp94-5RAw,ChIJmcKeHvrHby4RX-cp94-5RAw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,77.0,{'open_now': False},"{'compound_code': '47H3+GX Purwahamba, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F47H3+GX'}",https://www.google.com/maps/place/?q=place_id:ChIJmcKeHvrHby4RX-cp94-5RAw
"45J8+QR9, Kedawung, Padaharja, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.868303099999999, 'lng': 109.1675665}, 'viewport': {'northeast': {'lat': -6.866942070107278, 'lng': 109.1689175798927}, 'southwest': {'lat': -6.869641729892722, 'lng': 109.1662179201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah rismaaaa,,ChIJ0fUxGQC5by4RjhSKY8BHV0I,ChIJ0fUxGQC5by4RjhSKY8BHV0I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0fUxGQC5by4RjhSKY8BHV0I
"24VM+2X3, Kalijembangan, Tembok Kidul, Adiwerna, Tegal Regency, Central Java 52194, Indonesia","{'location': {'lat': -6.9570602, 'lng': 109.1351516}, 'viewport': {'northeast': {'lat': -6.955705820107278, 'lng': 109.1365480298927}, 'southwest': {'lat': -6.958405479892722, 'lng': 109.1338483701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah melon BUMDES desa tembok luwung,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104012226439040654018"">A Google User</a>'], 'photo_reference': 'AUGGfZn1okIjD3_lha7n29TcLYaA7UsJpvP5hvUSGqhASPrkg4rPFv6qo31wHpqIB7aX8uodXYiGFeAmg1wvNSVEtPNlvJ-DqNVCk2GQ2dQhhvYZvn9_40Iq0dD6xZlOUO3tqbA7TGULNR5lPzg8-MQLt7tb5gdXFXghi79gd-C1dNIV6HYV', 'width': 1920}]",ChIJ0Q7MiZy_by4RXcG6SXfjj74,ChIJ0Q7MiZy_by4RXcG6SXfjj74,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0Q7MiZy_by4RXcG6SXfjj74
"445V+PGR, Pengabean, Dukuhturi, Tegal Regency, Central Java 52192, Indonesia","{'location': {'lat': -6.8906465, 'lng': 109.1437506}, 'viewport': {'northeast': {'lat': -6.889311120107278, 'lng': 109.1451001298927}, 'southwest': {'lat': -6.892010779892722, 'lng': 109.1424004701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,alyysa,,ChIJF48iXiu5by4RiGPZRr7Utto,ChIJF48iXiu5by4RiGPZRr7Utto,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF48iXiu5by4RiGPZRr7Utto
"34XR+2H8, Jl. Inspeksi, Kaligayam, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.902474199999999, 'lng': 109.1414589}, 'viewport': {'northeast': {'lat': -6.901128120107278, 'lng': 109.1427652298927}, 'southwest': {'lat': -6.903827779892722, 'lng': 109.1400655701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Nila Merah Bangkit Jaya,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103282229388471107458"">A Google User</a>'], 'photo_reference': 'AUGGfZn1rgue_qJpxGbSXMXkbp67FCXSu7HfmsMuJ35WJ_4F9wFkJQhQfjBLU6AF-TA4P3xxD0bhYEoMuvEGkT_gjXvnpWpWxocBnmS8sm30gpaNhm6Rcu3isynuJAMbsZGuWsK4xYQim7vecgt6wjjr-5aWVu3mBlGhptFAWtIzxmRB-1nC', 'width': 3468}]",ChIJxwBudvC5by4ReMkoag4FBGI,ChIJxwBudvC5by4ReMkoag4FBGI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJxwBudvC5by4ReMkoag4FBGI
"Jl. Raya Sel. Banjaran No.139, Slawi, Tembok Banjaran, Kec. Adiwerna, Kabupaten Tegal, Jawa Tengah 52194, Indonesia","{'location': {'lat': -6.9814323, 'lng': 109.1402919}, 'viewport': {'northeast': {'lat': -6.980096620107277, 'lng': 109.1415882798927}, 'southwest': {'lat': -6.982796279892721, 'lng': 109.1388886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blue Lemar Tour and Travel,,ChIJ15PQKgC_by4RmbKYfFHp8cA,ChIJ15PQKgC_by4RmbKYfFHp8cA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': False},"{'compound_code': '249R+C4 Tembok Banjaran, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F249R+C4'}",https://www.google.com/maps/place/?q=place_id:ChIJ15PQKgC_by4RmbKYfFHp8cA
"X5WQ+W24, Kalisusu, Karanganyar, Kec. Kedungbanteng, Kabupaten Tegal, Jawa Tengah 52472, Indonesia","{'location': {'lat': -7.002166, 'lng': 109.187576}, 'viewport': {'northeast': {'lat': -7.000872070107278, 'lng': 109.1890776298927}, 'southwest': {'lat': -7.003571729892721, 'lng': 109.1863779701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata waduk cacaban,,ChIJN9zIGAC_by4RorAm2QqZZqA,ChIJN9zIGAC_by4RorAm2QqZZqA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJN9zIGAC_by4RorAm2QqZZqA
"445P+2RR, Jl. Kh. Mawardi, Tuban, Karanganyar, Kec. Dukuhturi, Kabupaten Tegal, Jawa Tengah 52192, Indonesia","{'location': {'lat': -6.8923837, 'lng': 109.1370068}, 'viewport': {'northeast': {'lat': -6.891033870107278, 'lng': 109.1383566298927}, 'southwest': {'lat': -6.893733529892722, 'lng': 109.1356569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panglima bc Radjawali tegal,,ChIJwWdO_su5by4RDafGN-XwhyI,ChIJwWdO_su5by4RDafGN-XwhyI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJwWdO_su5by4RDafGN-XwhyI
