business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,url
OPERATIONAL,"3V9F+FR8, jln muara pangkoh, Paduran Sabangau, Kec. Sebangau Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah 74874, Indonesia","{'location': {'lat': -2.9313801, 'lng': 113.8745791}, 'viewport': {'northeast': {'lat': -2.930264320107278, 'lng': 113.8759516298927}, 'southwest': {'lat': -2.932963979892723, 'lng': 113.8732519701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan,,ChIJAZBX_5-b4y0R38duUX7yOTc,4.8,ChIJAZBX_5-b4y0R38duUX7yOTc,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112592369142952251299"">A Google User</a>'], 'photo_reference': 'AUGGfZnlRETNU5pkYigkTbW7zF8bleu80JJwSekcvu3M9TbmjG5cVBuEMJT5ur1OQgGsEuyO3SicBqqtlxpP4dZalOgvubhmwfQMepoAID_2XjlrwLG5On-_neGpZuBaA4jhaWMftAGnkwHAg1JKBF-R5AcE6mFlMJ40lX_NlIYI08LV4Hxz', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJAZBX_5-b4y0R38duUX7yOTc
OPERATIONAL,"Q36W+88M, Jl. Bhayangkara, Bahaur Hilir, Kec. Kahayan Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah 74872, Indonesia","{'location': {'lat': -3.2392562, 'lng': 114.0958339}, 'viewport': {'northeast': {'lat': -3.237856220107278, 'lng': 114.0971851298927}, 'southwest': {'lat': -3.240555879892722, 'lng': 114.0944854701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA RELIGI BAHAUR,,ChIJj_LhSvX34y0ReXqZOGG037c,5.0,ChIJj_LhSvX34y0ReXqZOGG037c,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113912036875793123523"">wirawan pulpis</a>'], 'photo_reference': 'AUGGfZnG14z-ydiMum1rieHWuoAWdQe3k9xuiD5bEsrRRe74LDUIEVqSd0S2fkg_piDTU8JPAhfUkkDSN_K_VgcmgIRdQBcUjToso245KV6KGo4XfKRaVIiULVdxaNaB961MJ8dHAqj8qsob3Lm8evLvx2t0l5YK7zkA_ewPa7BQ-L3Zgbzl', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJj_LhSvX34y0ReXqZOGG037c
OPERATIONAL,"Q37X+X67, Bahaur Hilir, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan 74872, Indonesia","{'location': {'lat': -3.2350787, 'lng': 114.0980578}, 'viewport': {'northeast': {'lat': -3.233907220107278, 'lng': 114.0993986798927}, 'southwest': {'lat': -3.236606879892722, 'lng': 114.0966990201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Pal,,ChIJZT9w6af34y0RhEZXej9rp6Y,0.0,ChIJZT9w6af34y0RhEZXej9rp6Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 4144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109043116091276513743"">A Google User</a>'], 'photo_reference': 'AUGGfZkwGC2wY8EoiV3tyx3-vWlmFNyvPn58DakSjyjZxyt1TCXkUePneshUg-p8FtgyJJaJuIYdtyVBQsgtCbH-1bfPPb9D9kI42abm_vd1Bz9ZGhZYB58C6mMxXqMYs7D2f1USTizTPhBEzdpFrpAalGyip6n6wyQpc4tLOgfa1DBsIryX', 'width': 1968}]",,https://www.google.com/maps/place/?q=place_id:ChIJZT9w6af34y0RhEZXej9rp6Y
OPERATIONAL,"P36R+9J, Papuyu I Sei Pasanan, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.2890625, 'lng': 114.0915625}, 'viewport': {'northeast': {'lat': -3.287603120107278, 'lng': 114.0928922798927}, 'southwest': {'lat': -3.290302779892722, 'lng': 114.0901926201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pahumaan/sawah Bapa Hadi,,ChIJb_6ejHD54y0REZhTiK84vAM,0.0,ChIJb_6ejHD54y0REZhTiK84vAM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114653137107531715515"">A Google User</a>'], 'photo_reference': 'AUGGfZkvMZjbguQRwv85rxVb8ajaM0CqZzFalVdu-dzfLhlGlO-bPVLV5vOWp-qSPWwu52ozrLvZuz9AHC3vd2YS8TuHf4nCjBO_XD4bSuOyBsXoeCcckciYOv1CCmY1szEFMRcNodfrqCzIP0sY2p2a2TByEeqJiL0pIqyOgUPvCs2sfTRc', 'width': 2248}]",,https://www.google.com/maps/place/?q=place_id:ChIJb_6ejHD54y0REZhTiK84vAM
OPERATIONAL,"H2WF+GW9, Paduran Sabangau, Sebangau Kuala, Pulang Pisau Regency, Central Kalimantan 74874, Indonesia","{'location': {'lat': -2.4037244, 'lng': 114.0248512}, 'viewport': {'northeast': {'lat': -2.402374570107277, 'lng': 114.0262010298927}, 'southwest': {'lat': -2.405074229892722, 'lng': 114.0235013701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Bakung - Sebangau National Park,,ChIJdfACQLpb4y0R-klmTRPYkME,0.0,ChIJdfACQLpb4y0R-klmTRPYkME,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113483044277528369908"">A Google User</a>'], 'photo_reference': 'AUGGfZkGnNaZuduTpLmtbjTOtMToXrBk5lRTPS9TzR9tf5PErI6f26eDRWGzc3h0NSOHe4tSPaPcMgcgGyHrfoSd4TOMjudCl4A3vATsIa8QUMuVjodjws_5MvtfCXrhNcvjijrvU91OrPASJl07CeKXW9Pl3bnl4b1aJYlVDCgdSKz0clLb', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJdfACQLpb4y0R-klmTRPYkME
,"Pulang Pisau, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.7582411, 'lng': 114.2657969}, 'viewport': {'northeast': {'lat': -2.7398319, 'lng': 114.2797569}, 'southwest': {'lat': -2.773656, 'lng': 114.251693}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulang Pisau,,ChIJmfmV2JiG5C0RBN0su1na6ts,,ChIJmfmV2JiG5C0RBN0su1na6ts,"['administrative_area_level_4', 'political']",,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112565306095450735831"">Abdu Rahman</a>'], 'photo_reference': 'AUGGfZmAv7hvJIZr--5Vb8Ws7UAMAbLTo7cq9DSDYMA44OtsLdKGTL6_jBLuGwes464cefW4NjZz02E3dz9usgmelWhGGM1NG9RkyyeVMV9aiQuPEW0n9vdV7DOUH039CLVKjzyH3O6t6AKIYGfcK1g6nI3IY2Tj20Wbksf3WDp1GEzy_T8Z', 'width': 3468}]",,https://www.google.com/maps/place/?q=place_id:ChIJmfmV2JiG5C0RBN0su1na6ts
OPERATIONAL,"Jl. Palangkaraya-Buntok, Tj. Sanggalang, Kec. Kahayan Tengah, Kabupaten Pulang Pisau, Kalimantan Tengah 74874, Indonesia","{'location': {'lat': -2.145901, 'lng': 113.9525164}, 'viewport': {'northeast': {'lat': -2.144541170107277, 'lng': 113.9540648298927}, 'southwest': {'lat': -2.147240829892722, 'lng': 113.9513651701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Lais Resort,,ChIJzbm6XUqx_C0RBD847R2Qkfw,4.1,ChIJzbm6XUqx_C0RBD847R2Qkfw,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,{'open_now': True},"[{'height': 4140, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105692398576698883845"">Farizal Ahmad</a>'], 'photo_reference': 'AUGGfZlh_717YtWgN9ILZ8KZSeXgQ4tbSAhoqcem7qVf4iQw3g7E1DNs28XRYwk-JssmWb1xFJic3WvsdSIwlduJI-J-MSzVtazTEtrZZ6yWKaEygCwjhnkE_4ty-hA8bub_LMtW3DC5Y2aiySqYXlylVuUvvqohBbhKgaNOiLcgb9cucz8u', 'width': 5520}]","{'compound_code': 'VX33+J2 Tanjung Sanggalang, Pulang Pisau Regency, Central Kalimantan, Indonesia', 'global_code': '6P9MVX33+J2'}",https://www.google.com/maps/place/?q=place_id:ChIJzbm6XUqx_C0RBD847R2Qkfw
OPERATIONAL,"MX3P+5HJ, Papuyu III Sei Pudak, Kahayan Kuala, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.3470327, 'lng': 113.9863774}, 'viewport': {'northeast': {'lat': -3.345682870107277, 'lng': 113.9877272298927}, 'southwest': {'lat': -3.348382529892722, 'lng': 113.9850275701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HF Fishfond,,ChIJPY_GymL94y0RceBFfR7MKIw,4.5,ChIJPY_GymL94y0RceBFfR7MKIw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJPY_GymL94y0RceBFfR7MKIw
OPERATIONAL,"WWWV+3CF, Jl. Palangkaraya - Buntok, Tuwung, Kec. Kahayan Tengah, Kabupaten Pulang Pisau, Kalimantan Tengah 73111, Indonesia","{'location': {'lat': -2.054801, 'lng': 113.9435394}, 'viewport': {'northeast': {'lat': -2.053428320107277, 'lng': 113.9449530298927}, 'southwest': {'lat': -2.056127979892722, 'lng': 113.9422533701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wisata danau sabuah,,ChIJX0_MGwK7_C0R4bMuGOxZgeg,4.1,ChIJX0_MGwK7_C0R4bMuGOxZgeg,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115048306835191958484"">muhamad faizal</a>'], 'photo_reference': 'AUGGfZnsWKf6ZrrdX89tYN0oUp3YtyLvuF-gZ1wcJW2eiWyyzb_Cd9rSIeHFfwVEh-7C9IBvUB1lxOQ-MX414uBWeP58wXBGTupr8mvt8ATov2mokZAfMvwDOyiWJbYHQIHoUucWVRBhkIaFKAzTgFQd9v9TFVkE9A6NDnCVtkY0N3Mpupet', 'width': 3072}]",,https://www.google.com/maps/place/?q=place_id:ChIJX0_MGwK7_C0R4bMuGOxZgeg
OPERATIONAL,"G27R+C8P, Paduran Sabangau, Sebangau Kuala, Pulang Pisau Regency, Central Kalimantan 74874, Indonesia","{'location': {'lat': -2.4864091, 'lng': 114.0408196}, 'viewport': {'northeast': {'lat': -2.485059270107278, 'lng': 114.0421694298927}, 'southwest': {'lat': -2.487758929892723, 'lng': 114.0394697701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Rasau - Sebangau National Park,,ChIJo-nWiXdd4y0RVznZ9sGmorE,4.7,ChIJo-nWiXdd4y0RVznZ9sGmorE,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102665666764813714498"">A Google User</a>'], 'photo_reference': 'AUGGfZkMbpH2Cz0G3JZvnoJpx7YFJ8yytcXJzXZ-4AgwM6tKUw9-nNI0xKEEOLnHmXAVDFEdF3RPfeAjxACe-LYcyeuFF5Nn766V0-w8KCsY8yOqwQbAVprt9LyD5Uw_BUi5d7_evHVsd0clhQOP3Zsa-QiwNVbn05AH6O5WxtjrXekFD_wL', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJo-nWiXdd4y0RVznZ9sGmorE
OPERATIONAL,"2XM4+93X, Bahu Palawa, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.9665149, 'lng': 113.9552496}, 'viewport': {'northeast': {'lat': -1.965193170107277, 'lng': 113.9567101798927}, 'southwest': {'lat': -1.967892829892722, 'lng': 113.9540105201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata Sungai Tamba Bahupalawa,,ChIJt3ENmp2j_C0RuMxKleEeGvA,4.5,ChIJt3ENmp2j_C0RuMxKleEeGvA,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114218197698311977582"">A Google User</a>'], 'photo_reference': 'AUGGfZmrvUcxyCDeSZuDApJsDeL5vrzZ-LRGccYJ0gXHt6kQofDqOe2bf-kTGKjgHbrpZD7Umxb82QO3dP5AUR5nbJ5znkiXxabxPKfOH-sVtN71OhBKjf7uwz5eSRvaaNQ91m821O8MGT7bS9LKu71WBMcjCAfOMlBhmtMpkP-mdydk3I8e', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJt3ENmp2j_C0RuMxKleEeGvA
OPERATIONAL,"Pulang Pisau, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan 74841, Indonesia","{'location': {'lat': -2.7486211, 'lng': 114.2596451}, 'viewport': {'northeast': {'lat': -2.747235020107277, 'lng': 114.2610128298927}, 'southwest': {'lat': -2.749934679892722, 'lng': 114.2583131701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hikmah Rizquna Tour & Travel Cabang Pulang Pisau,,ChIJT6gGN8-F5C0R7ziGN2V8e0I,0.0,ChIJT6gGN8-F5C0R7ziGN2V8e0I,"['travel_agency', 'point_of_interest', 'establishment']",0.0,{'open_now': False},"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114618544325301629611"">A Google User</a>'], 'photo_reference': 'AUGGfZkvHf_E__N-mmldseXKeTCAavtXZ5NyW2IROZKYkXvrYUMZR1iXAT_pg0APMTP7wlQH-UeJ9dyh8rbcvYKX6pRskY7hV5_ZThiMj5bkqC-N8ErlAAWPVhhT1Y6QOgu5CpSU5CYPlYLuJAIXdpM4VHtP3krYszkyElijCx5ZeCmqU1kR', 'width': 1280}]","{'compound_code': '7725+HV Pulang Pisau, Pulang Pisau Regency, Central Kalimantan, Indonesia', 'global_code': '6P9P7725+HV'}",https://www.google.com/maps/place/?q=place_id:ChIJT6gGN8-F5C0R7ziGN2V8e0I
OPERATIONAL,"W2W4+CV7, Bukit Rawi, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan 73113, Indonesia","{'location': {'lat': -2.0539573, 'lng': 114.0071731}, 'viewport': {'northeast': {'lat': -2.052607470107278, 'lng': 114.0085229298927}, 'southwest': {'lat': -2.055307129892722, 'lng': 114.0058232701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga pelabuhan Bukit Rawi,,ChIJm-V_p8-l_C0RiBg2-SUwcGY,0.0,ChIJm-V_p8-l_C0RiBg2-SUwcGY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJm-V_p8-l_C0RiBg2-SUwcGY
OPERATIONAL,"7724+6VG, Pulang Pisau, Kahayan Hilir, Pulang Pisau Regency, Central Kalimantan 73564, Indonesia","{'location': {'lat': -2.7494413, 'lng': 114.2572053}, 'viewport': {'northeast': {'lat': -2.748123620107278, 'lng': 114.2585410298927}, 'southwest': {'lat': -2.750823279892723, 'lng': 114.2558413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Feri Penyeberangan,,ChIJnwGIfh6E5C0R5WrcDmt-9bc,4.2,ChIJnwGIfh6E5C0R5WrcDmt-9bc,"['point_of_interest', 'establishment']",159.0,{'open_now': True},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107357682100836360604"">Nurhakim MT</a>'], 'photo_reference': 'AUGGfZmR1-ftK4qRL7pDAb1wlXf_2DWEH0NsBn92pb0ayYclCmgiZe8kE7JDnOWB-xnzCigHIhHh4ss9Qhm0vf4VSRjZU615nAAYbQSPmrh09jApJ9Rgw7NKLjrKiCTNOiMbpJuMDo1Kn_hBo5EdjBYHXLTCAIwJzFuFGBXuVvk22sigBm4', 'width': 2592}]",,https://www.google.com/maps/place/?q=place_id:ChIJnwGIfh6E5C0R5WrcDmt-9bc
OPERATIONAL,"5X48+V7F, Parahangan, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan 74862, Indonesia","{'location': {'lat': -1.84337, 'lng': 113.9659183}, 'viewport': {'northeast': {'lat': -1.841823020107278, 'lng': 113.9671332298927}, 'southwest': {'lat': -1.844522679892722, 'lng': 113.9644335701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AGROWISATA TANGGARING,,ChIJd7Brwq-b_C0ReeiyKagJ-o0,4.5,ChIJd7Brwq-b_C0ReeiyKagJ-o0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112245580266989032280"">Oo Suharto</a>'], 'photo_reference': 'AUGGfZmrPIJztrvgdnFOj-6NqblDlctTHf9-xXLcUhmOrgCWCcxsUcX_jilSel7fXcTVRkan1N59X1PuEdw71Sv21hiM-71Ap3nB5bMdMkr-tU3d8Jnx6Pt4jrzSEXo8YGokS3sJgz9GjVakfL9l8leEaMGEffj9hIgE5xYyH_x2BWhVtHRi', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJd7Brwq-b_C0ReeiyKagJ-o0
OPERATIONAL,"V28C+GW, Tanjung Sanggalang, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1336767, 'lng': 114.0223434}, 'viewport': {'northeast': {'lat': -2.132326870107278, 'lng': 114.0236932298927}, 'southwest': {'lat': -2.135026529892722, 'lng': 114.0209935701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rute nemu II,,ChIJcXhYJ0mv_C0R-YrqvPDx2GA,0.0,ChIJcXhYJ0mv_C0R-YrqvPDx2GA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcXhYJ0mv_C0R-YrqvPDx2GA
OPERATIONAL,"4X74+MWX, Tahawa, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan 73111, Indonesia","{'location': {'lat': -1.8856216, 'lng': 113.9571644}, 'viewport': {'northeast': {'lat': -1.884274920107277, 'lng': 113.9584630798927}, 'southwest': {'lat': -1.886974579892722, 'lng': 113.9557634201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata Sahai Tambi Balu,,ChIJG2wUNBqb_C0RwCZMN2dsDBw,4.7,ChIJG2wUNBqb_C0RwCZMN2dsDBw,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111066017215521390132"">A Google User</a>'], 'photo_reference': 'AUGGfZlATssTY7rl8ByPEqVh1UURXdDhyB7fBKzZIs6R7bpqNN7yZzd7yCjXE_fTRnE_mixsNLrxoJYlKh-m5F1SkX6NcswZKCYhIdE46HYzd3A4XPpnOo4GmjTa2F8YvO6922d8FHNJJOooPtx_EWYl9iVX0stYdoy7EA4WzPFVEvc1PcxO', 'width': 1800}]",,https://www.google.com/maps/place/?q=place_id:ChIJG2wUNBqb_C0RwCZMN2dsDBw
OPERATIONAL,"Desa Cemantan, Cemantan, Kabupaten Pulang Pisau, Kalimantan Tengah 74872, Indonesia","{'location': {'lat': -3.4620186, 'lng': 113.7537887}, 'viewport': {'northeast': {'lat': -3.460637420107278, 'lng': 113.7551355298927}, 'southwest': {'lat': -3.463337079892723, 'lng': 113.7524358701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Tambatan Cemantan Suplayer berbagai ukuran jenis kayu gelam,,ChIJv8zc26ph4S0RNmjFPTOsQlQ,4.4,ChIJv8zc26ph4S0RNmjFPTOsQlQ,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,{'open_now': True},"[{'height': 3401, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115156702968797835945"">A Google User</a>'], 'photo_reference': 'AUGGfZnEGwczKSocjumKDhDE3ratxfR-DTwZHZgZ6dGasqJaTkCB76aq0Xhf9lJxuR25IY68bMlkNMl6TRi0GkKUymZ-bCTvN_SVU19lc9h8qPbffc1CrAAQU4ZG4xZR9UL51v6-IrC1yfjOg5Di-zT803ucXH-0Do8pVAdM7nKk2HVoXHsZ', 'width': 3072}]","{'compound_code': 'GQQ3+5G Cemantan, Pulang Pisau Regency, Central Kalimantan, Indonesia', 'global_code': '6P8MGQQ3+5G'}",https://www.google.com/maps/place/?q=place_id:ChIJv8zc26ph4S0RNmjFPTOsQlQ
OPERATIONAL,"R6V6+J64, Kampung Keramat, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -3.1559775, 'lng': 113.2105876}, 'viewport': {'northeast': {'lat': -3.154627670107277, 'lng': 113.2119374298927}, 'southwest': {'lat': -3.157327329892722, 'lng': 113.2092377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,desa. garung.pulang pisau,,ChIJ_wTpcLk34i0RRgcIDPM3__0,0.0,ChIJ_wTpcLk34i0RRgcIDPM3__0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114383375154258067229"">A Google User</a>'], 'photo_reference': 'AUGGfZnAF8FmU3uGQ5cBvyJWCZOlr2dm7d0lfqd2wW4hs5DenAP4xnvxj3O9L84D25QSvBGRLywvuxJXa-vSW4gzTpPyyQpSwJTUYwbwOfngSCwdfTrtwhyyGSx3cKvCZdFPIBS8kCF0k5ZbY9AJMnQHGSob8lYy9cqfFPbF3BTw-vCm8--N', 'width': 741}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_wTpcLk34i0RRgcIDPM3__0
CLOSED_TEMPORARILY,"2568+9WX, Badirih, Maliku, Pulang Pisau Regency, Central Kalimantan 74871, Indonesia","{'location': {'lat': -2.9901217, 'lng': 114.167557}, 'viewport': {'northeast': {'lat': -2.988718770107278, 'lng': 114.1689109298927}, 'southwest': {'lat': -2.991418429892723, 'lng': 114.1662112701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Arsya,True,ChIJu4Tq0f935C0RtxdSECC4v88,0.0,ChIJu4Tq0f935C0RtxdSECC4v88,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111078980916275764197"">A Google User</a>'], 'photo_reference': 'AUGGfZn7gNa5umfoBPC0Cu6rgy8pnhlDMosnEbTVPjExQuO-_YMpAL_B2K2_YJXo877XQxzhb_AVBC4cA0R1rxU2xzuD-QjonjD6Ds3NlGkoeGrysBPhpS0mHPsF820pFTxIAPNdAashbveiMSUDN_qWAxD2cXp9zpgFDFds94Xp3FsaD0sD', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJu4Tq0f935C0RtxdSECC4v88
CLOSED_TEMPORARILY,"444F+F4, Wono Agung, Maliku, Pulang Pisau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.8937527, 'lng': 114.1228102}, 'viewport': {'northeast': {'lat': -2.892681249999999, 'lng': 114.1240905298927}, 'southwest': {'lat': -2.89696705, 'lng': 114.1213908701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelompok tani sri lestari,True,ChIJ77TvcpWB4y0RIu1-MrNNLK4,4.0,ChIJ77TvcpWB4y0RIu1-MrNNLK4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105285068422798701132"">A Google User</a>'], 'photo_reference': 'AUGGfZnW_KO_T73OO5AR_bl44AIFp0eTgkVX-kBgYvMWHrSsaiCMEaisqkgkNh2TO4YSbUfX1-qCOvXiMgBCnBvvD1D-DvH2_A-27TMUbxcTnubZg-uhK-gpu9G7z2fxmxY3pD-ulU7h3vkiezLy5uXmNq8RAYbkAsXQktM2R2L0gAb5rMI', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJ77TvcpWB4y0RIu1-MrNNLK4
