business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,price_level,url
OPERATIONAL,"QHG9+G28, Koto Berapak, Bayang, South Pesisir Regency, West Sumatra 25652, Indonesia","{'location': {'lat': -1.2237007, 'lng': 100.5675857}, 'viewport': {'northeast': {'lat': -1.221925170107278, 'lng': 100.5684695}, 'southwest': {'lat': -1.224624829892722, 'lng': 100.5649343}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bayang Sani,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100292135213133216383"">A Google User</a>'], 'photo_reference': 'AUGGfZl-fQgZtNS5jNzGlv2a6go9AHsere8hKHQGGDNxbNWu461ZAEOIPhDFpYqPlR-5hFbtT2oCREDqBvpx8zMVgd3BD-l_ddGc-DXA2woTzSdHu1KhyIBP9jzMckBxJ_FwOYNvHRKMDVuTgfFd6zqpVm4-nHmiHuX3O3ygzrrcDRLn2THk', 'width': 4608}]",ChIJXTOkUa5V0y8RPaO9txGToTQ,4.4,ChIJXTOkUa5V0y8RPaO9txGToTQ,"['tourist_attraction', 'point_of_interest', 'establishment']",314,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJXTOkUa5V0y8RPaO9txGToTQ
OPERATIONAL,"WCJH+CXH, Siguntur, Koto XI Tarusan, South Pesisir Regency, West Sumatra 25237, Indonesia","{'location': {'lat': -1.0689296, 'lng': 100.4299828}, 'viewport': {'northeast': {'lat': -1.067497220107278, 'lng': 100.4312427798927}, 'southwest': {'lat': -1.070196879892722, 'lng': 100.4285431201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Tugu Perbatasan Padang - Painan,"[{'height': 2752, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106628590706843319963"">Akmal Chendra</a>'], 'photo_reference': 'AUGGfZm5YUS_Lg2GvWIEpqt5g5ZKwMqLDFc3gVD1q8-lZyEzG8GOD2aMyP6ZAX-uzwAfm8URkYd4jjsCxWJXgvmWZeF6tRt3eqgDdfD1GMDSCI5XinSs0JBRd-fHVplokJoOPIZS7Kkdfp6Upt5kzF8N_T45wbpVMalgFvHGsDJdB5liP30J', 'width': 4131}]",ChIJo06pN2Wl1C8R4ZfTGbREN0g,4.5,ChIJo06pN2Wl1C8R4ZfTGbREN0g,"['tourist_attraction', 'point_of_interest', 'establishment']",1805,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJo06pN2Wl1C8R4ZfTGbREN0g
OPERATIONAL,"Jl. Sungai Bungin, Koto Nan Duo IV Koto Hilie, Kec. Batang Kapas, Kabupaten Pesisir Selatan, Sumatera Barat 25651, Indonesia","{'location': {'lat': -1.4114608, 'lng': 100.5705274}, 'viewport': {'northeast': {'lat': -1.410404870107278, 'lng': 100.5716478298927}, 'southwest': {'lat': -1.413104529892722, 'lng': 100.5689481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Labuang Baruak,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111089516455216699148"">dhia lova</a>'], 'photo_reference': 'AUGGfZlcHZhLYbA8iQnnxfpcaufvxcGLkZxaOto9Gs6odF5OpQcEWMgyFNj9VOB_Haja-HWgWadh8hQIVg9zdB1UHV-pxUAby68WPK5wMvzfxoRrOXbJniKXzyri4GLvVYIrI6LtTN0IrjLWgCuU_A1v_BpFmNOZm3YOqdJ8KbnZB8Huc28-', 'width': 4128}]",ChIJNeCY6-pN0y8RF6sS2WhZY60,4.7,ChIJNeCY6-pN0y8RF6sS2WhZY60,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",92,,{'open_now': True},"{'compound_code': 'HHQC+C6 Koto Nan Duo IV Koto Hilie, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC2HHQC+C6'}",,https://www.google.com/maps/place/?q=place_id:ChIJNeCY6-pN0y8RF6sS2WhZY60
OPERATIONAL,"Jl. Raya Padang - Painan, Ampang Pulai, Koto XI Tarusan, Kabupaten Pesisir Selatan, Sumatera Barat 25654, Indonesia","{'location': {'lat': -1.2517308, 'lng': 100.47082}, 'viewport': {'northeast': {'lat': -1.250395820107278, 'lng': 100.4721843298927}, 'southwest': {'lat': -1.253095479892722, 'lng': 100.4694846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Mandeh - Jasa Kapal dan Tour Guide,"[{'height': 2125, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104310370642831230192"">A Google User</a>'], 'photo_reference': 'AUGGfZk3aBmgv8F-DzU9fkqVyt8xYA9wZlHEcmZlmqrJouJel5WAf9c773ZJvCAKPlU6TVBR2hTnoutk6GG2hi9ggdf1GWCWZ3cwm3APEYoqieQ7fLIlNIw2Y_Iq_2QRDoxpwWLW-mSqLlSSKQb90hf1e2TzCnChlBm4TVvUFcScEs4LmMyS', 'width': 3778}]",ChIJhwsdrZVX0y8R66LwKblIS5M,5.0,ChIJhwsdrZVX0y8R66LwKblIS5M,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,{'open_now': True},"{'compound_code': 'PFXC+88 Ampang Pulai, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC2PFXC+88'}",,https://www.google.com/maps/place/?q=place_id:ChIJhwsdrZVX0y8R66LwKblIS5M
OPERATIONAL,"MH5F+JH5 Bukit Langkisau, Painan, Kec. Iv Jurai, Kabupaten Pesisir Selatan, Sumatera Barat 25651, Indonesia","{'location': {'lat': -1.3409928, 'lng': 100.5739794}, 'viewport': {'northeast': {'lat': -1.339719520107278, 'lng': 100.5754118298927}, 'southwest': {'lat': -1.342419179892722, 'lng': 100.5727121701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Vespa Pasisia,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107806994631199746109"">Sulaiman Arif Gunawan Sitio</a>'], 'photo_reference': 'AUGGfZlsZHDqmt_3XWuBFRb2xisQ9gFw5KCuNdj_gSEJshXM2_3GMQn4npsUpOvug4BYwUq_x1XtBQrw6JKgB3TM5APJr3panVypsLykkzZs2UG9qWCsuZr9OmHTk4AzPhcYEPPn7j06HOM8IbLS9zXDbaYy8tr5mAfmBuJJhvkn-znQ0cwT', 'width': 4032}]",ChIJP9TRLH5S0y8R4-ps-0u-Jmg,4.6,ChIJP9TRLH5S0y8R4-ps-0u-Jmg,"['tourist_attraction', 'point_of_interest', 'establishment']",334,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJP9TRLH5S0y8R4-ps-0u-Jmg
OPERATIONAL,"Ampang Pulai, Koto XI Tarusan, South Pesisir Regency, West Sumatra 25654, Indonesia","{'location': {'lat': -1.1837785, 'lng': 100.4019281}, 'viewport': {'northeast': {'lat': -1.182576820107278, 'lng': 100.4034963298927}, 'southwest': {'lat': -1.185276479892722, 'lng': 100.4007966701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa wisata Sungai Nyalo,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100659818859837956949"">Masril Rustam</a>'], 'photo_reference': 'AUGGfZmwro39LIByLd04QP55cJ2itBDGRv65fpxD08eJ-O7QvoZvAn67_p0SHVaoy8SK4ur4c6Wb6-aeRB0B_2vewjo8uaf0eWJZ5rVdMvwfFurTofSDfMfRIJXj0LTBakR8UwVxBz0EJAlNVkGEGyz7RkFpXOA_AsyzW_j0WhBKkLEFBAOO', 'width': 4624}]",ChIJHVEhpx6n1C8R5VV4Kl0xqsg,4.5,ChIJHVEhpx6n1C8R5VV4Kl0xqsg,"['tourist_attraction', 'point_of_interest', 'establishment']",21,,{},"{'compound_code': 'RC82+FQ Ampang Pulai, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC2RC82+FQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJHVEhpx6n1C8R5VV4Kl0xqsg
OPERATIONAL,"Mandeh, Koto XI Tarusan, South Pesisir Regency, West Sumatra 25654, Indonesia","{'location': {'lat': -1.1959377, 'lng': 100.4344878}, 'viewport': {'northeast': {'lat': -1.194537970107278, 'lng': 100.4358354798927}, 'southwest': {'lat': -1.197237629892722, 'lng': 100.4331358201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Wisata Pulau Mandeh (Paket Wisata Pulau Mandeh & Trip Wisata Pulau Mandeh),"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115580598296632496552"">Dwi Indah</a>'], 'photo_reference': 'AUGGfZmlvPQW2hB-pzYcpsgSoTebSxB9ZQQjN2_aRvyF6ON0-itXwZZDfIpnYFcrESQYueg5codxYpyOKK2CLIhw4bkfzIKKn1JPP3HKdpkLL-zX2WwZep_REAih0CzDkc5vEa01EF2ONLKN-hvbXHZukVZbgYaOHXnlYSDL4be9LYO4ewnE', 'width': 4624}]",ChIJ2d_8jidZ0y8R86dh_T_GIU4,4.7,ChIJ2d_8jidZ0y8R86dh_T_GIU4,"['tourist_attraction', 'travel_agency', 'lodging', 'point_of_interest', 'establishment']",198,,{'open_now': True},"{'compound_code': 'RC3M+JQ Mandeh, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC2RC3M+JQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJ2d_8jidZ0y8R86dh_T_GIU4
OPERATIONAL,"R9P3+QXW, Pinang River, Koto XI Tarusan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -1.1630031, 'lng': 100.3549405}, 'viewport': {'northeast': {'lat': -1.161653270107277, 'lng': 100.3562903298927}, 'southwest': {'lat': -1.164352929892722, 'lng': 100.3535906701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pamutusan,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103362371820866101783"">A Google User</a>'], 'photo_reference': 'AUGGfZmua9frok0R3pDNZL_Lnltn5zzFJTUCKKhSYVn0xP77xFxaySAXjix2pbRRvBTfqASvbVc_LHygUMwS0KfnRt3mQUR_kEhLHQLZHsAmsmbE9XckrmWyRcuEleQH2Dx3kzt2t9UQEDIP6TB76fAJTaVpUR2jT1kmmsq0ms8rYdLkhb_c', 'width': 8000}]",ChIJz_kd5y2n1C8RBUDuXn_-T7U,4.6,ChIJz_kd5y2n1C8RBUDuXn_-T7U,"['tourist_attraction', 'point_of_interest', 'establishment']",677,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJz_kd5y2n1C8RBUDuXn_-T7U
OPERATIONAL,"QCRH+P86, Mandeh, Koto XI Tarusan, South Pesisir Regency, West Sumatra 25654, Indonesia","{'location': {'lat': -1.2082164, 'lng': 100.4282778}, 'viewport': {'northeast': {'lat': -1.206911370107278, 'lng': 100.4296707298927}, 'southwest': {'lat': -1.209611029892722, 'lng': 100.4269710701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Mandeh,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111372952098995350435"">Rahmat Syah</a>'], 'photo_reference': 'AUGGfZl8eKErOYF-GS5-emg4VgqmdbWenwZsKkocdJ22dewwZOMFgKxVscjmtgRDxmpEVe9nJ2zsaE_VuJSmS-eyfZSJzwpZ4G_86eGeLpvUJnOE88xhVFwTELqXPK9163OtZPOpmnO2SqMS2itVC-7beGGSvBMzg3G4ujM5_eqU2681NLH0', 'width': 4096}]",ChIJNUtyukdZ0y8RAq0B_mS1zNk,5.0,ChIJNUtyukdZ0y8RAq0B_mS1zNk,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNUtyukdZ0y8RAq0B_mS1zNk
OPERATIONAL,"QC3V+76F, Ampang Pulai, Koto XI Tarusan, South Pesisir Regency, West Sumatra, Indonesia","{'location': {'lat': -1.2150643, 'lng': 100.4178172}, 'viewport': {'northeast': {'lat': -1.213714470107278, 'lng': 100.4191670298927}, 'southwest': {'lat': -1.216414129892722, 'lng': 100.4164673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,S(o)etan Island,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115957015111235575672"">Rizz Fozz</a>'], 'photo_reference': 'AUGGfZmEYACS-B3InkpyLApNloNXUxIe_g25quWZ0rvplHjv2oI9mN-eTV2lWlECWqKFaOCIJ2SRbMOCGfkRAdby-hnnizxP43ut3WGf4eYFJDTcdQXWIJAhjirUY75swZsh8WejsfHHhaOr6NJ3kLqLh1TDuLrkaKnxUcwdIbJTO9UzB_F3', 'width': 1280}]",ChIJYTsdcmdZ0y8RfCFB1FB_Eg8,4.7,ChIJYTsdcmdZ0y8RfCFB1FB_Eg8,"['tourist_attraction', 'point_of_interest', 'establishment']",159,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJYTsdcmdZ0y8RfCFB1FB_Eg8
OPERATIONAL,"Salido, Iv Jurai, South Pesisir Regency, West Sumatra 25651, Indonesia","{'location': {'lat': -1.3405882, 'lng': 100.57432}, 'viewport': {'northeast': {'lat': -1.339327720107278, 'lng': 100.5756209798927}, 'southwest': {'lat': -1.342027379892722, 'lng': 100.5729213201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paragliding Site Puncak Langkisau,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117589230288447443632"">IL denov</a>'], 'photo_reference': 'AUGGfZkIqru0-eLGT6GaPBmKdgaRHs4JJDPpI_Ywcpvwazgn1BOeJhsGaqx0BmjA7trGSFT2qd5DySrFOgGYE3crk2lppsuN97FrIBwvKCjcjoWVofQTXsWymMKnwiJ5y0LuVRxx9g-5AsKsGuZf62KYjYPlgVFJ6mwvbSus_J2vg5ZvOgjl', 'width': 4608}]",ChIJ-TyOMX5S0y8RDJbDhauCc1A,4.6,ChIJ-TyOMX5S0y8RDJbDhauCc1A,"['point_of_interest', 'establishment']",8,,{'open_now': True},"{'compound_code': 'MH5F+QP Salido, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC2MH5F+QP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ-TyOMX5S0y8RDJbDhauCc1A
OPERATIONAL,"RJ92+79M, Puluik Puluik, IV Nagari Bayang Utara, South Pesisir Regency, West Sumatra 25652, Indonesia","{'location': {'lat': -1.1817947, 'lng': 100.6009179}, 'viewport': {'northeast': {'lat': -1.180743320107278, 'lng': 100.6023903798927}, 'southwest': {'lat': -1.183442979892722, 'lng': 100.5996907201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jembatan Akar Bayang,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103242348992890469240"">Muhammad Zainuddin</a>'], 'photo_reference': 'AUGGfZmcoI2ybs4GofEdAoArsAynV38sk7AUg4-2MLorL0GrekHNV9sr-a2O4YjWvlfq_TTRMVCeduFCp9skPGvJmbT95jTz5at8JDvQhoo4mlG4Gds9dn-xQuqOpPVjy58cfCcabJ-rIHQwYqcEKi3kaWfzYmV5slEotymiVAFW9jh48j69', 'width': 3264}]",ChIJQ0KqTKOq1C8RCnR0_hhG7mE,4.4,ChIJQ0KqTKOq1C8RCnR0_hhG7mE,"['park', 'point_of_interest', 'establishment']",477,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJQ0KqTKOq1C8RCnR0_hhG7mE
OPERATIONAL,"Carocok Beach, West Sumatra, Indonesia","{'location': {'lat': -1.3529706, 'lng': 100.5733473}, 'viewport': {'northeast': {'lat': -1.3493837, 'lng': 100.5748372}, 'southwest': {'lat': -1.3591006, 'lng': 100.5697883}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carocok Beach,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113234967811640729570"">suponda utrady</a>'], 'photo_reference': 'AUGGfZkpVVZmJEEi4fsmoDwjCu2t9eobw5ym6PtB4dOJo1JF12wMq48ASN7xXfri3AWThJleFOTFQIWsMAbJGX-BqTJGYXU6JawFcpnGPOJRz1F3F9U_8GGwllRPJIa5l4WyUkEFh-1ackNjfauFgpV39f_hGAUq18IpMYaZCDtswhjvxTBu', 'width': 4000}]",ChIJ_aomG51N0y8RyDHG3_Ptc6s,4.4,ChIJ_aomG51N0y8RyDHG3_Ptc6s,"['natural_feature', 'establishment']",982,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_aomG51N0y8RyDHG3_Ptc6s
OPERATIONAL,"QC3J+6M6, Ampang Pulai, Koto XI Tarusan, South Pesisir Regency, West Sumatra 25654, Indonesia","{'location': {'lat': -1.2469588, 'lng': 100.4316349}, 'viewport': {'northeast': {'lat': -1.245617820107278, 'lng': 100.4329866298927}, 'southwest': {'lat': -1.248317479892722, 'lng': 100.4302869701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tempat Pelelangan Ikan Carocok Tarusan,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105270966050038474363"">romy agusta</a>'], 'photo_reference': 'AUGGfZl8t9iMk8uIrrb-oHgEqI9e4b8ZvzGgQHOUU8YDTDnDMCik2h7rdsGjPtYqbR0X5Ltc9T7NK8Id_7RSpNQV6whnYKqLupsShgkMZ8oJhHhgOK_uqeUMlEypzJNL3IAJ_7WLt3-qCYb7L94zf6EAVaEveTvSmrmH_vbBkmmD4tZOeF7T', 'width': 4000}]",ChIJ0QLj3d1Z0y8RYuURxFDpQno,4.4,ChIJ0QLj3d1Z0y8RYuURxFDpQno,"['point_of_interest', 'food', 'establishment']",72,,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ0QLj3d1Z0y8RYuURxFDpQno
OPERATIONAL,"Jl. Mandeh Resort, Panorama 1, Kawasan, Mandeh, Koto XI Tarusan, Kabupaten Pesisir Selatan, Sumatera Barat 25654, Indonesia","{'location': {'lat': -1.2388864, 'lng': 100.4339638}, 'viewport': {'northeast': {'lat': -1.237517020107278, 'lng': 100.4353244798927}, 'southwest': {'lat': -1.240216679892722, 'lng': 100.4326248201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Puncak Mandeh,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111883200489224881819"">fuad fuad</a>'], 'photo_reference': 'AUGGfZlMW-gGV_QpKN58ob7VYLM1DfS6LP-OVn464qRvCytmbd18SO4AbntOTqtuzeGIyOiIU-WYGWo6c9HCg_VN2-RsvAnNxpf1IE_cPCzUI0of-l7c3iCFyOrkRKtf4eLx7EGP0VaXdeJ8GfIScywWC-u0ty2cEunHEK6FD8j64wiAbwj5', 'width': 4032}]",ChIJ2Ye6CYJN0y8RnPB5era3ZVg,4.6,ChIJ2Ye6CYJN0y8RnPB5era3ZVg,"['restaurant', 'point_of_interest', 'food', 'establishment']",2914,,{'open_now': True},"{'compound_code': 'QC6M+CH Mandeh, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC2QC6M+CH'}",2.0,https://www.google.com/maps/place/?q=place_id:ChIJ2Ye6CYJN0y8RnPB5era3ZVg
OPERATIONAL,"Muara, Air H., Kec. Linggo Sari Baganti, Padang, Sumatera Barat 25668, Indonesia","{'location': {'lat': -1.9246429, 'lng': 100.8633328}, 'viewport': {'northeast': {'lat': -1.923067770107278, 'lng': 100.8648475798927}, 'southwest': {'lat': -1.925767429892722, 'lng': 100.8621479201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI KITO,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107089895629633502947"">Netri Elizawati</a>'], 'photo_reference': 'AUGGfZmOaAUCvIYnC5EbpE_f_4xxlDyDjwP8-uOKm9RrsmP4BdWSg8KGMxfBaVEwvBID-iWYjEqayVqgP08oWWDiLKhX4AJrGGt9CNX3V8pPgmrMsdC3zPGkGRR7X_LjigDzNmkJB2UQxtROyyJwt6ZTPSh8oc_eG1g2Uu319_8RZyF2JSDW', 'width': 4032}]",ChIJ_8XwS-AlLS4RQBs4-3jZemc,4.2,ChIJ_8XwS-AlLS4RQBs4-3jZemc,"['point_of_interest', 'establishment']",258,,{'open_now': True},"{'compound_code': '3VG7+48 Aie Haji, South Pesisir Regency, West Sumatra, Indonesia', 'global_code': '6PC23VG7+48'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_8XwS-AlLS4RQBs4-3jZemc
OPERATIONAL,"QC3V+C7F, Ampang Pulai, Koto XI Tarusan, South Pesisir Regency, West Sumatra 25654, Indonesia","{'location': {'lat': -1.2464282, 'lng': 100.443145}, 'viewport': {'northeast': {'lat': -1.245076170107278, 'lng': 100.4446646298927}, 'southwest': {'lat': -1.247775829892722, 'lng': 100.4419649701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Carocok Anau (Pusat Informasi Pariwisata),"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117576353002036294917"">Rahmad kurniawan</a>'], 'photo_reference': 'AUGGfZm-YL09RlxOQ0mO-WgYnQkxZHAzqJwp9bNKLmJiJ-rX9Y15kfNGYlERovfNDp0w-xkRtqmuOO6KWWvyqIkSq9RpRoz4buR2o3sJn6NTZyFReJNgOdHrt9Qep_CTDR0RAiTRvU_brs8EJNrxujPE4LZ8BuPkmn3BYYe_Tg38XSRFXPul', 'width': 1844}]",ChIJE5h80I5X0y8RE4RORFydroI,4.5,ChIJE5h80I5X0y8RE4RORFydroI,"['travel_agency', 'point_of_interest', 'establishment']",6,,,,,https://www.google.com/maps/place/?q=place_id:ChIJE5h80I5X0y8RE4RORFydroI
