formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,permanently_closed,url
"X797+6VV, Jetak, Kec. Kunduran, Kabupaten Blora, Jawa Tengah 58255, Indonesia","{'location': {'lat': -7.0313618, 'lng': 111.2648568}, 'viewport': {'northeast': {'lat': -7.030013570107278, 'lng': 111.2662144798927}, 'southwest': {'lat': -7.032713229892722, 'lng': 111.2635148201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Tretek Jetak,,ChIJUbdH5y1Pdy4Res8ngJ1hqN0,ChIJUbdH5y1Pdy4Res8ngJ1hqN0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJUbdH5y1Pdy4Res8ngJ1hqN0
"X5XX+7F7, Area Sawah Dan Perkebunan, Tinapan, Kec. Todanan, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -7.0018375, 'lng': 111.1986719}, 'viewport': {'northeast': {'lat': -7.000487670107277, 'lng': 111.2000217298927}, 'southwest': {'lat': -7.003187329892721, 'lng': 111.1973220701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Kalonan, Todanan - Kedungwaru, Kunduran",,ChIJi1e8fgBJdy4RdMGn0O8JfUA,ChIJi1e8fgBJdy4RdMGn0O8JfUA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJi1e8fgBJdy4RdMGn0O8JfUA
"264Q+V62, Area Sawah, Srigading, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58254, Indonesia","{'location': {'lat': -6.9928619, 'lng': 111.2380062}, 'viewport': {'northeast': {'lat': -6.991525720107277, 'lng': 111.2393764798927}, 'southwest': {'lat': -6.994225379892721, 'lng': 111.2366768201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Karangjong, Ngawen - Ngawenombo, Kunduran",,ChIJA5IbSQBJdy4RkImuQqYeuuY,ChIJA5IbSQBJdy4RkImuQqYeuuY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJA5IbSQBJdy4RkImuQqYeuuY
"264F+QHP, Area Sawah Dan Perkebunan, Tinapan, Kec. Todanan, Kabupaten Blora, Jawa Tengah 58256, Indonesia","{'location': {'lat': -6.9930359, 'lng': 111.2239484}, 'viewport': {'northeast': {'lat': -6.991686070107278, 'lng': 111.2252982298927}, 'southwest': {'lat': -6.994385729892722, 'lng': 111.2225985701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Tinapan, Todanan - Karangpon, Kunduran",,ChIJf2B5JQBJdy4RHZd-39cyW2U,ChIJf2B5JQBJdy4RHZd-39cyW2U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJf2B5JQBJdy4RHZd-39cyW2U
"264X+5H7, Area Sawah, Srigading, Kec. Ngawen, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -6.994586699999999, 'lng': 111.2489165}, 'viewport': {'northeast': {'lat': -6.993209620107279, 'lng': 111.2502473798927}, 'southwest': {'lat': -6.995909279892722, 'lng': 111.2475477201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Srigading, Ngawen - Ngawenombo, Kunduran",,ChIJF_yPSgBJdy4RtUnFAZD9YmE,ChIJF_yPSgBJdy4RtUnFAZD9YmE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF_yPSgBJdy4RtUnFAZD9YmE
"2726+77C, Banjarejo, Srigading, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58255, Indonesia","{'location': {'lat': -6.9993075, 'lng': 111.260633}, 'viewport': {'northeast': {'lat': -6.997943070107277, 'lng': 111.2619365298927}, 'southwest': {'lat': -7.000642729892721, 'lng': 111.2592368701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Srigading, Ngawen - Balong, Kunduran",,ChIJkVfoIgBJdy4RAqJ_Prc8azg,ChIJkVfoIgBJdy4RAqJ_Prc8azg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJkVfoIgBJdy4RAqJ_Prc8azg
"279M+3Q5, Area Sawah & Hutan, Bradag, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58254, Indonesia","{'location': {'lat': -6.9823688, 'lng': 111.2844973}, 'viewport': {'northeast': {'lat': -6.980996470107279, 'lng': 111.2858727298927}, 'southwest': {'lat': -6.983696129892722, 'lng': 111.2831730701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Krocok, Japah - Bradag, Ngawen",,ChIJ9fI1UwBJdy4ROJ6itBJkn_U,ChIJ9fI1UwBJdy4ROJ6itBJkn_U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9fI1UwBJdy4ROJ6itBJkn_U
"2792+3H6, Pule, Karangjong, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58254, Indonesia","{'location': {'lat': -6.9818237, 'lng': 111.2509583}, 'viewport': {'northeast': {'lat': -6.980474770107278, 'lng': 111.2523121298927}, 'southwest': {'lat': -6.983174429892722, 'lng': 111.2496124701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Durian Pule Karangjong,,ChIJJ-OLlh1Jdy4RajEO6Tic-Ho,ChIJJ-OLlh1Jdy4RajEO6Tic-Ho,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJ-OLlh1Jdy4RajEO6Tic-Ho
"jl.Goa Terawang 15km. Kunduran, sebelah barat pintu, Area Sawah Dan Perkebunan, Kedungwungu, Kec. Todanan, Kabupaten Blora, Jawa Tengah 58256, Indonesia","{'location': {'lat': -6.9614255, 'lng': 111.1948109}, 'viewport': {'northeast': {'lat': -6.960108120107277, 'lng': 111.1961589798927}, 'southwest': {'lat': -6.962807779892721, 'lng': 111.1934593201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Goa Terawang Todanan,,ChIJTXKgXABJdy4Rbpmnuj_OyJs,ChIJTXKgXABJdy4Rbpmnuj_OyJs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '25QV+CW Kedungwungu, Blora Regency, Central Java, Indonesia', 'global_code': '6P5H25QV+CW'}",0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJTXKgXABJdy4Rbpmnuj_OyJs
"2786+G4, Area Sawah & Hutan, Karangjong, Kec. Ngawen, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -6.984098599999999, 'lng': 111.2605629}, 'viewport': {'northeast': {'lat': -6.982759870107278, 'lng': 111.2619457298927}, 'southwest': {'lat': -6.985459529892722, 'lng': 111.2592460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Durian Karangjong,"[{'height': 1164, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118074344217523580428"">A Google User</a>'], 'photo_reference': 'AUGGfZmjjDw9g_Efu2zUl1DuLmwaaClRmjKSLBEpccVb95rGfjNtdRhr8bmrdTXXUh8PES0co18F9BslJwjXHGYYIFBHdt6LqoKwjm0B0_AlORz174EziQc-1DuMuPJMX3dl-gKtXGWpwYZqoaek4neydMqToMJmCR_8uNydxZ-Ssawm-6PR', 'width': 1044}]",ChIJoagsZABJdy4RWs4GkEEBNgk,ChIJoagsZABJdy4RWs4GkEEBNgk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJoagsZABJdy4RWs4GkEEBNgk
"X8J4+8RP, Trembulrejo, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58254, Indonesia","{'location': {'lat': -7.019162199999999, 'lng': 111.3070771}, 'viewport': {'northeast': {'lat': -7.017815720107277, 'lng': 111.3084261298927}, 'southwest': {'lat': -7.020515379892721, 'lng': 111.3057264701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Trembul Ngawen,,ChIJywgYZQBFdy4RvueZDI6AWXY,ChIJywgYZQBFdy4RvueZDI6AWXY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJywgYZQBFdy4RvueZDI6AWXY
"V8XJ+WQ4, Area Sawah, Sambonganyar, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58254, Indonesia","{'location': {'lat': -7.1002376, 'lng': 111.3319406}, 'viewport': {'northeast': {'lat': -7.098886670107278, 'lng': 111.3332903798927}, 'southwest': {'lat': -7.101586329892722, 'lng': 111.3305907201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Sambonganyar, Ngawen - Banyuurip, Banjarejo",,ChIJlcSEFQBbdy4RvH8tLd_lXgI,ChIJlcSEFQBbdy4RvH8tLd_lXgI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJlcSEFQBbdy4RvH8tLd_lXgI
"W75P+WRW, Arae Sawah, Rowobungkul, Kec. Ngawen, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -7.0901445, 'lng': 111.2870752}, 'viewport': {'northeast': {'lat': -7.088794670107278, 'lng': 111.2884250298927}, 'southwest': {'lat': -7.091494329892722, 'lng': 111.2857253701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAR TAR PERKASA ( Bang Tarom ),"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104615595209359981431"">Moch Tarom</a>'], 'photo_reference': 'AUGGfZkh0jBU0ltxHBmRyQ0_HfFL7QJOXP10ykLiUCbSUCDqkQ7_xFWRoomMXxZZpKv3oPchZBCQcbxn2kx-6ttxTsv5MuRfh-qEjrWkE1kAnlDK1f6XMTQVEOZf68gQZC_nYgd9rwS3R2hGS42DwB1NxMjfeeszs-Mke7aSF06uIT9gzl53', 'width': 4000}]",ChIJ8UKN73RFdy4RP5m9GpPu-W8,ChIJ8UKN73RFdy4RP5m9GpPu-W8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ8UKN73RFdy4RP5m9GpPu-W8
"V8RM+F45, Area Hutan, Tanggel, Kec. Randublatung, Kabupaten Blora, Jawa Tengah 58382, Indonesia","{'location': {'lat': -7.1088599, 'lng': 111.3328471}, 'viewport': {'northeast': {'lat': -7.107538920107278, 'lng': 111.3341841298927}, 'southwest': {'lat': -7.110238579892722, 'lng': 111.3314844701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Banyuurip, Banjarejo - Alasmalang, Jati",,ChIJHS4acQBbdy4RjcBShxlO2tg,ChIJHS4acQBbdy4RjcBShxlO2tg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJHS4acQBbdy4RjcBShxlO2tg
"Tinapan, Todanan, Blora Regency, Central Java 58256, Indonesia","{'location': {'lat': -6.9875798, 'lng': 111.2042027}, 'viewport': {'northeast': {'lat': -6.986249070107277, 'lng': 111.2057533298927}, 'southwest': {'lat': -6.988948729892721, 'lng': 111.2030536701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Banyu Bening,"[{'height': 1472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105476933587733398972"">A Google User</a>'], 'photo_reference': 'AUGGfZlz9tsKIE626B1PAnRUy0kVstn2g0TDoZQehAvQM7PGtE7KqJNz9vzbd3p63s0KFOk_a_3Ah-bRNl5l3-fKe9Njj7qivN7BAUXQXdYP-31YkkHZ6FxAkTIEdzDCwAasrkDJJPdZ-KwXQzPUUORI8C7DIx4sH4zDtzwxsVynzQkxkZ6a', 'width': 3264}]",ChIJn8W7LERJdy4RokvYUC0dpi0,ChIJn8W7LERJdy4RokvYUC0dpi0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '2663+XM Tinapan, Blora Regency, Central Java, Indonesia', 'global_code': '6P5H2663+XM'}",4.3,7.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJn8W7LERJdy4RokvYUC0dpi0
"2663+HH5, Tinapan, Kec. Todanan, Kabupaten Blora, Jawa Tengah 58256, Indonesia","{'location': {'lat': -6.9886002, 'lng': 111.2039801}, 'viewport': {'northeast': {'lat': -6.987221920107278, 'lng': 111.2053136798927}, 'southwest': {'lat': -6.989921579892722, 'lng': 111.2026140201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANCASONA,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102232821393442722352"">A Google User</a>'], 'photo_reference': 'AUGGfZm9Q43SbnH1V7Z7biao3fr9vzTZha3huVvJIn_uAcfoV7_LKP09mm-cDF-IvTcOgUxOWadI0pQl6LePAf7zNC5k36hqLgCyeKDaS4Mw8zc6vByttdycCvioUIufC64SD5lx9af25GS_9obxIxDscKvaKCc01XucpRVXGyvqju6ou1wu', 'width': 4160}]",ChIJSZ6Qm-FJdy4RisUg1CVvOLo,ChIJSZ6Qm-FJdy4RisUg1CVvOLo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJSZ6Qm-FJdy4RisUg1CVvOLo
"27H8+JPX, Sawah, Krocok, Kec. Japah, Kabupaten Blora, Jawa Tengah 58527, Indonesia","{'location': {'lat': -6.9708934, 'lng': 111.2668671}, 'viewport': {'northeast': {'lat': -6.969511170107277, 'lng': 111.2682142298927}, 'southwest': {'lat': -6.972210829892721, 'lng': 111.2655145701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Srigading, Ngawen - Krocok, Japah",,ChIJl8LlXgBJdy4RJpJpofSbhGg,ChIJl8LlXgBJdy4RJpJpofSbhGg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJl8LlXgBJdy4RJpJpofSbhGg
"256W+GW9 Area Sawah Dan Perkebunan, perhutani, Kec. Todanan, Kabupaten Blora, Jawa Tengah 58256, Indonesia","{'location': {'lat': -6.9887197, 'lng': 111.1973721}, 'viewport': {'northeast': {'lat': -6.986845870107278, 'lng': 111.1986622798927}, 'southwest': {'lat': -6.989545529892721, 'lng': 111.1959626201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Kidang Todanan,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107842519234000798583"">Falkhan B</a>'], 'photo_reference': 'AUGGfZm9TR8f6M-BhOPjEv7drcG2JOhEfF27n2lQgfHJ-vqy2k2UvyuSTFvyGXCZgnxIQ4r98traiRHmTPfJ8dVTDqwZmq1U7WHjpt_ZzE8xH6NTHcmkHS7-XdWMkPiC0e2vYnN5Z3EWRvKSI7LrcsOYUgh5VXFEcjRKKQAqmKnggA_DhuiF', 'width': 4032}]",ChIJWShJsdtJdy4RXK8nUsgtZ7w,ChIJWShJsdtJdy4RXK8nUsgtZ7w,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.8,6.0,,,https://www.google.com/maps/place/?q=place_id:ChIJWShJsdtJdy4RXK8nUsgtZ7w
"26GH+6RJ, Area Sawah & Hutan, Karangjong, Kec. Ngawen, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -6.974424399999999, 'lng': 111.2295238}, 'viewport': {'northeast': {'lat': -6.973155770107278, 'lng': 111.2308564298927}, 'southwest': {'lat': -6.975855429892722, 'lng': 111.2281567701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Kedungwungu, Todanan - Karangjong, Ngawen",,ChIJb80UDwBJdy4RLxj1Kf0i4uk,ChIJb80UDwBJdy4RLxj1Kf0i4uk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJb80UDwBJdy4RLxj1Kf0i4uk
"2663+JV8, Tinapan, Kec. Todanan, Kabupaten Blora, Jawa Tengah 58256, Indonesia","{'location': {'lat': -6.9884718, 'lng': 111.2046949}, 'viewport': {'northeast': {'lat': -6.987163020107278, 'lng': 111.2060262798927}, 'southwest': {'lat': -6.989862679892722, 'lng': 111.2033266201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Bentolo Todanan,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117849093181449518557"">A Google User</a>'], 'photo_reference': 'AUGGfZmcocDdv9gQAuzzOnaOG2jZfGH2u-rw4-W4r98tJxehXN6sIxSzNMM53gLKFdXuDyOX4XaPSBFUkERpuNZO2duwEVbf3LZjeURz-cv5h2KXuOdh2iize-M4s_panLSfhfMMZgpb85myPFAtRif2NgRMwhFBgsKDQU1i-IhF24JanS4', 'width': 3456}]",ChIJs-HbyJlJdy4RqdJqU9K-lew,ChIJs-HbyJlJdy4RqdJqU9K-lew,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJs-HbyJlJdy4RqdJqU9K-lew
"27V7+295, Sawah Dan Kebun, Beganjing, Kec. Japah, Kabupaten Blora, Jawa Tengah 58527, Indonesia","{'location': {'lat': -6.957483799999999, 'lng': 111.2634765}, 'viewport': {'northeast': {'lat': -6.956130270107277, 'lng': 111.2648208298927}, 'southwest': {'lat': -6.958829929892721, 'lng': 111.2621211701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Tembelangan, Japah - Karangjong, Ngawen",,ChIJA6JFBABJdy4RtzAmpoUc5j4,ChIJA6JFBABJdy4RtzAmpoUc5j4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJA6JFBABJdy4RtzAmpoUc5j4
"W755+C3M, Area Sawah, Sonokidul, Kec. Kunduran, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -7.0914122, 'lng': 111.2576745}, 'viewport': {'northeast': {'lat': -7.090633899999998, 'lng': 111.2583598798927}, 'southwest': {'lat': -7.093747100000001, 'lng': 111.2556602201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Luas prantean,,ChIJNQGLuqFPdy4RWtzT7YDuyyw,ChIJNQGLuqFPdy4RWtzT7YDuyyw,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJNQGLuqFPdy4RWtzT7YDuyyw
"2873+J3V, Area Sawah & Hutan, Bradag, Kec. Ngawen, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -6.9858854, 'lng': 111.3026773}, 'viewport': {'northeast': {'lat': -6.984510420107278, 'lng': 111.3040342798927}, 'southwest': {'lat': -6.987210079892722, 'lng': 111.3013346201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Tengger, Japah - Gotputuk, Ngawen",,ChIJbWn4QQBHdy4Rgk8ajHTsNNo,ChIJbWn4QQBHdy4Rgk8ajHTsNNo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJbWn4QQBHdy4Rgk8ajHTsNNo
"X8W7+4C2, Warudoyong, Ngawen, Kec. Ngawen, Kabupaten Blora, Jawa Tengah 58254, Indonesia","{'location': {'lat': -7.0047756, 'lng': 111.3135165}, 'viewport': {'northeast': {'lat': -7.003480170107278, 'lng': 111.3149003298927}, 'southwest': {'lat': -7.006179829892722, 'lng': 111.3122006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Jam Ngawen,,ChIJTUGLRQBHdy4ReuxL7_BDFv0,ChIJTUGLRQBHdy4ReuxL7_BDFv0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJTUGLRQBHdy4ReuxL7_BDFv0
"2687+F7X, Jl. Kedungmulyo, Kedungmulyo, Tinapan, Kec. Todanan, Kabupaten Blora, Jawa Tengah 58256, Indonesia","{'location': {'lat': -6.9837585, 'lng': 111.2132468}, 'viewport': {'northeast': {'lat': -6.982357720107278, 'lng': 111.2145722798927}, 'southwest': {'lat': -6.985057379892722, 'lng': 111.2118726201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kedung Mulyo Todanan,"[{'height': 320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103818046557669650851"">A Google User</a>'], 'photo_reference': 'AUGGfZn1WvA_v0D0G6v7OMvqqI73F1EReO81ctTRYATkEUTYYdv92PD65zavjvAzutcfo1w-MPBe-YjMCmVq6afUGB0zs_HXKiSGoxQX-QX6FaFyRfGyJBDJiivPbNE0ZuFobA-psE47qC4QbK3jBFUaTK-6FP88K5sZ-fRUG0fVCmwPbLea', 'width': 320}]",ChIJLz71SwtJdy4RSMzu-QY12fM,ChIJLz71SwtJdy4RSMzu-QY12fM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.8,41.0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJLz71SwtJdy4RSMzu-QY12fM
"276W+JF6, Tengger, Kec. Japah, Kabupaten Blora, Jawa Tengah, Indonesia","{'location': {'lat': -6.9884505, 'lng': 111.2961552}, 'viewport': {'northeast': {'lat': -6.987097170107278, 'lng': 111.2975196798927}, 'southwest': {'lat': -6.989796829892722, 'lng': 111.2948200201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Tugu Batas Tengger, Japah - Bradag, Ngawen",,ChIJ8_SXQABHdy4RnAZtYLBSB5E,ChIJ8_SXQABHdy4RnAZtYLBSB5E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ8_SXQABHdy4RnAZtYLBSB5E
"W6XH+7R7, Kunduran, Sambiroto, Kec. Kunduran, Kabupaten Blora, Jawa Tengah 58255, Indonesia","{'location': {'lat': -7.0518365, 'lng': 111.2295487}, 'viewport': {'northeast': {'lat': -7.050473670107277, 'lng': 111.2308778798927}, 'southwest': {'lat': -7.05317332989272, 'lng': 111.2281782201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KDR Park Kunduran,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117808416441672267898"">Rizky Rahmawati</a>'], 'photo_reference': 'AUGGfZmsB_dU5iTu6_K5m9yfpn-FSqKhbZYUwRMjyuOk8k2FIiMZkk4R2xn8XVtx7006TVYbwcdjzwqz91UuiTAPZKmgMpAIY4Eso4VA1jatUmKE84W1p2rchOHDaQh25Bcp4JDPA6PLwbbCfS4rugxOlot8wovUPBMCNILdACYtWhQMK8fj', 'width': 4160}]",ChIJtazrGftOdy4RGc3j02FhzXE,ChIJtazrGftOdy4RGc3j02FhzXE,"['tourist_attraction', 'point_of_interest', 'establishment']",CLOSED_PERMANENTLY,,3.8,325.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJtazrGftOdy4RGc3j02FhzXE
