business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"2342+PXJ, Purwakarta, Gerogol, Cilegon, Banten 42434, Indonesia","{'location': {'lat': -5.9931471, 'lng': 106.0524761}, 'viewport': {'northeast': {'lat': -5.991816570107278, 'lng': 106.0538222798927}, 'southwest': {'lat': -5.994516229892722, 'lng': 106.0511226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Doko Whisky Home,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108725172485896794219"">Novan Tegar</a>'], 'photo_reference': 'AUGGfZlADEwxLYuR4DYHGPh1_hEplWBwPb222C7GaDJTeMcZERxmQJs5GhS1a70VzJjORvTeMeGDChJ4RwsJzMgrhS4jaTI8FFXwQUlWgB0HMy8mXHL51hZu7K8pBmK1iFM92BkMOZS_lIM2T7ePUqoh3irAA8fZt91xSalhVnweZcwP29VN', 'width': 1138}]",ChIJpUC00_uRQS4R3LmGY6T0VRA,5.0,ChIJpUC00_uRQS4R3LmGY6T0VRA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJpUC00_uRQS4R3LmGY6T0VRA
OPERATIONAL,"3476+5MG, Argawana, Puloampel, Serang Regency, Banten 42454, Indonesia","{'location': {'lat': -5.937566899999999, 'lng': 106.1123886}, 'viewport': {'northeast': {'lat': -5.936019720107279, 'lng': 106.1136434798927}, 'southwest': {'lat': -5.938719379892722, 'lng': 106.1109438201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Cundrik,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116318242617034867997"">A Google User</a>'], 'photo_reference': 'AUGGfZkvr6B1KULDg4TbzOEd9zUYsSBDvHzhUIQAAvMhDEywXi25iH8WEgh0PIj7RnR8D5sHMGLVKY8K_0Mc8lU3qJBBDmxl0g9QPY6V8CocBc-KoiO-40bPhi3Q8TAIJTVDrOntWUSz9_9-YazSslneTOu-g7dmCtLx_Dzpa2M7iidGZzRb', 'width': 3060}]",ChIJK8cYoa-TQS4Raa8L8Zw3bjc,5.0,ChIJK8cYoa-TQS4Raa8L8Zw3bjc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJK8cYoa-TQS4Raa8L8Zw3bjc
OPERATIONAL,"433Q+4M, Sumuranja, Puloampel, Serang Regency, Banten, Indonesia","{'location': {'lat': -5.8971743, 'lng': 106.0891949}, 'viewport': {'northeast': {'lat': -5.8958511, 'lng': 106.0899370798927}, 'southwest': {'lat': -5.9011439, 'lng': 106.0872374201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau kali camp ground,"[{'height': 1924, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114336644735444129742"">A Google User</a>'], 'photo_reference': 'AUGGfZk5RfqOP_2PjtOISG24vWVtVpkHu4NvXCriP0Pk4m1mesiqh7UrRJxLO2mJyd7ye4k1ZJ-4MR0gZmltB5SgW9V56HDm9slSZGOirymkEV0wt4GYlTQ8DKNe-cGHHbl1TCzFh4MOKD56hEwuPYsaYEYLam9QNI1Mq1dYtdN0e5S2NBfv', 'width': 1998}]",ChIJd15swl-VQS4RDWPc-MkrKA4,5.0,ChIJd15swl-VQS4RDWPc-MkrKA4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJd15swl-VQS4RDWPc-MkrKA4
OPERATIONAL,"Jl. Ki Radil I No.67, Kebondalem, Kec. Purwakarta, Kota Cilegon, Banten 42433, Indonesia","{'location': {'lat': -5.9959238, 'lng': 106.0495931}, 'viewport': {'northeast': {'lat': -5.994571220107279, 'lng': 106.0508953798927}, 'southwest': {'lat': -5.997270879892723, 'lng': 106.0481957201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Workshop,,ChIJbegxPQCRQS4RFsVxsI9rRi0,0.0,ChIJbegxPQCRQS4RFsVxsI9rRi0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '223X+JR Kebondalem, Cilegon, Banten, Indonesia', 'global_code': '6P68223X+JR'}",,,https://www.google.com/maps/place/?q=place_id:ChIJbegxPQCRQS4RFsVxsI9rRi0
OPERATIONAL,"32R4+8W7, Pulomerak, Cilegon, Banten, Indonesia","{'location': {'lat': -5.9092172, 'lng': 106.007304}, 'viewport': {'northeast': {'lat': -5.907867370107278, 'lng': 106.0086538298927}, 'southwest': {'lat': -5.910567029892722, 'lng': 106.0059541701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ugs urugan sekong,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104783517417497687252"">Muhamad Elfran</a>'], 'photo_reference': 'AUGGfZkePlTeVnz55gB6yk3jyuHx60DoBKKpZS9mE_Uu6lJs-M8-MO4g4sHC1VqLD8eaIeacmuF_t3rPXZsUkowqnNxGZ7yLa0DXXX46L9COpAEeYumGK1_smFKDJpbn0OkKjV0r6SzO_ygHg1MbEQQPFW7LoR6jalUSH8LVp32TK7EdIpcw', 'width': 1080}]",ChIJz4lUegCXQS4RK1mxUdc0uLM,0.0,ChIJz4lUegCXQS4RK1mxUdc0uLM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJz4lUegCXQS4RK1mxUdc0uLM
OPERATIONAL,"3543+CXG, Pulo Panjang, Puloampel, Serang Regency, Banten 42191, Indonesia","{'location': {'lat': -5.9447033, 'lng': 106.1551277}, 'viewport': {'northeast': {'lat': -5.943285420107278, 'lng': 106.1564786798927}, 'southwest': {'lat': -5.945985079892722, 'lng': 106.1537790201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jetty Km. Sri Lungguh,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101443247440918852642"">Husni Nasikhmansukh</a>'], 'photo_reference': 'AUGGfZmKGiqMsGXaVgAeUFw09RawdChOnsXf880xQVLaKKCcfLbURC_HJdm0WNDXjbANgUb8_kDBzAoqRTr1N3Fy05ztu4-P4fHKSequWnpmwEtUHOvdcZokbeBOOLbLwyYDkA9CWOavbvRrmopHb37-TDwNot1azDRQW91qS08vBFjKdYhU', 'width': 1440}]",ChIJd86mATuTQS4RSnbPfTEmQ_U,5.0,ChIJd86mATuTQS4RSnbPfTEmQ_U,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJd86mATuTQS4RSnbPfTEmQ_U
OPERATIONAL,"22PX+WM8, Jl. Gempol Wetan, Pabean, Kec. Purwakarta, Kota Cilegon, Banten 42437, Indonesia","{'location': {'lat': -5.9627092, 'lng': 106.0492048}, 'viewport': {'northeast': {'lat': -5.961238470107278, 'lng': 106.0506292798927}, 'southwest': {'lat': -5.963938129892722, 'lng': 106.0479296201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Emping Melinjo Mak Sun,,ChIJ-z-6tViRQS4RTlIjHoIr4Xc,0.0,ChIJ-z-6tViRQS4RTlIjHoIr4Xc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ-z-6tViRQS4RTlIjHoIr4Xc
OPERATIONAL,"3233+359, Mekarsari, Pulomerak, Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9473356, 'lng': 106.0029995}, 'viewport': {'northeast': {'lat': -5.945985770107277, 'lng': 106.0043493298927}, 'southwest': {'lat': -5.948685429892721, 'lng': 106.0016496701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Fotografi Kereta Api Terowongan Karang,"[{'height': 606, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102015523666427440886"">Anggo Hapsoro</a>'], 'photo_reference': 'AUGGfZmY_OWCHVfDYJfnta7xhsbMtbJT-AonC3BN7WeKpBGunvtwe0vW3PGUW5pdm4Qoks90NZswHoklWE4uEot6BeJWrX2b4PwNsdIcJdH_qS8THp5IXR1GcdRda4AGgAi2Xg9gssDyWJ-nAHhV8c78SJlmviiL9s51wJMK9lcvR6W1k3qK', 'width': 800}]",ChIJgQYP_W-RQS4RqphAXVqES7I,4.7,ChIJgQYP_W-RQS4RqphAXVqES7I,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJgQYP_W-RQS4RqphAXVqES7I
OPERATIONAL,"23Q2+QQJ, Jl. Pabean, Pabean, Kec. Purwakarta, Kota Cilegon, Banten 42437, Indonesia","{'location': {'lat': -5.960542299999999, 'lng': 106.0518871}, 'viewport': {'northeast': {'lat': -5.959161470107277, 'lng': 106.0531461798927}, 'southwest': {'lat': -5.961861129892721, 'lng': 106.0504465201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,自然のパノラマ,"[{'height': 687, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115529085822657956551"">Bedhi Shinigami</a>'], 'photo_reference': 'AUGGfZmoU8iByOHHg2r7W-v8pF90m3znHMjH0kKYbBpEUSKloV6K1Kxnc5ZboZMD0P62LLyNWbA8vQ37DXprTmkIr3PI8PJUyBN39tCmw4c69y6udA1-LWYKt63Xx5JX8YlF5h0y-d48O410f5CWaBALzIedd8RxrhQoeLihseb9VKeQsoCx', 'width': 815}]",ChIJSXxf8PORQS4RJlvkUQMoMBA,5.0,ChIJSXxf8PORQS4RJlvkUQMoMBA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJSXxf8PORQS4RJlvkUQMoMBA
OPERATIONAL,"X329+HJ8, Harjatani, Kramatwatu, Serang Regency, Banten 42161, Indonesia","{'location': {'lat': -6.0485896, 'lng': 106.069086}, 'viewport': {'northeast': {'lat': -6.047225520107278, 'lng': 106.0705281798927}, 'southwest': {'lat': -6.049925179892722, 'lng': 106.0678285201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Bonsai GECE,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100111550451631542060"">Edy Bakar Hoesin</a>'], 'photo_reference': 'AUGGfZmmzI1PsW5tdMJ6xLzCrPpDENzJI49Gzbxjsxaqy2RrsVyvidJMLcMv2o994I_LAXdh_l51_FxTA-IOFEV5OJWPMwGakWQdyFd_cMa4pjd3sjIl-yXRFzf6Vfd_S3K44CS_uaqYfBvT6yGidCoABo09Luo9a4JLRfYV3OXzRIsM8G87', 'width': 1080}]",ChIJI2IXfDONQS4RdTTkI1X61Hs,5.0,ChIJI2IXfDONQS4RdTTkI1X61Hs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJI2IXfDONQS4RdTTkI1X61Hs
OPERATIONAL,"3554+7FF, Unnamed Road, Pulo Panjang, Kec. Puloampel, Kabupaten Serang, Banten 42191, Indonesia","{'location': {'lat': -5.9418419, 'lng': 106.1561697}, 'viewport': {'northeast': {'lat': -5.940492920107278, 'lng': 106.1575223298927}, 'southwest': {'lat': -5.943192579892722, 'lng': 106.1548226701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pembibitan pohon Mangruv,,ChIJcQ0UaEyTQS4Ru6KGwRTFrc8,0.0,ChIJcQ0UaEyTQS4Ru6KGwRTFrc8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcQ0UaEyTQS4Ru6KGwRTFrc8
OPERATIONAL,"Komplek BPI, Jl. Akses Perumahan No.5 Blok G.1, Panggung Rawi, Kec. Jombang, Kota Cilegon, Banten 42412, Indonesia","{'location': {'lat': -6.0037987, 'lng': 106.0697231}, 'viewport': {'northeast': {'lat': -6.002403420107278, 'lng': 106.0710705298927}, 'southwest': {'lat': -6.005103079892722, 'lng': 106.0683708701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Espan Legacy,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107663618657375620791"">A Google User</a>'], 'photo_reference': 'AUGGfZk2duAR3x4PbB7oW0S_ZGF6rxRGW4G3yuVwPyZO7M3Z9XgwYFzYpPCWzjeCsWhraCdoTZLZ76zLN2iNvoDWctkxAbGCmK_HGjJm9UbzYfWbdqjKJYcrQYtoGF5YXcrw2qKv-a0fnro0ZLYH564-BVgjkZA8LvMmAiI0mdRBhnK9kX4P', 'width': 4624}]",ChIJj9D5KgCNQS4RlOyGQ9UGF-4,4.6,ChIJj9D5KgCNQS4RlOyGQ9UGF-4,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"{'compound_code': 'X3W9+FV Panggung Rawi, Cilegon, Banten, Indonesia', 'global_code': '6P58X3W9+FV'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJj9D5KgCNQS4RlOyGQ9UGF-4
OPERATIONAL,"X5MV+5JG, Sawah Luhur, Kasemen, Serang City, Banten 42191, Indonesia","{'location': {'lat': -6.0170531, 'lng': 106.1940723}, 'viewport': {'northeast': {'lat': -6.015703270107277, 'lng': 106.1954221298927}, 'southwest': {'lat': -6.018402929892721, 'lng': 106.1927224701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Alam Pulau Dua/ Burung,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105423742281137271287"">A Google User</a>'], 'photo_reference': 'AUGGfZkSB4cKUIqS7XuDeEyeKBZgkRgJB9X9d_xJcd7xtldXuAf7rHQW3eKpi7SXurKpyoDsLWS8Hcbm6c6wgOEAvh9stY_ooUdYpUaGCYgYmXF7iOP8lGdiMwPZGbfF2pkqej-6ALQEkWHZPuI6202QBsEenesFM6dfXudOa2CPabELwfIa', 'width': 4160}]",ChIJVyjGBPLyQS4RgUsAVJwDrmU,4.3,ChIJVyjGBPLyQS4RgUsAVJwDrmU,"['tourist_attraction', 'point_of_interest', 'establishment']",87,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJVyjGBPLyQS4RgUsAVJwDrmU
OPERATIONAL,"W4WR+WVP, Jl. Banten Lama, Margasana, Kec. Kramatwatu, Kabupaten Serang, Banten 42616, Indonesia","{'location': {'lat': -6.0526576, 'lng': 106.1421943}, 'viewport': {'northeast': {'lat': -6.051302470107278, 'lng': 106.1435386298927}, 'southwest': {'lat': -6.054002129892722, 'lng': 106.1408389701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tasikardi Lake,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102191366041231678585"">suhanda suhanda</a>'], 'photo_reference': 'AUGGfZmnWo6sAmF9_gc435G4ZRxQ_mAa7Nv8k1mf-UPEnIIPpTijnfbS2FwSASbcwuQif_VxWRUaqTadmIklMFVCvQpkXX-iF8IbKiStqsZ02M_Rh6euRiSDlTZ_pyeNIaPiSer4akox7cpS8sEfb3fQyp8llpMbVa9w8p9eEkgufyAVhQms', 'width': 3840}]",ChIJY02tIo2MQS4RErRST0F-l-U,4.0,ChIJY02tIo2MQS4RErRST0F-l-U,"['tourist_attraction', 'point_of_interest', 'establishment']",956,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJY02tIo2MQS4RErRST0F-l-U
OPERATIONAL,"2522+Q2J, Banten, Kasemen, Serang City, Banten, Indonesia","{'location': {'lat': -5.9980347, 'lng': 106.1500197}, 'viewport': {'northeast': {'lat': -5.996684870107278, 'lng': 106.1513695298927}, 'southwest': {'lat': -5.999384529892722, 'lng': 106.1486698701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Bintang,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106008227817034556114"">A Google User</a>'], 'photo_reference': 'AUGGfZkEJPrBiwdouLZGuQUWzJ9YN94gVkTVmO29tyNc8aRRCWqHb_ruPkxh-V4E5K6g3BVbuOj-p4J4CrpuDV7gwhg7VJ99jon7zh9WK9WDyddN4TxuTuTbU8Y67q-cyJOM7p7UjPIVoHlmiF-KtmmvuCgmKtkrGMaQyEJzmEeycb4s5D_p', 'width': 4000}]",ChIJV4E4EwCNQS4RObOMoba6htk,5.0,ChIJV4E4EwCNQS4RObOMoba6htk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJV4E4EwCNQS4RObOMoba6htk
OPERATIONAL,"4392+C9, Salira, Serang Regency, Banten, Indonesia","{'location': {'lat': -5.881374999999999, 'lng': 106.050916}, 'viewport': {'northeast': {'lat': -5.880033020107278, 'lng': 106.0522812798927}, 'southwest': {'lat': -5.882732679892722, 'lng': 106.0495816201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot mancing,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103128095710249960948"">Adib Saputro</a>'], 'photo_reference': 'AUGGfZmQhbeLuC6XHSq8yDKxPgYUmAQvW77y6MkYaMLvxKw7fAWjW3TQdSaBrO05ccZ_IMpunl82La-DlPmfXlJ7WewsVFtLkxeU6vaTeOuSgUL7_3NzNfnPH45Pbp_X7oDP4yq7UsXOZ8QuOb3_P0Qt0OSe-RhVe5hDo4KmI7i29171LC9P', 'width': 4608}]",ChIJnzo1V2yXQS4R__1Vhgt9IAQ,5.0,ChIJnzo1V2yXQS4R__1Vhgt9IAQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJnzo1V2yXQS4R__1Vhgt9IAQ
OPERATIONAL,"322R+458, Jl. Batu Lawang, Gerem, Kec. Gerogol, Kota Cilegon, Banten 42437, Indonesia","{'location': {'lat': -5.9497083, 'lng': 106.0404434}, 'viewport': {'northeast': {'lat': -5.948331670107277, 'lng': 106.0418098298927}, 'southwest': {'lat': -5.951031329892721, 'lng': 106.0391101701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Bambu,"[{'height': 1331, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110372546644836303212"">Dyah Pitaloka</a>'], 'photo_reference': 'AUGGfZmQRBAbbRgwoo4TJW8oZ-vliqfw3uCOKeIq5z3CztUumS6gW_PL5RaCm9eD6jH2J8JhPbCp2MQR9DTuGiiEp3VNiPp7m9HQO0OEOQQX99-H6wdOjKChXVU0R6GFdk1p6bs974qZvMJ903xfa0ST5sHLjh1Fer0ruAE24hXM4tIqcO5J', 'width': 1080}]",ChIJUWbv_DCRQS4RyD6rCTP6TYA,4.4,ChIJUWbv_DCRQS4RyD6rCTP6TYA,"['tourist_attraction', 'point_of_interest', 'establishment']",40,,,,https://www.google.com/maps/place/?q=place_id:ChIJUWbv_DCRQS4RyD6rCTP6TYA
OPERATIONAL,"Jl. Pelabuhan Merak No.2, Mekarsari, Kec. Pulomerak, Kota Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9419444, 'lng': 105.9975}, 'viewport': {'northeast': {'lat': -5.939023299999999, 'lng': 105.99955365}, 'southwest': {'lat': -5.942918099999999, 'lng': 105.99681545}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Merak Kecil,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103819427727240224912"">ilham novianto</a>'], 'photo_reference': 'AUGGfZlumbaX-A1SJKC46fGCqy5zhdJoSsQ1JoTjphHSqEs5zdE3JmDkurUGra2B3L-RhG3Tg13AkHo0RCJEbsS7l5q7n8jgGz-q-b6gO9XCNPfnaSY4Kyfodiq7pHGw5bSgqBQZdAj7MZy2xQtMnqEIpIsMrxapyRPrYXqTb6g3A7-AsJyJ', 'width': 3024}]",ChIJyzkWtOGRQS4RSAm5TKPLcOY,4.5,ChIJyzkWtOGRQS4RSAm5TKPLcOY,"['tourist_attraction', 'point_of_interest', 'establishment']",264,"{'compound_code': '3X5X+62 Mekarsari, Cilegon, Banten, Indonesia', 'global_code': '6P673X5X+62'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJyzkWtOGRQS4RSAm5TKPLcOY
OPERATIONAL,"32R5+43, Lebak Gede, Cilegon, Banten, Indonesia","{'location': {'lat': -5.9090717, 'lng': 106.0073684}, 'viewport': {'northeast': {'lat': -5.907299470107279, 'lng': 106.0090055798927}, 'southwest': {'lat': -5.909999129892722, 'lng': 106.0063059201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai batu,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115245857270061888597"">A Google User</a>'], 'photo_reference': 'AUGGfZlriRdM5ciZz8MnKrdFfZKLWERFChAvx-GAl46uJuJ5YF4zkjiTQ72IUkfYxtCLkAlRSrkDT50CLtz2iWfwv0bu7qiNoi88lmGDVf1BHewHl9vJ_Rtgk7kj9WI0xKrzLd1k3ib7mTRviClW1_YTUcH1tHE1v1g5HnDtPsS-J53ZRkoN', 'width': 1080}]",ChIJjSa8dkKXQS4RBKGyYedLiM4,4.1,ChIJjSa8dkKXQS4RBKGyYedLiM4,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,,https://www.google.com/maps/place/?q=place_id:ChIJjSa8dkKXQS4RBKGyYedLiM4
OPERATIONAL,"X5F6+752, Banten, Kasemen, Serang City, Banten, Indonesia","{'location': {'lat': -6.0268724, 'lng': 106.1604012}, 'viewport': {'northeast': {'lat': -6.026070620107276, 'lng': 106.1616689798927}, 'southwest': {'lat': -6.028770279892721, 'lng': 106.1589693201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,reservoir,,ChIJ5b-czEnzQS4RaD3nHyG9JOA,0.0,ChIJ5b-czEnzQS4RaD3nHyG9JOA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5b-czEnzQS4RaD3nHyG9JOA
OPERATIONAL,"426X+H86, Salira, Puloampel, Serang Regency, Banten 42455, Indonesia","{'location': {'lat': -5.8885799, 'lng': 106.0482667}, 'viewport': {'northeast': {'lat': -5.887226570107278, 'lng': 106.0494934298927}, 'southwest': {'lat': -5.889926229892722, 'lng': 106.0467937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Abi Yatim / BAITUL MAKMUR - PANTI ""La Tahzan Yatimku"" LKSA Yayasan KASIH IBUNDA BANTEN","[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109315051036110564334"">Abi Yatim</a>'], 'photo_reference': 'AUGGfZntUtA8MTkvKRs8VWjmy_H-PPVI_RNxBs2OgapqRF-6RN0LUMKbW1wK_VCfL6eCaAn8mud2p_DqpHMnlVBySLDdo5JfLK7VPbv-Xd-3WebuMpT0EwemVVTFlUACjI_ifXMHRIGV57qnmEGpaZiD06vxxDy4mg3aA6hzf9Gd0qdelLSl', 'width': 4000}]",ChIJSaY8BfWXQS4R6jcbcnjWlwA,5.0,ChIJSaY8BfWXQS4R6jcbcnjWlwA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJSaY8BfWXQS4R6jcbcnjWlwA
OPERATIONAL,"Pondok Pesantren Almarkaz, Jl. Sikuali, Sambilawang, Kec. Waringinkurung, Kabupaten Serang, Banten 42453, Indonesia","{'location': {'lat': -6.0667668, 'lng': 106.0621871}, 'viewport': {'northeast': {'lat': -6.065403820107277, 'lng': 106.0635392298927}, 'southwest': {'lat': -6.068103479892721, 'lng': 106.0608395701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agro Edu Wisata Markazkomobid,"[{'height': 4896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114756279489671812522"">A Google User</a>'], 'photo_reference': 'AUGGfZmwapF8QRZYknP3ZCiVCiPLgWp2JhfztRgQEFPSk6pOmuXFAJ9vELvvJeVeJ4T0SNamCo0mmcxkaIy4QkFgUj6B-9xuCawmZU7eC7216Ye0zeJasDaBUIiXKzTBip2TS9uSymLePYY-YxCpPbA2V3tqfguLWGOO3d2ZD0D3vnCPqRrQ', 'width': 6528}]",ChIJL7ylsruPQS4RLBmwZ0deKik,4.4,ChIJL7ylsruPQS4RLBmwZ0deKik,"['tourist_attraction', 'point_of_interest', 'establishment']",76,"{'compound_code': 'W3M6+7V Sambilawang, Serang Regency, Banten, Indonesia', 'global_code': '6P58W3M6+7V'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJL7ylsruPQS4RLBmwZ0deKik
