business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,photos,plus_code,url
OPERATIONAL,"Langnga, Mattiro Sompe, Pinrang Regency, South Sulawesi 91261, Indonesia","{'location': {'lat': -3.8286151, 'lng': 119.5123548}, 'viewport': {'northeast': {'lat': -3.827226970107279, 'lng': 119.5138161298927}, 'southwest': {'lat': -3.829926629892722, 'lng': 119.5111164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujung Tape,ChIJh3-yLw9TlC0RB9piiIBl-8Y,4.6,ChIJh3-yLw9TlC0RB9piiIBl-8Y,"['tourist_attraction', 'point_of_interest', 'establishment']",50.0,,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102582777716300669841"">usu coi</a>'], 'photo_reference': 'AUGGfZk5dYKxQY1Gwg8RDcKkdo3YpjIEpoleQ-Azz2gQ-K0QEDYG7rXHpseyZE1Sk62UKrlJZQ_rS7d-xL7skWsF-GohVI3ahf4ALTGn5LZa0HmpSVc-DU-NxMyFGpY-9Kh0JEesOiQKjKqD3YbaIRXdtAExxTIW_peSf6lkx62Gal4F6wiE', 'width': 1280}]","{'compound_code': '5GC6+HW Langnga, Pinrang Regency, South Sulawesi, Indonesia', 'global_code': '6P8X5GC6+HW'}",https://www.google.com/maps/place/?q=place_id:ChIJh3-yLw9TlC0RB9piiIBl-8Y
OPERATIONAL,"5GPQ+6WR, Patobong, Mattiro Sompe, Pinrang Regency, South Sulawesi 91261, Indonesia","{'location': {'lat': -3.81439, 'lng': 119.5397706}, 'viewport': {'northeast': {'lat': -3.812372250000001, 'lng': 119.5410691798927}, 'southwest': {'lat': -3.820443250000001, 'lng': 119.5383695201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sinobe Patobong,ChIJ5XFl-jBTlC0RK3isgX1u-mM,0.0,ChIJ5XFl-jBTlC0RK3isgX1u-mM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108414968610559991642"">Hamdan Usrah</a>'], 'photo_reference': 'AUGGfZm1flEekiQhP9BJgP8GMHrH-csGvxUvWwkG5ivNrdZzQnxDmloxuue0QwEIN-Ft_TUClIS2deZQldBgwi6jJo96lVrvrQ8UcD3nW2GbueVbfnSvkOwVmM6iZdCQXptUhwAcVRXiZfiKfSBesUALEDw-8lVOt6mqE_-gcgAVtd5JlRzc', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJ5XFl-jBTlC0RK3isgX1u-mM
OPERATIONAL,"2HGG+CJC, Tasiwalie, Suppa, Pinrang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.973948599999999, 'lng': 119.5765113}, 'viewport': {'northeast': {'lat': -3.972541270107278, 'lng': 119.5780380798927}, 'southwest': {'lat': -3.975240929892722, 'lng': 119.5753384201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sabbangparu Kec.Suppa Kab.Pinrang,ChIJ_3UYKuCllS0RwRi3K_WQ2Co,0.0,ChIJ_3UYKuCllS0RwRi3K_WQ2Co,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ_3UYKuCllS0RwRi3K_WQ2Co
OPERATIONAL,"FJ7C+FH5, Rajang, Lembang, Pinrang Regency, South Sulawesi 91254, Indonesia","{'location': {'lat': -3.5363645, 'lng': 119.6214895}, 'viewport': {'northeast': {'lat': -3.53209595, 'lng': 119.6223654798927}, 'southwest': {'lat': -3.53778735, 'lng': 119.6196658201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Latta Pitu Waterfall,ChIJETzVmh5olC0RmwGWHDVizto,4.3,ChIJETzVmh5olC0RmwGWHDVizto,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116992352317801481690"">A Google User</a>'], 'photo_reference': 'AUGGfZkUEynIGfUcmVaiZf1euILUJ0x9UAqgPH8qUUuR6VwTNiRFMHKeJgfL5UoJkW6F7mFiKIPAPRvMB3tIGyNH-kedjbPRH65vSyIHtBobwR3z414hU4mFIgx_OqensSBwGl_e5tR7jjKs2-mPKuk03HhuCSxFvU1DqE47MWXsOKsajsm4', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJETzVmh5olC0RmwGWHDVizto
OPERATIONAL,"Pantai harapan ammani, Mattiro Tasi, Kec. Mattiro Sompe, Kabupaten Pinrang, Sulawesi Selatan 91261, Indonesia","{'location': {'lat': -3.7620264, 'lng': 119.4858786}, 'viewport': {'northeast': {'lat': -3.760616720107278, 'lng': 119.4874407798928}, 'southwest': {'lat': -3.763316379892722, 'lng': 119.4847411201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Harapan Ammani,ChIJJz-L7CFUlC0R42WOTwjtfqw,4.2,ChIJJz-L7CFUlC0R42WOTwjtfqw,"['tourist_attraction', 'point_of_interest', 'establishment']",947.0,,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110709629423585171536"">Andi Z Mabbiritta</a>'], 'photo_reference': 'AUGGfZnJwgops87IEi-NsEZ0bQER2-c76bMBQ3Anh9BKACT3IxnY5hBvjz_qENQzJ_8BDSJF3KPwVeoTK4LFcg9udK3MKYY8zoFAoS4e3rox9D7p_vICSM6OsBJrKl1_7zCTZm2UIdr7kfLScMouOZ0iC67bjX5CAAga8Tm5YuL5r9iCiNo2', 'width': 5504}]","{'compound_code': '6FQP+59 Mattiro Tasi, Pinrang Regency, South Sulawesi, Indonesia', 'global_code': '6P8X6FQP+59'}",https://www.google.com/maps/place/?q=place_id:ChIJJz-L7CFUlC0R42WOTwjtfqw
OPERATIONAL,"8M6G+RPF, Sungai Sadang,, Benteng, Kec. Patampanua, Kabupaten Pinrang, Sulawesi Selatan 91252, Indonesia","{'location': {'lat': -3.6879304, 'lng': 119.6767957}, 'viewport': {'northeast': {'lat': -3.686573720107277, 'lng': 119.6781656298927}, 'southwest': {'lat': -3.689273379892721, 'lng': 119.6754659701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bendungan - Oude Ned-Indië Dam "" Bênténg "" voor Landbouwirrigatie in Pinrang",ChIJ74EgxVxPlC0REheBsEXVBLQ,4.4,ChIJ74EgxVxPlC0REheBsEXVBLQ,"['tourist_attraction', 'point_of_interest', 'establishment']",562.0,,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116665573893344423954"">Dominggus Toban</a>'], 'photo_reference': 'AUGGfZlRDNKZSUOIRaggTCvlFD9InCif8eHwEjo59sk4C_VGuvgJQrzdXBYNmajleT9C7LOqo5Pp3OGXkgGXBGeLbqXZ87Nz-uv1DOkb1pfGGpzz4C7m28PkD4qjtdpLd11QS839mkfnigK6cSlsVPPWNb3wqviaMoOHkWmXTGsy1vegxj4', 'width': 2560}]",,https://www.google.com/maps/place/?q=place_id:ChIJ74EgxVxPlC0REheBsEXVBLQ
OPERATIONAL,"8J24+WXV, Massewae, Duampanua, Pinrang Regency, South Sulawesi 91253, Indonesia","{'location': {'lat': -3.6975353, 'lng': 119.6074521}, 'viewport': {'northeast': {'lat': -3.696215070107278, 'lng': 119.6088025798927}, 'southwest': {'lat': -3.698914729892722, 'lng': 119.6061029201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Masjid Al-Irsyad,ChIJQwoRHOFPlC0R8EFc2XanlbI,4.5,ChIJQwoRHOFPlC0R8EFc2XanlbI,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",173.0,,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113378262634214948289"">Amalina Sajjadiyyah</a>'], 'photo_reference': 'AUGGfZnOTYTdp2MQJOUADudWPkQbRooTMgUkRJmIqPc4DN5VFCzUPuETvF4WkXcg54q65p2-_aB3p_BUuubLh6xu35cEF6HiGzdkdWKcJp1bGGMzHdW3ycjCq4zS09Wa9AsnivB89LZ2LQ5jk4F657kylRdO8lZI3pv6Y4--_jkiDL3NCYBx', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJQwoRHOFPlC0R8EFc2XanlbI
OPERATIONAL,"4RVC+6G3, Timoreng Panua, Panca Rijang, Sidenreng Rappang Regency, South Sulawesi 91651, Indonesia","{'location': {'lat': -3.8569853, 'lng': 119.821293}, 'viewport': {'northeast': {'lat': -3.855523120107279, 'lng': 119.8225403298927}, 'southwest': {'lat': -3.858222779892722, 'lng': 119.8198406701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Darena bapakku Tiro Ladong,ChIJgef0qgLLlS0RzijtUJ0NF7I,5.0,ChIJgef0qgLLlS0RzijtUJ0NF7I,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgef0qgLLlS0RzijtUJ0NF7I
OPERATIONAL,"GG4Q+3Q, Betteng, Lembang, Pinrang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.494854, 'lng': 119.539479}, 'viewport': {'northeast': {'lat': -3.493969470107278, 'lng': 119.5406473}, 'southwest': {'lat': -3.496669129892723, 'lng': 119.5359741}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Zone camp tipis""",ChIJTds3hBpnlC0Rnqotmh3YFTA,5.0,ChIJTds3hBpnlC0Rnqotmh3YFTA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,"[{'height': 1476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113253604137033098774"">Muh Hafizullah.A</a>'], 'photo_reference': 'AUGGfZkKRJ0Rja6mClfYL6KRPJeb6BvPYDGuIjjOOaK26TabNzntoarPlxDLKhTds4dtOBDE8HnUThLWLVQ3uxaAmUiVujZInnkxjGtVDV1lat-Ix6qyPk13qN8WelSXn-iwSnv9wkLhgYIio274cEnhLcEM5aiAfO6cAKKdKq1Tr-6uDSXQ', 'width': 3280}]",,https://www.google.com/maps/place/?q=place_id:ChIJTds3hBpnlC0Rnqotmh3YFTA
OPERATIONAL,"4QHJ+667, Carawali, Watang Pulu, Sidenreng Rappang Regency, South Sulawesi 91652, Indonesia","{'location': {'lat': -3.8719681, 'lng': 119.7805449}, 'viewport': {'northeast': {'lat': -3.870562670107279, 'lng': 119.7819132798927}, 'southwest': {'lat': -3.873262329892722, 'lng': 119.7792136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelompok Tani SIPATUO DECENG Desa Carawali,ChIJh8WUMXK1lS0R_CLypFK1MhE,5.0,ChIJh8WUMXK1lS0R_CLypFK1MhE,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101853771556464018063"">Usu maki</a>'], 'photo_reference': 'AUGGfZnUCbOP3fVGdx_7CMnJDyP_LPV8muBngzUT-jJe47LlB5Z6FDT0NXx_2d5VaD69qCX_CRnNI0s7Rhfd1QUWsuUyFpRPrL-9dTGmRwz3wCDFanteF-gjXBoTzyE1FtTEp2SHbtbH7-d-YOvWQBe5ssX9PySXwv9uWXYX30dkNCjsBjgz', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJh8WUMXK1lS0R_CLypFK1MhE
OPERATIONAL,"6FRM+VM5, Gusung Indah, Wakka, Tadang Palie, Cempa, Tadang Palie, Kec. Cempa, Kabupaten Pinrang, Sulawesi Selatan 91261, Indonesia","{'location': {'lat': -3.7578726, 'lng': 119.4842215}, 'viewport': {'northeast': {'lat': -3.756296020107277, 'lng': 119.4858325298927}, 'southwest': {'lat': -3.758995679892721, 'lng': 119.4831328701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Dewata Wakka,ChIJh9n4MJ5WlC0RK-Pn2rqGeXU,4.1,ChIJh9n4MJ5WlC0RK-Pn2rqGeXU,"['tourist_attraction', 'point_of_interest', 'establishment']",152.0,,{'open_now': True},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118127768364239544084"">Firman webbing</a>'], 'photo_reference': 'AUGGfZm2JeQEtmTxGBohgvNqGTZj8Wa7ph3rumFpbIiXn7Pw37GrnS3PwL30KqvBGO7YTLtgVp5VhoVZG1XQvV0_y7knZhN8CF1-HqBT0t8bg3-jwFfyFJdWsNudnrBwEOakUsIwwNtcL7URNBc_n-1M4Ih7PF5RONW-rJTR4u7siZRvtU_U', 'width': 2592}]",,https://www.google.com/maps/place/?q=place_id:ChIJh9n4MJ5WlC0RK-Pn2rqGeXU
OPERATIONAL,"4QC4+2R4, Ciro-Ciroe, Watang Pulu, Sidenreng Rappang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.8799937, 'lng': 119.7570809}, 'viewport': {'northeast': {'lat': -3.879150070107278, 'lng': 119.7588304298927}, 'southwest': {'lat': -3.881849729892722, 'lng': 119.7561307701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah mhia,ChIJc7yBfDu1lS0Rn8ShxlZpIDA,0.0,ChIJc7yBfDu1lS0Rn8ShxlZpIDA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc7yBfDu1lS0Rn8ShxlZpIDA
OPERATIONAL,"Data, Duampanua, Pinrang Regency, South Sulawesi 91253, Indonesia","{'location': {'lat': -3.6085951, 'lng': 119.4982615}, 'viewport': {'northeast': {'lat': -3.607003570107278, 'lng': 119.4998162798927}, 'southwest': {'lat': -3.609703229892722, 'lng': 119.4971166201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Tepi Surga,ChIJ540rwihblC0RSFOYb21E5ss,4.7,ChIJ540rwihblC0RSFOYb21E5ss,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,{'open_now': True},"[{'height': 3048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110897248292759920129"">A Google User</a>'], 'photo_reference': 'AUGGfZmbz_LrVE2Z1A7tGnQXjqC-Sw4zCljuKk_baTpvTSQi09iDQrDg9VIPxlZQGE7q0l0uvNWLk7vAwip4kdBHok_hH9RtjO590uicPP0ppXCp8cC58ZQ9FbpoEaS7TSfmJVF_oT4InLrSp9tF4UMn41zqP8OndLXqCKLkN2l35tFrMCTB', 'width': 4064}]","{'compound_code': '9FRX+H8 Data, Pinrang Regency, South Sulawesi, Indonesia', 'global_code': '6P8X9FRX+H8'}",https://www.google.com/maps/place/?q=place_id:ChIJ540rwihblC0RSFOYb21E5ss
OPERATIONAL,"Betteng, Lembang, Pinrang Regency, South Sulawesi 91254, Indonesia","{'location': {'lat': -3.4778893, 'lng': 119.5488413}, 'viewport': {'northeast': {'lat': -3.476539470107278, 'lng': 119.5501911298927}, 'southwest': {'lat': -3.479239129892723, 'lng': 119.5474914701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Karawa Waterfall,ChIJpRlmJ4NmlC0R_c0lk8_d70w,4.6,ChIJpRlmJ4NmlC0R_c0lk8_d70w,"['tourist_attraction', 'point_of_interest', 'establishment']",149.0,,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115177966064316960902"">Toyib Kusuma Jaya</a>'], 'photo_reference': 'AUGGfZnDeWgES3urgBsh1riMMZNZxyneXpl8OktB0zJ2rvItlOWVnchHod_LsLqnugqz2B4tSrlC3A1rYSwh6cDqAavZ-vanDogoCBDTOp_S6CYmUqt1Cr6lKMtCc_R8ilI96XO9kPoEKr8_ro0UwkyC6a5lDSfZLA4-lFd_Ch30oT3uJu7i', 'width': 4624}]","{'compound_code': 'GGCX+RG Betteng, Pinrang Regency, South Sulawesi, Indonesia', 'global_code': '6P8XGGCX+RG'}",https://www.google.com/maps/place/?q=place_id:ChIJpRlmJ4NmlC0R_c0lk8_d70w
CLOSED_TEMPORARILY,"7JXX+4PX, Masolo II, Kec. Patampanua, Kabupaten Pinrang, Sulawesi Selatan, Indonesia","{'location': {'lat': -3.7021309, 'lng': 119.6493467}, 'viewport': {'northeast': {'lat': -3.701394000000001, 'lng': 119.6506706798927}, 'southwest': {'lat': -3.704341599999999, 'lng': 119.6479710201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Lengkeng Masolo,ChIJm7ia40FPlC0R_LNZAR9NoMY,0.0,ChIJm7ia40FPlC0R_LNZAR9NoMY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118002391668641500168"">A Google User</a>'], 'photo_reference': 'AUGGfZm3QNk-swkWVdZctjAW8XKq1Z_ujWAzkntx3v2WxamrkzskpE7IHGya20lCM4DWfIOgw9mjW3c4UOjsM_BMx6W5Cr2mMvGz0MpFVi_Bk-a-1EJ09fS-q5TFrhUIzl2DpMhcT-FDfCkpOZL4xv_ih_m3V6PU6ZPqG21x-E4DmsN2uO0', 'width': 3456}]",,https://www.google.com/maps/place/?q=place_id:ChIJm7ia40FPlC0R_LNZAR9NoMY
CLOSED_TEMPORARILY,"8J6V+6R, Massewae, Duampanua, Pinrang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.6894246, 'lng': 119.6446156}, 'viewport': {'northeast': {'lat': -3.688113720107277, 'lng': 119.6454043}, 'southwest': {'lat': -3.690813379892721, 'lng': 119.6422495}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Mertua,ChIJ_2AzOZJPlC0Re48wBFcdvC8,5.0,ChIJ_2AzOZJPlC0Re48wBFcdvC8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_2AzOZJPlC0Re48wBFcdvC8
