formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Jl. Beringin No.35, Bulu Pabbulu, Danau Tempe, Kabupaten Wajo, Sulawesi Selatan 90911, Indonesia","{'location': {'lat': -4.1191468, 'lng': 120.0344569}, 'viewport': {'northeast': {'lat': -4.117783370107278, 'lng': 120.0357459798928}, 'southwest': {'lat': -4.120483029892722, 'lng': 120.0330463201073}}}",Hotel Grand Pusfa,ChIJ_cWm7GHnlS0RzSTd1aBuNtY,4.0,"['lodging', 'point_of_interest', 'establishment']",87.0,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101012989994291725561"">A Google User</a>'], 'photo_reference': 'AUGGfZkzR0x7H5AixYALghx98F_8n5V3a8L88yM62pTMTxgHtHMz9Id_V7zrQ2fllMAM4La2jcyWYyjchowbeFqdyAGQlnls3xvic9b_7f2PQbPIBSS8K33sKq4eptDCqMZ60ST_Mmoif5hQV5M2L2NffiG8RDGuwOGjsdRtuKmOugpl8l3r', 'width': 4128}]"
"SENGKANG, Jl. Andi Paggaru No.18, Teddaopu, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90913, Indonesia","{'location': {'lat': -4.1290679, 'lng': 120.0277809}, 'viewport': {'northeast': {'lat': -4.127647220107277, 'lng': 120.0291513298927}, 'southwest': {'lat': -4.130346879892721, 'lng': 120.0264516701073}}}",Hotel Ayu Sengkang,ChIJdUCnrQPnlS0RBHJwqTKIgY0,3.6,"['lodging', 'point_of_interest', 'establishment']",351.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116686772797324482354"">A Google User</a>'], 'photo_reference': 'AUGGfZlvYA0U1EzawEB6MLXMXiKH-duskY9x_DVSg7gEJmMhlks51vqZPRPxx4Nta_gTwNVusUwJtS0IU2fNnfEG9m7HvYMJEkMRKeqNyA1yMTOi2crWtWQBc0T0qIyeI7lt11iUSwrBu_ysL8ms2aKHVeO0uFV3mQkg81XPwxKI3dzXXAiR', 'width': 960}]"
"Jl. Andi Parenrengi, Tempe, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90912, Indonesia","{'location': {'lat': -4.1246424, 'lng': 120.0280911}, 'viewport': {'northeast': {'lat': -4.123223270107278, 'lng': 120.0294535798927}, 'southwest': {'lat': -4.125922929892722, 'lng': 120.0267539201073}}}",Wisma Apada Syariah Sengkang Mitra RedDoorz,ChIJASeMsgXnlS0RfJPnvBcyLuQ,4.6,"['lodging', 'point_of_interest', 'establishment']",61.0,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109911859958297298509"">Bau Fakhran</a>'], 'photo_reference': 'AUGGfZlnaVb4juSsKWX78JDcX9W-VEc8e1KPpgXPPEIoufwgVpWLsSfQNxjLWZjoydJrqQxJddinyXTcQ8CLiGTYavrgCT7GR2rTi8ng7glFO7X88an8_bYrzHgjdFaNKEqvITpR4b7O2TI6FMpw3ipFt4L4e4CgVkeXtQRsIhukl0K9gtlQ', 'width': 4160}]"
"Jl. Emmy Saelan No.8, Paddupa, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90913, Indonesia","{'location': {'lat': -4.1344683, 'lng': 120.0298433}, 'viewport': {'northeast': {'lat': -4.133049420107278, 'lng': 120.0311994298928}, 'southwest': {'lat': -4.135749079892722, 'lng': 120.0284997701073}}}",Hotel Al Salam II,ChIJ4_MoeQLnlS0RbtSAwaLXVLs,3.8,"['lodging', 'point_of_interest', 'establishment']",80.0,"[{'height': 365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113108150804935743418"">A Google User</a>'], 'photo_reference': 'AUGGfZm1DZEqtgZKJVPp8dBb6G3l26Byzs6sP2edo7Aox3PzJh6V1VqQMmy3y8UgLnCOkjlkGm7Kq2hJghVAvuT7r8KU6TCqL_ji01KVtkvAN1lkNGmt96z8N_wz5FrRPR1Tiwc7u0kp-LKAxFgPsCUj1m6ITC8dyXxM2ijKu6dP7vUngi-y', 'width': 550}]"
"Jl. Andi Tanjung No.65, Maddukelleng, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90915, Indonesia","{'location': {'lat': -4.145632, 'lng': 120.032534}, 'viewport': {'northeast': {'lat': -4.144305020107278, 'lng': 120.0338733798927}, 'southwest': {'lat': -4.147004679892722, 'lng': 120.0311737201073}}}",Wisma Sawerigading,ChIJ8Ue0qsLmlS0Rmf1bRQTU7-E,4.4,"['lodging', 'point_of_interest', 'establishment']",85.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113448171444246368953"">Wajo News</a>'], 'photo_reference': 'AUGGfZlIPLJQRlET2GwZuVHd6VJky9AjABQ0kvSUTS1ApMzHUAa6Q391U_Z9FuDgY6NM07jt7bbdwOvVWpdbb25k2U78yjwYpf7YixdsNAtejXygMU9KcrwYtBsqrnAej2_0u-mNPiorkM8k86IbM7axmm5NswrqjQUI1Kj_kHn2dFWYmpGB', 'width': 3264}]"
"Jl. Lembu, Tempe, Danau Tempe, Kabupaten Wajo, Sulawesi Selatan 90911, Indonesia","{'location': {'lat': -4.1181014, 'lng': 120.0266599}, 'viewport': {'northeast': {'lat': -4.116705570107278, 'lng': 120.0280843798927}, 'southwest': {'lat': -4.119405229892722, 'lng': 120.0253847201073}}}",Home Stay Mulyawan,ChIJZeXiCwznlS0R1MpyZ7nuxHA,4.1,"['lodging', 'point_of_interest', 'establishment']",143.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103696780505650447429"">A Google User</a>'], 'photo_reference': 'AUGGfZlYEbO_cH3WIRDqiYP9ryKojUuAauaWDUy3EpkPeE5ki0Qe-sE6gNMYBp21RUWzO4sMQBADVjwprKJ4_McT3eUOsj1JkgxZZSGOhxImDYOob7klaboQBBwDSutudBMstj6I0rMY0DthCNWK4m6ut3ZJV8FD6OyUWnGBjb8CvXKbgNDH', 'width': 4000}]"
"Jl. Puangrimaggalatung, Maddukelleng, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90918, Indonesia","{'location': {'lat': -4.1513773, 'lng': 120.0377569}, 'viewport': {'northeast': {'lat': -4.150049570107278, 'lng': 120.0391073298927}, 'southwest': {'lat': -4.152749229892723, 'lng': 120.0364076701073}}}",Prima Home Stay,ChIJAbzTcJTmlS0R9uv5ieCwClE,4.3,"['lodging', 'point_of_interest', 'establishment']",338.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105862155616374198953"">Baso Wahyu Alam Wahyu</a>'], 'photo_reference': 'AUGGfZmBISlHsia1pGzx7HKVlz1TDqP4TvghR_rD2x6nRvK_JMAc4236CGTUtlB134LnMftotzw7pzavPDcgoYneAfq2UAz40yu13bNcRHjsCL65QTvzt4E6_rmIRIDGCRqlrbB1U6inO_cVqcehjngL1p-n536EJ8X0ikCib6uh50NQaYaU', 'width': 3264}]"
"7CP8+QFX, Lingkungan Bolabakka, Bulete, Kec. Pitumpanua, Kabupaten Wajo, Sulawesi Selatan 90992, Indonesia","{'location': {'lat': -3.7129342, 'lng': 120.4161727}, 'viewport': {'northeast': {'lat': -3.711562070107278, 'lng': 120.4175022798927}, 'southwest': {'lat': -3.714261729892722, 'lng': 120.4148026201073}}}",Wisma Matahari 2,ChIJM4-33lqPli0RjMSx5WeQ2W8,4.3,"['lodging', 'point_of_interest', 'establishment']",3.0,
"Jl. Andi Pallawarukka No.17, Maddukelleng, Danau Tempe, Kabupaten Wajo, Sulawesi Selatan 90918, Indonesia","{'location': {'lat': -4.1429574, 'lng': 120.0313142}, 'viewport': {'northeast': {'lat': -4.141586670107279, 'lng': 120.0325619798927}, 'southwest': {'lat': -4.144286329892723, 'lng': 120.0298623201073}}}",Floating House Tempe Lake,ChIJT99_W8bnlS0RqKLzN3dl1Ak,0.0,"['park', 'lodging', 'point_of_interest', 'establishment']",0.0,
"X3H8+4J2, Inalipue, Tana Sitolo, Wajo Regency, South Sulawesi, Indonesia","{'location': {'lat': -4.022228999999999, 'lng': 120.0665236}, 'viewport': {'northeast': {'lat': -4.0168182, 'lng': 120.0682360298927}, 'southwest': {'lat': -4.024032599999999, 'lng': 120.0655363701073}}}",Wajo,ChIJOfe0p6LdlS0R4yO3uoNEQZU,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"Lalabata Rilau, Lalabata, Soppeng Regency, South Sulawesi 90812, Indonesia","{'location': {'lat': -4.367930299999999, 'lng': 119.8977341}, 'viewport': {'northeast': {'lat': -4.366613720107277, 'lng': 119.8990802798928}, 'southwest': {'lat': -4.369313379892721, 'lng': 119.8963806201073}}}",COLLECTION O 91331 Hotel Grand Saota Soppeng,ChIJ4VBba2z2lS0RFsBGUjYo_j4,3.8,"['lodging', 'point_of_interest', 'establishment']",257.0,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104943779771174160044"">A Google User</a>'], 'photo_reference': 'AUGGfZndcakRXczt48Go0rv85pn04jFwbvTKZQbLWeBYo-CeCofMY9sXgbfEMhvCHFzQDar3S55DwqphJggYlRFsFzG1VI1HYvTKqsQDdd8HHqyy1KSX0lwXt63qFPBRsdcseb5pdfw2rthr6rNLt11QqsJxY8uSAMcAj7Y3FfzQvPaGx2tU', 'width': 640}]"
"Jl. Kemakmuran, Lemba, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90814, Indonesia","{'location': {'lat': -4.3574594, 'lng': 119.8890493}, 'viewport': {'northeast': {'lat': -4.356108220107279, 'lng': 119.8904166298927}, 'southwest': {'lat': -4.358807879892723, 'lng': 119.8877169701073}}}",Hotel Grand Aisha Soppeng,ChIJW0VnI-j3lS0RFC0CbF-m-mI,4.3,"['lodging', 'point_of_interest', 'establishment']",358.0,"[{'height': 306, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110867327349451515174"">A Google User</a>'], 'photo_reference': 'AUGGfZmAV1yFF7xtz9pq6LuxyAvWRJSwcHDnJ1R_Ru3Ck3dx_FZLdQ7B-WiFPDOFYPF-h0Li1qibU_3TrmoM2paFuhVWE2VbXDtjXukl6n3HiK6RiHwQCtxkwDNBe3zv1_vOvJ-ZNsMKsOv2o3z4qpdaQ181Y0bNNjXkPPwYXTKdd9xDS_1l', 'width': 408}]"
"RRW8+R6Q, JL. Galungkalunge Lejja, Bila, Watansoppeng, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia","{'location': {'lat': -4.1529015, 'lng': 119.8156171}, 'viewport': {'northeast': {'lat': -4.151527370107278, 'lng': 119.8169432798927}, 'southwest': {'lat': -4.154227029892722, 'lng': 119.8142436201073}}}",Hakata Lejja Villa,ChIJiQnqtyn0lS0RkaA99-bJM_c,4.8,"['lodging', 'point_of_interest', 'establishment']",48.0,"[{'height': 2088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108556889402391984898"">mohamad nur Ilham</a>'], 'photo_reference': 'AUGGfZkig5tZSxN5C-weMyE1tsTLCRWVgE77RqNlfRlBhULiG2FmjFm9gB8Y_ZbsTB4qpW8h-XFt5uQ5aDfKjzdo-BQKY1LeovrqGdyk-FDevA4sq9hgvcHKqYFCUpWDmb8C4FjSizfZildoapI3FDA92EnYTVCE0FgyKAipgRE_VJMcbZCE', 'width': 4640}]"
"Jalan Lompo No.888 Watansoppeng, Lemba, Lalabata, Soppeng Regency, South Sulawesi 90814, Indonesia","{'location': {'lat': -4.3499189, 'lng': 119.8910987}, 'viewport': {'northeast': {'lat': -4.348437320107277, 'lng': 119.8924395798928}, 'southwest': {'lat': -4.351136979892721, 'lng': 119.8897399201073}}}",Triple 8 The Riverside Resort,ChIJ5YPCaIb2lS0RlqEI9-RtIGA,4.4,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1301.0,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109382355814747298502"">A Google User</a>'], 'photo_reference': 'AUGGfZm8bXJWbzOl2oR9dk6lS8zOI4-LX6FjXtx2NqqdvxK8Oic40tMDqlxxONDJiF92EptmQZljKGuKGkZ5hoIXjtg4IWmt3jB2Nuiod9Qwp2-0ZPROxdeUOaiaOqjZQC8YnNs2RzjQbPj_8tDFoM2sTJGpq1Aw-qbZU4g6Hr_alVui_5J2', 'width': 8000}]"
"JVQP+2W4, Lalabata Rilau, Lalabata, Soppeng Regency, South Sulawesi 90812, Indonesia","{'location': {'lat': -4.3625223, 'lng': 119.8866219}, 'viewport': {'northeast': {'lat': -4.361215620107278, 'lng': 119.8879949798927}, 'southwest': {'lat': -4.363915279892722, 'lng': 119.8852953201072}}}",D'Kayangan Resort,ChIJLbrDTrT3lS0RlrnhGeRt3BM,4.5,"['lodging', 'point_of_interest', 'establishment']",36.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115261458155367189416"">Rike Irawandi</a>'], 'photo_reference': 'AUGGfZlbZ1p4oVImcYCt_N2MtEZkyDHCCGAuauiJJY3LcAyvnFSyYdfP47CUIXOtNi3PwgFTAUrpMRfxyrovJgTO1lfrwKfUkFiawMksgOgayzLGCsrXuNnBtCqrfdESkL_AHD3CutygrVIWVW_m59jxNVpN6VMIsfMcsCMwfGrG72tkXBRr', 'width': 4000}]"
"90881 Watansoppeng, Taman Kalong, Soppeng Regency, South Sulawesi 90882, Indonesia","{'location': {'lat': -4.3525367, 'lng': 119.8861309}, 'viewport': {'northeast': {'lat': -4.351307970107277, 'lng': 119.8875820298927}, 'southwest': {'lat': -4.354007629892721, 'lng': 119.8848823701073}}}",OYO 91757 Surya Hotel,ChIJ1w-Cu3j2lS0RC49bYq6Hx7k,5.0,"['lodging', 'point_of_interest', 'establishment']",1.0,
"Jl. Kesatria No.59, Botto, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia","{'location': {'lat': -4.3542438, 'lng': 119.8829382}, 'viewport': {'northeast': {'lat': -4.352890870107278, 'lng': 119.8842908798927}, 'southwest': {'lat': -4.355590529892722, 'lng': 119.8815912201073}}}",HOTEL ADA,ChIJx9kz5n_2lS0REq9U9pM3e2s,4.1,"['lodging', 'point_of_interest', 'establishment']",260.0,"[{'height': 422, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106313578837206217103"">A Google User</a>'], 'photo_reference': 'AUGGfZmYsKSy_o0rHD6H4RwXqrw8LV-ry93siHbP-NiTsI7oWRdw55c1lygOW-h4_b5QdbbncRcy7EsM5f2C3MxpwCgz4o0w4swTUgRBTKLGW4n9edr9h0qy0OPvvv1W5MLf553CMS7wIiutIzwoeFHPiLqUJNDiKMm8UwwvFlFsYu_2Shx8', 'width': 750}]"
"JVPR+5QP, Jl. Salotungo, Lalabata Rilau, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90812, Indonesia","{'location': {'lat': -4.3644886, 'lng': 119.8919606}, 'viewport': {'northeast': {'lat': -4.363084520107278, 'lng': 119.8933184298927}, 'southwest': {'lat': -4.365784179892722, 'lng': 119.8906187701073}}}",Hotel Parbet,ChIJWXQ_MXD2lS0ReuCWBihQZJM,4.1,"['lodging', 'point_of_interest', 'establishment']",159.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114917247591944124139"">Danang Setiadi</a>'], 'photo_reference': 'AUGGfZkfym6LOAcG94qbDrQdPBkuYxEzRkmcy6KuXx5q87fsINuHk9EKPy09S4XHAorWcWZRWA0En7njdmsuQh3LURcjlRYooULj14xAYTgaM-gOSjb6QPy2Rn_rqnB39_Fe4M5zAsDPrsakOuVhHsjJifMY4tuBaqfU_kslYgmqc4RWzPXA', 'width': 4160}]"
"Jl. Wijaya, Botto, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90811, Indonesia","{'location': {'lat': -4.3525415, 'lng': 119.8861413}, 'viewport': {'northeast': {'lat': -4.351310020107278, 'lng': 119.8875876798927}, 'southwest': {'lat': -4.354009679892722, 'lng': 119.8848880201073}}}",Hotel Surya/Tdk menerima pesanan dr OYO/traveloka dll,ChIJnVnatX_2lS0Rv8w_6yj18fg,3.8,"['lodging', 'point_of_interest', 'establishment']",112.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105479858792844772042"">A Google User</a>'], 'photo_reference': 'AUGGfZmeQG4s04rEiOQEbVwsvrTJ7DJ7l2I-gLN-S6TcZFqfXE1UO-aA9NnCn3fqH7eyT06S-bYoz5f_9QoUuICs8JeNgQrdcgJMg2lK2UGYi66V-i1Drxdenj1WXhPERHesQzIAGYDId4kj3dMy4JOvPYesg2plv8CpWblBr3S7Q-V_Upek', 'width': 1960}]"
"JVRH+3W4, Botto, Lalabata, Soppeng Regency, South Sulawesi 90811, Indonesia","{'location': {'lat': -4.3598138, 'lng': 119.8797304}, 'viewport': {'northeast': {'lat': -4.358452220107278, 'lng': 119.8810655798928}, 'southwest': {'lat': -4.361151879892722, 'lng': 119.8783659201073}}}",Hotel Kayangan,ChIJZ4-2FhP1lS0RnJ8VmWMuIvM,3.0,"['lodging', 'point_of_interest', 'establishment']",2.0,
"Jl. Kayangan, Botto, Kec. Lalabata, Watansoppeng, Sulawesi Selatan 90811, Indonesia","{'location': {'lat': -4.359855599999999, 'lng': 119.8808554}, 'viewport': {'northeast': {'lat': -4.358430070107278, 'lng': 119.8821997798927}, 'southwest': {'lat': -4.361129729892721, 'lng': 119.8795001201073}}}",Mutya Rejeki Homestay Syariah Soppeng RedPartner,ChIJsXNbI9b1lS0R-b4NkDA-cVI,4.6,"['lodging', 'point_of_interest', 'establishment']",28.0,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113357065029700099621"">Muhammad Alwi Aziz</a>'], 'photo_reference': 'AUGGfZlM6GHw2GTVA_El-EEZ31aFJ8uE_r1omufYG_4nZv1n9KYFAimkA4aVPpxCNavwbHL_lCSBScxmOOTVCCu6kVd8cLdgre_aAkA2eJREcTNDSRn8uz09yFd8WqR4xNiXMalN_ADofCV2peElcVDUq0XtYuOaVr6d8sMrfXZ5FQcXIr81', 'width': 4000}]"
"Jl. Salotungo, Lalabata Rilau, Kec. Lalabata, Kabupaten Soppeng, Sulawesi Selatan 90814, Indonesia","{'location': {'lat': -4.3634018, 'lng': 119.9013585}, 'viewport': {'northeast': {'lat': -4.362115220107277, 'lng': 119.9027028798928}, 'southwest': {'lat': -4.364814879892721, 'lng': 119.9000032201073}}}",Penginapan Sederhana,ChIJIyDj82j2lS0RkclUx4tMI7k,3.9,"['lodging', 'point_of_interest', 'establishment']",76.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104245310786843473902"">Andrew Conank</a>'], 'photo_reference': 'AUGGfZmVGt7vlwGnWtVpI0RRBn9b7b0DMhuDgye__yx9rHD1tMrgfIzyMFXGnK47ZG6ARLPqN57Dv3cOs_GT8C_naeiaSguGFf8NNxnYRgXDtnPbfZmSBNdy5UZS9Dox93kYrgm9_TlVSwRl6pc-Fw8YT-hqVCJwtoM42fnz8yUvVZ7M_-qX', 'width': 4000}]"
"Jl. Jend. Sudirman No.71, Pangkajene, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia","{'location': {'lat': -3.9246999, 'lng': 119.7986016}, 'viewport': {'northeast': {'lat': -3.923324370107278, 'lng': 119.7999607298927}, 'southwest': {'lat': -3.926024029892722, 'lng': 119.7972610701073}}}",Hotel Tri Multi,ChIJP9H_xNLJlS0RuGuC7LZUl58,3.8,"['lodging', 'point_of_interest', 'establishment']",346.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115602050499397318502"">Cedi Rusyaid</a>'], 'photo_reference': 'AUGGfZl6Ju3uWGcRHpO-1Zm7NxPzvijH_TnjoYbJzxB-VL_FWG94U8uEWHYKL5D12bSWHz9LLQQM5UXsWgJ32T6Aj54SvHgJETTT1s6jQ_VdFzXzy0reLbj_UbWgOIZOQgE9GbtyFXvmouCnw3HAgvVyuKC9Kg6vp3xBC8ssQTDrn_c5c25U', 'width': 4608}]"
"Jl. Jend. Sudirman No.60, Pangkajene, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia","{'location': {'lat': -3.9248995, 'lng': 119.8007044}, 'viewport': {'northeast': {'lat': -3.923565770107278, 'lng': 119.8021049798927}, 'southwest': {'lat': -3.926265429892722, 'lng': 119.7994053201073}}}",Wisma D’King RedPartner,ChIJ3fZqDozJlS0RiE3Xf2hFAv8,4.1,"['lodging', 'point_of_interest', 'establishment']",41.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104504717923359291404"">Anisti R. Rahardjo</a>'], 'photo_reference': 'AUGGfZmqj4fquSm35UlinU45vKmxDw_SMEYx60cTn5FN-s1gPJx4ijd_cSu48KWKGmgFBYFXw-O7n3dyV0Q4CC_a-h6mJtTCx48aB3KEdygolZXz4_g1GkYeuBbW5CNs5SjeWjAgIcHwViFu9OTwy7lQ7E3VFbs3MNx2Ppf6-HLtr9oBdx5G', 'width': 4032}]"
"Jln. Muhammad Junaid No.11 Kel. Kec. Kab. Prov, Pangkajene, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia","{'location': {'lat': -3.9279852, 'lng': 119.7960797}, 'viewport': {'northeast': {'lat': -3.926658020107278, 'lng': 119.7974754298927}, 'southwest': {'lat': -3.929357679892722, 'lng': 119.7947757701073}}}",Hotel Grand Zidny,ChIJ59BPZyzIlS0Rxzz925Eg3P4,3.8,"['lodging', 'point_of_interest', 'establishment']",513.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100539652370997670184"">Ahyan Arif</a>'], 'photo_reference': 'AUGGfZnG_fx_OHNRYNGaOWd4P1AZNd_CSDmTQP0OtV8B41bdMIDWbTVYgZV-NFKNFp3vN6HmdI2CJd0hMSJ9AK4gposuHi-FSGtyTD1OmEek997JhUGkwEgHLbblFJkuV6vidDTTqW5q7BBg7cIFkXpowQJtwueHlfCnMack5ryw49nax0o9', 'width': 4000}]"
"Mesjid Agung Sidr, 62 Sidenreng Rappang, Pangkajene, Makassar, South Sulawesi 91611, Indonesia","{'location': {'lat': -3.9262881, 'lng': 119.7903807}, 'viewport': {'northeast': {'lat': -3.924886470107278, 'lng': 119.7917548298927}, 'southwest': {'lat': -3.927586129892722, 'lng': 119.7890551701073}}}",OYO 92659 Wisma Deli Syariah,ChIJ0y2At0TJlS0R1kvN-g08h1U,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114924036122966185018"">A Google User</a>'], 'photo_reference': 'AUGGfZmhJ-fFUO7lxZQTxvk0XOLwBnu0x5y3iXEZSO5fMI-PNr4zfa4F43MpyMwt8NepDAgI_GKux_xjGpdQVLqSisZ9BkMGvAiCHik8DFcfpP17IG8cpfCEjkPbCBSlBcLs-sF7b2kuOmWnPhQV937rAPiSOZ0ctJvZjs3AR5U_vi5zICGq', 'width': 640}]"
"Jl. Andi Haseng No.42, Rijang Pitu, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia","{'location': {'lat': -3.9335513, 'lng': 119.7963154}, 'viewport': {'northeast': {'lat': -3.932203620107278, 'lng': 119.7976688298927}, 'southwest': {'lat': -3.934903279892722, 'lng': 119.7949691701073}}}",Wisma Tri Multi,ChIJM3zTaS_IlS0Rx-tYFCe1XVc,3.9,"['lodging', 'point_of_interest', 'establishment']",108.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100667684930174730970"">A Google User</a>'], 'photo_reference': 'AUGGfZlm7tqkj9xZ3PuI2P25Ab66wneJ0ZpEOkFq830fH5qHOLMwfa6p1JlqgwTrDeda8M7xnFqbqKMOVCxPITlvbMMSFclJJG2MgQCMYrDkInTj-0Z-DvwsNkHqxrtZWcEv2E5bjXoZprw6UJE0SDkx8dueDQnU57Ocx_nRXs0Qxh5iN_-E', 'width': 2560}]"
"Jl. Ganggawa Lorong 3, Pangkajene, Kec. Maritengngae, Kabupaten Sidenreng Rappang, Sulawesi Selatan 91611, Indonesia","{'location': {'lat': -3.9212892, 'lng': 119.7970908}, 'viewport': {'northeast': {'lat': -3.920021820107277, 'lng': 119.7983951298927}, 'southwest': {'lat': -3.922721479892721, 'lng': 119.7956954701073}}}",Pondok Indah Putri (INDPUT),ChIJW2RoiZrJlS0R99KvU9hlIJo,5.0,"['lodging', 'point_of_interest', 'establishment']",3.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118377566167393757157"">A Google User</a>'], 'photo_reference': 'AUGGfZkcoDtwoYsdjqcPHO3VF-82KX3huDhpcqbY8XO4I-ga4SL8tlQftWAVukbdWJVDrbyzxgtNNABm0i5SQ7q3cJ_yve4Z81AFKnTNKYQxsFVsPPAjBrBUSOeU1FlzVsoWajek1-4ERS9A8BxonXn0tKtuZvF6rTf2cX3_MIBjDY1OWxU0', 'width': 3000}]"
