business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"Botubarani, Kabila Bone, Bone Bolango Regency, Gorontalo 96111, Indonesia","{'location': {'lat': 0.4782589999999999, 'lng': 123.08986}, 'viewport': {'northeast': {'lat': 0.4796180798927223, 'lng': 123.0912040798927}, 'southwest': {'lat': 0.4769184201072778, 'lng': 123.0885044201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kurenai Beach Resort,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115243693048968070855"">Dheny Hadi Sundoro</a>'], 'photo_reference': 'AUGGfZn6aCQWC1D6yRpb3Gzq9w9QmtGDlvwpRfWFZ6pknFdumdcoAcq3g1pT3AflOz1z31Q-xtKBKnNmM3RbTPDAQ2j6krPWrczYvQlP5O8FeSiDhaVSPLdNjXrXa73cNVSqozr5zwNtIfvZVdThf5y6lq3u_lhNKJafDRTihpIgblaKDl56', 'width': 4160}]",ChIJAYhjftAqfzIRQW65iMl5F0A,4.4,ChIJAYhjftAqfzIRQW65iMl5F0A,"['tourist_attraction', 'point_of_interest', 'establishment']",1394,{'open_now': True},"{'compound_code': 'F3HQ+8W Botubarani, Bone Bolango Regency, Gorontalo, Indonesia', 'global_code': '6QG5F3HQ+8W'}",,,https://www.google.com/maps/place/?q=place_id:ChIJAYhjftAqfzIRQW65iMl5F0A
OPERATIONAL,"Botubarani, Kabila Bone, Bone Bolango Regency, Gorontalo 96117, Indonesia","{'location': {'lat': 0.4746294, 'lng': 123.1011491}, 'viewport': {'northeast': {'lat': 0.4759918798927221, 'lng': 123.1025151798927}, 'southwest': {'lat': 0.4732922201072777, 'lng': 123.0998155201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Hiu Paus Botubarani,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112923332404281550036"">lukman hakim</a>'], 'photo_reference': 'AUGGfZnq2QjEHleuIabqAmoxwuCuLjA-gvR0naG93FrO7mwG8ZI3uD-5UsY_GYVHJfcQX8mSZWfJq7TJCLd8XwTJSAHaXJobBeDTH91lOuYSfp8Af0hHNtFAa1JzK6ryqThRmORfGdrZl1ekSjuFuCV006DrC8fEEzBd8TzuqRW_jXhiPrjT', 'width': 4032}]",ChIJracGux4rfzIRL3lNYvB7IG4,4.7,ChIJracGux4rfzIRL3lNYvB7IG4,"['tourist_attraction', 'point_of_interest', 'establishment']",888,{'open_now': False},"{'compound_code': 'F4F2+VF Botubarani, Bone Bolango Regency, Gorontalo, Indonesia', 'global_code': '6QG5F4F2+VF'}",,,https://www.google.com/maps/place/?q=place_id:ChIJracGux4rfzIRL3lNYvB7IG4
OPERATIONAL,"F2WH+3G4, Bongo, Batudaa Pantai, Gorontalo Regency, Gorontalo 96132, Indonesia","{'location': {'lat': 0.4945251000000001, 'lng': 123.0287939}, 'viewport': {'northeast': {'lat': 0.4960319798927222, 'lng': 123.0301115798927}, 'southwest': {'lat': 0.4933323201072778, 'lng': 123.0274119201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dulanga Beach,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116822259424643872919"">stevan salhabom</a>'], 'photo_reference': 'AUGGfZnZQJnarD0kkiVGSLoymIQviJRiPNgs1m59Ubuq7g638sr9lY53n5gvtNNIjlrRreEsDdk-NPx9DvFWoHisTIeBsRc6sQJ9o189r76yYSl0aiz5_V0hFbN2p2jDIIEQ8xqk0knkWmwphoALuX1zRn5kQr3WoiLVyOJGYRfBXexv5kDO', 'width': 4640}]",ChIJ9yG7GazVeDIRZTHRUer5M9w,4.4,ChIJ9yG7GazVeDIRZTHRUer5M9w,"['tourist_attraction', 'point_of_interest', 'establishment']",441,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJ9yG7GazVeDIRZTHRUer5M9w
OPERATIONAL,"G3J5+5P5, Tenda, Hulonthalangi, Gorontalo Regency, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5303939, 'lng': 123.059356}, 'viewport': {'northeast': {'lat': 0.5318712798927223, 'lng': 123.0607215798928}, 'southwest': {'lat': 0.5291716201072778, 'lng': 123.0580219201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Patung Nani Wartabone,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109554594800032593099"">A Google User</a>'], 'photo_reference': 'AUGGfZmq-6Ro8ry94q3Pu_U7YRreZxo6_nf7Fg1OQxmtR15Z0Zc5Z_uzdObYJBiRSQlZ52drZukNzJHEudizGXs4oIfLHlxUsCMIn1UFNiJZsbyYT9Tq4QJsTQymzQe7HbSwHB3X5UF_SyLdrUkweJ8twVvapd45PQW9Zl-svOV5T70b4GcF', 'width': 3264}]",ChIJewyKUtwqeTIRemoU9rPPJIM,4.6,ChIJewyKUtwqeTIRemoU9rPPJIM,"['tourist_attraction', 'point_of_interest', 'establishment']",172,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJewyKUtwqeTIRemoU9rPPJIM
OPERATIONAL,"Jl. R. Atje Slamet, Leato Utara, Kec. Kota Tim., Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5002305000000001, 'lng': 123.0674662}, 'viewport': {'northeast': {'lat': 0.5016081798927222, 'lng': 123.0688343798927}, 'southwest': {'lat': 0.4989085201072778, 'lng': 123.0661347201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,WISATA TAMENDAO BEACH,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102923463490473885889"">A Google User</a>'], 'photo_reference': 'AUGGfZmDAfFYXv0Iiq8Odt1z5MdrU8e1cwaecrU9GDrffjEPfxNBRxrvd86FeXxe7eKnoIJRMTNgwrMnWSj_i53Tdam6mc3_Dt35niSw49KmLuDFnjAX17IasOCzHz8S7uHoPR0JUvWFBFVX34djNwj6wLF97vKFMDNwm6O8sbzjYsoMlpvt', 'width': 3264}]",ChIJQyUDZ53VeDIRm2mp-Ohmsuo,4.4,ChIJQyUDZ53VeDIRm2mp-Ohmsuo,"['tourist_attraction', 'food', 'point_of_interest', 'establishment']",787,{'open_now': False},"{'compound_code': 'G328+3X North Leato, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5G328+3X'}",,,https://www.google.com/maps/place/?q=place_id:ChIJQyUDZ53VeDIRm2mp-Ohmsuo
OPERATIONAL,"GXRH+XJC, Barakati, Batudaa, Gorontalo Regency, Gorontalo 96271, Indonesia","{'location': {'lat': 0.5424424999999999, 'lng': 122.9790054}, 'viewport': {'northeast': {'lat': 0.5439759798927223, 'lng': 122.9803453298927}, 'southwest': {'lat': 0.5412763201072778, 'lng': 122.9776456701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pemandian Barakati,"[{'height': 2080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113450080139601821918"">Mukhtar Puluhulawa</a>'], 'photo_reference': 'AUGGfZlWvqvLbvW-YefdwHNeade-bSKMQmTBEJDcr9JSc1DdaKmkFwdku_mc6ft_YMBo9NwXUSv9eWTcyMQ59npL07ScXh5vRr9iEl78QgZ6BqK968ZdzxFB-dvXzz_NVffEzsmJHaM_Uwl52g-4n3oLrwnhBaCj7y6mSLFW4XW6krzjMOs6', 'width': 4624}]",ChIJmTSvfnApeTIRh2LzGcbFpbI,3.9,ChIJmTSvfnApeTIRh2LzGcbFpbI,"['tourist_attraction', 'point_of_interest', 'establishment']",59,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJmTSvfnApeTIRh2LzGcbFpbI
OPERATIONAL,"H3RF+99G, Sejahtera, Bulango Selatan, Bone Bolango Regency, Gorontalo, Indonesia","{'location': {'lat': 0.5909462, 'lng': 123.0734624}, 'viewport': {'northeast': {'lat': 0.5921667798927223, 'lng': 123.0750178298927}, 'southwest': {'lat': 0.5894671201072778, 'lng': 123.0723181701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DESWITA ( DESTINASI WISATA ) SEJAHTERA,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115050082007176476950"">A Google User</a>'], 'photo_reference': 'AUGGfZmRQFyP_vUJRH5yCJjDqDoDMyVq7TISGhN1MxfsjeTqqw5rc9U7l81yOEfMgxjSzXV6RuCnp4LM8FGmEpveat7UhVhtjOxyK0V2Cbm2c0gRuBEZrMUdmC4mamR8VE58t-9aqnTPajDyh3X1CcRE-ShXIfBR6XxL8Yk__QpYzhxrF4NI', 'width': 1800}]",ChIJm4RBqz4teTIR-CBtngNjuuU,4.6,ChIJm4RBqz4teTIR-CBtngNjuuU,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJm4RBqz4teTIR-CBtngNjuuU
OPERATIONAL,"Jl. Baso Bobihoe No.308, Kayubulan, Kec. Limboto, Kabupaten Gorontalo, Gorontalo 96214, Indonesia","{'location': {'lat': 0.6269984, 'lng': 122.9798882}, 'viewport': {'northeast': {'lat': 0.6283487298927222, 'lng': 122.9812343298927}, 'southwest': {'lat': 0.6256490701072777, 'lng': 122.9785346701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Limboto Tower,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103283304421644132169"">Helmy Duta Saputra</a>'], 'photo_reference': 'AUGGfZmUjPLMAq9mtBJxczPXBbXmx04xvAD7wiQAPlzMg2OzgTh2MNm85nI18BIA30UA1dbFzNRA6ukRdIaI_zA9Q0YoXZQgqKgkcyKFT3KVtQquOq9Yjr0XU7xh2HBfpe6byJGOVc3bulrppeFXehtGznQ44AAmYQ2yrAONvFy-09EOEYdC', 'width': 3000}]",ChIJXeflmUcreTIRThXj-qplVcA,4.6,ChIJXeflmUcreTIRThXj-qplVcA,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",5697,{'open_now': False},"{'compound_code': 'JXGH+QX Kayubulan, Gorontalo Regency, Gorontalo, Indonesia', 'global_code': '6QG4JXGH+QX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJXeflmUcreTIRThXj-qplVcA
OPERATIONAL,"F2XM+V5, Bongo, Batudaa Pantai, Gorontalo Regency, Gorontalo 96132, Indonesia","{'location': {'lat': 0.4996729999999999, 'lng': 123.0329417}, 'viewport': {'northeast': {'lat': 0.5009825298927222, 'lng': 123.0343047298927}, 'southwest': {'lat': 0.4982828701072778, 'lng': 123.0316050701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Religi Bubohu Bongo,"[{'height': 5328, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117531299032851843831"">A Google User</a>'], 'photo_reference': 'AUGGfZm4AxV5DQs7FEwZ3yPmGC4vZeNjm1OqaqYKijkfyV3elijpwlyMUmNGELQ27c5HYK0mQmBX5FDnAcVAD29vAJBL1pszvun06qXjzI5NIN5jVFa_yL962sEVndH47GlpgKz36VuOP82gJE04Z10Rg2e6jWgF4AOL3swgR4oIOdV5Xni4', 'width': 4000}]",ChIJRRXyF-TVeDIRPwm7P5N4mWI,4.5,ChIJRRXyF-TVeDIRPwm7P5N4mWI,"['tourist_attraction', 'point_of_interest', 'establishment']",34,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJRRXyF-TVeDIRPwm7P5N4mWI
OPERATIONAL,"H44V+P7J, Unnamed Road, Ulanta, Kec. Suwawa, Kabupaten Bone Bolango, Gorontalo 96113, Indonesia","{'location': {'lat': 0.5568333, 'lng': 123.1431421}, 'viewport': {'northeast': {'lat': 0.5582613298927221, 'lng': 123.1443978298927}, 'southwest': {'lat': 0.5555616701072777, 'lng': 123.1416981701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Benteng Ulanta,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102492842432790790844"">hatiarni ode</a>'], 'photo_reference': 'AUGGfZlYD7G32SfODMegDls8UFgBggpsVYMFh2bvF466KyiYI4SIoYEzikyM-9NgwqaRSg1ht5zPo0XDSOb7uktjm93nf1xLSeNKsI-Y_IR2sXETaZyi5EXxxbdyyPBSrwdWNAgguHq4Tt-XWN88wC7oGIQXcu0WGA7Cspez5aCwK7Zlrk97', 'width': 1600}]",ChIJ-TQfUWzUfjIRVAXEvoj9g_E,4.3,ChIJ-TQfUWzUfjIRVAXEvoj9g_E,"['tourist_attraction', 'point_of_interest', 'establishment']",1144,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ-TQfUWzUfjIRVAXEvoj9g_E
OPERATIONAL,"G3G7+9WP, Talumolo, Kota Timur, Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5259024, 'lng': 123.0644555}, 'viewport': {'northeast': {'lat': 0.5272279298927223, 'lng': 123.0658427798927}, 'southwest': {'lat': 0.5245282701072778, 'lng': 123.0631431201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SANTORINI (Kawasan Talumolo Rindang & Indah),"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116247750683329950253"">Azril Rezzano</a>'], 'photo_reference': 'AUGGfZnSR3cqZqGpADXRzhal4orTJrw0RlmyC0blqqGkGKfB1EBsp9jxOS0hpQNAt6qDWfh_cc-ZhgqOMQER2dNcrbwV55MCn8Lg2seJ3aqHZRyvN8tY3ZjseYCWuPXcnNUrzfZjR_iAr82XEsKDudGYz4FhCJRNyewkpwLp8dyGWZLDufjY', 'width': 4000}]",ChIJmaUIPgAreTIRREiE3uYilns,4.6,ChIJmaUIPgAreTIRREiE3uYilns,"['tourist_attraction', 'point_of_interest', 'establishment']",8,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJmaUIPgAreTIRREiE3uYilns
OPERATIONAL,"H3RF+C98, Sejahtera, Bulango Selatan, Bone Bolango Regency, Gorontalo 96129, Indonesia","{'location': {'lat': 0.5910404, 'lng': 123.0734533}, 'viewport': {'northeast': {'lat': 0.5922455798927223, 'lng': 123.0750331798927}, 'southwest': {'lat': 0.5895459201072778, 'lng': 123.0723335201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sawah Desa Sejahtera,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110471648216122723538"">Grempang Momy</a>'], 'photo_reference': 'AUGGfZlL4WGlO3vkYg3ZC_atYVbszpiFRnoi0FEc6mIoCHqfHcWPPHO8_A56YutrEA-paHvWkbKDUfvJGE-VIeWpUKS3U69-IQYYpSodYMa7PSEbGUzZAMCYLWGWnLovrLpHEgPFOS7zxwVtlZ-DoCqPkDnjCDzGt-S2mA_c3l8t3pczewdi', 'width': 4000}]",ChIJY5u1HswteTIRiVmgU3MLP9U,4.3,ChIJY5u1HswteTIRiVmgU3MLP9U,"['tourist_attraction', 'point_of_interest', 'establishment']",77,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJY5u1HswteTIRiVmgU3MLP9U
OPERATIONAL,"H3CG+FW2, Dulomo Selatan, Kota Utara, Kota Gorontalo, Gorontalo 96128, Indonesia","{'location': {'lat': 0.5710007, 'lng': 123.077141}, 'viewport': {'northeast': {'lat': 0.5723655298927222, 'lng': 123.0784598298927}, 'southwest': {'lat': 0.5696658701072778, 'lng': 123.0757601701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAYRA PRIVATE POOL AND RESTO,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106479394866806119099"">A Google User</a>'], 'photo_reference': 'AUGGfZnOpLvoNGP6nmWCW1ZZw6-ZnzdHXnDEITvDBY0BoUYtkvKoL-acMbmTEWrWHIiHdRJ2IFp4p0KJx9w2CNUk6FKOqMWgtl_IVAPezxaTVFCEgab17GOP83Otcj_k97aqHDgHYZENJ3TkEBbWKeRWna3eywbIFn5Sq7zwZqSHGQfhPWDu', 'width': 1920}]",ChIJIQvCzl0teTIRoEeUSTaFvNg,4.8,ChIJIQvCzl0teTIRoEeUSTaFvNg,"['tourist_attraction', 'point_of_interest', 'establishment']",34,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJIQvCzl0teTIRoEeUSTaFvNg
OPERATIONAL,"G4WV+HV4, Huluduotamo, Suwawa, Bone Bolango Regency, Gorontalo 96121, Indonesia","{'location': {'lat': 0.5463861999999999, 'lng': 123.1447086}, 'viewport': {'northeast': {'lat': 0.5472687798927223, 'lng': 123.1459282798927}, 'southwest': {'lat': 0.5445691201072778, 'lng': 123.1432286201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Perintis Lake,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110142291019240929196"">Riezky Polapa</a>'], 'photo_reference': 'AUGGfZloVlXCmvYs1g9haAAu_PkhnKQvE-kE0u89C40PfH_NH4iqwVxVN31soTpXyWJWf53E-zzFO-Naq16SllhnjJpma1Is-pSkgokZcqepVLquzI7KxrevZ9vYJh10OG94LHfqeIbLme43UuxzD4EeBFdS8TyO-hy8mHrxuIajG6cZCRnr', 'width': 3024}]",ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,4.5,ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1058,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJ-QCKPkfUfjIRZwOmnMLlA5Q
OPERATIONAL,"F2WV+6PQ, Tanjung Kramat, Hulonthalangi, Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.4955779, 'lng': 123.0443574}, 'viewport': {'northeast': {'lat': 0.4969379298927223, 'lng': 123.0457187798927}, 'southwest': {'lat': 0.4942382701072778, 'lng': 123.0430191201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tanjung Kramat,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105690597379534019587"">Dikki Shadiq</a>'], 'photo_reference': 'AUGGfZnd3Tg3Bpa6c3IdaTWH8G9XuCNdL4yCUmaWBOreEMwpCNVglVh3N1j_m4jKUFiD8FPkKxs4ykMYjz54zYMWoV6sfSqCu2WtE_2oqevtGu4a6Jnd5aTVc9JEm47HnNG68ltJiKQV1lpWUv-8vkYmAbW567IiONDqkZPhnxuC_UiYh81x', 'width': 2448}]",ChIJsU-UEHDVeDIRqqvLTk0JCRc,4.4,ChIJsU-UEHDVeDIRqqvLTk0JCRc,"['tourist_attraction', 'point_of_interest', 'establishment']",47,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJsU-UEHDVeDIRqqvLTk0JCRc
OPERATIONAL,"H2G6+3VX, Unnamed Road, Hutadaa, Kec. Telaga Jaya, Kabupaten Gorontalo, Gorontalo 96181, Indonesia","{'location': {'lat': 0.5752417, 'lng': 123.0122309}, 'viewport': {'northeast': {'lat': 0.5765915298927222, 'lng': 123.0135807298927}, 'southwest': {'lat': 0.5738918701072778, 'lng': 123.0108810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Embung Hutadaa, Talaga Jaya","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100757889585366159671"">ebhie Febriani</a>'], 'photo_reference': 'AUGGfZn6vNCIDiKiU2lz1T2DHYKM2h5p2nSHRS0GEF6cz8u6p35nWBsSzc1GL_xH0vMTKDQUg34vzJ0dNMvRJrvJbHiRREyFo_tEa_u4DCiJlbUJDHBbx3rsSl63C7IHg_EcGHch84eHgo5lV4lLMmspHoxcM2DDFrbmSTemI3TIKdp0YlGP', 'width': 3000}]",ChIJ4a_svAEteTIRlT4NE69-g8o,4.4,ChIJ4a_svAEteTIRlT4NE69-g8o,"['tourist_attraction', 'point_of_interest', 'establishment']",121,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ4a_svAEteTIRlT4NE69-g8o
OPERATIONAL,"Botubarani, Kabila Bone, Bone Bolango Regency, Gorontalo 96117, Indonesia","{'location': {'lat': 0.4743134, 'lng': 123.1006784}, 'viewport': {'northeast': {'lat': 0.4756720798927223, 'lng': 123.1020617298927}, 'southwest': {'lat': 0.4729724201072779, 'lng': 123.0993620701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Whale Shark Gorontalo,"[{'height': 3440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114978027681469133763"">VERANINSIH HUSMIN</a>'], 'photo_reference': 'AUGGfZnG06XsFq0PFHE1YImJE0_KR0ByxoTm6EGnD6ohc2n9i-nISLkjGcse0GZn-7QN-39XsfqnAE8DPdbjQxd4HyadPpY0RR5NwPU6RpNhMV_jmIoRE2hxyNcpq3DiVijEXHkmmwCQLAP1BZkI7lN_ycIx2yQoUtVRlnIOIsyf_jbZS7rt', 'width': 6288}]",ChIJD-R4Mt4qfzIRPAj484Euv5Y,4.5,ChIJD-R4Mt4qfzIRPAj484Euv5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",389,{'open_now': False},"{'compound_code': 'F4F2+P7 Botubarani, Bone Bolango Regency, Gorontalo, Indonesia', 'global_code': '6QG5F4F2+P7'}",,,https://www.google.com/maps/place/?q=place_id:ChIJD-R4Mt4qfzIRPAj484Euv5Y
OPERATIONAL,"H257+5X, Danau Limboto, Batudaa, Gorontalo Regency, Gorontalo 96181, Indonesia","{'location': {'lat': 0.5579590999999999, 'lng': 123.0149218}, 'viewport': {'northeast': {'lat': 0.5592991298927221, 'lng': 123.0162488798927}, 'southwest': {'lat': 0.5565994701072777, 'lng': 123.0135492201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Mancing Rulla,,ChIJe0sQbwAreTIRYzKWuAfKrmo,5.0,ChIJe0sQbwAreTIRYzKWuAfKrmo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJe0sQbwAreTIRYzKWuAfKrmo
OPERATIONAL,"H396+VXG, Tanggikiki, Sipatana, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5696831, 'lng': 123.0624614}, 'viewport': {'northeast': {'lat': 0.5710045798927222, 'lng': 123.0639002298927}, 'southwest': {'lat': 0.5683049201072777, 'lng': 123.0612005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH ADAT GORONTALO,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105011943742066588527"">Supardi Sahabu</a>'], 'photo_reference': 'AUGGfZmX_BzL8u1y4qFD5L8RT00olI4DP_UEfpHjaeTTjeYWMeQW7-HdL3vgDBMQAiFBqzEuXrTUEtcOrCuuBivppKg7GYqlam6urI8MXSAFuVfdjYJVSUdVScQZIdXseauwi3ZFhyDyzlFdDaDlEf6VE_-_6H5j_yFbaUBf_JOJDRGNMx0M', 'width': 960}]",ChIJu9vMQwAteTIRG35KMFkQjLw,5.0,ChIJu9vMQwAteTIRG35KMFkQjLw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJu9vMQwAteTIRG35KMFkQjLw
OPERATIONAL,"G3J3+F9F, Siendeng, Hulonthalangi, Gorontalo Regency, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5311975, 'lng': 123.0534213}, 'viewport': {'northeast': {'lat': 0.5325473298927222, 'lng': 123.0547711298927}, 'southwest': {'lat': 0.5298476701072777, 'lng': 123.0520714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stap ikan sapu-sapu,,ChIJw_pvff8reTIRGD0Dv_tuZMs,5.0,ChIJw_pvff8reTIRGD0Dv_tuZMs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJw_pvff8reTIRGD0Dv_tuZMs
OPERATIONAL,"F3PM+QJ3, Ololalo, Kec. Kota Utara, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.4868764, 'lng': 123.0840414}, 'viewport': {'northeast': {'lat': 0.4882710798927222, 'lng': 123.0854033298927}, 'southwest': {'lat': 0.4855714201072777, 'lng': 123.0827036701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Ololalo,"[{'height': 451, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106197247156374744894"">A Google User</a>'], 'photo_reference': 'AUGGfZk3uDffJ46B2JQgYDyde8bn9e_bSDlYFXqRbBMFjjRb1icOHwcMyqw2s1ES21ZKz21gq5nvqjBWZo76VKAJRSwA6JJJ8AoSgnFD3sTSyYiKMkhNuxc1og1Xg3yfgcbkxnqHZsG4nERGcHf7ifuQglsQY4awQvVZE7lPrQI-s8YCWjA', 'width': 916}]",ChIJiQ4AgXArfzIRFewVYW4Uvi8,0.0,ChIJiQ4AgXArfzIRFewVYW4Uvi8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJiQ4AgXArfzIRFewVYW4Uvi8
