business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,opening_hours,url
OPERATIONAL,"8GHQ+CV4, Made, Pacet, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.671496299999999, 'lng': 112.5396933}, 'viewport': {'northeast': {'lat': -7.670054420107277, 'lng': 112.5410404298927}, 'southwest': {'lat': -7.672754079892721, 'lng': 112.5383407701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian UBALAN,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104805784686383048247"">nur habib</a>'], 'photo_reference': 'AUGGfZkHqfa89pztf4xgc_2FJ-RHrYtJYvaycBqDojIofMIOdkFv6xszsWhNEZaNb4IihCZzgipwkjx4giwZxeFJdvln0WGMlWHmc8yXk32GZEHxvmVsxmJk-k5BE5LcbewCqJblVMTTjTbY5vSS9IGNu6ewyrgxkDmlgCFZJkoM4w8g4Sb6', 'width': 1080}]",ChIJW9_JqqJ3eC4R-350RVMfYt0,,,4.6,ChIJW9_JqqJ3eC4R-350RVMfYt0,"['tourist_attraction', 'point_of_interest', 'establishment']",88.0,,https://www.google.com/maps/place/?q=place_id:ChIJW9_JqqJ3eC4R-350RVMfYt0
OPERATIONAL,"8GMG+5Q, Sumberam, Sajen, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6670546, 'lng': 112.5269409}, 'viewport': {'northeast': {'lat': -7.666090720107279, 'lng': 112.5282600298927}, 'southwest': {'lat': -7.668790379892723, 'lng': 112.5255603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubug marawati,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117495094287953495497"">Persaudaraan Setiahati</a>'], 'photo_reference': 'AUGGfZksSBJjN37kJQZNBk2oQ6w1JCiAS53son7E5VwoxSMbBJj4Elzuy8E8_2Ws_bsxJywvD0Gl0kHLpOic_ZbxMa-hD0-gvw2m61OQeKkdzH_Yoq3gRmhbYxrX4nC_Clwrh5DpPE_4rLpKG-rtrEuL1l_d-rTQqPVHtNrq66iS8mO_gXFs', 'width': 4000}]",ChIJb2Nv6853eC4Rcy5yWol27oQ,,,4.7,ChIJb2Nv6853eC4Rcy5yWol27oQ,"['tourist_attraction', 'point_of_interest', 'establishment']",351.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJb2Nv6853eC4Rcy5yWol27oQ
OPERATIONAL,"8G2M+23Q, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.699922, 'lng': 112.5327328}, 'viewport': {'northeast': {'lat': -7.698434220107278, 'lng': 112.5338238298927}, 'southwest': {'lat': -7.701133879892722, 'lng': 112.5311241701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wet Sendi education park,"[{'height': 2136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111396092149040432342"">thomas muabuay</a>'], 'photo_reference': 'AUGGfZnj0RVKG9P5NRlVEcqgLVm2toyZ_MsGBxvcug3ktLH6pX0HLcMNd0nooBcxVGCIBMVKa0NiGSGv7mb5o0rTG6SBj8RtjsfkF54r6rsF72E4PWctJkJKycIkpwQV3InCOJjpPYUWNaVL_ZhcZ4MhZ5RaIZdjrqTqYZl8umQ3mHAyEgbW', 'width': 4624}]",ChIJb8psYIt5eC4RHjbNSyoLwaU,,,4.3,ChIJb8psYIt5eC4RHjbNSyoLwaU,"['tourist_attraction', 'point_of_interest', 'establishment']",152.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJb8psYIt5eC4RHjbNSyoLwaU
OPERATIONAL,"Kramajetak No.RT.004, Dusun Pong Boto, Warugunung, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6358004, 'lng': 112.5389225}, 'viewport': {'northeast': {'lat': -7.634367220107278, 'lng': 112.5401482798927}, 'southwest': {'lat': -7.637066879892722, 'lng': 112.5374486201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar Keramat,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115683593756713058198"">A Google User</a>'], 'photo_reference': 'AUGGfZnHzC6RA2r1M9n7V9Hw-AUflCmPm_b7O_DNXIARdzRsnXG-f1LN-j0AhSNql1KiBdjuOSykDxzJQlGeINuIh0ZHqMxXmuW2PH3p4xHOkMg7rN0c3b_TxLCpl9CI3ci3SQQtZeQPEStmtK2Rm1lFEgqtsQogzz2I1GUut7_M-4PbHqlX', 'width': 4032}]",ChIJS8SS33d3eC4RjeXmnx57FvA,"{'compound_code': '9G7Q+MH Warugunung, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J9G7Q+MH'}",,4.6,ChIJS8SS33d3eC4RjeXmnx57FvA,"['tourist_attraction', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",464.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJS8SS33d3eC4RjeXmnx57FvA
OPERATIONAL,"8G6J+CRQ, Jl. Cangar - Pacet, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.688910099999999, 'lng': 112.5321101}, 'viewport': {'northeast': {'lat': -7.687891570107277, 'lng': 112.53291265}, 'southwest': {'lat': -7.690591229892721, 'lng': 112.52970245}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WET SENDI 2,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117719443850943847291"">Shofy Dwi shafitry</a>'], 'photo_reference': 'AUGGfZmwDxsXf7XCKBVlhNM3kS_59VpoCs_NsQaoo3Tz4b9shdePrz2WdG8CLFOCcYD-fR4l7WF5SGytoamOKBDxmK0rBVOuESJSOPVtqqpYW9slJWSq4DZ0mUFtr462VrRFQiU6DXC8CKwKsyOMUC4sbZu448YEpZbWAMfkzsjUoYJGp-gh', 'width': 3264}]",ChIJORTF21R5eC4RelCllB3ZB84,,,4.4,ChIJORTF21R5eC4RelCllB3ZB84,"['tourist_attraction', 'point_of_interest', 'establishment']",415.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJORTF21R5eC4RelCllB3ZB84
OPERATIONAL,"Dsn. Cembor, Ds, Sukosari, Cembor, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61375, Indonesia","{'location': {'lat': -7.6807268, 'lng': 112.5803939}, 'viewport': {'northeast': {'lat': -7.679541920107278, 'lng': 112.5849329}, 'southwest': {'lat': -7.682241579892722, 'lng': 112.5788809}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Cakung ꦕꦺꦴꦧꦤ꧀ꦕꦏꦸꦁ,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109035358622796441847"">mus fiqon</a>'], 'photo_reference': 'AUGGfZnXr9uXffEUy0tg-gVV1zpWbsgS7jPd2DlTNSWy5BhBfXBih-qVCbCO2b25MjlM5cGpii0RVtFKjozdXdcs7G-VU_oCdSS1Nj-OxAH2G2OqQ96x4FDpGwZsZkvgnFBo-CDnBUg69MKjoKyddakS9vfLzvaa-F7rh4hvCkPXBCIE5bcq', 'width': 3000}]",ChIJo86ml7F3eC4RX_tbTlGgqMU,"{'compound_code': '8H9J+P5 Cembor, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8H9J+P5'}",,4.7,ChIJo86ml7F3eC4RX_tbTlGgqMU,"['tourist_attraction', 'point_of_interest', 'establishment']",82.0,,https://www.google.com/maps/place/?q=place_id:ChIJo86ml7F3eC4RX_tbTlGgqMU
OPERATIONAL,"Dusun mligi, desa claket, Pacet, Hutan, Pacet, Mojokerto Regency, East Java 61374, Indonesia","{'location': {'lat': -7.679426299999999, 'lng': 112.5578365}, 'viewport': {'northeast': {'lat': -7.678061020107278, 'lng': 112.5592004798927}, 'southwest': {'lat': -7.680760679892722, 'lng': 112.5565008201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Surodadu,"[{'height': 1999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101401587581570624929"">cak har</a>'], 'photo_reference': 'AUGGfZmtMryPYaOu91Zz55KjAkJ-mgaaXBVyGpuv9uLthqCNUVzX-W3EF0xurP4fwXXNPuW72fBlZHEPooV7pTQHVtkpMm-tO5cyr3PR5px1mXe54DeEIAIUgh5gTb0j-LHRSstijtcB5z-oGC2yKssuitCQ0915yjVppagHk8TEJpFHQ19f', 'width': 3000}]",ChIJTUSDJNh5eC4R9E21JUDcC2o,"{'compound_code': '8HC5+64 Hutan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8HC5+64'}",,4.4,ChIJTUSDJNh5eC4R9E21JUDcC2o,"['tourist_attraction', 'point_of_interest', 'establishment']",675.0,,https://www.google.com/maps/place/?q=place_id:ChIJTUSDJNh5eC4R9E21JUDcC2o
OPERATIONAL,"8GPF+RR Rajendra Adventure, Jl. Kuburan, Dsn. Treceh, Sajen, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.662131599999999, 'lng': 112.5255246}, 'viewport': {'northeast': {'lat': -7.660785270107277, 'lng': 112.5268753298927}, 'southwest': {'lat': -7.663484929892721, 'lng': 112.5241756701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RAJENDRA ADVENTURE,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118375263767110036123"">A Google User</a>'], 'photo_reference': 'AUGGfZmVI290fHuRm8nnifNFYtITN71lcOsF_2bRpew7R9Hq3a0EUcoSU1gTXqWv9QZFHmtZotf1GfCw9AQGT7QSuCuTW5MkjV89gWTNWISORAxHODYxjVIGKo53iSfjtUL0c8JYcttjQck_u3rQV9-NPL7J4tKlKneKDFSBpnfaXUqTwDOR', 'width': 4160}]",ChIJfTplxAV3eC4RJD8IyDpGUxI,,,4.6,ChIJfTplxAV3eC4RJD8IyDpGUxI,"['tourist_attraction', 'campground', 'park', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",164.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJfTplxAV3eC4RJD8IyDpGUxI
OPERATIONAL,"8G5J+C64, Jl. Cangar - Pacet, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6998018, 'lng': 112.5325288}, 'viewport': {'northeast': {'lat': -7.698369670107279, 'lng': 112.5337242298927}, 'southwest': {'lat': -7.701069329892722, 'lng': 112.5310245701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sendi Adventure,"[{'height': 3492, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117894644389764083570"">rizki kresna</a>'], 'photo_reference': 'AUGGfZkiDlx3TdMUqxW7FK29kkLd3yFXV24zpcrJ4xCYRHfRWr_-gZY5RuRU_JYDOnV8jTwJDhEh-78_gugzy-uIRxcURnsAJNi4LTZotVSb6AfgB0iYM6WT1D3GJqr15g44oSIPR8CEj6zj1W6fsLJq68PHU87hC4CL6t72WRZ5cbLGtb-3', 'width': 4656}]",ChIJ3_59pPN5eC4RYsIpoyUaIsY,,,4.5,ChIJ3_59pPN5eC4RYsIpoyUaIsY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3359.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ3_59pPN5eC4RYsIpoyUaIsY
OPERATIONAL,"Dsn Bulak Kunci, Mojokembang, Nogosari, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.628362800000001, 'lng': 112.5673264}, 'viewport': {'northeast': {'lat': -7.626989270107277, 'lng': 112.5685684798927}, 'southwest': {'lat': -7.629688929892721, 'lng': 112.5658688201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mojopahit Jungle Adventure,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113244093104607812075"">Vallen Shoper</a>'], 'photo_reference': 'AUGGfZn7JOvk8T5gAU8HicE4K7gVRHd0o_LPVkxPhPtu2R3sPSmJppYBGfFBaoSt0naFbEDgLusWHyTDSJL8TvYa6GUUTZ-e4qva-oh_SD9Z6nlDw7GYro2uqRY1snQyZhxcz84SuaZ0awfdSruwo26ulumRtAOTpjVPvWdsWapR1XipG3KA', 'width': 720}]",ChIJ0-PTQe13eC4RRCBhwJmApRk,"{'compound_code': '9HC8+MW Nogosari, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J9HC8+MW'}",,5.0,ChIJ0-PTQe13eC4RRCBhwJmApRk,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ0-PTQe13eC4RRCBhwJmApRk
OPERATIONAL,"8GJR+X5J, Made, Pacet, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur, Indonesia","{'location': {'lat': -7.667538700000001, 'lng': 112.5404049}, 'viewport': {'northeast': {'lat': -7.666154520107277, 'lng': 112.5417558798927}, 'southwest': {'lat': -7.668854179892721, 'lng': 112.5390562201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Canggar,,ChIJHcDAGwB3eC4RX7ZcFNxkn9s,,,0.0,ChIJHcDAGwB3eC4RX7ZcFNxkn9s,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJHcDAGwB3eC4RX7ZcFNxkn9s
OPERATIONAL,"8HW6+C6, Paras, Kembangbelor, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.653922199999999, 'lng': 112.5606052}, 'viewport': {'northeast': {'lat': -7.652701720107277, 'lng': 112.5613517298927}, 'southwest': {'lat': -7.655401379892721, 'lng': 112.5586520701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camping Ground Wanawisata Bernah de Vallei,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115989087226528551756"">Sabath Prasojo</a>'], 'photo_reference': 'AUGGfZkB7NeQqv7TmO1q9j3jIzYKs3omV7quQyjnaXypppe55oGSmX1UCVipXwYOWIHBcjmbJDFbPV_eAu8lP8H9mXl6IA1aoVDTmLqQDZojzDSvrfCrD575Qdy0Kp-zvRz24JykUBLha9nlHJ92H2fhfTAql84Jzjg4fdw_P2e1gtcaGHwG', 'width': 4000}]",ChIJX0N4buJ3eC4RCZLIwvlZR7w,,,4.5,ChIJX0N4buJ3eC4RCZLIwvlZR7w,"['tourist_attraction', 'point_of_interest', 'establishment']",111.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJX0N4buJ3eC4RCZLIwvlZR7w
OPERATIONAL,"8G8R+32F, Padusan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6848239, 'lng': 112.5400595}, 'viewport': {'northeast': {'lat': -7.683302420107278, 'lng': 112.5416412798927}, 'southwest': {'lat': -7.686002079892722, 'lng': 112.5389416201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Coban Angler,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117830356119993088963"">Sam Andromeda</a>'], 'photo_reference': 'AUGGfZmrU8s7B8KuqIgCMdFsnqamx_WNRq3f2XAp81D1mTc3GN3Ip1CLSglXE3d3mlF4p_MdrA0h4XIKk8YsPOWQHUn8crjiypZPLsYw4KaSsmiFsuRtMdsDWYE85G4aWdwLA7xyUvjN0lo-iUCEXHV5xNBq5TkfQo-LJ5_a5ui16iQBw_4q', 'width': 3096}]",ChIJq_icJHh5eC4RTn_TdQiI8_Q,,,5.0,ChIJq_icJHh5eC4RTn_TdQiI8_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,https://www.google.com/maps/place/?q=place_id:ChIJq_icJHh5eC4RTn_TdQiI8_Q
OPERATIONAL,"8GJJ+HFQ, Sajen, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6685403, 'lng': 112.5312192}, 'viewport': {'northeast': {'lat': -7.667122970107278, 'lng': 112.5324813298927}, 'southwest': {'lat': -7.669822629892722, 'lng': 112.5297816701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,botan,,ChIJ1SEx1HB3eC4RvQ0Yq9pyR_A,,,0.0,ChIJ1SEx1HB3eC4RvQ0Yq9pyR_A,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1SEx1HB3eC4RvQ0Yq9pyR_A
OPERATIONAL,"Jl. Pacet No.Km. 55, Dusun Randegan, Warugunung, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6238564, 'lng': 112.532685}, 'viewport': {'northeast': {'lat': -7.622520170107278, 'lng': 112.5340377798927}, 'southwest': {'lat': -7.625219829892722, 'lng': 112.5313381201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pacet Mini Park,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103096024953174726012"">A Google User</a>'], 'photo_reference': 'AUGGfZnz_8__JIbNoAVqeATNGLj_qcOUOaK23c37Ov7pya5mQHCxEJ_QgBBBeX9vmk19SvTC_A1XtaOwv2zOzhELN2zGhYBS0pDZTL-2ui_1v8C5yISf1gArPWK7tnp6YJM03BaKkKiMRJEfZielQXTrJyeS48CHc0uFsfhmURcLo5_IPA9j', 'width': 4160}]",ChIJXSMWB8l2eC4RKv3STADOaoo,"{'compound_code': '9GGM+F3 Warugunung, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J9GGM+F3'}",,4.3,ChIJXSMWB8l2eC4RKv3STADOaoo,"['tourist_attraction', 'point_of_interest', 'establishment']",4532.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJXSMWB8l2eC4RKv3STADOaoo
OPERATIONAL,"Hutan, Padusan, Pacet, Mojokerto Regency, East Java 61374, Indonesia","{'location': {'lat': -7.683670299999999, 'lng': 112.5494294}, 'viewport': {'northeast': {'lat': -7.682386470107278, 'lng': 112.5507513798927}, 'southwest': {'lat': -7.685086129892722, 'lng': 112.5480517201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"JACUZZI Pool, cafe & karaoke","[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117157858726995118446"">Sarko Korn</a>'], 'photo_reference': 'AUGGfZnVgA0jtwxaafiXa--THDlH7BJlOq-rEi-EkkFJfmoZb1G4g0-j0hDbmrt4L-_10VweYL24fXybRZ_SUDZfLvqqIImDZRbcEyoETUzMEUtT4tRLJRFe4arZLbAPRuQaTo86rAGYcI_G8BZ2PGvIL_UjfrKDbXmcJ2sdf83BIUbN7P1s', 'width': 4624}]",ChIJ1atCJHZ5eC4R0ikfeHopdro,"{'compound_code': '8G8X+GQ Padusan, Mojokerto Regency, East Java, Indonesia', 'global_code': '6P4J8G8X+GQ'}",,4.3,ChIJ1atCJHZ5eC4R0ikfeHopdro,"['tourist_attraction', 'point_of_interest', 'establishment']",307.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ1atCJHZ5eC4R0ikfeHopdro
OPERATIONAL,"8GRV+C85, Ledok, Pacet, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6589949, 'lng': 112.5433717}, 'viewport': {'northeast': {'lat': -7.657734570107279, 'lng': 112.5447284798927}, 'southwest': {'lat': -7.660434229892723, 'lng': 112.5420288201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pacet Permacultur,,ChIJfe3hKbl3eC4RXz_YSXNzedc,,,0.0,ChIJfe3hKbl3eC4RXz_YSXNzedc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJfe3hKbl3eC4RXz_YSXNzedc
OPERATIONAL,"9GFG+H8J, Bendet, Candiwatu, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.626019299999999, 'lng': 112.5257469}, 'viewport': {'northeast': {'lat': -7.624673220107278, 'lng': 112.5271513298927}, 'southwest': {'lat': -7.627372879892722, 'lng': 112.5244516701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tikungan Kesimantengah,,ChIJH_4R9QJ3eC4RjYDXFzu9mAM,,,0.0,ChIJH_4R9QJ3eC4RjYDXFzu9mAM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJH_4R9QJ3eC4RjYDXFzu9mAM
OPERATIONAL,"8GXX+FVH, Cepoko Limo, Cepokolimo, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6513154, 'lng': 112.5497493}, 'viewport': {'northeast': {'lat': -7.650126220107278, 'lng': 112.5516744298927}, 'southwest': {'lat': -7.652825879892722, 'lng': 112.5489747701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,spot ff batu pacet,,ChIJv_lz4M53eC4RBR7iPPe-v5k,,,0.0,ChIJv_lz4M53eC4RBR7iPPe-v5k,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJv_lz4M53eC4RBR7iPPe-v5k
OPERATIONAL,"8HQC+P2X, Nogosari, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.660646299999999, 'lng': 112.5700995}, 'viewport': {'northeast': {'lat': -7.659230970107277, 'lng': 112.5714374298927}, 'southwest': {'lat': -7.661930629892721, 'lng': 112.5687377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puthuk Panggang Welut,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106573978617761458399"">porwati 2910</a>'], 'photo_reference': 'AUGGfZk_9Vp7GiI8ACNEsr8-AQI5Y3D2k3o6nydepDWzCWRHEIj8-Pk4TOwL5ijw_znAf4wPj-HpJllh3o7GL_OojJ7yxYQeyaxZ1P53GfqDJXTtaH2XfaZ_4WuQzFqohtA9tgu5PXWy8iKYvfepkO7wq0GOFBCaDs7HGQO7cwvQg29iHApp', 'width': 4000}]",ChIJ364OFAt3eC4R6oHWTPOmTTA,,,4.6,ChIJ364OFAt3eC4R6oHWTPOmTTA,"['tourist_attraction', 'point_of_interest', 'establishment']",2103.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ364OFAt3eC4R6oHWTPOmTTA
OPERATIONAL,"8H39+QW6, Hutan, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374, Indonesia","{'location': {'lat': -7.6955952, 'lng': 112.569771}, 'viewport': {'northeast': {'lat': -7.694245370107278, 'lng': 112.5711208298927}, 'southwest': {'lat': -7.696945029892722, 'lng': 112.5684211701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Pundak ꦒꦸꦤꦸꦁꦥꦸꦤ꧀ꦝꦏ꧀,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117513472905373378438"">Mawan Wicky</a>'], 'photo_reference': 'AUGGfZlunIlpW8hpvUVc8_B18gT9shMRm5MKMDx82CMIhGBx7YOZ1EmbEcc5rYNN54N2EsQWmtGkKyLLz6GYcd6buG10v2rwuSsBY1_718vxWFdcw7-GJfMxPtJa4AdeIWn7_0ab6r_pi37DD3WbwRKCEh9meyTMUw-KYUlyDTVGoUDZD1Nj', 'width': 4032}]",ChIJv7CAgsx5eC4Rd5ot-_mGNtE,,,4.7,ChIJv7CAgsx5eC4Rd5ot-_mGNtE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",821.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJv7CAgsx5eC4Rd5ot-_mGNtE
