business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,price_level,url
OPERATIONAL,"Umbulsari, Ponggok, Polanharjo, Klaten Regency, Central Java 57474, Indonesia","{'location': {'lat': -7.6073655, 'lng': 110.645328}, 'viewport': {'northeast': {'lat': -7.606032720107278, 'lng': 110.6466618798927}, 'southwest': {'lat': -7.608732379892722, 'lng': 110.6439622201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Umbul Sari,{'open_now': False},ChIJ4bSUMjNrei4RYTpq1vrdZiU,"{'compound_code': '9JVW+34 Ponggok, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G9JVW+34'}",5.0,ChIJ4bSUMjNrei4RYTpq1vrdZiU,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2795, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118250445369378766625"">A Google User</a>'], 'photo_reference': 'AUGGfZk0gq3CFv1s2tVrUbNWckO_TUxdcVDJqPw_3n2n0rn5FJk1Q_aPsvfpW9_b8qx5oObDJCwiVw5ZUGxN9yYHOkxE8AnFnDyGn0FTtNJChkJgRkCc13mFCUvG9mhBkRj1oIUxUGC5CqAPc4eZo1zsR2TSCfzE0cayJby5N_VgKlA0cxu8', 'width': 4192}]",,https://www.google.com/maps/place/?q=place_id:ChIJ4bSUMjNrei4RYTpq1vrdZiU
OPERATIONAL,"9MV6+4FV Dk, Taman Blaster, Polan III, Polan, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.607139999999999, 'lng': 110.661162}, 'viewport': {'northeast': {'lat': -7.605791370107278, 'lng': 110.6626036798927}, 'southwest': {'lat': -7.608491029892722, 'lng': 110.6599040201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Pusur karanglo polanharjo,,ChIJVeFcrgNrei4RQcBeqlT85Aw,,5.0,ChIJVeFcrgNrei4RQcBeqlT85Aw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJVeFcrgNrei4RQcBeqlT85Aw
OPERATIONAL,"Jl. Cokro - Delanggu, Wangen III, Wangen, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.6070778, 'lng': 110.6563139}, 'viewport': {'northeast': {'lat': -7.605678970107278, 'lng': 110.6576604298927}, 'southwest': {'lat': -7.608378629892722, 'lng': 110.6549607701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watu Kapu(Wareng Tubing Kali Pusur),{'open_now': False},ChIJIwO0LXtqei4RRTcNfPjQEoI,"{'compound_code': '9MV4+5G Wangen, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G9MV4+5G'}",4.5,ChIJIwO0LXtqei4RRTcNfPjQEoI,"['tourist_attraction', 'point_of_interest', 'establishment']",368.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115342574823356527273"">Heru Hartanto</a>'], 'photo_reference': 'AUGGfZnyMt3p3Ii5szIH4vpsJomlcyXtBieNOMdfqtqMcguidMSpwW8Q-gjiUl1y_zIKInnDvQ0jiv7UU2Y9w_TYdW_sLqs8Tyn49Xga0UfThPmveL7dG0uOf3SX54n-tc0HFAzYD5HzGMVps-YVk4VKrGe-T56p8a2uwQHDpPJnnE5IGq-y', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJIwO0LXtqei4RRTcNfPjQEoI
OPERATIONAL,"CP48+GCW, Dusun I, Kagokan, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.593641700000001, 'lng': 110.7160775}, 'viewport': {'northeast': {'lat': -7.592303970107278, 'lng': 110.7174568298927}, 'southwest': {'lat': -7.595003629892722, 'lng': 110.7147571701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Dk. Padangan,,ChIJkxpWQGoVei4RvgiZJ6bmBCo,,4.5,ChIJkxpWQGoVei4RvgiZJ6bmBCo,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108957527972010418186"">raffi alfarisi</a>'], 'photo_reference': 'AUGGfZkjHc23G021_9eCFEschh0ITFkWblLjT0xVIaph_HPX3FAIn_jAxPfvQbDoWXZN59Ja-qYnRzNdodz6_vSSkKlGh0NKgf_PuxaFBqLcaIwXqE8DSnREmoUiOYSVmdiWHBNbsxYDxK4y2tyF9Zc3Hn1NEaKdk0nDpFclacEaQh_AcdzQ', 'width': 3016}]",,https://www.google.com/maps/place/?q=place_id:ChIJkxpWQGoVei4RvgiZJ6bmBCo
OPERATIONAL,"Jl. Tegalgondo - Janti, Area Sawah/Kebun, Janti, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.597504700000001, 'lng': 110.6524422}, 'viewport': {'northeast': {'lat': -7.596175470107278, 'lng': 110.6537831298927}, 'southwest': {'lat': -7.598875129892722, 'lng': 110.6510834701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,De Wangen,{'open_now': False},ChIJu_mzi2Brei4R2C_OuyZ15XI,"{'compound_code': 'CM22+XX Janti, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4GCM22+XX'}",4.3,ChIJu_mzi2Brei4R2C_OuyZ15XI,"['tourist_attraction', 'point_of_interest', 'establishment']",601.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105316457633422369577"">Zerrian Reyndra</a>'], 'photo_reference': 'AUGGfZnhRvKY-_Sj3spB2lvuGQAYkqoq2Th36vm5ev2XGiIrCkYyzLqkdiYLtUmgDovt8GQ4f5HPZyWNGGT7nzI3nAW_txEK0ZC1g5PiU-Hi_wuif2vI0DdF7wBOwE6z10UW8lskTpjn_1opVVYDMmxsNJFZkrQNOo-Ka6zyzdlBzjYWFsmu', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJu_mzi2Brei4R2C_OuyZ15XI
OPERATIONAL,"Jl raya, Area Kebun/Swah, Ponggok, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.610837600000001, 'lng': 110.6462322}, 'viewport': {'northeast': {'lat': -7.609268420107277, 'lng': 110.6474703798927}, 'southwest': {'lat': -7.611968079892721, 'lng': 110.6447707201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The HONDURAS klaten,{'open_now': False},ChIJtTWKKqhrei4Rc9Njh1txjKI,"{'compound_code': '9JQW+MF Ponggok, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G9JQW+MF'}",4.8,ChIJtTWKKqhrei4Rc9Njh1txjKI,"['tourist_attraction', 'point_of_interest', 'establishment']",999.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102838367259607521295"">A Google User</a>'], 'photo_reference': 'AUGGfZkHhcv02qa08qTQ09-ImP65KFCWeCvXeOoBLLJTgD10V6gR1_ZBOLtJaB-zTAXor1h7hCc3pc51cULrDYWC0m1DmxK_wQww16juboH1jll30ztQaOO1vEFO5aDBDymYiorxS0uYoGX6kZWCjQFuzdrWyPzZ61-hvrpNbdUQo4oMLnDe', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJtTWKKqhrei4Rc9Njh1txjKI
OPERATIONAL,"CP53+24P, Jl. Nasional 15, Sidurren, Bendosari, Kec. Sawit, Kabupaten Boyolali, Jawa Tengah 57374, Indonesia","{'location': {'lat': -7.592416399999999, 'lng': 110.7028264}, 'viewport': {'northeast': {'lat': -7.591066370107277, 'lng': 110.7041759298927}, 'southwest': {'lat': -7.593766029892721, 'lng': 110.7014762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wayang Monument,{'open_now': True},ChIJ2UQpOIdrei4RW0L1GGkiPXk,,4.6,ChIJ2UQpOIdrei4RW0L1GGkiPXk,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113096660209295368216"">Yunan Baktiawan</a>'], 'photo_reference': 'AUGGfZkI7r2XKfMHdzgqRGKB-eFXZCbWX84AurOZOtxpXG6NbMvmEiM4JwMCHDSHGjKmmOIZxXshZUAqXR9dkrUA8YtaS4UtzkdiaKaaSowSDMoLhaIYD0Q6SxtNdmP4hthlVWkOQX0zQBwZx45c8rbueQcYJhCEVGNXfRHhutgaAK9pJcc', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2UQpOIdrei4RW0L1GGkiPXk
OPERATIONAL,"9JXQ+RJ2, Area Sawah, Cokro, Kec. Tulung, Kabupaten Klaten, Jawa Tengah 57482, Indonesia","{'location': {'lat': -7.6007997, 'lng': 110.6392597}, 'viewport': {'northeast': {'lat': -7.599519920107278, 'lng': 110.6406051798927}, 'southwest': {'lat': -7.602219579892722, 'lng': 110.6379055201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ciblon Ndeso,{'open_now': False},ChIJPb6yQmRrei4ReNdRGucHq5U,,4.6,ChIJPb6yQmRrei4ReNdRGucHq5U,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",181.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105234622411321969288"">A Google User</a>'], 'photo_reference': 'AUGGfZmV4FJMQv2UKYVs1EDE3_G_Sp2FlZgbQvjEQIeTnfNOnlxM5QPKSCNNqoXB1i7HT-yt9x8xi31qXf1e2-PToBjEt6CX9sJhzJeWjyziqrBsAhYiLhAzqYa019_Gvm_wpvmx2h6Uokgl9L0Vgfyh8GgeR6pe6gCpMz-1G-I1HRkqrDCt', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJPb6yQmRrei4ReNdRGucHq5U
OPERATIONAL,"Jl. Delanggu- Polanharjo, Area Kebun/Swah, Ponggok, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.6105296, 'lng': 110.6426333}, 'viewport': {'northeast': {'lat': -7.609184470107278, 'lng': 110.6439550798927}, 'southwest': {'lat': -7.611884129892722, 'lng': 110.6412554201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wahana Soko Alas,{'open_now': False},ChIJeV48xdxrei4Rb4UDmRz2oAM,"{'compound_code': '9JQV+Q3 Ponggok, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G9JQV+Q3'}",4.3,ChIJeV48xdxrei4Rb4UDmRz2oAM,"['tourist_attraction', 'point_of_interest', 'establishment']",1217.0,"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112521262965843542678"">Laras Sekar Kinanthi</a>'], 'photo_reference': 'AUGGfZlUd-ysvGn4PeRZYdsLU2TyrJ6WQ1jkNN4SsHxfGfIcYZK9xDQEKVwST9S7JkQ-hgh8ZbEJm0qNVyawjFAilTVXFAYfXq0Fkyg9HDrjnUXj-2K3q_Xzd_pnxo5TZaWQUB1820ncbuleT9QaIiSEQFWp_XU6SFzJMR2XdQlDEZ3u6f9R', 'width': 1536}]",,https://www.google.com/maps/place/?q=place_id:ChIJeV48xdxrei4Rb4UDmRz2oAM
OPERATIONAL,"8MPM+78, Sentono, Ngawonggo, Ceper, Klaten Regency, Central Java 57465, Indonesia","{'location': {'lat': -7.664666, 'lng': 110.683485}, 'viewport': {'northeast': {'lat': -7.663222120107277, 'lng': 110.6848890798927}, 'southwest': {'lat': -7.665921779892721, 'lng': 110.6821894201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kyai Ageng Pamecut,{'open_now': True},ChIJHys5aExBei4RrkLE3Z6tyKc,,4.6,ChIJHys5aExBei4RrkLE3Z6tyKc,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109860140700823754288"">Sri Pujiyati</a>'], 'photo_reference': 'AUGGfZnCd90a_VWfac3IbcYif9BeAh-DxSGNtQMYfaDl71GWMaNF7FlYjzsKlXZDCO3AJQ3iuI3cZ6xt5u2qo5A5JtYqhG-AmtUo6sCMqtmNQqZbQ9kx8KKC0actyfcR90GYNdergeasNhvEUhFWXeYcaXFiG1f22ErwTwLzpTuHbn2TtAoX', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJHys5aExBei4RrkLE3Z6tyKc
OPERATIONAL,"CM34+RR5, Dusun 3, Janti, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah, Indonesia","{'location': {'lat': -7.595492199999999, 'lng': 110.6571188}, 'viewport': {'northeast': {'lat': -7.594119120107279, 'lng': 110.6584730298927}, 'southwest': {'lat': -7.596818779892723, 'lng': 110.6557733701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kuliner Tradisional,,ChIJmdE4GwBrei4RHqSQHshGvIA,,0.0,ChIJmdE4GwBrei4RHqSQHshGvIA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJmdE4GwBrei4RHqSQHshGvIA
OPERATIONAL,"9MC9+PJH, Area Sawah, Kahuman, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.628193, 'lng': 110.6691051}, 'viewport': {'northeast': {'lat': -7.626829320107277, 'lng': 110.6704338798927}, 'southwest': {'lat': -7.629528979892722, 'lng': 110.6677342201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto Terbaik,,ChIJO6zTcABBei4RXBzc3kcBWPA,,0.0,ChIJO6zTcABBei4RXBzc3kcBWPA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJO6zTcABBei4RXBzc3kcBWPA
OPERATIONAL,"Jl. Delanggu- Polanharjo No.Ds, Jeblogan, Ponggok, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.613810300000001, 'lng': 110.6358647}, 'viewport': {'northeast': {'lat': -7.61256727010728, 'lng': 110.6371364298927}, 'southwest': {'lat': -7.615266929892724, 'lng': 110.6344367701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Umbul Ponggok,{'open_now': False},ChIJuRjnoLBGei4Rzzse5SV68q4,"{'compound_code': '9JPP+F8 Ponggok, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G9JPP+F8'}",4.5,ChIJuRjnoLBGei4Rzzse5SV68q4,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",21463.0,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113287251337463608199"">Umar Husen</a>'], 'photo_reference': 'AUGGfZmuFtZ45LXvrC_b_MhkGX7rGx_gKyseMtZ-u6-RqakAiJiUI8SbqzHEnC-NvSCq77_NcegsmZbcBBqgsI19BwNlvd7MaZWZWMn-BL6qOLcgoOQcmbMSvKc1cR_SRI3q7vbY7UHbC48WdeTVv4hGdMqJ-OlLEGjakFD8dxGFIYIrxjf7', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJuRjnoLBGei4Rzzse5SV68q4
OPERATIONAL,"Kali, Pusur, Karanglo, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.606866800000001, 'lng': 110.6489891}, 'viewport': {'northeast': {'lat': -7.605562970107277, 'lng': 110.6502793798927}, 'southwest': {'lat': -7.608262629892721, 'lng': 110.6475797201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,New Rivermoon Adventure Resto & Fun,{'open_now': False},ChIJOybDNjxrei4RbVXh-C74-Yo,"{'compound_code': '9JVX+7H Karanglo, Klaten Regency, Central Java, Indonesia', 'global_code': '6P4G9JVX+7H'}",4.6,ChIJOybDNjxrei4RbVXh-C74-Yo,"['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",6917.0,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100507952704318678820"">Ariwibowo sudaryanto</a>'], 'photo_reference': 'AUGGfZl15Fl0xPh7LaoE1rGBKaJQ4llOleV-YmT2HJGO6ihXGzg2ESa_I6o-8QFOpzKcvzLiG0DWYv1lVOs8y13FKzwpKLjn7djpOWza6_q7Mmmp5ebiElgDtQ1gRQZhuBYSywFdMCTeRK01s0DsPTnJUZHgs6WoR1aVI5_N10vtk-D3vbzY', 'width': 1280}]",2.0,https://www.google.com/maps/place/?q=place_id:ChIJOybDNjxrei4RbVXh-C74-Yo
OPERATIONAL,"9PGJ+269, Lumbung Kerep, Kec. Wonosari, Kabupaten Klaten, Jawa Tengah 57473, Indonesia","{'location': {'lat': -7.624952199999999, 'lng': 110.7306168}, 'viewport': {'northeast': {'lat': -7.623581470107278, 'lng': 110.7318973298927}, 'southwest': {'lat': -7.626281129892722, 'lng': 110.7291976701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,makam hastono pelor,,ChIJt_LoPT8_ei4RfHVr_bi80WU,,5.0,ChIJt_LoPT8_ei4RfHVr_bi80WU,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115578704604394660572"">Vi Owsa</a>'], 'photo_reference': 'AUGGfZmEX7DfHxpFMcWmAIgkk-Y52J9F1RHJz8EwzqNirp-mD1KDEzfe9hAMsoWTLEUezX6HhW4Z3SVRZ2paDNIfvTFF1U7jvp98pHQJM5DHK4t6bklLSMCeZ96jrvJ8SPJOsQVwFOjHbRv2IfpiQsg14NiBFhfDVnWVXk1O-RGMYvuE3Cyh', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJt_LoPT8_ei4RfHVr_bi80WU
OPERATIONAL,"CJ3W+J5G, Ngendo, Janti, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah 57474, Indonesia","{'location': {'lat': -7.594295099999999, 'lng': 110.6443868}, 'viewport': {'northeast': {'lat': -7.593039320107276, 'lng': 110.6457209298927}, 'southwest': {'lat': -7.59573897989272, 'lng': 110.6430212701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Janti Park,{'open_now': False},ChIJ46knzU9tei4RprJQU9KlHZU,,4.4,ChIJ46knzU9tei4RprJQU9KlHZU,"['tourist_attraction', 'point_of_interest', 'establishment']",2591.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104817746566844728254"">Sigit Solo</a>'], 'photo_reference': 'AUGGfZkavgI6y_zjQjvZTbeWlF7XiU4Wax3SaRn1QYxakIaBs4gnVKZ0Pl1YkTHP0keMrrfljTYPmtFAWc4RostdzBQA_hBU9oNAo6WOS5wFfMlKUB-Fu4UJKv37XdbhRRtfcUwu46e1g16Cw2LxXRtuel4t8U-wx2RpjNO8AJY2r5F-nLXe', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJ46knzU9tei4RprJQU9KlHZU
OPERATIONAL,"9MJ9+9PJ, Area Sawah, Turus, Kec. Polanharjo, Kabupaten Klaten, Jawa Tengah, Indonesia","{'location': {'lat': -7.619037100000001, 'lng': 110.6692612}, 'viewport': {'northeast': {'lat': -7.617642470107278, 'lng': 110.6705268798927}, 'southwest': {'lat': -7.620342129892721, 'lng': 110.6678272201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Buah Desa Turus,,ChIJnbqo3fZBei4Rt-9Di35p3VY,,0.0,ChIJnbqo3fZBei4Rt-9Di35p3VY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJnbqo3fZBei4Rt-9Di35p3VY
OPERATIONAL,"9P8V+4JP, Jl. Dk Ngrodon, Ngrodon, Jelobo, Kec. Wonosari, Kabupaten Klaten, Jawa Tengah 57473, Indonesia","{'location': {'lat': -7.634652, 'lng': 110.7440902}, 'viewport': {'northeast': {'lat': -7.633277220107279, 'lng': 110.7454522798927}, 'southwest': {'lat': -7.635976879892723, 'lng': 110.7427526201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Chandra dwi,,ChIJ52pV4S0_ei4RrlbC6zuGNkA,,0.0,ChIJ52pV4S0_ei4RrlbC6zuGNkA,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ52pV4S0_ei4RrlbC6zuGNkA
,"Wonosari, Klaten Regency, Central Java, Indonesia","{'location': {'lat': -7.6319377, 'lng': 110.7461316}, 'viewport': {'northeast': {'lat': -7.592496999999999, 'lng': 110.79975}, 'southwest': {'lat': -7.663358, 'lng': 110.690291}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wonosari,,ChIJucU9_MU_ei4RQO1S43Z6AgQ,,,ChIJucU9_MU_ei4RQO1S43Z6AgQ,"['administrative_area_level_3', 'political']",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107909822570483324349"">Ikhwan Fachruddin</a>'], 'photo_reference': 'AUGGfZm8ZFwuFG7bCmJI_UpSZo6x3odOv4D7y2MaaIhPUXpldBb5b0keBxvZfSokppuHoYfQaigl8E8LHA0YQE4WSpt7-LM75xH_pGBfNNUcI_eH7kLuk46__Th6vrXiaB20Tyg8pLGJarNLyI6w9IB8qZe-BifUPxdeYTYKgBWW2Kboj1KB', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJucU9_MU_ei4RQO1S43Z6AgQ
,"Ngreden, Wonosari, Klaten Regency, Central Java, Indonesia","{'location': {'lat': -7.6378963, 'lng': 110.7316163}, 'viewport': {'northeast': {'lat': -7.625225, 'lng': 110.7406899}, 'southwest': {'lat': -7.646801999999999, 'lng': 110.72395}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngreden,,ChIJmzCy_ZQ_ei4RAKdV43Z6AgU,,,ChIJmzCy_ZQ_ei4RAKdV43Z6AgU,"['administrative_area_level_4', 'political']",,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116859605630643833410"">Ilham Muhammad</a>'], 'photo_reference': 'AUGGfZmZxZzHn6vguZWYShrtVDE0mZQ15UQnYu3wAlyidJPX2wpT7x4r-gVQkHs0pP2lhOiBOMB5fhsVFzszTl2KuMXh_3wTbNrn-wYpD4_SN8W0Hr4Ylxik3EQr32xFZfuP2YISEAY6PDvYuLTuxaaO5COk6I2ytG2Czka-Lvcst2XqMnR2', 'width': 3840}]",,https://www.google.com/maps/place/?q=place_id:ChIJmzCy_ZQ_ei4RAKdV43Z6AgU
,"Klaten Regency, Central Java, Indonesia","{'location': {'lat': -7.657893, 'lng': 110.6645683}, 'viewport': {'northeast': {'lat': -7.540960099999999, 'lng': 110.79975}, 'southwest': {'lat': -7.808642, 'lng': 110.4460749}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Klaten Regency,,ChIJmaiTB2RBei4REFV6jbOoxHY,,,ChIJmaiTB2RBei4REFV6jbOoxHY,"['administrative_area_level_2', 'political']",,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102568028044241077896"">A Google User</a>'], 'photo_reference': 'AUGGfZmmDwe_4zNUtxt3OQPnQ9xQ6lm1k4Lw2cE1ck4iTp7KmIeoX_2Ocbqx_3f9qUTPtTAxG1W03M2fbybZ84A5mAidqBNSuCc60oYqXzrt0aeE8Kc7zPRjlRrofGpuT3T0wwHEXPWldUGQT2JyY0X2hgyWC6TKava5IDEnWUfqMML1MTsJ', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJmaiTB2RBei4REFV6jbOoxHY
OPERATIONAL,"CM52+965, Jalan Janti Boto, Boto, Wunut, Kec. Tulung, Kabupaten Klaten, Jawa Tengah 57482, Indonesia","{'location': {'lat': -7.5916181, 'lng': 110.6506105}, 'viewport': {'northeast': {'lat': -7.590313620107278, 'lng': 110.6520339298927}, 'southwest': {'lat': -7.593013279892721, 'lng': 110.6493342701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Umbul Kemanten,{'open_now': False},ChIJgXLyb0Nqei4RpkY4h4Hk6vI,,4.4,ChIJgXLyb0Nqei4RpkY4h4Hk6vI,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",10185.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105130624997663599929"">Ali Mu&#39;min</a>'], 'photo_reference': 'AUGGfZlRkZkLX2S0ETtRc02Aep9MHhQP79-OhhzyqDpW1UdF0RlgofA5zUadqf8o5jy9YeO6gQWFL8bq1VEo9Y_JplEaKioTsNGjflajpCP3c2Hyrk3pqAy-eF1vSi7zdjd5dDUrW7p_JGjv-mM_GBvZ3iNmWkMr1Ta5hxqeErpO_npuZVcC', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJgXLyb0Nqei4RpkY4h4Hk6vI
