business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,price_level,url
OPERATIONAL,"3P4G+C49, Jl. Pandan Wangi 3, Cibiru Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40625, Indonesia","{'location': {'lat': -6.943953199999999, 'lng': 107.7253728}, 'viewport': {'northeast': {'lat': -6.942603370107277, 'lng': 107.7267226298927}, 'southwest': {'lat': -6.945303029892721, 'lng': 107.7240229701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan ikan mas jomlang,{'open_now': True},ChIJH9vgMQDDaC4RM-l7-5hBcrE,,0.0,ChIJH9vgMQDDaC4RM-l7-5hBcrE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJH9vgMQDDaC4RM-l7-5hBcrE
OPERATIONAL,"4P7W+42, Cibiru Wetan, Cileunyi, Bandung Regency, West Java, Indonesia","{'location': {'lat': -6.8871707, 'lng': 107.7450466}, 'viewport': {'northeast': {'lat': -6.885711349999999, 'lng': 107.7460540798927}, 'southwest': {'lat': -6.891548749999999, 'lng': 107.7433544201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Kuda,{'open_now': True},ChIJe1CRkWvdaC4ROHMIJPwXprw,,4.4,ChIJe1CRkWvdaC4ROHMIJPwXprw,"['tourist_attraction', 'point_of_interest', 'establishment']",13,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108487972863557531393"">Abdul Rohmat</a>'], 'photo_reference': 'AUGGfZnHDTXJXWoaI14hMWbgdRgb1ZGSEA_lR0TkLycINF8OOxiCeW8mTVa8ZnvFWKPO1chvTkOstggl-w4Yj2cAOjIyRJ7v60xuhs7sAwruc95OSh5oVJ_I3hN7aaHbFaVWBZMzD-k91SBUsljflZmy8Hp2FtUzBgY0vfDDEhd9Y17qDaU', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJe1CRkWvdaC4ROHMIJPwXprw
OPERATIONAL,"Pasirjati, Ujung Berung, Bandung City, West Java 40624, Indonesia","{'location': {'lat': -6.9054117, 'lng': 107.713166}, 'viewport': {'northeast': {'lat': -6.904041270107278, 'lng': 107.7144888298927}, 'southwest': {'lat': -6.906740929892722, 'lng': 107.7117891701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Budaya dan Kuliner,{'open_now': False},ChIJ3VsfqZPdaC4RZ939hLz2wuE,"{'compound_code': '3PV7+R7 Pasirjati, Bandung City, West Java, Indonesia', 'global_code': '6P593PV7+R7'}",0.0,ChIJ3VsfqZPdaC4RZ939hLz2wuE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105071451463681603076"">A Google User</a>'], 'photo_reference': 'AUGGfZksRjLTdAItPUalLcJpzPPZbdiR-MlHp6o1JAB4VNpO70kBbikXVpyaYA-WJOAYFGY3F4Rk-5dR3T542G2_K_AuJooauy9T_s3FZBfEskKugl1p4kXOsPp5lEkMV8OU8SkxdVeVRhy-jM8Sc0sLUn2tQL42IHyE1usRbS6lXedzDkgE', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3VsfqZPdaC4RZ939hLz2wuE
OPERATIONAL,"3MJP+H93, Cisaranten Kulon, Arcamanik, Bandung City, West Java 40293, Indonesia","{'location': {'lat': -6.9185265, 'lng': 107.6858144}, 'viewport': {'northeast': {'lat': -6.917156520107278, 'lng': 107.6871613298927}, 'southwest': {'lat': -6.919856179892721, 'lng': 107.6844616701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Homebase Aep,{'open_now': True},ChIJ86RfBoHdaC4RUCf0rdo6KBA,,4.5,ChIJ86RfBoHdaC4RUCf0rdo6KBA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103986170493065259927"">dudi Kuswandi</a>'], 'photo_reference': 'AUGGfZnI5GO3HnGDwor1YqqaR2D1AR_Q4e4xLQ4WXmUKA7XDQUU8UhEqhhFJgoqBSGxO6yIBvY2ainR0pOnPzL1k7TZbK7HeOxNi-mc0f9TtvlbmyJOikt_oLh92Oim9WVobTg7r6XD_iBor4BEph3aCw4GuxlV1J15NSv21VxV8GvAHjNBD', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJ86RfBoHdaC4RUCf0rdo6KBA
OPERATIONAL,"Alun Alun Ujung Berung, Jl. Cigending No.3, Cigending, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40611, Indonesia","{'location': {'lat': -6.9136931, 'lng': 107.7015511}, 'viewport': {'northeast': {'lat': -6.912526020107278, 'lng': 107.7027109298927}, 'southwest': {'lat': -6.915225679892722, 'lng': 107.7000112701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ujung Berung City Square,{'open_now': True},ChIJjV9SiDrdaC4RgtPHa6GNoQM,"{'compound_code': '3PP2+GJ Cigending, Bandung City, West Java, Indonesia', 'global_code': '6P593PP2+GJ'}",4.5,ChIJjV9SiDrdaC4RgtPHa6GNoQM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7218,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117213404732610702464"">Norman Athena</a>'], 'photo_reference': 'AUGGfZmOxwPehFbri3s2DlM0eZ1FrwUMCmOFUedb63gW26dmMyowCOAoKwVa3RsEZopDj4ak89As4XZZy0zc4ao433PCgO0LfVngCPdbGrPuCSsOAaZg6W8p-wi9IocU0UzZi-RnnrUfcmWjWr_7RM5tVJq0TfDV8zXWiiVfc_ZTXat-pt-2', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJjV9SiDrdaC4RgtPHa6GNoQM
OPERATIONAL,"Cibiru Wetan, Cileunyi, Bandung Regency, West Java 40625, Indonesia","{'location': {'lat': -6.8930812, 'lng': 107.7451856}, 'viewport': {'northeast': {'lat': -6.891743370107277, 'lng': 107.7465621298927}, 'southwest': {'lat': -6.894443029892721, 'lng': 107.7438624701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batu Kuda,{'open_now': False},ChIJ_Rd4PpLcaC4RhcOYyolmwK4,"{'compound_code': '4P4W+Q3 Cibiru Wetan, Bandung Regency, West Java, Indonesia', 'global_code': '6P594P4W+Q3'}",4.5,ChIJ_Rd4PpLcaC4RhcOYyolmwK4,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3460,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116212802040506836075"">Gan gan Abdillah</a>'], 'photo_reference': 'AUGGfZnyX72rTbG8Nu0I1cheEyJ9sx3HV7pppQ1M8ZqDFg0ReGr39HTBw6dlnsCXrVOfxv7-Mge6dQIUOrKA9b8e8VHdCA6_5EPfqjIn8MeZSDcPcPo6Jr-EGqMIaUwe9zVOiGjUzt51w1u8hoRnizxdY1mN-cdAIhIzQg5tDsKjTkGUY1y5', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_Rd4PpLcaC4RhcOYyolmwK4
OPERATIONAL,"4P5J+Q84, Cilengkrang, Bandung Regency, West Java 40615, Indonesia","{'location': {'lat': -6.8906021, 'lng': 107.7308262}, 'viewport': {'northeast': {'lat': -6.889258470107279, 'lng': 107.7321710298927}, 'southwest': {'lat': -6.891958129892723, 'lng': 107.7294713701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cilengkrang,{'open_now': False},ChIJn9nMAPHcaC4RSDtSzhnEZoU,,4.1,ChIJn9nMAPHcaC4RSDtSzhnEZoU,"['tourist_attraction', 'point_of_interest', 'establishment']",710,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114138672380200407856"">Faridah Dewi Khansa</a>'], 'photo_reference': 'AUGGfZkGiW3eAb7MNsGr63pVieUT1Kc_-9_meJ8cJPjVclpdFreUFPbYqFurKmVasEcbFJc2sTCnfjnOHv9hsezjNC33CZitoUQxwJqn2jcayHCshz3MiQsjfN1kxl6DiNQ49-M2dwPVPONOXSj31OFBSOCcJVWbW7S07XW-F7XCVAFvO10k', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJn9nMAPHcaC4RSDtSzhnEZoU
OPERATIONAL,"4MGM+3RV, Kp.Sentakdulang Cikored, Mekarmanik, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40196, Indonesia","{'location': {'lat': -6.8747659, 'lng': 107.6845319}, 'viewport': {'northeast': {'lat': -6.873355270107279, 'lng': 107.6859634798927}, 'southwest': {'lat': -6.876054929892723, 'lng': 107.6832638201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Batu Templek Cisanggarung,,ChIJLfH8F5PdaC4Ra6lG7TD33_g,,4.4,ChIJLfH8F5PdaC4Ra6lG7TD33_g,"['tourist_attraction', 'point_of_interest', 'establishment']",477,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101101198541340289632"">Lina Marlina</a>'], 'photo_reference': 'AUGGfZlnjwqQ_QO3n43L13u4jFyOwUB6W-kSF-BIlqc-7ZmNAhqyNOJo3Zg0TdIf993oErWhMXMroVxzKplvfxeTxOdIZL77s1adzchJESn_XLTlYuCv7iCIBoFyhLa_JUNdY7oD4Ym038mb5aUctJ7k83yudvr_1BYfwmcd_0OSPLgjlXdz', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJLfH8F5PdaC4Ra6lG7TD33_g
OPERATIONAL,"Mekarmanik, Cimenyan, Bandung Regency, West Java 40196, Indonesia","{'location': {'lat': -6.8648725, 'lng': 107.6845666}, 'viewport': {'northeast': {'lat': -6.863561070107278, 'lng': 107.6858777298927}, 'southwest': {'lat': -6.866260729892722, 'lng': 107.6831780701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Templek,,ChIJh9UPn_zdaC4R65YSE-o_pwE,"{'compound_code': '4MPM+3R Mekarmanik, Bandung Regency, West Java, Indonesia', 'global_code': '6P594MPM+3R'}",4.4,ChIJh9UPn_zdaC4R65YSE-o_pwE,"['tourist_attraction', 'point_of_interest', 'establishment']",79,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102218656281488390703"">bobby salim</a>'], 'photo_reference': 'AUGGfZmBSlG7mIvh8DBnjl7FJizjxeCFE_G8R1PyjswRTWUHcIcLBuogzve4nVF5jxnMDvk-qcGmKw-Vu9wb2sU4-ZEH9wWaLVhqufy3nVGe-C4l0IYSiG_TXXa-SS_bFck8oR9fUgeue5TV0NgTp8W6GKTdA_tMaJd9cu7lGN9gUkNEcx38', 'width': 3376}]",,https://www.google.com/maps/place/?q=place_id:ChIJh9UPn_zdaC4R65YSE-o_pwE
OPERATIONAL,"4M9M+FGF Kota, Jl. Pasir Impun Atas Sekebalingbing No.5 A, Cikadut, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40194, Indonesia","{'location': {'lat': -6.8812982, 'lng': 107.6841368}, 'viewport': {'northeast': {'lat': -6.879974920107278, 'lng': 107.6854832298927}, 'southwest': {'lat': -6.882674579892722, 'lng': 107.6827835701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alam Santosa,{'open_now': False},ChIJgV7AYJzdaC4R617WDaoiVQs,"{'compound_code': '4M9M+FM Cikadut, Bandung Regency, West Java, Indonesia', 'global_code': '6P594M9M+FM'}",4.4,ChIJgV7AYJzdaC4R617WDaoiVQs,"['tourist_attraction', 'point_of_interest', 'establishment']",694,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106368590028836573259"">Yusi Susanti</a>'], 'photo_reference': 'AUGGfZku5jcMWEW_PpRDUy9G4b4SbBx25DzZj0B73TK6I6FyYWC8EF2cTd0sUn1aVNoDxKNi-gBIBkwK48aW4eBCOfNC8fuyqc8mGtdb2DkYHVi4QURAaTj-irPLkeKJ0nLoIgnOpMJG3jOfOpzBGt9alxOJtKtxRxuy-giBlDNybDqc1orb', 'width': 3840}]",,https://www.google.com/maps/place/?q=place_id:ChIJgV7AYJzdaC4R617WDaoiVQs
OPERATIONAL,"No., Jl. Sunda No.39, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia","{'location': {'lat': -6.920031, 'lng': 107.6176703}, 'viewport': {'northeast': {'lat': -6.918671520107279, 'lng': 107.6190847298927}, 'southwest': {'lat': -6.921371179892723, 'lng': 107.6163850701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Museum Mainan,{'open_now': False},ChIJbQGEsi3maC4RSqVznBsUne0,"{'compound_code': '3JH9+X2 Kebon Pisang, Bandung City, West Java, Indonesia', 'global_code': '6P593JH9+X2'}",4.3,ChIJbQGEsi3maC4RSqVznBsUne0,"['tourist_attraction', 'point_of_interest', 'establishment']",69,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109014881056849876980"">Alif Rizza</a>'], 'photo_reference': 'AUGGfZk4vX3POpjXepi7iwDNyUg-Vq0OZn2zggtVwDPxIwBRBxKq4JcrBWETIs1Hlis-t1qMw4JNiqt2AKgofHFIsWOXnaRrMyUtK9iqVhgRjd27qX__UpAAJVgeIaEQOYLpxHGaqpnwgOAoYEr9Xx7xRJCoBW0XXkCnhdLy9c9W-QZyI0b_', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJbQGEsi3maC4RSqVznBsUne0
OPERATIONAL,"Mekarmanik, Cimenyan, Bandung Regency, West Java 15317, Indonesia","{'location': {'lat': -6.8572763, 'lng': 107.6931546}, 'viewport': {'northeast': {'lat': -6.855956070107278, 'lng': 107.6944951798927}, 'southwest': {'lat': -6.858655729892722, 'lng': 107.6917955201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oray Tapa,{'open_now': True},ChIJ67iOZzrmaC4RuOUwFsZamHU,"{'compound_code': '4MVV+37 Mekarmanik, Bandung Regency, West Java, Indonesia', 'global_code': '6P594MVV+37'}",4.3,ChIJ67iOZzrmaC4RuOUwFsZamHU,"['tourist_attraction', 'point_of_interest', 'establishment']",503,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100124874928417452205"">Ifan Ahmad</a>'], 'photo_reference': 'AUGGfZl4C_TW3LRRpF9yhFHHJDdXLhcH8d2MNnhKV-5o9Jl32FNjQVhEreFxo9S6LTm3wZhJ3LzitoiKhR_C5Smz6_eRqKs0Xy653HqkPyznd_08LykyofGixgXRI6op9Wbfv9fq2ODYHbW_2b4CUt2gm9QzXMoB7FNZ0au1gwacAa_Rpkpy', 'width': 3840}]",,https://www.google.com/maps/place/?q=place_id:ChIJ67iOZzrmaC4RuOUwFsZamHU
OPERATIONAL,"Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.9140478, 'lng': 107.6101684}, 'viewport': {'northeast': {'lat': -6.912704070107279, 'lng': 107.6115826298927}, 'southwest': {'lat': -6.915403729892723, 'lng': 107.6088829701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Vanda Park,{'open_now': True},ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,"{'compound_code': '3JP6+93 Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JP6+93'}",4.4,ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3037,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109120646990240088272"">riesvan wisnu</a>'], 'photo_reference': 'AUGGfZkL0wfOTGI-nu6F7vUiBThe8_DJIiM7xHh1fv--6UK4YHMo7K4UBmhlfgpNgmrWaMHepGFXfGMNVF5kDIcKCW8g70tmtNnfwyHlTcEjsE4vic0ChXEJ3WfEgdARY66OSpEvpV7iw6UFuB6ATlMl48nzq-r1OlnA_i_GO5irXSwvDk3F', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ4_mfmDDmaC4RjZ5NPgO9_PI
OPERATIONAL,"4P3W+CH7, Jl. Salh, Cileunyi Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40622, Indonesia","{'location': {'lat': -6.8964693, 'lng': 107.7464168}, 'viewport': {'northeast': {'lat': -6.895120820107278, 'lng': 107.7477835798927}, 'southwest': {'lat': -6.897820479892722, 'lng': 107.7450839201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Tangga Seribu Manglayang,{'open_now': False},ChIJqbz9dpHcaC4RTCazgwyFhh8,,4.5,ChIJqbz9dpHcaC4RTCazgwyFhh8,"['tourist_attraction', 'point_of_interest', 'establishment']",150,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118227915936921817341"">Dian Saptiadi</a>'], 'photo_reference': 'AUGGfZnBvjCzsdUaFnB_tG2GF1bkO_iI-cwbvA-OmnBZkHtcuVV41O3Zi1BgLeemJdRFDBik1lx9DH1ofQbPMMlDOdKz_lfoKQEYuXgIq1S10B149tSzVW-sqg8_4Z4oJqv4jDYd5jcgukTfocqSr78uBeQT3Go0OjtCbPU3p5wiGWnn32Fu', 'width': 4000}]",1.0,https://www.google.com/maps/place/?q=place_id:ChIJqbz9dpHcaC4RTCazgwyFhh8
OPERATIONAL,"4MR7+MWV, Jl. Padasuka Atas, Cimenyan, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40197, Indonesia","{'location': {'lat': -6.858285700000001, 'lng': 107.6647696}, 'viewport': {'northeast': {'lat': -6.856908870107278, 'lng': 107.6661450298927}, 'southwest': {'lat': -6.859608529892722, 'lng': 107.6634453701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cartil (Caringin Tilu),,ChIJHzzA59_naC4RNrMwSIqnabc,,4.7,ChIJHzzA59_naC4RNrMwSIqnabc,"['tourist_attraction', 'point_of_interest', 'establishment']",551,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108143890693975973419"">Khrisnandi Soka</a>'], 'photo_reference': 'AUGGfZlA0gwm0SrIoFHjhjvaKv-nIJyV_iqDYrKRQ45M9Kg38m_6ncIlEDKxErj7XELTZHAxZ7YROAH41EZpqlvk9QSL2F5etQ_2KOFpDMnjYSN_0USVnaZMMkKA26geBIfKuOwgjyEbp5TIejHYN-xwt5sjt9GwjCKSeaqPBcvMbuAeYDhE', 'width': 5504}]",,https://www.google.com/maps/place/?q=place_id:ChIJHzzA59_naC4RNrMwSIqnabc
OPERATIONAL,"Jl. Tamansari No.66, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia","{'location': {'lat': -6.8981292, 'lng': 107.6094856}, 'viewport': {'northeast': {'lat': -6.896541770107278, 'lng': 107.6109245798927}, 'southwest': {'lat': -6.899241429892721, 'lng': 107.6082249201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Jomblo,{'open_now': True},ChIJf3DcWEXmaC4RnE62shqn-mg,"{'compound_code': '4J25+PQ Lebak Siliwangi, Bandung City, West Java, Indonesia', 'global_code': '6P594J25+PQ'}",4.1,ChIJf3DcWEXmaC4RnE62shqn-mg,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2818,"[{'height': 588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117539013416225253607"">Desy Herliani</a>'], 'photo_reference': 'AUGGfZnCqH1vQQCipH0Jmp8QnNnDJ9OaE7kX-eu24EcWme82qTNrgN7hA7UNbzegUsBM02rnxUlTce6Eo8QqJuUhM4RKDY2zOqFiauq9ePzFbtd7thAzOZtTpKJNS-j7CTJzV434NYxZZdIzWNvgweGCuJfA6pxS62RjHzVWPFrM8xWmurH-', 'width': 1040}]",,https://www.google.com/maps/place/?q=place_id:ChIJf3DcWEXmaC4RnE62shqn-mg
OPERATIONAL,"4P4W+3MG, Jl. Salh, Cileunyi Wetan, Kec. Cileunyi, Kabupaten Bandung, Jawa Barat 40622, Indonesia","{'location': {'lat': -6.894807699999999, 'lng': 107.7466904}, 'viewport': {'northeast': {'lat': -6.893469570107277, 'lng': 107.7480831798927}, 'southwest': {'lat': -6.896169229892721, 'lng': 107.7453835201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tangga 1000,{'open_now': True},ChIJP4S9d5HcaC4Rfl7q-y_qjJ8,,4.4,ChIJP4S9d5HcaC4Rfl7q-y_qjJ8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",616,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100689209090153972798"">Nina Roslina Dewi</a>'], 'photo_reference': 'AUGGfZmZlMcZJY1ADhjVMK14m4D3TGXqNWr4jZ1fsnyututBIM_DgRWqOItkudizT0IiO2JyVhphQ-wDSg0HL5rtA1eF5BPyQX9RZcU2J1iBuIhehhg2bMWPD_vZW4_XUuImZnkaMr3N5modLQGjHo_ECxjjafOAG--aXs83HM8ZjksbjebU', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJP4S9d5HcaC4Rfl7q-y_qjJ8
OPERATIONAL,"Eastern Hills Regency.N-12, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia","{'location': {'lat': -6.925372800000001, 'lng': 107.7177392}, 'viewport': {'northeast': {'lat': -6.924099070107278, 'lng': 107.7190486798927}, 'southwest': {'lat': -6.926798729892723, 'lng': 107.7163490201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PT Citra Utama Berkarya,{'open_now': False},ChIJPQWEVOrDaC4RfbEus854rdA,"{'compound_code': '3PF9+V3 Cipadung, Bandung City, West Java, Indonesia', 'global_code': '6P593PF9+V3'}",0.0,ChIJPQWEVOrDaC4RfbEus854rdA,"['tourist_attraction', 'finance', 'food', 'point_of_interest', 'establishment']",0,"[{'height': 802, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114690543679996383749"">A Google User</a>'], 'photo_reference': 'AUGGfZnX7-W6jQADxRJVX6BDpfIsbx_v1q-U8QWSt_8lDmfM-7cmLT-gLQ5FvkXmr4MdcRxtA5GgEvqYbTn21ncBcCCAIw6Si5BA71BGb4FYqX64LJKpsyPRdp3MH3BXxQ3JPrqqDbCLQ19z2lxydvkUJZcsR1qGVEJFzXq0vk9pu4kwQHei', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJPQWEVOrDaC4RfbEus854rdA
OPERATIONAL,"Jl. Cilengkrang 1 Kp. Cigupakan, RW.03, Cilengkrang, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40617, Indonesia","{'location': {'lat': -6.893437700000001, 'lng': 107.7305683}, 'viewport': {'northeast': {'lat': -6.892074320107278, 'lng': 107.7319226798927}, 'southwest': {'lat': -6.894773979892721, 'lng': 107.7292230201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Manglayang Jungle Place,{'open_now': False},ChIJz0zM2VfcaC4RnsJsWAFw7vk,"{'compound_code': '4P4J+J6 Cilengkrang, Bandung Regency, West Java, Indonesia', 'global_code': '6P594P4J+J6'}",4.1,ChIJz0zM2VfcaC4RnsJsWAFw7vk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",522,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114869659172045405499"">asep sonjaya</a>'], 'photo_reference': 'AUGGfZmVkuAyQ4np1Ud_rPyefxQkVc3CTYx4e3CAQhGuHxcUA8PxR22RvJqHVipRDqjxCJTM_03iSeGFaRbN9Q2yFXrYbDzwvsBFMFw7RalZisvGBov_SDcWsML_2eak0K6ELs7rsCEa073mKHyZ5MrQwNlwAiltx0lPAG0GBmucXpo2OH8R', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJz0zM2VfcaC4RnsJsWAFw7vk
OPERATIONAL,"4MJM+JR3, Cikadut, Cimenyan, Bandung Regency, West Java 40191, Indonesia","{'location': {'lat': -6.868493600000001, 'lng': 107.6845316}, 'viewport': {'northeast': {'lat': -6.867229370107278, 'lng': 107.6858900298927}, 'southwest': {'lat': -6.869929029892722, 'lng': 107.6831903701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Kosmo,,ChIJe6m0MwDdaC4Rr8CIiotprGw,,4.6,ChIJe6m0MwDdaC4Rr8CIiotprGw,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",51,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102218656281488390703"">bobby salim</a>'], 'photo_reference': 'AUGGfZkOv5spxAyoAD8Wjjclk9dOl0Ullr-6tVyN0JtOne9vcwIE2nC1Uj4IFsXqV8SHSsVsQzgFYUxARZoZ9QGNvQFX_-HySygKllC3Vi-lyleom2mrggTFLyLNXDx-nL3cpK2_zctozjfstSsg8_4-sXar0hYr53xMvDmX1wbNSHpUpie7', 'width': 3376}]",,https://www.google.com/maps/place/?q=place_id:ChIJe6m0MwDdaC4Rr8CIiotprGw
