business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,price_level,rating,reference,types,user_ratings_total,plus_code,permanently_closed,url
OPERATIONAL,"Jl. Desa Cipadung No.53, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia","{'location': {'lat': -6.9119467, 'lng': 107.72652}, 'viewport': {'northeast': {'lat': -6.910589020107278, 'lng': 107.7278542298927}, 'southwest': {'lat': -6.913288679892722, 'lng': 107.7251545701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot ngopi,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115227172640250557457"">Nirwan Budi Antoro</a>'], 'photo_reference': 'AUGGfZl653_d7iIYiqyWU3WrfH6qtqp-TNQpeOLno1IhqNQSQqC23yEjnp_yaULoGOITGZ1guwrNsfEN_IHzQoQWG6W-3VOB71Yv-Oedlb21uzNM393cxH74TGD1HH8fo5AhxqkFWn5pR5s72iJybPIyneLknb5BnIOWsrSoBxd6kZJWB9IC', 'width': 4080}]",ChIJYRVA5F_daC4Rs_ZdNpzragg,,5.0,ChIJYRVA5F_daC4Rs_ZdNpzragg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '3PQG+6J Cipadung, Bandung City, West Java, Indonesia', 'global_code': '6P593PQG+6J'}",,https://www.google.com/maps/place/?q=place_id:ChIJYRVA5F_daC4Rs_ZdNpzragg
OPERATIONAL,"4P5J+Q84, Cilengkrang, Bandung Regency, West Java 40615, Indonesia","{'location': {'lat': -6.8906021, 'lng': 107.7308262}, 'viewport': {'northeast': {'lat': -6.889258470107279, 'lng': 107.7321710298927}, 'southwest': {'lat': -6.891958129892723, 'lng': 107.7294713701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Cilengkrang,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114138672380200407856"">Faridah Dewi Khansa</a>'], 'photo_reference': 'AUGGfZkwPoxqZWmpprLTpTpePxf02wKWefC6P-y6OUjbUJ6AzPEI_Fzaa1uBaE91ximJd47hVjm4S4sDDXMNXUtsNJM6P5dlP2jfyaQ1QBom2rMNWcCxsL21COKiiFw9zYeJOtpYA1qXRGoVp9qM572oSY-yEww5zHh4oRLTdV3w5GdJfOfy', 'width': 4160}]",ChIJn9nMAPHcaC4RSDtSzhnEZoU,,4.1,ChIJn9nMAPHcaC4RSDtSzhnEZoU,"['tourist_attraction', 'point_of_interest', 'establishment']",710,,,https://www.google.com/maps/place/?q=place_id:ChIJn9nMAPHcaC4RSDtSzhnEZoU
OPERATIONAL,"4M5R+2QR, Jl. Kp. Cigorowong, Girimekar, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40619, Indonesia","{'location': {'lat': -6.8923904, 'lng': 107.6918769}, 'viewport': {'northeast': {'lat': -6.891011070107277, 'lng': 107.6932374298927}, 'southwest': {'lat': -6.893710729892722, 'lng': 107.6905377701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Agin,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112069337345067811343"">A Google User</a>'], 'photo_reference': 'AUGGfZl3YYCTqInw73MHf5vqnvHPiLd8PCuEaj6SnHfpRLvC6_3R0FxEhpVlE5wd4l7hxY2RXOjYSjQQ8UGLv3nFXm5e-IapOKSfHSEcOaPbb8EhBxFtmNS8UKGDmfk52LFZfQxLPtp5DmVatYu-s3ibwqDR2cGk7QXY-Gc_z_Oyg7Zr9gPG', 'width': 3468}]",ChIJDbZPOdTdaC4RYNpTybquNY0,,0.0,ChIJDbZPOdTdaC4RYNpTybquNY0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJDbZPOdTdaC4RYNpTybquNY0
OPERATIONAL,"3MQQ+4Q8 Situ Pariuk, Cisaranten Bina Harapan, Kec. Arcamanik, Kota Bandung, Jawa Barat 40294, Indonesia","{'location': {'lat': -6.9122222, 'lng': 107.6894444}, 'viewport': {'northeast': {'lat': -6.910691170107278, 'lng': 107.6906278298927}, 'southwest': {'lat': -6.913390829892721, 'lng': 107.6879281701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situ Pariuk,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105231163080026626719"">Adira Oktaroza</a>'], 'photo_reference': 'AUGGfZnGitqzO6yKNtt_hQHxSSEBX1sbTZYyhV3rhu32KQrgXjXNBveY_GC35ge_cmF2ttqyEvpor28re8YEt4xErs_zpOzRpR-idFRgwpTs-qyyBnzT7WjpnLzg4ugDDZvsLrTyviUxka2x1qyX7UtNzBrCVtEreJgqjEquOtJVpH428Ntz', 'width': 3024}]",ChIJCzbkuCTdaC4RQk7jOU7PsJs,,3.5,ChIJCzbkuCTdaC4RQk7jOU7PsJs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJCzbkuCTdaC4RQk7jOU7PsJs
OPERATIONAL,"Jl. Pasir Kunci, Cipanjalu, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40616, Indonesia","{'location': {'lat': -6.8974929, 'lng': 107.7145777}, 'viewport': {'northeast': {'lat': -6.896139420107278, 'lng': 107.7158222298927}, 'southwest': {'lat': -6.898839079892721, 'lng': 107.7131225701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kampung Wisata Saung Balong Pasir Kunci,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100269384358139531587"">Sabay 8</a>'], 'photo_reference': 'AUGGfZmTbMvi4s8GhDCX0ri3H_Zx-k5WaxXT3MGpBBOtkI3Zds_z_k9cX7B2GZ-B60LM8YKsvDzHVg34Le6vWmXg6iZLcbjbTDc2ZN_ScoscqiAXDdDB8eTm3o4eqdQB6X-Ac4e0XBGF1cffLJzzPme0ujFrDzWBaMEBWdWTADIYD0DGXySe', 'width': 4608}]",ChIJw3RxwR3daC4RPFL5p-xNK-c,,4.3,ChIJw3RxwR3daC4RPFL5p-xNK-c,"['restaurant', 'tourist_attraction', 'food', 'point_of_interest', 'establishment']",220,"{'compound_code': '4P37+2R Cipanjalu, Bandung Regency, West Java, Indonesia', 'global_code': '6P594P37+2R'}",,https://www.google.com/maps/place/?q=place_id:ChIJw3RxwR3daC4RPFL5p-xNK-c
OPERATIONAL,"3PVF+MM6, Cisurupan, Cibiru, Bandung City, West Java 40614, Indonesia","{'location': {'lat': -6.905834599999999, 'lng': 107.7241324}, 'viewport': {'northeast': {'lat': -6.904129170107278, 'lng': 107.7253080798927}, 'southwest': {'lat': -6.906828829892722, 'lng': 107.7226084201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata GAZEBO,,,ChIJRz-PNO3daC4RXWnAmzbGvGI,,5.0,ChIJRz-PNO3daC4RXWnAmzbGvGI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJRz-PNO3daC4RXWnAmzbGvGI
OPERATIONAL,"Jl. Graha Karya II No.28, Cipadung, Kec. Cibiru, Kota Bandung, Jawa Barat 40615, Indonesia","{'location': {'lat': -6.9204542, 'lng': 107.71897}, 'viewport': {'northeast': {'lat': -6.919153320107279, 'lng': 107.7202764798927}, 'southwest': {'lat': -6.921852979892723, 'lng': 107.7175768201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dylan Home,{'open_now': True},,ChIJRUHd4F3daC4ROtl55NZMATA,,0.0,ChIJRUHd4F3daC4ROtl55NZMATA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '3PH9+RH Cipadung, Bandung City, West Java, Indonesia', 'global_code': '6P593PH9+RH'}",,https://www.google.com/maps/place/?q=place_id:ChIJRUHd4F3daC4ROtl55NZMATA
OPERATIONAL,"4P27+GJ6, Pasirjati, Ujung Berung, Bandung City, West Java, Indonesia","{'location': {'lat': -6.898721699999999, 'lng': 107.7140291}, 'viewport': {'northeast': {'lat': -6.897380470107278, 'lng': 107.7154789298927}, 'southwest': {'lat': -6.900080129892721, 'lng': 107.7127792701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kaulinan Pasir Kunci,,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115799077652974544406"">wreda wibiksana</a>'], 'photo_reference': 'AUGGfZm7beLWop4tNqcsOuwIACCu0yhp6UByccgsWTkx-KCG316PEL8akhzZxVnUApP_3G2AZw434hadixbCWCyhSAOYJgpTClmvfuvKAK2aB0FE852Q_2KDAO-vPlQtnZ6VluMQK3I5wdEZBPcH5rRChxUHzUoz7YIuSBQU9yTuFEN1rpCS', 'width': 3008}]",ChIJIbuBG53daC4R-8tnneP7d2I,,3.7,ChIJIbuBG53daC4R-8tnneP7d2I,"['point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJIbuBG53daC4R-8tnneP7d2I
CLOSED_TEMPORARILY,"Pemancingan Paniisan, Jl. Tanjakan Panjang No.19, Cipanjalu, Ujung Berung, Bandung City, West Java 40618, Indonesia","{'location': {'lat': -6.8892482, 'lng': 107.7125261}, 'viewport': {'northeast': {'lat': -6.887906170107277, 'lng': 107.7139121798927}, 'southwest': {'lat': -6.890605829892721, 'lng': 107.7112125201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cafe Villa dan pemancingan Paniisan -Adam-,,"[{'height': 2538, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101826393194541932580"">Mr. Kusno D</a>'], 'photo_reference': 'AUGGfZlYme7X8ld2PCJlJ6LNiSB1HGRY-_NMXh3ZseyNHvvX5a4bj8AZFTNl-BWgtPUtJvzck3Xih5hz2NnFSd2dMyfNdfdiW7LG9xixmf4jwDHOuSXAd0ED4hsZo2bffGDPADQTvgnZKi7b9Lj303ow2ZuQJI46muzhblbf9JxIIUeuZtaA', 'width': 3935}]",ChIJFVpXcbbdaC4RBGv94-iUi8o,,0.0,ChIJFVpXcbbdaC4RBGv94-iUi8o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '4P67+82 Cipanjalu, Bandung Regency, West Java, Indonesia', 'global_code': '6P594P67+82'}",True,https://www.google.com/maps/place/?q=place_id:ChIJFVpXcbbdaC4RBGv94-iUi8o
CLOSED_TEMPORARILY,"3PRF+48F, Jl. Cilengkrang 1, Cisurupan, Kec. Cibiru, Kota Bandung, Jawa Barat 40614, Indonesia","{'location': {'lat': -6.9096818, 'lng': 107.7233041}, 'viewport': {'northeast': {'lat': -6.908316770107278, 'lng': 107.7246419298927}, 'southwest': {'lat': -6.911016429892721, 'lng': 107.7219422701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung mbah garut bandung,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106813488785801494071"">oktiawan soplog</a>'], 'photo_reference': 'AUGGfZk__IBX6q-vaS9b3LIX-E2A5gRCd41Z1TkfNnlDg0XrsAqbPwYAlFSeg9JdG6iPXP0kf9xqShIEsV3rkgk7bHjl86VaWYSzz7K82hoffe3zp41MWsvXr7BfgHKX5MKmOItw0_zmYunPycIjLg2f7O1crmIMi6-CKeHxU73JrpokcS-g', 'width': 4032}]",ChIJV0abC5HdaC4RMMUqinW3tZI,,0.0,ChIJV0abC5HdaC4RMMUqinW3tZI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJV0abC5HdaC4RMMUqinW3tZI
CLOSED_TEMPORARILY,"Jl. Jati Mulya I No.178, Jatiendah, Kec. Cilengkrang, Kabupaten Bandung, Jawa Barat 40616, Indonesia","{'location': {'lat': -6.9051392, 'lng': 107.698091}, 'viewport': {'northeast': {'lat': -6.903797470107278, 'lng': 107.6994568298927}, 'southwest': {'lat': -6.906497129892721, 'lng': 107.6967571701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Halaman belakang rumah,,,ChIJUw5OZt7daC4R_lGsYSy8Lbo,,0.0,ChIJUw5OZt7daC4R_lGsYSy8Lbo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '3MVX+X6 Jatiendah, Bandung Regency, West Java, Indonesia', 'global_code': '6P593MVX+X6'}",True,https://www.google.com/maps/place/?q=place_id:ChIJUw5OZt7daC4R_lGsYSy8Lbo
CLOSED_TEMPORARILY,"4P78+248, Cipanjalu, Cilengkrang, Bandung Regency, West Java 40618, Indonesia","{'location': {'lat': -6.887451299999999, 'lng': 107.7153354}, 'viewport': {'northeast': {'lat': -6.886119570107279, 'lng': 107.7166842798927}, 'southwest': {'lat': -6.888819229892722, 'lng': 107.7139846201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung mang ipit,,,ChIJ_XkcuQDdaC4RosSH6qKY9Rs,,0.0,ChIJ_XkcuQDdaC4RosSH6qKY9Rs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJ_XkcuQDdaC4RosSH6qKY9Rs
