business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,photos,opening_hours,url
OPERATIONAL,"GVVR+MW, Lilmus, North Amfoang, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4557709, 'lng': 123.892369}, 'viewport': {'northeast': {'lat': -9.454599470107278, 'lng': 123.8940738298927}, 'southwest': {'lat': -9.457299129892721, 'lng': 123.8913741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu perahu,ChIJHVpEiaCpVSwRv2V4O3SI2ac,0.0,ChIJHVpEiaCpVSwRv2V4O3SI2ac,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103604937853839418931"">A Google User</a>'], 'photo_reference': 'AUGGfZmbscRZD28JW12o4XMY6tfwy-g4ycP0CVEQvpmBSFInrtGd9AIp_sAyR1KTTxto0HZeHGebGbz6MbVp3chtoWr_pZuPsXG-m5UMe3FndC8yuXzQY2cf3-342oC3yaF_MGSGVdDtBT1myAJUW4Cgm195Yy8QW5Hl-iHIiYga1QR7QeNZ', 'width': 1970}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJHVpEiaCpVSwRv2V4O3SI2ac
,"Amfoang Barat Daya, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.660981399999999, 'lng': 123.6813389}, 'viewport': {'northeast': {'lat': -9.61032, 'lng': 123.832167}, 'southwest': {'lat': -9.784070999999999, 'lng': 123.6711989}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Amfoang Barat Daya,ChIJK9Hs2H9MVCwRvKJZgaQV3B8,,ChIJK9Hs2H9MVCwRvKJZgaQV3B8,"['administrative_area_level_3', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK9Hs2H9MVCwRvKJZgaQV3B8
OPERATIONAL,"4M6R+MX, Poto, Fatuleu Barat, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.8883527, 'lng': 123.6923976}, 'viewport': {'northeast': {'lat': -9.887002870107278, 'lng': 123.6937474298927}, 'southwest': {'lat': -9.889702529892721, 'lng': 123.6910477701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Poto Mud Volcano,ChIJ7alMTbsxVCwR_2PbQk1z4MI,0.0,ChIJ7alMTbsxVCwR_2PbQk1z4MI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 3448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115468331320712373166"">Adept Titu Eki</a>'], 'photo_reference': 'AUGGfZmMN3W0qhYC85Y1ZjOKd9h0pREJUovO_VQY2_IcuK6Q9YcquZTV4NlhIA90x3l83F4ePIz8QhggOzyfIO872FEj0_6oUNIk3Wp8amGmsXIIWQhAJv-IYph3_xXqkmThdnUQIsJ-sZldfIiD3TBqveNpGGWS0RoWyRl45Cq86HX4Vux5', 'width': 4592}]",,https://www.google.com/maps/place/?q=place_id:ChIJ7alMTbsxVCwR_2PbQk1z4MI
OPERATIONAL,"4J4V+VF, Poto, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.892818199999999, 'lng': 123.6436347}, 'viewport': {'northeast': {'lat': -9.89191842010728, 'lng': 123.6462363}, 'southwest': {'lat': -9.894618079892723, 'lng': 123.6427675}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Barate,ChIJGxB6bQAxVCwRJ5w5Gytm1TQ,0.0,ChIJGxB6bQAxVCwRJ5w5Gytm1TQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJGxB6bQAxVCwRJ5w5Gytm1TQ
OPERATIONAL,"4MG5+J23, Unnamed Road,Poto, Fatuleu Bar, Poto, Kec. Fatuleu Bar., Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.873483799999999, 'lng': 123.6575592}, 'viewport': {'northeast': {'lat': -9.872202770107279, 'lng': 123.6589853298927}, 'southwest': {'lat': -9.874902429892723, 'lng': 123.6562856701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pantai Fatukolo,ChIJjwBmw9kwVCwRfJRLza8K1H8,4.6,ChIJjwBmw9kwVCwRfJRLza8K1H8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",58.0,,,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109195134174235494035"">Tengakarta</a>'], 'photo_reference': 'AUGGfZn1OHSgbEUNgnOL17nZqFb_8k5sxhjwWh58fTPPnJ3WT4t1TJMNIBAaRQmqHgZxxAE03xyZMLjFWxgNXQiy_4vwIDp3cHTUCP9x-3APCqwDd57enqEGysesf1nbVwqh71YJK81aLrWox6i2rZZBuur8NqTPYayf7zetNM-lka9Sg-mB', 'width': 3968}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJjwBmw9kwVCwRfJRLza8K1H8
CLOSED_TEMPORARILY,"CP25+GF, Soliu, Amfoang Barat Laut, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.598735699999999, 'lng': 123.7086752}, 'viewport': {'northeast': {'lat': -9.597787270107276, 'lng': 123.7103487798927}, 'southwest': {'lat': -9.60048692989272, 'lng': 123.7076491201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DNA fishing camp,ChIJcTlJn7hTVCwRknhxnV6ClKA,0.0,ChIJcTlJn7hTVCwRknhxnV6ClKA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100005821695157891268"">A Google User</a>'], 'photo_reference': 'AUGGfZkvArbYRkid9H-a7bS1vee0-UqZUQ27BcYKpRqXGowPynwxwBKameDf4BilJOqknqMHp-9-zoUPPYU-qPxcS-W_Bqe7RYm_LXigfl_CLAMRZSJryxbJk0hlvF6WLOjAnhmY8xZavMkpsNLfsnSU_OPZT1VwggELpqCfXMmsiWCwYQZf', 'width': 4096}]",,https://www.google.com/maps/place/?q=place_id:ChIJcTlJn7hTVCwRknhxnV6ClKA
CLOSED_TEMPORARILY,"8V8M+43V, Oelbanu, Amfoang Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6846408, 'lng': 123.8826634}, 'viewport': {'northeast': {'lat': -9.68329097010728, 'lng': 123.8840132298927}, 'southwest': {'lat': -9.685990629892723, 'lng': 123.8813135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oetepas oelbanu,ChIJ-80up3a1VSwRbreopwAj1Hc,0.0,ChIJ-80up3a1VSwRbreopwAj1Hc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ-80up3a1VSwRbreopwAj1Hc
CLOSED_TEMPORARILY,"FQFR+4F5, Unnamed Road, Afoan, Kec. Amfoang Utara, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.527229499999999, 'lng': 123.79125}, 'viewport': {'northeast': {'lat': -9.525879970107278, 'lng': 123.7926024298927}, 'southwest': {'lat': -9.528579629892722, 'lng': 123.7899027701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Noni kot,ChIJ04pU6qVVVCwRyv45i4su3rw,0.0,ChIJ04pU6qVVVCwRyv45i4su3rw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,"[{'height': 646, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100502238054672797921"">Melky Phefferkorn</a>'], 'photo_reference': 'AUGGfZmnxk48t52-EeSy_0KHvkr9hJnHbMq1SIbHZLExWnvcBfvQBzgBG7GV9P6HUckx-GOiTuX-hq6EKdK1tnEwYaDVOvxmOhCmQCAwm2o0zdTmK4U_7OKqKhmjuGO_RCa38RDWO9bOLJ4Kziu4VfPhiFTtxANLKMVfwycltu87pLl2j1gI', 'width': 710}]",,https://www.google.com/maps/place/?q=place_id:ChIJ04pU6qVVVCwRyv45i4su3rw
CLOSED_TEMPORARILY,"5MPM+9FX, Tuakau, Fatuleu Barat, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.8140108, 'lng': 123.6837348}, 'viewport': {'northeast': {'lat': -9.812631270107278, 'lng': 123.6850973798927}, 'southwest': {'lat': -9.815330929892722, 'lng': 123.6823977201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Siomolo Kab. kupang,ChIJq5ZO3sM3VCwRs0dpMVVUeXk,0.0,ChIJq5ZO3sM3VCwRs0dpMVVUeXk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJq5ZO3sM3VCwRs0dpMVVUeXk
CLOSED_TEMPORARILY,"6MV8+CP, Tuakau, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7564503, 'lng': 123.6668223}, 'viewport': {'northeast': {'lat': -9.754853500000001, 'lng': 123.6682881298927}, 'southwest': {'lat': -9.7612407, 'lng': 123.6655884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung mas,ChIJA9cupeVJVCwRo5W_hB4173U,0.0,ChIJA9cupeVJVCwRo5W_hB4173U,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJA9cupeVJVCwRo5W_hB4173U
CLOSED_TEMPORARILY,"6M55+7V, Tuakau, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7918404, 'lng': 123.6596508}, 'viewport': {'northeast': {'lat': -9.790490570107277, 'lng': 123.6610006298927}, 'southwest': {'lat': -9.793190229892721, 'lng': 123.6583009701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai batu besar,ChIJLSVXIIU3VCwREoAIKxUubMQ,0.0,ChIJLSVXIIU3VCwREoAIKxUubMQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109546141503817039389"">A Google User</a>'], 'photo_reference': 'AUGGfZm8tzTs-bfkhGtF_4GyhB_M8LWeIqNQuWHwSO2DIEzV2o2r4cct49KS64i7Z7ghz1Wqro0fbU3W2zEbVR90aFgtY5YpbEsjb0iiYt-7RuWrwarIphEMqR2GPC-gUX6Q8oNgYO4qlxbSBzRCxEP6VPEPenKOE_NcacFpSQIf4P2BLQDw', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJLSVXIIU3VCwREoAIKxUubMQ
CLOSED_TEMPORARILY,"8XXF+76P, Fatumonas, North Amfoang, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6517804, 'lng': 123.9730736}, 'viewport': {'northeast': {'lat': -9.649478199999997, 'lng': 123.9787427}, 'southwest': {'lat': -9.6525478, 'lng': 123.9711839}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Lulun,ChIJtY_GGtKxVSwRHU-tNQHSmdk,0.0,ChIJtY_GGtKxVSwRHU-tNQHSmdk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJtY_GGtKxVSwRHU-tNQHSmdk
