business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url,price_level
OPERATIONAL,"Jl. Pangeran Diponegoro No.105, Serdo Timur, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54251, Indonesia","{'location': {'lat': -7.7219473, 'lng': 109.9126135}, 'viewport': {'northeast': {'lat': -7.720404670107277, 'lng': 109.9139003298927}, 'southwest': {'lat': -7.723104329892721, 'lng': 109.9112006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sawunggalih Kutoarjo,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102302228299570743024"">Sawunggalih Hotel</a>'], 'photo_reference': 'AUGGfZlucOGt64rYQwOoKgpIfPFagMGc_4xG4uWhE1gzCI1HrSR0-UUbx22s4iF9XjAoIQPf2NTzBjPcREdDmxIS99GntJ_lQSpvTfeL6yUQPAxGFBgShhbCPrrHIZbuoBhFPxK58oNLgHno1oIK7ltBWVQhsXAONZZBNQqduqwnQuHCSANI', 'width': 5184}]",ChIJ_XFBGprBei4R43pSNbvgQoc,"{'compound_code': '7WH7+62 Kutoarjo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WH7+62'}",4.0,ChIJ_XFBGprBei4R43pSNbvgQoc,"['lodging', 'point_of_interest', 'establishment']",932,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_XFBGprBei4R43pSNbvgQoc,
OPERATIONAL,"Jl. Tentara Pelajar No.72, RT.1, Daleman, Kledung Karangdalem, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54171, Indonesia","{'location': {'lat': -7.725068999999999, 'lng': 109.9879913}, 'viewport': {'northeast': {'lat': -7.723819120107278, 'lng': 109.9894245298927}, 'southwest': {'lat': -7.726518779892722, 'lng': 109.9867248701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sanjaya Inn Hotel,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109076446183398460900"">Ika Hidayati</a>'], 'photo_reference': 'AUGGfZltKsJOBNhopqFF8r-spRY4jYp6VHJz562dQud_xT2Tud9fKlxb-n5ox6W-zF7R6J6OifJZvnq2zNxuZtrSW8eQxvfcoddY0D_uFGIcxLwAI5AJl3mBfD-J70bTTMRxtn3bnGYoBcoMKPVOVivT-A_ba3ixTDqsRs5chX-hrk3jHQvv', 'width': 2992}]",ChIJSZnPAy_qei4Rry-gzKC0WTQ,"{'compound_code': '7XFQ+X5 Kledung Karangdalem, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XFQ+X5'}",3.6,ChIJSZnPAy_qei4Rry-gzKC0WTQ,"['lodging', 'point_of_interest', 'establishment']",894,,,https://www.google.com/maps/place/?q=place_id:ChIJSZnPAy_qei4Rry-gzKC0WTQ,
OPERATIONAL,"Perumahan Orchid Cluster blok A1 Jl. Kalimiru, RT.2/RW.6, Grantung, Kabupaten Purworejo, Jawa Tengah 54224, Indonesia","{'location': {'lat': -7.7252391, 'lng': 109.9600706}, 'viewport': {'northeast': {'lat': -7.723908320107278, 'lng': 109.9614934298927}, 'southwest': {'lat': -7.726607979892722, 'lng': 109.9587937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WALASA HOMESTAY 4 (PERMADI),"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105587394378034703940"">A Google User</a>'], 'photo_reference': 'AUGGfZk_sDGV7iKpSAKa64Mba16p3Its51JlnotTNth6ryjtWyxlMFYn_icMl-Bmv0qTlr9N73nsg8AvaRoy7tRkM-n1jNdG-G5fc1sxnsyP0dJz2JGZjG1_vWQEvJ9zTnK5f68v82Vus217SWtdY2qy-PfWeKhRntq5Cwkw5lqnyT3deNzP', 'width': 1200}]",ChIJdyZqqkbrei4RduF8TDxMLfs,"{'compound_code': '7XF6+W2 Grantung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XF6+W2'}",4.5,ChIJdyZqqkbrei4RduF8TDxMLfs,"['lodging', 'point_of_interest', 'establishment']",32,,,https://www.google.com/maps/place/?q=place_id:ChIJdyZqqkbrei4RduF8TDxMLfs,
OPERATIONAL,"C6 The Victoria Park Purworejo Jln Gadjah Mada, Area Sawah/Kebun Kalimiru, Area Sawah/ Kebun, Grantung, Kec. Bayan, Kabupaten Purworejo, Jawa Tengah 54224, Indonesia","{'location': {'lat': -7.7242705, 'lng': 109.9609391}, 'viewport': {'northeast': {'lat': -7.722903070107278, 'lng': 109.9622427298927}, 'southwest': {'lat': -7.725602729892722, 'lng': 109.9595430701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WALASA HOMESTAY 2 (RATRI),"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102616898175523648034"">A Google User</a>'], 'photo_reference': 'AUGGfZmIiUXUu2c6uuWxUv3QZdhTyqu4DKqV3U9YDsjMd5Y0UUWgFhB0qHhhuoeiAX48Z84bQdsHuFoDsRJ8XWhnw66iq-v2fuABxgIqm9Mz8kb5mWfBKDCpYp5Yr83kX0Jm_vCnPJLpb70TopoQagADdkiX42UfBlkKZoiSGXBWt1pP-kZW', 'width': 1040}]",ChIJcTVaFFrrei4RJXEbfAsi3vQ,"{'compound_code': '7XG6+79 Grantung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XG6+79'}",4.6,ChIJcTVaFFrrei4RJXEbfAsi3vQ,"['lodging', 'point_of_interest', 'establishment']",37,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJcTVaFFrrei4RJXEbfAsi3vQ,
OPERATIONAL,"Area Kebun, Sindutan, Temon, Kulon Progo Regency, Special Region of Yogyakarta 55654, Indonesia","{'location': {'lat': -7.882581200000001, 'lng': 110.0463661}, 'viewport': {'northeast': {'lat': -7.881289070107277, 'lng': 110.0476828298927}, 'southwest': {'lat': -7.883988729892721, 'lng': 110.0449831701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Omah Soemantri,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113742785368438539345"">David Thamrin</a>'], 'photo_reference': 'AUGGfZlJHNYpCo6tO7Z0vBRnb4tJhdJ9-bc1PQ5-ANFbEOgtvQqEBrCaerHRznL9RwIiVyVmboypL0QkfP_lX32X87_fzDpPytCyyX6ohyV0UwY9hnaOQS0d7TNnOBmV2BZpT6ymm0xZOhVsnl1e7vf30GFhK-F3yFrohuA_81QmfEy18hOY', 'width': 1920}]",ChIJ_4yZqfblei4RDsVbMebPH2U,"{'compound_code': '428W+XG Sindutan, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G428W+XG'}",4.8,ChIJ_4yZqfblei4RDsVbMebPH2U,"['lodging', 'point_of_interest', 'establishment']",77,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_4yZqfblei4RDsVbMebPH2U,
OPERATIONAL,"Jl. Tanjung Anom No.7, Kembang Arum, Kutoarjo, Purworejo, Kabupaten Purworejo, Jawa Tengah 54251, Indonesia","{'location': {'lat': -7.720815300000001, 'lng': 109.9114842}, 'viewport': {'northeast': {'lat': -7.719436020107277, 'lng': 109.9128925298927}, 'southwest': {'lat': -7.722135679892721, 'lng': 109.9101928701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Puri Mandiri Hotel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115861974443222653975"">Anant Kumar</a>'], 'photo_reference': 'AUGGfZnON-SmVKSdHxllslGU9-ILqMv60pssidW7LEY8xwmT7I0at_FmBwqqgFxRd4vwaldDac7Vfu2PAA7CIGpspYItq2ExJRDyyddAWKioW3lp1o9QlccUuCRX3mGqBXXRcMS1hg1ArgGJGuGwXGNbipuxgH03lNxFs8iaPEA7I2wsDDi1', 'width': 4032}]",ChIJO1kfd5zBei4ReT-7WV9xaSU,"{'compound_code': '7WH6+MH Kutoarjo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WH6+MH'}",4.1,ChIJO1kfd5zBei4ReT-7WV9xaSU,"['lodging', 'point_of_interest', 'establishment']",224,,,https://www.google.com/maps/place/?q=place_id:ChIJO1kfd5zBei4ReT-7WV9xaSU,
OPERATIONAL,"Jl. Wismoaji No.11, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54251, Indonesia","{'location': {'lat': -7.7162561, 'lng': 109.9153835}, 'viewport': {'northeast': {'lat': -7.714903920107279, 'lng': 109.9167319798927}, 'southwest': {'lat': -7.717603579892723, 'lng': 109.9140323201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"GRIYA SINGGAH ""BERKAH""","[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110392752345568882813"">A Google User</a>'], 'photo_reference': 'AUGGfZnJ6N4HEOgTrahXXUumTsf5kZP7FdK5m3eGL8ro5oxKDDihTNSGDrxZIM9pfpfbb9ROrz2CHtjTEhqZsbXmwYsaSPM4jSk2DFL76o3U_ZaAjy6ZeJ54C_zayU3aOrb2klGLfO1k4ufLc9nb8BHtiGKd6F4vVCZkh_BcnhBW8GgGfM7l', 'width': 1440}]",ChIJP5Aar07Bei4RpfmbSJo5P4U,"{'compound_code': '7WM8+F5 Kutoarjo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WM8+F5'}",4.6,ChIJP5Aar07Bei4RpfmbSJo5P4U,"['lodging', 'point_of_interest', 'establishment']",35,,,https://www.google.com/maps/place/?q=place_id:ChIJP5Aar07Bei4RpfmbSJo5P4U,
OPERATIONAL,"Jalan Raya Kutoarjo - Purworejo Km. 2, Bandungrejo, Bayan, Bandungrejo, Bayan, Dusun Empat, Bandungrejo, Kec. Bayan, Kabupaten Purworejo, Jawa Tengah 54222, Indonesia","{'location': {'lat': -7.7195524, 'lng': 109.9275396}, 'viewport': {'northeast': {'lat': -7.718287070107277, 'lng': 109.9288151298927}, 'southwest': {'lat': -7.720986729892721, 'lng': 109.9261154701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Massagus Hotel,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117085337908837806655"">tommy</a>'], 'photo_reference': 'AUGGfZm1hZPF35n5Q7D6R4b_jis2qygHTajZXH_rp4S7kFkFfBGbr325pStKZKyOaKxAKj3-E8pSAkeje3vOvXLdhanhfq-oQ4pSijA9yJTIiz7-G335LMy3T-InbLpO2mlb0_ib3WtbWBTKXMIiBGHfcaKXM7epwKsQv2a77RZQmheYLt-a', 'width': 4608}]",ChIJpfB4oOzBei4RfFp4qe8VUc8,"{'compound_code': '7WJH+52 Bandungrejo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WJH+52'}",4.3,ChIJpfB4oOzBei4RfFp4qe8VUc8,"['lodging', 'point_of_interest', 'establishment']",507,,,https://www.google.com/maps/place/?q=place_id:ChIJpfB4oOzBei4RfFp4qe8VUc8,
OPERATIONAL,"7XHR+FWC, Jl. Tentara Pelajar, Rw. III, Doplang, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54114, Indonesia","{'location': {'lat': -7.721300799999999, 'lng': 109.9922476}, 'viewport': {'northeast': {'lat': -7.720058770107277, 'lng': 109.9936546798927}, 'southwest': {'lat': -7.722758429892721, 'lng': 109.9909550201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Plaza,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108064361618392765193"">Ditta Rengganis</a>'], 'photo_reference': 'AUGGfZmeoPdINqx4L9z5Kz-eCFNzxIZL_3ZlEGLD_AbEJvldtlHOIkR_QTWQfyhS64KWQpASABMDDM4_tVSviZNnhV3I6i6KGSoON9zgFOC9OpemvAJCzyJOkieYEeSThGgsCa7WP0isysJBLGv8-lN9VatznALLzuWhMZvXBtYp1epN86Rg', 'width': 4160}]",ChIJnTDIDS7qei4Roi4Y7RQK3Kc,,4.0,ChIJnTDIDS7qei4Roi4Y7RQK3Kc,"['lodging', 'point_of_interest', 'establishment']",1334,,,https://www.google.com/maps/place/?q=place_id:ChIJnTDIDS7qei4Roi4Y7RQK3Kc,
OPERATIONAL,"Mezzanine Level Domestic Arrival Terminal, Yogyakarta International Airport, Jl. Wates - Purworejo No.KM. 42, Logede, Glagah, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.8983132, 'lng': 110.0598926}, 'viewport': {'northeast': {'lat': -7.896873470107278, 'lng': 110.0612767798927}, 'southwest': {'lat': -7.899573129892722, 'lng': 110.0585771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cordia Hotel Yogyakarta International Airport - Hotel Airport,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115315826208630633112"">A Google User</a>'], 'photo_reference': 'AUGGfZk1W1xPMFhEONXsDdWKx4PmsJ8N9UPE5jl_PfLhn-kEKgD6SJQrZ8uVqdX5QcgPGdV5jEPXrXrP0Pxg5dSjWDEWQi0b-H2yIIbbAXl6eLO0U9ICkYp8XpcAd1IGaUOXQtXUH_Yh2i3o5zUoSO-0twAfRrsDF-olM3bEhSoH56oex_y7', 'width': 3264}]",ChIJT0CIKQ_jei4RaxUGushtI3o,"{'compound_code': '4325+MX Glagah, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4325+MX'}",4.6,ChIJT0CIKQ_jei4RaxUGushtI3o,"['lodging', 'airport', 'point_of_interest', 'establishment']",1228,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJT0CIKQ_jei4RaxUGushtI3o,
OPERATIONAL,"Depan Bandara YIA, Jl. Purworejo - Jogja No.KM 41, Area Kebun, Kebonrejo, Kec. Temon, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55654, Indonesia","{'location': {'lat': -7.886357100000001, 'lng': 110.0672842}, 'viewport': {'northeast': {'lat': -7.884987720107278, 'lng': 110.0686349798927}, 'southwest': {'lat': -7.887687379892721, 'lng': 110.0659353201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,keTemon - Hotel & Resto Depan Yogyakarta International Airport,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117670083561225930946"">A Google User</a>'], 'photo_reference': 'AUGGfZmPWHuteUNZHY0BpWoOwjn5vL92HWnWIhktBuD3F94qk20mgcrc5cUqnNXPL2G6g5rXZzlEoEC5k46kH3AFFkEcH4elyn006hpxodKtMg6ebE-f53jEFS3PyR376-qzDhxqa_YaXYfSyvfXsT1MpRykiaLFOCFmIdie_1m4SaPMMYLt', 'width': 4080}]",ChIJF7Rd8gLlei4RCiSTjYxHseQ,"{'compound_code': '4378+FW Kebonrejo, Kulon Progo Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G4378+FW'}",4.5,ChIJF7Rd8gLlei4RCiSTjYxHseQ,"['lodging', 'point_of_interest', 'establishment']",27,,,https://www.google.com/maps/place/?q=place_id:ChIJF7Rd8gLlei4RCiSTjYxHseQ,
OPERATIONAL,"Jl. Cemp. No.6, Serdo Barat, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54212, Indonesia","{'location': {'lat': -7.7235652, 'lng': 109.9111475}, 'viewport': {'northeast': {'lat': -7.722143570107277, 'lng': 109.9125321798927}, 'southwest': {'lat': -7.724843229892721, 'lng': 109.9098325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 91417 Garuda Setia Hotel,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102842545087454537992"">A Google User</a>'], 'photo_reference': 'AUGGfZlRbJ1nNo4a_ux-17DsQxdLOMPRwaL-o9kNVco76vGFNZjZXyAbNs5GHDxATv9046FVcLD3LWa6huD59kkV_3UG1PcqFVYYNk4ik2xT8hjUczNJHlgOF3Bqvx9GRifRuupNT8pPmxO7HQCI8__nLm2pJ9TP2ulnW1ovxIx-tStlajoD', 'width': 640}]",ChIJUeoo6rfrei4RjExpR3nvKJ0,"{'compound_code': '7WG6+HF Kutoarjo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WG6+HF'}",3.7,ChIJUeoo6rfrei4RjExpR3nvKJ0,"['lodging', 'point_of_interest', 'establishment']",475,,,https://www.google.com/maps/place/?q=place_id:ChIJUeoo6rfrei4RjExpR3nvKJ0,
OPERATIONAL,"C5 The Victoria Park Purworejo Jln Gadjah Mada, Area Sawah/Kebun, Kalimiru, Area Sawah/ Kebun, Grantung, Bayan, Purworejo Regency, Central Java 54224, Indonesia","{'location': {'lat': -7.724319299999999, 'lng': 109.9609146}, 'viewport': {'northeast': {'lat': -7.722953870107279, 'lng': 109.9622236298927}, 'southwest': {'lat': -7.725653529892723, 'lng': 109.9595239701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WALASA HOMESTAY 5 (WERDYNINGSIH),"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107487175071927551063"">A Google User</a>'], 'photo_reference': 'AUGGfZmuHjBuatKHrw1zGxbCRz25C3jwx1GA8OGRxtHNAuTu5iP3-bV2oRwcg6HKeReRP2SMI32uQ58JgBK7__oWzlbWWqCxkExjvfXbAmfULY868-dD1kqINA07fyFHrmMSELKCkpQte5U7wBfewgs40T4U8lIQNKeF_11sc33ZUkUsQqN8', 'width': 1080}]",ChIJ0eifK-Hrei4RkJODYLcLRZo,"{'compound_code': '7XG6+79 Grantung, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7XG6+79'}",5.0,ChIJ0eifK-Hrei4RkJODYLcLRZo,"['lodging', 'point_of_interest', 'establishment']",7,,,https://www.google.com/maps/place/?q=place_id:ChIJ0eifK-Hrei4RkJODYLcLRZo,
OPERATIONAL,"7X5X+79Q, Rw. IV, Boro Kulon, Kec. Banyuurip, Kabupaten Purworejo, Jawa Tengah 54171, Indonesia","{'location': {'lat': -7.741817500000001, 'lng': 109.9984815}, 'viewport': {'northeast': {'lat': -7.74039502010728, 'lng': 109.9998901298927}, 'southwest': {'lat': -7.743094679892724, 'lng': 109.9971904701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Giripurwo,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114684232892847926092"">A Google User</a>'], 'photo_reference': 'AUGGfZlfTlhC6Mkf4Ewz5gqd47JLuJ2xbDNArptoeGQ4Eu3XNsYs9vh7T5D6ECg63Mtg2qNpAqNUjUGCvTxlHtoAtfBZyhGTr7L-n5vc0OZ-GwpA7dKbm2jubWcQ9CI8XjQ3BuScT0BwSB8wj1eQ6icCP6oZrtCniboxhQBtf7e6xWpnQfgZ', 'width': 4032}]",ChIJQQVVGXjpei4RDpYEtv8IHSs,,4.1,ChIJQQVVGXjpei4RDpYEtv8IHSs,"['lodging', 'point_of_interest', 'establishment']",219,,,https://www.google.com/maps/place/?q=place_id:ChIJQQVVGXjpei4RDpYEtv8IHSs,
OPERATIONAL,"Jl. Urip Sumoharjo No.47, Purworejo, Kec. Purworejo, Kabupaten Purworejo, Jawa Tengah 54151, Indonesia","{'location': {'lat': -7.7102805, 'lng': 110.0122269}, 'viewport': {'northeast': {'lat': -7.709025370107279, 'lng': 110.0137098798927}, 'southwest': {'lat': -7.711725029892722, 'lng': 110.0110102201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Suronegaran Purworejo Mitra RedDoorz,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109357341593399735136"">katalog dunia</a>'], 'photo_reference': 'AUGGfZm53yQ4SyOg6La18oHxTT_Bl7fiI7ArYz1LkuYGYJCxDr3xxi9qq2QR3gCBd94wSGFM6U5JOaiIYF1o7d76-Vvw-zbTtG1yzB2aA0LcGQiCkQXVqkpdYIB_lGspZNWLTwOoas6bqILyX_itU-NpAcK3YcZ_lzIOswqZ81H37CkhqGE', 'width': 4080}]",ChIJ66JKdLjrei4RUaqANdpcQX0,"{'compound_code': '72Q6+VV Purworejo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4G72Q6+VV'}",3.7,ChIJ66JKdLjrei4RUaqANdpcQX0,"['lodging', 'point_of_interest', 'establishment']",540,,,https://www.google.com/maps/place/?q=place_id:ChIJ66JKdLjrei4RUaqANdpcQX0,
OPERATIONAL,"Jl. Pangeran Diponegoro No.139, Serdo Barat, Kutoarjo, Kec. Kutoarjo, Kabupaten Purworejo, Jawa Tengah 54212, Indonesia","{'location': {'lat': -7.7224469, 'lng': 109.910325}, 'viewport': {'northeast': {'lat': -7.72101977010728, 'lng': 109.9116448298927}, 'southwest': {'lat': -7.723719429892724, 'lng': 109.9089451701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kencana Kutoarjo,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100893831439600119916"">ning ratri</a>'], 'photo_reference': 'AUGGfZkJdJFZso8jhvWWGJSmVRMF6W7z4eYoR1GcIGMZgMRiPSDyPXtlfAyNf_8QJH5R-arpbC27rG4Ymlau17RRiGsSzIuxOyF_rvak8cwzFP5MW2FPS858_nmHjP2w5WiSZSa4PX09U_XuIa_5Op8vPMUIb-kYe48TnOlufs57rPYA0as4', 'width': 3264}]",ChIJJzvQN5rBei4RoVSw-1holGg,"{'compound_code': '7WH6+24 Kutoarjo, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7WH6+24'}",4.2,ChIJJzvQN5rBei4RoVSw-1holGg,"['lodging', 'point_of_interest', 'establishment']",265,,,https://www.google.com/maps/place/?q=place_id:ChIJJzvQN5rBei4RoVSw-1holGg,
OPERATIONAL,"Jl. Soekarno-Hatta, Krajan, Condongsari, Kec. Banyuurip, Kabupaten Purworejo, Jawa Tengah 54171, Indonesia","{'location': {'lat': -7.732550100000001, 'lng': 109.9759661}, 'viewport': {'northeast': {'lat': -7.731087820107277, 'lng': 109.9773570298927}, 'southwest': {'lat': -7.733787479892721, 'lng': 109.9746573701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Terminal Bus Purworejo,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103040260424897783346"">A Google User</a>'], 'photo_reference': 'AUGGfZk2lVWFf_zTKPs0uf0iDYbnVd7-OZGu6-R8a4Knv0ForPeNKg6qrjIB0EbJjR1TbWkj88K8ObD8PH8Gd-baYbM1QW83Aa9-raDd5TT72O3Ny7SBmSsgrSc5eucOLS4NPK9ovE9aIX_M9GoIvJ7RKw27L5IiZdaCeK1IbLbc2no6pUsK', 'width': 900}]",ChIJReSTRY3rei4RV2wixU3JPY8,"{'compound_code': '7X8G+X9 Condongsari, Purworejo Regency, Central Java, Indonesia', 'global_code': '6P4F7X8G+X9'}",4.4,ChIJReSTRY3rei4RV2wixU3JPY8,"['lodging', 'point_of_interest', 'establishment']",5,,,https://www.google.com/maps/place/?q=place_id:ChIJReSTRY3rei4RV2wixU3JPY8,
OPERATIONAL,"52J8+HQ5, Krendetan, Kec. Bagelen, Kabupaten Purworejo, Jawa Tengah 54174, Indonesia","{'location': {'lat': -7.8186032, 'lng': 110.016971}, 'viewport': {'northeast': {'lat': -7.817226370107278, 'lng': 110.0183217298927}, 'southwest': {'lat': -7.819926029892722, 'lng': 110.0156220701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Omah Bagelen Homestay,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111107566274112908659"">Mrr Sak</a>'], 'photo_reference': 'AUGGfZkaOvojnucu3GRJ0cOzLNY9Hr-Bl5JllixfcdUB8-ZB7sCcP2qQRw6Bwqm-Pi1XKYcEy7eXWkHZUfxaBCGpkcSyqosD_a6w8uzk7pqeQMw2Ji7tFqh2oZtqZ2YgxI0kKJWUHkipThNvna1JjgRNF3pEGjZjJ7IcUigAo7NHKMN8_W3j', 'width': 4032}]",ChIJvxN2cx7nei4RcKhPabyZcK4,,5.0,ChIJvxN2cx7nei4RcKhPabyZcK4,"['lodging', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJvxN2cx7nei4RcKhPabyZcK4,
