business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,price_level,url,permanently_closed
OPERATIONAL,"18, Jl. Dr. Sutomo No.18, Kauman, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59417, Indonesia","{'location': {'lat': -6.593055499999999, 'lng': 110.664241}, 'viewport': {'northeast': {'lat': -6.591623870107278, 'lng': 110.6656228298927}, 'southwest': {'lat': -6.594323529892722, 'lng': 110.6629231701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 2618 Jepara Guest House,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113947183000204872619"">A Google User</a>'], 'photo_reference': 'AUGGfZmoqXYSYyp8Sxv0y_ttd0ulcm4toASpgfARwmT6Z5E2Z4AJ5kYXPjlJsD_KC8wMzswgvkq_uZchHtAhgTLVpfVPlxQgRrA1qdn3PGAykJYurVSjdDbhyRm2-LbvGrwPI1lVJEyc-_5ioVGpaq_qRXr0_z-D0oBbM1Gf2mctag7pFI2g', 'width': 640}]",ChIJwxf4628fcS4Rw2JIuCsHLV8,"{'compound_code': 'CM47+QM Kauman, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCM47+QM'}",2.6,ChIJwxf4628fcS4Rw2JIuCsHLV8,"['lodging', 'point_of_interest', 'establishment']",7,,https://www.google.com/maps/place/?q=place_id:ChIJwxf4628fcS4Rw2JIuCsHLV8,
OPERATIONAL,"Rw. 1, Troso, Pecangaan, Jepara Regency, Central Java 59462, Indonesia","{'location': {'lat': -6.687090899999999, 'lng': 110.6988317}, 'viewport': {'northeast': {'lat': -6.685772170107278, 'lng': 110.7001621298927}, 'southwest': {'lat': -6.688471829892721, 'lng': 110.6974624701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Niqira Homestay Troso,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116878961007856011580"">A Google User</a>'], 'photo_reference': 'AUGGfZmtF65YP-C1Y6Bw3fpHJBmBSMHgm6XhZv8A1LEJ221qL0ureL9NIQYCaQSNF92UZfm1nIQ2e5ax40lyYsyjuyJvGrsisuOMTGL7muzVkMGrmCV5q9RFX_EM8T7gb0QJamd1Jq_BErr5yvBFpszZ4rvxCliCW7qOPYBFND24r28VUhTW', 'width': 3000}]",ChIJ-QihC4_gcC4RtebjPbuSzZc,"{'compound_code': '8M7X+5G Troso, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G8M7X+5G'}",3.8,ChIJ-QihC4_gcC4RtebjPbuSzZc,"['lodging', 'point_of_interest', 'establishment']",93,,https://www.google.com/maps/place/?q=place_id:ChIJ-QihC4_gcC4RtebjPbuSzZc,
OPERATIONAL,"1, Banyutowo, Jawa, Pati Regency, Central Java 59158, Indonesia","{'location': {'lat': -6.7448869, 'lng': 111.0460368}, 'viewport': {'northeast': {'lat': -6.743554820107278, 'lng': 111.0473871298927}, 'southwest': {'lat': -6.746254479892722, 'lng': 111.0446874701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 93450 Hotel D'lala,,,ChIJA1VVVVXScC4R1Os5eCrQMK4,"{'compound_code': '724W+2C Kutoharjo, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H724W+2C'}",0.0,ChIJA1VVVVXScC4R1Os5eCrQMK4,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJA1VVVVXScC4R1Os5eCrQMK4,
OPERATIONAL,"Jl. RA Rukmini, Mulyoharjo III, Mulyoharjo, lll, Kabupaten Jepara, Jawa Tengah 59431, Indonesia","{'location': {'lat': -6.584284599999999, 'lng': 110.681936}, 'viewport': {'northeast': {'lat': -6.582903670107278, 'lng': 110.6833343298927}, 'southwest': {'lat': -6.585603329892722, 'lng': 110.6806346701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay FN99,,"[{'height': 964, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116913017778285977156"">A Google User</a>'], 'photo_reference': 'AUGGfZka5D1-0vUy1jyMRXoIE6Z4wu7ZMwenxOT_RnZ1J_zlUClfnjneW7_b72ESRXUZA3fzN-gUDqNRlJvzZCzwqe7TMQmx71_Ht6aR4cGECxfSYOqttrBU7VmCcrGEoUtVggz1N3hjeU4gA-qxLCYwUEh7b51xea6bpZYDdJUJbRue-blK', 'width': 720}]",ChIJYcMcnEAfcS4Rln7vKBpNUgg,"{'compound_code': 'CM8J+7Q Mulyoharjo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCM8J+7Q'}",3.1,ChIJYcMcnEAfcS4Rln7vKBpNUgg,"['lodging', 'point_of_interest', 'establishment']",14,,https://www.google.com/maps/place/?q=place_id:ChIJYcMcnEAfcS4Rln7vKBpNUgg,
OPERATIONAL,"Jl. Kol. Sunandar No.V, Ngagul, Winong, Kec. Pati, Kabupaten Pati, Jawa Tengah 59112, Indonesia","{'location': {'lat': -6.7432705, 'lng': 111.0253868}, 'viewport': {'northeast': {'lat': -6.741922320107277, 'lng': 111.0267279798927}, 'southwest': {'lat': -6.744621979892721, 'lng': 111.0240283201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Stadion Joyo Kusumo Pati,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116336715495552136319"">A Google User</a>'], 'photo_reference': 'AUGGfZmbDJhZeOCAFONwaKPc96cKb0kTI8xmP2hcVBuIE_rVwyKT5Kz10DmYfdV0_BumS-q7X3z27YOwJQyUxlItx9iAAxEsPUmsX0TbBKFUHL_PaynQ5pPbGrmOiYxQo2RQs3niDlFaO5OPTj0LCqO1MgGpees8kYDGLq4FC6N_401ZUsE', 'width': 900}]",ChIJZ8JIzQHTcC4Rq9ILGs-b4LY,"{'compound_code': '724G+M5 Winong, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H724G+M5'}",3.9,ChIJZ8JIzQHTcC4Rq9ILGs-b4LY,"['lodging', 'point_of_interest', 'establishment']",15,,https://www.google.com/maps/place/?q=place_id:ChIJZ8JIzQHTcC4Rq9ILGs-b4LY,
OPERATIONAL,"1, Jawa, Pati Regency, Central Java 59111, Indonesia","{'location': {'lat': -6.7448869, 'lng': 111.0460368}, 'viewport': {'northeast': {'lat': -6.743554820107278, 'lng': 111.0473871298927}, 'southwest': {'lat': -6.746254479892722, 'lng': 111.0446874701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 93453 Muula Homestay Syariah,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115564536029300117768"">A Google User</a>'], 'photo_reference': 'AUGGfZmAZG8dNDgrdcUDy_cIXLYZU4P2joE4k8lbQfWmmeFdm3IGSvjZxw8x2dLmnsfJuKGyXdpZjtb2T_GZ7KrGI-_O4YHrJGGivrzkO4r2__tPKd_0_uZac6GNr8dD5MGPxdr5s0xyLDDseMTpSLgTAq5mBgUz_UV5_3RddEcevyon7TOT', 'width': 2160}]",ChIJA1VVVVXScC4RKHKgZRPos-k,"{'compound_code': '724W+2C Kutoharjo, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H724W+2C'}",0.0,ChIJA1VVVVXScC4RKHKgZRPos-k,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJA1VVVVXScC4RKHKgZRPos-k,
OPERATIONAL,"Gg. Petrok, Rw. 2, Lebuawu, Kec. Pecangaan, Kabupaten Jepara, Jawa Tengah 59462, Indonesia","{'location': {'lat': -6.700467199999999, 'lng': 110.7132601}, 'viewport': {'northeast': {'lat': -6.699152620107279, 'lng': 110.7146897798927}, 'southwest': {'lat': -6.701852279892723, 'lng': 110.7119901201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma bani Pandi Latansya Najib,{'open_now': True},"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112506417399625316192"">A Google User</a>'], 'photo_reference': 'AUGGfZkT--tJjKOhjHCw83FhSGv5K7Olc4a25tPEBPPHf3LAP_3RUcqczbQsEHqnfhK5TNULVNefiMryRIn288XmxF_ypfgIEXBNGmHh6crNMOLiG-rbdtZberZp2La9wTsOZmQe7FXWLMy9_8YS7A4oDdYHGnJfByE28dTvLmxN_tOFo3Ad', 'width': 4096}]",ChIJUydFjSHfcC4RYS-7pfV5wZ8,"{'compound_code': '7PX7+Q9 Lebuawu, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G7PX7+Q9'}",4.0,ChIJUydFjSHfcC4RYS-7pfV5wZ8,"['lodging', 'point_of_interest', 'establishment']",13,,https://www.google.com/maps/place/?q=place_id:ChIJUydFjSHfcC4RYS-7pfV5wZ8,
OPERATIONAL,"Jl. Penjawi Gg. 5, RT.8/RW.3, Randukuning, Pati Lor, Kec. Pati, Kabupaten Pati, Jawa Tengah 59111, Indonesia","{'location': {'lat': -6.7426129, 'lng': 111.0373599}, 'viewport': {'northeast': {'lat': -6.741262970107278, 'lng': 111.0387094798927}, 'southwest': {'lat': -6.743962629892722, 'lng': 111.0360098201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Near Alun Alun Pati,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114380594202957427855"">A Google User</a>'], 'photo_reference': 'AUGGfZnV8QMxE4dDcKLN8qG9OuaHuJvqQfzH44zSmJWqY4BmCR02aMWjFTNCa3meVPf36yaIWIiRWtvbqEbRB7csYZJ86VWi0Jshhwt_wPUKl2nmw3Nipap0uRtEKjOkYGJXarS7jM40Mdp-nbdhVTwIyX409YfXXD0mmms16_ZX-JeeMhrV', 'width': 900}]",ChIJHUyDNAPTcC4R2VdlIIAkq4E,"{'compound_code': '724P+XW Pati Lor, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H724P+XW'}",4.0,ChIJHUyDNAPTcC4R2VdlIIAkq4E,"['lodging', 'point_of_interest', 'establishment']",296,,https://www.google.com/maps/place/?q=place_id:ChIJHUyDNAPTcC4R2VdlIIAkq4E,
OPERATIONAL,"Jl. Penjawi No.51 A, Randukuning, Pati Lor, Kec. Pati, Kabupaten Pati, Jawa Tengah 59111, Indonesia","{'location': {'lat': -6.743364, 'lng': 111.038562}, 'viewport': {'northeast': {'lat': -6.742026570107278, 'lng': 111.0400405798927}, 'southwest': {'lat': -6.744726229892722, 'lng': 111.0373409201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Griya Lestari Pati,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109632759319950298583"">Hotel Griya Lestari</a>'], 'photo_reference': 'AUGGfZk592irmiHp6P2iOBbaVmA5lW2ry652vdi9MKOxLt8fROyBhh6ZONm-2q6BqbqhiCGKPTw1_3OBFmgjBvwcWRud20zofkIk74ixCjlpfTi8nQQmyrJK431thN94EGeAzjbw3Px87P8RNhBOY8CZmWae8cIc-LwtRhf_XbRuKf-OO4i4', 'width': 4608}]",ChIJ0wjJ8qzTcC4R8CSUpCbCloY,"{'compound_code': '724Q+MC Pati Lor, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H724Q+MC'}",4.1,ChIJ0wjJ8qzTcC4R8CSUpCbCloY,"['lodging', 'point_of_interest', 'establishment']",356,,https://www.google.com/maps/place/?q=place_id:ChIJ0wjJ8qzTcC4R8CSUpCbCloY,
OPERATIONAL,"9MXC+WJ2, Jl. Komisaris Moh. Sukri, Potroyudan XV, Potroyudan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59412, Indonesia","{'location': {'lat': -6.599798499999999, 'lng': 110.6740466}, 'viewport': {'northeast': {'lat': -6.598457120107279, 'lng': 110.6754295798927}, 'southwest': {'lat': -6.601156779892722, 'lng': 110.6727299201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 2414 Homestay Potroyudan Syariah,,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113526659019081474736"">Abdila Rohman</a>'], 'photo_reference': 'AUGGfZlAMFoqaA3cMssold_e0yoRWJWoxGPitwLTrlJ-L4ATo3tmXa_ULxRUjZvZLfHn2kSHQ4Qvne_C8kOH4m69YYmgNmSQj-40xYLYKWNDsKCbxSmw9StuTjDyNFqZJ7xjmM4ZHw147_Z3bYrYEwo1eZASxlM3_lF4WSoJqEfF1h_jnoV4', 'width': 2576}]",ChIJjdcCgwcfcS4REps0ozat2uo,,3.8,ChIJjdcCgwcfcS4REps0ozat2uo,"['lodging', 'point_of_interest', 'establishment']",102,,https://www.google.com/maps/place/?q=place_id:ChIJjdcCgwcfcS4REps0ozat2uo,
OPERATIONAL,"Jl. Penjawi No.68, Randukuning, Pati Lor, Kec. Pati, Kabupaten Pati, Jawa Tengah 59111, Indonesia","{'location': {'lat': -6.7417397, 'lng': 111.0391639}, 'viewport': {'northeast': {'lat': -6.740384820107278, 'lng': 111.0404634298927}, 'southwest': {'lat': -6.743084479892722, 'lng': 111.0377637701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mini Baru Hotel,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101761538397769400232"">Sidik Ahmad</a>'], 'photo_reference': 'AUGGfZlJh9FuFdbDwOj-uFx60J87djzhnCD_8k1fuOJmU8JopFcwlinQa26VvwmuEdLV_GP075-XQAFd9u0JTFqzDrkRu369iq-3FyrMJaMVTiwck15NHgCwE7PlnvJpLug-yXTxt2N5ZVjsnC5PVVzuCHy4VNLee4XImZQMYauUVh_yfvn0', 'width': 3120}]",ChIJrYrgbazTcC4R1cZdc7lkoiY,"{'compound_code': '725Q+8M Pati Lor, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H725Q+8M'}",3.7,ChIJrYrgbazTcC4R1cZdc7lkoiY,"['lodging', 'point_of_interest', 'establishment']",394,,https://www.google.com/maps/place/?q=place_id:ChIJrYrgbazTcC4R1cZdc7lkoiY,
OPERATIONAL,"Jl. Randukuning Gg. V, Randukuning, Pati Lor, Kec. Pati, Kabupaten Pati, Jawa Tengah 59111, Indonesia","{'location': {'lat': -6.7428702, 'lng': 111.0372699}, 'viewport': {'northeast': {'lat': -6.741525370107278, 'lng': 111.0386511298927}, 'southwest': {'lat': -6.744225029892722, 'lng': 111.0359514701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Syariah near Kawasan Simpang Lima Pati,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109889721008263995647"">A Google User</a>'], 'photo_reference': 'AUGGfZmKSJCKe4qWa_N7sIXb42z7Dm7BLkXhOZVjjS6XQN7oPLowA8djddu9eDVBJ4cD8aapJNTiXNNkthIaXj5bIb7LgrtufswlYlMXEeFraJpRTc8p0gvDcc8x75XmoRhGbNKrAeSotqyiS0JxfW_PLOAEZ_e5sRc4-GqRN2YoCzvEMqjU', 'width': 958}]",ChIJKYn8nvPTcC4RP8GqIEJk_wg,"{'compound_code': '724P+VW Pati Lor, Pati Regency, Central Java, Indonesia', 'global_code': '6P5H724P+VW'}",4.7,ChIJKYn8nvPTcC4RP8GqIEJk_wg,"['lodging', 'point_of_interest', 'establishment']",49,,https://www.google.com/maps/place/?q=place_id:ChIJKYn8nvPTcC4RP8GqIEJk_wg,
OPERATIONAL,"724W+2CF, Gondoryo, Klakah Kasian, Gembong, Pati Regency, Central Java 59158, Indonesia","{'location': {'lat': -6.744886999999999, 'lng': 111.0460368}, 'viewport': {'northeast': {'lat': -6.743554870107277, 'lng': 111.0473870798927}, 'southwest': {'lat': -6.746254529892721, 'lng': 111.0446874201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 93527 Agus Kostel Syariah,,,ChIJA1VVVVXScC4RPiOdv_XHAnE,,0.0,ChIJA1VVVVXScC4RPiOdv_XHAnE,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJA1VVVVXScC4RPiOdv_XHAnE,
OPERATIONAL,"Jalan Jepara-Bangsri RT.33/RW.7 Pantai Blebak, Kiyang Sari, Sekuro, Mlonggo, Jepara Regency, Central Java 59452, Indonesia","{'location': {'lat': -6.5023829, 'lng': 110.674006}, 'viewport': {'northeast': {'lat': -6.501148720107278, 'lng': 110.6753295798927}, 'southwest': {'lat': -6.503848379892721, 'lng': 110.6726299201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sekuro Village Beach Resort,{'open_now': True},"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100324195395424803791"">A Google User</a>'], 'photo_reference': 'AUGGfZm8YizZQXMGRUY0-WDD6e_rjmYZvff6AumWMFCKCSCEwVkT09iw0RRx5WmqEt4_AZ0bmvEuoolRx12EeFNEUcOsoQMTSHmEkzBTNXF1CELQYZJ-iwd1Wgp26gffTNlvjN8zjgFvHTBhxhvtcOlj9gmohdztZ50b8p_kBB406YKj1qTn', 'width': 1280}]",ChIJ8cx2-0gYcS4RGIIMbVIVwJw,"{'compound_code': 'FMXF+3J Sekuro, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFMXF+3J'}",4.5,ChIJ8cx2-0gYcS4RGIIMbVIVwJw,"['lodging', 'point_of_interest', 'establishment']",5041,,https://www.google.com/maps/place/?q=place_id:ChIJ8cx2-0gYcS4RGIIMbVIVwJw,
OPERATIONAL,"Jalan Pariwisata No.9, Rw. II, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59412, Indonesia","{'location': {'lat': -6.5578594, 'lng': 110.6462735}, 'viewport': {'northeast': {'lat': -6.556424670107278, 'lng': 110.6476799798927}, 'southwest': {'lat': -6.559124329892722, 'lng': 110.6449803201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel d'Season Premiere Jepara,{'open_now': False},"[{'height': 854, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118079260899373955607"">A Google User</a>'], 'photo_reference': 'AUGGfZno3DFRXETwXxBpRVavskwPc7OoqXHhGTeFnU2ZXE_o8jN31DmC-H-7asJ926GLZ2FbStuRHYiE9BI3D2hhNhoTb2hpo4qjMEgE-vlhG6zPkzMIiNi28VaLo2zxENI12vK8VspkZOvOg7jetA92utuVt3zP1KDG1tKQ8JRi6r-2R6lh', 'width': 1280}]",ChIJLw-mcDQZcS4Re5Ntm_y93PY,"{'compound_code': 'CJRW+VG Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCJRW+VG'}",4.4,ChIJLw-mcDQZcS4Re5Ntm_y93PY,"['lodging', 'point_of_interest', 'establishment']",4272,,https://www.google.com/maps/place/?q=place_id:ChIJLw-mcDQZcS4Re5Ntm_y93PY,
OPERATIONAL,"Jalan Tirta Samudera No.191, Rw. I, Bandengan, Kec. Jepara, Kabupaten Jepara, Jawa Tengah 59432, Indonesia","{'location': {'lat': -6.5557766, 'lng': 110.6528279}, 'viewport': {'northeast': {'lat': -6.554433570107277, 'lng': 110.6541757798927}, 'southwest': {'lat': -6.557133229892721, 'lng': 110.6514761201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Palm Beach Resort Jepara,,"[{'height': 1594, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101987915785627025081"">A Google User</a>'], 'photo_reference': 'AUGGfZkKjp4iXUHEAlktduEh51uJ39WhOpDxGWhiFMr4ox2pMTiXn8xYdtflWEYQQCUcLVu_i-RM0V5LF0LEPb2CV6RrCLgnE5EvEahdgnQjLQbV126ZRuYK2nQD27JnN82MFUveWGl9aYiTCpanlx2s5HDPkPMOKmuNMAXEGrRheNDHHiBO', 'width': 2400}]",ChIJ68BEAC4ZcS4RgPU9cptM8DY,"{'compound_code': 'CMV3+M4 Bandengan, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GCMV3+M4'}",4.3,ChIJ68BEAC4ZcS4RgPU9cptM8DY,"['lodging', 'point_of_interest', 'establishment']",4263,,https://www.google.com/maps/place/?q=place_id:ChIJ68BEAC4ZcS4RgPU9cptM8DY,
OPERATIONAL,"Rw. I, Bondo, Bangsri, Jepara Regency, Central Java 59453, Indonesia","{'location': {'lat': -6.473577, 'lng': 110.7102607}, 'viewport': {'northeast': {'lat': -6.472184220107278, 'lng': 110.7117475798927}, 'southwest': {'lat': -6.474883879892722, 'lng': 110.7090479201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Guesthouse & Kedai Omah Laut,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114657332543386711750"">A Google User</a>'], 'photo_reference': 'AUGGfZm_SRfq2xCCexmi7XXreu8EWDpg7gIRLPcsV3dBWQ3fIDLgEjqdv_KTiPweu8nyFz72hAOTRNFIOxk8lpXksPDvu9FmJS1P6XRhFbv_Mu_1jGsOJsvarfFSiIiBdkUGUxgCI4ITQMSjyb8NKKwl7-y8Xz9YDP_avhdhCR-mNyfw4oDw', 'width': 4608}]",ChIJpXXcbf4XcS4R-wOGupVrI8Q,"{'compound_code': 'GPG6+H4 Bondo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GGPG6+H4'}",4.6,ChIJpXXcbf4XcS4R-wOGupVrI8Q,"['restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",244,,https://www.google.com/maps/place/?q=place_id:ChIJpXXcbf4XcS4R-wOGupVrI8Q,
OPERATIONAL,"Jl. Tlk. Awur No.42, Telukawur, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59427, Indonesia","{'location': {'lat': -6.615886499999999, 'lng': 110.6483232}, 'viewport': {'northeast': {'lat': -6.614606920107278, 'lng': 110.6497503798927}, 'southwest': {'lat': -6.617306579892722, 'lng': 110.6470507201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tilem Beach Hotel and Resort,{'open_now': True},"[{'height': 2912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101375512475923775707"">A Google User</a>'], 'photo_reference': 'AUGGfZnHkN-E4lxeHeL2ZDBBwwebsQ-rCaIQO3_RywpVhwZ1rqoeZvVoeoGYB0EGaOmmbQdNDMD0-0xMqDTeE8iktUks049xeAz20-fI9tGS0vgR2SDb7lXgTT6_o7z91gOPUJARM5qTGldBWtxnZIiY328yIpLCnxehG7NjsLG-apQE7ldl', 'width': 5168}]",ChIJe_OSpYkfcS4R_yTTr6vhfVQ,"{'compound_code': '9JMX+M8 Telukawur, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5G9JMX+M8'}",4.6,ChIJe_OSpYkfcS4R_yTTr6vhfVQ,"['lodging', 'point_of_interest', 'establishment']",769,,https://www.google.com/maps/place/?q=place_id:ChIJe_OSpYkfcS4R_yTTr6vhfVQ,
OPERATIONAL,"9MM4+5Q7, Jl. Sunan Mantingan, Tegalsambi, Kec. Tahunan, Kabupaten Jepara, Jawa Tengah 59427, Indonesia","{'location': {'lat': -6.612697799999999, 'lng': 110.6512445}, 'viewport': {'northeast': {'lat': -6.611428320107278, 'lng': 110.6526826798927}, 'southwest': {'lat': -6.614127979892721, 'lng': 110.6499830201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ocean View Residence-Hotel Jepara,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107182521834454672989"">A Google User</a>'], 'photo_reference': 'AUGGfZmVUh11KBT1qd8mZ4WsbhykZyTkCCI7xw3l_hJgewQmEeO3YGpb0Sbp8MjC5dPVb2WMSUWeFQdz5H8SnEA7WSolls9WU9longy1_YOVO9MwnT20BIPnQdTAgbChZeExbJ2cW4RdUPJpw1jd9seBZlbTK6wiZetT6Ywtv6pfrKD2lNPK', 'width': 2048}]",ChIJHfMCFEUecS4Rv2MsI-a-gk8,,4.3,ChIJHfMCFEUecS4Rv2MsI-a-gk8,"['lodging', 'point_of_interest', 'establishment']",4470,,https://www.google.com/maps/place/?q=place_id:ChIJHfMCFEUecS4Rv2MsI-a-gk8,
OPERATIONAL,"Rw. 01, Mororejo, Mlonggo, Jepara Regency, Central Java 59452, Indonesia","{'location': {'lat': -6.5365191, 'lng': 110.6729046}, 'viewport': {'northeast': {'lat': -6.535070770107279, 'lng': 110.6741112798927}, 'southwest': {'lat': -6.537770429892722, 'lng': 110.6714116201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Suerte,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112897026096509256398"">bang kayus</a>'], 'photo_reference': 'AUGGfZn21GI_a-Gr1d8uq3VVPVlzC9TelUXem9zvz80M26KxDDDT4TBbsH533TaAANrThlPMqVB_gors_aWtQyYZf0CHyzG8648I--GYFHPXmtZk3Fm_h3AxXJtpXhgXfOanIr8mBsqi1RbvZcLGosqPEWfGBOuUy4-scJ6rbheVTDq-0HLs', 'width': 4000}]",ChIJGSZg6OgZcS4R0x2tu2bD41g,"{'compound_code': 'FM7F+95 Mororejo, Jepara Regency, Central Java, Indonesia', 'global_code': '6P5GFM7F+95'}",4.7,ChIJGSZg6OgZcS4R0x2tu2bD41g,"['lodging', 'point_of_interest', 'establishment']",43,,https://www.google.com/maps/place/?q=place_id:ChIJGSZg6OgZcS4R0x2tu2bD41g,
