business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,permanently_closed
OPERATIONAL,"Jl. Amalia No.21, RT.3/RW.6, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia","{'location': {'lat': -6.2087971, 'lng': 106.9338582}, 'viewport': {'northeast': {'lat': -6.207465520107278, 'lng': 106.9352085298927}, 'southwest': {'lat': -6.210165179892722, 'lng': 106.9325088701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amalia Guest house & Kost,,"[{'height': 4500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115027513892728061472"">A Google User</a>'], 'photo_reference': 'AUGGfZmYZ3Ay7dyZu9GxU-y4LCdZphr8FLLjjue_95u2HsSlsgXb3IKCdGPiKKNU_d0OOSZWAyTXDz_PbHBhem1g1Owqdnxrtk10lWCygFWEeFiIqxghg3ku2Nkqe_Zkal-Fj9lc-ax83UFlTT_rU_8JAPEzhXiiwRoSvNP0kbx1lDOBlNvL', 'width': 6750}]",ChIJB09LJFeLaS4RHSzHWxp6cew,"{'compound_code': 'QWRM+FG Penggilingan, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWRM+FG'}",4.6,ChIJB09LJFeLaS4RHSzHWxp6cew,"['lodging', 'point_of_interest', 'establishment']",13,https://www.google.com/maps/place/?q=place_id:ChIJB09LJFeLaS4RHSzHWxp6cew,
OPERATIONAL,"Gg. H. Mahdi No.105, RT.001/RW.005, Jaticempaka, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411, Indonesia","{'location': {'lat': -6.2592906, 'lng': 106.9097028}, 'viewport': {'northeast': {'lat': -6.257898170107278, 'lng': 106.9110486298927}, 'southwest': {'lat': -6.260597829892721, 'lng': 106.9083489701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ Jatiwaringin,,"[{'height': 4112, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111925955882492723527"">Teguh Budi</a>'], 'photo_reference': 'AUGGfZkNuMCrT-I1uPSxFX3QswfV6nyMx55bzI7VR8PRcsKKrlEhaKGiS8izADnFLIZYiS_iA5HtWgHgAiPFac96Cb2HlmJYQwUkd6CKM-ol6dyw2UIcRLGdDH0Twn8s2MWHPl58LfxlvOUh5Bu0FH2_y4ur8YF2QVk4yz9x_kb5YmfNu2gN', 'width': 5488}]",ChIJmVNv10qNaS4RU-81LiriZko,"{'compound_code': 'PWR5+7V Jaticempaka, Bekasi, West Java, Indonesia', 'global_code': '6P58PWR5+7V'}",4.2,ChIJmVNv10qNaS4RU-81LiriZko,"['lodging', 'point_of_interest', 'establishment']",405,https://www.google.com/maps/place/?q=place_id:ChIJmVNv10qNaS4RU-81LiriZko,
OPERATIONAL,"No. 1B, Jalan D.I Panjaitan Lingkar, RT.1/RW.6, Cawang, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia","{'location': {'lat': -6.2458811, 'lng': 106.8789749}, 'viewport': {'northeast': {'lat': -6.244398420107278, 'lng': 106.8798980798927}, 'southwest': {'lat': -6.247098079892722, 'lng': 106.8771984201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,678 Hotel Cawang,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100318386946888945117"">yana lestari</a>'], 'photo_reference': 'AUGGfZmzgsjtUxpPZWQf04PRw3OBLueeC4AP7_Y9QOx75gG8a8E_s8frqZtqsHOHvBuMBUrxOwsi-5v8p1FbKHscnzaaJwe36kSf0fZIM1jXYZk42Bppy7-FTN0xyQOerO4dWC6eiPQAhNFjOgMuD5sWdLP6dN6qMifXj07_oSSgPHigWxnA', 'width': 4000}]",ChIJkzR7cRDzaS4RH5U53eK2C58,"{'compound_code': 'QV3H+JH Cawang, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QV3H+JH'}",4.1,ChIJkzR7cRDzaS4RH5U53eK2C58,"['lodging', 'point_of_interest', 'establishment']",2048,https://www.google.com/maps/place/?q=place_id:ChIJkzR7cRDzaS4RH5U53eK2C58,
OPERATIONAL,"Jl. Rawa Domba No.12, RW.16, Duren Sawit, Kec. Duren Sawit, Jakarta, Daerah Khusus Ibukota Jakarta 13430, Indonesia","{'location': {'lat': -6.2458483, 'lng': 106.9133115}, 'viewport': {'northeast': {'lat': -6.244448620107278, 'lng': 106.9146635298927}, 'southwest': {'lat': -6.247148279892722, 'lng': 106.9119638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 93134 Hotel Radom,,,ChIJg-SBvdKMaS4R9pwGCaQ-K8Q,"{'compound_code': 'QW37+M8 Duren Sawit, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QW37+M8'}",0.0,ChIJg-SBvdKMaS4R9pwGCaQ-K8Q,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJg-SBvdKMaS4R9pwGCaQ-K8Q,
OPERATIONAL,"Jl. Kerja Bakti No.5, Makasar, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13570, Indonesia","{'location': {'lat': -6.2706669, 'lng': 106.8774196}, 'viewport': {'northeast': {'lat': -6.269318270107278, 'lng': 106.8788183298927}, 'southwest': {'lat': -6.272017929892722, 'lng': 106.8761186701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Cantee Halim Perdanakusuma by RedDoorz,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117830701483351330429"">Firdan Rahman</a>'], 'photo_reference': 'AUGGfZmhVY7dGmdUzZ1rIDtf-wLRHRX4BEV58nBaN-RAP7HuJyZDyNPz76fuHcxd_A8PFtfBntwQlHz-FsS5vM1KShic0uwAh-6QbsruFssyjIWLa8LJWKPlQv4kCNOqJ_d66BzkO6ifX29RGlApGv2ELkqOGg_OQq9-oM9qMZILaUz1LIUs', 'width': 900}]",ChIJVVXYIu7yaS4RnOueJwxEtNo,"{'compound_code': 'PVHG+PX Makasar, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PVHG+PX'}",4.4,ChIJVVXYIu7yaS4RnOueJwxEtNo,"['lodging', 'point_of_interest', 'establishment']",66,https://www.google.com/maps/place/?q=place_id:ChIJVVXYIu7yaS4RnOueJwxEtNo,
OPERATIONAL,"Jl. Kebon Nanas No.70, Cipinang Besar Selatan, Jatinegara, RT.10/RW.2, Cipinang Besar Sel., Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia","{'location': {'lat': -6.232082399999999, 'lng': 106.8777544}, 'viewport': {'northeast': {'lat': -6.230728970107277, 'lng': 106.8791052798927}, 'southwest': {'lat': -6.233428629892721, 'lng': 106.8764056201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Nalendra,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101220097674080679624"">ikung forumproperti</a>'], 'photo_reference': 'AUGGfZlUi20gBHxjO6f1F993qTSdd8HA1NHU-MsgBxIJIxb3BO-4Z8vQvsKCRWW_xMyTYBIIpFFmCIQo31w7uggxEUsZGTpWI-AbmmaDnwog0VyY96ogUfA2qQBO6emjg7SWOvB6jJKpEt9U7CLECcU7GtexuW2B3zq_Qpjd3nvrp3ekL9eV', 'width': 2128}]",ChIJkcfMF3PzaS4RZKf25ziMMKM,"{'compound_code': 'QV9H+54 South Cipinang Besar, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QV9H+54'}",4.1,ChIJkcfMF3PzaS4RZKf25ziMMKM,"['lodging', 'point_of_interest', 'establishment']",359,https://www.google.com/maps/place/?q=place_id:ChIJkcfMF3PzaS4RZKf25ziMMKM,
OPERATIONAL,"5, Jenderal Pol R.s. Soekanto No.1A, RT.5/RW.10, Pd. Kopi, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","{'location': {'lat': -6.224602399999999, 'lng': 106.9424944}, 'viewport': {'northeast': {'lat': -6.223361870107278, 'lng': 106.9437815798927}, 'southwest': {'lat': -6.226061529892722, 'lng': 106.9410819201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 93132 Modom Homestay,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115257091371895918871"">A Google User</a>'], 'photo_reference': 'AUGGfZl-3u_bSeb2aX6EVm--6C-cig86rjWGC5TpQFIu2Bmc1uz82Eqa7QbZy6p_JjDlWMDmx2nNx-yWkiZrhXg5i4dGFY4bKm1J8yiqptk14YuQ58EtkWHxFRtES3R_IyHKMSeZROHAjjrtM_PJ8ArzCpKQ74uK1jWr9kiqXl9E4MmW-HmG', 'width': 640}]",ChIJLayVt5CMaS4Rkp_QByrCX8o,"{'compound_code': 'QWGR+5X Pondok Kopi, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWGR+5X'}",3.2,ChIJLayVt5CMaS4Rkp_QByrCX8o,"['lodging', 'point_of_interest', 'establishment']",33,https://www.google.com/maps/place/?q=place_id:ChIJLayVt5CMaS4Rkp_QByrCX8o,
OPERATIONAL,"Kayla Property Office, Tower B Kios KBA 1-7, Kec. Duren Sawit, Daerah Khusus Ibukota Jakarta 13430, Indonesia","{'location': {'lat': -6.2239451, 'lng': 106.8985272}, 'viewport': {'northeast': {'lat': -6.222591270107277, 'lng': 106.8998521798927}, 'southwest': {'lat': -6.225290929892721, 'lng': 106.8971525201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedLiving Apartemen Casablanca East Residence - Kayla Property Tower B,,"[{'height': 1540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101627489678154149622"">erni triningsih saputra Depok</a>'], 'photo_reference': 'AUGGfZlB3crzpfFH-dgffO3eG806gtUjNMCJ0dvbhp3vQ90jeBd3vQ8R0FXuve0LmmGndOf4PSr_Mj3Ymhq-5SDtz8B9MzK7m3722cFRHG6_pz6MpjJF05xTq91ovEm_FTkHzVZkeZtGjHn2DAudHiJvcvAPDTEiCmHIOeIrM1ibvF0pJtzL', 'width': 1026}]",ChIJ9a1PsCLzaS4RkjekTYDEGBI,"{'compound_code': 'QVGX+CC Pondok Bambu, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QVGX+CC'}",3.0,ChIJ9a1PsCLzaS4RkjekTYDEGBI,"['lodging', 'point_of_interest', 'establishment']",4,https://www.google.com/maps/place/?q=place_id:ChIJ9a1PsCLzaS4RkjekTYDEGBI,
OPERATIONAL,"RT.8/RW.10, South Cipinang Besar, Jatinegara, East Jakarta City, Jakarta 13410, Indonesia","{'location': {'lat': -6.2237054, 'lng': 106.8778617}, 'viewport': {'northeast': {'lat': -6.222284220107278, 'lng': 106.8791462298927}, 'southwest': {'lat': -6.224983879892722, 'lng': 106.8764465701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pusat Sewa Harian Apartemen Bassura City,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103914975412068079304"">Rizal Alfarezel</a>'], 'photo_reference': 'AUGGfZn2P-bSk4CloK8IKS9NaSG27nZg3ceIXZlyddrtSv9oaPaYdB4FFIBU_lE2UnERd52hLNeu_ZZK6BGoXyS0u7PdGeQMPE1owGCFybeXzb2bzoOTk3k6Hp8Jk0eVEZ9b5mxiTowMHJlo0FGcYKnbbn6J5hQeXa9Xue-MfCN0MI0k7Nop', 'width': 768}]",ChIJFYeO3wjzaS4R7wHDdGsqgPc,"{'compound_code': 'QVGH+G4 South Cipinang Besar, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QVGH+G4'}",5.0,ChIJFYeO3wjzaS4R7wHDdGsqgPc,"['lodging', 'point_of_interest', 'establishment']",2,https://www.google.com/maps/place/?q=place_id:ChIJFYeO3wjzaS4R7wHDdGsqgPc,
OPERATIONAL,"Jl. Jend. Basuki Rachmat No.1 A, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Jakarta, Daerah Khusus Ibukota Jakarta 13410, Indonesia","{'location': {'lat': -6.2235961, 'lng': 106.8807013}, 'viewport': {'northeast': {'lat': -6.222261770107277, 'lng': 106.8820511298927}, 'southwest': {'lat': -6.224961429892721, 'lng': 106.8793514701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 129 Bassura City Apartment,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116802516084799750261"">A Google User</a>'], 'photo_reference': 'AUGGfZmgAyaeguC65pTNCy_LB_RNoxCo_W1OyLb6Tfnv9jqXhiI3sU_Bef2DpreXh7V5vgcxKLUSljuSXKF5L2pFkMrWZI4mgzYYX8CCl-ifbsBn4TgfwkT9gFknwQ_TkWRDzz_C_arLHPXKAjsyjZ_MIEdtvqz7PcQPGz6P_1jtj6s92LU_', 'width': 640}]",ChIJk-LfL8_zaS4Ru8oB7-kvqzs,"{'compound_code': 'QVGJ+H7 South Cipinang Besar, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QVGJ+H7'}",4.7,ChIJk-LfL8_zaS4Ru8oB7-kvqzs,"['lodging', 'point_of_interest', 'establishment']",19,https://www.google.com/maps/place/?q=place_id:ChIJk-LfL8_zaS4Ru8oB7-kvqzs,
OPERATIONAL,"QVGH+GV7, Jl. Jend. Basuki Rachmat, RT.6/RW.1, Cipinang Besar Utara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13410, Indonesia","{'location': {'lat': -6.223704199999999, 'lng': 106.8796589}, 'viewport': {'northeast': {'lat': -6.222390920107278, 'lng': 106.8810070798927}, 'southwest': {'lat': -6.225090579892722, 'lng': 106.8783074201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tower E Bassura City,,,ChIJk4W_7mzzaS4Rutp8cUO8Tuc,,4.6,ChIJk4W_7mzzaS4Rutp8cUO8Tuc,"['lodging', 'point_of_interest', 'establishment']",14,https://www.google.com/maps/place/?q=place_id:ChIJk4W_7mzzaS4Rutp8cUO8Tuc,
OPERATIONAL,"Jl. Griya Wartawan Jl. Panca Warga 32 No.3, RT.5/RW.5, Cipinang Besar Sel., Kecamatan Jatinegara, Jakarta, Daerah Khusus Ibukota Jakarta 13410, Indonesia","{'location': {'lat': -6.2327875, 'lng': 106.8814221}, 'viewport': {'northeast': {'lat': -6.231362720107279, 'lng': 106.8827909798927}, 'southwest': {'lat': -6.234062379892722, 'lng': 106.8800913201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,JJ HOMESTAY,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102592781286625001059"">A Google User</a>'], 'photo_reference': 'AUGGfZkTovDPgX5OeTk3KAKnIgmRWmhO6CiSINIlGa3BcA7OrF1RkxW8hFkCj-CG2yChwi11gMhw-Co7IopWHen6CzIM4dZGCeyD1Tg6Ug30q-6hEtOn9KyK3Rp_GQh_Ln6uK0XU6MPQ9feNvmH4Ll58PR8S9n0Hm9wiS34j54blFE63I4uv', 'width': 4032}]",ChIJGSjqEVzzaS4R0b7kBwN1On0,"{'compound_code': 'QV8J+VH South Cipinang Besar, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QV8J+VH'}",4.8,ChIJGSjqEVzzaS4R0b7kBwN1On0,"['lodging', 'point_of_interest', 'establishment']",33,https://www.google.com/maps/place/?q=place_id:ChIJGSjqEVzzaS4R0b7kBwN1On0,
OPERATIONAL,"Jl. Keahlian RT02 No.9 05RW, RT.005/RW.005, Jatiwaringin, Kec. Pd. Gede, Kota Bks, Daerah Khusus Ibukota Jakarta 17416, Indonesia","{'location': {'lat': -6.261557499999999, 'lng': 106.9102706}, 'viewport': {'northeast': {'lat': -6.260179920107277, 'lng': 106.9116176298927}, 'southwest': {'lat': -6.262879579892721, 'lng': 106.9089179701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma Surya,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102074371722957623233"">ahmad Brew</a>'], 'photo_reference': 'AUGGfZkbjA5GLyF2PnLzoLbsupkb7r1sEt4cysyTJEQOquO0ET20aUjsmga7qp5bPy-clM6cb1cWC6c0Arev9Na1HcAhuPFekHyC835LndzFfRLzw4_fwNc9K96M1BdrHBtYsksSWPvR2sse_rxhhaJEkLEWi8Otkd87EebfLQLBuOr4JazB', 'width': 1080}]",ChIJu0fgt2zzaS4RewEfd9_zAl8,"{'compound_code': 'PWQ6+94 Jatiwaringin, Bekasi, West Java, Indonesia', 'global_code': '6P58PWQ6+94'}",4.4,ChIJu0fgt2zzaS4RewEfd9_zAl8,"['lodging', 'point_of_interest', 'establishment']",73,https://www.google.com/maps/place/?q=place_id:ChIJu0fgt2zzaS4RewEfd9_zAl8,
OPERATIONAL,"Jl. Jend. Basuki Rachmat No.1A, Cipinang Muara, Kecamatan Jatinegara, Jakarta, Daerah Khusus Ibukota Jakarta 13410, Indonesia","{'location': {'lat': -6.2285048, 'lng': 106.885975}, 'viewport': {'northeast': {'lat': -6.227176770107278, 'lng': 106.8873118798927}, 'southwest': {'lat': -6.229876429892721, 'lng': 106.8846122201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Toptravel Bassura City,,,ChIJnQUTqWnzaS4RfTCGa9GtaLg,"{'compound_code': 'QVCP+J9 Cipinang Muara, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QVCP+J9'}",0.0,ChIJnQUTqWnzaS4RfTCGa9GtaLg,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJnQUTqWnzaS4RfTCGa9GtaLg,
OPERATIONAL,"16CK, Apartemen Bassura City Tower G Unit G, Jl. Jend. Basuki Rachmat, RT.8/RW.10, Cipinang Besar Sel., Kecamatan Jatinegara, Daerah Khusus Ibukota Jakarta 13410, Indonesia","{'location': {'lat': -6.227768999999999, 'lng': 106.8820758}, 'viewport': {'northeast': {'lat': -6.226344920107278, 'lng': 106.8834798798927}, 'southwest': {'lat': -6.229044579892721, 'lng': 106.8807802201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mediapura Daily Rent Apartment at Bassura City,{'open_now': True},"[{'height': 1667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105872293401207961806"">Mediapura Daily Rent Apartment at Bassura City</a>'], 'photo_reference': 'AUGGfZmRpPAX4IuLT-aGuFvErJweJRUY-GKQNaVApt-ZVIauzSGt0A9nKjKQV0IiGrDVDW8lijfST79uiUBcRWnl8ntOvlOBlBClnNtD7DTlGTP0lwyFy79Tas1P0tKdh-Jk4uTkZKENWazq5LS2lgYeFlzai2TNnxUvU1pcrCuGWki05I6L', 'width': 2500}]",ChIJN9OToGXzaS4RPPh4LGez8Ug,"{'compound_code': 'QVCJ+VR South Cipinang Besar, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QVCJ+VR'}",3.8,ChIJN9OToGXzaS4RPPh4LGez8Ug,"['lodging', 'point_of_interest', 'establishment']",12,https://www.google.com/maps/place/?q=place_id:ChIJN9OToGXzaS4RPPh4LGez8Ug,
OPERATIONAL,"Jl. Raya Jatiwaringin No.67, RT.007/RW.004, Jaticempaka, Kec. Pd. Gede, Kota Bks, Jawa Barat 17411, Indonesia","{'location': {'lat': -6.2604486, 'lng': 106.9105975}, 'viewport': {'northeast': {'lat': -6.259108320107278, 'lng': 106.9118991798927}, 'southwest': {'lat': -6.261807979892722, 'lng': 106.9091995201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Fortuna Hotel,{'open_now': True},"[{'height': 932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113016810860327167866"">Putri OnlyOne</a>'], 'photo_reference': 'AUGGfZlucCZgXDhX1dKu9_k4dn9ROyJP_btItIFLwqxDjcmSTKPZMyaiw3it-0AhA9fX_tVzK0a0u1mTGdTRJyjN3PAAOtHmu2oNCcnFS0erbKe-g-WRHuUVzhQfJG3HdnPe0blY13qkSogmj_TCW7wzl0jMd5KJyDi98yYXXSUdFQWvkdNk', 'width': 918}]",ChIJG-EiQNPyaS4RtmJbdaKlrP0,"{'compound_code': 'PWQ6+R6 Jaticempaka, Bekasi, West Java, Indonesia', 'global_code': '6P58PWQ6+R6'}",3.7,ChIJG-EiQNPyaS4RtmJbdaKlrP0,"['lodging', 'point_of_interest', 'establishment']",377,https://www.google.com/maps/place/?q=place_id:ChIJG-EiQNPyaS4RtmJbdaKlrP0,
OPERATIONAL,"Jl. Cipinang Permata No.14, Kb. Pala, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia","{'location': {'lat': -6.254581099999999, 'lng': 106.8796881}, 'viewport': {'northeast': {'lat': -6.253227620107278, 'lng': 106.8810632798927}, 'southwest': {'lat': -6.255927279892722, 'lng': 106.8783636201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz near Halim Perdanakusuma 3,,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103725335247763769036"">A Google User</a>'], 'photo_reference': 'AUGGfZl6GTylSeOeVvEAFZZ58zJhfmIyygAhhnk4NxHyV_tvRJTfLHFz0AvkgskccoINTIgKa4vVHzi76ev7TICwU9JrKRmVpbI2LwUGfAtZMkv2fckDIXVKaQ-lvVC6b8PL-4bQjc9jLgMJZv7VOvqBnEoC81Sm9Y4YIIXvtgO0cX_gcSWi', 'width': 900}]",ChIJWyGRUnvzaS4RSLD1LghdBsk,"{'compound_code': 'PVWH+5V Kebon Pala, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PVWH+5V'}",4.1,ChIJWyGRUnvzaS4RSLD1LghdBsk,"['lodging', 'point_of_interest', 'establishment']",189,https://www.google.com/maps/place/?q=place_id:ChIJWyGRUnvzaS4RSLD1LghdBsk,
OPERATIONAL,"Apartemen Sentra Timur Residence Ap JL. Sentra Primer Timur Tower Orange Kios No O7M, RW.6, Pulo Gebang, Kec. Cakung, Daerah Khusus Ibukota Jakarta 13950, Indonesia","{'location': {'lat': -6.204736599999999, 'lng': 106.9492861}, 'viewport': {'northeast': {'lat': -6.203501620107278, 'lng': 106.9505805298927}, 'southwest': {'lat': -6.206201279892722, 'lng': 106.9478808701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Apartemen Sentra Timur Residence - Cheap Inn Tower Orange,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114354073845002838791"">danu putra</a>'], 'photo_reference': 'AUGGfZls4bkCyPZm6DR7pgZtZ5-INbXtG7NQCFlRGrbu4OMfimbBry_KP0aTed5XZng6_k0yKyb7TSRfsyr7nkma1N1ayjrZeP0nKlPwc6xpjC5NNAA0bC6kptNnyaDdw6Ys1ReVuGhdlBaVB7Ytv0F2Zw0qAVqOItRAJ4p84PEfzJug7QSg', 'width': 1080}]",ChIJAWHW6HqLaS4RYEmspVlICZo,"{'compound_code': 'QWWX+4P Pulo Gebang, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWWX+4P'}",4.2,ChIJAWHW6HqLaS4RYEmspVlICZo,"['lodging', 'point_of_interest', 'establishment']",29,https://www.google.com/maps/place/?q=place_id:ChIJAWHW6HqLaS4RYEmspVlICZo,
OPERATIONAL,"Jl. Bina Karya No.156, RT.10/RW.3, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.232671499999999, 'lng': 106.9380449}, 'viewport': {'northeast': {'lat': -6.231372970107278, 'lng': 106.9394023798927}, 'southwest': {'lat': -6.234072629892721, 'lng': 106.9367027201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tobing 156,,,ChIJjwWUL4aNaS4RZBEDlnpQ0EA,"{'compound_code': 'QW8Q+W6 Pondok Kelapa, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QW8Q+W6'}",0.0,ChIJjwWUL4aNaS4RZBEDlnpQ0EA,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJjwWUL4aNaS4RZBEDlnpQ0EA,
