business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,price_level
OPERATIONAL,"Jl. Soekarno Hatta No.315, Banyudono, Keniten, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia","{'location': {'lat': -7.857198899999999, 'lng': 111.4687317}, 'viewport': {'northeast': {'lat': -7.855834470107278, 'lng': 111.4701623798927}, 'southwest': {'lat': -7.858534129892722, 'lng': 111.4674627201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Dirgahayu Ponorogo,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111951031162733500166"">A Google User</a>'], 'photo_reference': 'AUGGfZnFR5gACvYRNMEKriF3M808tNiKba117ILkYkXRXpnW-iEfuEFTl7UA1fsXhvdku-UqTn9Y7vrMUowgdRvwiygkX5zCKPisPnn7VWhcr2DO0dClBVoT7dewXjBInzaqsPbr44vvRcGitbf7NLRgiL4Wzngbq8eG0e-WtSQi_0jZ9eEv', 'width': 4000}]",ChIJe6rxYgCfeS4RczCUAAaFiNY,"{'compound_code': '4FV9+4F Keniten, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FV9+4F'}",5.0,ChIJe6rxYgCfeS4RczCUAAaFiNY,"['lodging', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJe6rxYgCfeS4RczCUAAaFiNY,
OPERATIONAL,"6J2G+JHX, Sahang, Kec. Ngebel, Kabupaten Ponorogo, Jawa Timur 63493, Indonesia","{'location': {'lat': -7.7988784, 'lng': 111.6260937}, 'viewport': {'northeast': {'lat': -7.797498620107278, 'lng': 111.6274596298927}, 'southwest': {'lat': -7.800198279892721, 'lng': 111.6247599701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan NIRWANA,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109317654572089181943"">A Google User</a>'], 'photo_reference': 'AUGGfZl-UsmsH6oIwvV8eU_K-xF141gkqHUiCPJDGnmxwPi9bIhSBi9GcXmnMrzXqi8NXtFvwzUrmM0txsxpw-UASoHObBITgg-XIcyczc3BIA-WMRPeqHyIQfSHw_lGfV1oZKxlylXCh6EvysN9uXKkf91CjmJPnkumNlzbE7FZSV4xABG5', 'width': 2250}]",ChIJfSf5bwCleS4RDPKCB6HE7m0,,0.0,ChIJfSf5bwCleS4RDPKCB6HE7m0,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJfSf5bwCleS4RDPKCB6HE7m0,
OPERATIONAL,"Jl. Subali No.6, Krajan, Kepatihan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63416, Indonesia","{'location': {'lat': -7.878345099999999, 'lng': 111.4683291}, 'viewport': {'northeast': {'lat': -7.877001820107276, 'lng': 111.4697834298927}, 'southwest': {'lat': -7.87970147989272, 'lng': 111.4670837701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SUBALI GUESTHOUSE & KOST,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115669942881340785323"">A Google User</a>'], 'photo_reference': 'AUGGfZmAk4Fbc5k03rJF8YDku03GtifNfn1BN8ts2X1fvpwuvGmZcHnPC0-JmsmdyemV_lSFnClMVfWkHDFp0mb4sFTxlx4ZXNo8oeTpxC9bafwzZ-fq9qCJz0Tl9eYU5psfkkOqnpzIZNzppqUeJmkk77WmYwIqIhBJME6cpxdfBLmv3mGL', 'width': 4032}]",ChIJtaTSwQifeS4RnWIfvYr1YBk,"{'compound_code': '4FC9+M8 Kepatihan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FC9+M8'}",4.7,ChIJtaTSwQifeS4RnWIfvYr1YBk,"['lodging', 'point_of_interest', 'establishment']",120,https://www.google.com/maps/place/?q=place_id:ChIJtaTSwQifeS4RnWIfvYr1YBk,
OPERATIONAL,"Jl. Raya Ponorogo - Madiun No.315, Banyudono, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63411, Indonesia","{'location': {'lat': -7.8571322, 'lng': 111.4687184}, 'viewport': {'northeast': {'lat': -7.855766970107278, 'lng': 111.4701420798927}, 'southwest': {'lat': -7.858466629892722, 'lng': 111.4674424201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 1761 Hotel Dirgahayu,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110930084271722280726"">A Google User</a>'], 'photo_reference': 'AUGGfZmEt5ys0SdmkUL4vSMJRIR2sc7jLSMLvwIPLhQQKrHQKFqgv7ckHikgDr78MURW-i4ezVVcDwx6Qzkg1mzveR-rxkYL1BpfsuSPR_TTuC0vKhYK_HYdr5hbQ2BccwadEYJj1_ypfVnY_TNBDlY9-bma91NqWYCxG9TTj_nmmUaWvIPa', 'width': 759}]",ChIJoaH4hYafeS4RB39fkrKvvRc,"{'compound_code': '4FV9+4F Banyudono, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FV9+4F'}",4.0,ChIJoaH4hYafeS4RB39fkrKvvRc,"['lodging', 'point_of_interest', 'establishment']",523,https://www.google.com/maps/place/?q=place_id:ChIJoaH4hYafeS4RB39fkrKvvRc,
OPERATIONAL,"Jl. Sumbawa No.3a, Ponorogo, Mangkujayan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413, Indonesia","{'location': {'lat': -7.870779199999999, 'lng': 111.4652474}, 'viewport': {'northeast': {'lat': -7.869428670107276, 'lng': 111.4666515298927}, 'southwest': {'lat': -7.87212832989272, 'lng': 111.4639518701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Graha Prana Kost Exclusive & Guest House,,"[{'height': 6240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108763485568876214680"">A Google User</a>'], 'photo_reference': 'AUGGfZkss_ntwY9fZlHqYMktM2kcb2OXoCDiL-BOCxfi6o06Jrk1CuSh6MYx6o9vgGAb2_yRBUNnwxanPJZ6oKrpAWYFwn4tvsUB7gSxPb-uTPNkPQHAYVKTc5m1jbwlSGburWPkNlG_OepVCCcrjsMY3fi2pCNghFDaqxioJX9Z-YgIVoKX', 'width': 4160}]",ChIJ_wfU51KfeS4RU4ttVMAUkME,"{'compound_code': '4FH8+M3 Mangkujayan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FH8+M3'}",5.0,ChIJ_wfU51KfeS4RU4ttVMAUkME,"['lodging', 'point_of_interest', 'establishment']",2,https://www.google.com/maps/place/?q=place_id:ChIJ_wfU51KfeS4RU4ttVMAUkME,
OPERATIONAL,"Majasem, Jl. Laksamana Yos Sudarso No.9, Madusari, Kec. Siman, Kabupaten Ponorogo, Jawa Timur 63471, Indonesia","{'location': {'lat': -7.9045525, 'lng': 111.4612663}, 'viewport': {'northeast': {'lat': -7.903246120107278, 'lng': 111.4627222798927}, 'southwest': {'lat': -7.905945779892722, 'lng': 111.4600226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Sankita,{'open_now': True},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114504995082040744263"">firman adi putra</a>'], 'photo_reference': 'AUGGfZks6bTw55jnK3N_Pb3_u96cD1dLwihMe8r1eEdMvRCJX24I80RIvr4cEkgv877GI30iWhEMbjpbcMGyUVBVUwj8wR60JyRS0ZlW84fDBb9Y_X9BeV7asankKG-nf3fCure0luzBEKxDkwovsB7k1b6Fvs6C2Vfh2L94iOeomu2kfo7t', 'width': 4000}]",ChIJS_cYb1h1eS4Rqksi1yK8L6g,"{'compound_code': '3FW6+5G Madusari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H3FW6+5G'}",4.1,ChIJS_cYb1h1eS4Rqksi1yK8L6g,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",343,https://www.google.com/maps/place/?q=place_id:ChIJS_cYb1h1eS4Rqksi1yK8L6g,
OPERATIONAL,"Jl. Ir. H Juanda No.13, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.8711561, 'lng': 111.4764348}, 'viewport': {'northeast': {'lat': -7.869890920107278, 'lng': 111.4777882298927}, 'southwest': {'lat': -7.872590579892722, 'lng': 111.4750885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kencana Dewi 2 d/h Hotel Juanda,{'open_now': True},"[{'height': 2392, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100863687269603992117"">A Google User</a>'], 'photo_reference': 'AUGGfZnp-YspNZEf9hFNxxQmu5xwaBHAN-9ZbKQMzsBlaiV-460Jk84jy3rkHIg0xR27e7sxfTPryM19XYz6elixT5VBqmBLjLXgosK-kXDj6_lYYnuAomT5oaS6iIomDbz7rxOvi0BgoOJQe3UpXq51gy7_TtT9hg6Ca-zwdEKaPsu7XWYE', 'width': 4252}]",ChIJrfl-FiigeS4RIvDXmWuwpQA,"{'compound_code': '4FHG+GH Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHG+GH'}",4.1,ChIJrfl-FiigeS4RIvDXmWuwpQA,"['lodging', 'point_of_interest', 'establishment']",380,https://www.google.com/maps/place/?q=place_id:ChIJrfl-FiigeS4RIvDXmWuwpQA,
OPERATIONAL,"Nologaten, Jl. Kh. Ahmad Dahlan No.62, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63582, Indonesia","{'location': {'lat': -7.864089300000001, 'lng': 111.4723442}, 'viewport': {'northeast': {'lat': -7.862566920107279, 'lng': 111.4737600298927}, 'southwest': {'lat': -7.865266579892722, 'lng': 111.4710603701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel La-Tiban - ꦭꦠꦶꦧꦤ꧀,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100274926085054751508"">Retno Pergiwati</a>'], 'photo_reference': 'AUGGfZnDP7dOYkhfdv2RLUL1UU-B8ardPwYyUGzABAXSAR-H7i0SBNpeFxaV07PQKZjOShgFaxtyqBk7mlSO_CCBom7Kn2XNEMHuSawiRzZ1uD2_abgMzN_cno42rbWxNKZZk4rT3ePau3Iz1j_le663tfJxGYfdAIk27iNh29p77gmPBSFN', 'width': 4608}]",ChIJnadbNoCfeS4R9dVi4Geef8w,"{'compound_code': '4FPC+9W Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FPC+9W'}",4.0,ChIJnadbNoCfeS4R9dVi4Geef8w,"['lodging', 'point_of_interest', 'establishment']",406,https://www.google.com/maps/place/?q=place_id:ChIJnadbNoCfeS4R9dVi4Geef8w,
OPERATIONAL,"Kawasan Bisnis dan Rekreasi Suncity Festival Jl. Let.Jend. S Parman No. 8 Kec. Kel, Rejomulyo, Kec. Kartoharjo, Kota Madiun, Jawa Timur 63111, Indonesia","{'location': {'lat': -7.622734400000001, 'lng': 111.5370528}, 'viewport': {'northeast': {'lat': -7.621262670107279, 'lng': 111.5385075798927}, 'southwest': {'lat': -7.623962329892723, 'lng': 111.5358079201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Sun Hotel Madiun,{'open_now': True},"[{'height': 1616, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108138375946917584959"">The Sun Hotel Madiun</a>'], 'photo_reference': 'AUGGfZnSwFz8R6jdIF5RZ_2zYCNdG82JiT-nCyiRly99dDkH8oGtfWHyK59IML8VQUGIjVCjruiK6V-aPgUpmfN4LKSJ3Y0iRGAOq-hiSCmFKA_UdSHaBzScIyuKBDQRhoFxsLyawjypd39DtGH_4IKyYPPG_nrfg-kyHPYKez2Li6UVe6EB', 'width': 1080}]",ChIJ7YRyeuW-eS4RLznBC-q1FxA,"{'compound_code': '9GGP+WR Rejomulyo, Madiun City, East Java, Indonesia', 'global_code': '6P4H9GGP+WR'}",4.4,ChIJ7YRyeuW-eS4RLznBC-q1FxA,"['lodging', 'point_of_interest', 'establishment']",4218,https://www.google.com/maps/place/?q=place_id:ChIJ7YRyeuW-eS4RLznBC-q1FxA,
OPERATIONAL,"Bulurejo, Sawahan, Nganjuk Regency, East Java 64475, Indonesia","{'location': {'lat': -7.7343584, 'lng': 111.7653101}, 'viewport': {'northeast': {'lat': -7.733003020107278, 'lng': 111.7666643798927}, 'southwest': {'lat': -7.735702679892722, 'lng': 111.7639647201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Wisata Karya,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102952079372159973843"">Jaya Hertanto</a>'], 'photo_reference': 'AUGGfZnLXWThbaqmt5-EA2HtTZkeGlH8ZaCG86XkqDb-8uUFC_3jirFmBqcSQNJYh_zTIAtWWx7ZoQq6VioZvKyJffR2-TC6BfwM85laO7BLweQExVqHGCieNoTMLgY4dP5Y09PbMqGsLNLZ9icWUGuVcxV3PKaHweU6mXUHCrf4mTte_10', 'width': 4000}]",ChIJfc0zMuOteS4RzvUu15AQAqU,"{'compound_code': '7Q88+64 Sawahan, Nganjuk Regency, East Java, Indonesia', 'global_code': '6P4H7Q88+64'}",4.2,ChIJfc0zMuOteS4RzvUu15AQAqU,"['lodging', 'point_of_interest', 'establishment']",221,https://www.google.com/maps/place/?q=place_id:ChIJfc0zMuOteS4RzvUu15AQAqU,
OPERATIONAL,"Jl. Kalimantan No.30, Kartoharjo, Kec. Kartoharjo, Kota Madiun, Jawa Timur 63116, Indonesia","{'location': {'lat': -7.626485499999998, 'lng': 111.521382}, 'viewport': {'northeast': {'lat': -7.625273470107278, 'lng': 111.5226949298927}, 'southwest': {'lat': -7.627973129892722, 'lng': 111.5199952701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Madiun,{'open_now': True},"[{'height': 3621, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114951287420057127417"">Amaris Hotel Madiun</a>'], 'photo_reference': 'AUGGfZmE76d-qvHZdmBcklk2G7W_050t26kb06wwkzo6wNmN6NHUbSV-EqbsYXG0WGQ6fw3AattYJLzF9EpMujvUrgehNozTbEbZdpjnoZMNQy_jlUVX5FyufwKT_XHhYYNNfwGN24JoGsfPyS1m8gD-ZPnTCyhmcK_k-mnZl7q21SYtl9WM', 'width': 5603}]",ChIJzUpfXVi-eS4RFxHG_qMwvkY,"{'compound_code': '9GFC+CH Kartoharjo, Madiun City, East Java, Indonesia', 'global_code': '6P4H9GFC+CH'}",4.3,ChIJzUpfXVi-eS4RFxHG_qMwvkY,"['lodging', 'point_of_interest', 'establishment']",3339,https://www.google.com/maps/place/?q=place_id:ChIJzUpfXVi-eS4RFxHG_qMwvkY,
OPERATIONAL,"Jl. Mayjen Sungkono No.43, Nambangan Kidul, Kec. Manguharjo, Kota Madiun, Jawa Timur 63128, Indonesia","{'location': {'lat': -7.6391283, 'lng': 111.5137001}, 'viewport': {'northeast': {'lat': -7.63768607010728, 'lng': 111.5150572298927}, 'southwest': {'lat': -7.640385729892723, 'lng': 111.5123575701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,favehotel Madiun,{'open_now': True},"[{'height': 5792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105803345695483912242"">A Google User</a>'], 'photo_reference': 'AUGGfZmiHAq_KDFEFi2Y8lMh6vGPrHpcNCPzdtaEg645RwkhL9NXcFe8ES1G07DV-axfD8TrGzu51cJRn1yKdF1WSKbAXw4Nt_8BBsaQoJgrwaru6TQqUZmYkFrxA2XBUHRBHj3sJBkKGUBr0u1Bqnf1NXfz9KQbhgjR0qsapwmo7Qw7VqXA', 'width': 7152}]",ChIJH3HuYGa-eS4RnLzJYaey2x8,"{'compound_code': '9G67+8F Nambangan Kidul, Madiun City, East Java, Indonesia', 'global_code': '6P4H9G67+8F'}",4.7,ChIJH3HuYGa-eS4RnLzJYaey2x8,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",2299,https://www.google.com/maps/place/?q=place_id:ChIJH3HuYGa-eS4RnLzJYaey2x8,
OPERATIONAL,"Jl. HOS Cokroaminoto No.14, Bangunsari, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.8708483, 'lng': 111.4703767}, 'viewport': {'northeast': {'lat': -7.869506570107278, 'lng': 111.4716338298927}, 'southwest': {'lat': -7.872206229892722, 'lng': 111.4689341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Aman,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114885231932228126640"">Feri Meteh</a>'], 'photo_reference': 'AUGGfZl-T7IGEzr30XyPbhkdGtUxtg2gwKQ7_yzBLWsFqC8g8BXwjePVhl9GqIlSjOcqqjCM5VM1wm6M9x3MdMUYDWgiy393LxoQxXH1mRbMB0wlpvlMO57a017OMGST9NUujWTnb8QQdUL8hp4g8zPAzOyfo_UYEoonsyHpstks5LuQNFkV', 'width': 4000}]",ChIJ7dTnooafeS4R4WasMdqrB7g,"{'compound_code': '4FHC+M5 Bangunsari, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHC+M5'}",3.4,ChIJ7dTnooafeS4R4WasMdqrB7g,"['lodging', 'point_of_interest', 'establishment']",294,https://www.google.com/maps/place/?q=place_id:ChIJ7dTnooafeS4R4WasMdqrB7g,
OPERATIONAL,"Jl. Gajah Mada No.56, Pesantren, Surodikraman, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63419, Indonesia","{'location': {'lat': -7.871561600000001, 'lng': 111.4748372}, 'viewport': {'northeast': {'lat': -7.870153070107277, 'lng': 111.4761813798927}, 'southwest': {'lat': -7.872852729892721, 'lng': 111.4734817201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Gajah Mada,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107435534546167021832"">A Google User</a>'], 'photo_reference': 'AUGGfZl_QhHj7ug_HeUA1RSGpzBfI4xOiCrZ7ygnpMDWiCxvC4bjGG2dbqju1FuLLuCt3wAZBQFQfqpdvKz4E5UHhHPddzstveMC_9K9V7_vssI4_1DHAXT_jrLn-Gnbpwi9O9GlD0e47nKdB-zRSVvGN3lW9QqfrzNsQ003dzQfhYkUelOs', 'width': 1920}]",ChIJsxjq-YefeS4RoYyVPR7DNAc,"{'compound_code': '4FHF+9W Surodikraman, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FHF+9W'}",3.9,ChIJsxjq-YefeS4RoYyVPR7DNAc,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",802,https://www.google.com/maps/place/?q=place_id:ChIJsxjq-YefeS4RoYyVPR7DNAc,
OPERATIONAL,"Jl. Pahlawan No.54, Pangongangan, Kec. Manguharjo, Kota Madiun, Jawa Timur 63121, Indonesia","{'location': {'lat': -7.6282202, 'lng': 111.5193381}, 'viewport': {'northeast': {'lat': -7.626914670107277, 'lng': 111.5207966298927}, 'southwest': {'lat': -7.629614329892721, 'lng': 111.5180969701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kartika Abadi Hotel,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113877775316520247031"">A Google User</a>'], 'photo_reference': 'AUGGfZnyrsBv_6VVxiuX6K80DT84KCY6zCDYAe1ib5B14lORzMTJCZoEAQ8mOfr9XcAYx38-R4ClkneGNWPfhPBvbZC51PMP6yiI1BOY7S33eZ364SfbYRKRslnacTJ386PUiAqdIUtptBEQ1rg4CIJwrjdCDQM6ao-UGHUS2JtRmTw1TX8y', 'width': 6240}]",ChIJNdZ0K1i-eS4RiYOAkVH_ZnA,"{'compound_code': '9GC9+PP Pangongangan, Madiun City, East Java, Indonesia', 'global_code': '6P4H9GC9+PP'}",4.4,ChIJNdZ0K1i-eS4RiYOAkVH_ZnA,"['lodging', 'point_of_interest', 'establishment']",1227,https://www.google.com/maps/place/?q=place_id:ChIJNdZ0K1i-eS4RiYOAkVH_ZnA,
OPERATIONAL,"Jl. Nori No.27, Nambangan Lor, Kec. Manguharjo, Kota Madiun, Jawa Timur 63129, Indonesia","{'location': {'lat': -7.6310976, 'lng': 111.5158273}, 'viewport': {'northeast': {'lat': -7.629686170107279, 'lng': 111.5171892798927}, 'southwest': {'lat': -7.632385829892723, 'lng': 111.5144896201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Setya Sharia Hotel,{'open_now': True},"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116422959531627262150"">A Google User</a>'], 'photo_reference': 'AUGGfZnJ_6RsNMjiGjYfnrCOmkScdz4KFE_YFt11rwYydMhsZp1DXa33JAhrq-1H_w7fWifjPxQVAN4f6DkP1NAZCslHwCX3UCisCh-o6pllJjjQ87U_xtx_wbrW0N0TngbDEBXLEA9BDBhPJmnk-5pHl4zP9LUKQ7yzZZT690BT1RaCSEGN', 'width': 1024}]",ChIJAwf4Fly-eS4RspsKkbSgqeo,"{'compound_code': '9G98+H8 Nambangan Lor, Madiun City, East Java, Indonesia', 'global_code': '6P4H9G98+H8'}",4.4,ChIJAwf4Fly-eS4RspsKkbSgqeo,"['lodging', 'point_of_interest', 'establishment']",832,https://www.google.com/maps/place/?q=place_id:ChIJAwf4Fly-eS4RspsKkbSgqeo,
OPERATIONAL,"Jl. Pahlawan No.42, Pangongangan, Kec. Manguharjo, Kota Madiun, Jawa Timur 63121, Indonesia","{'location': {'lat': -7.6266677, 'lng': 111.5197965}, 'viewport': {'northeast': {'lat': -7.62532697010728, 'lng': 111.5212229798927}, 'southwest': {'lat': -7.628026629892724, 'lng': 111.5185233201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Merdeka,{'open_now': True},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116122178891649569586"">A Google User</a>'], 'photo_reference': 'AUGGfZmt0S4x5S51K7PMVsnB8-O4W5BylrMSvy82fs8H7NIzhvi4q1LGAW0sRq6bNLrtFi_r6gFflCY29ftgT3TsiN942RV0NBFZf00T5mwMvNaUs-MHlUtj-Uk-4-NvGiK6yvcD5H4OoqMSQOtnPnKwhl0Oy-ihLBEiNmBbRhOi6-eaShbq', 'width': 640}]",ChIJJ8aMsVm-eS4ROOD9LJ0cFZI,"{'compound_code': '9GF9+8W Pangongangan, Madiun City, East Java, Indonesia', 'global_code': '6P4H9GF9+8W'}",4.1,ChIJJ8aMsVm-eS4ROOD9LJ0cFZI,"['lodging', 'point_of_interest', 'establishment']",2427,https://www.google.com/maps/place/?q=place_id:ChIJJ8aMsVm-eS4ROOD9LJ0cFZI,
OPERATIONAL,"Jl. Diponegoro No.40, Temengungan, Mangkujayan, Kec. Ponorogo, Kabupaten Ponorogo, Jawa Timur 63413, Indonesia","{'location': {'lat': -7.8675465, 'lng': 111.4614949}, 'viewport': {'northeast': {'lat': -7.866239370107277, 'lng': 111.4627402798927}, 'southwest': {'lat': -7.868939029892721, 'lng': 111.4600406201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kencana Dewi Hotel,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106901217967467699782"">A Google User</a>'], 'photo_reference': 'AUGGfZl0ePurVl3lCVttW7fRuMAv-k3-AGHPaNlE8ayTrUyzsBWJN6A_p9YrAGGlJIbFM2zyquzjYl0h991UWK6N3kEysVayKvd7juvWi-ehB1j1-s19kgBpCNHoanR6oB87sdVZdTdv8kWriax769rFQqfYLlBKUypQ_zS2RQm6mUECHxcd', 'width': 4608}]",ChIJd0ovnZyfeS4RbnPvYXtFMS8,"{'compound_code': '4FJ6+XH Mangkujayan, Ponorogo Regency, East Java, Indonesia', 'global_code': '6P4H4FJ6+XH'}",3.7,ChIJd0ovnZyfeS4RbnPvYXtFMS8,"['lodging', 'point_of_interest', 'establishment']",334,https://www.google.com/maps/place/?q=place_id:ChIJd0ovnZyfeS4RbnPvYXtFMS8,
OPERATIONAL,"Jl. Raya Ponorogo No.7, Kertobanyon, Kec. Geger, Kabupaten Madiun, Jawa Timur 63171, Indonesia","{'location': {'lat': -7.668370800000001, 'lng': 111.5308098}, 'viewport': {'northeast': {'lat': -7.667055770107278, 'lng': 111.5320705298927}, 'southwest': {'lat': -7.669755429892722, 'lng': 111.5293708701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Surya Indah,,"[{'height': 1038, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114936595509606663911"">A Google User</a>'], 'photo_reference': 'AUGGfZmOe0_xwb1LKey6bIZYNZkUnfXBvQAka_Q_9caJgMX_Pygq_U7a8nN2_OuEojWF0y1_wrm1AyINwyV5n8M9AiP2RJunlnSrVHFIMG3MSfc9QWVZjgG0mkYfjHWmsB2-onb4EIPpny37LqjvxnhxltJ0bxZwOUZoduSBzekAq4FUQDqZ', 'width': 1600}]",ChIJke7dyCajeS4RSCLdW07UKNI,"{'compound_code': '8GJJ+M8 Kertobanyon, Madiun Regency, East Java, Indonesia', 'global_code': '6P4H8GJJ+M8'}",3.9,ChIJke7dyCajeS4RSCLdW07UKNI,"['lodging', 'point_of_interest', 'establishment']",200,https://www.google.com/maps/place/?q=place_id:ChIJke7dyCajeS4RSCLdW07UKNI,
