name,reviews,main_category,categories,rating,address,link,coordinates
TransPark Cibubur Apartement Tower Aurora Borealis & The Trans Icon,19,Gedung Apartemen,"[""Gedung Apartemen"", ""Gedung Apartemen Berfasilitas Komplet"", ""Apartemen sewa liburan"", ""Apartemen berlayanan""]",4.5,"Jl. Alternatif Cibubur No.230, Harjamukti, Kec. Cimanggis, Kota Depok, Jawa Barat 16454",https://www.google.com/maps/place/TransPark+Cibubur+Apartement+Tower+Aurora+Borealis+%26+The+Trans+Icon/data=!4m10!3m9!1s0x2e69ed0017c88dc3:0x34d62038debfccd2!5m2!4m1!1i2!8m2!3d-6.3749933!4d106.9030586!16s%2Fg%2F11spdcvhn3!19sChIJw43IFwDtaS4R0sy_3jgg1jQ?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3749933, ""longitude"": 106.9030586}"
Cove Nawaprita,13,Akomodasi berlayanan,"[""Akomodasi berlayanan""]",4.6,"Jl. Karang Tengah I No.3, RT.4/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",https://www.google.com/maps/place/Cove+Nawaprita/data=!4m10!3m9!1s0x2e69ef9ecc4cfb0d:0xe9135244a26bc6a7!5m2!4m1!1i2!8m2!3d-6.3108481!4d106.7828917!16s%2Fg%2F11vc5zyym6!19sChIJDftMzJ7vaS4Rp8ZrokRSE-k?authuser=0&hl=id&rclk=1,"{""latitude"": -6.310848099999999, ""longitude"": 106.7828917}"
KoolKost near University of Indonesia 2,12,Hotel,"[""Hotel""]",4.0,"Jl. Kh. Ahmad Dahlan No.51, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425",https://www.google.com/maps/place/KoolKost+near+University+of+Indonesia+2/data=!4m10!3m9!1s0x2e69ef65c9447837:0x38a594fe706f1a50!5m2!4m1!1i2!8m2!3d-6.3677136!4d106.8174652!16s%2Fg%2F11sgbc656h!19sChIJN3hEyWXvaS4RUBpvcP6UpTg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3677136, ""longitude"": 106.8174652}"
Margonda Residence 3 by bored,12,Hotel,"[""Hotel""]",4.9,"Jl. Margonda No.kav.88 Unit 1233, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/Margonda+Residence+3+by+bored/data=!4m10!3m9!1s0x2e69f3306ca308af:0xaa850f1fbdfb00d8!5m2!4m1!1i2!8m2!3d-6.387301!4d106.8268956!16s%2Fg%2F11tsn3cyd2!19sChIJrwijbDDzaS4R2AD7vR8Phao?authuser=0&hl=id&rclk=1,"{""latitude"": -6.387301, ""longitude"": 106.8268956}"
Apartemen Margonda Residence 2 by Andrew,11,Hotel,"[""Hotel""]",4.0,"Jl. Margonda No.Kav 42 - 46, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Apartemen+Margonda+Residence+2+by+Andrew/data=!4m10!3m9!1s0x2e69ec1197cd409f:0xfb9b307bd8ca072e!5m2!4m1!1i2!8m2!3d-6.368648!4d106.834114!16s%2Fg%2F11h9kpt2sm!19sChIJn0DNlxHsaS4RLgfK2Hswm_s?authuser=0&hl=id&rclk=1,"{""latitude"": -6.368647999999999, ""longitude"": 106.834114}"
RedLiving Apartemen Cibubur Village - Raja Property Tower D,9,Rumah wisata,"[""Rumah wisata""]",2.9,"Jl. Radar Auri No.kelurahan, RT.8/RW.14, Cibubur, Kec. Cimanggis, Kota Depok, Daerah Khusus Ibukota Jakarta 16454",https://www.google.com/maps/place/RedLiving+Apartemen+Cibubur+Village+-+Raja+Property+Tower+D/data=!4m10!3m9!1s0x2e69ed496660fe97:0x86ca235304e3c50c!5m2!4m1!1i2!8m2!3d-6.3709605!4d106.8877639!16s%2Fg%2F11pzf485qj!19sChIJl_5gZkntaS4RDMXjBFMjyoY?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3709605, ""longitude"": 106.8877639}"
Apartemen margonda residence 1&2 by yfd,7,Hotel,"[""Hotel""]",5.0,"Margonda Residence 1&2 by yfd, Jl. Margonda No.Raya, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Apartemen+margonda+residence+1%262+by+yfd/data=!4m10!3m9!1s0x2e69edfd2b17c7ad:0x1a511c1ae66c1e5e!5m2!4m1!1i2!8m2!3d-6.3638968!4d106.8346096!16s%2Fg%2F11v703k7hc!19sChIJrccXK_3taS4RXh5s5hocURo?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3638968, ""longitude"": 106.8346096}"
RedLiving Apartemen Podomoro Golf View - Queen Room Tower Dahoma,6,Hotel,"[""Hotel""]",3.7,"Bojong Nangka, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16963",https://www.google.com/maps/place/RedLiving+Apartemen+Podomoro+Golf+View+-+Queen+Room+Tower+Dahoma/data=!4m10!3m9!1s0x2e69eb038546e0d3:0x28e42cde23c53cb9!5m2!4m1!1i2!8m2!3d-6.4298485!4d106.8940235!16s%2Fg%2F11s4rh2715!19sChIJ0-BGhQPraS4RuTzFI94s5Cg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.429848499999999, ""longitude"": 106.89402349999999}"
Hotel at Kartini Raya Depok,5,Hotel,"[""Hotel""]",4.2,"Jl. Kartini Kelurahan No.38 J, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",https://www.google.com/maps/place/Hotel+at+Kartini+Raya+Depok/data=!4m10!3m9!1s0x2e69eb4c0fa9a539:0xb4c892fb242b527!5m2!4m1!1i2!8m2!3d-6.4065938!4d106.8189991!16s%2Fg%2F11lt12_4tn!19sChIJOaWpD0zraS4RJ7VCsi-JTAs?authuser=0&hl=id&rclk=1,"{""latitude"": -6.4065938, ""longitude"": 106.8189991}"
RedLiving Apartemen Margonda Residence 2 - Tower 2,4,Hotel,"[""Hotel""]",2.3,"Apartemen Margonda Residence 2, Jl. Margonda No.465 Kav. 462, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/RedLiving+Apartemen+Margonda+Residence+2+-+Tower+2/data=!4m10!3m9!1s0x2e69ed0db8acdded:0xa62d69d68e68e80e!5m2!4m1!1i2!8m2!3d-6.3640514!4d106.8339618!16s%2Fg%2F11t80bwsrg!19sChIJ7d2suA3taS4RDuhojtZpLaY?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3640514, ""longitude"": 106.8339618}"
Margonda residence by andrew,3,Hotel,"[""Hotel""]",5.0,"Margonda Residence, Jl. Margonda No.64, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Margonda+residence+by+andrew/data=!4m10!3m9!1s0x2e69eda89320654f:0xe724f61a0defec9a!5m2!4m1!1i2!8m2!3d-6.3639494!4d106.8344921!16s%2Fg%2F11j24jv1zq!19sChIJT2Ugk6jtaS4RmuzvDRr2JOc?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3639494, ""longitude"": 106.83449209999999}"
RedLiving Apartemen @ Saladdin - RAN,3,Hotel jangka panjang,"[""Hotel jangka panjang""]",2.3,"Jl. Margonda No.41, Depok, Kec. Cimanggis, Kota Depok, Jawa Barat 16431",https://www.google.com/maps/place/RedLiving+Apartemen+@+Saladdin+-+RAN/data=!4m10!3m9!1s0x2e69ed3827116fc3:0x230da19b42bb1ef6!5m2!4m1!1i2!8m2!3d-6.3940243!4d106.8258549!16s%2Fg%2F11thl3z1xl!19sChIJw28RJzjtaS4R9h67QpuhDSM?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3940243, ""longitude"": 106.8258549}"
RedLiving Apartemen Cibubur Village - Lily's Room Tower C,2,Hotel,"[""Hotel""]",3.0,"Jl. Radar Auri No.1, Harjamukti, Kec. Cimanggis, Kota Depok, Jawa Barat 13720",https://www.google.com/maps/place/RedLiving+Apartemen+Cibubur+Village+-+Lily%27s+Room+Tower+C/data=!4m10!3m9!1s0x2e69edf6f36abe93:0xc2267e13ee03091!5m2!4m1!1i2!8m2!3d-6.3699623!4d106.8878934!16s%2Fg%2F11sf41s0n1!19sChIJk75q8_btaS4RkTDgPuFnIgw?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3699623, ""longitude"": 106.8878934}"
RedLiving Apartemen Cinere Resort - CRI Room Tower,2,Guest house,"[""Guest house""]",1.0,"Jl. Raya Gandul, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16512",https://www.google.com/maps/place/RedLiving+Apartemen+Cinere+Resort+-+CRI+Room+Tower/data=!4m10!3m9!1s0x2e69ef3652c64be7:0xfed5b7389fab07c5!5m2!4m1!1i2!8m2!3d-6.3365351!4d106.7937913!16s%2Fg%2F11q9m5gnq7!19sChIJ50vGUjbvaS4RxQernzi31f4?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3365351, ""longitude"": 106.7937913}"
RedLiving Apartemen Cinere Resort - Satu Pintu,1,Hotel,"[""Hotel""]",5.0,"Jl. Raya Gandul, Gandul, Kec. Cinere, Kota Depok, Jawa Barat 16512",https://www.google.com/maps/place/RedLiving+Apartemen+Cinere+Resort+-+Satu+Pintu/data=!4m10!3m9!1s0x2e69eff2d7937e1f:0x381ea4a67e821c09!5m2!4m1!1i2!8m2!3d-6.3362251!4d106.7939879!16s%2Fg%2F11l1dqwc04!19sChIJH36T1_LvaS4RCRyCfqakHjg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3362251, ""longitude"": 106.79398789999999}"
RedLiving Apartemen Margonda Residence 2 - Pridama Room,1,Hotel,"[""Hotel""]",5.0,"Jl. Margonda, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/RedLiving+Apartemen+Margonda+Residence+2+-+Pridama+Room/data=!4m10!3m9!1s0x2e69edb892ff5295:0xd8754f25e6e73a3f!5m2!4m1!1i2!8m2!3d-6.3640935!4d106.8341178!16s%2Fg%2F11t_lryvpt!19sChIJlVL_krjtaS4RPzrn5iVPddg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3640935, ""longitude"": 106.8341178}"
RedLiving Apartemen Margonda Residence 4 - Si Boy,1,Hotel,"[""Hotel""]",5.0,"Jl. Margonda, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/RedLiving+Apartemen+Margonda+Residence+4+-+Si+Boy/data=!4m10!3m9!1s0x2e69ebd73fb40501:0x2724af4001257d74!5m2!4m1!1i2!8m2!3d-6.3882126!4d106.8275275!16s%2Fg%2F11kbt5sqdd!19sChIJAQW0P9fraS4RdH0lAUCvJCc?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3882126, ""longitude"": 106.8275275}"
RedLiving Apartement Podomoro Golf View - Skyland Tower Balsa,1,Hotel jangka panjang,"[""Hotel jangka panjang""]",3.0,"Jl. Mochamad Thohir, Bojong Nangka, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16963",https://www.google.com/maps/place/RedLiving+Apartement+Podomoro+Golf+View+-+Skyland+Tower+Balsa/data=!4m10!3m9!1s0x2e69eb4114b43d97:0x4025c510ad97f55c!5m2!4m1!1i2!8m2!3d-6.4281861!4d106.8940026!16s%2Fg%2F11jz72g86t!19sChIJlz20FEHraS4RXPWXrRDFJUA?authuser=0&hl=id&rclk=1,"{""latitude"": -6.4281861, ""longitude"": 106.8940026}"
ARRoom's At Apartemen Margonda Residence 2,0,Hostel,"[""Hostel"", ""Agen Penyewaan Apartemen""]",0.0,"Margonda Residence, Jl. Margonda No.65, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/ARRoom%27s+At+Apartemen+Margonda+Residence+2/data=!4m10!3m9!1s0x2e69ed6fb50f2773:0xa4a09cc785082450!5m2!4m1!1i2!8m2!3d-6.3639221!4d106.8346226!16s%2Fg%2F11fk8987r6!19sChIJcycPtW_taS4RUCQIhcecoKQ?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3639221, ""longitude"": 106.83462259999999}"
Capital O 93937 Aditya Rooms,0,Hotel,"[""Hotel""]",0.0,"Margonda Residence, 1, Apartemen, Jl. Margonda No.1, Depok City, West Java 16235",https://www.google.com/maps/place/Capital+O+93937+Aditya+Rooms/data=!4m10!3m9!1s0x2e69ed5fdacd1caf:0xf2e450e7ffa946b!5m2!4m1!1i2!8m2!3d-6.3641766!4d106.834556!16s%2Fg%2F11vzcf0lb0!19sChIJrxzN2l_taS4Ra5T6fw5FLg8?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3641765999999995, ""longitude"": 106.83455599999999}"
OYO 93948 Bunda Rachma Rooms,0,Hotel,"[""Hotel""]",0.0,"q, Jalan Raja Brana, Sukamaju Baru, Depok, Tapos, Bogor Regency, West Java 16416",https://www.google.com/maps/place/OYO+93948+Bunda+Rachma+Rooms/data=!4m10!3m9!1s0x2e69ebe27b19f591:0xc6eabb81ba360b9b!5m2!4m1!1i2!8m2!3d-6.3973198!4d106.8684003!16s%2Fg%2F11y47sdsys!19sChIJkfUZe-LraS4Rmws2uoG76sY?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3973198, ""longitude"": 106.86840029999999}"
RedLiving Apartemen Evenciio - Arutala Living,0,Hotel,"[""Hotel""]",0.0,"Jl. Margonda No.508, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/RedLiving+Apartemen+Evenciio+-+Arutala+Living/data=!4m10!3m9!1s0x2e69ed2028d971f3:0xabe04b63a541440d!5m2!4m1!1i2!8m2!3d-6.3600627!4d106.8335317!16s%2Fg%2F11v412n8vl!19sChIJ83HZKCDtaS4RDURBpWNL4Ks?authuser=0&hl=id&rclk=1,"{""latitude"": -6.360062699999999, ""longitude"": 106.8335317}"
RedLiving Apartemen Evenciio - Ens Room,0,Hotel,"[""Hotel""]",0.0,"Jl. Margonda No.508, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/RedLiving+Apartemen+Evenciio+-+Ens+Room/data=!4m10!3m9!1s0x2e69ed020c9e3441:0xb8abe8fb66bb4a83!5m2!4m1!1i2!8m2!3d-6.3600627!4d106.8335317!16s%2Fg%2F11kk130tfq!19sChIJQTSeDALtaS4Rg0q7Zvvoq7g?authuser=0&hl=id&rclk=1,"{""latitude"": -6.360062699999999, ""longitude"": 106.8335317}"
RedLiving Apartemen Margonda Residence 5 - Ens Room with Netflix and Breakfast,0,Hotel,"[""Hotel""]",0.0,"Jalan Blora Jl. Margonda No.4, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/RedLiving+Apartemen+Margonda+Residence+5+-+Ens+Room+with+Netflix+and+Breakfast/data=!4m10!3m9!1s0x2e69edc0b8a697b5:0x2f41840e6caa4!5m2!4m1!1i2!8m2!3d-6.3705603!4d106.8344392!16s%2Fg%2F11k9ng_mxq!19sChIJtZemuMDtaS4RpMrmQBj0AgA?authuser=0&hl=id&rclk=1,"{""latitude"": -6.370560299999999, ""longitude"": 106.83443919999999}"
RedLiving Apartemen Margonda Residence 5 - Si Boy,0,Hotel,"[""Hotel""]",0.0,"Jl. Margonda, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/RedLiving+Apartemen+Margonda+Residence+5+-+Si+Boy/data=!4m10!3m9!1s0x2e69eb180e87da6d:0x19746cae34ff516d!5m2!4m1!1i2!8m2!3d-6.3877376!4d106.8276044!16s%2Fg%2F11kbw9skdw!19sChIJbdqHDhjraS4RbVH_NK5sdBk?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3877375999999995, ""longitude"": 106.8276044}"
Urbanview Hotel Minongga Pondok Labu,544,Hotel,"[""Hotel""]",4.0,"RT. 02 / RW. 02, Jl. Pinang Raya No.15, RT.1/RW.9, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450",https://www.google.com/maps/place/Urbanview+Hotel+Minongga+Pondok+Labu/data=!4m10!3m9!1s0x2e69ee184663e0f3:0x818424d40a206a1!5m2!4m1!1i2!8m2!3d-6.3088347!4d106.7963144!16s%2Fg%2F1hm47zl91!19sChIJ8-BjRhjuaS4RoQaiQE1CGAg?authuser=0&hl=id&rclk=1,"{""latitude"": -6.308834699999999, ""longitude"": 106.7963144}"
Hotel Kartika One,521,Hotel,"[""Hotel""]",4.4,"Jl. Raya Lenteng Agung No.18, RT.10/RW.2, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630",https://www.google.com/maps/place/Hotel+Kartika+One/data=!4m10!3m9!1s0x2e69ed421319717f:0xbc75ff41a526e2e!5m2!4m1!1i2!8m2!3d-6.3444853!4d106.8337182!16s%2Fg%2F11h_f6hmbq!19sChIJf3EZE0LtaS4RLm5SGvRfxws?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3444853, ""longitude"": 106.83371819999999}"
RedDoorz Premium @ Gandaria Jagakarsa,487,Hotel,"[""Hotel""]",3.8,"Jl. Gandaria I No.10, RT.10/RW.2, Jagakarsa, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12610",https://www.google.com/maps/place/RedDoorz+Premium+@+Gandaria+Jagakarsa/data=!4m10!3m9!1s0x2e69f10f8d4e5455:0x135b93df9f213f0f!5m2!4m1!1i2!8m2!3d-6.329071!4d106.8146019!16s%2Fg%2F11f7dt6891!19sChIJVVROjQ_xaS4RDz8hn9-TWxM?authuser=0&hl=id&rclk=1,"{""latitude"": -6.329071, ""longitude"": 106.8146019}"
Margonda Residence 2 by.Patrick,438,Pondok,"[""Pondok"", ""Agen Penyewaan Apartemen"", ""Gedung Apartemen Berfasilitas Komplet"", ""Hotel"", ""Apartemen Liburan""]",4.3,"Jl. Margonda No.Kav 462-465, Pondok Cina, Kecamatan Beji, Kota Depok, Jawa Barat 16424",https://www.google.com/maps/place/Margonda+Residence+2+by.Patrick/data=!4m10!3m9!1s0x2e69ed3c361cb927:0xac35a10fb179b409!5m2!4m1!1i2!8m2!3d-6.3638962!4d106.834497!16s%2Fg%2F11ny34nhdv!19sChIJJ7kcNjztaS4RCbR5sQ-hNaw?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3638962, ""longitude"": 106.834497}"
Hotel Keraton,425,Hotel,"[""Hotel""]",4.4,"Jalan Lebak Bulus Raya No. 49Z, RT. 1/RW. 7, Lebak Bulus, Kebayoran Lama, RT.1/RW.7, RT.1/RW.7, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440",https://www.google.com/maps/place/Hotel+Keraton/data=!4m10!3m9!1s0x2e69f1d452767fe9:0x75ecdb1986cc60df!5m2!4m1!1i2!8m2!3d-6.2979284!4d106.7743469!16s%2Fg%2F11xf7ymt0!19sChIJ6X92UtTxaS4R32DMhhnb7HU?authuser=0&hl=id&rclk=1,"{""latitude"": -6.2979284, ""longitude"": 106.7743469}"
Urban24 Depok,403,Hotel,"[""Hotel""]",4.2,"Jl. Kartini Kelurahan No.38J, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431",https://www.google.com/maps/place/Urban24+Depok/data=!4m10!3m9!1s0x2e69ebdf4b7177fd:0x9e6ec3fc862b3f2f!5m2!4m1!1i2!8m2!3d-6.4095689!4d106.8169059!16s%2Fg%2F11hfbnm_s2!19sChIJ_XdxS9_raS4RLz8rhvzDbp4?authuser=0&hl=id&rclk=1,"{""latitude"": -6.4095689, ""longitude"": 106.8169059}"
Wisma Anton Soedjarwo,341,Hotel,"[""Hotel""]",4.2,"Jl. Pd. Pesantren No.3, Pasir Gn. Sel., Kec. Cimanggis, Kota Depok, Jawa Barat 16451",https://www.google.com/maps/place/Wisma+Anton+Soedjarwo/data=!4m10!3m9!1s0x2e69ec4704149233:0xab8d8d5c9df5b73a!5m2!4m1!1i2!8m2!3d-6.3522364!4d106.8440084!16s%2Fg%2F11g7363_xd!19sChIJM5IUBEfsaS4ROrf1nVyNjas?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3522364, ""longitude"": 106.84400839999999}"
RedDoorz near Margo City,337,Guest house,"[""Guest house""]",4.0,"Jl. Karet No.12, Kemiri Muka, Kecamatan Beji, Kota Depok, Jawa Barat 16423",https://www.google.com/maps/place/RedDoorz+near+Margo+City/data=!4m10!3m9!1s0x2e69ed2abbea4709:0xfc69ae5efebbde2a!5m2!4m1!1i2!8m2!3d-6.3722181!4d106.8366395!16s%2Fg%2F11gmy253l3!19sChIJCUfquyrtaS4RKt67_l6uafw?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3722180999999996, ""longitude"": 106.83663949999999}"
Green Lake View - Depok,321,Kompleks Kondominium,"[""Kompleks Kondominium"", ""Gedung Apartemen"", ""Hotel""]",4.1,"Jalan Rajabrana Curug Tapos, Curug, Kec. Cimanggis, Kota Depok, Jawa Barat 16453",https://www.google.com/maps/place/Green+Lake+View+-+Depok/data=!4m10!3m9!1s0x2e69eb74399b7481:0xc6495cdc45b7be78!5m2!4m1!1i2!8m2!3d-6.3968183!4d106.8696708!16s%2Fg%2F11bvt25q8h!19sChIJgXSbOXTraS4ReL63RdxcScY?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3968183, ""longitude"": 106.8696708}"
Rumah Kamang Residence,311,Guest house,"[""Guest house""]",4.5,"Jl. Saco No.55 3, RT.3/RW.4, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550",https://www.google.com/maps/place/Rumah+Kamang+Residence/data=!4m10!3m9!1s0x2e69ee074fa300cf:0x40881f7087ab279!5m2!4m1!1i2!8m2!3d-6.3048855!4d106.8168189!16s%2Fg%2F11b7lc8z8_!19sChIJzwCjTwfuaS4RebJ6CPeBCAQ?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3048855, ""longitude"": 106.8168189}"
De 80's Pondok Labu,243,Hotel,"[""Hotel""]",4.0,"Jl. Margasatwa No.10D 15, RT.15/RW.5, Pd. Labu, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12450",https://www.google.com/maps/place/De+80%27s+Pondok+Labu/data=!4m10!3m9!1s0x2e69ee1702788c9d:0x93e2e1215f4a1dca!5m2!4m1!1i2!8m2!3d-6.3126049!4d106.7956795!16s%2Fg%2F11h9kphbjz!19sChIJnYx4AhfuaS4Ryh1KXyHh4pM?authuser=0&hl=id&rclk=1,"{""latitude"": -6.312604899999999, ""longitude"": 106.79567949999999}"
Hotel Arsakha Cibubur,188,Hotel,"[""Hotel"", ""Gedung Apartemen"", ""Agen Penyewaan Apartemen"", ""Hotel jangka panjang"", ""Perusahaan investasi properti"", ""Perusahaan Manajemen Properti"", ""Agen Properti"", ""Apartemen berlayanan"", ""Apartemen Liburan""]",4.3,"Apartemen Cibubur Village, Jl. Radar Auri No.kelurahan, RT.8/RW.14, Cibubur, Kec. Ciracas, Kota Depok, Jawa Barat 16454",https://www.google.com/maps/place/Hotel+Arsakha+Cibubur/data=!4m10!3m9!1s0x2e69ed055f8fdd0f:0xeb53de77d08b07d1!5m2!4m1!1i2!8m2!3d-6.3703018!4d106.887708!16s%2Fg%2F11hds05d1y!19sChIJD92PXwXtaS4R0QeL0HfeU-s?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3703018, ""longitude"": 106.88770799999999}"
Hotel Mutiara Kelapadua Depok,164,Hotel,"[""Hotel""]",3.8,"Jl. Akses UI No.100, Tugu, Kec. Cimanggis, Kota Depok, Jawa Barat 16951",https://www.google.com/maps/place/Hotel+Mutiara+Kelapadua+Depok/data=!4m10!3m9!1s0x2e69ec4153509f5f:0xe5a2f2417a333b05!5m2!4m1!1i2!8m2!3d-6.3546462!4d106.8470691!16s%2Fg%2F12xpm6t3p!19sChIJX59QU0HsaS4RBTszekHyouU?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3546461999999995, ""longitude"": 106.8470691}"
GREEN WARRIOR VILLAGE,161,Hotel,"[""Hotel""]",4.8,"Jl. H. Muhamad Alif IV No.6, Kukusan, Kecamatan Beji, Kota Depok, Jawa Barat 16425",https://www.google.com/maps/place/GREEN+WARRIOR+VILLAGE/data=!4m10!3m9!1s0x2e69eea0a45d01a9:0x722232a32a58370e!5m2!4m1!1i2!8m2!3d-6.364985!4d106.817283!16s%2Fg%2F11c56bf6dj!19sChIJqQFdpKDuaS4RDjdYKqMyInI?authuser=0&hl=id&rclk=1,"{""latitude"": -6.364985, ""longitude"": 106.81728299999999}"
De' Green Cibubur,113,Hotel,"[""Hotel""]",4.6,"Jl. Balik Papan VI No.41, Harjamukti, Kec. Cimanggis, Kota Depok, Jawa Barat 16454",https://www.google.com/maps/place/De%27+Green+Cibubur/data=!4m10!3m9!1s0x2e69eb3db2899787:0x8e601d23147279d2!5m2!4m1!1i2!8m2!3d-6.3824386!4d106.8926497!16s%2Fg%2F11f766yy17!19sChIJh5eJsj3raS4R0nlyFCMdYI4?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3824385999999995, ""longitude"": 106.89264969999999}"
NILA HOUSE,113,Losmen,"[""Losmen""]",4.5,"Jl. Nila No.108, RT.2/RW.1, Ciganjur, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630",https://www.google.com/maps/place/NILA+HOUSE/data=!4m10!3m9!1s0x2e69ee71a4117f57:0xc09d641218639a17!5m2!4m1!1i2!8m2!3d-6.327192!4d106.8086749!16s%2Fg%2F11s7fr7l28!19sChIJV38RpHHuaS4RF5pjGBJkncA?authuser=0&hl=id&rclk=1,"{""latitude"": -6.327192, ""longitude"": 106.8086749}"
RedDoorz Syariah Plus near Trans Studio Cibubur,97,Hotel,"[""Hotel""]",4.6,"Jl. Terusan Mandiri Buntu No.3, Harjamukti, Kec. Cimanggis, Kota Depok, Jawa Barat 16454",https://www.google.com/maps/place/RedDoorz+Syariah+Plus+near+Trans+Studio+Cibubur/data=!4m10!3m9!1s0x2e69ed1865fb9eb5:0xaa1aa5b42002f624!5m2!4m1!1i2!8m2!3d-6.376038!4d106.890058!16s%2Fg%2F11hf1657zv!19sChIJtZ77ZRjtaS4RJPYCILSlGqo?authuser=0&hl=id&rclk=1,"{""latitude"": -6.376037999999999, ""longitude"": 106.890058}"
Madinah House Syariah,92,Hotel,"[""Hotel""]",4.3,"Komplek DDN, Jl. Alternatif Cibubur Jl. Danau Cibubur Asri No.37, Harjamukti, Kec. Cimanggis, Kota Depok, Jawa Barat 16454",https://www.google.com/maps/place/Madinah+House+Syariah/data=!4m10!3m9!1s0x2e698ffa721e7d7d:0x1094225db86e79d1!5m2!4m1!1i2!8m2!3d-6.3748318!4d106.8985289!16s%2Fg%2F11qrk9hy_c!19sChIJfX0ecvqPaS4R0XluuF0ilBA?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3748318, ""longitude"": 106.89852889999999}"
GIC House,86,Guest house,"[""Guest house""]",4.4,"Jl. KH.Dehir No.13, Tanah Baru, Kecamatan Beji, Kota Depok, Jawa Barat 16426",https://www.google.com/maps/place/GIC+House/data=!4m10!3m9!1s0x2e69eeb6e7eaf947:0xa20adcc7b9883934!5m2!4m1!1i2!8m2!3d-6.3746471!4d106.7985436!16s%2Fg%2F11bzt6nzjb!19sChIJR_nq57buaS4RNDmIucfcCqI?authuser=0&hl=id&rclk=1,"{""latitude"": -6.3746471, ""longitude"": 106.7985436}"
