business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,opening_hours,url
OPERATIONAL,"863P+V7M, Fatukoto, Mollo Utara, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.695276, 'lng': 124.2356649}, 'viewport': {'northeast': {'lat': -9.693790520107276, 'lng': 124.2371450798927}, 'southwest': {'lat': -9.69649017989272, 'lng': 124.2344454201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Panorama Alam Fatukoto,"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113391971748568135425"">Epy Mbeo</a>'], 'photo_reference': 'AUGGfZmdIaiCAQWnVpCL8p5B4IxB6U4T0-lpqDaGi5FMYNtPM-z2Q8bIFZyz7Ozs_NBXQsbLGn_fAdzGHYBwJ3SvftYqqwHM5XKi2o0dSkMUH_qUUbLmKGGa8W1yfh1aC-CdBHD0PEGz0gVvSaoK-UArBNMog8I_gpNntvWbSHrRAb8RJdEA', 'width': 3928}]",ChIJI596pMmVVSwRzmeNNz85Lec,4.7,ChIJI596pMmVVSwRzmeNNz85Lec,"['park', 'point_of_interest', 'establishment']",128,,,,https://www.google.com/maps/place/?q=place_id:ChIJI596pMmVVSwRzmeNNz85Lec
OPERATIONAL,"864P+G3, Ajaobaki, Mollo Utara, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.693674099999999, 'lng': 124.2351851}, 'viewport': {'northeast': {'lat': -9.692329220107275, 'lng': 124.2364878298927}, 'southwest': {'lat': -9.69502887989272, 'lng': 124.2337881701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tomenas,"[{'height': 1468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117084620934589058822"">A Google User</a>'], 'photo_reference': 'AUGGfZnGm_BIdtJudXpKQVnF7wPYzgXTxphq7P-RruygZC9X-WH9PtVEZiXVcEP0zEWtEwPCu2uUUH7WfDZxBuCHQwL36HGkegAb6Gy_TKb6xmIN83GzuL7W_YkGH95VNdBJ46e2b8WPLPneU2XE7Ap3j5l1McYQ_ecIWKJt8NJ5ssduB5gA', 'width': 3264}]",ChIJW6gtr6-VVSwRhUY5_Pw3EZE,4.3,ChIJW6gtr6-VVSwRhUY5_Pw3EZE,"['park', 'point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJW6gtr6-VVSwRhUY5_Pw3EZE
OPERATIONAL,"H5FJ+4C6, Naekake B, Mutis, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4272039, 'lng': 124.1810057}, 'viewport': {'northeast': {'lat': -9.425854070107277, 'lng': 124.1823555298927}, 'southwest': {'lat': -9.428553729892721, 'lng': 124.1796558701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Bi'aki,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112907360868778596082"">A Google User</a>'], 'photo_reference': 'AUGGfZmGsYlMfhwv1hRuqijNkGNFpdeNB7W9lA-TrdP_abHB3v-Firsd9eHdwu4p-vF3xDEvokXHBesjbZw3jQCuUaiCVx0d0Aj6hpB9dxjqRNm9THU2sAFnM38mC8SX9R9QsebT_XUs6WhpdU11MgIE1VvRAQytUOB_nhODIa_5Wbeuq373', 'width': 961}]",ChIJ-fTdCp2fVSwR8MLooIpEvT8,5.0,ChIJ-fTdCp2fVSwR8MLooIpEvT8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-fTdCp2fVSwR8MLooIpEvT8
OPERATIONAL,"83RV+7H, Noebesi, Nunbena, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.659309499999999, 'lng': 124.0939615}, 'viewport': {'northeast': {'lat': -9.658186220107277, 'lng': 124.0962424}, 'southwest': {'lat': -9.66088587989272, 'lng': 124.0932012}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bone Binon Ob,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100271508154607637061"">jeffri alazis</a>'], 'photo_reference': 'AUGGfZlt0VBCUuqB43p6mo1-7J_NqOkICoDx5uoA4klqDkspcuKYOD4fz5AT2n2NpnWZGRvkzAbj09JL-Xlz6C8N81wgLFNdtPa9j3cj9DKxIFUMYPzNrYcwyGKMHztOoKyuQDSGqP98iN3ODI8E5Q9L5gQHt8BHYWOwmC3sdm4xFkSKEy6x', 'width': 2088}]",ChIJa3Q6DXu9VSwRqca7-UdN5Us,5.0,ChIJa3Q6DXu9VSwRqca7-UdN5Us,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJa3Q6DXu9VSwRqca7-UdN5Us
OPERATIONAL,"77FH+23V, Obesi, Mollo Utara, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.727382, 'lng': 124.2776646}, 'viewport': {'northeast': {'lat': -9.726027720107277, 'lng': 124.2789811798927}, 'southwest': {'lat': -9.728727379892721, 'lng': 124.2762815201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"Pusat Informasi Wisata, Penginapan & Transportasi, Gunung Mutis, Fatumnasi, TTS","[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104852332840270677829"">Cuncun Setiawan</a>'], 'photo_reference': 'AUGGfZkBFv_LZPlZjtILihHGv_fPH1PJGmo2-i-cITFs6y58_CV6SKEwVVR3wpPPtMPCg01AYnkYgDnMIn_IhQLwtFLlwNbabK4qCYLj0pAqIJAzEhOL35t3CdorWhcT-p-RoNVs9wondHut8t5P9H5cW3eJGf5Gr-Ck5mWFZgfJ9xX8H15V', 'width': 4032}]",ChIJrU4cgKztVSwRverbPrTTTGY,5.0,ChIJrU4cgKztVSwRverbPrTTTGY,"['park', 'point_of_interest', 'establishment']",10,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJrU4cgKztVSwRverbPrTTTGY
CLOSED_TEMPORARILY,"86QJ+QX, Kuanoel, Fatumnasi, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6605106, 'lng': 124.2323929}, 'viewport': {'northeast': {'lat': -9.659280420107278, 'lng': 124.2332128798927}, 'southwest': {'lat': -9.661980079892722, 'lng': 124.2305132201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Cadas ( fatuliki ),,ChIJ6Rr_s9OVVSwRweF-YxKqi3A,0.0,ChIJ6Rr_s9OVVSwRweF-YxKqi3A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ6Rr_s9OVVSwRweF-YxKqi3A
CLOSED_TEMPORARILY,"97G9+XW, Kuanoel, Fatumnasi, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.622562499999999, 'lng': 124.2698125}, 'viewport': {'northeast': {'lat': -9.621212670107276, 'lng': 124.2711623298927}, 'southwest': {'lat': -9.62391232989272, 'lng': 124.2684626701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Moen Ana (padang kecil),,ChIJj15tO26RVSwRM6YmWB6ralA,0.0,ChIJj15tO26RVSwRM6YmWB6ralA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJj15tO26RVSwRM6YmWB6ralA
CLOSED_TEMPORARILY,"C7X7+H95, Noepesu, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5511014, 'lng': 124.2634962}, 'viewport': {'northeast': {'lat': -9.549522370107278, 'lng': 124.26886335}, 'southwest': {'lat': -9.552222029892722, 'lng': 124.26170715}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Mnesat Batan,,ChIJdeSKDHObVSwRd-WCcx7tlnM,5.0,ChIJdeSKDHObVSwRd-WCcx7tlnM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,,https://www.google.com/maps/place/?q=place_id:ChIJdeSKDHObVSwRd-WCcx7tlnM
CLOSED_TEMPORARILY,"C858+HPF, Unnamed Road, Fatumnutu, Kec. Polen, Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.591063499999999, 'lng': 124.3167813}, 'viewport': {'northeast': {'lat': -9.589713670107276, 'lng': 124.3181311298927}, 'southwest': {'lat': -9.59241332989272, 'lng': 124.3154314701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Susinaek,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111235931915745181127"">vinsen</a>'], 'photo_reference': 'AUGGfZlHSDO_LJHRIsKV7EK2iuyxgKem_XN8tyXAJVU7K_MKriSwsRZ9bdhjSEtq1QCowmE-B2MNZUIHnlRGMyQKZDdL2LbwVkfLoh8B30aQXZc2kpX8qWy1xFHab0f_PHxmZvRJj6GJbdguy39uoqWU0keL1-MUBBNNJd4DTr_cbn7mp0RH', 'width': 922}]",ChIJV4JDLPqRVSwRL65_2tsBrQQ,5.0,ChIJV4JDLPqRVSwRL65_2tsBrQQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,,,https://www.google.com/maps/place/?q=place_id:ChIJV4JDLPqRVSwRL65_2tsBrQQ
CLOSED_TEMPORARILY,"C7MM+939, Noepesu, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.566586899999999, 'lng': 124.2827486}, 'viewport': {'northeast': {'lat': -9.564817570107278, 'lng': 124.28920655}, 'southwest': {'lat': -9.567517229892722, 'lng': 124.28059595}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Ni Kole,"[{'height': 3900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117873205130139637700"">A Google User</a>'], 'photo_reference': 'AUGGfZk8T_cbnnbOiL15XdNi7PPvPw3L7to0QXzcg0Llvt3bYqpp-x0lpPPLixLgUPzlluSXfLjjm9bmogE5V_HnYpKVl1jlekNzEMnomNmBlIR2Q0-h5TQEgAq6pqOBjRPSN4ZzJlyK2WlxmqIQAiegrQ_W0F1MVKWwqi_WCWceI6DHKzmQ', 'width': 3120}]",ChIJcTgugbyRVSwRBE62Odcwja0,0.0,ChIJcTgugbyRVSwRBE62Odcwja0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJcTgugbyRVSwRBE62Odcwja0
CLOSED_TEMPORARILY,"G7Q3+58R, Tasinifu, Mutis, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4620074, 'lng': 124.2532741}, 'viewport': {'northeast': {'lat': -9.460149999999999, 'lng': 124.25685925}, 'southwest': {'lat': -9.4675796, 'lng': 124.25207905}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Pah Koto,,ChIJgWuFVcKdVSwRQ-XvNEO6pqE,0.0,ChIJgWuFVcKdVSwRQ-XvNEO6pqE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJgWuFVcKdVSwRQ-XvNEO6pqE
CLOSED_TEMPORARILY,"C8VF+JG2, Jl. Praja II, Eban, Kec. Miomaffo Bar., Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.555992, 'lng': 124.323752}, 'viewport': {'northeast': {'lat': -9.554015570107277, 'lng': 124.3255804798927}, 'southwest': {'lat': -9.55671522989272, 'lng': 124.3228808201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Basusun,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110744491186142437910"">Arys Intha</a>'], 'photo_reference': 'AUGGfZmIfVOMK_FXqY2f9S0lNelLuB6xJCOyNDGSkI-5XHbNSDU4fgdZXU_Vs8usFqESp6hRH0skG13Kb_IWc93n6Rj-peYKXl1IldNqXbLMTM6Pfqn6eHGIrD72jkz2a9W6AmZsXHkg5kph3MX65s-8L9Astkyo21Fr_Ur0vMsfNYwUuLNi', 'width': 4624}]",ChIJ54qbDQebVSwRabQrR2yrXyA,5.0,ChIJ54qbDQebVSwRabQrR2yrXyA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ54qbDQebVSwRabQrR2yrXyA
CLOSED_TEMPORARILY,"F873+8C4, Saenam, Miomaffo Barat, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5367376, 'lng': 124.3035717}, 'viewport': {'northeast': {'lat': -9.53493402010728, 'lng': 124.3046882798927}, 'southwest': {'lat': -9.537633679892723, 'lng': 124.3019886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun demplot saenam,,ChIJc6Je7ICbVSwRAnOpLVSynbY,0.0,ChIJc6Je7ICbVSwRAnOpLVSynbY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJc6Je7ICbVSwRAnOpLVSynbY
CLOSED_TEMPORARILY,"G5W7+P7J, Netemnanu, Amfoang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4531605, 'lng': 124.163142}, 'viewport': {'northeast': {'lat': -9.451605120107278, 'lng': 124.1646302798927}, 'southwest': {'lat': -9.454304779892722, 'lng': 124.1619306201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Noelelo,,ChIJ5fAkcZ-fVSwRDU_bmOZAykA,3.0,ChIJ5fAkcZ-fVSwRDU_bmOZAykA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ5fAkcZ-fVSwRDU_bmOZAykA
