business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,plus_code,opening_hours,url
OPERATIONAL,"392C+66Q, Oebaki, Noebeba, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.9494031, 'lng': 124.3706028}, 'viewport': {'northeast': {'lat': -9.948053270107279, 'lng': 124.3719526298927}, 'southwest': {'lat': -9.950752929892722, 'lng': 124.3692529701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata air fatutek,ChIJC6vJOwD9VSwR6OVgg0f28gI,0.0,ChIJC6vJOwD9VSwR6OVgg0f28gI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJC6vJOwD9VSwR6OVgg0f28gI
OPERATIONAL,"Kusi, Kualin, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0451776, 'lng': 124.4569143}, 'viewport': {'northeast': {'lat': -10.04442085, 'lng': 124.4587019798927}, 'southwest': {'lat': -10.04744785, 'lng': 124.4560023201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Hono Desa Kusi,ChIJP2rvVQABViwR5thbgllkmJU,0.0,ChIJP2rvVQABViwR5thbgllkmJU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103393645092217092363"">A Google User</a>'], 'photo_reference': 'AUGGfZlfuWJ_r0oD6-8w8JSviQQOyF-YtyGcxqfcs17lfzfDwiSO4ZjZdW1orqqcn4x51dz767FSJDBXJD2WLZXH-EZKBkjslUAxjr9iVtsNG448ZJ_xY_74e7_HncVvqYMUGzntvCxMuSu_m_yXfdkd0OfpYsV_JaGSymAy_A2kRuGVU45F', 'width': 3120}]","{'compound_code': 'XF34+WQ Kusi, South Timor Tengah Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX6XF34+WQ'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJP2rvVQABViwR5thbgllkmJU
OPERATIONAL,"WG44+VQ, Tuapakas, Kualin, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0927717, 'lng': 124.5069233}, 'viewport': {'northeast': {'lat': -10.09137697010728, 'lng': 124.5082278298927}, 'southwest': {'lat': -10.09407662989272, 'lng': 124.5055281701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ENOKIU,ChIJ8RBCOaQDViwRbkmCeMUtM84,0.0,ChIJ8RBCOaQDViwRbkmCeMUtM84,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101833888118063191703"">A Google User</a>'], 'photo_reference': 'AUGGfZlgrQNHQX_22BHc4u_A20dcKT1xh5LsAx9w-_yHP1J9mQNBBwm6Zi5lV-QHIKOcjjsFGtSl_o1DumH5I8PEELEsyIHYNRX6KzEOJggRt4Gbln8413102pLVMJXXkn95nmCR9aD572EmvEZEJIr6ZrcAkYa4sF773EgWPo2FkzfWrmE4', 'width': 3000}]",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ8RBCOaQDViwRbkmCeMUtM84
OPERATIONAL,"WG44+9F, Tuapakas, Kualin, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0941077, 'lng': 124.5062123}, 'viewport': {'northeast': {'lat': -10.09264807010728, 'lng': 124.5073813298928}, 'southwest': {'lat': -10.09534772989272, 'lng': 124.5046816701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tuapakas Kolbano,ChIJw7QT4MMDViwRneR6UGrfuI8,5.0,ChIJw7QT4MMDViwRneR6UGrfuI8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108100230066744034823"">Melanton Natti</a>'], 'photo_reference': 'AUGGfZlz4ljIWs0Kgo4Q4Ml_PXbgviViT26I4Uea5rZzHD-wFjYsYzOWaQ8UCIwSVRGaYa4g1IRWpQuurpggENqS0IaaDY1m36ws2DA2HLBy83fMiIhduXemqKapv7Yd8odSq3aRIXhxRX6b6nkg1Bl_K0XnWKfJQh9xa_LE8d30-rJxW8cb', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJw7QT4MMDViwRneR6UGrfuI8
OPERATIONAL,"2FQJ+Q9, Ofu, Kolbano, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.960505999999999, 'lng': 124.4809543}, 'viewport': {'northeast': {'lat': -9.959793620107279, 'lng': 124.4819919798927}, 'southwest': {'lat': -9.962493279892723, 'lng': 124.4792923201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Manenu Ofu,ChIJG2OOoBv_VSwREwmfCdLr5Pk,5.0,ChIJG2OOoBv_VSwREwmfCdLr5Pk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 2464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102561948253457087348"">Yohanes Tahoni</a>'], 'photo_reference': 'AUGGfZlGq8HKQS6ko8_LoQBQI72XPN-ELfL9Zi-BYlrTviaWnOkn_WbilJOTYcW7MsGhYObp04IkY2HAYGDfqq8-Y6nDOfmSwmnd615yBjxHZ-jY4rr2C4ctrEtlX-wtUSRUAc-OUv29HOo6BTM25xw5Qodu6YYyvh-N0OB4RpQCD_vfI-61', 'width': 3280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJG2OOoBv_VSwREwmfCdLr5Pk
OPERATIONAL,"6F5Q+GVX, Sopo, Amanuban Tengah, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7911346, 'lng': 124.4897318}, 'viewport': {'northeast': {'lat': -9.789763720107278, 'lng': 124.4911053798927}, 'southwest': {'lat': -9.792463379892721, 'lng': 124.4884057201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Kuku - Maunum Niki-Niki,ChIJN5-lzA73VSwRg3rAs8XdZXA,5.0,ChIJN5-lzA73VSwRg3rAs8XdZXA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102684664390289561195"">Abang Supardin</a>'], 'photo_reference': 'AUGGfZle7EjL5JuKwrq4wkGzQi-Asw272q-NgcqUS1aOhb9NLuBJ1w13dIfIn97WxemqgNG27vrdgMXbCw8Gdt2xYJoKPE4UHiA6iF075Ch6j8_QsO1tozxwfNVD5KsMBtSaUiO6ahf7n9zQwyRP5SjieKTczePsa-XtAcnFWW-TYkQsVxrB', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJN5-lzA73VSwRg3rAs8XdZXA
OPERATIONAL,"XGX4+28J, Sei, jati, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0024062, 'lng': 124.5057525}, 'viewport': {'northeast': {'lat': -10.00149777010728, 'lng': 124.5071479298927}, 'southwest': {'lat': -10.00419742989272, 'lng': 124.5044482701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Durian Musang king,ChIJ04RaXAABViwRoaNTkwe4yvc,0.0,ChIJ04RaXAABViwRoaNTkwe4yvc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ04RaXAABViwRoaNTkwe4yvc
OPERATIONAL,"67MH+X9W, Oelbubuk, Mollo Tengah, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7650195, 'lng': 124.2784622}, 'viewport': {'northeast': {'lat': -9.764010020107278, 'lng': 124.2793449}, 'southwest': {'lat': -9.766709679892722, 'lng': 124.2758141}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Naismetan, Timor Tengah Selatan",ChIJwepj60DtVSwRJQTrfcLBW-g,5.0,ChIJwepj60DtVSwRJQTrfcLBW-g,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109815583315973203858"">A Google User</a>'], 'photo_reference': 'AUGGfZkxLqcvJITtP0jvU4Z1B54k3VU2l0sWrfYyBKFAIgnMjmJp-BxLMXIKUAXQGXX8SILVEZZ2xPMrE77u6W6q_9tlHt6MNRnrceVjHVqgn_JyugIKLx1jvtzZ5sMTfeGJ5daiDhs74rTLOJcg81ePqlRO-ePDPYx8VHFCHrLrvcmIf64t', 'width': 1080}]",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJwepj60DtVSwRJQTrfcLBW-g
OPERATIONAL,"7JJ4+G7, Mnelaanen, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.718639, 'lng': 124.6056924}, 'viewport': {'northeast': {'lat': -9.717270620107277, 'lng': 124.6070828298927}, 'southwest': {'lat': -9.71997027989272, 'lng': 124.6043831701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Golgota, Amnuban Timur",ChIJEwPw3G5d_ywRgSoCanGrGtk,4.7,ChIJEwPw3G5d_ywRgSoCanGrGtk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEwPw3G5d_ywRgSoCanGrGtk
CLOSED_TEMPORARILY,"W9Q4+V43, Noemuke, Amanuban Selatan, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0603731, 'lng': 124.3552824}, 'viewport': {'northeast': {'lat': -10.05895622010728, 'lng': 124.3565763798927}, 'southwest': {'lat': -10.06165587989272, 'lng': 124.3538767201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Cemara Noemuke,ChIJnf64AOkHViwRWvU5aQAMrjc,0.0,ChIJnf64AOkHViwRWvU5aQAMrjc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJnf64AOkHViwRWvU5aQAMrjc
CLOSED_TEMPORARILY,"W78H+JG, Oekiu, Amanuban Selatan, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.08342, 'lng': 124.278844}, 'viewport': {'northeast': {'lat': -10.08207017010728, 'lng': 124.2801938298927}, 'southwest': {'lat': -10.08476982989272, 'lng': 124.2774941701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Nikis PM,ChIJr-_cMpwJViwRvz3KsksIvxc,0.0,ChIJr-_cMpwJViwRvz3KsksIvxc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJr-_cMpwJViwRvz3KsksIvxc
CLOSED_TEMPORARILY,"W8PP+7CM, Unnamed Road, Noemuke, Kec. Amanuban Sel., Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.0642754, 'lng': 124.3360583}, 'viewport': {'northeast': {'lat': -10.06317327010728, 'lng': 124.3374015798927}, 'southwest': {'lat': -10.06587292989272, 'lng': 124.3347019201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cekdam Noemuke,ChIJj5lttwkHViwR-iP5JrMR94o,5.0,ChIJj5lttwkHViwR-iP5JrMR94o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105024496443510852894"">Maryan Walker</a>'], 'photo_reference': 'AUGGfZlKxzd3sQ6sP8NWNSdwGCh37eFxgFf2WA2ru09c66059JOVtjO_NeKY12vcaT8ZF6N9t3zUM0SoMKC-1Z7GkQ3Rwn8wb7JOAGnzUgnQEzkeo5nhsVUZ14lKP3eEvm1-oRbnjnGZ0mPsDwqPK9Z9aDvK-t2VScfMgdVXP6rrA8NKQfCd', 'width': 2560}]",,,https://www.google.com/maps/place/?q=place_id:ChIJj5lttwkHViwR-iP5JrMR94o
CLOSED_TEMPORARILY,"X856+8W9, Unnamed Road, Oekiu, Amanuban Selatan, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0417012, 'lng': 124.3123573}, 'viewport': {'northeast': {'lat': -10.04034862010728, 'lng': 124.3137104798927}, 'southwest': {'lat': -10.04304827989272, 'lng': 124.3110108201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Oekiu (dusun II),ChIJWUxthngJViwR8ZjSHa3XwZ8,5.0,ChIJWUxthngJViwR8ZjSHa3XwZ8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110744491186142437910"">Arys Intha</a>'], 'photo_reference': 'AUGGfZm8kCcBkrWcRgqXr9zNtaeWaiea0ZY3Mu2QfRUmq55DUBJ9ugsvygINPjLN3eljKjkHxX3ES-lXJHUWhb6X3E493ZlIXPPupOBFuu7VA4E8JBXXmeBjiryIAZS8qfutXKcAEGDlvAUONvHwSjZJ5r8LZtD17T4qwvzWCz8J1wIsaNHX', 'width': 9248}]",,,https://www.google.com/maps/place/?q=place_id:ChIJWUxthngJViwR8ZjSHa3XwZ8
CLOSED_TEMPORARILY,"R8WP+GF2, Toineke, Kualin, South Timor Tengah Regency, East Nusa Tenggara 85562, Indonesia","{'location': {'lat': -10.1537288, 'lng': 124.3361379}, 'viewport': {'northeast': {'lat': -10.15234812010728, 'lng': 124.3374812298927}, 'southwest': {'lat': -10.15504777989272, 'lng': 124.3347815701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cabang tambak garam Toineke,ChIJ37wja5IFViwRxwb1-EpG7aA,0.0,ChIJ37wja5IFViwRxwb1-EpG7aA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJ37wja5IFViwRxwb1-EpG7aA
CLOSED_TEMPORARILY,"X825+QW9, Unnamed Road, Oekiu, Amanuban Selatan, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0480795, 'lng': 124.3098508}, 'viewport': {'northeast': {'lat': -10.04667347010728, 'lng': 124.3111541298927}, 'southwest': {'lat': -10.04937312989272, 'lng': 124.3084544701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Renc Embung Ke'e,ChIJh3JSs_MJViwR6z_KwWou7Ok,0.0,ChIJh3JSs_MJViwR6z_KwWou7Ok,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110744491186142437910"">Arys Intha</a>'], 'photo_reference': 'AUGGfZnRdygq2h9-shj_aiWQQeObMSGR_nOpGc9YXJferwRQ-PWvZFpB99dzB0wH3d9isCeCJzWUOhXlW5Wxq2hrZ0uWVW4T6BK6_5OvQb2CtFrgdeAcBq2rdTy6No4qTxaIMzSu3lGbFGgPGR4fM-zK_9y-NS7rZDkKb7HzU_RsNXceITzb', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJh3JSs_MJViwR6z_KwWou7Ok
CLOSED_TEMPORARILY,"2924+H45, Unnamed Road, Fatutnana, Kec. Noebeba, Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.9986164, 'lng': 124.3553454}, 'viewport': {'northeast': {'lat': -9.997266570107277, 'lng': 124.3566952298927}, 'southwest': {'lat': -9.99996622989272, 'lng': 124.3539955701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Salib,ChIJIdeQxCz9VSwRMdUKCSvoers,4.0,ChIJIdeQxCz9VSwRMdUKCSvoers,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105024496443510852894"">Maryan Walker</a>'], 'photo_reference': 'AUGGfZlNQMkqkebyMrotR6VW4YzuBnVpH7nIvl4s9wPeBtHlxKmbXC6ms5mw3hoJO9fuu173GJNMCcNt5ytuHttj8Tz2Ll33qIAgheiitZhN2oTJJ45iDo6xxY0NJyyA1QbfOarn7_G5S0pTaInckDgaMAlVmsd-j8SSxhMQTb_H2A6bKagw', 'width': 2560}]",,,https://www.google.com/maps/place/?q=place_id:ChIJIdeQxCz9VSwRMdUKCSvoers
CLOSED_TEMPORARILY,"36WC+JJ3, Unnamed Road, Benlutu, Kec. Batu Putih, Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.903498299999999, 'lng': 124.221537}, 'viewport': {'northeast': {'lat': -9.902711120107277, 'lng': 124.2232610798927}, 'southwest': {'lat': -9.905410779892721, 'lng': 124.2205614201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Benlutu rice,ChIJY9Dkn0TnVSwRSLfaWaOI2lA,5.0,ChIJY9Dkn0TnVSwRSLfaWaOI2lA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJY9Dkn0TnVSwRSLfaWaOI2lA
CLOSED_TEMPORARILY,"24JM+84M, Jl. Batu Putih - Soe, Oebobo, Kec. Batu Putih, Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.9691729, 'lng': 124.1327925}, 'viewport': {'northeast': {'lat': -9.967833770107278, 'lng': 124.1341275298927}, 'southwest': {'lat': -9.970533429892722, 'lng': 124.1314278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Foto Noelmina,ChIJm1Viz6TfVSwRPaR_GW-bmZ4,0.0,ChIJm1Viz6TfVSwRPaR_GW-bmZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJm1Viz6TfVSwRPaR_GW-bmZ4
CLOSED_TEMPORARILY,"Niki Niki, Amanuban Tengah, South Timor Tengah Regency, East Nusa Tenggara 52877, Indonesia","{'location': {'lat': -9.8192895, 'lng': 124.4750371}, 'viewport': {'northeast': {'lat': -9.817947570107277, 'lng': 124.4764225298927}, 'southwest': {'lat': -9.820647229892721, 'lng': 124.4737228701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Elektronik,ChIJM52ia5P3VSwRub8vIEXP73o,0.0,ChIJM52ia5P3VSwRub8vIEXP73o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107396887225352597244"">A Google User</a>'], 'photo_reference': 'AUGGfZnYLB7tAAYPg4y2DXf8SI2FMt30KwNDhmtAjTh1tfzdLh6DfuryAvsCYJerOSy_TvH4hZ05Y_eP4zT0ePaC4bo9RZmXyt4AlSJVzrbCosU5f-pZyM6i7rIKEGnsUWBwA82sktJWcL1tW-d6q3cUl47UOapJe-TVsh8gtH1CGX6twNfi', 'width': 1080}]","{'compound_code': '5FJG+72 Niki Niki, South Timor Tengah Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q265FJG+72'}",,https://www.google.com/maps/place/?q=place_id:ChIJM52ia5P3VSwRub8vIEXP73o
CLOSED_TEMPORARILY,"XC3Q+CJ6, Kelle, Kuanfatu, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0464694, 'lng': 124.439027}, 'viewport': {'northeast': {'lat': -10.04516162010728, 'lng': 124.4404378298927}, 'southwest': {'lat': -10.04786127989272, 'lng': 124.4377381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Kelletunan,ChIJDzDcJAgBViwRLVGGXU_7NCM,5.0,ChIJDzDcJAgBViwRLVGGXU_7NCM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,"[{'height': 3998, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109061853263296183975"">nenohai arief</a>'], 'photo_reference': 'AUGGfZn6mtP66mZR6yrnQ-6yIttJdIaqnGUqs30Zh1mVAoDImuGqFvOcbPc8V0RRmAX8hA1dFaosk8bBslKRNGVky5YGEn0p0TkrjVVbwKZUnubks5OsooiRRXdYgN0chfLRa9Jh6r1OOgAx5KF8rE2602-y3qNBlI16q9Ib_WaylPRPcryp', 'width': 2998}]",,,https://www.google.com/maps/place/?q=place_id:ChIJDzDcJAgBViwRLVGGXU_7NCM
CLOSED_TEMPORARILY,"49XR+JR4, Nusa, Amanuban Barat, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.850982, 'lng': 124.3920876}, 'viewport': {'northeast': {'lat': -9.84974072010728, 'lng': 124.3934381298927}, 'southwest': {'lat': -9.852440379892723, 'lng': 124.3907384701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,nusaat,ChIJuYGPfATxVSwRjnFSQwc1-_I,0.0,ChIJuYGPfATxVSwRjnFSQwc1-_I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJuYGPfATxVSwRjnFSQwc1-_I
CLOSED_TEMPORARILY,"Oemolo, Amabi Oefeto Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0863842, 'lng': 124.1922614}, 'viewport': {'northeast': {'lat': -10.08494247010728, 'lng': 124.1939291298927}, 'southwest': {'lat': -10.08764212989272, 'lng': 124.1912294701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan johar,ChIJS8EDEjYLViwRKhAMZmnCi3Q,0.0,ChIJS8EDEjYLViwRKhAMZmnCi3Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113702542455699979984"">Ustho Kause</a>'], 'photo_reference': 'AUGGfZk8ZUhFFKKt_hl1gMZ2FiBbPU6Wi5C44aL7iF-Yi-ym6Cfwtp4NIVVcm8mp6R4xkuj-wknn5UOJ8ZbeRx5h_Y4iccdyIj9q9DsOzvyWds38VzA7P9tstwM1Mk9P65tWdMWaRzWak5fO0a-aftUKaCOXkd8hOiMIZQwPcp3tQ8apsyOw', 'width': 640}]","{'compound_code': 'W57R+CW Oemolo, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX6W57R+CW'}",,https://www.google.com/maps/place/?q=place_id:ChIJS8EDEjYLViwRKhAMZmnCi3Q
CLOSED_TEMPORARILY,"WC3V+77, Kualin, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0968426, 'lng': 124.4431908}, 'viewport': {'northeast': {'lat': -10.09520552010728, 'lng': 124.4445821798927}, 'southwest': {'lat': -10.09790517989272, 'lng': 124.4418825201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eli,ChIJz9YlgDoDViwRZ3_-EhX1kyc,0.0,ChIJz9YlgDoDViwRZ3_-EhX1kyc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJz9YlgDoDViwRZ3_-EhX1kyc
CLOSED_TEMPORARILY,"WG23+VH, Tuapakas, Kualin, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0967929, 'lng': 124.5038134}, 'viewport': {'northeast': {'lat': -10.09524202010728, 'lng': 124.5049696298927}, 'southwest': {'lat': -10.09794167989272, 'lng': 124.5022699701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Oebon,ChIJhasW6jwDViwRA4InV1DfxfE,0.0,ChIJhasW6jwDViwRA4InV1DfxfE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117790115445700679444"">A Google User</a>'], 'photo_reference': 'AUGGfZkP_P3fC910QkzAt7jAgNOE1Ef-dKG53rLd1gSf3b8afGd_MFaWpCwoWB8Dmw7p4IJ7P9fqC5l3tjvEoZ0FrpfJPuHrMKNC1gQNgosPlujHVEMnsYk9luXhis5_fhfzNORWjIRmh1RMowrv44lU3lPL9CBfNeHHjt6CIuMEsjm82pb8', 'width': 3060}]",,,https://www.google.com/maps/place/?q=place_id:ChIJhasW6jwDViwRA4InV1DfxfE
