formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,url
"VXPJ+2MG, Kertajaya, Cibatu, Garut Regency, West Java 44185, Indonesia","{'location': {'lat': -7.1149472, 'lng': 107.9817076}, 'viewport': {'northeast': {'lat': -7.113582320107279, 'lng': 107.9828954798927}, 'southwest': {'lat': -7.116281979892722, 'lng': 107.9801958201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Mancing Pak Iwan Cipanas,,ChIJX3X-WwC1aC4RTLhVEN5py1U,ChIJX3X-WwC1aC4RTLhVEN5py1U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJX3X-WwC1aC4RTLhVEN5py1U
"VXXP+82C, Keresek, Cibatu, Garut Regency, West Java 44185, Indonesia","{'location': {'lat': -7.101699, 'lng': 107.985666}, 'viewport': {'northeast': {'lat': -7.100646070107278, 'lng': 107.9868630298927}, 'southwest': {'lat': -7.103345729892721, 'lng': 107.9841633701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA PEMANCINGAN LOJI,,ChIJH914IQC1aC4RPaMAZsvmA5c,ChIJH914IQC1aC4RPaMAZsvmA5c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJH914IQC1aC4RPaMAZsvmA5c
"VXPJ+423, Kertajaya, Cibatu, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.114735, 'lng': 107.9800435}, 'viewport': {'northeast': {'lat': -7.113321470107278, 'lng': 107.9813822798927}, 'southwest': {'lat': -7.116021129892722, 'lng': 107.9786826201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cipanas Desa No.02 RT 01 RW 02 Desa Kertajaya,,ChIJpRtQxlu1aC4RcBxN8gTaNkQ,ChIJpRtQxlu1aC4RcBxN8gTaNkQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJpRtQxlu1aC4RcBxN8gTaNkQ
"VXW8+5Q4, KP PASIRJUNTI, RT.04/RW.09, Cibatu, Kec. Cibatu, Kabupaten Garut, Jawa Barat, Indonesia","{'location': {'lat': -7.104609, 'lng': 107.9669467}, 'viewport': {'northeast': {'lat': -7.1037907, 'lng': 107.9685009298927}, 'southwest': {'lat': -7.107063900000001, 'lng': 107.9658012701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM PAMCING ISUR,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108288870138812242369"">A Google User</a>'], 'photo_reference': 'AUGGfZk47ST_3zvBNtqlRaEC4De7QYRxpVvyN2LU8IHaICrhgvJsEgbFTed7whnJxWQm2Y791CTufh1_QSGpMgZY6iWCem8JFuQymvCTG_VKkQQFTh4wzdMJVWNzuGbur3dHncov957dvGImHx1aGwLx2Y2q46y3jLRezsSs-Rd3GF1blWZd', 'width': 4624}]",ChIJKZrdOAC1aC4RNF_sFRVXnoM,ChIJKZrdOAC1aC4RNF_sFRVXnoM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJKZrdOAC1aC4RNF_sFRVXnoM
"Jl. Sukahaji-Wanakerta No.61, Sukaluyu, Kec. Sukawening, Kabupaten Garut, Jawa Barat 44184, Indonesia","{'location': {'lat': -7.114127499999999, 'lng': 107.993969}, 'viewport': {'northeast': {'lat': -7.112761070107277, 'lng': 107.9952421798927}, 'southwest': {'lat': -7.115460729892721, 'lng': 107.9925425201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balong Pa Aki,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116367802598302889754"">Susi Susilawati</a>'], 'photo_reference': 'AUGGfZlQzaH8MxfARXuhLXk2Y1mMzM8bt48UQI39s2oz8XJQmbQ8IqykAluVcj9IaQDcL0HNZXEGjZOXdwaNNnV4lgP0z0q34-XiGnrgGrg45IP-LoNIGyEv5SbQp8zEjO95HSYXlSqxD4PbtB25pZXAKP5kaVDn78GQ1ZoMJDVZIqo6WXEE', 'width': 720}]",ChIJT8EefZa1aC4RrkKaB1DZKqk,ChIJT8EefZa1aC4RrkKaB1DZKqk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'VXPV+9H Sukaluyu, Garut Regency, West Java, Indonesia', 'global_code': '6P49VXPV+9H'}",5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJT8EefZa1aC4RrkKaB1DZKqk
"VXRX+222 Situ Jaruju, Sukaluyu, Kec. Sukawening, Kabupaten Garut, Jawa Barat 44184, Indonesia","{'location': {'lat': -7.109999999999999, 'lng': 107.9975}, 'viewport': {'northeast': {'lat': -7.108875770107278, 'lng': 107.9991882798927}, 'southwest': {'lat': -7.111575429892722, 'lng': 107.9964886201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Jaruju,,ChIJiSbPX6O1aC4R_1ns1d6SYDA,ChIJiSbPX6O1aC4R_1ns1d6SYDA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJiSbPX6O1aC4R_1ns1d6SYDA
"Kp.Curug Nyalindung, Karyasari, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191, Indonesia","{'location': {'lat': -7.116386299999999, 'lng': 107.9619055}, 'viewport': {'northeast': {'lat': -7.114979070107278, 'lng': 107.9631711298927}, 'southwest': {'lat': -7.117678729892722, 'lng': 107.9604714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Nyalindung,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114650360743071051577"">A Google User</a>'], 'photo_reference': 'AUGGfZkrDVUp1Z51jA4ln3NaKpQuUu8BrFhJprVWleIq4rKtf4e4t-jkD7EFj5bT_P5U0RKd_zZagKzUub1-aKWpclEmBJ4AXipb6U3rclI0npRqizL4gaJBrlvn90Bp4P_K9WDjMlbGeD6DE8y8pNHW0XDtlA4qzLDvb6qal9MMQRIpMPtU', 'width': 1600}]",ChIJ5RW2XiS1aC4Rjace60ujgb0,ChIJ5RW2XiS1aC4Rjace60ujgb0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'VXM6+CQ Karyasari, Garut Regency, West Java, Indonesia', 'global_code': '6P49VXM6+CQ'}",4.4,7.0,,https://www.google.com/maps/place/?q=place_id:ChIJ5RW2XiS1aC4Rjace60ujgb0
"Kp curug asem No.Desa, Karyasari, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191, Indonesia","{'location': {'lat': -7.1176204, 'lng': 107.9602318}, 'viewport': {'northeast': {'lat': -7.116273270107278, 'lng': 107.9616122298927}, 'southwest': {'lat': -7.118972929892721, 'lng': 107.9589125701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kec banyuresmi,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105323674909111782619"">A Google User</a>'], 'photo_reference': 'AUGGfZlBGe5jGs8ZNUN8_OiV_q2rVIwyP2XQQ_81V0kbRtNhCUyUS7gzkzVVskhFJyShJyk4RihguPtQTcc3bK-5HEoCoFue_OqsgY3YQtGjfSpqu8GXrpeE99LGRBIL2ayJPYY_lgm6BXBu6S75nVzTCfj1u3A8lp-2GVtHO_F9XpZ4jQw_', 'width': 3120}]",ChIJ8StkcvC1aC4R4Ju6NoE0O5w,ChIJ8StkcvC1aC4R4Ju6NoE0O5w,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'VXJ6+X3 Karyasari, Garut Regency, West Java, Indonesia', 'global_code': '6P49VXJ6+X3'}",4.3,7.0,,https://www.google.com/maps/place/?q=place_id:ChIJ8StkcvC1aC4R4Ju6NoE0O5w
"VWRQ+PVH, Tambaksari, Leuwigoong, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.108189899999999, 'lng': 107.9397315}, 'viewport': {'northeast': {'lat': -7.107172220107277, 'lng': 107.9413520298927}, 'southwest': {'lat': -7.109871879892721, 'lng': 107.9386523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SITU SARKANJUT,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102769231240838164340"">A Google User</a>'], 'photo_reference': 'AUGGfZmGb7jARw8jNvs7rxIKOGt_UaXhr1aRgVCeY4e3QZsihiLCJMHuBu9Jbyx2CHewwC56phtc2Xkc-WoWb3H4rT5OxlFwov2tWJJXka-yaW789a_NQKwKJGnfschGHxTcJulHf__vy3ZewyIm1BHaKHFVvJwC4Zt4KBwoGaxCcfrFC-US', 'width': 3000}]",ChIJRx47sI-3aC4RkEv6pnWavcM,ChIJRx47sI-3aC4RkEv6pnWavcM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.4,81.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJRx47sI-3aC4RkEv6pnWavcM
"W2V8+M7X, Nanjungjaya, Kersamanah, Garut Regency, West Java 44185, Indonesia","{'location': {'lat': -7.0559102, 'lng': 108.0162275}, 'viewport': {'northeast': {'lat': -7.054420420107277, 'lng': 108.0173487798927}, 'southwest': {'lat': -7.057120079892721, 'lng': 108.0146491201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung barudak ramah,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101126900977131795787"">A Google User</a>'], 'photo_reference': 'AUGGfZmVXskjZaVdBEqrF7aTdnB3Tdxn_u0JeFK775rF-I_gvoqqNN2WIMOh-5cbkhJKpALXPm-_b-P3ppQgVwa2M5QMRv1_fz_LmK2t0WAoew8d0Yqpi4B-k9xHSZM2SCwrvu9xqn4HMCF5IVte3R2PKIF-gok7fEDYnHqJVTQKhx3e3o8f', 'width': 2448}]",ChIJRwGosxrLaC4RiLiX4y5t24E,ChIJRwGosxrLaC4RiLiX4y5t24E,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,1.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJRwGosxrLaC4RiLiX4y5t24E
"Kp Patrol RW06, Karanganyar, Kec. Cibiuk, Kabupaten Garut, Jawa Barat 44192, Indonesia","{'location': {'lat': -7.086890899999999, 'lng': 107.9442982}, 'viewport': {'northeast': {'lat': -7.083173449999997, 'lng': 107.9458172298927}, 'southwest': {'lat': -7.088130049999999, 'lng': 107.9431175701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Landing Area Pusat Latihan Aerosport Haruman Jingga,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111905359469606371639"">A Google User</a>'], 'photo_reference': 'AUGGfZkdtMgt7Io-AoPDFn6qMwl_2G-R85lumX1rybk1Mfg1TFgFHrTYpKWWuRBXq_pov-Es3AOng9OMRCcbgn5Uv2d9FZHiH9RHSLCR4hiM3n0Qflca9Avf9Mfe2J8qpKAAIBzvQlW6zp0ro5WLV5exNAnO8nFK0uCvVX9O6627DrMonjtG', 'width': 1080}]",ChIJiVqmvmu3aC4Rc3axm5FcZOE,ChIJiVqmvmu3aC4Rc3axm5FcZOE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'WW7V+6P Karanganyar, Garut Regency, West Java, Indonesia', 'global_code': '6P49WW7V+6P'}",4.8,18.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJiVqmvmu3aC4Rc3axm5FcZOE
"WXCF+95P, Cibiuk Kidul, Cibiuk, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.079026799999999, 'lng': 107.9729405}, 'viewport': {'northeast': {'lat': -7.077459820107277, 'lng': 107.9741764298927}, 'southwest': {'lat': -7.080159479892721, 'lng': 107.9714767701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bilpa,,ChIJ-6A1dgC1aC4RtwMpqvOInTA,ChIJ-6A1dgC1aC4RtwMpqvOInTA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ-6A1dgC1aC4RtwMpqvOInTA
"VXH4+VXH, Karyasari, Banyuresmi, Garut Regency, West Java 44191, Indonesia","{'location': {'lat': -7.1203116, 'lng': 107.9574899}, 'viewport': {'northeast': {'lat': -7.118930920107278, 'lng': 107.9588326298927}, 'southwest': {'lat': -7.121630579892722, 'lng': 107.9561329701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Daramaga,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107213891024183797118"">Iwan Renatis</a>'], 'photo_reference': 'AUGGfZlXXrvlmooiltFEjRPcJuTp09qZlpb_Z2jkLmx8cY3WA2eOCzbDtgsJp-6Lk7l6myl30o_sBggMtO7w9HPijTb9vhja1ZXexVRw7l3lrxShPtuMiHaAvTQyLVhWHIGCJ0XQokjBnHK35sf2sAKVNO_NwPG0iEhEjRcdapIFwJUuedfZ', 'width': 1280}]",ChIJzWZurw-1aC4Rp57fbEhW-M4,ChIJzWZurw-1aC4Rp57fbEhW-M4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,2.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJzWZurw-1aC4Rp57fbEhW-M4
"V28R+2F, Mekarwangi, Sukawening, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.134910499999999, 'lng': 108.0411514}, 'viewport': {'northeast': {'lat': -7.133306099999997, 'lng': 108.0426791298927}, 'southwest': {'lat': -7.139723700000002, 'lng': 108.0399794701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Pak ACEK kopi BATU LAWANG,,ChIJ0xbTAQC1aC4R7beLe-VxTlY,ChIJ0xbTAQC1aC4R7beLe-VxTlY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ0xbTAQC1aC4R7beLe-VxTlY
"Cigentur, RT.003/RW.009, Sukamerang, Kec. Kersamanah, Kabupaten Garut, Jawa Barat 44185, Indonesia","{'location': {'lat': -7.064166999999999, 'lng': 108.0095828}, 'viewport': {'northeast': {'lat': -7.062385120107278, 'lng': 108.0106317298927}, 'southwest': {'lat': -7.065084779892722, 'lng': 108.0079320701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon Jati Hendin,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118103533893361924731"">mira maheswari</a>'], 'photo_reference': 'AUGGfZkqrun01_PxD1YOX2HcmdjCSr31etfZUo3Sm5gExWDybzEEMDs0HwlYY2utjpLIloNL0t8MJFLZHTB8MGuLmi2uwH-M9zKJv6jPQunjB-5qzrugOvjUGFkhK1XqBJiedIR92qWK4Avd4XiMQeuzHX30pe1cGJMc2sGocUI4mOkvohG9', 'width': 4096}]",ChIJRf1JVo7KaC4RNut8ToW6jiU,ChIJRf1JVo7KaC4RNut8ToW6jiU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'W2P5+8R Sukamerang, Garut Regency, West Java, Indonesia', 'global_code': '6P4CW2P5+8R'}",4.3,24.0,,https://www.google.com/maps/place/?q=place_id:ChIJRf1JVo7KaC4RNut8ToW6jiU
"X272+HM5, Jl. Galuh Pakuan, Galihpakuwon, Kec. Balubur Limbangan, Kabupaten Garut, Jawa Barat 44186, Indonesia","{'location': {'lat': -7.0358832, 'lng': 108.0016069}, 'viewport': {'northeast': {'lat': -7.034737720107278, 'lng': 108.0029188798927}, 'southwest': {'lat': -7.037437379892721, 'lng': 108.0002192201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa Siliwangi,,ChIJI2G6CwDLaC4R7cP6cN9mxQc,ChIJI2G6CwDLaC4R7cP6cN9mxQc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJI2G6CwDLaC4R7cP6cN9mxQc
"WXCF+H8H, Cibiuk Kidul, Cibiuk, Garut Regency, West Java 44193, Indonesia","{'location': {'lat': -7.078562000000001, 'lng': 107.9733592}, 'viewport': {'northeast': {'lat': -7.077094670107278, 'lng': 107.9744582298927}, 'southwest': {'lat': -7.079794329892722, 'lng': 107.9717585701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Seeng,"[{'height': 3118, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109482758957200210965"">109482758957200210965</a>'], 'photo_reference': 'AUGGfZlFM0ncJCeaEIPtpWwz9Hp_YAt4TRD9xqPBhb7F2VEgRjEwIH1soJZaDITg9S0XFjFXnva70DzblPFRg5EhAtVxGTyP3PJkkhzlGTafg8V4Zyj6Q7QgIjKBwtA17kE6NPvNmSfyUlUhaSH6J3kzdwkEGf0cRB3BWM9LGsb16zbbGZ5F', 'width': 4158}]",ChIJU8wMaLTLaC4RzjzxkRZ1vd4,ChIJU8wMaLTLaC4RzjzxkRZ1vd4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,3.9,12.0,,https://www.google.com/maps/place/?q=place_id:ChIJU8wMaLTLaC4RzjzxkRZ1vd4
"XX9Q+Q54, Jl. Raden Siti Baghdad, Limbangan Timur, Kec. Balubur Limbangan, Kabupaten Garut, Jawa Barat 44186, Indonesia","{'location': {'lat': -7.0296951, 'lng': 107.9872266}, 'viewport': {'northeast': {'lat': -7.028541770107279, 'lng': 107.9888692798927}, 'southwest': {'lat': -7.031241429892723, 'lng': 107.9861696201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leuwi bolang,,ChIJ-_0jXBjLaC4Rv3YtoWkoB5k,ChIJ-_0jXBjLaC4Rv3YtoWkoB5k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ-_0jXBjLaC4Rv3YtoWkoB5k
"VX8F+QHM, Dangdeur, Banyuresmi, Garut Regency, West Java 44191, Indonesia","{'location': {'lat': -7.133034299999999, 'lng': 107.9739244}, 'viewport': {'northeast': {'lat': -7.131902420107278, 'lng': 107.9752645798927}, 'southwest': {'lat': -7.134602079892722, 'lng': 107.9725649201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lengok Ringgit Riverpark,,ChIJ4bZaFQC1aC4RG7n7mMFNApM,ChIJ4bZaFQC1aC4RG7n7mMFNApM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ4bZaFQC1aC4RG7n7mMFNApM
"WXF8+H5, Cibiuk Kidul, Cibiuk, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.076042999999999, 'lng': 107.965495}, 'viewport': {'northeast': {'lat': -7.074802970107278, 'lng': 107.96791975}, 'southwest': {'lat': -7.077502629892722, 'lng': 107.96468675}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon umbul,,ChIJUz_JYwDLaC4ROmbTYgnpJXw,ChIJUz_JYwDLaC4ROmbTYgnpJXw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJUz_JYwDLaC4ROmbTYgnpJXw
"XX9W+7WM, Dunguswiru, Balubur Limbangan, Garut Regency, West Java 44186, Indonesia","{'location': {'lat': -7.031788100000001, 'lng': 107.9970676}, 'viewport': {'northeast': {'lat': -7.030398970107277, 'lng': 107.9985603798927}, 'southwest': {'lat': -7.033098629892721, 'lng': 107.9958607201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Cipancar,,ChIJTYOSywzLaC4Rsp0rBkyspTI,ChIJTYOSywzLaC4Rsp0rBkyspTI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJTYOSywzLaC4Rsp0rBkyspTI
"VX6H+JJ3, Jln.citameng Rahayu, RT.01/RW.01, Sukamulya, Kec. Pangatikan, Kabupaten Garut, Jawa Barat 44184, Indonesia","{'location': {'lat': -7.138489099999999, 'lng': 107.9790549}, 'viewport': {'northeast': {'lat': -7.136691720107279, 'lng': 107.9801208798927}, 'southwest': {'lat': -7.139391379892722, 'lng': 107.9774212201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leuwi Teureup,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105889059551838329457"">Sandra Yudistira</a>'], 'photo_reference': 'AUGGfZniZs2ZOuqAvAcC3onAAVpCOUgNbi2dyTcKOqKezZxQ7srvNgzFcMdSU3EDXYpZiGUINl_OiU0UCrEeeR0qwjh9s5YMomjPC-1cea0oHlQ-zHf4DNtRIpeOLyxjoH0P4582_bZ9dPf6qPzU5n7S-g0590deNTvNFXB3-JC45T0pmoBv', 'width': 2576}]",ChIJ-Q2hi1i1aC4RtrO2UF9MmI4,ChIJ-Q2hi1i1aC4RtrO2UF9MmI4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ-Q2hi1i1aC4RtrO2UF9MmI4
"Kp.cimuncang rt/rw 01/02, desa, Kutanagara, Kec. Malangbong, Kabupaten Garut, Jawa Barat 44188, Indonesia","{'location': {'lat': -7.0784129, 'lng': 108.0532669}, 'viewport': {'northeast': {'lat': -7.077077820107277, 'lng': 108.0545093798927}, 'southwest': {'lat': -7.079777479892721, 'lng': 108.0518097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KPPK # komunitas pecinta pelung kutanagara #,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115907564070992365572"">Agoen Gunawan</a>'], 'photo_reference': 'AUGGfZlEtTWyPnlrRAwaaamBUbyC21iJCDGvBrfMWbt_h54QuMX38mbIYLcAXWLPMMoBo3SDwQUe-OdWy8n-IdqfEwQgbZ9eHzhx_PG7ftaAcczUUgl1mstL860jRjoWGC_-vyl5jvcLNrbd4f0Mfu9cPlm0bg7AcCT8glkOjMeKy_19FvMM', 'width': 3000}]",ChIJx5vjELpLby4RIqVM2cgQWkg,ChIJx5vjELpLby4RIqVM2cgQWkg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'W3C3+J8 Kutanagara, Garut Regency, West Java, Indonesia', 'global_code': '6P4CW3C3+J8'}",0.0,0.0,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJx5vjELpLby4RIqVM2cgQWkg
"V3R6+XHV, Sanding, Malangbong, Garut Regency, West Java, Indonesia","{'location': {'lat': -7.1075008, 'lng': 108.0614269}, 'viewport': {'northeast': {'lat': -7.106162120107278, 'lng': 108.0627471298927}, 'southwest': {'lat': -7.108861779892722, 'lng': 108.0600474701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Baru kodok,,ChIJT6MkLrpLby4RVky_3cQABwE,ChIJT6MkLrpLby4RVky_3cQABwE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJT6MkLrpLby4RVky_3cQABwE
"WX96+7RR, Cibiuk Kidul, Cibiuk, Garut Regency, West Java 44193, Indonesia","{'location': {'lat': -7.081752799999999, 'lng': 107.9620001}, 'viewport': {'northeast': {'lat': -7.080425870107279, 'lng': 107.9634411298927}, 'southwest': {'lat': -7.083125529892722, 'lng': 107.9607414701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Bera Cibiuk Kidul,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111535258194791138178"">Wi Bowo</a>'], 'photo_reference': 'AUGGfZmMqCJiys7GnzzPYJwCrMnLD910jBvxK0XwkIfWUc6AWjyhmhIWruoOXdkHtyCXF74rzWAQS4dCWS8-1IC7OCCftKhtK-gqIswzIRKM-M8xMx0VwAMXmDLh87EUDZghavbTHDPTnVBsDYUCCn_6NCKNbobU0SWUdS933q8rmCWt7jz7', 'width': 2250}]",ChIJ94_3mea1aC4RM785sShrdu8,ChIJ94_3mea1aC4RM785sShrdu8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ94_3mea1aC4RM785sShrdu8
