business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,price_level,url
OPERATIONAL,"Paslaten Dua, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3221845, 'lng': 124.8472609}, 'viewport': {'northeast': {'lat': 1.323581779892722, 'lng': 124.8486038298927}, 'southwest': {'lat': 1.320882120107278, 'lng': 124.8459041701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Villa Marion - H Villas,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102760536914487702604"">Faldo G Y Moningka</a>'], 'photo_reference': 'AUGGfZnXratCkGI6MIIbC-QJhcGg9AqSj0YiVhGmgNqmYpvIvE6B9LjF_sMW1xjUuRGpxNcGBybjtRVeEAKaGItbsVlcpuEqt-7sGKoUGX-KM0Lzfg-QzkWRcNOTM_W8L6yNVoRl2q7BULfzZPkYIG2qHCVpQrTq4t1jhTzXPsBn-C8D3dNz', 'width': 12000}]",ChIJ27p70mRthzIRLJSkFVUIgVc,"{'compound_code': '8RCW+VW Paslaten Dua, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RCW+VW'}",4.6,ChIJ27p70mRthzIRLJSkFVUIgVc,"['cafe', 'food', 'point_of_interest', 'establishment']",138,,{'open_now': True},2.0,https://www.google.com/maps/place/?q=place_id:ChIJ27p70mRthzIRLJSkFVUIgVc
OPERATIONAL,"Jl. Piere Tendean No.85, Sario Utara, Lingkungan 3, Kota Manado, Sulawesi Utara 95111, Indonesia","{'location': {'lat': 1.4729198, 'lng': 124.8330501}, 'viewport': {'northeast': {'lat': 1.474449629892722, 'lng': 124.8342521798927}, 'southwest': {'lat': 1.471749970107278, 'lng': 124.8315525201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Manado City Center Boulevard,"[{'height': 4682, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117185280052168291467"">Hotel ibis Manado City Center Boulevard</a>'], 'photo_reference': 'AUGGfZmgDfGmN9wyh24H_e2hCLU6pD0TwlLO6w0pYv-CgzRttZbHMNyHwVUxjxIHy4k0s9NhDX7-F6TgoyOnBa-K1yxdzQjEbXyNuwjI5DPn0Q4awwEC8rxZcbfL_QNZ8hy_2cIjdSNhxQ66nGyTkSpO3tX612mCohUHINPL4drlbsAIKcf-', 'width': 3744}]",ChIJDwoRvh11hzIRKI9MskVI-Jo,"{'compound_code': 'FRFM+56 North Sario, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRFM+56'}",4.5,ChIJDwoRvh11hzIRKI9MskVI-Jo,"['lodging', 'point_of_interest', 'establishment']",3510,,,,https://www.google.com/maps/place/?q=place_id:ChIJDwoRvh11hzIRKI9MskVI-Jo
OPERATIONAL,"Jl. Stadion 2 Saudara, Manembo-nembo Atas, Kec. Matuari, Kota Bitung, Sulawesi Utara 95545, Indonesia","{'location': {'lat': 1.4369782, 'lng': 125.1046869}, 'viewport': {'northeast': {'lat': 1.438231129892722, 'lng': 125.1060552298927}, 'southwest': {'lat': 1.435531470107278, 'lng': 125.1033555701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,C-Breez Resort Bitung,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105860875216257600268"">Kartika Saridewi</a>'], 'photo_reference': 'AUGGfZlZBw37OZIWmfsV22ChIb4AiOrwfEDES3AMi60SZweJC8gM15rNxrbagSxcgkeFXl4-Ge77tonHzDAUbuDCWFwwqCmMokFiq8HBgc37Ifm-gA3gnf5bndRG8LcNHNTI6JRfgmhF6l-s6eTVZTXnPw1OWL46vnhuP1WjqPoeuUxCBepB', 'width': 5333}]",ChIJKXqAk1IHhzIR6nokFQ523t4,"{'compound_code': 'C4P3+QV Manembo-nembo Atas, Bitung City, North Sulawesi, Indonesia', 'global_code': '6QH7C4P3+QV'}",4.3,ChIJKXqAk1IHhzIR6nokFQ523t4,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",101,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJKXqAk1IHhzIR6nokFQ523t4
OPERATIONAL,"Jl. Langowan - Tondano, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.2780216, 'lng': 124.9019897}, 'viewport': {'northeast': {'lat': 1.279346729892722, 'lng': 124.9033986298927}, 'southwest': {'lat': 1.276647070107278, 'lng': 124.9006989701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Wale Walanda,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114318819587378739237"">ferry koagouw</a>'], 'photo_reference': 'AUGGfZmeVcxTH2AhQWylmgV-F3Uwo-GnfqkvZdL1R4bMHsPqFBCPGo4XkpYS96riFWbRRIVKDHzvNtG1HC6rYPEdVJ50KqxAfJOU4bYd3QeZMkKFJOK2Jb_2O4Nbtgzaj1BC6gAe9K_upBpZaaQ5K9fyNbxI4HiTPEbCBagF-mWwKdEzDJUV', 'width': 4000}]",ChIJy9wq-bYVhzIRWdMd6OTlG6k,"{'compound_code': '7WH2+6Q Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WH2+6Q'}",4.5,ChIJy9wq-bYVhzIRWdMd6OTlG6k,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",93,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJy9wq-bYVhzIRWdMd6OTlG6k
OPERATIONAL,"No.6, Jl. W.R. Supratman, Lawangirung, Kec. Wenang, Sulawesi Utara, 95123, Indonesia","{'location': {'lat': 1.4877624, 'lng': 124.8475543}, 'viewport': {'northeast': {'lat': 1.489029579892722, 'lng': 124.8488772298927}, 'southwest': {'lat': 1.486329920107278, 'lng': 124.8461775701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Istanaku Hotel,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109644532005653556782"">A Google User</a>'], 'photo_reference': 'AUGGfZkVsN2xdSmTdmB29E6hONwvLuCwAuos3W901hxvSowsx8WlDYNPIebY2By7lZ7IIR4J394ebHgg4UQzW33mE3GWcucIS1_0nHs9p-GHttl4abojia4FMJmj8i47ZYrMPoRXSUYSuduERnmHgplrcr1LKKm7lr3zaWTekCgpByH_by6f', 'width': 1600}]",ChIJ0cNsb0J1hzIR8cDUYWXqoa4,"{'compound_code': 'FRQX+42 Lawangirung, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRQX+42'}",4.5,ChIJ0cNsb0J1hzIR8cDUYWXqoa4,"['lodging', 'point_of_interest', 'establishment']",603,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ0cNsb0J1hzIR8cDUYWXqoa4
OPERATIONAL,"Jl. Stadion Klabat Selatan No.99, Karombasan Utara, Kec. Wanea, Kota Manado, Sulawesi Utara 95117, Indonesia","{'location': {'lat': 1.4580829, 'lng': 124.8365584}, 'viewport': {'northeast': {'lat': 1.459474579892722, 'lng': 124.8377955798927}, 'southwest': {'lat': 1.456774920107278, 'lng': 124.8350959201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Roger's Hotel Manado,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111065860461871524435"">A Google User</a>'], 'photo_reference': 'AUGGfZmgektbQOwsncRcMwGE2jUlI20JyWxTdFi0jEBOvAQzuqtCxGdiMBdX2bzPc-5MkDPVfRdffbC2rCg-Pt7pRLMrzXGfeQsdMhfRiertqmdvauxzwKym91QYLN0fzRiXlIur5gPV-SMj0WDQr3dLRsTNTOJTRfgtYefGY4RKBOcnHHNP', 'width': 1848}]",ChIJzw05l_V1hzIRwWDAOx8dOhg,"{'compound_code': 'FR5P+6J North Karombasan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR5P+6J'}",4.7,ChIJzw05l_V1hzIRwWDAOx8dOhg,"['lodging', 'point_of_interest', 'establishment']",366,,,,https://www.google.com/maps/place/?q=place_id:ChIJzw05l_V1hzIRwWDAOx8dOhg
OPERATIONAL,"Jl. Jend Sudirman, Gunung Wenang, Pinaesaan, Wenang, Pinaesaan Wenang Pinaesaan Wenang, Pinaesaan, Kec. Wenang, Kota Manado, Sulawesi Utara 95123, Indonesia","{'location': {'lat': 1.4910496, 'lng': 124.8429131}, 'viewport': {'northeast': {'lat': 1.492525179892722, 'lng': 124.8443478298927}, 'southwest': {'lat': 1.489825520107278, 'lng': 124.8416481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sintesa Peninsula Hotel Manado,"[{'height': 2912, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102607768521025004231"">Sintesa Peninsula</a>'], 'photo_reference': 'AUGGfZm_q7Wfdyu200kVZt3v8NJD3nx_m6YUCK1cSnn5ke2XO3ec0N2vthehBP77YmMWS7I2xa-k1sdabw1TAP3ch3mR6dYkqXKdIzwaT2rxTYRRpd5Rl2dX7ufmC1eTwJbp8MvPTlcJ843-owmnq9XnnHZSt1Smy_etFQlw5Q3cFuOOU4OV', 'width': 4368}]",ChIJd6X3x0F1hzIRE6Do8rI0rZE,"{'compound_code': 'FRRV+C5 Pinaesaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRRV+C5'}",4.5,ChIJd6X3x0F1hzIRE6Do8rI0rZE,"['lodging', 'point_of_interest', 'establishment']",3433,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJd6X3x0F1hzIRE6Do8rI0rZE
OPERATIONAL,"Jl. Piere Tendean, Kota Manado, Sulawesi Utara 95111, Indonesia","{'location': {'lat': 1.481043, 'lng': 124.833167}, 'viewport': {'northeast': {'lat': 1.482483229892722, 'lng': 124.8344067798927}, 'southwest': {'lat': 1.479783570107278, 'lng': 124.8317071201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Whiz Prime Hotel Megamas Manado,"[{'height': 567, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114758481734460960051"">Whiz Prime Megamas Manado</a>'], 'photo_reference': 'AUGGfZksCMHjwhGq_gh60dSKP9URWYWuLpH97_vvAlEYKapohI9Jxymp3p7zFL6U1O8-phIaEj9tBQwMbyzB-2s1T5OfwizBZJQojR8FvNFWV6XBdFfP4UWm9-c7DEpUV4mFVRbiFFGLw8i7_6PpfBLzGlR4uT6_iZ_GqHwzugZj1qGgrstJ', 'width': 850}]",ChIJ50-l2BN1hzIRenFh3DLbJqA,"{'compound_code': 'FRJM+C7 South Wenang, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRJM+C7'}",4.3,ChIJ50-l2BN1hzIRenFh3DLbJqA,"['lodging', 'point_of_interest', 'establishment']",5366,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ50-l2BN1hzIRenFh3DLbJqA
OPERATIONAL,"Jl. Walanda Maramis, Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4584253, 'lng': 124.9334547}, 'viewport': {'northeast': {'lat': 1.459807879892722, 'lng': 124.9348325298927}, 'southwest': {'lat': 1.457108220107278, 'lng': 124.9321328701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Transito Hotel,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113070239666782168605"">A Google User</a>'], 'photo_reference': 'AUGGfZnjjoO8yqJwkVqoHrk8OcmHHxkD-0Bu4pHR4WEHZCo6BoDy95ReEcEt4sIg0MiQObkRcMR2K-Uk1iNiLxI_BN_ib1uRDBXEvc_Pqy_00CA3rrGy2FXaA0yddy54-fhx2onmTu4QyUTDGzXRtc2Kf5hggLp1chkpp43tZ2mwWFFyfulw', 'width': 4624}]",ChIJAcrMscYLhzIR2P-2OmjPv_I,"{'compound_code': 'FW5M+99 Kawangkoan, North Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH6FW5M+99'}",3.8,ChIJAcrMscYLhzIR2P-2OmjPv_I,"['lodging', 'point_of_interest', 'establishment']",82,,,,https://www.google.com/maps/place/?q=place_id:ChIJAcrMscYLhzIR2P-2OmjPv_I
OPERATIONAL,"FWH5+F3C, Jl. Raya Manado - Bitung, Watutumou, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 1.478685, 'lng': 124.9076568}, 'viewport': {'northeast': {'lat': 1.480081179892722, 'lng': 124.9090370798927}, 'southwest': {'lat': 1.477381520107278, 'lng': 124.9063374201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rezza & Royal Inn,,ChIJ9wv8-lcKhzIRCObv3CDE7RE,,4.4,ChIJ9wv8-lcKhzIRCObv3CDE7RE,"['lodging', 'point_of_interest', 'establishment']",9,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9wv8-lcKhzIRCObv3CDE7RE
OPERATIONAL,"Jl. Piere Tendean No.19, Kota Manado, Sulawesi Utara 95114, Indonesia","{'location': {'lat': 1.4646811, 'lng': 124.8270264}, 'viewport': {'northeast': {'lat': 1.466034079892722, 'lng': 124.8283778298927}, 'southwest': {'lat': 1.463334420107278, 'lng': 124.8256781701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lion Hotel & Plaza Manado,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102789238861222272076"">Hadi Muljo</a>'], 'photo_reference': 'AUGGfZmvcMxJP6eSo_oapbPzoNhZ-F0JOeji58aFoiuamMLlXHKoXLoHLb4_yZtPdCJb7wZ3lcE6vPIyIPfycPXNO2hzYCdKgYVQA3up18zkYeAF8bGc6C3jofhN35zcEztfF6H9jxVLvbbhmNxNbJ_vwlkaUffimvMckxtht2xZrnjjCxzd', 'width': 3000}]",ChIJWQyb0xZ1hzIR__vR3sbWrQE,"{'compound_code': 'FR7G+VR Sario Tumpaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR7G+VR'}",4.1,ChIJWQyb0xZ1hzIR__vR3sbWrQE,"['lodging', 'point_of_interest', 'establishment']",1880,,,,https://www.google.com/maps/place/?q=place_id:ChIJWQyb0xZ1hzIR__vR3sbWrQE
OPERATIONAL,"7WP4+VJQ, Roong, Tondano Barat, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2873116, 'lng': 124.9065197}, 'viewport': {'northeast': {'lat': 1.288752079892722, 'lng': 124.9080161298927}, 'southwest': {'lat': 1.286052420107278, 'lng': 124.9053164701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FILADELFIA Resto & Penginapan,,ChIJLZTQ-nsVhzIRhi-zYulwfMs,,5.0,ChIJLZTQ-nsVhzIRhi-zYulwfMs,"['point_of_interest', 'establishment']",1,,{},,https://www.google.com/maps/place/?q=place_id:ChIJLZTQ-nsVhzIRhi-zYulwfMs
OPERATIONAL,"Jl. Piere Tendean No.99, Sario Utara, Kec. Sario, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4715723, 'lng': 124.8322395}, 'viewport': {'northeast': {'lat': 1.472960229892722, 'lng': 124.8335217298927}, 'southwest': {'lat': 1.470260570107278, 'lng': 124.8308220701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Boulevard Inn,"[{'height': 1105, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107025762843286568548"">A Google User</a>'], 'photo_reference': 'AUGGfZnX2ydUxT1e6FkY-pEi0ba3yIxtXK5cSHpKNPVZNdoCtrCnXhW9t4JoCjxpY68ZpACNVF-eTN89SJy_IesHKziqisUuRQAwuBlcoPI_0bMCpDbKXdn47PxHVtwvjs_YEPhKc0xxeV0DHfU_jdOY3O3TAEcP0Ty_s5p-M4su4avZmT5F', 'width': 2376}]",ChIJvYtqfuJ0hzIRK8FnP8o34A8,"{'compound_code': 'FRCJ+JW North Sario, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRCJ+JW'}",4.1,ChIJvYtqfuJ0hzIRK8FnP8o34A8,"['lodging', 'point_of_interest', 'establishment']",7,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJvYtqfuJ0hzIRK8FnP8o34A8
OPERATIONAL,"8WF4+G82, Jl. Tondano Kamangta, Sasaran, Kec. Tondano Utara, Kabupaten Minahasa, Sulawesi Utara 95615, Indonesia","{'location': {'lat': 1.3237714, 'lng': 124.9057391}, 'viewport': {'northeast': {'lat': 1.325128679892722, 'lng': 124.9071553798927}, 'southwest': {'lat': 1.322429020107278, 'lng': 124.9044557201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Bella,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113854881915515038077"">Charles danly Kumowal</a>'], 'photo_reference': 'AUGGfZmbwgLPKRx0LbxEY7vcs_c_4BmYtgtZ4FpIN5qX9q3bLXDu6bpI_fkWDMmclfYpjw1b1k2AnUkeLCG1G9nzDNXlJSoSCGXKvXFs33BEO3d7OZqsd_EHHztF1yPNb-CI2n47A6lIt2lfCV7ar9tmSZs2tmKJkH0NLNLBCU0qoGFSJwel', 'width': 3840}]",ChIJWxseeHUThzIRoy2eUXV0rUQ,,4.3,ChIJWxseeHUThzIRoy2eUXV0rUQ,"['lodging', 'point_of_interest', 'establishment']",30,,,,https://www.google.com/maps/place/?q=place_id:ChIJWxseeHUThzIRoy2eUXV0rUQ
OPERATIONAL,"Jl. Tinaras, Kamasi, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3276226, 'lng': 124.8378114}, 'viewport': {'northeast': {'lat': 1.328968679892722, 'lng': 124.8392266298927}, 'southwest': {'lat': 1.326269020107278, 'lng': 124.8365269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WISE HOTEL,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114917058602793409355"">winner3003</a>'], 'photo_reference': 'AUGGfZnoQD4kNEDcoO9ItilFZrtlfJNRQ4AZw0E4ew-kYohUPUifPd8uoc2kXWJiXFAV2U4pkHJaB-K9P4ParIZgWUIvAJsaWXQHBYOyoRvYi9KaB6h1lyeJyGawQJW6Io5unmUMNoBFRg9I9ZWPdDkgPSY67QHLQciYXOuI09JQVArN_0tV', 'width': 3264}]",ChIJyfjyw0BthzIRyJm1gEkLezw,"{'compound_code': '8RHQ+24 Kamasi, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RHQ+24'}",4.3,ChIJyfjyw0BthzIRyJm1gEkLezw,"['lodging', 'point_of_interest', 'establishment']",349,,,,https://www.google.com/maps/place/?q=place_id:ChIJyfjyw0BthzIRyJm1gEkLezw
OPERATIONAL,"Ilasan kapling, Kakaskasen Tiga, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara 95417, Indonesia","{'location': {'lat': 1.3424214, 'lng': 124.8225105}, 'viewport': {'northeast': {'lat': 1.343840579892722, 'lng': 124.8240007798927}, 'southwest': {'lat': 1.341140920107278, 'lng': 124.8213011201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ilasan Cottage,"[{'height': 824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103766314369433577042"">A Google User</a>'], 'photo_reference': 'AUGGfZl-Ymp7Tf3LGxT2JKKp48an1zTCO7qdPiT_EYXpE_BRlgVH9O_6T7ZZLnlXC8Ypr_Bfe5ThqqtWvIvlaDD0lWYBgScib1t0gfL4v1EcVtASRK6vV0at92319FpM0oNxWLaF0rBj0d1O4aa-x5JQj5zxSDiZ4WcmEMedcEj83gz65dnN', 'width': 1080}]",ChIJ2eTZeeZthzIRUMc2RZPQoio,"{'compound_code': '8RRF+X2 Kakaskasen Tiga, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RRF+X2'}",5.0,ChIJ2eTZeeZthzIRUMc2RZPQoio,"['lodging', 'point_of_interest', 'establishment']",13,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2eTZeeZthzIRUMc2RZPQoio
OPERATIONAL,"Jl. Sam Ratulangi No.90-92, Tj. Batu, Kec. Wanea, Kota Manado, Sulawesi Utara 95000, Indonesia","{'location': {'lat': 1.4685408, 'lng': 124.8395448}, 'viewport': {'northeast': {'lat': 1.469894129892722, 'lng': 124.8409810798927}, 'southwest': {'lat': 1.467194470107278, 'lng': 124.8382814201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Casa de Wanea Hotel & Resto,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111460868615310358517"">Hotel Casa de Wanea</a>'], 'photo_reference': 'AUGGfZnqdj_zM_pIidZC03Aban7_PRYmrpfWwqqKTtGZfVYitL2yUhnvsvguyELQg0JdPtdhrtMCu6LEb_crbCbKqvSZ7m290IR_EZeg7rpJhdaYGKt9L_Ki_2wZIVRmjv9MxAAVklwfxLJOrfT6ex1wulGy_EWIYIxoPAhJEtQwnmWAY2Pq', 'width': 4010}]",ChIJBbeVveB0hzIRY4aL0AhNf4Q,"{'compound_code': 'FR9Q+CR Tanjung Batu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR9Q+CR'}",4.5,ChIJBbeVveB0hzIRY4aL0AhNf4Q,"['cafe', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",295,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJBbeVveB0hzIRY4aL0AhNf4Q
OPERATIONAL,"Jl. Sam Ratulangi, Roong, Kec. Tondano Bar., Kabupaten Minahasa, Sulawesi Utara 95617, Indonesia","{'location': {'lat': 1.2950801, 'lng': 124.9102999}, 'viewport': {'northeast': {'lat': 1.296429429892722, 'lng': 124.9116520298927}, 'southwest': {'lat': 1.293729770107278, 'lng': 124.9089523701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 92278 Hotel Vorel,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102383221830726036669"">A Google User</a>'], 'photo_reference': 'AUGGfZkkGGZoJTHxowgs-bsjbADuwspIR1zu_MTY7E3Bdz-jEaubJh7jbRq3_AbQejpp5Th6n2wODlMiN3x365LYkeyuUhDNxcX00H5-Phu7V2BzEZ6fN-c1w5SrymrhzTAY5UpRv3jBimebw1JtJ_f8te_oJY4v7Ty0VoHEFUQpqsCpWT6f', 'width': 640}]",ChIJP3XdnWAUhzIR8YlXGx4fSmU,"{'compound_code': '7WW6+24 Roong, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH67WW6+24'}",3.9,ChIJP3XdnWAUhzIR8YlXGx4fSmU,"['lodging', 'point_of_interest', 'establishment']",34,,,,https://www.google.com/maps/place/?q=place_id:ChIJP3XdnWAUhzIR8YlXGx4fSmU
OPERATIONAL,"Jl. 17 Agustus Jl. Titiwungen 5, Bumi Beringin, Kec. Wenang, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4770419, 'lng': 124.8392008}, 'viewport': {'northeast': {'lat': 1.478345429892722, 'lng': 124.8405186298927}, 'southwest': {'lat': 1.475645770107278, 'lng': 124.8378189701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,AVONS RESIDENCE,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116201647175143525829"">AVONS RESIDENCE</a>'], 'photo_reference': 'AUGGfZkkict-DeqJ4p6daEKpM-ibelPzzBhq1uXTSLU63fr5nQfmrFHhb7TqPy6VsTbjXKajc6B0GyIbxFyrVeIpt2z2A2_8HH2tABYms13cYtnUk1UmGD0kjRZUS6cqry9hby3cjnnqgs7AjWo9zJxVocZAsmYah8UgDlnh0dvDXaucqgyb', 'width': 3872}]",ChIJNWNO7Rh1hzIRUQhSQlPgXkc,"{'compound_code': 'FRGQ+RM Bumi Beringin, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRGQ+RM'}",4.4,ChIJNWNO7Rh1hzIRUQhSQlPgXkc,"['lodging', 'point_of_interest', 'establishment']",923,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJNWNO7Rh1hzIRUQhSQlPgXkc
