business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"br, Jl. Bayad, Melinggih Kelod, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4501883, 'lng': 115.2443576}, 'viewport': {'northeast': {'lat': -8.448857370107277, 'lng': 115.2456405798927}, 'southwest': {'lat': -8.45155702989272, 'lng': 115.2429409201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Explorebalivacation ATV|RAFTING,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118244752332807864124"">A Google User</a>'], 'photo_reference': 'AUGGfZlWRC8sTxkN6lfmEAivky_lr9B6__PdTB3hJHgxAoEMLWOLherg4ztD8MbndRpXODKcxbLvvk1mAhMEplgAImAnYkiI--baXpWGfx5xcQ3kZc5actVbigUvlKS8ilcPbPiyW4D3jFO0B3IJ5l5AP8ys-W6HgCeOZquKeHYEKe0so0dG', 'width': 2240}]",ChIJ58RAHVoj0i0R_9TOCVD66Aw,"{'compound_code': 'G6XV+WP Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QG6XV+WP'}",0.0,ChIJ58RAHVoj0i0R_9TOCVD66Aw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ58RAHVoj0i0R_9TOCVD66Aw
OPERATIONAL,"Jl. Bangkiang Sidem, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80571, Indonesia","{'location': {'lat': -8.4993467, 'lng': 115.2550384}, 'viewport': {'northeast': {'lat': -8.492289550000002, 'lng': 115.2568695798927}, 'southwest': {'lat': -8.501727749999999, 'lng': 115.2541699201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bukit Campuhan,"[{'height': 2218, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111101430489531437031"">fitri hadiwijaya</a>'], 'photo_reference': 'AUGGfZmLQWdO1yxdlFnD148tVhMS3pD6fJU2J7Hz0CFqzlSCLFOanMbEFostKymc7kU_bNiHsYRcdoC7PqqBO7sxnABZILEr6a5tEMIMD1rrEOSBQUU2N0Fg_Yc3XTHqJfrgsAnELwdhvZiWBJk3Zdo1IxNSFkf3qYs-vPhH0ou9HeuPdFRj', 'width': 1773}]",ChIJpR39aDk90i0RiKhirr8D-5A,"{'compound_code': 'G724+72 Kelusa, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QG724+72'}",4.5,ChIJpR39aDk90i0RiKhirr8D-5A,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2394,,,,https://www.google.com/maps/place/?q=place_id:ChIJpR39aDk90i0RiKhirr8D-5A
OPERATIONAL,"Kerta, Payangan, Gianyar Regency, Bali, Indonesia","{'location': {'lat': -8.3288891, 'lng': 115.2731454}, 'viewport': {'northeast': {'lat': -8.327521220107277, 'lng': 115.2744764798927}, 'southwest': {'lat': -8.330220879892721, 'lng': 115.2717768201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bali Quad Discovery Tours,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111288022093289047240"">Paul Priz</a>'], 'photo_reference': 'AUGGfZlgEsw9RR4-vJunay0u56moRWqVQY__df5fCjznKf_8Mm74Drl0uT1RBtJ4g3mNFxpkqwY9M-CUDac1ylaUxmUxrJp0-dbkAN2yTSszDY5eWxF-fLZZ5CO1QzfPMCISXEHK3_0T8P4qEgDJflZiYndDgRJFpHRa45n8G6xDuUrfAeJq', 'width': 4032}]",ChIJYU3J7KBB0i0RZcUJkiKMTBY,"{'compound_code': 'M7CF+C7 Kerta, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QM7CF+C7'}",4.6,ChIJYU3J7KBB0i0RZcUJkiKMTBY,"['tourist_attraction', 'point_of_interest', 'establishment']",144,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJYU3J7KBB0i0RZcUJkiKMTBY
OPERATIONAL,"Jl. Raya Tegallalang, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia","{'location': {'lat': -8.43989, 'lng': 115.2806075}, 'viewport': {'northeast': {'lat': -8.438613620107278, 'lng': 115.2817986798927}, 'southwest': {'lat': -8.441313279892722, 'lng': 115.2790990201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alas Harum Bali,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114749538932241841804"">Sucipto Kornelius</a>'], 'photo_reference': 'AUGGfZmTtiGRQrCVfoK9_fNIpqRTBRIiH4CQOxYi2eP6JYBZfLZZqbCZniPLuK5XQSM5rVsHfpYxnqBSby3eRHaGzxNkVDqoMVMffGnrUbC35QUPrSeRXTHbVkTVlYZo3T8SC_jDaNHSw4OutS6UmkxQ1r7MGBTUroS2wYDGzT3_D3XMULAE', 'width': 4000}]",ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,"{'compound_code': 'H76J+26 Tegallalang, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH76J+26'}",4.5,ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,"['tourist_attraction', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",12825,{'open_now': False},2.0,,https://www.google.com/maps/place/?q=place_id:ChIJE4Bi4H4i0i0R83X6AGpQQ_Q
OPERATIONAL,"Jl. Raya Tegallalang, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia","{'location': {'lat': -8.4326349, 'lng': 115.2787491}, 'viewport': {'northeast': {'lat': -8.431319070107278, 'lng': 115.2799442298927}, 'southwest': {'lat': -8.434018729892722, 'lng': 115.2772445701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ricefields Tegallalang,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105562262512539340994"">Kristof Maret</a>'], 'photo_reference': 'AUGGfZknYQ5_1TSLg7ESUX31wyVPloa84ASbJgmr7TleTIcTN1gIZ8RogqbnCAVh8uzbO2UxDxu3nonaCUfUml8mtrqYxm_QTTg-Qqc6VQbUT9vm3SqSn1LW75VJaf_9l2Wv-CSNz0IJCJhCxn87yYPmHqC0BI5I16i2xAgix1_0aC8sLoft', 'width': 4000}]",ChIJhedtJHQi0i0Rf8oKqrMLhis,"{'compound_code': 'H78H+WF Tegallalang, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH78H+WF'}",4.4,ChIJhedtJHQi0i0Rf8oKqrMLhis,"['tourist_attraction', 'point_of_interest', 'establishment']",689,,,,https://www.google.com/maps/place/?q=place_id:ChIJhedtJHQi0i0Rf8oKqrMLhis
OPERATIONAL,"J7H5+VWX, Puhu, Payangan, Gianyar Regency, Bali, Indonesia","{'location': {'lat': -8.3702571, 'lng': 115.259867}, 'viewport': {'northeast': {'lat': -8.369388870107278, 'lng': 115.2618450298927}, 'southwest': {'lat': -8.372088529892721, 'lng': 115.2591453701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIDAMPUAN WATERFALL,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117830417602898764018"">steve goddard</a>'], 'photo_reference': 'AUGGfZne4KTtc5QGueNpGWvyPnO7mVN8iSHWYUGXiSIe79UvNoTsUPrOc8UilXDZ8Z_cOrTTSj9Tk5eBE9qPrKfJOtVI6SSHANsprUyhnFJMHfq11hS4mRqzUUxKxDHCPRglJApEtJN2Y4sLXDnqLMADYNGcr1WDUFn06_7yNCK-C5NH8hkZ', 'width': 3024}]",ChIJZdAaNpQh0i0RGiFS1DdLp2o,,3.0,ChIJZdAaNpQh0i0RGiFS1DdLp2o,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJZdAaNpQh0i0RGiFS1DdLp2o
CLOSED_TEMPORARILY,"Jl. Raya Payangan, Kerta, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.3399086, 'lng': 115.2799045}, 'viewport': {'northeast': {'lat': -8.338588520107276, 'lng': 115.2812360798927}, 'southwest': {'lat': -8.34128817989272, 'lng': 115.2785364201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Munduk asri,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101538359132160149317"">A Google User</a>'], 'photo_reference': 'AUGGfZk9SgJA7MEtxAvoXoby-vEw7cEzxJwE3_0uCtqTreeFL5Yu2t1XepFUaBVToLxlagCa3C8ME5g32ONZUnw5ax-0ZuMARS4LvjMYheD_02qulfir2nM-KFfLTWiQ6Ji3K8rDJILQlinCLXzGIHg_Ij8GLnxlH-SnuSSgeqnxr6kVoKV0', 'width': 4104}]",ChIJC2QgAB8g0i0ReCXXUtGXV28,"{'compound_code': 'M76H+2X Kerta, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QM76H+2X'}",4.2,ChIJC2QgAB8g0i0ReCXXUtGXV28,"['tourist_attraction', 'point_of_interest', 'establishment']",440,,,True,https://www.google.com/maps/place/?q=place_id:ChIJC2QgAB8g0i0ReCXXUtGXV28
OPERATIONAL,"Jl. Yudistira No.3, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4425409, 'lng': 115.2571631}, 'viewport': {'northeast': {'lat': -8.44118452010728, 'lng': 115.2584840798927}, 'southwest': {'lat': -8.443884179892724, 'lng': 115.2557844201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelusa Village Experience,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114648933279022310496"">Dewa Astina</a>'], 'photo_reference': 'AUGGfZkrR3KJNp-oLa6C2gikDopaWPs5KCpvO6YG3fKcy1v1qGAD6UpQCceBoFYM8cJcg9bHNPg1dFhpIS6_PBnJzpbXUfHalV414HJh3px0JbopebtY6utY5rPr10KqMf0qXQ_zcpBdLUy4K62dExrdULpzR20hOSsXEMKSinY91JsHQ-H2', 'width': 1280}]",ChIJVZkn_l4i0i0RVE97ydsDcn8,"{'compound_code': 'H744+XV Kelusa, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH744+XV'}",4.3,ChIJVZkn_l4i0i0RVE97ydsDcn8,"['tourist_attraction', 'point_of_interest', 'establishment']",87,,,,https://www.google.com/maps/place/?q=place_id:ChIJVZkn_l4i0i0RVE97ydsDcn8
OPERATIONAL,"H64V+7C8 Br pengaji, Melinggih Kelod, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4443479, 'lng': 115.243583}, 'viewport': {'northeast': {'lat': -8.443018670107277, 'lng': 115.2449076298927}, 'southwest': {'lat': -8.44571832989272, 'lng': 115.2422079701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bali ATV n Rafting Adventure,"[{'height': 5712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117820432032832101246"">Ravi Kumar Reddy</a>'], 'photo_reference': 'AUGGfZlFqs-13c0HOINgXrN8QJov7dNFiYikx8ZapLhq6zDvuwssQKw14hHavUqA0AiIJhPHxGQzkHOYqUdcVeKDDtzSzP23BU3eK0JaOM5NYyLzMBAvkM5y1KrY5eE7ix9ToFidYKl5odNYSVS04363uCPT-i6MepRRj4Zx2HkPgWOaDuHC', 'width': 4284}]",ChIJ2R4MAQAj0i0RP2GHNSvDE8c,,5.0,ChIJ2R4MAQAj0i0RP2GHNSvDE8c,"['tourist_attraction', 'point_of_interest', 'establishment']",35,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ2R4MAQAj0i0RP2GHNSvDE8c
OPERATIONAL,"J65M+GQV, Buahan, Payangan, Gianyar Regency, Bali, Indonesia","{'location': {'lat': -8.3910939, 'lng': 115.2344245}, 'viewport': {'northeast': {'lat': -8.389555570107277, 'lng': 115.2361221298927}, 'southwest': {'lat': -8.39225522989272, 'lng': 115.2334224701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN SUMERTA,,ChIJhUAyUwAh0i0R5JvwSVREvz8,,0.0,ChIJhUAyUwAh0i0R5JvwSVREvz8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhUAyUwAh0i0R5JvwSVREvz8
OPERATIONAL,"Jl. Raya Payangan No.14, Melinggih Kelod, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.444820199999999, 'lng': 115.2419495}, 'viewport': {'northeast': {'lat': -8.443470370107278, 'lng': 115.2432993298927}, 'southwest': {'lat': -8.446170029892722, 'lng': 115.2405996701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ubud Activity ATV & RAFTING,,ChIJ5TbRYAAj0i0R9gHDF-u8TQc,"{'compound_code': 'H64R+3Q Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH64R+3Q'}",0.0,ChIJ5TbRYAAj0i0R9gHDF-u8TQc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5TbRYAAj0i0R9gHDF-u8TQc
OPERATIONAL,"Br. Penginyahan, Puhu, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.373096499999999, 'lng': 115.2651054}, 'viewport': {'northeast': {'lat': -8.371725170107277, 'lng': 115.2664593798927}, 'southwest': {'lat': -8.374424829892721, 'lng': 115.2637597201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Willis Xperience Bali,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114169716239351819911"">Cok De Kayuna</a>'], 'photo_reference': 'AUGGfZmQn_iXn3hgCwKTN9w8Vv7VI512C7Zqc43Zecvp4akv-WaRXQWK0_0Mzz6clSLiZEIisvedptgmfPeMqHWtFMocXcO4NmHW8Ip00WYBczRnpQJ5xY3fJ4wanYV-gEHTGuSY1en968CGFMbVdOc0QlUZQKZ2--7FczUFxS0PkYG6LzF_', 'width': 768}]",ChIJw_8RPTQh0i0R1PuUXkELicg,"{'compound_code': 'J7G8+Q2 Puhu, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QJ7G8+Q2'}",5.0,ChIJw_8RPTQh0i0R1PuUXkELicg,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",3,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJw_8RPTQh0i0R1PuUXkELicg
OPERATIONAL,"G7M4+4C9, Kelusa, Payangan, Gianyar Regency, Bali 80561, Indonesia","{'location': {'lat': -8.4672222, 'lng': 115.2561032}, 'viewport': {'northeast': {'lat': -8.465676320107276, 'lng': 115.2596567}, 'southwest': {'lat': -8.46837597989272, 'lng': 115.2549187}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelusa Rice fields,"[{'height': 3213, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113076978288899793852"">Cokorda Sarotama</a>'], 'photo_reference': 'AUGGfZmfp59u5lL-q2Q2AYUlrTypDHDCw4upl8BL6Q7S0u-ha_nX7TixztSm3T2WH4kZ0mHi8QpYDykbbK5ORNn85yLQ-YPGuUga7wES5dO16KYUeHq8h3vJFXQIjJavfjV2eMn-Rh8FwZyYA716adEOzHoxM1VisywMTbsZPuy3wD7M85pH', 'width': 2993}]",ChIJkcWjMeYj0i0RbSN0cN6_DU4,,4.8,ChIJkcWjMeYj0i0RbSN0cN6_DU4,"['tourist_attraction', 'point_of_interest', 'establishment']",13,,,,https://www.google.com/maps/place/?q=place_id:ChIJkcWjMeYj0i0RbSN0cN6_DU4
OPERATIONAL,"Jl. Raya Payangan No.199, Puhu, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.3718772, 'lng': 115.2686808}, 'viewport': {'northeast': {'lat': -8.37054532010728, 'lng': 115.2700851798927}, 'southwest': {'lat': -8.373244979892723, 'lng': 115.2673855201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gorilla ATV Adventure,"[{'height': 5712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118307742101672248620"">A Google User</a>'], 'photo_reference': 'AUGGfZm9-p-RLV7DiXibMZVT6mMTg6NdgUwVhHhT1w9Kb87v0DKd6ObbxC5TS02VMs5GAAsPELdeTxOBeS59tY18i6Hn9FlaT-KHOejrthQTGkg2zHdWOcgKtcwdF8qmYGOuSqpxcXBUa5I6BAU1NyQML6p29AdHos5KbDna54I3pBG18HJ9', 'width': 4284}]",ChIJ_X79SgAh0i0RhMjarkGkYto,"{'compound_code': 'J7H9+6F Puhu, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QJ7H9+6F'}",5.0,ChIJ_X79SgAh0i0RhMjarkGkYto,"['tourist_attraction', 'point_of_interest', 'establishment']",26,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ_X79SgAh0i0RhMjarkGkYto
OPERATIONAL,"Br pengaji No.12, Melinggih Kelod, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4428852, 'lng': 115.2440337}, 'viewport': {'northeast': {'lat': -8.441517020107277, 'lng': 115.2452481798927}, 'southwest': {'lat': -8.44421667989272, 'lng': 115.2425485201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ubud Activity ATV&Rafting,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105969788834584089158"">A Google User</a>'], 'photo_reference': 'AUGGfZnI-ue1XyL24j7tIxSBLvddv8ROJuvOdK-P391a6hv7tjL4NOuve6mQgsKkp9US_Tt-_IJ4F6LxXHKAFKqIYGoQpfN0bYNqh3YjeaeoFr3cjGqWpNnIH2HN3xkoYWaC7zRu-_pSEKiJ1Mmrcza3uV6rF6DEQ87LKNKm8XBdekcVpmEM', 'width': 640}]",ChIJzwcQt6Ej0i0R70Z86M8jZbw,"{'compound_code': 'H64V+RJ Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH64V+RJ'}",5.0,ChIJzwcQt6Ej0i0R70Z86M8jZbw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJzwcQt6Ej0i0R70Z86M8jZbw
OPERATIONAL,"Jl. Raya Payangan Br. Pengaji No.12, Melinggih Kelod, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4428983, 'lng': 115.2438435}, 'viewport': {'northeast': {'lat': -8.441542820107278, 'lng': 115.2451504298927}, 'southwest': {'lat': -8.444242479892722, 'lng': 115.2424507701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ubud Chips ATV & Water Rafting,"[{'height': 1397, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113128931907600470840"">A Google User</a>'], 'photo_reference': 'AUGGfZkSPZK46fi3AwtVZ2mIYxGg5HoNWKq8e76TGYt7ttdU9V3kY47f4a8cWoTAxkfmjFmd7VDaPipnwY_FOSK3eHSK6Bh9jJsb3PAplW79uJ9y3Hz14AKSePJNLOBK_gl19CSYBP-7T7gHnm7DhVysWhdeEZ1X6mkv7F-_8ttq6pobT5yG', 'width': 1125}]",ChIJFRyQPlQj0i0RQYNCHaI_U4I,"{'compound_code': 'H64V+RG Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH64V+RG'}",0.0,ChIJFRyQPlQj0i0RQYNCHaI_U4I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJFRyQPlQj0i0RQYNCHaI_U4I
OPERATIONAL,"Kenderan, Tegallalang, Gianyar Regency, Bali 80561, Indonesia","{'location': {'lat': -8.4466884, 'lng': 115.2900263}, 'viewport': {'northeast': {'lat': -8.445339770107276, 'lng': 115.2913820298927}, 'southwest': {'lat': -8.44803942989272, 'lng': 115.2886823701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Manuaba Waterfall,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106063239448380152459"">Adi Wijaya</a>'], 'photo_reference': 'AUGGfZkdKsxH4ReJ8PqsjZIIk9Hve16eeVzjH3K_dOnaH9QiCOXYtid5rKrfe0OmeOASTk6CA1XirXzlYbruhTUt6LX75zcZ5I5-Kyfwbp0kMMm8NT7wI2kfE5QbYpwJAePpY7GTaWFXb23axswRaTpMJ8kJ1A8pNZj5XJjXzyfAGT1e_roe', 'width': 1920}]",ChIJH3iCz9cZ0i0R2xCtNwxvhO0,"{'compound_code': 'H73R+82 Kenderan, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH73R+82'}",4.7,ChIJH3iCz9cZ0i0R2xCtNwxvhO0,"['tourist_attraction', 'point_of_interest', 'establishment']",846,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJH3iCz9cZ0i0R2xCtNwxvhO0
OPERATIONAL,"Jl. Raya Tegallalang, Tegallalang, Kec. Tegallalang, Kabupaten Gianyar, Bali 80561, Indonesia","{'location': {'lat': -8.431711199999999, 'lng': 115.279303}, 'viewport': {'northeast': {'lat': -8.423766699999998, 'lng': 115.2826933}, 'southwest': {'lat': -8.438723900000001, 'lng': 115.2770673}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ceking Rice Terrace,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118192954045099606575"">김경민</a>'], 'photo_reference': 'AUGGfZnQxje6-E68seSepUEPmMWeKawNgFTWRHWtf4AFR1HzzA4kBM_EDuRoO3TyQXDGE8FzrtKZolHqlF-rt67y4QnrPhyHJNwwL_144RzgPu-TsE0_xrXskw10XEz9fUh7piTaxnMoopMldIqH8JyBEiUfv-Lftvz1kj-D5ApJ8bxB-2nO', 'width': 4032}]",ChIJ4wD5Iwsi0i0R7QRsOGmJGo0,"{'compound_code': 'H79H+8P Tegallalang, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH79H+8P'}",4.4,ChIJ4wD5Iwsi0i0R7QRsOGmJGo0,"['tourist_attraction', 'point_of_interest', 'establishment']",46082,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ4wD5Iwsi0i0R7QRsOGmJGo0
CLOSED_TEMPORARILY,"H745+35Q, Jl. Keliki Kawan, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80561, Indonesia","{'location': {'lat': -8.4447695, 'lng': 115.2579508}, 'viewport': {'northeast': {'lat': -8.443423370107276, 'lng': 115.2592733798927}, 'southwest': {'lat': -8.44612302989272, 'lng': 115.2565737201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ChandraAyu,,ChIJPfPhpVYj0i0R714hIIVNIJc,,4.0,ChIJPfPhpVYj0i0R714hIIVNIJc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,True,https://www.google.com/maps/place/?q=place_id:ChIJPfPhpVYj0i0R714hIIVNIJc
OPERATIONAL,"Jl. Raya No.32, Buahan, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.3804774, 'lng': 115.2372729}, 'viewport': {'northeast': {'lat': -8.379099770107278, 'lng': 115.2385626798927}, 'southwest': {'lat': -8.381799429892721, 'lng': 115.2358630201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,D'Lon Bali Driver Service,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108116869379255238212"">Putu Alit</a>'], 'photo_reference': 'AUGGfZmE5hTguFI_1QoP_iLLK5DWf2Ao6WTPUYx-7Il8gsiIsVzlj-gXIKOHFAsALxQHxOeFkUkQ6wSIGi6X2_zKZi3OQ9JSr7HSg2kPTqtIMXkjY6r49u6NjFB1uxqvmr7PZ36UmRudMoMQSW3l6i5cBgqzaETplEfyhMbAO-YpI-6Qi3JI', 'width': 960}]",ChIJgWuX3Osh0i0RWTSCMzOYBys,"{'compound_code': 'J69P+RV Buahan, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QJ69P+RV'}",5.0,ChIJgWuX3Osh0i0RWTSCMzOYBys,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJgWuX3Osh0i0RWTSCMzOYBys
