business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,url
OPERATIONAL,"W3PP+WCH, Rempang Cate, Galang, Batam City, Riau Islands 29482, Indonesia","{'location': {'lat': 0.9373098, 'lng': 104.0861011}, 'viewport': {'northeast': {'lat': 0.9396338999999999, 'lng': 104.0875882298927}, 'southwest': {'lat': 0.9365351000000001, 'lng': 104.0848885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pantai Air Menanti, Jembatan 4, Barelang ,Batam",,ChIJO_jh0fSi2TERYYRbwHBmei0,4.1,ChIJO_jh0fSi2TERYYRbwHBmei0,"['tourist_attraction', 'point_of_interest', 'establishment']",90,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103739709314712827309"">Sugeng Tc</a>'], 'photo_reference': 'AUGGfZlQlTZQy2t6XVXwUpGNFGrbof2f_CAgEXyMBCGPG9d7CVS2PC8EmwC1EBlUrw0X08yemBMrzCNOvzFCqAl-n2RKtUbwQpjohoHD0Uvk1T6mYjMH3tS0Z6TDWvCQvGp9beqHYYmImL8PsrTMEKTk2Zzfzl2Gk2F3k2M6wRhDJG3S2Mzx', 'width': 2048}]",,,https://www.google.com/maps/place/?q=place_id:ChIJO_jh0fSi2TERYYRbwHBmei0
OPERATIONAL,"2XWM+8JJ, Kibing, Batu Aji, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0458696, 'lng': 103.9840217}, 'viewport': {'northeast': {'lat': 1.047208929892722, 'lng': 103.9853691298927}, 'southwest': {'lat': 1.044509270107278, 'lng': 103.9826694701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau belakang padang,,ChIJA29ajxuN2TERIBeDQIvyBzo,0.0,ChIJA29ajxuN2TERIBeDQIvyBzo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115238828376118782683"">Farida Ayuningtyas</a>'], 'photo_reference': 'AUGGfZnbVSgmJrdu97xamS1PPhjNokc7mgqL_Jf4BpvUlM8p_tEXBLgcE0XrJkjuXQ0fGhlOmnvCoQPmYfmMeJ3dupqGtyNp7Rmvup8Lap7ND0EJLrP737aDuXXURZmgO5truF51lJWA9xXSRFYghTAyXrnFoZD-Aryxo34P1wxN-XLU9VA', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJA29ajxuN2TERIBeDQIvyBzo
OPERATIONAL,"X3XG+CW5, Kabil, Nongsa, Batam City, Riau Islands 29433, Indonesia","{'location': {'lat': 0.9985012999999998, 'lng': 104.0773584}, 'viewport': {'northeast': {'lat': 0.9999052298927218, 'lng': 104.0787513798927}, 'southwest': {'lat': 0.9972055701072776, 'lng': 104.0760517201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pembibitan Ikan air tawar,,ChIJFxCDeACR2TERYX66SfFdcoU,0.0,ChIJFxCDeACR2TERYX66SfFdcoU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109733489380580820982"">B Loundry</a>'], 'photo_reference': 'AUGGfZmztlkJ_Bh3kbLUnNsQDHmt4mrVLQOONloJ8S5-pxEyhMAja1aJwc5uxPqmyUOs2CnnVEjP6jLTqm3ef-BkZn2AoNpy7X7BNJhsoh25MP8vt17eeceYMnDMcSzvkpLiWS7LxrMalbTlXuAzYPwW-3SJFQWF8C-9kajn4cQxRBDt-FJg', 'width': 3456}]",,,https://www.google.com/maps/place/?q=place_id:ChIJFxCDeACR2TERYX66SfFdcoU
OPERATIONAL,"2WV6+VXJ, Tanjung Uncang, Batu Aji, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0447124, 'lng': 103.9123938}, 'viewport': {'northeast': {'lat': 1.046093429892722, 'lng': 103.9137478798927}, 'southwest': {'lat': 1.043393770107278, 'lng': 103.9110482201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUNDARAN CATERPILLAR,,ChIJv9MsOADz2TERt19bY64EVo4,0.0,ChIJv9MsOADz2TERt19bY64EVo4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJv9MsOADz2TERt19bY64EVo4
OPERATIONAL,"2XG2+4HP, citra kebun wisata, Lekop River, Sagulung, Batam City, Riau Islands 29472, Indonesia","{'location': {'lat': 1.0253229, 'lng': 103.9514655}, 'viewport': {'northeast': {'lat': 1.026621529892722, 'lng': 103.9528308798927}, 'southwest': {'lat': 1.023921870107278, 'lng': 103.9501312201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Citra Kebun Wisata,{'open_now': False},ChIJ4-qY9QCT2TERJrFdsHP8c08,4.4,ChIJ4-qY9QCT2TERJrFdsHP8c08,"['tourist_attraction', 'point_of_interest', 'establishment']",278,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113070197728728832135"">Hendro Sairin</a>'], 'photo_reference': 'AUGGfZkrNyNPdZkdfL4hwM47ca5Lf-baWa2YOafT4AL--HRt53WFf6PjXWWBfPDIMSNukXd3HMzkqfIDPhKbDrPzb7o7y31AReyKZS8jjisVu0CI_fpOFXNSXzI8s8nBDGLQ9okJVpGahU_w3JmAbh-t5Te7RicNBAW3ivZtoznYE9jaDXk8', 'width': 4096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ4-qY9QCT2TERJrFdsHP8c08
OPERATIONAL,"X3MX+FVG, Kabil, Nongsa, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.983688, 'lng': 104.0996992}, 'viewport': {'northeast': {'lat': 0.985035679892722, 'lng': 104.1010457298927}, 'southwest': {'lat': 0.9823360201072777, 'lng': 104.0983460701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Biru Sehati,{'open_now': True},ChIJd9Btc4KQ2TERBqr51mhT6P4,4.2,ChIJd9Btc4KQ2TERBqr51mhT6P4,"['tourist_attraction', 'point_of_interest', 'establishment']",59,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105409572839843033962"">Joko Supriyanto</a>'], 'photo_reference': 'AUGGfZleuwWOfh9XmG2ja84AxMaaHQLoTGdi7jzQXRrdyIGUyImG-72uf9TFTLS16Yj565BLAWUZx7eY1ZjxqHJKIsAQYFsB73CEcaBgFMxkVZxOgoqjjt2qt5-Hz_FtN48Bl2CsuU--Lrf6m8y98ZqPEtgLqM7Y8GmdtfOapGoOUMXQC3Ky', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJd9Btc4KQ2TERBqr51mhT6P4
OPERATIONAL,"2WJM+FV, Binti River, Sagulung, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0309513, 'lng': 103.9348929}, 'viewport': {'northeast': {'lat': 1.032400779892722, 'lng': 103.9366821298927}, 'southwest': {'lat': 1.029701120107278, 'lng': 103.9339824701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun pak yunus,,ChIJ2ynQCY2N2TERGTXN01GPMDo,5.0,ChIJ2ynQCY2N2TERGTXN01GPMDo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105934067779214276092"">A Google User</a>'], 'photo_reference': 'AUGGfZn9mK4q6gQ6BRu_CJv1Km8u2xIFRcuXet0qGZ0ej36XZltrZYVxPVoIIYwN_VNaxMDoU3Hq0Dk9yMKCaOukJu9trXoIi1QscozfxncZxB64t2M6ccVvMlWMihzxNQ_qj7Fw1xOOf28FlsiQuPZFds8TzwpSA-kusInwwpbhotoZmbhz', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ2ynQCY2N2TERGTXN01GPMDo
OPERATIONAL,"22CC+C6P, Tembesi, Sagulung, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0210921, 'lng': 104.0205912}, 'viewport': {'northeast': {'lat': 1.022523429892722, 'lng': 104.0220035298927}, 'southwest': {'lat': 1.019823770107278, 'lng': 104.0193038701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah agus jaranan,,ChIJ-QdtAwCR2TERjPqf_RLAzc8,5.0,ChIJ-QdtAwCR2TERjPqf_RLAzc8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105184242379214574441"">A Google User</a>'], 'photo_reference': 'AUGGfZn-6XR0LVqxBiQHSaC6DrfDxsYpNJOwO1NIw7aLamREmHvoh8EH81VMIl9NqxQr8drg-MGQ-kja2fVrSXEjKSQjXN7dKXHuX9U21LL8Rcce-pK41MDXxxQnktOrJAnBVDGGoUozeAw7IWdGa91XCHAz8-xgaXvcTPBWv3-jE3tfHocA', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ-QdtAwCR2TERjPqf_RLAzc8
OPERATIONAL,"W5V6+34P, Subang Mas, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9427221, 'lng': 104.1603131}, 'viewport': {'northeast': {'lat': 0.944098779892722, 'lng': 104.1610147298927}, 'southwest': {'lat': 0.9413991201072778, 'lng': 104.1583150701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dahlia Joyful Farm,{'open_now': True},ChIJsz57YjOZ2TERx9AgnimpuoU,4.5,ChIJsz57YjOZ2TERx9AgnimpuoU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116191435339245687734"">Eko Prastius</a>'], 'photo_reference': 'AUGGfZmQp_sQ9x7A2OPN-OoDJDU0zHrnGL7_j5Mz81_CpSJkssrNJtdZJ3vKQVOo2YQyuN4jOH4kqTpc-XvUMSnlwbFJuDcBmVyka8TCYQL6HdleMtuqH10H1eFiQxvjncG7S9sc2fTD9NMS_zHuE2199plAgVPz94TeOsW4wIhSvs-Q5jZU', 'width': 4624}]",,,https://www.google.com/maps/place/?q=place_id:ChIJsz57YjOZ2TERx9AgnimpuoU
OPERATIONAL,"Perum.Taman Cipta Asri, Jl. Trans Barelang Blok L 67, Tembesi, Kec. Sagulung, Kota Batam, Kepulauan Riau 29439, Indonesia","{'location': {'lat': 1.0282772, 'lng': 104.0061265}, 'viewport': {'northeast': {'lat': 1.029650979892722, 'lng': 104.0074967798927}, 'southwest': {'lat': 1.026951320107278, 'lng': 104.0047971201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Travelling dan Fotografy,{'open_now': True},ChIJy3SgeYSN2TER51uDJhtxz2s,0.0,ChIJy3SgeYSN2TER51uDJhtxz2s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118346621729330670458"">A Google User</a>'], 'photo_reference': 'AUGGfZn5jcEcQ68hEvvlu7xA2Qp0k5W-OazJwZIGBkSfHoVMAg7g4_nDmIveMAOdpbrc5T87kbm1d_dNVbTWB4avZe2_NaXIFJdmNtKHZUBbOlZ-MOnzjoNtHTkocVoMabKT1o64yFdbpc8Lb34pOApLtHR65C_WjLnxpw2z1YZ9opnQ4rzN', 'width': 5436}]","{'compound_code': '22H4+8F Tembesi, Batam City, Riau Islands, Indonesia', 'global_code': '6PH622H4+8F'}",,https://www.google.com/maps/place/?q=place_id:ChIJy3SgeYSN2TER51uDJhtxz2s
OPERATIONAL,"2WQR+3GC, Kav. Sagulung Baru, Sungai Binti, Kec. Sagulung, Kota Batam, Kepulauan Riau 29425, Indonesia","{'location': {'lat': 1.0381354, 'lng': 103.941418}, 'viewport': {'northeast': {'lat': 1.039489479892722, 'lng': 103.9427965798927}, 'southwest': {'lat': 1.036789820107278, 'lng': 103.9400969201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wilayah Gear Straight,,ChIJt0n1BgCN2TERXX_MGqq82Hk,5.0,ChIJt0n1BgCN2TERXX_MGqq82Hk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJt0n1BgCN2TERXX_MGqq82Hk
OPERATIONAL,"2WRW+HW9, Jl. Raya Kav. Lama, Sagulung Kota, Kec. Sagulung, Kota Batam, Kepulauan Riau 29425, Indonesia","{'location': {'lat': 1.0414062, 'lng': 103.9473672}, 'viewport': {'northeast': {'lat': 1.042779579892722, 'lng': 103.9487294298927}, 'southwest': {'lat': 1.040079920107278, 'lng': 103.9460297701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Shintod,{'open_now': True},ChIJ0Q9pTACN2TER84nr7TpUA58,5.0,ChIJ0Q9pTACN2TER84nr7TpUA58,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0Q9pTACN2TER84nr7TpUA58
OPERATIONAL,"X2MR+F7R, Tembesi, Sagulung, Batam City, Riau Islands 29472, Indonesia","{'location': {'lat': 0.9837266, 'lng': 104.0406366}, 'viewport': {'northeast': {'lat': 0.9850717798927221, 'lng': 104.0419968298927}, 'southwest': {'lat': 0.9823721201072778, 'lng': 104.0392971701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Penarik,{'open_now': True},ChIJ_ylQdqmR2TERPzizsNJKiLw,4.6,ChIJ_ylQdqmR2TERPzizsNJKiLw,"['tourist_attraction', 'point_of_interest', 'establishment']",38,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105461369416671392636"">Asrita Kinipulu</a>'], 'photo_reference': 'AUGGfZllf4u5Fp69njbMqJEe11DvBl0tWgMpfVBJMqT9wXTaxXRcMQKpYT-ncYWetQvdkL0EQ7xa3f4AOM_hpPGrQ_J6mbBOGBoCfNN-ukv9yahYgGx9rBEZvRxFfUoj293SinFKhQuVDbt0gyfg8YE0-UFQAAPlefjnX0GlXDXhXBbdlS5t', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_ylQdqmR2TERPzizsNJKiLw
OPERATIONAL,"W4CG+XP5, Jl. Trans Barelang, Rempang Cate, Galang, Kota Batam, Kepulauan Riau 29482, Indonesia","{'location': {'lat': 0.9223903, 'lng': 104.1268495}, 'viewport': {'northeast': {'lat': 0.9246215499999999, 'lng': 104.1283245298927}, 'southwest': {'lat': 0.9216465500000001, 'lng': 104.1256248701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Maut,,ChIJUzCRINOZ2TER9NSUEO5kIPA,3.0,ChIJUzCRINOZ2TER9NSUEO5kIPA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114171428079660431918"">A Google User</a>'], 'photo_reference': 'AUGGfZnbo3PSeNfNFfga4BSFKixEBK8_8m2SgFwz-ejwYr5Z-n9nxwemsnPeLTkVGs4Px_sl_00IJZEZhe_1bUbyTM5wzMimZlkPLnVV_xoE2Qz-650gMyKWGcFe8AbVTAMIu3rU6jc-lAXW8Tp5FNW4t9gjt6HtTn47iWf6svXrm4h8tpEI', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJUzCRINOZ2TER9NSUEO5kIPA
OPERATIONAL,"22X2+94C, Kibing, Batu Aji, Batam City, Riau Islands 29424, Indonesia","{'location': {'lat': 1.048427, 'lng': 104.000264}, 'viewport': {'northeast': {'lat': 1.049821879892722, 'lng': 104.0016509298927}, 'southwest': {'lat': 1.047122220107278, 'lng': 103.9989512701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah ble zakiasnan,,ChIJueqwvGyN2TERKa77iOqljtw,5.0,ChIJueqwvGyN2TERKa77iOqljtw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJueqwvGyN2TERKa77iOqljtw
OPERATIONAL,"Jl. Buana Raja, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.018962, 'lng': 104.0752264}, 'viewport': {'northeast': {'lat': 1.020337729892722, 'lng': 104.0765537298927}, 'southwest': {'lat': 1.017638070107278, 'lng': 104.0738540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumpun Bakau Indah,,ChIJkRwPBACR2TERBDciiQ4e0lk,0.0,ChIJkRwPBACR2TERBDciiQ4e0lk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJkRwPBACR2TERBDciiQ4e0lk
OPERATIONAL,"238F+5F2, Jl. Perumahan Bukit Barelang, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.0153856, 'lng': 104.0736501}, 'viewport': {'northeast': {'lat': 1.016757579892722, 'lng': 104.0750222798927}, 'southwest': {'lat': 1.014057920107278, 'lng': 104.0723226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jesus is God,,ChIJQ5JTOHyR2TERLVCOpHtfO9A,1.0,ChIJQ5JTOHyR2TERLVCOpHtfO9A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ5JTOHyR2TERLVCOpHtfO9A
OPERATIONAL,"3XC8+9X, Tanjung Riau, Sekupang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0709055, 'lng': 103.9674724}, 'viewport': {'northeast': {'lat': 1.072255329892722, 'lng': 103.9688222298927}, 'southwest': {'lat': 1.069555670107277, 'lng': 103.9661225701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sungai albino bunian,,ChIJqaVoLgCN2TERSD5u6j2ESmk,5.0,ChIJqaVoLgCN2TERSD5u6j2ESmk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108345351193789035850"">A Google User</a>'], 'photo_reference': 'AUGGfZnyF4E-wHoWN5gIbK0cIwVJfdhmvzIlbY0Rpi79AIvwWcFaPi53dy50fp7yNyX9V9fUOYGS_MPE8ZzuGJqS50BVfR_XCbaVCczLcU6HVcTBHKJOEN9r2Oz-Mdp1uKaR4LHuGXvCIcZaFFGidNAFVXnyB5g5iqkwwY66LcJ5Pagju3hU', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJqaVoLgCN2TERSD5u6j2ESmk
OPERATIONAL,"X3WQ+35G, Kabil, Nongsa, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.995192, 'lng': 104.0879545}, 'viewport': {'northeast': {'lat': 0.9965775798927221, 'lng': 104.0894497298927}, 'southwest': {'lat': 0.9938779201072778, 'lng': 104.0867500701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Negri Di Atas Angin,{'open_now': False},ChIJn92ftYWR2TERvkqATKN9k9g,4.5,ChIJn92ftYWR2TERvkqATKN9k9g,"['tourist_attraction', 'point_of_interest', 'establishment']",88,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104411837854835817612"">Taka Akatsuki</a>'], 'photo_reference': 'AUGGfZlR_rW8ltefhV289zF1o9VunlNyfMRmmp75xMI4iqKbJVUXAf0DyAIkwdvwPQH5d0VZotmj4inH3_pxT8rJct0OLbWDS5nwmqqaJ9RHoIjACWSxqQRwNQhkWDPAqT0bqVq6s0RYp2XPQes5qOoa817cGyxuzV6zOB0Wpy3SPia3E45c', 'width': 4160}]",,1.0,https://www.google.com/maps/place/?q=place_id:ChIJn92ftYWR2TERvkqATKN9k9g
OPERATIONAL,"3VGJ+R5V, Kasu, Belakang Padang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.077104, 'lng': 103.8804172}, 'viewport': {'northeast': {'lat': 1.078453829892722, 'lng': 103.8817670298927}, 'southwest': {'lat': 1.075754170107278, 'lng': 103.8790673701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Padi,,ChIJuSIj3PPz2TERg3pcKUH9PE4,3.0,ChIJuSIj3PPz2TERg3pcKUH9PE4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104039498981691265956"">Boydo Rajiv Hutagalung</a>'], 'photo_reference': 'AUGGfZkSdXFUc5H9pMKjR3GcUck31ovsk8ZkCvKvqjsd8oVpPchfQ55rSlu-LItAggmy80bqrX4rjy4jjis-GB1oh_88lekj4e0x10tgPkhS82SH4yxDQp-gmcZ0pmwmJSehwqP3T2PMW0a8gmF2XvrgkCF9K9UJaXbk2jTlPBaGxQRAXSYb', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJuSIj3PPz2TERg3pcKUH9PE4
OPERATIONAL,"3WMM+6C, Tanjung Riau, Sekupang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0830688, 'lng': 103.9335753}, 'viewport': {'northeast': {'lat': 1.084368079892722, 'lng': 103.9348527298927}, 'southwest': {'lat': 1.081668420107278, 'lng': 103.9321530701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Banda marina,,ChIJ7dBlAgCN2TERs8qMq9tUQhs,0.0,ChIJ7dBlAgCN2TERs8qMq9tUQhs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7dBlAgCN2TERs8qMq9tUQhs
OPERATIONAL,"2346+2M9, Duriangkang, Sei Beduk, Batam City, Riau Islands 29437, Indonesia","{'location': {'lat': 1.0050439, 'lng': 104.0617342}, 'viewport': {'northeast': {'lat': 1.006123879892722, 'lng': 104.0629846798927}, 'southwest': {'lat': 1.003424220107278, 'lng': 104.0602850201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung setengar,,ChIJ22jINgCR2TERSYF8YVeDzd4,0.0,ChIJ22jINgCR2TERSYF8YVeDzd4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ22jINgCR2TERSYF8YVeDzd4
OPERATIONAL,"3X9F+9W3, Jl. Diponegoro, Tj. Riau, Kec. Sekupang, Kota Batam, Kepulauan Riau 29424, Indonesia","{'location': {'lat': 1.069577, 'lng': 103.9749339}, 'viewport': {'northeast': {'lat': 1.070930329892722, 'lng': 103.9760771298927}, 'southwest': {'lat': 1.068230670107278, 'lng': 103.9733774701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing Lestari Bukit Mata Kucing Batam,{'open_now': False},ChIJLQBz5P-N2TER2-pw4TJPN-c,5.0,ChIJLQBz5P-N2TER2-pw4TJPN-c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108378615339930381563"">willy hg</a>'], 'photo_reference': 'AUGGfZlf90UA5fgzHDRp3pg1y-XcMEUkZA04FtmdLO6DHDUclf1Y7cBgwhLDx1BoFu9HMfamiFzuhfPDp0kwjYYanwaVpkh4rq2iz9NYBfwNYGbgzDO5jFgz6kB463IqnLd6edW9zNAEUhr8KcjDtU7Tm9tVPYL9DMnkh8uVF5YfqOnL9Q8N', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJLQBz5P-N2TER2-pw4TJPN-c
OPERATIONAL,"23FF+PG, Kabil, Nongsa, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.024325, 'lng': 104.073775}, 'viewport': {'northeast': {'lat': 1.026149679892722, 'lng': 104.0752457798927}, 'southwest': {'lat': 1.023450020107278, 'lng': 104.0725461201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Pak Zulkarnaen,,ChIJ-xfzp0SR2TERHJkt0XDdZG0,5.0,ChIJ-xfzp0SR2TERHJkt0XDdZG0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111596663179133839145"">Mr. Sastro</a>'], 'photo_reference': 'AUGGfZlRpdzt0jVWPpsyfPfyAAfA3jbuHj0JJoGwHkvaGxyqtH7YbvtIlnVd7swwWGcezxHXRENAZS0K56SsIUHGmNj2Ti4wdFCQ4RMMPdvA2Oku3uzCwjGQdfGooSNkMk3c_Qk8FiWs7g3PKAzGgHfOOvyCJsCDnpceeyZiudie53EGgbeP', 'width': 4080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ-xfzp0SR2TERHJkt0XDdZG0
