business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,price_level,plus_code,permanently_closed,url
OPERATIONAL,"W3RR+CW6, Unnamed Road, Rempang Cate, Galang, Kota Batam, Kepulauan Riau 29482, Indonesia","{'location': {'lat': 0.9410329, 'lng': 104.0922591}, 'viewport': {'northeast': {'lat': 0.942328429892722, 'lng': 104.0937346798927}, 'southwest': {'lat': 0.9396287701072777, 'lng': 104.0910350201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dragon Fruit Farm,ChIJ_9z_rEWX2TERBcQ5ajW46Ok,5.0,ChIJ_9z_rEWX2TERBcQ5ajW46Ok,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111518106201729515011"">A Google User</a>'], 'photo_reference': 'AUGGfZmYCnJMKQU9b5rLzKO6JGb7N5-6zwdrOQbS5pTlfUU-peCfnJ-izar-Cok9JN_G4JfIj0SU35QuwMRXZNCz3c23DPBnn7faqPECgo6dXnAd-AwgOghmLA6M29FeR-3lvn78sbXSK-qBkwpf-ANWSUuRhRZk-YM4sDrj43KE-8yiWRFy', 'width': 4624}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ_9z_rEWX2TERBcQ5ajW46Ok
OPERATIONAL,"X3XG+CW5, Kabil, Nongsa, Batam City, Riau Islands 29433, Indonesia","{'location': {'lat': 0.9985012999999998, 'lng': 104.0773584}, 'viewport': {'northeast': {'lat': 0.9999052298927218, 'lng': 104.0787513798927}, 'southwest': {'lat': 0.9972055701072776, 'lng': 104.0760517201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pembibitan Ikan air tawar,ChIJFxCDeACR2TERYX66SfFdcoU,0.0,ChIJFxCDeACR2TERYX66SfFdcoU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109733489380580820982"">B Loundry</a>'], 'photo_reference': 'AUGGfZk2GaVZG2ZeE66NaTdSA6rG-NeBpaMhjSxY2sQYdkZxHo3cgVjh2GSrpAzvJsHs4mWt5ThYIuv-zaNmit9NhRxObTJ0K0oiWf0IgtTW4mLWsFqW7ZWaaLGrzzdJjK3qN6Skw2E9nZFMcMURI97ynwvWnBIOZGaacJBlAvdQmyvC2B4t', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJFxCDeACR2TERYX66SfFdcoU
OPERATIONAL,"228Q+7HQ, Duriangkang, Sei Beduk, Batam City, Riau Islands 29472, Indonesia","{'location': {'lat': 1.0157154, 'lng': 104.0389971}, 'viewport': {'northeast': {'lat': 1.016678729892722, 'lng': 104.0408883798927}, 'southwest': {'lat': 1.013979070107278, 'lng': 104.0381887201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Pulau Sari Dua,ChIJmVKJLTqR2TERMExzy92E6XA,5.0,ChIJmVKJLTqR2TERMExzy92E6XA,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112149690150679795214"">A Google User</a>'], 'photo_reference': 'AUGGfZnuLEDporYk_jefhm4ZCSc-sUierCtS7XSndsiWlDCFO3IEk_tWoLXL5CBK3AiH2-qpRBQUpNwhtMzL6JFmib-bkJ1tN6V6xZXhO2QxN_fjPTvJVCOd5ZnefQ1hXw9AhHabFL6n-wMCaHAnFRacu6VdQxNvqB5J42rmoeiwOOZzWJUr', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJmVKJLTqR2TERMExzy92E6XA
OPERATIONAL,"X3XJ+F63, Kampung Jawa, Tj. Piayu, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 0.9986263999999999, 'lng': 104.0805425}, 'viewport': {'northeast': {'lat': 0.9999634298927218, 'lng': 104.0819177298927}, 'southwest': {'lat': 0.9972637701072776, 'lng': 104.0792180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Piayu Edu Park,ChIJE-QoCvWR2TERMecUq_tqDBc,0.0,ChIJE-QoCvWR2TERMecUq_tqDBc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 6944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101378909379582560436"">A Google User</a>'], 'photo_reference': 'AUGGfZk3Ai45xD0VnEk-v00Bjxu8W5oM-fJs4-U0rGmb6vLb8qYEtew3TOEBYrzgolS28OfOEQj4Fu7LjWq-p2AIYPA3-nnOt4MAX6-wJ9QzQQs7VhinAEDENH-JcdnWJPDVBMXU2seTrAfAO7_lVJlZha5AfaGiKuRc8jq2Xg8Sbu5KVVA3', 'width': 9248}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJE-QoCvWR2TERMecUq_tqDBc
OPERATIONAL,"238F+5F2, Jl. Perumahan Bukit Barelang, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.0153856, 'lng': 104.0736501}, 'viewport': {'northeast': {'lat': 1.016757579892722, 'lng': 104.0750222798927}, 'southwest': {'lat': 1.014057920107278, 'lng': 104.0723226201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jesus is God,ChIJQ5JTOHyR2TERLVCOpHtfO9A,1.0,ChIJQ5JTOHyR2TERLVCOpHtfO9A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ5JTOHyR2TERLVCOpHtfO9A
OPERATIONAL,"239X+CFV, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0186055, 'lng': 104.0986806}, 'viewport': {'northeast': {'lat': 1.02110945, 'lng': 104.1018624}, 'southwest': {'lat': 1.01777085, 'lng': 104.09762}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota Batam,ChIJdS8sfcOR2TERG0LMf7iemMA,5.0,ChIJdS8sfcOR2TERG0LMf7iemMA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJdS8sfcOR2TERG0LMf7iemMA
OPERATIONAL,"W4CG+XP5, Jl. Trans Barelang, Rempang Cate, Galang, Kota Batam, Kepulauan Riau 29482, Indonesia","{'location': {'lat': 0.9223903, 'lng': 104.1268495}, 'viewport': {'northeast': {'lat': 0.9246215499999999, 'lng': 104.1283245298927}, 'southwest': {'lat': 0.9216465500000001, 'lng': 104.1256248701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Maut,ChIJUzCRINOZ2TER9NSUEO5kIPA,3.0,ChIJUzCRINOZ2TER9NSUEO5kIPA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114171428079660431918"">A Google User</a>'], 'photo_reference': 'AUGGfZnGX0lNqaZDlAwi0D0OrNjrklzCH6zEE5do4kJl4LwKvOqhsf2i1Zt6pTVrOQr_4SlvUHJ9R8k13sV6my4vcsmrRddPNmQwiVOlBMFGjhLw-LfCZ8tdHrilLbeaooJKMRlsP3xgnOPAdNgs3_oalgaD7Nu6gt3Fc6ATiC7IW5znaiCO', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJUzCRINOZ2TER9NSUEO5kIPA
OPERATIONAL,"X2V5+VM7, Tembesi, Sagulung, Batam City, Riau Islands 29472, Indonesia","{'location': {'lat': 0.9944557999999999, 'lng': 104.0090228}, 'viewport': {'northeast': {'lat': 0.9959555798927221, 'lng': 104.0103395298927}, 'southwest': {'lat': 0.9932559201072778, 'lng': 104.0076398701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Gundap Pantai,ChIJNdu2R0CR2TER-vjGMhCja7M,4.0,ChIJNdu2R0CR2TER-vjGMhCja7M,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 3584, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104754908870234441862"">asep sumantri</a>'], 'photo_reference': 'AUGGfZlx29CMpkxrcnw59-TSnm8XqMWxYACXR1oIRnBOyDxjdWZBRacrni3-h1aU-3N-1Ho6TziY43TE5Eonmqvwsai-ILR3idkXwzXzJSFwAPY2Ec_6vjpoh9iRLNAh_CiJRxOJ8wiHPwyBRUzOjM162pQ8bhbz_OaItWWALqvFm7A70jjF', 'width': 7472}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJNdu2R0CR2TER-vjGMhCja7M
OPERATIONAL,"X3WQ+35G, Kabil, Nongsa, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.995192, 'lng': 104.0879545}, 'viewport': {'northeast': {'lat': 0.9965775798927221, 'lng': 104.0894497298927}, 'southwest': {'lat': 0.9938779201072778, 'lng': 104.0867500701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Negri Di Atas Angin,ChIJn92ftYWR2TERvkqATKN9k9g,4.5,ChIJn92ftYWR2TERvkqATKN9k9g,"['tourist_attraction', 'point_of_interest', 'establishment']",88,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103882262095937171369"">yudhis tira</a>'], 'photo_reference': 'AUGGfZmdSFAIu0i0dZcyxT3yUvAxEwnFTo0CaCbwaWC8m7TcR2rhjS6Zo9odRzWFboJ4kG9wIpzWYzY24-dhtI1jxFsZetEsHgWmqR4n3KhHncYP0Fbu7JVJ9kT7wvAXTkyzxri1ezzJ4E2cSopSA3z_6kifXT8IFWLTcPNBoCOLNsO0i1_S', 'width': 4160}]",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJn92ftYWR2TERvkqATKN9k9g
OPERATIONAL,"239X+CFV, RW.Tjg, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0186055, 'lng': 104.0986806}, 'viewport': {'northeast': {'lat': 1.02110945, 'lng': 104.1018624}, 'southwest': {'lat': 1.01777085, 'lng': 104.09762}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Mancing,ChIJuyT87byR2TERceiQEYGJiws,0.0,ChIJuyT87byR2TERceiQEYGJiws,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJuyT87byR2TERceiQEYGJiws
OPERATIONAL,"23FF+PG, Kabil, Nongsa, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.024325, 'lng': 104.073775}, 'viewport': {'northeast': {'lat': 1.026149679892722, 'lng': 104.0752457798927}, 'southwest': {'lat': 1.023450020107278, 'lng': 104.0725461201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Pak Zulkarnaen,ChIJ-xfzp0SR2TERHJkt0XDdZG0,5.0,ChIJ-xfzp0SR2TERHJkt0XDdZG0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111596663179133839145"">Mr. Sastro</a>'], 'photo_reference': 'AUGGfZnw35u32rUyruShbok85Sadj6qY2O9pZAFeJkaQpMlLRNlNsYkmxIPVW0WT7aENCG5iWGAOMrAKgLaT4hDSwSw9dc38jnQx12DBUlH2beSuGSHZ4Jrv5-is-GWuf72DkV5QIQsc0lMhDgPP7XtmGmTwn5xnCGZcqqQ-o20ggocIvbYP', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ-xfzp0SR2TERHJkt0XDdZG0
OPERATIONAL,"W32R+RP, Rempang Cate, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9020640999999999, 'lng': 104.091774}, 'viewport': {'northeast': {'lat': 0.903413929892722, 'lng': 104.0931238298927}, 'southwest': {'lat': 0.9007142701072778, 'lng': 104.0904241701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI CERMIN,ChIJJ1fyxtuX2TERdjN6mz3wKYE,5.0,ChIJJ1fyxtuX2TERdjN6mz3wKYE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ1fyxtuX2TERdjN6mz3wKYE
OPERATIONAL,"W5V3+XQ4, Subang Mas, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9448981, 'lng': 104.1544414}, 'viewport': {'northeast': {'lat': 0.9461967298927219, 'lng': 104.1555513298927}, 'southwest': {'lat': 0.9434970701072777, 'lng': 104.1528516701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Tirta Amerta,ChIJXVh7x4iZ2TERK8SY8S9x6Qk,4.7,ChIJXVh7x4iZ2TERK8SY8S9x6Qk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112296754172723299403"">ricky aditya</a>'], 'photo_reference': 'AUGGfZkXbZpD_EAnSsZ1PoC5_Uk5dTPunykGsyHCFI6veE3BtpGDlLiZZR5bLucFzEEZn02p5zcpWwQL0xBk5Gby1MhPEIQwTZG4CTF0PLVyyyIA0yOU4xgjt14Wzzj00OYkmCwB0Mf078C_D_VKd7PK669k2rQdsi4oc18g1YwgTwFwX3If', 'width': 4144}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJXVh7x4iZ2TERK8SY8S9x6Qk
OPERATIONAL,"Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia","{'location': {'lat': 1.1222745, 'lng': 104.0534482}, 'viewport': {'northeast': {'lat': 1.123345279892722, 'lng': 104.0544705298927}, 'southwest': {'lat': 1.120645620107278, 'lng': 104.0517708701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Welcome to Batam Sign,ChIJsz6nOx6J2TERpqumlxKiWQ8,4.5,ChIJsz6nOx6J2TERpqumlxKiWQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",6768,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115240875636662687058"">Sherab Tenzin</a>'], 'photo_reference': 'AUGGfZmoOHNksBUpfiQ9PG7axZRqaqg8h5i2mduzijj6vQNigTFChboqx-HUBpMzMJyr6Ic8HgIVblHy9nW0wgVUHCN8QedBi67BPAJFfp1Mn0XFtbOM87edRS7M22WS95ww-BSkkbalUae1XI8NxBd_wLvf6z-P-2S-bo79xtBNKrfTSkD7', 'width': 6000}]",,"{'compound_code': '43C3+W9 Teluk Tering, Batam City, Riau Islands, Indonesia', 'global_code': '6PH643C3+W9'}",,https://www.google.com/maps/place/?q=place_id:ChIJsz6nOx6J2TERpqumlxKiWQ8
OPERATIONAL,"X557+6RM, Air Raja, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9580927, 'lng': 104.164552}, 'viewport': {'northeast': {'lat': 0.9594385798927222, 'lng': 104.1659076798927}, 'southwest': {'lat': 0.9567389201072779, 'lng': 104.1632080201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan raja mas,ChIJLfKR0UCb2TERo6VXY8pR2b8,5.0,ChIJLfKR0UCb2TERo6VXY8pR2b8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103253441116437727359"">asep husaeni</a>'], 'photo_reference': 'AUGGfZl4wuxiu-VCwS0FhBJ28GprdNeiN3O0S8ByxIPFwuSyv-xqdozT-HrcGXlndnZ4cVBevmz4OYvrYAZ863S2n5QKdRrWpEphft6xe55jXlvAtZlauoFIr3plAjQ-BZ1zkP2Zv-1PIa9_I33r3oS_wvYI3UZGvcRqj2rqFfzGjrPfPnZn', 'width': 1600}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJLfKR0UCb2TERo6VXY8pR2b8
OPERATIONAL,"Jl. Buana Raja, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.018962, 'lng': 104.0752264}, 'viewport': {'northeast': {'lat': 1.020337729892722, 'lng': 104.0765537298927}, 'southwest': {'lat': 1.017638070107278, 'lng': 104.0738540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumpun Bakau Indah,ChIJkRwPBACR2TERBDciiQ4e0lk,0.0,ChIJkRwPBACR2TERBDciiQ4e0lk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJkRwPBACR2TERBDciiQ4e0lk
OPERATIONAL,"22CC+C6P, Tembesi, Sagulung, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0210921, 'lng': 104.0205912}, 'viewport': {'northeast': {'lat': 1.022523429892722, 'lng': 104.0220035298927}, 'southwest': {'lat': 1.019823770107278, 'lng': 104.0193038701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah agus jaranan,ChIJ-QdtAwCR2TERjPqf_RLAzc8,5.0,ChIJ-QdtAwCR2TERjPqf_RLAzc8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105184242379214574441"">A Google User</a>'], 'photo_reference': 'AUGGfZl43KWiKIdWSE3zz7leBf1Ep-HHTKxdQtjWPojEUMLXhGJvfEFka4i9D1Ukii3zh9rVtoxSHLDSVr3_6AWi3-TEDLwfSERXF_TnCa-62KsRy597WYvsE7EYlEXvBdwVoGaeGuTRiQG6DsRiXRbZEg3HaB9c8p8r6ykODhHKMRczwysM', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ-QdtAwCR2TERjPqf_RLAzc8
OPERATIONAL,"Pantai Setokok, Unnamed Road,, Pulau Setokok, Kec. Bulang, Kota Batam, Kepulauan Riau 29475, Indonesia","{'location': {'lat': 0.9237004, 'lng': 104.0605862}, 'viewport': {'northeast': {'lat': 0.9348569, 'lng': 104.0765936}, 'southwest': {'lat': 0.9125437999999999, 'lng': 104.0445788}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Setokok,ChIJ8dE_7gSX2TERmZ4Ey_FejDg,4.1,ChIJ8dE_7gSX2TERmZ4Ey_FejDg,"['natural_feature', 'establishment']",474,,"[{'height': 3900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108654956735236650810"">A Google User</a>'], 'photo_reference': 'AUGGfZlcmNoJ5bpTON7tAaqNeJ4b-DXQenkx8csLa3Fe77CGH0RbskjiqtUZt42CuFWnJyhUyRTd8pKw6GKI34PfWp6y6D2LHXa_3Hm2kXogWldwIUm37WqroGgGyEsgbuLdQQPRw4cyYfoAFDwA4A1jfjpUnoAjrnXPvQiLojG_9SCiR1vB', 'width': 5850}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ8dE_7gSX2TERmZ4Ey_FejDg
OPERATIONAL,"23F4+534, Duriangkang, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0228663, 'lng': 104.0552567}, 'viewport': {'northeast': {'lat': 1.024220979892722, 'lng': 104.0565941798927}, 'southwest': {'lat': 1.021521320107278, 'lng': 104.0538945201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pancur Tower 2 Gg Durian,ChIJBRQ_MgCR2TERaPnDn-y5ELQ,4.0,ChIJBRQ_MgCR2TERaPnDn-y5ELQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107081613352722056846"">Mori khoiry</a>'], 'photo_reference': 'AUGGfZkcJhB8HdqWMSEo4s3Vd9VDZyKE2C9Z_EXHASpLCS_wVTaZoztO9KUKC1forpE6_b37BcKGRF6lpUq9xrWLGXUA-2M4n_tkbSTdWuqa-9FyltmBpwQLKVNmrIz16PjRG1lWOAZ851-4UAc062MRsqEljWOS6c1i76hrjFpqvMr1IUJX', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJBRQ_MgCR2TERaPnDn-y5ELQ
OPERATIONAL,"W5V6+34P, Subang Mas, Galang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9427221, 'lng': 104.1603131}, 'viewport': {'northeast': {'lat': 0.944098779892722, 'lng': 104.1610147298927}, 'southwest': {'lat': 0.9413991201072778, 'lng': 104.1583150701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dahlia Joyful Farm,ChIJsz57YjOZ2TERx9AgnimpuoU,4.5,ChIJsz57YjOZ2TERx9AgnimpuoU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116191435339245687734"">Eko Prastius</a>'], 'photo_reference': 'AUGGfZkwGkErGSA_TjAudHtAHL_dF7YT2HGI4TWVrTUK41MZWFHYEllwzgYQqBVP2tWjjiybSWuOM06QvlNql4RaRKFEaXI9n4c8RMhMxMi1F9aueLCsi3LBhY8AiImVVUHykgLZ0tcHTxR8eVsjHmg7YZInKi2s7bvbEdUclbg5XY5eWszx', 'width': 4624}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJsz57YjOZ2TERx9AgnimpuoU
OPERATIONAL,"Kebun nenas Munthe bre tigan, Duriangkang, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.017662, 'lng': 104.0454492}, 'viewport': {'northeast': {'lat': 1.019016279892722, 'lng': 104.0468358798927}, 'southwest': {'lat': 1.016316620107278, 'lng': 104.0441362201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun nenas Munthe,ChIJ_RfSituR2TERvy7MiZZQ1DY,5.0,ChIJ_RfSituR2TERvy7MiZZQ1DY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116161087001018865136"">A Google User</a>'], 'photo_reference': 'AUGGfZnatzeI91DH_l6JbL9Ki1P-1G9KPZ_LxWeaUCeTjtTJakonLJyoP9QNeflpbmay858-Cp-0sQy7uwFaeERg1TrprRoKe2U_dWWeMyOVNZRzs1sINkC-_1LEHVxDsi6-CXtgeeUSBVh4CId_bV1_UfghOtF25OFjTldGyEf0rVPnAjK1', 'width': 1080}]",,"{'compound_code': '229W+35 Duriangkang, Batam City, Riau Islands, Indonesia', 'global_code': '6PH6229W+35'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_RfSituR2TERvy7MiZZQ1DY
OPERATIONAL,"W4CH+994, Rempang Cate, Galang, Batam City, Riau Islands 29482, Indonesia","{'location': {'lat': 0.9208975, 'lng': 104.1284612}, 'viewport': {'northeast': {'lat': 0.9228554798927222, 'lng': 104.1297778798927}, 'southwest': {'lat': 0.920155820107278, 'lng': 104.1270782201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ladang usaha nasution,ChIJU3dgmZaZ2TERtwLnww_iVeU,0.0,ChIJU3dgmZaZ2TERtwLnww_iVeU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJU3dgmZaZ2TERtwLnww_iVeU
OPERATIONAL,"XXC4+QF, Batu Legong, Bulang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 0.9719283, 'lng': 103.9561903}, 'viewport': {'northeast': {'lat': 0.9732370298927221, 'lng': 103.9575151298927}, 'southwest': {'lat': 0.9705373701072778, 'lng': 103.9548154701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Mengkadah,ChIJ6Zpb2qGT2TERJ_syv7-baAA,5.0,ChIJ6Zpb2qGT2TERJ_syv7-baAA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113712321430960791956"">Ellown Mutahang</a>'], 'photo_reference': 'AUGGfZmBYH2SV8bFrGNJDi6SobiF9wJkkoyzmcoUVWmz4_HPhmvqi54eoARicXk23NNV1u_uiUaqUtaG1ouTcBWGd3tyQuFv_cc-M813O4hibpZMMJuAZhMQZ_FBILwzfpCvHOI2AsodotnObjBqC1zce0r70J0vctYK71PmWEyE0K9E5W4E', 'width': 3072}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ6Zpb2qGT2TERJ_syv7-baAA
