business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,price_level,url
OPERATIONAL,"Tangerang City, Banten, Indonesia","{'location': {'lat': -6.0745483, 'lng': 106.7172717}, 'viewport': {'northeast': {'lat': -6.073198470107277, 'lng': 106.7186215298927}, 'southwest': {'lat': -6.075898129892721, 'lng': 106.7159218701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pasir Putih PIK 2,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111147887593770912069"">Septawari Hutauruk</a>'], 'photo_reference': 'AUGGfZmPXWeSXUM2f1Kuh2MBywgGxGKxxPZufLDjzot_X-ZbwVcTcSx7vHTOgk6ntOjcIGNkHugAXRJw_FXS0qx3vHA1C1TLWQ0WfxiPiFAXDik2BkALCNB_nhjIAIWVn2V5VpOuP23bZbALVupe6teAW9jlJApbphhiqdiTEEwvXcfE2N4X', 'width': 4000}]",ChIJvWBsq9IDai4R1VjENazLUuw,"{'compound_code': 'WPG8+5W Dadap, Tangerang Regency, Banten, Indonesia', 'global_code': '6P58WPG8+5W'}",4.2,ChIJvWBsq9IDai4R1VjENazLUuw,"['tourist_attraction', 'point_of_interest', 'establishment']",2350.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvWBsq9IDai4R1VjENazLUuw
OPERATIONAL,"Jl. H. Jamat No.11, Ciater, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","{'location': {'lat': -6.333296, 'lng': 106.6990566}, 'viewport': {'northeast': {'lat': -6.331981070107279, 'lng': 106.7003017298927}, 'southwest': {'lat': -6.334680729892723, 'lng': 106.6976020701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Konservasi RIMBUN,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105863768106849136142"">Dyah Puji</a>'], 'photo_reference': 'AUGGfZnXE8GtUhnUFnPlIjxvbzMccmmRSmPcF3rardEIevwDgytBwrxg37pnOANqIlJUzKhr1OfkcPsoF3C_W7sBolgWRt_6yUYjl7eKq_jZi2jUKg6HdRvgcJl13kuze7oT0vZzmKeg2vQzmHf2t0Ud8ZReqZekSg3fkZDeFKUSXDuaM4_t', 'width': 4032}]",ChIJ2QRTuhLlaS4Rm_g4nF6J8z0,"{'compound_code': 'MM8X+MJ Ciater, South Tangerang City, Banten, Indonesia', 'global_code': '6P58MM8X+MJ'}",4.3,ChIJ2QRTuhLlaS4Rm_g4nF6J8z0,"['tourist_attraction', 'campground', 'park', 'restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",1730.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ2QRTuhLlaS4Rm_g4nF6J8z0
OPERATIONAL,"RJHR+X2Q, Jl. Satria - Sudirman, RT.002/RW.001, Sukaasih, Kec. Tangerang, Kota Tangerang, Banten 15111, Indonesia","{'location': {'lat': -6.170042700000001, 'lng': 106.6401173}, 'viewport': {'northeast': {'lat': -6.168788920107278, 'lng': 106.6414792298927}, 'southwest': {'lat': -6.171488579892721, 'lng': 106.6387795701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Elektrik,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100122735020940789502"">jay peje</a>'], 'photo_reference': 'AUGGfZni-ni5R0GbN8uJ0vVMYHkMyk-AobUMN8yv7zgRERRFQOUwrMz5MLbs9lK30yoyW_XqhDWXL3bRScoUkG9r1EAU6A787OjnAYwnVMW5oNr1DotqxluBBW3OIxkvvXqnMOv0V7SmTq5L9E68e5NANbWxVItnPKcJQJ-w2w-o0zparaxC', 'width': 4000}]",ChIJJaUmm8_4aS4RBTAlBnBQCl8,,4.7,ChIJJaUmm8_4aS4RBTAlBnBQCl8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1081.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJaUmm8_4aS4RBTAlBnBQCl8
OPERATIONAL,"MM88+GWP, Jl. Masjid Al Latif Perumahan Pinang Mas, RT.7/RW2, Kademangan, Kec. Setu, Kota Tangerang Selatan, Banten 15313, Indonesia","{'location': {'lat': -6.3336608, 'lng': 106.6673306}, 'viewport': {'northeast': {'lat': -6.332325320107278, 'lng': 106.6687014298927}, 'southwest': {'lat': -6.335024979892722, 'lng': 106.6660017701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Anggur Pak Jarimin,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106737086043417135597"">megi primagara</a>'], 'photo_reference': 'AUGGfZl4EIqQuWecgsozldUQozQ9PForA9N4K1UZsm0PFjqXsatxanZ2TxMyZ8u8bMJsu4ZsjjMTDgt90VLQ_puGF64Bp_6vScIWVYNMWmHX3GvIm-XUKJOeW1PKuu6Q1qczjDVF4gH8WIdejbMVzA4tEgHh5WjvtIXAkirx-1FvEpPJik8d', 'width': 3120}]",ChIJ11YtRIvlaS4RJTEgt_oKHWo,,5.0,ChIJ11YtRIvlaS4RJTEgt_oKHWo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ11YtRIvlaS4RJTEgt_oKHWo
OPERATIONAL,"Jl. KH. Moh. Kup_III, RT.004/RW.002, Pinang, Kec. Pinang, Kota Tangerang, Banten 15145, Indonesia","{'location': {'lat': -6.218983799999999, 'lng': 106.6890764}, 'viewport': {'northeast': {'lat': -6.217634870107277, 'lng': 106.6904373298927}, 'southwest': {'lat': -6.220334529892721, 'lng': 106.6877376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Van Kcier Family Bike - BALE KCIER - Komunitas Sepeda Tangerang,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109410973483389796903"">Dimas Mayrasofi</a>'], 'photo_reference': 'AUGGfZknsZEl3wssSHbOKGxEwsuPiOOEYOZJz8Uij6cB9VisoiQ9f4ZNLIQllEsgNV3xBoB_wj8-m_4ob7y2Cf5q_n7RyTtYf-U091FbXlBBwAmOCaWih9vJb5SQ7sFdRtBcafbuayPAGbWcacCUz0Q1b_le4kbtXpUAP2Xc7gA8m0hvQvmx', 'width': 1040}]",ChIJ3TwDiYj5aS4R9Im--ZZI4Wo,"{'compound_code': 'QMJQ+CJ Pinang, Tangerang City, Banten, Indonesia', 'global_code': '6P58QMJQ+CJ'}",4.7,ChIJ3TwDiYj5aS4R9Im--ZZI4Wo,"['amusement_park', 'tourist_attraction', 'park', 'parking', 'point_of_interest', 'establishment']",22.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ3TwDiYj5aS4R9Im--ZZI4Wo
CLOSED_TEMPORARILY,"QMRP+93R, Nerogtog, Pinang, Tangerang City, Banten, Indonesia","{'location': {'lat': -6.2090171, 'lng': 106.685136}, 'viewport': {'northeast': {'lat': -6.207682320107278, 'lng': 106.6865629798927}, 'southwest': {'lat': -6.210381979892722, 'lng': 106.6838633201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan H Kurdi,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101406526247842305307"">asri as</a>'], 'photo_reference': 'AUGGfZm2kbFal05ogyR7t-RAqmKYSPl3TgQRij2AZSVcJfGbgq7QyroyHUrBTA-ZaqZuWc7lq7oOmg8bcuWeYSKWngep60Fh58jFMU8g80CTYQ8saOkM33cqZFZyHGlOfl2lEPatCkiF6WMg8GQpxdimun6FkLk0MKX6bMImNz5PNCuZAYHT', 'width': 1920}]",ChIJ-27c93f5aS4R7M9RdyXn-bc,,0.0,ChIJ-27c93f5aS4R7M9RdyXn-bc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ-27c93f5aS4R7M9RdyXn-bc
OPERATIONAL,"QMVF+5V9, Gg. M Umar I, RT.003/RW.003, Kunciran Jaya, Kec. Pinang, Kota Tangerang, Banten 15144, Indonesia","{'location': {'lat': -6.2070769, 'lng': 106.6747305}, 'viewport': {'northeast': {'lat': -6.205695970107279, 'lng': 106.6760849798927}, 'southwest': {'lat': -6.208395629892723, 'lng': 106.6733853201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Teratai bang Jamal,,ChIJRzwUXgD5aS4R2xOR6lXujbE,,0.0,ChIJRzwUXgD5aS4R2xOR6lXujbE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJRzwUXgD5aS4R2xOR6lXujbE
OPERATIONAL,"QMXG+GW8, RT.001/RW.003, Kunciran Jaya, Pinang, Tangerang City, Banten 15144, Indonesia","{'location': {'lat': -6.2009729, 'lng': 106.677029}, 'viewport': {'northeast': {'lat': -6.199577720107278, 'lng': 106.6778691298927}, 'southwest': {'lat': -6.202277379892722, 'lng': 106.6751694701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Situ gunung bukan situ cipondoh,,ChIJhZ7EH6v5aS4RmEihL138Adw,,0.0,ChIJhZ7EH6v5aS4RmEihL138Adw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhZ7EH6v5aS4RmEihL138Adw
OPERATIONAL,"QMMC+793, Jl. Rasuna Said, RT.002/RW.005, Kunciran, Kec. Pinang, Kota Tangerang, Banten 15144, Indonesia","{'location': {'lat': -6.216870300000001, 'lng': 106.6709231}, 'viewport': {'northeast': {'lat': -6.215510170107278, 'lng': 106.6723027298927}, 'southwest': {'lat': -6.218209829892722, 'lng': 106.6696030701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Aerlangga,"[{'height': 1079, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111250812691444736597"">Prianih Ananda</a>'], 'photo_reference': 'AUGGfZm7c_fBRvXuwxSfnN0NOzXNerbx8MV1MQfasQGcz0bh-f6sgOUIAUo5RzMv3Ilq7_cTDvWWItRNiqccvYYkX2P1_U73EemOVINmOjEnRrWsCOFhBya-Cksl0PdjSsRLrAWkVBRMdOvAZITuL9EunzTKKnYRfbvy8zIdCFSKiskOaFSJ', 'width': 1079}]",ChIJf3xoRln5aS4RxTkIqxADiNE,,0.0,ChIJf3xoRln5aS4RxTkIqxADiNE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJf3xoRln5aS4RxTkIqxADiNE
CLOSED_TEMPORARILY,"PHPP+RGC, Jl. Kp. Dukuh Pinang Gawir, Bojong Nangka, Kec. Klp. Dua, Kabupaten Tangerang, Banten 15810, Indonesia","{'location': {'lat': -6.262926299999999, 'lng': 106.5862676}, 'viewport': {'northeast': {'lat': -6.261778620107278, 'lng': 106.5878822798927}, 'southwest': {'lat': -6.264478279892722, 'lng': 106.5851826201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Makam keramat Puru Rawit,,ChIJ8zUYX0P9aS4RVT4kO1gA2wI,,0.0,ChIJ8zUYX0P9aS4RVT4kO1gA2wI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ8zUYX0P9aS4RVT4kO1gA2wI
,"Jatiuwung, Cibodas, Tangerang City, Banten, Indonesia","{'location': {'lat': -6.1953843, 'lng': 106.5922924}, 'viewport': {'northeast': {'lat': -6.18877, 'lng': 106.5989}, 'southwest': {'lat': -6.2026009, 'lng': 106.586221}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jatiuwung,,ChIJxffKPvD-aS4RCuz86KNk_t0,,,ChIJxffKPvD-aS4RCuz86KNk_t0,"['administrative_area_level_4', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJxffKPvD-aS4RCuz86KNk_t0
