business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"QV6X+46M, Jl. Jamrud I, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76115, Indonesia","{'location': {'lat': -1.2421996, 'lng': 116.895474}, 'viewport': {'northeast': {'lat': -1.240849770107278, 'lng': 116.8968238298928}, 'southwest': {'lat': -1.243549429892722, 'lng': 116.8941241701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Tiga Generasi Sepinggan Baru,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107140089284456041398"">Fitra Riadian</a>'], 'photo_reference': 'AUGGfZlm1ehrNPOfZMtOz4GzU5OqcZXa6Pxb7N7rP06gojkc0zyMCAPV6seORJfOKWBklEHBdqLtxEso68N2y3Xfccj8Iohk5od0tSplC5omNuM0dAwQFGKPQmHOEMvYD5HwCoYyAMRJBkOj5rlwUe-cev-Icr5m0CkqY6ffM259edpIxvRA', 'width': 4624}]",ChIJOZrvKdpF8S0RRMJCQLXJwdY,,,4.5,ChIJOZrvKdpF8S0RRMJCQLXJwdY,"['park', 'point_of_interest', 'establishment']",3738,,https://www.google.com/maps/place/?q=place_id:ChIJOZrvKdpF8S0RRMJCQLXJwdY
OPERATIONAL,"PRFW+7F4, Klandasan Ilir, Balikpapan Selatan, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.2771155, 'lng': 116.8462484}, 'viewport': {'northeast': {'lat': -1.275746020107278, 'lng': 116.8475896298927}, 'southwest': {'lat': -1.278445679892722, 'lng': 116.8448899701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto Perahu Pinisi,,"[{'height': 1604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117590841788087850753"">A Google User</a>'], 'photo_reference': 'AUGGfZlOouaKGbRtAMTKS9JmoAzJB2H1twwYyb4m4hUiULGat_-Lr_gagkTbj3vmW0JmFxbk2eEuyrAergOyBqVglwBQStbrVhjeKyNGjCEfCdDyyWsUIzTVL3bwDsGihkamb5RchP2jhTaWOjj4j-YsUh_IvGjmz71kSP6ahNCrbmAtbvrk', 'width': 1080}]",ChIJVZWF_zJH8S0RXQVc02WYAYQ,,,5.0,ChIJVZWF_zJH8S0RXQVc02WYAYQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJVZWF_zJH8S0RXQVc02WYAYQ
OPERATIONAL,"Jl. Jenderal Sudirman No.73, Damai, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2751859, 'lng': 116.8527381}, 'viewport': {'northeast': {'lat': -1.273489620107278, 'lng': 116.8535595298927}, 'southwest': {'lat': -1.276189279892722, 'lng': 116.8508598701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai jalan panjang belakang hotel Le Grandeur,{'open_now': True},"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100389736430105273787"">A Google User</a>'], 'photo_reference': 'AUGGfZkBf9kQkP19feC9UP8zakLvqRg0b4ofNQCbzjDP6NGdwCFSWmdxwaEefY2EyAdJlEYbVnQ5M7DJc-s5J6nLM9bYNIcqFSuX4-CaCZk1d54dptQeTDisXInQH4r7RaaQOj3ykEY9WEpy00j0pvXY9xUT2UMRW3dI1bemJKztAvTvDjgi', 'width': 9000}]",ChIJdR4fxExH8S0R7PZVfGIYcs8,"{'compound_code': 'PVF3+W3 Damai, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPVF3+W3'}",,4.4,ChIJdR4fxExH8S0R7PZVfGIYcs8,"['tourist_attraction', 'point_of_interest', 'establishment']",95,,https://www.google.com/maps/place/?q=place_id:ChIJdR4fxExH8S0R7PZVfGIYcs8
OPERATIONAL,"JL MH Thamrin No.208, RT.002/RW.01, Manggar, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur 76116, Indonesia","{'location': {'lat': -1.2135582, 'lng': 116.9156443}, 'viewport': {'northeast': {'lat': -1.212183770107278, 'lng': 116.9170787298928}, 'southwest': {'lat': -1.214883429892722, 'lng': 116.9143790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang rumput savana batakan,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110496983688127399288"">abu khalila</a>'], 'photo_reference': 'AUGGfZmkAvfCf2SRmoG4IlnhwSiIC8tMILAGLvsyiYEL5SOpB9L4FMuTbtmXDNqlDfGjTA-S2rW_B8Kyv3a4aYiRKwttVbnlyIp8XL8Yyb8uEzXuHf_F03G_H2apkMfAq-dB4TyOU7JnU_k-TDjz8HzzapRisQFm8eJ7WG-dGq4w5PZvllQG', 'width': 5333}]",ChIJkRF1RHdP8S0RNwwOJ-IoaPw,"{'compound_code': 'QWP8+H7 Manggar, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQWP8+H7'}",,4.5,ChIJkRF1RHdP8S0RNwwOJ-IoaPw,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,https://www.google.com/maps/place/?q=place_id:ChIJkRF1RHdP8S0RNwwOJ-IoaPw
OPERATIONAL,"QV77+86J, Gn. Samarinda Baru, Balikpapan Utara, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.2366727, 'lng': 116.863018}, 'viewport': {'northeast': {'lat': -1.235497870107278, 'lng': 116.8641932298927}, 'southwest': {'lat': -1.238197529892722, 'lng': 116.8614935701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Rambai Aviary,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114270665121043105842"">Dyo Nawan</a>'], 'photo_reference': 'AUGGfZk3LmSs6wsGNuCO8UgapkB9pySmJ0K515tQa0IrXnfU1CO6fS5Zp3Aae_5lUjKx7aNQbp08jbK_vli83TVgS2GfXFV6JW0kyyFkMWZGur97PAmZ1vkli1efIGEKAvwggohI-uW_RsxC5Gk2qlN4bt19UqdvaHUazDySQ7rM6b_EQlwz', 'width': 720}]",ChIJsyXIy0lH8S0RByB6HX9Kp3g,,,5.0,ChIJsyXIy0lH8S0RByB6HX9Kp3g,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJsyXIy0lH8S0RByB6HX9Kp3g
OPERATIONAL,"PWQG+HJ, Sepinggan, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.2610725, 'lng': 116.9265904}, 'viewport': {'northeast': {'lat': -1.259722670107278, 'lng': 116.9279402298927}, 'southwest': {'lat': -1.262422329892722, 'lng': 116.9252405701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Total,,,ChIJQdCkPwBF8S0RxhtsJDytWaM,,,5.0,ChIJQdCkPwBF8S0RxhtsJDytWaM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJQdCkPwBF8S0RxhtsJDytWaM
OPERATIONAL,"PVGJ+H7P, Unnamed Road, Gunung Bahagia, Balikpapan Selatan, Balikpapan City, East Kalimantan 76114, Indonesia","{'location': {'lat': -1.2735401, 'lng': 116.8806968}, 'viewport': {'northeast': {'lat': -1.272128470107278, 'lng': 116.8820318798927}, 'southwest': {'lat': -1.274828129892722, 'lng': 116.8793322201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bandara,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104554862642371003235"">Jumadi Jumadi</a>'], 'photo_reference': 'AUGGfZlMdtSSJYpOyH89tpTqurxJgQmWM2ZSrF6XnfvV-J1YeEghI7TzhUi6L0UzFpYrXixS2MSStdPBEnwYYgdi0-uUd5EbzLP11U9PhRpZ4TWRMxFGSo0ioyp9_f7LyjgMVnshcN4nZhTvm0ovR-_a6kwN8roWjMvwkmJ64RLyNZqB-0dX', 'width': 1920}]",ChIJSwB4KOZH8S0RsDLzFs4XI58,,,4.4,ChIJSwB4KOZH8S0RsDLzFs4XI58,"['tourist_attraction', 'point_of_interest', 'establishment']",136,,https://www.google.com/maps/place/?q=place_id:ChIJSwB4KOZH8S0RsDLzFs4XI58
OPERATIONAL,"QV46+FHH, Lamaru, Damai, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2438191, 'lng': 116.8614869}, 'viewport': {'northeast': {'lat': -1.242466670107278, 'lng': 116.8628355798927}, 'southwest': {'lat': -1.245166329892722, 'lng': 116.8601359201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Musik Sunset Land,,,ChIJFwwHbKlH8S0Rytb_0XA2mN4,,,0.0,ChIJFwwHbKlH8S0Rytb_0XA2mN4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJFwwHbKlH8S0Rytb_0XA2mN4
OPERATIONAL,"PVG3+2V8, Gg. Nelayan, Damai, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.274971, 'lng': 116.8547092}, 'viewport': {'northeast': {'lat': -1.273283570107278, 'lng': 116.8560639798927}, 'southwest': {'lat': -1.275983229892722, 'lng': 116.8533643201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Segoro dusit,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116943124802119580507"">A Google User</a>'], 'photo_reference': 'AUGGfZmAz8PenDzgvCvy4VuKdooSaCtuzBy8X7hHpAkkzse_rZWwRJuPJgg4KcCtd-KhbIba0EP7Nvb7W76eqf0gtXIcnx83sIyijPujrATSOkgbICx4X1LPUu_uw_DPA9qUnjNieMr13DmJimx_DxZJZCCgDp2522UaAAV6TwCNDMg81-rS', 'width': 1600}]",ChIJPfmFNcZH8S0RV2W9CXpfQGU,,,4.0,ChIJPfmFNcZH8S0RV2W9CXpfQGU,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,https://www.google.com/maps/place/?q=place_id:ChIJPfmFNcZH8S0RV2W9CXpfQGU
OPERATIONAL,"QX73+79M, Jl. Mulawarman, Manggar, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2367999, 'lng': 116.9534352}, 'viewport': {'northeast': {'lat': -1.235007570107278, 'lng': 116.9544134298928}, 'southwest': {'lat': -1.237707229892722, 'lng': 116.9517137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batakan,{'open_now': True},"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108278383346609767452"">William Simanjuntak</a>'], 'photo_reference': 'AUGGfZnfgJquSHqLXTYZ2DVc19egGX2ggLTIOiWcgngdSGfJRKJbYjLwn0jIbNOQYNZvVfyQ_1Ph8aHrz1DFoLOataINiu-BvwrYYU8gAJwZKAkFHkqB5chCTbUhpyhmexCI2uZyhjwZxLbILjRVeJ1wa3sDdsc9s90LLbbsRynZ05L_jIns', 'width': 4080}]",ChIJq4wTqJBF8S0RR1RKHPs07sk,,,4.7,ChIJq4wTqJBF8S0RR1RKHPs07sk,"['tourist_attraction', 'point_of_interest', 'establishment']",15,,https://www.google.com/maps/place/?q=place_id:ChIJq4wTqJBF8S0RR1RKHPs07sk
OPERATIONAL,"Mahavihara Buddhamanggala, Jl.MT. Haryono, Graha Indah Ring Road No.153, RT.043/RW.000, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2216525, 'lng': 116.865703}, 'viewport': {'northeast': {'lat': -1.220344120107278, 'lng': 116.8669074798927}, 'southwest': {'lat': -1.223043779892722, 'lng': 116.8642078201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_dharma-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mahavihara Buddhamanggala,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105271473735928125470"">Alia RD Gebyar</a>'], 'photo_reference': 'AUGGfZnNXLCItsoQo834IO9TSxfwgpCCTUN7KrB9f1K8BdqXy3pIvMOzaAYrXLT9Op6OFfl1VqKTk91e2xBVoLRohB9-IMTd7LvhIpxxVulXxVaezhBu_4HjMmOMiaoIbcalrqrx_vfWX7JHk9Xqu-fpB0zZ9mbc-ILxo13QCvJg64Uk8365', 'width': 3456}]",ChIJKYBf8CFG8S0Rm5NALOy4nTg,"{'compound_code': 'QVH8+87 Batu Ampar, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQVH8+87'}",,4.6,ChIJKYBf8CFG8S0Rm5NALOy4nTg,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",383,,https://www.google.com/maps/place/?q=place_id:ChIJKYBf8CFG8S0Rm5NALOy4nTg
OPERATIONAL,"QR7W+58W, Gunung Samarinda, Balikpapan Utara, Balikpapan City, East Kalimantan 76124, Indonesia","{'location': {'lat': -1.2370091, 'lng': 116.8458223}, 'viewport': {'northeast': {'lat': -1.235659220107278, 'lng': 116.8471652798927}, 'southwest': {'lat': -1.238358879892722, 'lng': 116.8444656201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah geboy,,,ChIJb5NH5RxH8S0RSfoivOvo1tU,,,5.0,ChIJb5NH5RxH8S0RSfoivOvo1tU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJb5NH5RxH8S0RSfoivOvo1tU
OPERATIONAL,"QV77+758, Gunung Samarinda, Balikpapan Utara, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.236836, 'lng': 116.8629473}, 'viewport': {'northeast': {'lat': -1.235579520107278, 'lng': 116.8641578798927}, 'southwest': {'lat': -1.238279179892722, 'lng': 116.8614582201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,hutan kota rambai,,,ChIJAZFI9uxH8S0RF_4lk5TGYbI,,,0.0,ChIJAZFI9uxH8S0RF_4lk5TGYbI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJAZFI9uxH8S0RF_4lk5TGYbI
CLOSED_TEMPORARILY,"QW87+9GH, Jl. Perum Her 2, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76116, Indonesia","{'location': {'lat': -1.2340676, 'lng': 116.9138478}, 'viewport': {'northeast': {'lat': -1.232643470107278, 'lng': 116.9151477298927}, 'southwest': {'lat': -1.235343129892722, 'lng': 116.9124480701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Shin Aviary,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100444609794422470855"">yesyurun arlin</a>'], 'photo_reference': 'AUGGfZnT22cF7jBzXCHc81rPJ3Xr0oL6xMy6-Jjesrs3Q9dI9twcdRE3WW5K4bO9vtg2GKes36wbVeYsCCBAGInkQNgLIP1cl-qymTvxAbDOFEu7CTDPyMzxbfr1tu1qnvTabasSGct-cDWzYbQV_CmSmsbLSncrbk_uDUD7ZEi5zbq597OK', 'width': 3000}]",ChIJ-fesNL9F8S0RqXDL9__vfHw,,,0.0,ChIJ-fesNL9F8S0RqXDL9__vfHw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ-fesNL9F8S0RqXDL9__vfHw
OPERATIONAL,"Jl. Jenderal Sudirman No.7, Klandasan Ilir, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76113, Indonesia","{'location': {'lat': -1.2772972, 'lng': 116.8453731}, 'viewport': {'northeast': {'lat': -1.275871620107278, 'lng': 116.8466651798927}, 'southwest': {'lat': -1.278571279892722, 'lng': 116.8439655201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Enjoy Night Place in Beach,,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118008175736632594692"">A Google User</a>'], 'photo_reference': 'AUGGfZkuXHLIePJUDnhOr5ttYTfdFPIJZ5IT_eWGl5R-ehwwbjowwdcKgRUM_JPHioIvB_Elpw9mCviNPXwcJ4R9nn3QVmoHnhXN0knfOFnilov5ZQg0ijhG1Mzy505QfHyBQDKCGwswb9eWQskFJvpz9OpnXPiiMS35ZMKoxJdovez1s4Ct', 'width': 4624}]",ChIJIS5A22lH8S0RS-ZZVjF8rbk,"{'compound_code': 'PRFW+34 Klandasan Ilir, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPRFW+34'}",,4.5,ChIJIS5A22lH8S0RS-ZZVjF8rbk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJIS5A22lH8S0RS-ZZVjF8rbk
CLOSED_TEMPORARILY,"Jl. Jenderal Sudirman, Gn. Bahagia, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2756783, 'lng': 116.8679814}, 'viewport': {'northeast': {'lat': -1.273982820107278, 'lng': 116.8692764798927}, 'southwest': {'lat': -1.276682479892722, 'lng': 116.8665768201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Damba Enggang Borneo,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100927530089135209143"">Mohammad Mursyid</a>'], 'photo_reference': 'AUGGfZmpkqn2kfwqTORJTT7NXlwyMxoBhK4Z6GAYrSLNONDOZ57fLTXAf-X9xUxIvXmRq4hWqaM2EFhQaG-41cRvR4etfLZ7mZpzZcPqiPbz5XU0RfizAEMyYsB2GH34FQfHBxZsM7XqB4-aqQYJvcs5ZtCQgpe9nkXGPOTZEs-c769QpMjF', 'width': 4160}]",ChIJWzmOC-ZH8S0RCibAxq2LKGs,"{'compound_code': 'PVF9+P5 Gunung Bahagia, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPVF9+P5'}",,4.5,ChIJWzmOC-ZH8S0RCibAxq2LKGs,"['tourist_attraction', 'point_of_interest', 'establishment']",37,True,https://www.google.com/maps/place/?q=place_id:ChIJWzmOC-ZH8S0RCibAxq2LKGs
CLOSED_TEMPORARILY,"PWQ6+GX4, Jl. Prona II, Sepinggan, Kecamatan Balikpapan Selatan, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2612447, 'lng': 116.9124474}, 'viewport': {'northeast': {'lat': -1.259890520107278, 'lng': 116.9137954298927}, 'southwest': {'lat': -1.262590179892722, 'lng': 116.9110957701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,gang perjuangan seraya beach,,,ChIJS8YlmnVF8S0RqRAY06HN7gU,,,0.0,ChIJS8YlmnVF8S0RqRAY06HN7gU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJS8YlmnVF8S0RqRAY06HN7gU
OPERATIONAL,"QW3V+J8P Batakan Beach, Manggar, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2459089, 'lng': 116.9433434}, 'viewport': {'northeast': {'lat': -1.244271570107278, 'lng': 116.9447016798927}, 'southwest': {'lat': -1.246971229892722, 'lng': 116.9420020201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batakan,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109306903398510385376"">Syahrul Malwan syahrul</a>'], 'photo_reference': 'AUGGfZnSHKmNkvxwU8Zgulez7JZ3P7gEz3d2UGjtDtsmk-Zz6oXs-lIO6HEdVV5iQiBDPaqbV0ev9vJvhOmpqgCkD4G3j-hr1Ed1YU9mctUJal2YfoKNy-iygmCs4FD4RVxmdathSbNqOXWrRcM8ZIaD0z2K5QIwlig_w6C7e1IK_bn0h9Te', 'width': 3264}]",ChIJ7wXs2ydF8S0RWN-UUoo1Nc4,,,3.0,ChIJ7wXs2ydF8S0RWN-UUoo1Nc4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ7wXs2ydF8S0RWN-UUoo1Nc4
OPERATIONAL,"QWWP+65Q, Manggar, Balikpapan Timur, Balikpapan City, East Kalimantan 76117, Indonesia","{'location': {'lat': -1.2044125, 'lng': 116.9354844}, 'viewport': {'northeast': {'lat': -1.203028670107278, 'lng': 116.9369002298927}, 'southwest': {'lat': -1.205728329892722, 'lng': 116.9342005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunset Point The Peak,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101572441893931096256"">Yan Hansel Lauw</a>'], 'photo_reference': 'AUGGfZkzJGKGvfOSQHCp_4olFqzfvdmJAlGwU0TmV4OvgrlaalEUlG2olTKH1kb8ZPnMjGsOBRUNClaC6gA4b5I5xQ6j67X0OkdQJy4iToEha7bs6kyxMqIF48SaidrZgcRAJZNlkXHdE8BmAGAvkRx_0pm8d6cWoIpFDyKuIoj1DonLi9-u', 'width': 4000}]",ChIJ-Sa4MwBP8S0RVm0y3qsMUQU,,,5.0,ChIJ-Sa4MwBP8S0RVm0y3qsMUQU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJ-Sa4MwBP8S0RVm0y3qsMUQU
OPERATIONAL,"Jl. Jenderal Sudirman No.86, RT.11/RW.Dokmm.................................amai, Damai, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2769071, 'lng': 116.8339167}, 'viewport': {'northeast': {'lat': -1.275646470107278, 'lng': 116.8352678298927}, 'southwest': {'lat': -1.278346129892722, 'lng': 116.8325681701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Bekapai,{'open_now': True},"[{'height': 476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108578406433503888574"">A Google User</a>'], 'photo_reference': 'AUGGfZnDR_24uumKZdd9ZO8QvWdNtpI0p0I5DmMoz_o2oOqhjUj_uKQFsqBZVC8REiNEn5X2z3u18wsnMInZMBTB5JPRQHuMFzMfpsZ4J_r8KQVonVeWdtfF3KhL5aOA9OsdihXUPE9uoIQVRKRkCnRWxDj-dH_vozVfL7-p6u83SUdtONj5', 'width': 644}]",ChIJtXkKZ91G8S0Rr3yYWByDSUU,"{'compound_code': 'PRFM+6H Damai, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPRFM+6H'}",,4.3,ChIJtXkKZ91G8S0Rr3yYWByDSUU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7853,,https://www.google.com/maps/place/?q=place_id:ChIJtXkKZ91G8S0Rr3yYWByDSUU
OPERATIONAL,"Jl. Pattimura No.A2, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia","{'location': {'lat': -1.2188579, 'lng': 116.8554809}, 'viewport': {'northeast': {'lat': -1.217504170107278, 'lng': 116.8568307798927}, 'southwest': {'lat': -1.220203829892722, 'lng': 116.8541311201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot otek,,,ChIJz4DvDxFJ8S0RjLyz8fQSd2w,"{'compound_code': 'QVJ4+F5 Batu Ampar, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQVJ4+F5'}",,5.0,ChIJz4DvDxFJ8S0RjLyz8fQSd2w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJz4DvDxFJ8S0RjLyz8fQSd2w
OPERATIONAL,"Jl. Flamboyan No.1, Batu Ampar, Kec. Balikpapan Utara, Kota Balikpapan, Kalimantan Timur 76136, Indonesia","{'location': {'lat': -1.2190786, 'lng': 116.8548463}, 'viewport': {'northeast': {'lat': -1.217721470107278, 'lng': 116.8561530298928}, 'southwest': {'lat': -1.220421129892722, 'lng': 116.8534533701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pusat Terapi Balikpapan,,,ChIJoyr5_FdH8S0ROsnZdRnubZk,"{'compound_code': 'QVJ3+9W Batu Ampar, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQVJ3+9W'}",,5.0,ChIJoyr5_FdH8S0ROsnZdRnubZk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJoyr5_FdH8S0ROsnZdRnubZk
