formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"MMFQ+VQ4 Lbn. Ganda Pasir Desa Siopatsosor Parbaba, Huta Bolon, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara, Indonesia","{'location': {'lat': 2.6746305, 'lng': 98.6894681}, 'viewport': {'northeast': {'lat': 2.676143429892722, 'lng': 98.69082112989271}, 'southwest': {'lat': 2.673443770107277, 'lng': 98.68812147010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Grand Mastiur Home,,ChIJJ3mXjJfHMTARe1Q2hGhLbFw,ChIJJ3mXjJfHMTARe1Q2hGhLbFw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJJ3mXjJfHMTARe1Q2hGhLbFw
"JP32+J26, Jl. Putri Lopian, Pardomuan I, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22392, Indonesia","{'location': {'lat': 2.6040415, 'lng': 98.70003039999999}, 'viewport': {'northeast': {'lat': 2.605387379892723, 'lng': 98.70136872989274}, 'southwest': {'lat': 2.602687720107278, 'lng': 98.69866907010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teluk Aek na Tio,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109037231233468758381"">putri elisabet silalahi</a>'], 'photo_reference': 'AUGGfZlRq6pOukRlaoLwXHt6XtJKzcxV319IEaVfyTmzy3Cw4zno8Y9IJg_7qVrk98OcIVAOYxnbs9XonYZUn6_MV7DHeiH-E-_qLQ-_R8NFn8WYUnPIRy07U2mpr2ELUH7ZyGNTYp0KdMFzZtBM0y9XgMoDDbUuuQ7CkOoWlmd-qIHwnC5X', 'width': 3024}]",ChIJAatj-WHFMTARZcMpqNs0tXw,ChIJAatj-WHFMTARZcMpqNs0tXw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJAatj-WHFMTARZcMpqNs0tXw
"JPP4+CH6, Parlondut, Pangururan, Samosir Regency, North Sumatra 22392, Indonesia","{'location': {'lat': 2.6360414, 'lng': 98.7063948}, 'viewport': {'northeast': {'lat': 2.6367695, 'lng': 98.7071964}, 'southwest': {'lat': 2.6338571, 'lng': 98.70399}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sianggo Ihurna,,ChIJFwoFKLnFMTAR8hOIn84yDiY,ChIJFwoFKLnFMTAR8hOIn84yDiY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJFwoFKLnFMTAR8hOIn84yDiY
"Pasar Pangururan, Pangururan, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.6156523, 'lng': 98.7066375}, 'viewport': {'northeast': {'lat': 2.616942629892722, 'lng': 98.70806107989273}, 'southwest': {'lat': 2.614242970107278, 'lng': 98.7053614201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panatapan Pak Arris,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103385153789791653017"">A Google User</a>'], 'photo_reference': 'AUGGfZmqMtzmerwqPkWa6gDt6V6AaBDhmZ-N37trq1J5je8Ah2Tx0cVCttMntCjSkusKV0fvaePy-EW11B2hF12kL8hiVXEkDsC_EZqw_TaySmLh2ABInStiAHKLOG4oDBoKmSdyd49BD0QW-lRq-JeRRF0fXmgvM5HYNhS1Fg82RV5RteEf', 'width': 4000}]",ChIJa8zlXC3FMTARwLOdgpcQ_sg,ChIJa8zlXC3FMTARwLOdgpcQ_sg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': True},"{'compound_code': 'JP84+7M Pasar Pangururan, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWJP84+7M'}",https://www.google.com/maps/place/?q=place_id:ChIJa8zlXC3FMTARwLOdgpcQ_sg
"MMWQ+2VP, Pantai Pasir Putih Parbaba, Parbaba Dolok, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara, Indonesia","{'location': {'lat': 2.6951009, 'lng': 98.6897127}, 'viewport': {'northeast': {'lat': 2.696299429892722, 'lng': 98.69113927989272}, 'southwest': {'lat': 2.693599770107277, 'lng': 98.68843962010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parbaba Beach,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112962675481119310235"">yan sitio</a>'], 'photo_reference': 'AUGGfZnOjkfhpeB1MsIV6NqygBKOiU6EdWIbX-4mb714EY7NCOWU204dgCjKBIbnbTs3bRJO2KJIhQewvYTUxi79xhgauNh2L9lNmnFUZIyegXwxTpiAC-2Yt7i2I1vhsODe0joTJTTVqZnzkkEl6QRqzgTsYJqMEBD-jVPPhwO7MFJYdHlB', 'width': 4000}]",ChIJUerkWwPHMTARdOS_eVrTHAg,ChIJUerkWwPHMTARdOS_eVrTHAg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.4,7.0,,,https://www.google.com/maps/place/?q=place_id:ChIJUerkWwPHMTARdOS_eVrTHAg
"MMWQ+2VP, Situngkir, Pangururan, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.6951413, 'lng': 98.68950930000001}, 'viewport': {'northeast': {'lat': 2.696322079892723, 'lng': 98.69103717989273}, 'southwest': {'lat': 2.693622420107278, 'lng': 98.68833752010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Swandi sitorus,,ChIJZ4ppFwDHMTARkpM3lWHnN90,ChIJZ4ppFwDHMTARkpM3lWHnN90,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJZ4ppFwDHMTARkpM3lWHnN90
"HMQM+8GH, Jl. Sitao Tao, Tj. Bunga, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22392, Indonesia","{'location': {'lat': 2.5883055, 'lng': 98.6838572}, 'viewport': {'northeast': {'lat': 2.589652229892722, 'lng': 98.68518797989273}, 'southwest': {'lat': 2.586952570107278, 'lng': 98.6824883201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panangian Hill,,ChIJv9xROwDbMTARtFp9xkcaKvk,ChIJv9xROwDbMTARtFp9xkcaKvk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJv9xROwDbMTARtFp9xkcaKvk
"JP62+GRJ, Pasar Pangururan, Pangururan, Samosir Regency, North Sumatra 22392, Indonesia","{'location': {'lat': 2.6113539, 'lng': 98.70194409999999}, 'viewport': {'northeast': {'lat': 2.612653929892722, 'lng': 98.70322737989272}, 'southwest': {'lat': 2.609954270107278, 'lng': 98.70052772010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Op.Tuan Sirimbang Simbolon/ Simbolon Sirimbang,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107465600297285128034"">A Google User</a>'], 'photo_reference': 'AUGGfZnpVlrD3Cu3Pz1tW_jRjSzY_bgKs2CqhNK38kSOkGtxg73RgDNKN4fyBay4J-LEQhySY8XfZfgL1GJ8x99sESh1vWxYnTCMn8Z5MZ-N4ZFsuonAvaLYtIi6CKWHLxHiDbJ1h9BgS_g9Y3CEZ2Oh9PRNwAU1KJKBjpeWMfO1q-7KpCy-', 'width': 540}]",ChIJO4CNBxXFMTARwXxSAr5PTm4,ChIJO4CNBxXFMTARwXxSAr5PTm4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJO4CNBxXFMTARwXxSAr5PTm4
"JPFR+JP, Huta Tinggi, Pangururan, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.6240043, 'lng': 98.7417785}, 'viewport': {'northeast': {'lat': 2.625314479892722, 'lng': 98.74281062989273}, 'southwest': {'lat': 2.622614820107278, 'lng': 98.74011097010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HUTA GINJANH,,ChIJCyZEMwDFMTARHLL2KHI1zQ8,ChIJCyZEMwDFMTARHLL2KHI1zQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJCyZEMwDFMTARHLL2KHI1zQ8
"JP96+R7G, Lumban Pinggol, Pangururan, Samosir Regency, North Sumatra 22392, Indonesia","{'location': {'lat': 2.619574, 'lng': 98.7106955}, 'viewport': {'northeast': {'lat': 2.620931179892722, 'lng': 98.71206967989272}, 'southwest': {'lat': 2.618231520107277, 'lng': 98.70937002010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIANTAR-ANTAR,,ChIJlZjcWTTFMTARj9PKQGYnT9k,ChIJlZjcWTTFMTARj9PKQGYnT9k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,6.0,,,https://www.google.com/maps/place/?q=place_id:ChIJlZjcWTTFMTARj9PKQGYnT9k
"Desa Lumban Suhisuhi Dolok, Sumatera Utara 22392, Indonesia","{'location': {'lat': 2.6667107, 'lng': 98.7014865}, 'viewport': {'northeast': {'lat': 2.668121329892723, 'lng': 98.70313032989273}, 'southwest': {'lat': 2.665421670107278, 'lng': 98.7004306701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Raja Simanihuruk se-Dunia,"[{'height': 8382, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111526062565279832199"">S.Maruly Manihuruk</a>'], 'photo_reference': 'AUGGfZmOmczG3N2aXrU3zMwil-tRDRX9uOpMn6dH9Jq3672aN5mjsvzC0bJn3C1hrjoioK-GUOV3NOEeG6Sn3J9-6iG3s7UVJLJf9bVOaHu20tHPvONWVPJdR6eAhcb8rBbGNCSpSmlEFIBQdyVSV4EGAPfWkTFcZWAPm6UP7kjdc0bfMYo9', 'width': 6477}]",ChIJq6qqqlrEMTARKeeEysL3Rq8,ChIJq6qqqlrEMTARKeeEysL3Rq8,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,4.0,{'open_now': True},"{'compound_code': 'MP82+MH Huta Bolon, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWMP82+MH'}",https://www.google.com/maps/place/?q=place_id:ChIJq6qqqlrEMTARKeeEysL3Rq8
"JPCG+QJ8, Huta Tinggi, Pangururan, Samosir Regency, North Sumatra 22392, Indonesia","{'location': {'lat': 2.6219164, 'lng': 98.7265851}, 'viewport': {'northeast': {'lat': 2.623092029892723, 'lng': 98.72851942989273}, 'southwest': {'lat': 2.620392370107278, 'lng': 98.72581977010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Selfi Huta Tinggi,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101998430146976350754"">A Google User</a>'], 'photo_reference': 'AUGGfZlrnHN2vMWKOgnAZcigrF6GOo2ZrYID-bjJ_uySRSVWFYfgTRVpkqSF9skunZxvbLWn4pkkpKalYI31f3ZUhU1E4QnkKBCBLXVzSOOPSuK70InWS-Oyjx_A3iKE0j0pqu9IrGQuC5UnZw3IhTq9OdNr5e7jafKRlTTun60hQGPgjGt8', 'width': 3000}]",ChIJc1I2zvzFMTAR7d9p3OnaLrs,ChIJc1I2zvzFMTAR7d9p3OnaLrs,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJc1I2zvzFMTAR7d9p3OnaLrs
"MMVR+RJM, Jl. Parmonangan, Situngkir, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara, Indonesia","{'location': {'lat': 2.6945922, 'lng': 98.69154739999999}, 'viewport': {'northeast': {'lat': 2.695957129892723, 'lng': 98.69290012989272}, 'southwest': {'lat': 2.693257470107278, 'lng': 98.69020047010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gapura Pantai Pasir Putih Gerbang 2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZk-NuUK0sI3f17wtc5clCnKEFFBBwlcVSZyF2Y-Vnt4pCFlqzUyQjP49EO3IiVG6qlvkUGlHYbkeZdryWlrtL6LCx2LjbyP_OSf4fP8immMTbMb1p0t85QSANr9nSeJWCM5K2G7WzbnatyAa8tBnVDpVkYKNdycYq3t_KdtbG-ZJDHy', 'width': 6000}]",ChIJDScyJinHMTARiEqUlUpAKK8,ChIJDScyJinHMTARiEqUlUpAKK8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDScyJinHMTARiEqUlUpAKK8
"HPPG+54, Huta Namora, Pangururan, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5854144, 'lng': 98.7252678}, 'viewport': {'northeast': {'lat': 2.586764229892722, 'lng': 98.72661762989271}, 'southwest': {'lat': 2.584064570107278, 'lng': 98.72391797010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Taruan,,ChIJzbDLdQDbMTAR7IqUdPKywKw,ChIJzbDLdQDbMTAR7IqUdPKywKw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzbDLdQDbMTAR7IqUdPKywKw
"Lumban Suhi suhi Toruan lumban Manik, Siopat Sosor, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22392, Indonesia","{'location': {'lat': 2.6543816, 'lng': 98.68753869999999}, 'viewport': {'northeast': {'lat': 2.655786429892722, 'lng': 98.68881987989272}, 'southwest': {'lat': 2.653086770107278, 'lng': 98.68612022010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI SUDERIS LUMBAN MANIK,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103811757283686539724"">A Google User</a>'], 'photo_reference': 'AUGGfZkJoXtqZSBlRMwgxKqaERx6NY82CI8wb7jQrsVdcuSjhCiuY3JTbxrgEfCKk31dHA-X0RQ6Bt44xXQ6di3gD75kF4HZwiAB3Ji_8CdbjQdSKD-X5yXEVrR8jhpDnG0l99qns15cJ9mdOVS9uVDz-M3dNByUgDmXPUABvmEwLFvKpchh', 'width': 4160}]",ChIJ4fWuUMvFMTARO8lqsMkea3Y,ChIJ4fWuUMvFMTARO8lqsMkea3Y,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,"{'compound_code': 'MM3Q+Q2 Siopat Sosor, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWMM3Q+Q2'}",https://www.google.com/maps/place/?q=place_id:ChIJ4fWuUMvFMTARO8lqsMkea3Y
"MM4R+74J, Siopat Sosor, Pangururan, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.6557002, 'lng': 98.69025429999999}, 'viewport': {'northeast': {'lat': 2.657045079892722, 'lng': 98.69147852989273}, 'southwest': {'lat': 2.654345420107278, 'lng': 98.68877887010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lumban Manik,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107327189911002070257"">A Google User</a>'], 'photo_reference': 'AUGGfZmJM23yAm3g2bpaSH5MFIyUMmn3NCBSs79KToqWhZH-knGnyqPz4davckayJ6ZxL4snM5vHrB-da5K9oCUt4pjWVX3NdvkroLPUtlCu6DF48QmgrgP_nkJ7cZRakFARXWvPjlu2i3rWz5zNXL4onKnNvzySMnq32nTlW-suP3clgP9f', 'width': 3000}]",ChIJAW8r5bPFMTARpD9GlJKJ-k0,ChIJAW8r5bPFMTARpD9GlJKJ-k0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,6.0,,,https://www.google.com/maps/place/?q=place_id:ChIJAW8r5bPFMTARpD9GlJKJ-k0
"Huta Namora, Pangururan, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5837879, 'lng': 98.7205877}, 'viewport': {'northeast': {'lat': 2.585180949999999, 'lng': 98.72247102989273}, 'southwest': {'lat': 2.57960875, 'lng': 98.71977137010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Siletekletek,,ChIJk8aWZYfbMTARtSp1rrw77ok,ChIJk8aWZYfbMTARtSp1rrw77ok,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,{'open_now': True},"{'compound_code': 'HPMC+G6 Huta Namora, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWHPMC+G6'}",https://www.google.com/maps/place/?q=place_id:ChIJk8aWZYfbMTARtSp1rrw77ok
"PM3R+94P, Pantai, Situngkir, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara, Indonesia","{'location': {'lat': 2.7032054, 'lng': 98.6897551}, 'viewport': {'northeast': {'lat': 2.704384979892722, 'lng': 98.69144277989271}, 'southwest': {'lat': 2.701685320107277, 'lng': 98.68874312010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Topi Tao Situngkir,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114175352932807135932"">A Google User</a>'], 'photo_reference': 'AUGGfZnXQbPqrS05yNlWEkiQSxzsCixAcJyQS_bTPYilXWxfuX_Qxn_I58wv2y8SeOxd_8xKgsyn2iiq9fYZGxsrtp3094wZJwuXF_o8j2UXdoWKcFXr5u8rEbpXaSPxUztBxQBcf4mXDuQJvFQmQcx8MWweXqWQgOlTr0BJBBYzendPoQiS', 'width': 1920}]",ChIJUZTVetLHMTARr_hQDIadi5k,ChIJUZTVetLHMTARr_hQDIadi5k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJUZTVetLHMTARr_hQDIadi5k
"Jl. Raya Simanindo, Situngkir, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara, Indonesia","{'location': {'lat': 2.6988051, 'lng': 98.689796}, 'viewport': {'northeast': {'lat': 2.700167879892722, 'lng': 98.69124127989272}, 'southwest': {'lat': 2.697468220107277, 'lng': 98.68854162010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Permata karaoke,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103631351684408586897"">A Google User</a>'], 'photo_reference': 'AUGGfZnEEUWlzQH44FuE8enkha7fSPLSNrCfpIsUdkkjppHiYEVkzUlMuAqOkfrkMapMteFK5_4P1VQs54D-2AP4G6OzAsWZeQinL-ZKj1zO78a2KqLIRGCHQRp26nse_bMvE1xkhYcinFseePqdovN-o16MDhmzM7CdmuCq_9o94Z5xq0fC', 'width': 3000}]",ChIJSw5lnavHMTARMrr_mjrROgc,ChIJSw5lnavHMTARMrr_mjrROgc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,{'open_now': True},"{'compound_code': 'MMXQ+GW Situngkir, Samosir Regency, North Sumatra, Indonesia', 'global_code': '6MJWMMXQ+GW'}",https://www.google.com/maps/place/?q=place_id:ChIJSw5lnavHMTARMrr_mjrROgc
"GJPV+QX4, Sosor Dolok, Harian, Samosir Regency, North Sumatra 22396, Indonesia","{'location': {'lat': 2.5368988, 'lng': 98.6449414}, 'viewport': {'northeast': {'lat': 2.5399129, 'lng': 98.64625672989273}, 'southwest': {'lat': 2.5358941, 'lng': 98.64355707010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Efrata Waterfall,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102786063493978974226"">Ronaldo Sipayung</a>'], 'photo_reference': 'AUGGfZmB9zLgomdj377XWnl1_8Y9Vw33lh5Z4AudXJdGcMfSuQpLNUdVq_2vXKTwOvvarpBGCZ-MsxdvmAJU4WCwir7_06-bsCSHqg9NTF9vSLlX1vW4TLvGfTrMmkJDEW5KAZqvozuspUzpUDaSQjMCmIwYYefXj89NvVrnhJdQYmhVLMIW', 'width': 4608}]",ChIJsbkr_erQMTARzesM70KwxUo,ChIJsbkr_erQMTARzesM70KwxUo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,1576.0,{},,https://www.google.com/maps/place/?q=place_id:ChIJsbkr_erQMTARzesM70KwxUo
"HM76+88, Turpuk Limbong, Harian, Samosir Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5633334, 'lng': 98.66085679999999}, 'viewport': {'northeast': {'lat': 2.564683229892722, 'lng': 98.66220662989271}, 'southwest': {'lat': 2.561983570107278, 'lng': 98.65950697010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Fishing-Camp Siarubung,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106748684137459738140"">toba classic</a>'], 'photo_reference': 'AUGGfZlOgcB4NYB8K7ctLzjVIfvbo82tNXVxmOLYVrM6oHDZYUwk0i0kOUNIHFvG2ee_4I2lnhNHxGjSZMLUPfjml2kuo5nhYMxWhRr1cyVpuZlusPPTLj6reQxJ_vp8BEh-WeYjvUDzXry6mgclzHeWjARon1PpRTouTdn8opAwknkdpZy4', 'width': 4624}]",ChIJwUZUzbjbMTARdCxS6g1vZlg,ChIJwUZUzbjbMTARdCxS6g1vZlg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.9,23.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJwUZUzbjbMTARdCxS6g1vZlg
"JM4W+H7F, Jl. Tele - Pangururan, Kec. Pangururan, Kabupaten Samosir, Sumatera Utara 22392, Indonesia","{'location': {'lat': 2.6064383, 'lng': 98.69565829999999}, 'viewport': {'northeast': {'lat': 2.607837829892723, 'lng': 98.69698307989273}, 'southwest': {'lat': 2.605138170107278, 'lng': 98.69428342010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ancol beach Pangururan,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZn5jvoeUuIb8n4WJfuU_kFKMt6dUZwdtMXRD9EPln3Tptu0esLjDGWHJ2mK79Di-uVJKkRSTKrInABCFFvc-G1QNM6vzO1ZOeMNHxFKgzh_1s4kZrYvFHXaD-FQkoMJDjwl0hZQjcQ1ELt48KC6kd6YeoowyhDSV9MdcZljneNAtrL-', 'width': 6000}]",ChIJRYDh-CLFMTARv4OzhssDbKk,ChIJRYDh-CLFMTARv4OzhssDbKk,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,184.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJRYDh-CLFMTARv4OzhssDbKk
"HJRJ+Q7R, Sarimarrihit, Sianjur Mula Mula, Samosir Regency, North Sumatra 22396, Indonesia","{'location': {'lat': 2.5919956, 'lng': 98.63063299999999}, 'viewport': {'northeast': {'lat': 2.593370379892722, 'lng': 98.6319642298927}, 'southwest': {'lat': 2.590670720107278, 'lng': 98.62926457010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sopo Guru Tatea Bulan,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103278718423872847004"">Montana Alam Raya Indonesia</a>'], 'photo_reference': 'AUGGfZlrlx0-4RCTTQ0F55vLwzm6nui6QXpkNjjHiMrtbiCYwryyD1cHhM3Ez4oj6k86OlQY-H-89FjfIgbuilMk2VvQLKBDltDLYdlPVXTvilgnDFYRzjwhHffklUSiSVWacpSTY_gBwxjGJaviGVMNn3FvAXbAt00e8pnWqnLtPZhi6Ux0', 'width': 4618}]",ChIJ68LyHNnPMTAR6B1swcst4Aw,ChIJ68LyHNnPMTAR6B1swcst4Aw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.7,364.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ68LyHNnPMTAR6B1swcst4Aw
