business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,url
OPERATIONAL,"WMHP+RWF, Jalinsum Desa Hessa Perlompongan Dsn II Jln. Bupati H.R. Sihotang, Kec. Air Batu, Kabupaten Asahan, Indonesia","{'location': {'lat': 2.9295644, 'lng': 99.6873061}, 'viewport': {'northeast': {'lat': 2.930728879892722, 'lng': 99.68864782989272}, 'southwest': {'lat': 2.928029220107278, 'lng': 99.68594817010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam renang ANREZA,ChIJ26bq0IRPMjARSH4K6-ypkNk,0.0,ChIJ26bq0IRPMjARSH4K6-ypkNk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111878460517561705341"">A Google User</a>'], 'photo_reference': 'AUGGfZkZFtx7C1Mg8saNs-oKfMPUChYYtLc3L4MZ155WbLHs_Y4xAyVjKWJtjd9X55sb8SCi1XnF-CZM52vPUyXl00-_WbDd8o2Oh0RwvSCJUBVsdnvwwkdXxu1x8vqRwFLaD8oi1Jce9pzocIsI9BYwaNdSWtU_doe0B0gTlMEO_6ftfSZn', 'width': 1920}]",https://www.google.com/maps/place/?q=place_id:ChIJ26bq0IRPMjARSH4K6-ypkNk
OPERATIONAL,"H833+XVQ, Jl. Sigura - Gura, Tangga, Kec. Aek Songsongan, Kabupaten Asahan, Sumatera Utara 21274, Indonesia","{'location': {'lat': 2.5549651, 'lng': 99.30473060000001}, 'viewport': {'northeast': {'lat': 2.556225829892722, 'lng': 99.30742204999999}, 'southwest': {'lat': 2.553526170107277, 'lng': 99.30383345000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ponot Waterfall,ChIJlRWCDfIEMjARGBnwpUhVPK8,4.4,ChIJlRWCDfIEMjARGBnwpUhVPK8,"['tourist_attraction', 'point_of_interest', 'establishment']",1121.0,{'open_now': True},,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101197665227636086010"">A Google User</a>'], 'photo_reference': 'AUGGfZm56ZvqSMh6w67L6YxSpvLNRLbMO_rqkD4-gBHC3HnEOWP8AONijQR8AIfiOv84WjD4EalewDlzRB4k4TkFtm7Rq64b1asUk2EKTV2iutwbAKlODBRya0aW-WtpR0Y_rBZK9wLJuPR23xqvyFfskJkmCwcJPt00blamQWvAx6-06Tu7', 'width': 3456}]",https://www.google.com/maps/place/?q=place_id:ChIJlRWCDfIEMjARGBnwpUhVPK8
OPERATIONAL,"Dusun 3 No.Desa, Gonting Malaha, Kec. Bandar Pulau, Kabupaten Asahan, Sumatera Utara 21274, Indonesia","{'location': {'lat': 2.6960164, 'lng': 99.4331886}, 'viewport': {'northeast': {'lat': 2.70077275, 'lng': 99.43461712989273}, 'southwest': {'lat': 2.694430950000001, 'lng': 99.4319174701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LOMBANG GAROGA (Logar),ChIJI8lebPQXMjART84_-9QVmmo,5.0,ChIJI8lebPQXMjART84_-9QVmmo,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,{'open_now': True},"{'compound_code': 'MCWM+C7 Gonting Malaha, Asahan Regency, North Sumatra, Indonesia', 'global_code': '6MJXMCWM+C7'}","[{'height': 2896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106498893845651318364"">A Google User</a>'], 'photo_reference': 'AUGGfZnJwZi9thRYyVR0PRQnD5ngGRsNXuWMsN9EM4n1YIPf7iqMWP1uYZvdLJ1j7mc9iYQixTUZR7c7DIEQr4AqDTqxTLTAFaMgK3ACDFhS0qOvJg3-zI8Yg6-YmzvKIaTxyn_X9aEaEOyF38eantnymfpiksU_ngn9ezgo4Plg6uuFkBpv', 'width': 4344}]",https://www.google.com/maps/place/?q=place_id:ChIJI8lebPQXMjART84_-9QVmmo
OPERATIONAL,"M6VX+PF, Huta Bagasan, Bandar Pasir Mandoge, Asahan Regency, North Sumatra 21262, Indonesia","{'location': {'lat': 2.694255, 'lng': 99.248656}, 'viewport': {'northeast': {'lat': 2.695529079892722, 'lng': 99.25010307989272}, 'southwest': {'lat': 2.692829420107277, 'lng': 99.24740342010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Haboko,ChIJd0a5pFsfMjARhd97-bIbbVY,0.0,ChIJd0a5pFsfMjARhd97-bIbbVY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108373605961128591844"">Lemindo Sumut</a>'], 'photo_reference': 'AUGGfZmqu8LLPUY9wW7bGtvWLkZ-yA49RMBYqeD8703ZDgbOKoedmI6pQQxtntRcUVtnXPTZ40rZz2uvUuwCQz_d8QAZ2o-mgm4gPaYaw-6ZrdQTy7MxXkCf69xRC62BOFyGoF5lerCBffX1ULhoXQBWx9hpJh5S3APIav_f3kH5-hedOyuT', 'width': 1512}]",https://www.google.com/maps/place/?q=place_id:ChIJd0a5pFsfMjARhd97-bIbbVY
OPERATIONAL,"M92R+J77, Dusun IV, Buntu Maraja, Kec. Bandar Pulau, Kabupaten Asahan, Sumatera Utara 21274, Indonesia","{'location': {'lat': 2.6515448, 'lng': 99.3906873}, 'viewport': {'northeast': {'lat': 2.652894629892723, 'lng': 99.39203712989273}, 'southwest': {'lat': 2.650194970107278, 'lng': 99.38933747010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Sungai Tapus,ChIJqSBfEOcRMjARBvIecKiCxdM,0.0,ChIJqSBfEOcRMjARBvIecKiCxdM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqSBfEOcRMjARBvIecKiCxdM
OPERATIONAL,"MF8X+WCV, Padang Pulau, Bandar Pulau, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.6673659, 'lng': 99.49855199999999}, 'viewport': {'northeast': {'lat': 2.668723829892722, 'lng': 99.4999133298927}, 'southwest': {'lat': 2.666024170107277, 'lng': 99.49721367010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata AIR TERJUN PANTE PADAS,ChIJF9RiG8wVMjARViTvy_DOk1A,4.2,ChIJF9RiG8wVMjARViTvy_DOk1A,"['tourist_attraction', 'point_of_interest', 'establishment']",55.0,{'open_now': True},,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101687895384934436951"">Rihae 1013</a>'], 'photo_reference': 'AUGGfZn0X3RitR4gMrFtddtP3cGFBi3wGfB6341oU5SXo3n9l9JNJdXxPqjxno-vYcWaLv-e-qEFT_HlYjzrVJuIoRSnXgTJBFADTsFWJrRaoNGN-Cv1ofWksc5MJegLQ2axGLuLCbkvdFkch2sMUqYwhm0cNpukKU-jYozV1e2ZMlJRMaA', 'width': 3024}]",https://www.google.com/maps/place/?q=place_id:ChIJF9RiG8wVMjARViTvy_DOk1A
OPERATIONAL,"M88C+XR, Perkebunan Aek Tarum, Bandar Pulau, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.667491, 'lng': 99.322079}, 'viewport': {'northeast': {'lat': 2.669016129892722, 'lng': 99.324761}, 'southwest': {'lat': 2.666316470107278, 'lng': 99.32118500000003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Aek tarum,ChIJ_0PzfAAZMjARgQier3MyNro,0.0,ChIJ_0PzfAAZMjARgQier3MyNro,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_0PzfAAZMjARgQier3MyNro
OPERATIONAL,"G8X3+93C, Halado, Pintu Pohan Merant, Toba, North Sumatra 21274, Indonesia","{'location': {'lat': 2.548432, 'lng': 99.30264249999999}, 'viewport': {'northeast': {'lat': 2.549773579892722, 'lng': 99.30399822989271}, 'southwest': {'lat': 2.547073920107278, 'lng': 99.30129857010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sigura Gura Waterfall,ChIJJ_h_7_QEMjAROJCifE2eCKk,4.4,ChIJJ_h_7_QEMjAROJCifE2eCKk,"['tourist_attraction', 'point_of_interest', 'establishment']",262.0,{'open_now': True},,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101197665227636086010"">A Google User</a>'], 'photo_reference': 'AUGGfZkc8vIHHelb0kmJ2tKU9MODX6QFCpFIJoQ44HOlhdCYdVxmRa3aKCxSKdbgyv9XPV00ZDOSgxstnD00cckUK8t6BMiivKXHB_PpHwreyN7jVmU_s_yD10AC0f7tkQ1MRFInypMsRJ4umY2Xo4K_023z1zTxKDO3CpnSIeYSqTT9njyw', 'width': 3456}]",https://www.google.com/maps/place/?q=place_id:ChIJJ_h_7_QEMjAROJCifE2eCKk
OPERATIONAL,"2H8P+2RG, West Bunut, Kota Kisaran Barat, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 3.0150573, 'lng': 99.5870908}, 'viewport': {'northeast': {'lat': 3.016409229892723, 'lng': 99.58806942989274}, 'southwest': {'lat': 3.013709570107278, 'lng': 99.58536977010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lahan Pertanian Berdikari,ChIJqfahjwtLMjARf-C0cqay7dc,5.0,ChIJqfahjwtLMjARf-C0cqay7dc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,"[{'height': 963, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107574089045102971385"">A Google User</a>'], 'photo_reference': 'AUGGfZl3nb9pAIihHl8NYmtIZrODdfQOnue-gMjU9gN1KxGcUX4nISv8OL3uZZ3SDcfLbAvAtVTJtfBcQA8rwzpavwYhxUNvLcDRfsdN43OYZdZbLGcvveJZSglRSGmzIIu1hse731Tb44LIGxyTf7CWD3ZYTcpGrq65hhpxUh2LM_F-29Hg', 'width': 1280}]",https://www.google.com/maps/place/?q=place_id:ChIJqfahjwtLMjARf-C0cqay7dc
OPERATIONAL,"XR9F+HXJ, Sei Serindan, Sei Kepayang Barat, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.9689534, 'lng': 99.82489679999999}, 'viewport': {'northeast': {'lat': 2.970360429892722, 'lng': 99.82628277989271}, 'southwest': {'lat': 2.967660770107277, 'lng': 99.82358312010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,COCONUT GARDEN,ChIJl_dcaABXMjARV-kWo-FTmVw,4.7,ChIJl_dcaABXMjARV-kWo-FTmVw,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,{'open_now': True},,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100148599195336936745"">A Google User</a>'], 'photo_reference': 'AUGGfZndc_zlnSx4TxxEPUay1KYOA7D9odqx4Md6QGYd2IrBa-tYE32ePJkpPvDWv7zGLHA-0ErOGyRcTJRkCQ8TkKXyALS_dP6TNp-54edyySszq1xzLdeRBUL6RfnVXUYg9ISVaw8Vg1m6O2NNejwQcdyxLACkksbp-a6s5NrTowB3CJWr', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJl_dcaABXMjARV-kWo-FTmVw
OPERATIONAL,"XJMH+749, Kisaran Kota, Kota Kisaran Barat, Asahan Regency, North Sumatra 21211, Indonesia","{'location': {'lat': 2.9831633, 'lng': 99.6278715}, 'viewport': {'northeast': {'lat': 2.984509079892722, 'lng': 99.62926992989274}, 'southwest': {'lat': 2.981809420107277, 'lng': 99.6265702701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Johan,ChIJIdnJsKFLMjARufGYqk_pIQo,0.0,ChIJIdnJsKFLMjARufGYqk_pIQo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111032667680683812926"">A Google User</a>'], 'photo_reference': 'AUGGfZnCAZv-_QKsPccNGfqkpYn1H479gcapictelQrbO4nspSKhAUSv4-Lyla_ii1QmkfqrWJje5_0MgZzMzCtPwEu_2WaK-JC394nDPqUwsSRP9z7AHOBVpvgO7kyXcmoMTdNI30nqZz4i8dAXfFDWNcDMcV2GFhYGsoah-OYWOj7UItv7', 'width': 3120}]",https://www.google.com/maps/place/?q=place_id:ChIJIdnJsKFLMjARufGYqk_pIQo
OPERATIONAL,"XJC7+3HR, Kisaran Naga, Kota Kisaran Timur, Asahan Regency, North Sumatra 21211, Indonesia","{'location': {'lat': 2.9702428, 'lng': 99.61388199999999}, 'viewport': {'northeast': {'lat': 2.971504529892723, 'lng': 99.61491472989272}, 'southwest': {'lat': 2.968804870107278, 'lng': 99.61221507010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Kelapa Gading,ChIJT-P4eV5JMjARdCEQfHDiqg8,4.1,ChIJT-P4eV5JMjARdCEQfHDiqg8,"['tourist_attraction', 'point_of_interest', 'establishment']",431.0,{'open_now': True},,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108517052870692493429"">A Google User</a>'], 'photo_reference': 'AUGGfZmj4e-8sodxRHvgqGqlqvCFkfuI7QJZKeps44bZYVxKWHF7NtEOsXOPqNsbkijO1_BKa6M88Jts1HJUPzpQGyNeIYE7h6nV7NUIKlmUSKcyARNpQQjxkgwO1eHV8L93yADHzB5KqAYOnCDb-r51r-PrxPsuqX6h3nvD1et6FTkJTC-6', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJT-P4eV5JMjARdCEQfHDiqg8
OPERATIONAL,"3MH4+5QM, Rawang Lama, Rawang Panca Arga, Asahan Regency, North Sumatra 21264, Indonesia","{'location': {'lat': 3.0777333, 'lng': 99.6571917}, 'viewport': {'northeast': {'lat': 3.079050079892722, 'lng': 99.65857662989272}, 'southwest': {'lat': 3.076350420107277, 'lng': 99.65587697010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Rawang lama ,kampung proyek city",ChIJd9qdo0azMzAR8ToXMgmbiy0,0.0,ChIJd9qdo0azMzAR8ToXMgmbiy0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106113008786676288506"">A Google User</a>'], 'photo_reference': 'AUGGfZmMlQsB1qeintsf5s9cotErhIZuUWqMZv1AAzg7HMWlgfRQ673l0eXR3qC20OhPk6QmoFC102sy7mqA9jdcIMsmIu2GXwGpHaoCsDU35stOZmmc4L0Rg5cT3CouVw_f3yL_raRRp5cwdTwXBfeKsQH1J65lModAy5eS-jW1Ii2pt4ci', 'width': 3072}]",https://www.google.com/maps/place/?q=place_id:ChIJd9qdo0azMzAR8ToXMgmbiy0
OPERATIONAL,"HF44+CV, Lobu Rappa, Aek Songsongan, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.5560681, 'lng': 99.4571789}, 'viewport': {'northeast': {'lat': 2.557470329892722, 'lng': 99.45846842989272}, 'southwest': {'lat': 2.554770670107277, 'lng': 99.45576877010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Gua Sigalapang,ChIJ_3AZmp0NMjARxNUbwr1V4GE,4.5,ChIJ_3AZmp0NMjARxNUbwr1V4GE,"['tourist_attraction', 'point_of_interest', 'establishment']",77.0,{'open_now': True},,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105664852079343412875"">A Google User</a>'], 'photo_reference': 'AUGGfZnZ298n9DNmdTF3iSe09f3Vnt_KxtTvnRAPf8wmEAIIw9vlx8ucFv8xgyj3KNjFU2bbPiMooyl8IxsBIhGJ_mDE5iYXlCQGLjAmgHV6EUvmIsCx0dwuTU7_0V5E8iMp_zxGWgvNjSgfoCLZTdaegNxJZ9updddsgt-1NTWLSM6etmIi', 'width': 3120}]",https://www.google.com/maps/place/?q=place_id:ChIJ_3AZmp0NMjARxNUbwr1V4GE
OPERATIONAL,"RC6X+7WV, Sionggang, Buntu Pane, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.8107394, 'lng': 99.44978309999999}, 'viewport': {'northeast': {'lat': 2.812090979892722, 'lng': 99.45113137989271}, 'southwest': {'lat': 2.809391320107278, 'lng': 99.44843172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Mini sionggang,ChIJc-nGliI9MjARPTrpKzQiEWU,4.8,ChIJc-nGliI9MjARPTrpKzQiEWU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,{},,"[{'height': 4064, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105672142005287737553"">A Google User</a>'], 'photo_reference': 'AUGGfZkTR5FZCqu8oJfgQWKDIHEjeIdO7utoVYKsNhLPxr0-QDdO8rrJXDy0sYZW1IG0kRpjW6u4mho_JBWEBlDiY3ufM7ZjaOjLmTnkBpDN1U9WiXcWoIPZOUPjH6_JooOkOgzAjAYAMQic2gGf9ml6frGA5y_dU9mflKDy6Eus3Y7rvaC8', 'width': 3048}]",https://www.google.com/maps/place/?q=place_id:ChIJc-nGliI9MjARPTrpKzQiEWU
,"Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.8174722, 'lng': 99.634135}, 'viewport': {'northeast': {'lat': 3.170006, 'lng': 99.9938}, 'southwest': {'lat': 2.523748, 'lng': 99.072879}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Asahan Regency,ChIJ97ZIfx82MjARgM0gsoCdAwM,,ChIJ97ZIfx82MjARgM0gsoCdAwM,"['administrative_area_level_2', 'political']",,,,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118229977057052502579"">A Google User</a>'], 'photo_reference': 'AUGGfZkh6mQK0osNEEaVbzQDlHZc4DD7_tHmhSEwCn_Oxz7gBZiCRlHIS8XRlxk-SrcxHLSNMN36shOuhd37mg5UUCwOC3MyDVzdrw10yQGKGiYKtqGbIGZoJX-Ah3pdTJgrLpkPAOmrrwDy2duCd5q5-DK4vX4PXus26XoJkWbwd4JQDn6z', 'width': 2160}]",https://www.google.com/maps/place/?q=place_id:ChIJ97ZIfx82MjARgM0gsoCdAwM
OPERATIONAL,"JF35+H9V, Marjanji Aceh, Aek Songsongan, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.603989700000001, 'lng': 99.45841449999999}, 'viewport': {'northeast': {'lat': 2.605268129892722, 'lng': 99.45980857989271}, 'southwest': {'lat': 2.602568470107278, 'lng': 99.45710892010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bedeng 7 river park,ChIJ61H9NiASMjARLxsfMF6jgS4,4.1,ChIJ61H9NiASMjARLxsfMF6jgS4,"['tourist_attraction', 'point_of_interest', 'establishment']",218.0,{'open_now': True},,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZlhiUdMK2VCEvXwt2mBtx239caUFsV4DcrlJw4xfyRhD4T5RVgJgD9SnK6LsonT_s5OVy0TBBuOiX7tEDr-4KQKWAQt0Xi7mDJ3CMyopkpjz4LUN1-xC_qJQ_TdpZVkSVwJUVFvOdGuzRZdzZL_vqeZsBlljq_T-MRFV19MBik3BeQq', 'width': 2048}]",https://www.google.com/maps/place/?q=place_id:ChIJ61H9NiASMjARLxsfMF6jgS4
OPERATIONAL,"GMJ3+24, Partungko Naginjang, Harian, Samosir Regency, North Sumatra 22391, Indonesia","{'location': {'lat': 2.527679500000001, 'lng': 98.6521425}, 'viewport': {'northeast': {'lat': 2.52855085, 'lng': 98.65395099999999}, 'southwest': {'lat': 2.52506545, 'lng': 98.646717}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Toga raja,ChIJc-buRpTRMTARDILHIafRBNs,4.8,ChIJc-buRpTRMTARDILHIafRBNs,"['tourist_attraction', 'point_of_interest', 'establishment']",120.0,{'open_now': True},,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112820750004740432553"">Fendy Guan</a>'], 'photo_reference': 'AUGGfZnuyMOkfPVFE5fOU46lqK6TCWaEvUzmTBsiZm1owPXGCCWklTq-lSzjDdtJfiB9dRn5nnrActKC_ISbjN8nmRYDbunSED7VZwZD5HQnfTImgJn9YjZvMBtkXweBd4mH9aOCEvc6jsZWJYhxtcZDZCpKBR9A5LDxM_PD0oQqtzoutJNS', 'width': 1600}]",https://www.google.com/maps/place/?q=place_id:ChIJc-buRpTRMTARDILHIafRBNs
OPERATIONAL,"XWJG+238, Sarang Helang, Sei Kepayang Timur, Asahan Regency, North Sumatra, Indonesia","{'location': {'lat': 2.9800407, 'lng': 99.92521719999999}, 'viewport': {'northeast': {'lat': 2.981390529892722, 'lng': 99.92656702989271}, 'southwest': {'lat': 2.978690870107278, 'lng': 99.92386737010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekowisata Mangrove Sarang Helang,ChIJ-dOByzf_MjARFzXvA1LXTcM,5.0,ChIJ-dOByzf_MjARFzXvA1LXTcM,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114249902558615852535"">Amiruddin Doloksaribu</a>'], 'photo_reference': 'AUGGfZlAjFVlZNUCZs6JMhXX_0fLxBsKoSW_7XQ_50HAtF9oi3g34gwhkCUWLrUIRz2pqZomvbLeRRJx7ND_N4DgrCAWEAMpeA8tt0HCY23WUlnD8TYQPFWgW5vuIyO_faxw981U9XTDrnxZ_w_n8b9u1ngs4VFX7PWQ1bQH7dzCXPJvlAEE', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJ-dOByzf_MjARFzXvA1LXTcM
OPERATIONAL,"Jl. Gajah, Sei Renggas, Kec. Kota Kisaran Barat, Kabupaten Asahan, Sumatera Utara 21213, Indonesia","{'location': {'lat': 2.9577434, 'lng': 99.59332099999999}, 'viewport': {'northeast': {'lat': 2.959181429892722, 'lng': 99.59468027989271}, 'southwest': {'lat': 2.956481770107278, 'lng': 99.59198062010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA ALAM SURENG (WAS),ChIJ4bHJMCNJMjARohGUITk5hME,4.3,ChIJ4bHJMCNJMjARohGUITk5hME,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,,"{'compound_code': 'XH5V+38 Sei Renggas, Asahan Regency, North Sumatra, Indonesia', 'global_code': '6MJXXH5V+38'}","[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114283519905858432587"">muri hamdani</a>'], 'photo_reference': 'AUGGfZk6Uk4LcxqpjU3qNL9MGBz9NIMJYvM3QcPsek2miuEKoS4Yez7rxnVLqBiNdvuoHseRc2eXDe9FJmea1jTk8GGkD17LIhgHsut-BEIGvmUySkz6vdwRs4qsK2TriNpSonPJKRQPgIO3bUXD5FZeEZ3SqNlBDTSEksyvd6hH7X29mlHv', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJ4bHJMCNJMjARohGUITk5hME
OPERATIONAL,"H9CR+MWP, Tangga, Aek Songsongan, Asahan Regency, North Sumatra 21274, Indonesia","{'location': {'lat': 2.5717178, 'lng': 99.3923362}, 'viewport': {'northeast': {'lat': 2.573056779892723, 'lng': 99.39365437989272}, 'southwest': {'lat': 2.570357120107278, 'lng': 99.39095472010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Aek Hitam,ChIJEV0g3mQPMjARtfdkNRWtFcs,4.3,ChIJEV0g3mQPMjARtfdkNRWtFcs,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,{'open_now': True},,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZkOZKycBzE29fICnXT-V38Wj9Z58IZRp6ELEzwz049CQ1b12P3n0vv-4nhpsL880SBUtphkLbX6NxCKZQw2fhZYUfMXszGcGH4iMd6j_4MdH2Ugfj5gfAOupmgzEN9Ck5Ub51pmT0HRw4ppM4kA8aRmQqLoGtcIH9vAyWxofalBnOAy', 'width': 6000}]",https://www.google.com/maps/place/?q=place_id:ChIJEV0g3mQPMjARtfdkNRWtFcs
