business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,url
OPERATIONAL,"RHRV+VGF, Oeba, Lama City, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1578176, 'lng': 123.5937933}, 'viewport': {'northeast': {'lat': -10.15648397010728, 'lng': 123.5951468798927}, 'southwest': {'lat': -10.15918362989272, 'lng': 123.5924472201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LLBK/Wisata dan Kuliner,ChIJWfT9i1ydViwRR6b5MpErZcI,4.7,ChIJWfT9i1ydViwRR6b5MpErZcI,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114961062082769899055"">Huawei Y3</a>'], 'photo_reference': 'AUGGfZlfEsAWL-5rDZNA3YMq3gQoDhvdvgmlSCMx6dsE6qZHmj19r0S72609vTd7ZcAOzjOXKRrpyER4EttY8wp0qExo81YXydeAbLP0Gy0__bscnuscyWbNnn8AgiKKK4Zur7fVui3tXniXd-jtZeMQlrpZFukEn6KVXvHUj2ZF1C-pqPqA', 'width': 960}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJWfT9i1ydViwRR6b5MpErZcI
OPERATIONAL,"QHXX+CF4, Jl. Oebonik I, Sikumana, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim. 85142, Indonesia","{'location': {'lat': -10.201488, 'lng': 123.5986966}, 'viewport': {'northeast': {'lat': -10.20066417010728, 'lng': 123.6002197298927}, 'southwest': {'lat': -10.20336382989272, 'lng': 123.5975200701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bonik Waterfall,ChIJK2szJTybViwR5CigebQNNjw,4.4,ChIJK2szJTybViwR5CigebQNNjw,"['tourist_attraction', 'point_of_interest', 'establishment']",113,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116275588217793057179"">dwi sumber sari</a>'], 'photo_reference': 'AUGGfZnM3RE7zwSRaUsUAf3dJjSGrKjIEa7eVPfnP2oPLgNE4LyDXBrmqFOSXDHWREWpjazC-rVAOwo-K1Gf9HZLMZYAmYu8wzT6CbxRioV4SnUEWURLXhkcIAgavLq8u7jly10RkgtkcCBReV5fbAxAsNkArmZbV-Bk8Db7tdlMJMzWYFsq', 'width': 4000}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJK2szJTybViwR5CigebQNNjw
OPERATIONAL,"RGGW+HWF, Namosain, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1735744, 'lng': 123.547286}, 'viewport': {'northeast': {'lat': -10.17233027010728, 'lng': 123.5484881298927}, 'southwest': {'lat': -10.17502992989272, 'lng': 123.5457884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Savana view,ChIJr5EVdgCdViwR5rH5uYGhRqA,5.0,ChIJr5EVdgCdViwR5rH5uYGhRqA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr5EVdgCdViwR5rH5uYGhRqA
OPERATIONAL,"RHH7+5PV, Jl. Pahlawan, Nunbaun Sabu, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1720134, 'lng': 123.5642925}, 'viewport': {'northeast': {'lat': -10.17063772010728, 'lng': 123.5656243798927}, 'southwest': {'lat': -10.17333737989272, 'lng': 123.5629247201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hamid baco,ChIJoyaVVQCdViwRhhnkT-DQazw,0.0,ChIJoyaVVQCdViwRhhnkT-DQazw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoyaVVQCdViwRhhnkT-DQazw
OPERATIONAL,"RJ4J+F5F, Jl. Befak, Maulafa, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1941558, 'lng': 123.630697}, 'viewport': {'northeast': {'lat': -10.19273877010728, 'lng': 123.6317545298927}, 'southwest': {'lat': -10.19543842989272, 'lng': 123.6290548701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lifkamalolik,ChIJI_aHTQCFViwRNbopbmtFzHs,5.0,ChIJI_aHTQCFViwRNbopbmtFzHs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1933, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111618592107706818211"">A Google User</a>'], 'photo_reference': 'AUGGfZk3bgCdwtwWZjNTrot69M91hwrO0YU8pdo_nwKqoJ68VT_BZLUOrJkaKWrNnB-X9neHNXm4UT5sFbWLm9YE7P2NVEqeA4tJJXD_EOA6aQw-46bmelb4itwWDiCcy_gjhJoGhTJQDXBuah8BEbZsF7obToKH0q93qQ8jeFdokGseyjnj', 'width': 1290}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJI_aHTQCFViwRNbopbmtFzHs
OPERATIONAL,"RJ77+HPG, Maulafa, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1859845, 'lng': 123.6145719}, 'viewport': {'northeast': {'lat': -10.18462342010728, 'lng': 123.6158793298927}, 'southwest': {'lat': -10.18732307989272, 'lng': 123.6131796701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,rumah rey fangidae,ChIJB9jsjQabViwRj_O1eAyCgiI,1.0,ChIJB9jsjQabViwRj_O1eAyCgiI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJB9jsjQabViwRj_O1eAyCgiI
OPERATIONAL,"RJ75+JHV, Jl. Amabi, Oepura, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1848178, 'lng': 123.609644}, 'viewport': {'northeast': {'lat': -10.18404612010728, 'lng': 123.6106680298927}, 'southwest': {'lat': -10.18674577989272, 'lng': 123.6079683701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Sawah Tofa,ChIJbToJaQCbViwRDASEylvNy28,0.0,ChIJbToJaQCbViwRDASEylvNy28,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbToJaQCbViwRDASEylvNy28
OPERATIONAL,"RM76+VGG, Unnamed Rd, Penfui, Maulafa, Penfui, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1853148, 'lng': 123.6613396}, 'viewport': {'northeast': {'lat': -10.18395347010728, 'lng': 123.6627074298927}, 'southwest': {'lat': -10.18665312989272, 'lng': 123.6600077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Jepang,ChIJG-n2G4qEViwR0VUkXCiNgE8,4.1,ChIJG-n2G4qEViwR0VUkXCiNgE8,"['tourist_attraction', 'point_of_interest', 'establishment']",98,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112565306095450735831"">Abdu Rahman</a>'], 'photo_reference': 'AUGGfZm47Sl3AWdJYg36tC2CHsyZ7q_KXdUZ8GbokWsmoJYybOp5DU6VKu_81kOhrtVrJolKvG9YaUuC4TXR84__UqN288PUeaQBRncdM0gZoH6gvK5vj20Q7QlnbCjJrMZNVZzr7qwDioQI_6Cb78x-VY3znMM_VD2u-js5XDSETk7RkZdW', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJG-n2G4qEViwR0VUkXCiNgE8
OPERATIONAL,"QJX3+PC6, Jl. Oebonik 1, Sikumana, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.2007212, 'lng': 123.6035163}, 'viewport': {'northeast': {'lat': -10.19933992010728, 'lng': 123.6048643798927}, 'southwest': {'lat': -10.20203957989272, 'lng': 123.6021647201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leonard Nuban,ChIJhTC1IwCbViwRGt-gD_YtvKQ,0.0,ChIJhTC1IwCbViwRGt-gD_YtvKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhTC1IwCbViwRGt-gD_YtvKQ
OPERATIONAL,"VJ48+6MG, Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1444261, 'lng': 123.6166892}, 'viewport': {'northeast': {'lat': -10.14328317010728, 'lng': 123.6181037298928}, 'southwest': {'lat': -10.14598282989272, 'lng': 123.6154040701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelapa Lima Beach,ChIJH5SnW9KcViwRgDsDoxZKMWM,4.5,ChIJH5SnW9KcViwRgDsDoxZKMWM,"['tourist_attraction', 'point_of_interest', 'establishment']",428,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103679315588760591056"">A Google User</a>'], 'photo_reference': 'AUGGfZnAfc8bLms5averDCOUZQg59vq9fW4AC3CLuNcUv1hHUxgVIUr1jLfHlMtWXPRTwVaenzc2EZ_tnLNJaHxKJ9WJbBRX8m3HpHKT-Zc-QJMhZ5h1r9Gnc7mN83CnaOKasrd532PyO4mAtOYULlLXE3EDRjkm8227JZAeGRP2hXn1z513', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJH5SnW9KcViwRgDsDoxZKMWM
OPERATIONAL,"QJM3+872, Fatukoa, Maulafa, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.2171076, 'lng': 123.6024202}, 'viewport': {'northeast': {'lat': -10.21577197010728, 'lng': 123.6037737798927}, 'southwest': {'lat': -10.21847162989272, 'lng': 123.6010741201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali haukoto,ChIJ8bn7SzObViwRybliQBS5Gd8,4.0,ChIJ8bn7SzObViwRybliQBS5Gd8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8bn7SzObViwRybliQBS5Gd8
OPERATIONAL,"QHWX+VJQ, Jl. Oebonik I No.I, Sikumana, Kec. Maulafa, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.2021205, 'lng': 123.5987308}, 'viewport': {'northeast': {'lat': -10.20100237010728, 'lng': 123.6001776798927}, 'southwest': {'lat': -10.20370202989272, 'lng': 123.5974780201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Bonik,ChIJxYYuSwCbViwRMRtJe5_QBjs,0.0,ChIJxYYuSwCbViwRMRtJe5_QBjs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJxYYuSwCbViwRMRtJe5_QBjs
OPERATIONAL,"RHJ2+8X6, Namosain, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1692028, 'lng': 123.5523956}, 'viewport': {'northeast': {'lat': -10.16785297010728, 'lng': 123.5537454298927}, 'southwest': {'lat': -10.17055262989272, 'lng': 123.5510457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Imperial World Instagrammable Sunset Spot,ChIJrRXz3kmdViwRkGw7DLOSMr0,4.7,ChIJrRXz3kmdViwRkGw7DLOSMr0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114072939299864397801"">HK Sianturi</a>'], 'photo_reference': 'AUGGfZmfPpVs7uFPuhnQz1WiTTCL8bNGCdzoKSVAOuJthmO0gF405_AoJe9eISYnUSaQiFWh52wcgDYYkzulzOnKE2ZuAZOTl-lY8q72k7C8kMTLvKqQPD10medDvvflXlAlG4Ghoegcba4-XkIuzyOrIS3T_PVf6nVz9ev4UK8qsY4zXW_z', 'width': 3264}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJrRXz3kmdViwRkGw7DLOSMr0
OPERATIONAL,"QHQV+CC4 Oenunu, Batuplat, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.2114976, 'lng': 123.5935645}, 'viewport': {'northeast': {'lat': -10.21006117010728, 'lng': 123.59608285}, 'southwest': {'lat': -10.21276082989272, 'lng': 123.59272505}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Nentu Thom Tolaik,ChIJTZ4_TACbViwRFPWzJnbmGJs,0.0,ChIJTZ4_TACbViwRFPWzJnbmGJs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTZ4_TACbViwRFPWzJnbmGJs
OPERATIONAL,"Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1409587, 'lng': 123.6266006}, 'viewport': {'northeast': {'lat': -10.13973012010728, 'lng': 123.6279943298927}, 'southwest': {'lat': -10.14242977989272, 'lng': 123.6252946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Paradiso,ChIJO02vTimDViwR4G_zg2BsRA8,4.3,ChIJO02vTimDViwR4G_zg2BsRA8,"['tourist_attraction', 'point_of_interest', 'establishment']",356,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101704589167623233821"">ai rahma</a>'], 'photo_reference': 'AUGGfZlk8ArXVvb9ZvpJ73rcBp2i3_EjECzlWehDzRF-wmQJX9rySu3Pj6zyPDWY_eJReuGQALTM2UsEBzX-wNQ9vPs1XlRzXD9rCRCvkrFZMgbvhnXtDFdk3IiMItgl1E_IbGFpWsW-2NghIKfA02uT1KtvLQIAzNffd7yEj09zBnDvQBaF', 'width': 2048}]",,"{'compound_code': 'VJ5G+JJ Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5VJ5G+JJ'}",,https://www.google.com/maps/place/?q=place_id:ChIJO02vTimDViwR4G_zg2BsRA8
OPERATIONAL,"Tanggul, Nunbaun Delha, dhela, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1692497, 'lng': 123.5679853}, 'viewport': {'northeast': {'lat': -10.16795262010728, 'lng': 123.5694076798927}, 'southwest': {'lat': -10.17065227989272, 'lng': 123.5667080201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nunbaun Delha,ChIJEWQreyOdViwR-6AaM41KL80,4.3,ChIJEWQreyOdViwR-6AaM41KL80,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114951454578421207355"">yoverngees maydez</a>'], 'photo_reference': 'AUGGfZkG9Jhc32NNpIOHSc69SktJsYUdJNS_wrXh_ql6DwaFhsZbkh5FQ-apoY8t62y-INwZp-mhhDaOLAq7fPDTOH9FCA3hzVI-1HSmdTss3ddzSqbJ9bUXJGLGn5dLXN0XB7J_2KTuSqr6FZ7jiHTy_4UhGlwRFbT3LXLx_0ZbtyC3AIFd', 'width': 4160}]",,"{'compound_code': 'RHJ9+85 Nunbaun Delha, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RHJ9+85'}",,https://www.google.com/maps/place/?q=place_id:ChIJEWQreyOdViwR-6AaM41KL80
OPERATIONAL,"Jl. M Praja, Alak, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1736031, 'lng': 123.5360519}, 'viewport': {'northeast': {'lat': -10.17259917010728, 'lng': 123.5373763798927}, 'southwest': {'lat': -10.17529882989272, 'lng': 123.5346767201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lokasi Panah Ikan,ChIJe_VcEaSdViwRBey-FwGWQ-k,5.0,ChIJe_VcEaSdViwRBey-FwGWQ-k,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111970121416173806873"">A Google User</a>'], 'photo_reference': 'AUGGfZkVdxLbx6ec9KWpBng20vQ64z2JrXxblep82BKFwSJxr1uhBDQ9dokRQLOHZ2VbAbf-FLcgFxu0SBUgC3K8z5cUAGKr2GEtNeTdVmbFZCsxGk-315yYCpHq4MIknr-9b1bLNqocxVspgD9QkNwHJo6kpiMtP9mxV0zqAMbg_-N7TMUN', 'width': 4624}]",{'open_now': False},"{'compound_code': 'RGGP+HC Alak, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RGGP+HC'}",,https://www.google.com/maps/place/?q=place_id:ChIJe_VcEaSdViwRBey-FwGWQ-k
OPERATIONAL,"RM94+QJC, Penfui, Maulafa, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1805731, 'lng': 123.656524}, 'viewport': {'northeast': {'lat': -10.17919752010728, 'lng': 123.6579298798927}, 'southwest': {'lat': -10.18189717989272, 'lng': 123.6552302201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Obelisco Memorial do Soldado Japonês , Situs Tugu Jepang",ChIJAyL9_oWEViwRaHgQSUGi8QI,4.3,ChIJAyL9_oWEViwRaHgQSUGi8QI,"['tourist_attraction', 'point_of_interest', 'establishment']",217,"[{'height': 999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109910446024764475952"">dian yudianto</a>'], 'photo_reference': 'AUGGfZnZRBYvdrlA7Ib6GTLGMGRStrhI4hSUmXRXyxCfrGMLnKaqXPuD3ZLaZvaUd5pOXecscXxIAQpcqCQx1wxKmK5Clmo8uBIHsvkt0C6jqemRFPRpLiQdRbgXiFvtH-QbXUuck0rMWLsnVWadKCEPJ1I0_h-ZZ6fsYwhzqdHtrNbf8Q8n', 'width': 665}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJAyL9_oWEViwRaHgQSUGi8QI
OPERATIONAL,"RHWV+JMM, Unnamed Road, Fatubesi, Kec. Kota Lama, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1534042, 'lng': 123.5941707}, 'viewport': {'northeast': {'lat': -10.15204032010728, 'lng': 123.5955342798927}, 'southwest': {'lat': -10.15473997989272, 'lng': 123.5928346201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oeba,ChIJPZd7SF6dViwRUxivzr6sDNE,0.0,ChIJPZd7SF6dViwRUxivzr6sDNE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106030298474252563680"">wirat jabrix</a>'], 'photo_reference': 'AUGGfZktKj3VFGt8OScnANKJu6htaHhewzLwPBwxKuFgqeZ5NxaD0LPu2ReITbWJYx8MNUxCP_mUoCslvEUAAOX8218eTGhwMQ7NG5OdBUwkaeyLinBQ_-ixO4bo-9pqbnMdz-LgpDh7n0cMDvEsrnOZ7nRuHUwwWOcfMpi_ZHV69bS9JPI', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJPZd7SF6dViwRUxivzr6sDNE
OPERATIONAL,"RJR8+GH5, Jl. Koperasi, Liliba, Kec. Klp. Lima, Kota Kupang, Nusa Tenggara Tim. 85228, Indonesia","{'location': {'lat': -10.1587458, 'lng': 123.6164795}, 'viewport': {'northeast': {'lat': -10.15753852010728, 'lng': 123.6177602298928}, 'southwest': {'lat': -10.16023817989272, 'lng': 123.6150605701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gong Perdamaian,ChIJDy3JILWcViwRxMpmli3y3cQ,4.4,ChIJDy3JILWcViwRxMpmli3y3cQ,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1243,"[{'height': 554, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110988999011876874370"">Pande Bayu</a>'], 'photo_reference': 'AUGGfZlaLLP81bkodNjAkqAvD9jMfeyjZNCClVN2tFjl9PKFGa-DXCmB2H5VQ1iU33WOCf9v86nfFyOCK97UX5RJQp-AJMpeM3rR2bL0UQohjQjxRncHnyuWuXIQTptbrcBAI41lnH74Ju4SoKICR6r2e-UoTk4MyD0DeP-RWCpaOmV_OcYq', 'width': 554}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJDy3JILWcViwRxMpmli3y3cQ
OPERATIONAL,"RG9J+FMG, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1813192, 'lng': 123.5317121}, 'viewport': {'northeast': {'lat': -10.17996452010728, 'lng': 123.5330543798927}, 'southwest': {'lat': -10.18266417989272, 'lng': 123.5303547201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Monkeys Cave and Natural Park,ChIJCeVwbwGcViwROIY-TtyF5p4,4.3,ChIJCeVwbwGcViwROIY-TtyF5p4,"['tourist_attraction', 'point_of_interest', 'establishment']",173,"[{'height': 4248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113263265347728617223"">Fasri Syafi</a>'], 'photo_reference': 'AUGGfZnYaQ_-TqN0aLuHYTMKY5XeSJ5DzUAmnPNZwe0yEDgm__cBE86e_NHXuqhuM0FXp7Nwyu1T2jWaEploui-FYrd5UKP43yQRdLqaDk4VejEfIzkM5mO4WAklM5C3sYyvwNM16RMHPsG6BaBEaxCIVrjuj2uZ0T2nij2iusmJzeLkNA60', 'width': 5664}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJCeVwbwGcViwROIY-TtyF5p4
OPERATIONAL,"RHJ3+FM8, Jl. Cumi-Cumi, Namosain, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1688484, 'lng': 123.55419}, 'viewport': {'northeast': {'lat': -10.16749857010728, 'lng': 123.5555398298927}, 'southwest': {'lat': -10.17019822989272, 'lng': 123.5528401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hidden Namosain Beach,ChIJ7bEXuYydViwRn_TUboh7_CY,4.0,ChIJ7bEXuYydViwRn_TUboh7_CY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101442947286469993347"">Tony Marwan</a>'], 'photo_reference': 'AUGGfZlTwYtRqv2CdqmcnfoUwDw1E_52Vu9boAQu3gmFjInRhKlrlLEqXRgk5ZdRVWk09NaGv8HN3uZjWl3hXUCCkMIujT2CW_1sk3woLc2kP9mCAYlRMeD49ukbndEPa9JQ1Hx_cxi8Os_fnmFEmUoqZXr5zUxu_dU6xcveYu_XYGNDao5G', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ7bEXuYydViwRn_TUboh7_CY
OPERATIONAL,"RH49+HC, Batuplat, Alak, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.193513, 'lng': 123.568577}, 'viewport': {'northeast': {'lat': -10.19216317010728, 'lng': 123.5699268298927}, 'southwest': {'lat': -10.19486282989272, 'lng': 123.5672271701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Oekolo,ChIJvQwO57ubViwRbzbMiBvoKBg,0.0,ChIJvQwO57ubViwRbzbMiBvoKBg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvQwO57ubViwRbzbMiBvoKBg
OPERATIONAL,"RJWC+H4Q, Taman, Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1535451, 'lng': 123.6203747}, 'viewport': {'northeast': {'lat': -10.15235227010728, 'lng': 123.6217646298928}, 'southwest': {'lat': -10.15505192989272, 'lng': 123.6190649701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kelapa lima,ChIJ2X2ASACDViwRCWILSPt60HQ,0.0,ChIJ2X2ASACDViwRCWILSPt60HQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2X2ASACDViwRCWILSPt60HQ
OPERATIONAL,"QHFQ+5MH, Jalur XL, Fatukoa, Kec. Alak, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.2270508, 'lng': 123.5892354}, 'viewport': {'northeast': {'lat': -10.22567577010728, 'lng': 123.5905733798927}, 'southwest': {'lat': -10.22837542989272, 'lng': 123.5878737201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TP Sebastianus Niron,ChIJgewONgCbViwRZIASLbGQHPY,3.0,ChIJgewONgCbViwRZIASLbGQHPY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJgewONgCbViwRZIASLbGQHPY
