business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"62G5+FVW, Faobata, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.773766799999999, 'lng': 121.0097148}, 'viewport': {'northeast': {'lat': -8.772359920107277, 'lng': 121.0113455798927}, 'southwest': {'lat': -8.775059579892721, 'lng': 121.0086459201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Ogi,,ChIJMza6zNHmsi0RXRhYho-IUyQ,4.3,ChIJMza6zNHmsi0RXRhYho-IUyQ,"['tourist_attraction', 'point_of_interest', 'establishment']",238,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105413504941959641040"">DALARATION 1603</a>'], 'photo_reference': 'AUGGfZkMDs7NelLTNunNBoHJNBqDxHxALhbAv4oHq5_uA5QHQnGpB69bEappZqXV5KyKfq2UKBJgmSidLvJBdnm2j3BTYmcx-JAokG5Yxt1sz5K2_tDoBfjmOJjZBdEpLWh8n57xA6Llk5eQzstvBZYyaRdD6upSV5Qrq3u2vTNGmllOBCYt', 'width': 4128}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJMza6zNHmsi0RXRhYho-IUyQ
OPERATIONAL,"5XF4+W62, Langagedha, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8252118, 'lng': 120.9555095}, 'viewport': {'northeast': {'lat': -8.823861970107275, 'lng': 120.9568593298928}, 'southwest': {'lat': -8.82656162989272, 'lng': 120.9541596701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Adat Langagedha,,ChIJj-7Zvdnfsi0Rto6Zm5UXcgk,5.0,ChIJj-7Zvdnfsi0Rto6Zm5UXcgk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJj-7Zvdnfsi0Rto6Zm5UXcgk
OPERATIONAL,"Kezewea, Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8673406, 'lng': 121.1127559}, 'viewport': {'northeast': {'lat': -8.865705420107277, 'lng': 121.1141214798927}, 'southwest': {'lat': -8.868405079892721, 'lng': 121.1114218201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kolupolo,{'open_now': True},ChIJh-3BoNTDsi0RcISbgsiAW0c,5.0,ChIJh-3BoNTDsi0RcISbgsiAW0c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108176414667202525395"">John Lengi</a>'], 'photo_reference': 'AUGGfZm8wn80ZgocLFZAUkYsJJDrMPD1XbSkZCx9faazLpgoeyDKfoZeRXy9Y_e9RruBNWfQePdVuEkfDuDiWdnr0kd298HF_rY6BXoNQufZxUvyivO2XR80456om38264MwTvdauwdDWA63YCmup4Pqo8r0XZayQEyUTrgd7IZ2t63D75g2', 'width': 493}]","{'compound_code': '44M7+34 Kezewea, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q3344M7+34'}",,,https://www.google.com/maps/place/?q=place_id:ChIJh-3BoNTDsi0RcISbgsiAW0c
OPERATIONAL,"6W7M+5WX, Beiwali, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7870124, 'lng': 120.9348748}, 'viewport': {'northeast': {'lat': -8.785673420107278, 'lng': 120.9367996798927}, 'southwest': {'lat': -8.788373079892722, 'lng': 120.9341000201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunset Sunrise Nya wolo Ata Ga e Beiposo,,ChIJu7kyePjhsi0RTmqWTUwhwcU,5.0,ChIJu7kyePjhsi0RTmqWTUwhwcU,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108270946372130477453"">garren basan</a>'], 'photo_reference': 'AUGGfZnhbgpIGIQEPbYNPZSUZ6T4OiodLT_OLoF7D_twsBFppqzLDkwSSwR2XKX7wzfP74N17SNF6ULlOz1Eeu7cU5wJBhyzO3i0R5LJiqeqpCj64aCu9oPIBUOzCXUWe9jqq66Vo0i2cJNT1C8XdeAeqOlDr2QjCSHm9ggcv1i3PYsr78Y1', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJu7kyePjhsi0RTmqWTUwhwcU
OPERATIONAL,"5X74+FV4, Beja, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8368374, 'lng': 120.9560773}, 'viewport': {'northeast': {'lat': -8.835602170107279, 'lng': 120.9574737298927}, 'southwest': {'lat': -8.838301829892723, 'lng': 120.9547740701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Lenazi,a",,ChIJC8IacQDfsi0R-Uh88TcLTXY,0.0,ChIJC8IacQDfsi0R-Uh88TcLTXY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJC8IacQDfsi0R-Uh88TcLTXY
OPERATIONAL,"5XH5+9VF, Borani, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8215643, 'lng': 120.9596644}, 'viewport': {'northeast': {'lat': -8.820343999999997, 'lng': 120.9609378298927}, 'southwest': {'lat': -8.825225200000002, 'lng': 120.9582381701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Tudha Radja,,ChIJlyQXBcPhsi0RJy5YWf7fxmE,3.6,ChIJlyQXBcPhsi0RJy5YWf7fxmE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105850783676775326050"">William Doi</a>'], 'photo_reference': 'AUGGfZnVktHyS1b_wkQf1_lBP5Uy8fvhYhtXtWgjEK44y9kE35VNLfavRTAPFmUT-EMUXzGukmhUkkSWmHfDwgk-mdGgZZzVo-h_Q0MeWfIqC2zxBCc8tC4dl_cTm4xGHK7fbASO-BKSsRYnaxj5wAnn1JG3lw3GySslc8TusVDn71D5NHvA', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJlyQXBcPhsi0RJy5YWf7fxmE
OPERATIONAL,"42MR+29Q, Dariwali, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8674158, 'lng': 121.0409779}, 'viewport': {'northeast': {'lat': -8.866424270107277, 'lng': 121.0419046798928}, 'southwest': {'lat': -8.869123929892723, 'lng': 121.0392050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Agrowisata Kopi Arabika Wajamala,,ChIJayr3dgDdsi0Rz1eEWiQkD6s,5.0,ChIJayr3dgDdsi0Rz1eEWiQkD6s,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJayr3dgDdsi0Rz1eEWiQkD6s
OPERATIONAL,"6X7G+M69 Sei Bangek, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.7858305, 'lng': 120.975606}, 'viewport': {'northeast': {'lat': -8.78447087010728, 'lng': 120.9769855798927}, 'southwest': {'lat': -8.787170529892723, 'lng': 120.9742859201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Galo2,,ChIJKUecdgXhsi0RZ-iyaq6CBfs,0.0,ChIJKUecdgXhsi0RZ-iyaq6CBfs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJKUecdgXhsi0RZ-iyaq6CBfs
OPERATIONAL,"728X+JW5, Tarawaja, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7328166, 'lng': 121.0501266}, 'viewport': {'northeast': {'lat': -8.731922570107278, 'lng': 121.0515707798927}, 'southwest': {'lat': -8.734622229892722, 'lng': 121.0488711201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tika Farm,,ChIJ-yFMQRblsi0RZymXXLjnP-Y,0.0,ChIJ-yFMQRblsi0RZymXXLjnP-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-yFMQRblsi0RZymXXLjnP-Y
OPERATIONAL,"43F8+VCF, Were I, Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8753039, 'lng': 121.0660355}, 'viewport': {'northeast': {'lat': -8.87334027010728, 'lng': 121.0668784}, 'southwest': {'lat': -8.876039929892723, 'lng': 121.0635068}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Padhawatu,,ChIJrRvQwg3dsi0RHHF_kZC_X5k,4.8,ChIJrRvQwg3dsi0RHHF_kZC_X5k,"['tourist_attraction', 'point_of_interest', 'establishment']",22,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102837508395198620181"">A Google User</a>'], 'photo_reference': 'AUGGfZksVQ355lAufsj7z3E2e3wMouvQ3t8XOvFxAA4p6M4Q1TxxXc2AgP6voP6rKbZeRjFVcEnGKaUpspZ4_NzLMnhcO_27X0zIb9UnZsPPMPJqORSvGB6FjevfspGeoIwS0CyYvvWpzTp1-iZBVLgs4PoFTFDCKBdVph9elML260cJJu_u', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJrRvQwg3dsi0RHHF_kZC_X5k
CLOSED_TEMPORARILY,"726X+9C, Tarawaja, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7390142, 'lng': 121.0486078}, 'viewport': {'northeast': {'lat': -8.73793395, 'lng': 121.0500538798928}, 'southwest': {'lat': -8.742254950000003, 'lng': 121.0473542201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Bhalaone,,ChIJ5fnEJJPnsi0RTbPi57OXHn8,5.0,ChIJ5fnEJJPnsi0RTbPi57OXHn8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ5fnEJJPnsi0RTbPi57OXHn8
OPERATIONAL,"34M6+G4P, Were III, South Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.9162181, 'lng': 121.1103459}, 'viewport': {'northeast': {'lat': -8.914528770107278, 'lng': 121.1115477798927}, 'southwest': {'lat': -8.917228429892722, 'lng': 121.1088481201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Boba,{'open_now': True},ChIJ9xiEpt3Fsi0RR-rqwFHItgo,4.5,ChIJ9xiEpt3Fsi0RR-rqwFHItgo,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110846508241676900077"">Sempak Holic</a>'], 'photo_reference': 'AUGGfZknJAwtsY-6nyH0rxT7Q7PC_lz_onC4t2zVRVRFFd_ncgG_Du07Mmo4Qx1ive08EvnLZ0cJX-KqQONimFg_tiUoj-QuO8Rrvcn4ee3yx2oSj0YQGCEhgucGSQ35xkSf4S_wsZyQmBM_uZDBk0AatyyJtsTziaKZxA9H-DxQ_SML-iOs', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ9xiEpt3Fsi0RR-rqwFHItgo
OPERATIONAL,"Kecamatan Jerebuu, Tiworiwu, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim. 86451, Indonesia","{'location': {'lat': -8.874809299999999, 'lng': 120.9844928}, 'viewport': {'northeast': {'lat': -8.873572070107278, 'lng': 120.9858301298927}, 'southwest': {'lat': -8.876271729892721, 'lng': 120.9831304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wisata Kampung Megalith Luba,{'open_now': False},ChIJdXJ5Mpzfsi0R8mDG6_jbpDM,4.8,ChIJdXJ5Mpzfsi0R8mDG6_jbpDM,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117458385575671219121"">tomverhoeff</a>'], 'photo_reference': 'AUGGfZk3PIyteRo4pS86ABMIKJpWWbr_6Zhal9iCUYTNyKhbHoRj3kPveA6Uz-TKcEKPYzFzYtZMr5Wdh4viaZktTF-ausaGVJEHPLFL_0gCq20rjzv-wl_0WvxhnHbWm07k-etXmvh0eY2NlGHH7gkOC6j7uerQ0aTUWvNwIcRawtelyPPH', 'width': 4608}]","{'compound_code': '4XGM+3Q Tiworiwu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q324XGM+3Q'}",,,https://www.google.com/maps/place/?q=place_id:ChIJdXJ5Mpzfsi0R8mDG6_jbpDM
CLOSED_TEMPORARILY,"puncak wolobobo flores, Beja, Bajawa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.8352778, 'lng': 120.9813889}, 'viewport': {'northeast': {'lat': -8.833927970107279, 'lng': 120.9827387298927}, 'southwest': {'lat': -8.836627629892723, 'lng': 120.9800390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawah Nuri,,ChIJjx30DJvfsi0RGTTSwgPwwPI,0.0,ChIJjx30DJvfsi0RGTTSwgPwwPI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJjx30DJvfsi0RGTTSwgPwwPI
OPERATIONAL,"43F8+VC, Were I, Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8753453, 'lng': 121.0660325}, 'viewport': {'northeast': {'lat': -8.873375070107278, 'lng': 121.0668844}, 'southwest': {'lat': -8.876074729892721, 'lng': 121.0634768}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Padha Watu Desa Were 1 Kecamatan Golewa,{'open_now': False},ChIJL8Csb_Ldsi0Rys8KYhMfO7c,5.0,ChIJL8Csb_Ldsi0Rys8KYhMfO7c,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103861372721664564015"">A Google User</a>'], 'photo_reference': 'AUGGfZmD3VSIuJnsOXLeyiFoZPDQHgFZ0kSIDU2mUNyofrP1HTC8y6uAJmkNyLOk6kcp5kEatxZvdV4p3u1Rd3BQTiMJxc6IS_ddGSVg6SJwjhFb8U17E3u1OEQ23xGIGFOUYIZ8nu9BB2f8qWBzmbD9Kh88gFppLVF46u2cTGiOvkNUXfsY', 'width': 4640}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJL8Csb_Ldsi0Rys8KYhMfO7c
CLOSED_TEMPORARILY,"7387+J22, Tarawaja, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7334809, 'lng': 121.0625057}, 'viewport': {'northeast': {'lat': -8.732218320107275, 'lng': 121.0638527298927}, 'southwest': {'lat': -8.73491797989272, 'lng': 121.0611530701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tarawaja,,ChIJVV1-yVHlsi0RjZla4iCKFBk,0.0,ChIJVV1-yVHlsi0RjZla4iCKFBk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJVV1-yVHlsi0RjZla4iCKFBk
OPERATIONAL,"4X4W+6HQ, Dariwali, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8943958, 'lng': 120.9965177}, 'viewport': {'northeast': {'lat': -8.893016670107277, 'lng': 120.9979446298927}, 'southwest': {'lat': -8.895716329892721, 'lng': 120.9952449701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jerebuu Kota Tercinta,,ChIJqy4f6tHdsi0RKHGQ8jVxgyc,5.0,ChIJqy4f6tHdsi0RKHGQ8jVxgyc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqy4f6tHdsi0RKHGQ8jVxgyc
OPERATIONAL,"5456+53M, Takatunga, Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8420493, 'lng': 121.1101645}, 'viewport': {'northeast': {'lat': -8.840663370107277, 'lng': 121.1114977798927}, 'southwest': {'lat': -8.843363029892721, 'lng': 121.1087981201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Tada,,ChIJR5xpte7Dsi0RjMddY305y28,4.0,ChIJR5xpte7Dsi0RjMddY305y28,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1956, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112474780440057450663"">decko kaki</a>'], 'photo_reference': 'AUGGfZm5j36E5yGnmyjDMKNIuxVvXSYGp5VXMxubLbBVcc8WjQ6GN3cCoqJEL8dLocKDAcmcsjQYZDNPiWkMmJMegEOZSmYFvslLswkPhnci756b8AcLVyGthtSXuZ53FaLVX2y2xRuOtEcjyfubmpMJ4otgKMoP3xI-DKTULhW04D6iu5PG', 'width': 4128}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJR5xpte7Dsi0RjMddY305y28
OPERATIONAL,"5WFQ+HCP, Langagedha, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.826025, 'lng': 120.938575}, 'viewport': {'northeast': {'lat': -8.824675170107277, 'lng': 120.9399248298927}, 'southwest': {'lat': -8.82737482989272, 'lng': 120.9372251701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Langagedha,,ChIJH0zHntXfsi0RrOY8AtNe9bA,2.5,ChIJH0zHntXfsi0RrOY8AtNe9bA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114576117240861345026"">Bwylli Nataka</a>'], 'photo_reference': 'AUGGfZl_qW78TCbRQwzFasj6Uu5XRaz9qN8zwgNem7RJl2_rnL5yLse54-Id9gmGfNgzjWdZ1F25nJWkyY7_3dOZrZ5dcJG0VJDZmcyGX6Yty4gqqiqXbyPn8XkLbPn6yNRSRZU-esl-pbGX3D9xecVDP-wy1MgfgGDSRYuJezSNEKewhcIF', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJH0zHntXfsi0RrOY8AtNe9bA
OPERATIONAL,"3XPX+V2, Nenowea, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.9128167, 'lng': 120.99762}, 'viewport': {'northeast': {'lat': -8.91146687010728, 'lng': 120.9989698298927}, 'southwest': {'lat': -8.914166529892723, 'lng': 120.9962701701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wolo Deru,{'open_now': True},ChIJSXYL1hXbsi0RNco9lHnHtYA,1.0,ChIJSXYL1hXbsi0RNco9lHnHtYA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSXYL1hXbsi0RNco9lHnHtYA
OPERATIONAL,"34M4+JC5, Were III, Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.9159694, 'lng': 121.1061093}, 'viewport': {'northeast': {'lat': -8.91415197010728, 'lng': 121.1075358798927}, 'southwest': {'lat': -8.916851629892724, 'lng': 121.1048362201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Enabhara,{'open_now': False},ChIJ1cgrGuzFsi0RSbphmpdD11w,5.0,ChIJ1cgrGuzFsi0RSbphmpdD11w,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116839476295473909384"">Wiliam Radja</a>'], 'photo_reference': 'AUGGfZkHA9Kz5SZHhlDNZkd8UBnlkT3EyeYxLfzxVgoyIZjJSZ58E4B7NhJGiiF3LDx4gzslDvyVQvt8t-1L9TtL1gPWEhgpHOE-n02opAycFEt3gjVJmLb2zblu2_JqWRAN5FrUlNJO256fXGaOloOotC0lFL-g_i1SqAfiMJp_4uviKCep', 'width': 3840}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ1cgrGuzFsi0RSbphmpdD11w
CLOSED_TEMPORARILY,"5XGF+275, Bomari, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8249914, 'lng': 120.973224}, 'viewport': {'northeast': {'lat': -8.823810070107278, 'lng': 120.9744805298927}, 'southwest': {'lat': -8.826509729892722, 'lng': 120.9717808701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapangan Pacuan Kuda bajawa,,ChIJexO__6rfsi0RRG_Lgl3F8dc,4.0,ChIJexO__6rfsi0RRG_Lgl3F8dc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101950988871172183859"">A Google User</a>'], 'photo_reference': 'AUGGfZmC-5qDUOFmnF_TIx0pXDTwmotvSQZhbHfxKQZjxfxFa69vRoF7c-vLxx5tZ-dxm3hXe0VYV46axdbIczhjj7fAYXOzMQnCIN9_oRUtn6T5jCPxJAif57x2ltsTDc8F2bEKB7g-UvcoOlLhzATAPD0wuI-01ZJeyzFbjkZ2sOfyeI_Z', 'width': 4032}]",,,True,https://www.google.com/maps/place/?q=place_id:ChIJexO__6rfsi0RRG_Lgl3F8dc
CLOSED_TEMPORARILY,"4XPV+GW2, Unnamed Road, Tiworiwu, Kec. Jerebuu, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.8637347, 'lng': 120.9947752}, 'viewport': {'northeast': {'lat': -8.862406720107277, 'lng': 120.9960994298928}, 'southwest': {'lat': -8.86510637989272, 'lng': 120.9933997701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Welcome to Manulalu,,ChIJ4dkBrOLdsi0RxUDUWAW7SxM,0.0,ChIJ4dkBrOLdsi0RxUDUWAW7SxM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ4dkBrOLdsi0RxUDUWAW7SxM
OPERATIONAL,"34M3+5R, Were III, South Golewa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.917005999999999, 'lng': 121.1045567}, 'viewport': {'northeast': {'lat': -8.915145120107278, 'lng': 121.1053954798927}, 'southwest': {'lat': -8.917844779892722, 'lng': 121.1026958201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Were III,,ChIJZc8j62XFsi0RYxMVUjKrv10,4.5,ChIJZc8j62XFsi0RYxMVUjKrv10,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114098408636941220304"">Rinaldi Taufik Akbar</a>'], 'photo_reference': 'AUGGfZmAn3HkKxn5RxfVHfkruTb66YxvUErrBDGoJDJcd5-PCTIaK6p284Dg0fKYk3j0YTMqiUjoV82AQUg0nI9XEC-dQNWOYYZZy-TJWJpuoxcnUfqsQykRHEoosoukm9OgayDcF999_0zKD_CZ51jiefYhvVxs2AF8Ku2WmaBqr6RzK4jV', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJZc8j62XFsi0RYxMVUjKrv10
OPERATIONAL,"Watumanu, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.901442099999999, 'lng': 120.9817202}, 'viewport': {'northeast': {'lat': -8.900096920107279, 'lng': 120.9830841298927}, 'southwest': {'lat': -8.902796579892723, 'lng': 120.9803844701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Suza Nuaolo,,ChIJSzx0rYfZsi0RNEHYMisyZ3Y,5.0,ChIJSzx0rYfZsi0RNEHYMisyZ3Y,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1904, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118240252757739312055"">A Google User</a>'], 'photo_reference': 'AUGGfZkRKZP-5cnes3zysAdjCSmI8Q1EvvyDdlRJMRgac1J55cf4VyyI7qN73RMY2dRWwStAZeVNl9zf2oB-1H5EbqzUje_tq2baB9wT75gNv8M2wXgiMKBSa7I_XNbee1AmuINwXXc_kFHRhIkBtmoJRQRh_NBdHqeba20cJDJXdr3jhJ9r', 'width': 1611}]","{'compound_code': '3XXJ+CM Watumanu, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q323XXJ+CM'}",,,https://www.google.com/maps/place/?q=place_id:ChIJSzx0rYfZsi0RNEHYMisyZ3Y
