business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,price_level,url
OPERATIONAL,"6X4G+GP7, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7926355, 'lng': 120.9774837}, 'viewport': {'northeast': {'lat': -8.790845270107278, 'lng': 120.9785103798927}, 'southwest': {'lat': -8.793544929892722, 'lng': 120.9758107201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bajawa view spot,"[{'height': 891, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101290026738408599296"">A Google User</a>'], 'photo_reference': 'AUGGfZnQT4BEzSFthWe91ruVwqUKfj6ORJ9HIvP2flvlHjXU5Uesxw7bI2Exy-rtnKThUpsocXRYlqAayoM6jHJ2TxQYAhQHfSolf4b6RR-IMEWqgd2xGosErtLgt-sntgtKwpwDEZFDldv7HVR4CZNEzmEHZdB8n1iH-cGqgMoMeR8EvbgW', 'width': 1008}]",ChIJ9WCtVHbhsi0R7cfX_mqCZAI,5.0,ChIJ9WCtVHbhsi0R7cfX_mqCZAI,"['park', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9WCtVHbhsi0R7cfX_mqCZAI
OPERATIONAL,"4XMX+G6W, Tiworiwu, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8661318, 'lng': 120.9980686}, 'viewport': {'northeast': {'lat': -8.863545199999999, 'lng': 120.9991605298927}, 'southwest': {'lat': -8.866993999999998, 'lng': 120.9964608701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Waeroa,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109939473498465283997"">Oscar Osorio Soares</a>'], 'photo_reference': 'AUGGfZkRHL0RSiV4h9lfyxLcGnrr99xe0VHU0guZXvpj3q8yov9xZoNNYQTs0UZYOOvc5OF17K0OO4UaEDb1tvLcSu0PBPPjsOCBESuKW2JAjQ8YqdGtqVrbRE3iq7hlmI8fBCl2xdU0yJLzXcc_lScQA_CZYkX-hhZnFhJfqwOalLLA3VJw', 'width': 3120}]",ChIJt7DQzi_csi0RfgNUzsO_Gso,4.2,ChIJt7DQzi_csi0RfgNUzsO_Gso,"['tourist_attraction', 'point_of_interest', 'establishment']",37,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJt7DQzi_csi0RfgNUzsO_Gso
OPERATIONAL,"5W4X+RR, Beja, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.842851699999999, 'lng': 120.9494657}, 'viewport': {'northeast': {'lat': -8.841501870107278, 'lng': 120.9508155298927}, 'southwest': {'lat': -8.844201529892722, 'lng': 120.9481158701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"Bukit Avatar Langa,Bajawa","[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107391462671536192733"">A Google User</a>'], 'photo_reference': 'AUGGfZmTExt79-omb5MqRSjyXbioHhrkBwfxSdzW5wu5xfCbuF8U-zRCh23z11KMea2POFOJJWniO48FCDOWUYZjwaHlHG-8I3-l-eRdyINkDIqGop-YBjKKNmgK_Iv9Cy9phe3OYj3iKFR3u3cP3DHd_htupynT75VtZRCJcugHzC03oaRo', 'width': 4608}]",ChIJfb7oBOffsi0R8yUwoO9kgn4,4.7,ChIJfb7oBOffsi0R8yUwoO9kgn4,"['park', 'point_of_interest', 'establishment']",29,,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJfb7oBOffsi0R8yUwoO9kgn4
OPERATIONAL,"5X7M+78, Rakateda II, Golewa Bar., Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8367735, 'lng': 120.9832588}, 'viewport': {'northeast': {'lat': -8.835543320107279, 'lng': 120.9850749298927}, 'southwest': {'lat': -8.838242979892723, 'lng': 120.9823752701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUMI PERKEMAHAN WOLOBOBO,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106855532415701451930"">Endah Kurniatun</a>'], 'photo_reference': 'AUGGfZmbNrKOtotVtw14375ksPmuOYM3PBvFOiJs9PuoAEmKqw2hjjnTBhQZvUFUuh-8Pm2uh2HstSmlgzm7pfArpQbUlfm5pcPZ9dmVIssP55nkr8vA_XVrfC4WxI57ANuI2SF5odk8aXfqU2JX-8OBdfHqRDAjrXOwFF4Z5gvMsaLGXdtm', 'width': 3264}]",ChIJrU-2ahbfsi0R16pPkFkCfnA,5.0,ChIJrU-2ahbfsi0R16pPkFkCfnA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrU-2ahbfsi0R16pPkFkCfnA
OPERATIONAL,"Unnamed Rd, Mengeruda, Kec. Soa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.7097638, 'lng': 121.0853621}, 'viewport': {'northeast': {'lat': -8.708399570107279, 'lng': 121.0866811298927}, 'southwest': {'lat': -8.711099229892723, 'lng': 121.0839814701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangeruda Hot Springs Gate,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111819011897762128736"">Giannova Ryandanny</a>'], 'photo_reference': 'AUGGfZmp-IPo1oUAZRT17fKxxLSaVIhQC96xbMFL-v7Y6s1soDd0GjXs6k5IYzdfdpewKmbzBDTcULOgpRKtRcv6PYywCVnKxJ5LP9-iLfUx1YY5ku-QCKYce5HXpbRlKzdVTPjwIEqdR94CGiVANe1clgmH9UtQRIqurIQPbhUFC8lIAT3L', 'width': 1920}]",ChIJxdCiPmTvsi0R9DMkBL26cdw,4.4,ChIJxdCiPmTvsi0R9DMkBL26cdw,"['tourist_attraction', 'point_of_interest', 'establishment']",394,,{'open_now': False},"{'compound_code': '73RP+34 Mengeruda, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q3373RP+34'}",,https://www.google.com/maps/place/?q=place_id:ChIJxdCiPmTvsi0R9DMkBL26cdw
OPERATIONAL,"Wature'o Desa, Turekisa, Kec. Golewa, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.794676899999999, 'lng': 121.0255653}, 'viewport': {'northeast': {'lat': -8.793388920107278, 'lng': 121.0269167298927}, 'southwest': {'lat': -8.796088579892722, 'lng': 121.0242170701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wature'o,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108263987145797670206"">Aurelius Geu</a>'], 'photo_reference': 'AUGGfZldXJkz4L2Y_T4euKZZ4GHznnkMG6dg4P__A6MQehZtsWQs7NlQm4-kmwyfisSrMG1HowggcB7XrJCEONge_Jl9L0Zz9pdh7HSO4cuO7O42i0C_NmG_Ud_Ct7FR5omw2OTuAO-QXXQNzRoLvBYq7OkOHjXaYu6qImPC0-oXyhbg9fzi', 'width': 3264}]",ChIJ40GlRY7nsi0RXljlOK0jnpQ,5.0,ChIJ40GlRY7nsi0RXljlOK0jnpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"{'compound_code': '624G+46 Mangulewa, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q33624G+46'}",,https://www.google.com/maps/place/?q=place_id:ChIJ40GlRY7nsi0RXljlOK0jnpQ
OPERATIONAL,"9V2V+5X, Uluwae, North Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6495912, 'lng': 120.8949149}, 'viewport': {'northeast': {'lat': -8.648241370107279, 'lng': 120.8962647298927}, 'southwest': {'lat': -8.650941029892723, 'lng': 120.8935650701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Bpk Darius Mbolang,,ChIJ22G1RQADsy0RBkbcXp5KeoU,0.0,ChIJ22G1RQADsy0RBkbcXp5KeoU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ22G1RQADsy0RBkbcXp5KeoU
OPERATIONAL,"Beiwali, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.782733799999999, 'lng': 120.949468}, 'viewport': {'northeast': {'lat': -8.781419470107277, 'lng': 120.9509599298927}, 'southwest': {'lat': -8.784119129892721, 'lng': 120.9482602701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rumah Rius Bawa,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105213900532454861813"">A Google User</a>'], 'photo_reference': 'AUGGfZnSx5b2YA59zCMm-r8NlY-XryYhnEs1C22DD1F72G4LKGCBcrXXtNBk9b11Qu4_5x9bhdBxJyYnY-BR9xYyK0Fkq0-pU2s8CILhSLEtKqMrUUvqlAfw78p8cSjdeTdj3HH0EMvywEyMK21EAS3Cqe6XiptOtPPE6AorpNDOg6JiRoK-', 'width': 3060}]",ChIJD-DkaOrhsi0REfcRuS71exk,5.0,ChIJD-DkaOrhsi0REfcRuS71exk,"['park', 'point_of_interest', 'establishment']",1,,{'open_now': False},"{'compound_code': '6W8X+WQ Beiwali, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q326W8X+WQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJD-DkaOrhsi0REfcRuS71exk
OPERATIONAL,"7352+PR, Tarawaja, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.740739099999999, 'lng': 121.0520736}, 'viewport': {'northeast': {'lat': -8.739389070107276, 'lng': 121.0534591798927}, 'southwest': {'lat': -8.74208872989272, 'lng': 121.0507595201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Radawea,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105460300140619912044"">Peter Lalu Podhi</a>'], 'photo_reference': 'AUGGfZmyWMkcBfgyzxBRerOOeXYsCMPS5PN0vLnqyj0qx3h72gbmvWWirBZ8beEBJVRLdJHRlAHw4gGz4j1jLF7BIwUvLO4c3Y7Ajg80mqkyDO59caOLm8ZtBQKSpi-0rMGAFH09yxr1O1SJp3WsTEtKraiiul7myIuRx0DCPN-xYKmLQFbS', 'width': 1836}]",ChIJFd-EzZznsi0R7OfjJyPIpaA,5.0,ChIJFd-EzZznsi0R7OfjJyPIpaA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFd-EzZznsi0R7OfjJyPIpaA
OPERATIONAL,"73VF+F9G, Piga, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7063025, 'lng': 121.0734458}, 'viewport': {'northeast': {'lat': -8.705102520107276, 'lng': 121.0747585798927}, 'southwest': {'lat': -8.70780217989272, 'lng': 121.0720589201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Air Panas Piga (Piga Hot Springs),"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114388366914704838643"">Mochammad Andrian Nata Wirawan</a>'], 'photo_reference': 'AUGGfZnelQ3EZDI9hgIsNC6PBw9WbVMmhpnzLJPVjIyLrsYn7cACjh6zuDR2OCHc-ENVrxq-v3cZgZS0WmCSD0oxOx5xe9W8Nbdx5TYVQNLDhUB7Kii2l86PkcV-TW6LtkTQvjh5Mn-29ht_4ItAJHBss0hyIX49s0wRAdOyXBatIVy5TTTC', 'width': 4608}]",ChIJtTTpeWvlsi0Rif3AiHFAAaQ,4.3,ChIJtTTpeWvlsi0Rif3AiHFAAaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,,,https://www.google.com/maps/place/?q=place_id:ChIJtTTpeWvlsi0Rif3AiHFAAaQ
OPERATIONAL,"4W5C+JV, Inerie, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.890988799999999, 'lng': 120.9222057}, 'viewport': {'northeast': {'lat': -8.890014270107278, 'lng': 120.9233558798927}, 'southwest': {'lat': -8.892713929892722, 'lng': 120.9206562201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sa’o Wada,,ChIJldAkUQDfsi0RaTP2MrjBFlQ,0.0,ChIJldAkUQDfsi0RaTP2MrjBFlQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJldAkUQDfsi0RaTP2MrjBFlQ
OPERATIONAL,"Inerie, Aimere, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.894520199999999, 'lng': 120.923698}, 'viewport': {'northeast': {'lat': -8.893128720107278, 'lng': 120.9248728298927}, 'southwest': {'lat': -8.895828379892722, 'lng': 120.9221731701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG Adat Maghilewa Aimere,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100323115154897506644"">A Google User</a>'], 'photo_reference': 'AUGGfZkXCEJahp7tTz0TaGGcRd8hrEJGpH5Lny-GskKjvPwD1KP1zDaMWJ-gmV2QmlzDd5HdpY559NKzQq6G-PQNUdYnSuiaUMb7rSyTZU1ujyeIalC-PUumZmyJnaOVa-uC5Jq52hjY_vwKNbLiiqx6pjzwuZ-bAbuxPfxDWGjg36o-lKSj', 'width': 4128}]",ChIJDQRfPm7fsi0RNHKubXfs_Lk,5.0,ChIJDQRfPm7fsi0RNHKubXfs_Lk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,"{'compound_code': '4W4F+5F Inerie, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q324W4F+5F'}",,https://www.google.com/maps/place/?q=place_id:ChIJDQRfPm7fsi0RNHKubXfs_Lk
OPERATIONAL,"83VH+2PX, Pulau Flores, Nginamanu, Kec. Wolomeze, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.657381899999999, 'lng': 121.0793705}, 'viewport': {'northeast': {'lat': -8.656493020107277, 'lng': 121.08020355}, 'southwest': {'lat': -8.65919267989272, 'lng': 121.07687135}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Flores Island,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104911161141919288962"">yigalzures</a>'], 'photo_reference': 'AUGGfZmv8Q2pztLyCc_dm450sT-MV2flFnKxAjZaIu6qjGoy1KADSlr6kvvH9sazecv0zQFLhuprVuJ9YmUlNeMG5DnSODAsqTAKzcUZsBVfKjU8s_cwoPFD4Vw-S5AUn3C3m-bnvQkC0pWgKhOVp0t0H7RF7oeNZyFXODDTMBt94cL0rX0q', 'width': 2992}]",ChIJhc3pjajlsi0ReYACU2I8Z_k,5.0,ChIJhc3pjajlsi0ReYACU2I8Z_k,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhc3pjajlsi0ReYACU2I8Z_k
OPERATIONAL,"6X7G+M69, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7858305, 'lng': 120.975606}, 'viewport': {'northeast': {'lat': -8.78447087010728, 'lng': 120.9769855798927}, 'southwest': {'lat': -8.787170529892723, 'lng': 120.9742859201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kebun raya Wolobobo,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111585306925858793266"">Ogansa Nikolate Ogansa Nikolate</a>'], 'photo_reference': 'AUGGfZkP9UobYLAomg9B5DujuYP67hmwX6jfX4dtrQzvEjhha0ki8nJ-MupvnnQ_MdZyu4zjXcCel9M43oX80ePiK8Qj2TKSaNLP2L9vYvtkWroQfJdp87r5bHeZHB2zJ4jDI4tZXhGZMusKKuN7XMP0Kg4pUNtUjdlnoD4ei-STWZDiCZkH', 'width': 9248}]",ChIJmxe6nNThsi0R5rwMrM_tA4s,5.0,ChIJmxe6nNThsi0R5rwMrM_tA4s,"['park', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmxe6nNThsi0R5rwMrM_tA4s
OPERATIONAL,"4XFP+892, Unnamed Rd, Nusa Tenggara Tim., Tiworiwu, Kec. Jerebuu, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.8767439, 'lng': 120.9858981}, 'viewport': {'northeast': {'lat': -8.875389470107278, 'lng': 120.9872830298928}, 'southwest': {'lat': -8.878089129892722, 'lng': 120.9845833701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bena Traditional Village (Thatched Roof Village),"[{'height': 1712, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106713118190116163325"">Trapp.Hubert</a>'], 'photo_reference': 'AUGGfZmOBcoQXc61C1cA623OK8don3DcFYZ7iyh2jC2vl7Fnr9gvOEz4Wh1_rzh065IYIAVsHSfCwwy6V9bBfPOFzZP-JNBOXCP6BU33l2zH4zXrMnwf_GCLbtqcdglxcFfnuvKG7o7X4trVAc1NlHwIOYGkM6BGyTCOp8nXwFNIXjv-j5c1', 'width': 2288}]",ChIJFS0TtJ_esi0RbpzhZhF9kjc,4.6,ChIJFS0TtJ_esi0RbpzhZhF9kjc,"['tourist_attraction', 'point_of_interest', 'establishment']",1163,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFS0TtJ_esi0RbpzhZhF9kjc
OPERATIONAL,"6X5C+PFC, Tanalodu, Bajawa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7906959, 'lng': 120.9711453}, 'viewport': {'northeast': {'lat': -8.789168520107278, 'lng': 120.9724159798927}, 'southwest': {'lat': -8.791868179892722, 'lng': 120.9697163201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kartini-Bajawa,"[{'height': 1648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114942818230693097520"">Patrix Djaga</a>'], 'photo_reference': 'AUGGfZmWgmAe0PB0d5hj6oFWqg4sC6M0nwAD7k2_hUjIOpsMVUvL4va8znFiuuQQN49Hv-Fzgsuf0qFTAAZCpmgJI5LiB7Dbi1V4PFxirm8opbDv48yx_JlDaw9cF9JfMqKjxmFUZT0Y5BM4XGC8xr3FYvVtSLGLv_KA7tCua_KrBuIQMLUB', 'width': 3663}]",ChIJHy5kd9vgsi0RMpIqg1_GD5Y,4.2,ChIJHy5kd9vgsi0RMpIqg1_GD5Y,"['park', 'point_of_interest', 'establishment']",356,,,,,https://www.google.com/maps/place/?q=place_id:ChIJHy5kd9vgsi0RMpIqg1_GD5Y
OPERATIONAL,"Kampung Belaraghi, Keligejo, Kec. Aimere, Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.8079366, 'lng': 120.8852368}, 'viewport': {'northeast': {'lat': -8.806569770107279, 'lng': 120.8865800298927}, 'southwest': {'lat': -8.809269429892723, 'lng': 120.8838803701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Adat Belaraghi,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107053007807658535198"">Eva Kreutz</a>'], 'photo_reference': 'AUGGfZnXalnLpbWLGfQ4qEkYA7VuTnr0R3FLICvGa2RZC9Zuw2IJhuGGL88gQCf1jSN-RW-P7z9DPRW6LvnjiZByzgXZGHdDRX_tlPEMPjJa-CWndwoG851c4puh96K1QyjZ9P54A3Ai8CKU3v3RWEXisUpeE3IgaHSBmc6ewkBHUSxT9RZM', 'width': 4000}]",ChIJnWNY2Nwfsy0R8hnuRyxfykc,4.7,ChIJnWNY2Nwfsy0R8hnuRyxfykc,"['tourist_attraction', 'point_of_interest', 'establishment']",101,,,"{'compound_code': '5VRP+R3 Keligejo, Ngada Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q325VRP+R3'}",,https://www.google.com/maps/place/?q=place_id:ChIJnWNY2Nwfsy0R8hnuRyxfykc
OPERATIONAL,"3X4P+6Q, Waebela, Inerie, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.9444939, 'lng': 120.9869532}, 'viewport': {'northeast': {'lat': -8.943760320107277, 'lng': 120.9879890298927}, 'southwest': {'lat': -8.94645997989272, 'lng': 120.9852893701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watuapi,,ChIJPwA8-VLZsi0RIGSc9HhpEdw,0.0,ChIJPwA8-VLZsi0RIGSc9HhpEdw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPwA8-VLZsi0RIGSc9HhpEdw
OPERATIONAL,"42J3+VFV Be'a Pawe, Rakateda I, Golewa Bar., Kabupaten Ngada, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.8677504, 'lng': 121.0036842}, 'viewport': {'northeast': {'lat': -8.866405570107275, 'lng': 121.0050140298927}, 'southwest': {'lat': -8.86910522989272, 'lng': 121.0023143701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Adat Be'a,,ChIJ0-US3mvdsi0Rb-5n0F-cQZQ,0.0,ChIJ0-US3mvdsi0Rb-5n0F-cQZQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ0-US3mvdsi0Rb-5n0F-cQZQ
OPERATIONAL,"42MR+29Q, Dariwali, Jerebuu, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8674158, 'lng': 121.0409779}, 'viewport': {'northeast': {'lat': -8.866424270107277, 'lng': 121.0419046798928}, 'southwest': {'lat': -8.869123929892723, 'lng': 121.0392050201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Agrowisata Kopi Arabika Wajamala,,ChIJayr3dgDdsi0Rz1eEWiQkD6s,5.0,ChIJayr3dgDdsi0Rz1eEWiQkD6s,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJayr3dgDdsi0Rz1eEWiQkD6s
OPERATIONAL,"728X+JW5, Tarawaja, Soa, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7328166, 'lng': 121.0501266}, 'viewport': {'northeast': {'lat': -8.731922570107278, 'lng': 121.0515707798927}, 'southwest': {'lat': -8.734622229892722, 'lng': 121.0488711201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tika Farm,,ChIJ-yFMQRblsi0RZymXXLjnP-Y,0.0,ChIJ-yFMQRblsi0RZymXXLjnP-Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-yFMQRblsi0RZymXXLjnP-Y
OPERATIONAL,"4W4F+7M3, Inerie, Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.894355599999999, 'lng': 120.9241647}, 'viewport': {'northeast': {'lat': -8.892970520107278, 'lng': 120.9251150298927}, 'southwest': {'lat': -8.895670179892722, 'lng': 120.9224153701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Maghilewa Traditional Vilage,,ChIJOXgSMADfsi0Rf66TAJjLP9Y,0.0,ChIJOXgSMADfsi0Rf66TAJjLP9Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJOXgSMADfsi0Rf66TAJjLP9Y
OPERATIONAL,"42P3+WF, Rakateda I, Golewa Bar., Ngada Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8626418, 'lng': 121.003704}, 'viewport': {'northeast': {'lat': -8.861296070107276, 'lng': 121.0050552798927}, 'southwest': {'lat': -8.86399572989272, 'lng': 121.0023556201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Desa Be'a Pawe,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100914558650475051499"">Ellni Fentriany</a>'], 'photo_reference': 'AUGGfZmlLdfjG_MnS5QC2XvYj-WdlvWAr5PjAqhmGFbVWxLTrri1uEJus9DP6RPTvHk6G7BAeAIqmGoRJjaxjw3cqXbpyYPBj2j7C6WSpBVvithgOXRE7dxRDPhwgW2roPmO_DvMnxhNVNOSQA3UWps35RVJPvHvnLxTUkXB0dmHkDcEhr_i', 'width': 1280}]",ChIJC2DHGjvdsi0RLsRlZC1H2fk,4.0,ChIJC2DHGjvdsi0RLsRlZC1H2fk,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJC2DHGjvdsi0RLsRlZC1H2fk
