business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,url
OPERATIONAL,"Bendogerit, Sananwetan, Blitar City, East Java 66133, Indonesia","{'location': {'lat': -8.079722199999999, 'lng': 112.1836111}, 'viewport': {'northeast': {'lat': -8.078359570107278, 'lng': 112.1849355798927}, 'southwest': {'lat': -8.081059229892722, 'lng': 112.1822359201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Blitar Green Park,{'open_now': True},ChIJycpoF1rseC4RJoEhuLHC05o,"{'compound_code': 'W5CM+4C Bendogerit, Blitar City, East Java, Indonesia', 'global_code': '6P3JW5CM+4C'}",4.2,ChIJycpoF1rseC4RJoEhuLHC05o,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1088.0,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110457905510118636503"">Widi Astuti</a>'], 'photo_reference': 'AUGGfZkzS1GiRZLtIq9PPE7FJY8TXr7qD6LlGtBGHJ5z3GQUurk-BcsnONgFhqcPIQCOFvIua7k9wD3uThdSamMkISrPXbNouqnqpfoOwNv3rc_EN2_YF9_BwI7JheI9_cWadlvA_l7tSlUTUxDQ9591ir16glxxtdwVHvMSV0Ko04lgSe_-', 'width': 9248}]",https://www.google.com/maps/place/?q=place_id:ChIJycpoF1rseC4RJoEhuLHC05o
OPERATIONAL,"Jl. Ir. Soekarno No.244, Bendogerit, Kec. Sananwetan, Kota Blitar, Jawa Timur 66113, Indonesia","{'location': {'lat': -8.085145299999999, 'lng': 112.1755064}, 'viewport': {'northeast': {'lat': -8.083687120107276, 'lng': 112.1767739298927}, 'southwest': {'lat': -8.08638677989272, 'lng': 112.1740742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gong Perdamaian Dunia,{'open_now': False},ChIJo-iPeUPseC4RMSXVwQbKEuo,"{'compound_code': 'W57G+W6 Bendogerit, Blitar City, East Java, Indonesia', 'global_code': '6P3JW57G+W6'}",4.6,ChIJo-iPeUPseC4RMSXVwQbKEuo,"['tourist_attraction', 'point_of_interest', 'establishment']",197.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111421884042097637634"">Syamsul Arifin</a>'], 'photo_reference': 'AUGGfZnaa5NZB7nx0xxIL1asxonqmpEpSCnwTO9iiv_YBCIxTcM0hKSW6xRX8qfUIX_zp4xRWDWOdQeDRRWPhgIzp3DwOXTEmZDsdIWcbFv3FKrB4RCVttduWCj7zxarcTLB2_K0Vh9NJEpE36p0MCqjrINkE3l-00xpbGdUF8mn0EBcok-y', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJo-iPeUPseC4RMSXVwQbKEuo
OPERATIONAL,"V5Q8+6WQ, Plosokerep, Sananwetan, Blitar City, East Java 66137, Indonesia","{'location': {'lat': -8.111912499999999, 'lng': 112.1673594}, 'viewport': {'northeast': {'lat': -8.110999920107275, 'lng': 112.1689227298927}, 'southwest': {'lat': -8.11369957989272, 'lng': 112.1662230701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Karplos,,ChIJrSrMeQDreC4RBWxFmpa0Nqg,,0.0,ChIJrSrMeQDreC4RBWxFmpa0Nqg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJrSrMeQDreC4RBWxFmpa0Nqg
OPERATIONAL,"Jl. Kalibrantas No.31, Bendo, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66116, Indonesia","{'location': {'lat': -8.0916309, 'lng': 112.165811}, 'viewport': {'northeast': {'lat': -8.090230020107276, 'lng': 112.1671728798927}, 'southwest': {'lat': -8.09292967989272, 'lng': 112.1644732201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber Udel Waterpark,{'open_now': False},ChIJM92cORXseC4RcqZBMQqk4wc,"{'compound_code': 'W558+88 Bendo, Blitar City, East Java, Indonesia', 'global_code': '6P3JW558+88'}",4.2,ChIJM92cORXseC4RcqZBMQqk4wc,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",2821.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103611411442482455407"">naufal harits aqila</a>'], 'photo_reference': 'AUGGfZl4NG9ylX3cGb9B4qcOqOey9S7kEd7Se-ouNiXLImRxmc2mxDI0LmGUvSDXYSHbDMl2qToHoeJm2Z5jkve7EgcniDNLqEEma2qqWu4uo6lIBq8xdRu9eafv7r0N__106aHnP_2gD688JVr6NyoBHu4JpDVika79D664wgaykd2dpg2r', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJM92cORXseC4RcqZBMQqk4wc
OPERATIONAL,"W52M+XFQ, Jl. Ki Ageng Sentono, Sananwetan, Kec. Sananwetan, Kota Blitar, Jawa Timur 66137, Indonesia","{'location': {'lat': -8.0975059, 'lng': 112.1838329}, 'viewport': {'northeast': {'lat': -8.096140420107279, 'lng': 112.1851819298927}, 'southwest': {'lat': -8.098840079892723, 'lng': 112.1824822701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempatmbah,,ChIJmQvHCQDteC4REMAV2Uu-N2Q,,0.0,ChIJmQvHCQDteC4REMAV2Uu-N2Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJmQvHCQDteC4REMAV2Uu-N2Q
OPERATIONAL,"Jl. Kaliopak, RW.02, Pakunden, Kec. Sukorejo, Kota Blitar, Jawa Timur 66122, Indonesia","{'location': {'lat': -8.0988188, 'lng': 112.1463789}, 'viewport': {'northeast': {'lat': -8.097411720107278, 'lng': 112.1477452798927}, 'southwest': {'lat': -8.100111379892722, 'lng': 112.1450456201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG MNT BLITAR (KMB),{'open_now': False},ChIJzTe5f1rteC4RbGYESJjJfpg,"{'compound_code': 'W42W+FH Pakunden, Blitar City, East Java, Indonesia', 'global_code': '6P3JW42W+FH'}",4.9,ChIJzTe5f1rteC4RbGYESJjJfpg,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108368161329238223367"">A Google User</a>'], 'photo_reference': 'AUGGfZnO039n41olxyJZfTG9w4xNOeAdl1rZTzhzEhoyG3naNojw4QbeLzcylJCqI61GIbWw_Yn4-kusJZ0D3hxyv-4Z-kGPq3CkHpZnfwPYrpCXHMcJQkJc50PuQ_TcZRANGO6lKnaQGHsuRKs9dBNBdL8JUNXvkKFu4UWB7B9NDhT2FuPi', 'width': 3096}]",https://www.google.com/maps/place/?q=place_id:ChIJzTe5f1rteC4RbGYESJjJfpg
OPERATIONAL,"V5G5+PPJ, Jl. Kenari, Plosokerep, Kec. Sananwetan, Kota Blitar, Jawa Timur 66135, Indonesia","{'location': {'lat': -8.1231636, 'lng': 112.1592726}, 'viewport': {'northeast': {'lat': -8.121785570107278, 'lng': 112.1606333298927}, 'southwest': {'lat': -8.124485229892722, 'lng': 112.1579336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Green & Clean,{'open_now': True},ChIJo8QVKUTreC4RHou21loP2OE,,0.0,ChIJo8QVKUTreC4RHou21loP2OE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102610912675208637135"">aynia ashfa</a>'], 'photo_reference': 'AUGGfZkAKh_EA1SHIklKCXUFHN8ufNO6ftGRLKeuLCJ9y6AV3lP99XRTH52im_B9lvSlw1FAKO7JAB1BI9_gc6Ck4ix14g1UApx3Jy3lymztcbY4vX9-Bzgo_JhGbo4dmsB0dKymXLcZ7kL2ZhWm4JLhc6GF52_-7GrXTJXwkH9w1bSLGeBj', 'width': 4608}]",https://www.google.com/maps/place/?q=place_id:ChIJo8QVKUTreC4RHou21loP2OE
OPERATIONAL,"Jl. Ternate No.35, Klampok, Kec. Sananwetan, Kota Blitar, Jawa Timur 66136, Indonesia","{'location': {'lat': -8.1214566, 'lng': 112.1663044}, 'viewport': {'northeast': {'lat': -8.120137520107278, 'lng': 112.1676601298927}, 'southwest': {'lat': -8.122837179892722, 'lng': 112.1649604701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber (Ubalan) Kali Balang,{'open_now': True},ChIJB6ZjgefreC4RQlf7NR8Vcsc,"{'compound_code': 'V5H8+CG Klampok, Blitar City, East Java, Indonesia', 'global_code': '6P3JV5H8+CG'}",4.5,ChIJB6ZjgefreC4RQlf7NR8Vcsc,"['tourist_attraction', 'point_of_interest', 'establishment']",76.0,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112946454011197050524"">A Google User</a>'], 'photo_reference': 'AUGGfZn7-7pcVWFz7Yha6s2cScNT5NndESDMJuXswiZit7X7rfcXoWRyRfF8wK2fxzlezMJaYuajHLa6XYCYAy5c20A6j6PaiB54ewVf9TvkLHt92ccPMDZ1-cAQOKy3ur0klYQJw0ezjmVFImnfxB6UmvlAi0-Tu41CKomucogUqk4jIOcv', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJB6ZjgefreC4RQlf7NR8Vcsc
OPERATIONAL,"V5J6+HM7, Jl. Kenari, Plosokerep, Kec. Sananwetan, Kota Blitar, Jawa Timur 66134, Indonesia","{'location': {'lat': -8.1185817, 'lng': 112.1616822}, 'viewport': {'northeast': {'lat': -8.11721607010728, 'lng': 112.1630021798927}, 'southwest': {'lat': -8.119915729892725, 'lng': 112.1603025201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,P3TGAI,,ChIJrXnRXP_reC4RuijFMHeAO3Y,,0.0,ChIJrXnRXP_reC4RuijFMHeAO3Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,https://www.google.com/maps/place/?q=place_id:ChIJrXnRXP_reC4RuijFMHeAO3Y
OPERATIONAL,"Jl. Sultan Agung No.59, Sananwetan, Kec. Sananwetan, Kota Blitar, Jawa Timur 66137, Indonesia","{'location': {'lat': -8.098288, 'lng': 112.1762678}, 'viewport': {'northeast': {'lat': -8.096949520107277, 'lng': 112.1776343798927}, 'southwest': {'lat': -8.09964917989272, 'lng': 112.1749347201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Istana Gebang Blitar,{'open_now': False},ChIJRRn0rW_seC4RIHuX6cm2HkA,"{'compound_code': 'W52G+MG Sananwetan, Blitar City, East Java, Indonesia', 'global_code': '6P3JW52G+MG'}",4.6,ChIJRRn0rW_seC4RIHuX6cm2HkA,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4575.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115913441311046511412"">Musa Harun</a>'], 'photo_reference': 'AUGGfZm_b1exEsLwOVXhSvSX5qNB5oa5S2fNkkvyskx2Ed3t9iqCk2y9NcYR2902hTRLStK_L63IqztQUgsJWjTHGp3vJRlMM46hHca58VZB7wc169QTUlUs84ErdglUezaCY1BWLhFPCOZ8_tJN0to4Djldbh84fgXniCkUdEfyGoQDK9l3', 'width': 3840}]",https://www.google.com/maps/place/?q=place_id:ChIJRRn0rW_seC4RIHuX6cm2HkA
OPERATIONAL,"V5PM+724, Utara, Kuningan, Kanigoro, Blitar Regency, East Java, Indonesia","{'location': {'lat': -8.1143412, 'lng': 112.1825779}, 'viewport': {'northeast': {'lat': -8.112931270107278, 'lng': 112.1839432298927}, 'southwest': {'lat': -8.115630929892722, 'lng': 112.1812435701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PINKA PAK DI,,ChIJs8eBvpXreC4RQECbe8yuRtI,,5.0,ChIJs8eBvpXreC4RQECbe8yuRtI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113762063463642713525"">Jojo Ady</a>'], 'photo_reference': 'AUGGfZn8btWwi--o4BCGFDvV9C0hfrtVg_pEnXT71cj-Mxu1jQxgFKX7dUQS_snZUzvamhlw0hHyfxCpFx3ZsEB9HI-_5CL6ZqWFBnIkOkKCqm3c_MmUVJZR0PX8Bj9V2K1dIQybcRGOWBMBzoTvOWgfNw0U2kw_fN0J0Y3J1gBV3X3Plyos', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJs8eBvpXreC4RQECbe8yuRtI
OPERATIONAL,"Jl. Bengawan Solo No.101, Pakunden, Kec. Sukorejo, Kota Blitar, Jawa Timur 67122, Indonesia","{'location': {'lat': -8.091707699999999, 'lng': 112.1476168}, 'viewport': {'northeast': {'lat': -8.090382970107278, 'lng': 112.1490528298927}, 'southwest': {'lat': -8.093082629892722, 'lng': 112.1463531701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fish Garden Blitar,{'open_now': False},ChIJedUWZx_seC4R0bNCi0aNZmY,"{'compound_code': 'W45X+83 Pakunden, Blitar City, East Java, Indonesia', 'global_code': '6P3JW45X+83'}",4.1,ChIJedUWZx_seC4R0bNCi0aNZmY,"['aquarium', 'tourist_attraction', 'point_of_interest', 'establishment']",1306.0,"[{'height': 592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115311466905120727812"">Dion Kristal</a>'], 'photo_reference': 'AUGGfZmPaoRApH2vQqroenH_WvedB_9LiqBUYVZ6UFZ5zk8dxibI8sRhaKXHi-Ik6f9Od1cbatUDUTtkb2_g6dEBZb3922gCQiLYstsYiuKPXSImwXCeDvVEIBUgEy71TJqCK3fYZN8YyHRucNPiBD1GLl7pLUtvFio0-5XaDtr-EAISnmxw', 'width': 940}]",https://www.google.com/maps/place/?q=place_id:ChIJedUWZx_seC4R0bNCi0aNZmY
OPERATIONAL,"W57P+67M, Gedog, Sananwetan, Blitar City, East Java 66137, Indonesia","{'location': {'lat': -8.0878858, 'lng': 112.1843338}, 'viewport': {'northeast': {'lat': -8.086546570107277, 'lng': 112.1857221798927}, 'southwest': {'lat': -8.089246229892721, 'lng': 112.1830225201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Candi Gedog,{'open_now': False},ChIJ60DY4F3seC4RRwsFpyOzYkI,,4.3,ChIJ60DY4F3seC4RRwsFpyOzYkI,"['tourist_attraction', 'hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",153.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115258748737834091102"">Edy Subagiyo</a>'], 'photo_reference': 'AUGGfZmIXJBhzc2dvc2LZRONPPF2543w5U3eOcLzk8YWJ8i7D1TnVxqoaNjxxPoEyelBbWBFvz9hzCxY4KOIcd2hooOK7oeX_6O_6jTbxGQ_Z7cnxP64XaICE2ArH_6aSg17pNyCtGaoZfwV7wOC6052s8tQvoETFduYi6R4UVL0Wx4_-OEj', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJ60DY4F3seC4RRwsFpyOzYkI
OPERATIONAL,"V4WV+7WF, Blitar, Sukorejo, Blitar City, East Java 67126, Indonesia","{'location': {'lat': -8.1043026, 'lng': 112.1447837}, 'viewport': {'northeast': {'lat': -8.102815720107278, 'lng': 112.1461628798927}, 'southwest': {'lat': -8.105515379892722, 'lng': 112.1434632201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Petik Buah AKP,,ChIJH0DaNcfteC4RecEoOwYph8I,,0.0,ChIJH0DaNcfteC4RecEoOwYph8I,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106161957675428260694"">A Google User</a>'], 'photo_reference': 'AUGGfZltvOlZt_vk448qzpqZ-nZMHxmwMH2L3KR8NvISTq5K1db9XMr97OkavXj4sHTQ8U-CRqZkGEmyb40w_ulRTeQ64BaaD_bVWib8PuJo43TWHoOAjbOEQ6784xy6QSn9p52fd4aIJhZEUBXGJlhn7wnHNCNg6RgnTOho3ulqYCroF-Y', 'width': 3120}]",https://www.google.com/maps/place/?q=place_id:ChIJH0DaNcfteC4RecEoOwYph8I
OPERATIONAL,"Jl. Tidore No.59, Klampok, Kec. Sananwetan, Kota Blitar, Jawa Timur 66136, Indonesia","{'location': {'lat': -8.1284593, 'lng': 112.1617778}, 'viewport': {'northeast': {'lat': -8.127372520107278, 'lng': 112.1631086798927}, 'southwest': {'lat': -8.130072179892721, 'lng': 112.1604090201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Kalandra,,ChIJme2ePUHreC4RQ6tXiv8yFVI,"{'compound_code': 'V5C6+JP Klampok, Blitar City, East Java, Indonesia', 'global_code': '6P3JV5C6+JP'}",5.0,ChIJme2ePUHreC4RQ6tXiv8yFVI,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118184282238557168899"">siswantoro 69</a>'], 'photo_reference': 'AUGGfZlnS5JOTFetxPopyhaME0MbjFeEDG5eFeGjZ4yCen-k-J49XJ1FWRR7X22Tv8QfKTVsje_ba8gTjvu1LAmzRKILLENbW3BDzQCGtnbN0GjGFamRNkJHvXYG90RaBn4MjzwxhlaIbj9E4tTrmCE8_3ILsyBJP3PKqhfCN1JVfAa4hHvm', 'width': 902}]",https://www.google.com/maps/place/?q=place_id:ChIJme2ePUHreC4RQ6tXiv8yFVI
OPERATIONAL,"V5PW+PMH, Sekardangan, Papungan, Kanigoro, Blitar Regency, East Java 66171, Indonesia","{'location': {'lat': -8.1131839, 'lng': 112.196731}, 'viewport': {'northeast': {'lat': -8.111651570107277, 'lng': 112.1980761798927}, 'southwest': {'lat': -8.114351229892723, 'lng': 112.1953765201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kandang Wedus,{'open_now': True},ChIJZS18xuzreC4R_h9dsJIkEkA,,0.0,ChIJZS18xuzreC4R_h9dsJIkEkA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116253192982975732281"">A Google User</a>'], 'photo_reference': 'AUGGfZmi8RBKOFKh1TgMUIplktqX5vRS24rz1oNlTAhseuJmU7KWjHmUFgihd3tNlkVw1Kp2yG9V8x7m3KsLrC_QC82oKNzCVzvS7O3aNHAMqSA8B4EOr9Gc0fero8P3JVhX4iL0Mleg4qJj-2OFCThi9t20onJq7iJQcu5xvAMCE5rfd4xd', 'width': 4640}]",https://www.google.com/maps/place/?q=place_id:ChIJZS18xuzreC4R_h9dsJIkEkA
OPERATIONAL,"V5VG+CJ9, Jl. Karimata, Sananwetan, Kec. Sananwetan, Kota Blitar, Jawa Timur 66137, Indonesia","{'location': {'lat': -8.106463800000002, 'lng': 112.1766084}, 'viewport': {'northeast': {'lat': -8.105055520107278, 'lng': 112.1777809798927}, 'southwest': {'lat': -8.107755179892722, 'lng': 112.1750813201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang LETESA (Lesehan Tengah Sawah),{'open_now': False},ChIJzZMon6TteC4Rn6vXByf31WU,,4.6,ChIJzZMon6TteC4Rn6vXByf31WU,"['tourist_attraction', 'point_of_interest', 'establishment']",108.0,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102318842286583582102"">Saif</a>'], 'photo_reference': 'AUGGfZnhwrRm7bhSKe77gNbY75rznVsWf0srkxI8UQLTp08NzrtyZy0Zq7tMhda7W2_37Gld8r90qyJmBbJkt5DsrfOOSnUg5F8Xyz1jCab31EXNM3eNUKXKSl37t28j2jSxrbM6cY4gjFfbt-2UacG2_Qi9usukFBMDEMPHRiyT5KqMFLM9', 'width': 2232}]",https://www.google.com/maps/place/?q=place_id:ChIJzZMon6TteC4Rn6vXByf31WU
OPERATIONAL,"W48C+CFC, Jalan Griya Tugurante Permai, Bulucawang, Bendo, Kec. Ponggok, Kabupaten Blitar, Jawa Timur, Indonesia","{'location': {'lat': -8.083936399999999, 'lng': 112.1211349}, 'viewport': {'northeast': {'lat': -8.082625670107277, 'lng': 112.1224669798927}, 'southwest': {'lat': -8.08532532989272, 'lng': 112.1197673201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugurante,,ChIJdzXT3QTveC4R4QvxmujY-z0,,4.6,ChIJdzXT3QTveC4R4QvxmujY-z0,"['tourist_attraction', 'point_of_interest', 'establishment']",138.0,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117304210656013208307"">A Google User</a>'], 'photo_reference': 'AUGGfZkcHgcNnjmfmkEQTGflECHBz3S9UiQBKreCVWyN2X-MS1xJ5_FtUGsXi2bEaMS6m_EkiknbdjHMVNXvZDaGPxhpw2ZmqqninoBeN2lddtizJxQkAg4dvLKFdSZGP51OfL0cmDTWnky4PuY-M7EiAakSzrJ93yt2CqMzxwgwTS942iT-', 'width': 1600}]",https://www.google.com/maps/place/?q=place_id:ChIJdzXT3QTveC4R4QvxmujY-z0
OPERATIONAL,"W5JP+J7C, Ngadirejo, Kepanjenkidul, Sentul, Kec. Kepanjenkidul, Kota Blitar, Jawa Timur 66114, Indonesia","{'location': {'lat': -8.0684671, 'lng': 112.1856256}, 'viewport': {'northeast': {'lat': -8.06704592010728, 'lng': 112.1868537298927}, 'southwest': {'lat': -8.069745579892723, 'lng': 112.1841540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Maria Sendang Rejo,{'open_now': False},ChIJVVVVFa7teC4Rlmw627Bqa4A,,4.7,ChIJVVVVFa7teC4Rlmw627Bqa4A,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",636.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107956986146633872165"">Dicky Kosasih</a>'], 'photo_reference': 'AUGGfZk129fbhFUfBQypaaBcavi7MU4_MmxJdQWHreeUgY3kGziL_b10ti5j-OCB4Js4JxGZzXJFNAzby8cMJon7i8Vesy-fmTdvu3eY1ByJq14ZPw7Jsnm19TPWtMSObOI-_70WQp5dxsz8Igcit8t5DjOqn_oY2Suy7LFGhl_Kv1mJICoV', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJVVVVFa7teC4Rlmw627Bqa4A
OPERATIONAL,"Jl. Banteng Blorok No.18, Plosorejo, Kec. Kademangan, Kabupaten Blitar, Jawa Timur 66161, Indonesia","{'location': {'lat': -8.1560842, 'lng': 112.1702001}, 'viewport': {'northeast': {'lat': -8.154792970107277, 'lng': 112.1715253298927}, 'southwest': {'lat': -8.15749262989272, 'lng': 112.1688256701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Edukasi Kampung Coklat,{'open_now': False},ChIJI_w6WknqeC4RMzVqFFqsN8s,"{'compound_code': 'R5VC+H3 Plosorejo, Blitar Regency, East Java, Indonesia', 'global_code': '6P3JR5VC+H3'}",4.4,ChIJI_w6WknqeC4RMzVqFFqsN8s,"['tourist_attraction', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",29637.0,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114399417683056574118"">annisa&#39; hayyu fi&#39;isyatirrodhiyah</a>'], 'photo_reference': 'AUGGfZlXn0mhvrEgPOHIzfQJ0Uz8Ed3IOU6TFtQzKqKf5A_GfUdpl4ibNyd9Xo-hF8DSie1kdMFCSU9_GAydAawv5jcU3qecu05a2_xBbjRXMS7J-KoebljOuzCcaJXSmx4js6zNq42cdoUjX9DTyQd2Pd7wbmgHNNYrgwcoR7HbdWsYyI3z', 'width': 3456}]",https://www.google.com/maps/place/?q=place_id:ChIJI_w6WknqeC4RMzVqFFqsN8s
OPERATIONAL,"Jl. Imam Bonjol, Gedog, Kec. Sananwetan, Kota Blitar, Jawa Timur 66137, Indonesia","{'location': {'lat': -8.0910797, 'lng': 112.1836818}, 'viewport': {'northeast': {'lat': -8.089741870107277, 'lng': 112.1850867298927}, 'southwest': {'lat': -8.09244152989272, 'lng': 112.1823870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bung Karno Statue,{'open_now': True},ChIJf7WSJGfseC4Ryk66qCntblY,"{'compound_code': 'W55M+HF Gedog, Blitar City, East Java, Indonesia', 'global_code': '6P3JW55M+HF'}",4.6,ChIJf7WSJGfseC4Ryk66qCntblY,"['tourist_attraction', 'point_of_interest', 'establishment']",738.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115913441311046511412"">Musa Harun</a>'], 'photo_reference': 'AUGGfZnqBIloafXjjg14ptKo9eqAqydF_8XU9sUf0S5KVgaFl7y1NfCy7UCYZlXuRgrRHdIZwt5fN78GZ4XhCMfQ3XtpylqiC_nkRC6cimKQShCulxI1Q3WGY-_RlZiK8mIr0Na4fApFWCSq6Skfz5PIxjiP6nkcvBfhMbwxtVqHmNZEgymH', 'width': 3840}]",https://www.google.com/maps/place/?q=place_id:ChIJf7WSJGfseC4Ryk66qCntblY
