business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,permanently_closed,price_level,url
OPERATIONAL,"QH93+PVW, Jl. Kp. Baru, Bumi Mulyo, Kec. Sekampung Udik, Kabupaten Lampung Timur, Lampung 34385, Indonesia","{'location': {'lat': -5.231071300000001, 'lng': 105.5545592}, 'viewport': {'northeast': {'lat': -5.229718120107277, 'lng': 105.5558902298927}, 'southwest': {'lat': -5.232417779892721, 'lng': 105.5531905701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MY GREEM TERRACE,ChIJeUfvYfHtQC4RQtbYgQRBRL4,5.0,ChIJeUfvYfHtQC4RQtbYgQRBRL4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJeUfvYfHtQC4RQtbYgQRBRL4
OPERATIONAL,"WGHC+9FP, Jl. Pariwisata, Terbanggi Marga, Kec. Sukadana, Kabupaten Lampung Timur, Lampung 34194, Indonesia","{'location': {'lat': -5.0715465, 'lng': 105.5211922}, 'viewport': {'northeast': {'lat': -5.070212170107279, 'lng': 105.5225093298927}, 'southwest': {'lat': -5.072911829892723, 'lng': 105.5198096701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Nana mandi bljr renang,ChIJYytD8YqRQC4RPG89f0OemQs,4.0,ChIJYytD8YqRQC4RPG89f0OemQs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104314243915318586876"">A Google User</a>'], 'photo_reference': 'AUGGfZmblJCcBQMLSANLojh1SOsQiz7lXQRlTELfd4XgFgOA-htSY1JTJ7JacvOkCWwB0UICy8kEykQqFsN2SkaO12iHeZvaKXDteqChWvacH5XroAd5mtHj-nbkR6XqVxMoxN1sC3WCBOzAAt3LAw_ZcJj8MPhqfvIkiT_bvhPjLOU46NmZ', 'width': 925}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJYytD8YqRQC4RPG89f0OemQs
OPERATIONAL,"dusun sri dadi desa, Sri Basuki, Kec. Batanghari, Kabupaten Lampung Timur, Lampung 34381, Indonesia","{'location': {'lat': -5.1130054, 'lng': 105.4055947}, 'viewport': {'northeast': {'lat': -5.111796770107278, 'lng': 105.4072746798927}, 'southwest': {'lat': -5.114496429892721, 'lng': 105.4045750201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Wora Wari,ChIJ93B_Oq69QC4R0kovLw1M_qI,5.0,ChIJ93B_Oq69QC4R0kovLw1M_qI,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111418993315585988051"">Han 131</a>'], 'photo_reference': 'AUGGfZk7Ba8SgqjQvp5Z-FUZOJb3fxUtAMgV-SGRjc5U20lXUilvLD6h3lGg_lIqwKHDVm11Xht3AMJlz_Qh-dxZ1nFZ9YCsm3cB-Jl0gP7VGnYjHJETp4tZU-KXb5EZLlrWvkqJx3VM6OuFZWUznkAUQQqV0nKn8d8E6DD5P4ilmz9HV6h1', 'width': 3264}]","{'compound_code': 'VCP4+Q6 Sri Basuki, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67VCP4+Q6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ93B_Oq69QC4R0kovLw1M_qI
OPERATIONAL,"QH93+8XR, Bumi Mulyo, Sekampung Udik, East Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.2316259, 'lng': 105.5548848}, 'viewport': {'northeast': {'lat': -5.230204270107278, 'lng': 105.5562404298927}, 'southwest': {'lat': -5.232903929892721, 'lng': 105.5535407701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GREEN NET VANILI PLANIFOLIA,ChIJfzQzKcrtQC4RQCWHVGX2OdY,4.7,ChIJfzQzKcrtQC4RQCWHVGX2OdY,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105483872030343273087"">Reina Sinkha</a>'], 'photo_reference': 'AUGGfZmVI3E1k5H5s29TZcCz3eONjU8rhTrFXAhw7ofKG8HPFg0UqH14E3S1jB352jX6bgyDtwz3OA2nnB9ei7w5X78j6nZz4Nx5WKPUCRwBXIl-sLJ2Lcl2qaqLT1NO_wal7tjffOx0ReCy7ClpoX7qe2G6jrUC8XGZSk0LU7_DqiNNu_Gc', 'width': 1840}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJfzQzKcrtQC4RQCWHVGX2OdY
OPERATIONAL,"Jl. Ir. Sutami, Gn. Agung, Kec. Sekampung Udik, Kabupaten Lampung Timur, Lampung, Indonesia","{'location': {'lat': -5.3033214, 'lng': 105.5020862}, 'viewport': {'northeast': {'lat': -5.302413320107278, 'lng': 105.5032168298927}, 'southwest': {'lat': -5.305112979892722, 'lng': 105.5005171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Ungku Muslim,ChIJOQ4QfQDvQC4RuFB-RFoZaRM,0.0,ChIJOQ4QfQDvQC4RuFB-RFoZaRM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101120912526725994334"">Muhammad Tholib</a>'], 'photo_reference': 'AUGGfZkTslzLGfv5zBIdoYnWRo9rwedlIHYtYnWyMV0_ILPLL9yYh_WipX6v9AtwUmBHVWOzhaxxN_CLaIQqv5Hkv3EyR-9ef9ShNaZHLq4jbHt-c_P2G8ROjICDpPKJj3khGLm2wPJReq9wv_OvbY5esHUFzq6ivP5UcRkgFiV7Ra5wNGqv', 'width': 1280}]","{'compound_code': 'MGW2+MR Gunung Agung, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67MGW2+MR'}",,,https://www.google.com/maps/place/?q=place_id:ChIJOQ4QfQDvQC4RuFB-RFoZaRM
OPERATIONAL,"MFRV+3M4, Gunung Agung, Sekampung Udik, East Lampung Regency, Lampung 34384, Indonesia","{'location': {'lat': -5.30986, 'lng': 105.49421}, 'viewport': {'northeast': {'lat': -5.308357970107277, 'lng': 105.4955712298927}, 'southwest': {'lat': -5.311057629892721, 'lng': 105.4928715701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Kebun Jeruk Bapak Dalimin,ChIJ95UqMBzpQC4RQKmok0ATuuE,5.0,ChIJ95UqMBzpQC4RQKmok0ATuuE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109366204189069075281"">Dany Kurniawan</a>'], 'photo_reference': 'AUGGfZmnfoZ_yC1OhngBtPM9Rp2QPjTeCTjvqwN3irbRJ2ya23T0W5qfHCzYSApCpW9Zc8THFEWwkspn8biYwFaQYVqE3lry8zUQXR9Tvw0iE0QXgiHYhbhyirHa5ca4RE8lKbI9B9F4DxL-WWK_8PryXzehsyzUGLrY4anSjO9OemqUkfhd', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ95UqMBzpQC4RQKmok0ATuuE
OPERATIONAL,"WC74+672, Gondang Rejo, Pekalongan, East Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.0869862, 'lng': 105.4056507}, 'viewport': {'northeast': {'lat': -5.085636370107278, 'lng': 105.4070005298927}, 'southwest': {'lat': -5.088336029892722, 'lng': 105.4043008701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rowo Kalung,ChIJbSy7TwC9QC4RQpxQtkH39dI,0.0,ChIJbSy7TwC9QC4RQpxQtkH39dI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbSy7TwC9QC4RQpxQtkH39dI
OPERATIONAL,"MFX7+MR2, Sindang Anom, Sekampung Udik, East Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.300758099999999, 'lng': 105.4647589}, 'viewport': {'northeast': {'lat': -5.299325920107278, 'lng': 105.4661877298927}, 'southwest': {'lat': -5.302025579892722, 'lng': 105.4634880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM RENANG PINGWIN,ChIJbY6NKI3pQC4RwVje-so8-Io,5.0,ChIJbY6NKI3pQC4RwVje-so8-Io,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': False},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106820292989556754080"">A Google User</a>'], 'photo_reference': 'AUGGfZlkAmnXplEUPLy3V67ZpIxasMrOddeHVDh7svsSOesWpYh3QjgZqs52jvZRry4Z6rrKrutFMql2OHicYRLocMRUaMG7rED-ENjkBJuVfMlNb-VYW2pyE8zkSQGxDxYWBi9CzwINwsg1793T1zUJ2zBNCF_K4x7qtIPAqZkmK_vnDpBj', 'width': 4624}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJbY6NKI3pQC4RwVje-so8-Io
OPERATIONAL,"PH92+R33, Bojong, Sekampung Udik, East Lampung Regency, Lampung 34385, Indonesia","{'location': {'lat': -5.2804806, 'lng': 105.5501713}, 'viewport': {'northeast': {'lat': -5.278193999999998, 'lng': 105.552853}, 'southwest': {'lat': -5.281242800000001, 'lng': 105.5492774}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pemancingan Taman Hijau,ChIJo80Mw5fvQC4RbPEoI4retLE,4.5,ChIJo80Mw5fvQC4RbPEoI4retLE,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115417514405200594195"">sekendak mulyadi</a>'], 'photo_reference': 'AUGGfZnoHDvxvzp748VSPSJcpWiosBVf-jy4bpoYqqpY_J5rq07G6HLO0JD5LXLKV8vCZrbzOORJzDobGZ3zhiBDVBe4WwoWtmXdqKWmXjT942eaCvdz8uikticqGqh1YxJbP497BJR4avkCfqT5LA68tFOPxcCB3YbsGpsfeEc6kY_WTjFX', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJo80Mw5fvQC4RbPEoI4retLE
OPERATIONAL,"WG8W+48J, Jl. Nyampir, Lehan, Kec. Bumi Agung, Kabupaten Lampung Timur, Lampung 34182, Indonesia","{'location': {'lat': -5.0846682, 'lng': 105.5457569}, 'viewport': {'northeast': {'lat': -5.083320670107277, 'lng': 105.5471078798927}, 'southwest': {'lat': -5.086020329892721, 'lng': 105.5444082201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Air Terjun Way Guruh Lehan Lampung Timur,ChIJD0XhyDiRQC4Rqm0atZ6F9aw,3.8,ChIJD0XhyDiRQC4Rqm0atZ6F9aw,"['tourist_attraction', 'point_of_interest', 'establishment']",25,{'open_now': True},"[{'height': 890, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104329661675081065606"">A Google User</a>'], 'photo_reference': 'AUGGfZn4x_4adgQG830eKQgpH0QxDN-c038ZRHu1mwQdNWAHh7Ri1XkHDDjkyrtcVba0JxGMlFKTmI_sdwZd_TP0Fv6aGw7jpKAFRk1w5dxTHpER2uOHsyYtcmZS4lYplogGLzvnY9MpcxXo6Ixxz6O_wIy--P_0xF0OjLx3DnxTrBQTxeja', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJD0XhyDiRQC4Rqm0atZ6F9aw
OPERATIONAL,"MGFF+Q3M, Gunung Agung, Sekampung Udik, East Lampung Regency, Lampung 34376, Indonesia","{'location': {'lat': -5.325529, 'lng': 105.5226832}, 'viewport': {'northeast': {'lat': -5.324179170107278, 'lng': 105.5240330298927}, 'southwest': {'lat': -5.326878829892721, 'lng': 105.5213333701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tiga Pusaran Air Tawar,ChIJbZVMDbjvQC4R1_n5dgmcrCk,5.0,ChIJbZVMDbjvQC4R1_n5dgmcrCk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbZVMDbjvQC4R1_n5dgmcrCk
OPERATIONAL,"RGFF+RPW, Gg. Umbul Gn., Suko Harjo, Kec. Marga Tiga, Kabupaten Lampung Timur, Lampung 34386, Indonesia","{'location': {'lat': -5.175396399999999, 'lng': 105.5243304}, 'viewport': {'northeast': {'lat': -5.174042720107278, 'lng': 105.5256427298927}, 'southwest': {'lat': -5.176742379892722, 'lng': 105.5229430701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun pala gunung slupo,ChIJz3bTNY2TQC4RjkxIAz-aNRU,5.0,ChIJz3bTNY2TQC4RjkxIAz-aNRU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117661515333728861895"">A Google User</a>'], 'photo_reference': 'AUGGfZnEV0TU15eMqJ_gEUFlsUuFZG0ZuOi5ylpUvDg2LmOJQv_0QhZZmPm9C6nunO75pzTG7mQb5lox9Ula-MgXF_V_kxaO5T2B4aXjHwRAyYeTiwQBiywq53Nbjno3RBTCWaeMLgacUUqtbB3sL558qwYGz7uDpABzimDSm_2sI47ovXP_', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJz3bTNY2TQC4RjkxIAz-aNRU
OPERATIONAL,"RFFW+XH4, Desa Jl. Tj. Harapan, Tanjung Kari, Marga Tiga, East Lampung Regency, Lampung 34386, Indonesia","{'location': {'lat': -5.175110999999999, 'lng': 105.496458}, 'viewport': {'northeast': {'lat': -5.170617449999999, 'lng': 105.49887735}, 'southwest': {'lat': -5.176608849999999, 'lng': 105.49565155}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun 3 Alam Indah,ChIJrWakcvCVQC4RUCf5mIB7n0s,2.6,ChIJrWakcvCVQC4RUCf5mIB7n0s,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112368420494662550590"">A Google User</a>'], 'photo_reference': 'AUGGfZlo1LRLoAqYV21t-2gmq5H2wBPBvoUd4UDqAYsuCcKNaCS7i9Yo0gNy84-bPcC_brfVUfbYN8y2o__vP8iS1dCZsvXbjNCEZlxOKd96-uvejeFUhZlIp1MRcd0H1bplva_G-MqGamN7gDvQJAy6bPMYVBj7DRtsA7z863UWL4FL5cVZ', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJrWakcvCVQC4RUCf5mIB7n0s
OPERATIONAL,"W9HM+85, Siraman, Pekalongan, East Lampung Regency, Lampung, Indonesia","{'location': {'lat': -5.072418000000001, 'lng': 105.3819184}, 'viewport': {'northeast': {'lat': -5.071022670107278, 'lng': 105.3832552798927}, 'southwest': {'lat': -5.073722329892722, 'lng': 105.3805556201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Seven Farm,ChIJq9iydza9QC4RBJ0ylpNQUyA,0.0,ChIJq9iydza9QC4RBJ0ylpNQUyA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJq9iydza9QC4RBJ0ylpNQUyA
OPERATIONAL,"Batang Harjo, Batanghari, East Lampung Regency, Lampung 34381, Indonesia","{'location': {'lat': -5.1143125, 'lng': 105.3864375}, 'viewport': {'northeast': {'lat': -5.112986870107278, 'lng': 105.3878758798927}, 'southwest': {'lat': -5.115686529892722, 'lng': 105.3851762201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Anggur Pak Tri,ChIJAbaf7uS9QC4RIN4GGUik2Jc,4.7,ChIJAbaf7uS9QC4RIN4GGUik2Jc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117739432770798007269"">A Google User</a>'], 'photo_reference': 'AUGGfZl3nlj98QRLm9_vg5_gb37njm25kfz-0mz2UoNwExaycNmZEzrJ0h1r6SdCkbcIl9GtHWfIXYb7YA8CMHXj5mREur8bFR5KSALfmoNfxs54DfzA7979mhQl50SMx5zznuY7FA7_-XPsAzdB8-0WviCZgwFnE6BpVSblJps2DH-yDUKK', 'width': 4032}]","{'compound_code': 'V9PP+7H Batang Harjo, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67V9PP+7H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJAbaf7uS9QC4RIN4GGUik2Jc
OPERATIONAL,"Q8PJ+74Q, Margo Jaya, Metro Kibang, East Lampung Regency, Lampung 34335, Indonesia","{'location': {'lat': -5.2142838, 'lng': 105.3303682}, 'viewport': {'northeast': {'lat': -5.212811020107278, 'lng': 105.3317765298927}, 'southwest': {'lat': -5.215510679892722, 'lng': 105.3290768701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WAY PADAS FISHING,ChIJGcatnfjBQC4RQ9H_QcfQ4Hw,4.8,ChIJGcatnfjBQC4RQ9H_QcfQ4Hw,"['tourist_attraction', 'restaurant', 'food', 'point_of_interest', 'establishment']",4,{'open_now': False},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106124117787019017179"">hasan hartono</a>'], 'photo_reference': 'AUGGfZkln8rXNcUx4d9IPONrmxzaeFEU-jU_mnuT9XET5DWHl74qOg4zyCAlCYaiXrcQNn9ElswFmROyQOBZozgeUmjT3HIITTEBsBriqjmXn2ksn7aDm2370bNg0ymY9CGGE4_6rqtSBB1anyBXv2PWaM6dyyD7cmhyX8duNUkia2tJS3uk', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJGcatnfjBQC4RQ9H_QcfQ4Hw
OPERATIONAL,"RGP5+RPH, Jl. Umbul Gn. Jl. Tj. Harapan, Sumber Gede, Kec. Marga Tiga, Kabupaten Lampung Timur, Lampung 34386, Indonesia","{'location': {'lat': -5.1629368, 'lng': 105.5093531}, 'viewport': {'northeast': {'lat': -5.161564220107278, 'lng': 105.5107244798927}, 'southwest': {'lat': -5.164263879892722, 'lng': 105.5080248201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Gunung Slupo,ChIJdWch132TQC4RL7LKSEuiNsM,3.8,ChIJdWch132TQC4RL7LKSEuiNsM,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112368420494662550590"">A Google User</a>'], 'photo_reference': 'AUGGfZkbnlxjWJwzpj4EGJbjDoZCAuzRLj3-cGEWXrV52K0AnOdlBxhtMKt55IEMWIUWF9urmBvr2-xjDt9uBAj-cL4e8LCYK1EtgRTpP-rdtL5i1uLQbYreaxt54l5gIR4tGCVroPSjSGT_BMhX0qGl0CzxSCQZiJa51Fwr-3aSzUaG7KAI', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJdWch132TQC4RL7LKSEuiNsM
OPERATIONAL,"R9F2+962, Buana Sakti, Batanghari, East Lampung Regency, Lampung 34335, Indonesia","{'location': {'lat': -5.1766155, 'lng': 105.3505092}, 'viewport': {'northeast': {'lat': -5.175286820107278, 'lng': 105.3518677798927}, 'southwest': {'lat': -5.177986479892722, 'lng': 105.3491681201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,taman wisata lebah madu,ChIJlanB3KK_QC4RBpBca4J4fq8,5.0,ChIJlanB3KK_QC4RBpBca4J4fq8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116379683165014272271"">Maya Echa</a>'], 'photo_reference': 'AUGGfZnf8dLdNh72M4UnIuVz-MlkdlwuAL1QlvW5r5V5vrhD4mWTOSeLbaAUWBcJtsaso5AyzAt01Iu3w8UpBG93dZ1KHDcZTK5tg6pfZ2Zk5ZhAqs5c91gnTnmOKOH1p-0yonavXK1oNgBGMTOZmpe9k56x-MQf0PVvm1vuZKxvlSdahNut', 'width': 960}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJlanB3KK_QC4RBpBca4J4fq8
OPERATIONAL,"RGG9+3G7, Jl. Tj. Harapan, Tanjung Kari, Kec. Marga Tiga, Kabupaten Lampung Timur, Lampung 34386, Indonesia","{'location': {'lat': -5.174835, 'lng': 105.518794}, 'viewport': {'northeast': {'lat': -5.173922270107278, 'lng': 105.5254393}, 'southwest': {'lat': -5.176621929892722, 'lng': 105.5165789}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Kebun Buah Bukit Selupo,ChIJafgWS6STQC4RBxx-X08F8RM,5.0,ChIJafgWS6STQC4RBxx-X08F8RM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJafgWS6STQC4RBxx-X08F8RM
OPERATIONAL,"MHXC+MF9, Pugung Raharjo, Sekampung Udik, East Lampung Regency, Lampung 34384, Indonesia","{'location': {'lat': -5.3008466, 'lng': 105.5712312}, 'viewport': {'northeast': {'lat': -5.299426820107278, 'lng': 105.5728019298927}, 'southwest': {'lat': -5.302126479892721, 'lng': 105.5701022701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pugungraharjo Prehistoric Garden,ChIJK0jOfj_uQC4RR3LqRdXscNY,4.4,ChIJK0jOfj_uQC4RR3LqRdXscNY,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",447,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101128845129507040741"">Annisa</a>'], 'photo_reference': 'AUGGfZk3ygizyousBBQOIDGzmM4Uwzu5JI2nGoJYLyme4OZnww2YP_ew11bvKzpykF2TUgdMsYkYcO7CM3wx8lJfRUClvNNOjs2zvL8WIkyURHUPL9SlWn2nDQB37ZUELTqOT9KrNtrdk5XUgiGO1CkaP1FT3I6hDKrHnynHNC2RPz1_Bj6J', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJK0jOfj_uQC4RR3LqRdXscNY
OPERATIONAL,"PH27+QF4, Jl. Taman Purbakala, Pugung Raharjo, Kec. Sekampung Udik, Kabupaten Lampung Timur, Lampung 34384, Indonesia","{'location': {'lat': -5.2981077, 'lng': 105.5636949}, 'viewport': {'northeast': {'lat': -5.296757870107279, 'lng': 105.5650447298927}, 'southwest': {'lat': -5.299457529892723, 'lng': 105.5623450701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman purbakala,ChIJj47DfwrvQC4RVYMfqzTg-D8,5.0,ChIJj47DfwrvQC4RVYMfqzTg-D8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100032939657281227956"">alioncom gembus</a>'], 'photo_reference': 'AUGGfZmRadjH1OkuQiTYvXuc9fp4plnrPl-Qca0kKox0zxYSTQH7mzCGaAQI4zpRw1IFdEkLiKlLc0zaepfAu8oaLUorQHLfn0OscKJP-_JQI2Xgec1Senhufh0BHuaBGvw76LdVsL813aoTQpWlTtaj2BIQRqYYZvA5g0jPtnkeVLXdi754', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJj47DfwrvQC4RVYMfqzTg-D8
OPERATIONAL,"Jl. Arjuna gg melati, Banjar Rejo, Kec. Batanghari, Kabupaten Lampung Timur, Lampung 34381, Indonesia","{'location': {'lat': -5.1343109, 'lng': 105.3355448}, 'viewport': {'northeast': {'lat': -5.132983420107278, 'lng': 105.3368903298927}, 'southwest': {'lat': -5.135683079892722, 'lng': 105.3341906701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GEMATI,ChIJE7nHAc6_QC4RJitLk2hXgcA,4.7,ChIJE7nHAc6_QC4RJitLk2hXgcA,"['tourist_attraction', 'point_of_interest', 'establishment']",35,{'open_now': False},"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112270843646387353535"">Heni Setianingsih</a>'], 'photo_reference': 'AUGGfZnLN_bc5aQiS3V8kiJS8b7yaPK7eo1TwbYm4WaEj3-Y55RhwBNBIvTU6xiyM3t3OC2inCiYR5Sf3vv1q1tz5-bfujDKB-QK1_1Nww0I2bvyRkqAGeim2_aGCVIo71Sur7U4NHW0wg2X9_B63MWZ4jD35o1ugVbYep6m88ROwGTv8084', 'width': 2610}]","{'compound_code': 'V88P+76 Banjar Rejo, East Lampung Regency, Lampung, Indonesia', 'global_code': '6P67V88P+76'}",,,https://www.google.com/maps/place/?q=place_id:ChIJE7nHAc6_QC4RJitLk2hXgcA
