business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,url
OPERATIONAL,"88H6+H5G, Lubuk Alung, Padang Pariaman Regency, West Sumatra 25582, Indonesia","{'location': {'lat': -0.6710586000000001, 'lng': 100.3104493}, 'viewport': {'northeast': {'lat': -0.6698417701072776, 'lng': 100.3118070798927}, 'southwest': {'lat': -0.6725414298927221, 'lng': 100.3091074201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk Alung Brown Canyon,,ChIJ38kZ_BHd1C8R1BioDm3nlMQ,5.0,ChIJ38kZ_BHd1C8R1BioDm3nlMQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ38kZ_BHd1C8R1BioDm3nlMQ
OPERATIONAL,"762P+G6V, Jl. Ketaping, Katapiang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586, Indonesia","{'location': {'lat': -0.7486446, 'lng': 100.2355476}, 'viewport': {'northeast': {'lat': -0.7472239201072778, 'lng': 100.2369556798927}, 'southwest': {'lat': -0.7499235798927222, 'lng': 100.2342560201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bagaga beach,{},ChIJDaVwHrDp1C8RNJnpII-EVbU,2.6,ChIJDaVwHrDp1C8RNJnpII-EVbU,"['tourist_attraction', 'point_of_interest', 'establishment']",15,"[{'height': 2600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100659818859837956949"">Masril Rustam</a>'], 'photo_reference': 'AUGGfZlHNdATN5oIVs0yjeTvVtmm5n30mBqWr0cLorvpAAr0KyHFL1YU0TLQyX9bEff5MCa7WSGSu_EE8LqBJbYUscOPlyF3t1C_NCnIIHLqbTZKrjbwkJ0agiMkpfEK8iXyvpNkpD0me1EGdHJ0sWv7Y6HtnvhkaPl-iZp_AwOsXLr5Ya4N', 'width': 4624}]",,,https://www.google.com/maps/place/?q=place_id:ChIJDaVwHrDp1C8RNJnpII-EVbU
OPERATIONAL,"Jl. Pasie Laweh, Lubuk Alung, Kec. Lubuk Alung, Kabupaten Padang Pariaman, Sumatera Barat 25582, Indonesia","{'location': {'lat': -0.6409091, 'lng': 100.3193603}, 'viewport': {'northeast': {'lat': -0.6396636201072777, 'lng': 100.3208064298927}, 'southwest': {'lat': -0.6423632798927222, 'lng': 100.3181067701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LA Rafting,{'open_now': True},ChIJhxdGw8Df1C8RorE_KSv4VnM,4.9,ChIJhxdGw8Df1C8RorE_KSv4VnM,"['tourist_attraction', 'point_of_interest', 'establishment']",115,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106849563863600408433"">A Google User</a>'], 'photo_reference': 'AUGGfZn8xqFQcRYUmKKSHWpGjF1cCWAXJiq9wlZjyop1rrpC2TDsaGWn3HvWcnBN4uzN4K-EQb5narYHc_bsMd-MM8bQm1EOjJ7GOQLZRL7Jne6CxyQYzMym1VYjzaXaQu2LDbQbYv_7al4sS7ehMCtYaNNtOH4wVtOQMQiwtYiBvHkIIvSv', 'width': 5312}]","{'compound_code': '9859+JP Lubuk Alung, Padang Pariaman Regency, West Sumatra, Indonesia', 'global_code': '6PF29859+JP'}",,https://www.google.com/maps/place/?q=place_id:ChIJhxdGw8Df1C8RorE_KSv4VnM
OPERATIONAL,"G68R+MMQ, Tandikat, Patamuan, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.4832754, 'lng': 100.2417315}, 'viewport': {'northeast': {'lat': -0.4819230201072778, 'lng': 100.2430817798927}, 'southwest': {'lat': -0.4846226798927223, 'lng': 100.2403821201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjakan Lubuak Laweh,,ChIJdTCASAAZ1S8RIjPSQRnjsqc,5.0,ChIJdTCASAAZ1S8RIjPSQRnjsqc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103359295784341207640"">A Google User</a>'], 'photo_reference': 'AUGGfZkhnOWgxWT5ZWUJCS52PLbhhGEAMmW3BauW7NmMBld6u24oXresssQ9MEjcAiUXNt9KeDuiJb1pryy0auHUhkjVcIJpznoi0gpGqHrQWt631nTTkmzGnB2XYkVuJGDWJNyhZiWvgMzcT4ypDoffHjQdqcmNAQcWA9sr7sAlAPh195B_', 'width': 2592}]",,,https://www.google.com/maps/place/?q=place_id:ChIJdTCASAAZ1S8RIjPSQRnjsqc
OPERATIONAL,"85FJ+8FR, Ulakan, Ulakan Tapakis, Padang Pariaman Regency, West Sumatra 25571, Indonesia","{'location': {'lat': -0.6766293999999999, 'lng': 100.1811492}, 'viewport': {'northeast': {'lat': -0.6749762701072777, 'lng': 100.18182655}, 'southwest': {'lat': -0.6776759298927222, 'lng': 100.17911715}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tapal Batas nagari Sunua Tengah,,ChIJ1QnQn_3n1C8RV5CALwl_wx0,4.0,ChIJ1QnQn_3n1C8RV5CALwl_wx0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1QnQn_3n1C8RV5CALwl_wx0
OPERATIONAL,"F8J2+QP3, Unnamed Road, Kapalo Hilalang, Kec. 2 X 11 Kayu Tanam, Kabupaten Padang Pariaman, Sumatera Barat 25574, Indonesia","{'location': {'lat': -0.5181142, 'lng': 100.3017901}, 'viewport': {'northeast': {'lat': -0.5165400201072778, 'lng': 100.3030154}, 'southwest': {'lat': -0.5192396798927222, 'lng': 100.2981142}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun sikulambai lubuk bonta,{'open_now': True},ChIJZZyxu_Mh1S8Rm5JjYgk3d5o,4.6,ChIJZZyxu_Mh1S8Rm5JjYgk3d5o,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116883335689204982160"">Novri Yanto</a>'], 'photo_reference': 'AUGGfZnmPYXYGdVMb0sEzeZcrq1IVVFK9sX6gp9R55g3bEDbT0OaQZNMvIs5GUNjWC6WMs2vXrlJMCC5PCP359-EcsWAlpvjui_7_73jZf7FZEg-rlt2v4g4KPD9Kl0pHqoQglyr86qRxJyRT7GkDouwWfHNzmh4KtjR7j776rwcXa2EJdsz', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJZZyxu_Mh1S8Rm5JjYgk3d5o
OPERATIONAL,"G622+HW3, Gunung Padang Alai, V Koto Timur, Padang Pariaman Regency, West Sumatra 25573, Indonesia","{'location': {'lat': -0.4986023000000001, 'lng': 100.2022963}, 'viewport': {'northeast': {'lat': -0.49768765, 'lng': 100.2039936798927}, 'southwest': {'lat': -0.50134625, 'lng': 100.2012940201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Duyan Tampah (Durian Tampah),,ChIJQ2BBxzEZ1S8R_Cj5IgRW2Eg,5.0,ChIJQ2BBxzEZ1S8R_Cj5IgRW2Eg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100885513872283704532"">A Google User</a>'], 'photo_reference': 'AUGGfZnQtiHC06NjJle9gIlXv17nt3eGoSquYhsxVP06oaYlBIb-UlRiB3oSdsbrHpg3PZ5sU-DTvDm1GISjMTs4qiL-mfQbOPmjUYuq9yUafLIAnIiBVghbzlnazWcNwyIyu7z8sf0qN6f-UfdqGT8q6NNmioEAQkIQovEyPuYlFmbY-X3g', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJQ2BBxzEZ1S8R_Cj5IgRW2Eg
OPERATIONAL,"G63R+R3C, Tandikat, Patamuan, Padang Pariaman Regency, West Sumatra 25573, Indonesia","{'location': {'lat': -0.4954441, 'lng': 100.2401557}, 'viewport': {'northeast': {'lat': -0.4941606201072777, 'lng': 100.2416365798927}, 'southwest': {'lat': -0.4968602798927222, 'lng': 100.2389369201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kapalo Koto,,ChIJA8kX5zUZ1S8Rizb0y1D_g_g,0.0,ChIJA8kX5zUZ1S8Rizb0y1D_g_g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104537262013917092225"">A Google User</a>'], 'photo_reference': 'AUGGfZnu8HynN5WR4kj_Oa6qVBia-dlplC848NYfT7vDRVByW7GVa3xNqeagzxdk87USEbx0LiLGvx10LL33-JftM0_jJBbrLIO8vfIJrCrHBylRIQs6Mr5N5UgqK8NiIhqp9f5cWN7HtZmih61Db9rQvSJyfuNDpkaOcnXqcWyeQNbE0RAO', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJA8kX5zUZ1S8Rizb0y1D_g_g
OPERATIONAL,"G797+X86, Tandikat, Patamuan, Padang Pariaman Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4800981, 'lng': 100.263278}, 'viewport': {'northeast': {'lat': -0.4789636201072777, 'lng': 100.2643298298927}, 'southwest': {'lat': -0.4816632798927221, 'lng': 100.2616301701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuak Batu Palimauan,{'open_now': True},ChIJfd5DgoAi1S8RcXFgI4mwDdA,4.9,ChIJfd5DgoAi1S8RcXFgI4mwDdA,"['tourist_attraction', 'point_of_interest', 'establishment']",17,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113746325752930977104"">A Google User</a>'], 'photo_reference': 'AUGGfZmTEPbreGzv3io8iNjNPsNL7FCQzWkSKgeU5BJd0uSQRMioiDeoH6ap3iDlIoy61YiJ9WYOWRo1kfuqofCAOtDBxXUyYtLo8MAfJIrSbIbEr3pkpEkxcglbDNvzHw9efUXq3L8qjx3eQs2u4PtxVTZRbITcOy8b4rXzTyyqxeD2MSXt', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJfd5DgoAi1S8RcXFgI4mwDdA
OPERATIONAL,"Korong Simpang, Gadur, Kabupaten Padang Pariaman, Sumatera Barat 25583, Indonesia","{'location': {'lat': -0.6342474, 'lng': 100.2308817}, 'viewport': {'northeast': {'lat': -0.6331211201072777, 'lng': 100.2320465798927}, 'southwest': {'lat': -0.6358207798927222, 'lng': 100.2293469201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Minanga Kabawa Camp,{'open_now': True},ChIJwxSUcyPh1C8RRVbWWCgNejA,5.0,ChIJwxSUcyPh1C8RRVbWWCgNejA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103627487655751170703"">A Google User</a>'], 'photo_reference': 'AUGGfZn2ktIMAa5cLlnEDHAf2yPOKxzx51jmux-0lxaPBdNM20TdJpvrbny7IOqVU5I1g-rrOvHAymBmrp2oxHfH4y6m9d1Xpq9-xqOhW8Ziwf9MS8L61WUfuMYgU-kz017naSnPcXuDORRhNDqa4Ulte9mgNRP2KQJMnJ8sYi7GVdKevBGP', 'width': 1280}]","{'compound_code': '968J+89 Gadur, Padang Pariaman Regency, West Sumatra, Indonesia', 'global_code': '6PF2968J+89'}",,https://www.google.com/maps/place/?q=place_id:ChIJwxSUcyPh1C8RRVbWWCgNejA
OPERATIONAL,"G694+9HM, Gunung Padang Alai, V Koto Timur, Padang Pariaman Regency, West Sumatra 25573, Indonesia","{'location': {'lat': -0.4815447, 'lng': 100.2064152}, 'viewport': {'northeast': {'lat': -0.4802379701072778, 'lng': 100.2077729298927}, 'southwest': {'lat': -0.4829376298927223, 'lng': 100.2050732701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laban (Halaban),,ChIJwVjEQ3IZ1S8REGC5V5ayf5E,0.0,ChIJwVjEQ3IZ1S8REGC5V5ayf5E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJwVjEQ3IZ1S8REGC5V5ayf5E
OPERATIONAL,"C7R6+PJ6, Jl. Sicincin - Malalak - Balingka, Sungai Durian, Kec. Patamuan, Kabupaten Padang Pariaman, Sumatera Barat, Indonesia","{'location': {'lat': -0.5582242, 'lng': 100.2615033}, 'viewport': {'northeast': {'lat': -0.5569054701072779, 'lng': 100.2628483298927}, 'southwest': {'lat': -0.5596051298927223, 'lng': 100.2601486701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balingka organik strobery,{'open_now': False},ChIJpVdunjYh1S8R2t0el_3YWHM,5.0,ChIJpVdunjYh1S8R2t0el_3YWHM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJpVdunjYh1S8R2t0el_3YWHM
OPERATIONAL,"C7Q4+6R6, Unnamed Road, Sungai Durian, Kec. Patamuan, Kabupaten Padang Pariaman, Sumatera Barat 25574, Indonesia","{'location': {'lat': -0.5619507, 'lng': 100.2570194}, 'viewport': {'northeast': {'lat': -0.5606053701072778, 'lng': 100.2583934798927}, 'southwest': {'lat': -0.5633050298927222, 'lng': 100.2556938201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Durian River Patamuan,{'open_now': True},ChIJvWerQ3Mf1S8Rh9toV5VuKds,4.6,ChIJvWerQ3Mf1S8Rh9toV5VuKds,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114114872730826017806"">urang awak</a>'], 'photo_reference': 'AUGGfZnqp7NQoKz-GzwshZQ9pzYs_QvgOwjcw4nVwxQHMa6v4ofQfASDejSsFXy02JrQw-RlQ28zq3gMv4asVkIiVMywARAKwnsM1s9VDGtwsYkP5OeVYYtTSYJVaBwVANfyv3X0y-oKXzsTLtwK7w3AXAUTLtajEoTS1dPKVBmUYjI2n0xb', 'width': 2560}]",,,https://www.google.com/maps/place/?q=place_id:ChIJvWerQ3Mf1S8Rh9toV5VuKds
OPERATIONAL,"F7H2+R2H, Tandikat, Patamuan, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.520428, 'lng': 100.250099}, 'viewport': {'northeast': {'lat': -0.5190029201072778, 'lng': 100.2510475798927}, 'southwest': {'lat': -0.5217025798927223, 'lng': 100.2483479201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Bukik Lubuak Laweh,,ChIJMxb_eAAf1S8RpXnBl4F2Z9s,0.0,ChIJMxb_eAAf1S8RpXnBl4F2Z9s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMxb_eAAf1S8RpXnBl4F2Z9s
OPERATIONAL,"G83R+QQQ, Malibau anai, kandang ampek, Kec. 2 X 11 Kayu Tanam, Kabupaten Padang Pariaman, Sumatera Barat, Indonesia","{'location': {'lat': -0.495546, 'lng': 100.3419985}, 'viewport': {'northeast': {'lat': -0.4943825701072778, 'lng': 100.3432925}, 'southwest': {'lat': -0.4970822298927222, 'lng': 100.3381165}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Talantam,,ChIJ8bmU2AQj1S8RxcVw4MCALVs,5.0,ChIJ8bmU2AQj1S8RxcVw4MCALVs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117333677437093641246"">A Google User</a>'], 'photo_reference': 'AUGGfZms9EEzPJWbkQAkVtWZr6yw9mWn5uA8eagl0UXmApCzO5myytnjDx-DL9SCkqqxjONlaC-_519GUcWIIoRDTJHi1MYJdVII6eoEqoq_LxoIkxODbAIL9pltwoPGt_1EdaUmkLN3OGdW73qtChoWOjzzTaguUjxpmY4xDC6gFQWVln23', 'width': 1024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ8bmU2AQj1S8RxcVw4MCALVs
OPERATIONAL,"G848+WXF, Guguak, 2 X 11 Kayu Tanam, Padang Pariaman Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4926798, 'lng': 100.3174238}, 'viewport': {'northeast': {'lat': -0.4913150201072777, 'lng': 100.3187458798927}, 'southwest': {'lat': -0.4940146798927221, 'lng': 100.3160462201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parak opel,,ChIJ09PYWAAj1S8R-w4f4hrR-Xc,0.0,ChIJ09PYWAAj1S8R-w4f4hrR-Xc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ09PYWAAj1S8R-w4f4hrR-Xc
OPERATIONAL,"87CR+98F, Lubuk Alung, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.6790626, 'lng': 100.2908103}, 'viewport': {'northeast': {'lat': -0.6777235201072775, 'lng': 100.2921314298927}, 'southwest': {'lat': -0.680423179892722, 'lng': 100.2894317701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk alung,,ChIJVXQ4IQDd1C8RWFoDx-Fu2DE,4.5,ChIJVXQ4IQDd1C8RWFoDx-Fu2DE,"['tourist_attraction', 'point_of_interest', 'establishment']",35,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102072899363309864515"">Arnes Putra</a>'], 'photo_reference': 'AUGGfZnoCYiLxKwS4ae6ED4LigG3VtIa5_r5FtGUeJHGIGnuBmaTL5fNmbB_jrzvOzIV9mmLqjgkumUacRWDmDyh-PduONJQ6D8IJmdqWhyzk5fEvTdLCGkzNqy06Iiz5gN2VT5qdEJ09PpEDPHCGkBzf1mhAOWfl0oPVUTPqKA2VJcW8K0t', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJVXQ4IQDd1C8RWFoDx-Fu2DE
OPERATIONAL,"Jl. Pasir Jambak, Pasie Nan Tigo, Kec. Koto Tangah, Kota Padang, Sumatera Barat 25173, Indonesia","{'location': {'lat': -0.8278298, 'lng': 100.3023362}, 'viewport': {'northeast': {'lat': -0.8265094701072777, 'lng': 100.3036661298927}, 'southwest': {'lat': -0.8292091298927222, 'lng': 100.3009664701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jambak Sea Turtle Camp,{'open_now': True},ChIJ01a-tITB1C8RFGjk3lgYvcI,4.6,ChIJ01a-tITB1C8RFGjk3lgYvcI,"['tourist_attraction', 'point_of_interest', 'establishment']",165,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110551214800159481101"">Zulianto Zz</a>'], 'photo_reference': 'AUGGfZlN8G7fIOecV-HmaTbztevSgEQJZQ-6Wadn0bV_EHB0qVoOMu_BbNwLulqi7Xjs3MbKBm0O1yJguGjwRnYpmllln7DPsBq77UbN8G6JDb4wtoYqXsrpgu44tLyiUH_sRB4qTQO0xyQUISv9slpgcLoKI2-29HdUXsil9dW_y8xXBRfq', 'width': 4000}]","{'compound_code': '58C2+VW Pasie Nan Tigo, Padang City, West Sumatra, Indonesia', 'global_code': '6PF258C2+VW'}",1.0,https://www.google.com/maps/place/?q=place_id:ChIJ01a-tITB1C8RFGjk3lgYvcI
OPERATIONAL,"Jl. Raya Padang - Bukittinggi, Singgalang, Kec. Sepuluh Koto, Kabupaten Tanah Datar, Sumatera Barat 27282, Indonesia","{'location': {'lat': -0.48651, 'lng': 100.3364936}, 'viewport': {'northeast': {'lat': -0.4851773701072778, 'lng': 100.3379089798927}, 'southwest': {'lat': -0.4878770298927222, 'lng': 100.3352093201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Alam Lembah Anai,{'open_now': True},ChIJSwr6t80j1S8RVPM2ladU-GA,4.7,ChIJSwr6t80j1S8RVPM2ladU-GA,"['tourist_attraction', 'point_of_interest', 'establishment']",18,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117297106442277834885"">A Google User</a>'], 'photo_reference': 'AUGGfZk4hZPu1X52RvBAoMvrw6ySThWvGybDuilUvz4zkGa7mCOlxmSdoCygzoAMqVOcpJoB9Nv0vw34opkzGIuk-IGqY02xZfia9bbFPVbfQkuI_QqnHxvaBCoTel5i3C3VZgnkLSmumJEkdZJTiZCuL82Cyo3VHEoLiJpi3EB8rzTEI6v7', 'width': 1920}]","{'compound_code': 'G87P+9H Singgalang, Tanah Datar Regency, West Sumatra, Indonesia', 'global_code': '6PF2G87P+9H'}",,https://www.google.com/maps/place/?q=place_id:ChIJSwr6t80j1S8RVPM2ladU-GA
OPERATIONAL,"C8WG+RQM, Bawah pinang, pasar hilir, Kec. 2 X 11 Kayu Tanam, Kabupaten Padang Pariaman, Sumatera Barat, Indonesia","{'location': {'lat': -0.552901, 'lng': 100.3269258}, 'viewport': {'northeast': {'lat': -0.5515118201072777, 'lng': 100.3281799798927}, 'southwest': {'lat': -0.5542114798927222, 'lng': 100.3254803201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang kalu,{'open_now': True},ChIJJRNSE8kh1S8RgAGSo_8mQZo,0.0,ChIJJRNSE8kh1S8RgAGSo_8mQZo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116611458901839897437"">novendi ali</a>'], 'photo_reference': 'AUGGfZnvyS6E76aqQc460kDB8YV88tsC8lVL7BTWIgZpf-AgVGV7Rgg4ZH6jOa_3ZFWRZ4djQFPsHGoqhIDYWKtYwzWHvAfwOtlb6QfGaS0YjC9bIEDLko_u6nsOJKFRmrQ30AiSTxlVYg0oTNKkfvnVzjz06N2XMIgWtLU2KTVMaFpzkZPo', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJJRNSE8kh1S8RgAGSo_8mQZo
OPERATIONAL,"C7XM+R7Q, Kapalo Hilalang, 2 X 11 Kayu Tanam, Padang Pariaman Regency, West Sumatra 25584, Indonesia","{'location': {'lat': -0.5504117, 'lng': 100.283244}, 'viewport': {'northeast': {'lat': -0.5488884701072778, 'lng': 100.2843433298927}, 'southwest': {'lat': -0.5515881298927222, 'lng': 100.2816436701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Attraction Of Ikan Gadang,{'open_now': True},ChIJg8xq5bUh1S8Rzwjg2jTOdeE,4.0,ChIJg8xq5bUh1S8Rzwjg2jTOdeE,"['tourist_attraction', 'point_of_interest', 'establishment']",44,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107621499355692834714"">Syukri Badri</a>'], 'photo_reference': 'AUGGfZlkJ3SpVo6CtfL9425EDGT53zkVIj0JhqST2BHGYFmu2gcA4fEvGibFZnEbYNwbYfDOdHqgCyVdXkDzMawZCP4jgOJ3oLdHZR6dfuB3t2lLZzZowJY3rr9nEoZHPqdPrZ94ALU-wJ_sb8JvgqhZjshcri0MULuWyKTdnrf5E04RuIOF', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJg8xq5bUh1S8Rzwjg2jTOdeE
OPERATIONAL,"G83Q+8J2, Guguak, 2 X 11 Kayu Tanam, Padang Pariaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.496748, 'lng': 100.3390028}, 'viewport': {'northeast': {'lat': -0.4952215201072777, 'lng': 100.3404410298927}, 'southwest': {'lat': -0.4979211798927222, 'lng': 100.3377413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Malibou Anai,,ChIJebrChPkj1S8RleAtGf-KJ7M,4.0,ChIJebrChPkj1S8RleAtGf-KJ7M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJebrChPkj1S8RleAtGf-KJ7M
OPERATIONAL,"94F9+95Q, Pd. Karambia, Sungai Limau, Kp. Perak, Kec. Pariaman Tengah, Kabupaten Padang Pariaman, Sumatera Barat 25513, Indonesia","{'location': {'lat': -0.6265459, 'lng': 100.1179995}, 'viewport': {'northeast': {'lat': -0.6251950701072778, 'lng': 100.1193547298927}, 'southwest': {'lat': -0.6278947298927222, 'lng': 100.1166550701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_islam-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_islam_pinlet,Mushalla Pincuran,,ChIJAd2cT_zi1C8R_zNd1nydoyk,5.0,ChIJAd2cT_zi1C8R_zNd1nydoyk,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",2,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107768973591947698942"">A Google User</a>'], 'photo_reference': 'AUGGfZnWb0fU-jM-e6qIuUHS-6NlNfw2DxVY1QiNjx__YDWrUt4P3VStYPZrXfBwuPJZgSudY1OLdX2i6z_wqVYnZLaFzZM7zKWjFO9P3W0miudhxETIfKM-lWektQXgAwDJnSVg3vTGvV_40I70tWjfbg6SB31rpqhkUip0rcepFB8dOKm8', 'width': 2448}]",,,https://www.google.com/maps/place/?q=place_id:ChIJAd2cT_zi1C8R_zNd1nydoyk
