business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,price_level,rating,reference,types,user_ratings_total,plus_code,permanently_closed,url
OPERATIONAL,"Telaga Bertong, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7788691, 'lng': 116.8262422}, 'viewport': {'northeast': {'lat': -8.777389470107279, 'lng': 116.8278513798927}, 'southwest': {'lat': -8.780089129892723, 'lng': 116.8251517201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aisy Garden,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116771294548150007628"">A Google User</a>'], 'photo_reference': 'AUGGfZm0ZSefSvahlTNJweF8XSch_CKzKIJtt60udNOODYopJFf6B6hnnKIHhlV6rlHMrsUHCjdIwtWBEKZeCxQS19908SV4AzAQWd1uYMzyvjE6pdBNNya7N66obGD0HRIGN7CTDLO2S2K8NfetSYKNr3TuP_qfu6PqlEHU_M2AeCFkRhwx', 'width': 4160}]",ChIJw6duOABhzC0RcPemSrIpSPk,,1.0,ChIJw6duOABhzC0RcPemSrIpSPk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '6RCG+FF Telaga Bertong, West Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3R6RCG+FF'}",,https://www.google.com/maps/place/?q=place_id:ChIJw6duOABhzC0RcPemSrIpSPk
OPERATIONAL,"7RHM+V5F, Batu Putih, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7203147, 'lng': 116.8329216}, 'viewport': {'northeast': {'lat': -8.719173549999999, 'lng': 116.8348727}, 'southwest': {'lat': -8.72373815, 'lng': 116.8270683}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cet baru,,,ChIJ4frbPwBnzC0RXalsrfUN-Mk,,0.0,ChIJ4frbPwBnzC0RXalsrfUN-Mk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ4frbPwBnzC0RXalsrfUN-Mk
OPERATIONAL,"7Q89+J7, Labuan Kertasari, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7334363, 'lng': 116.7682327}, 'viewport': {'northeast': {'lat': -8.73208647010728, 'lng': 116.7695825298928}, 'southwest': {'lat': -8.734786129892724, 'lng': 116.7668828701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sebatik,{'open_now': True},"[{'height': 5269, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102932130297920591796"">anjas wadi</a>'], 'photo_reference': 'AUGGfZltfx6ifCXEPWQubOcLx2KgXlUfvp006mDDoDTCN-gk8BDrQQ04oaVOEhbzR-Q2dj_F58gR3Gf57axpvXpggIxPRdWVji1WimKfp8PEKdCyF-OTsXcwQk6WytO5iyT1LbjIWvR6d1KZ1Rg-Z1Z6sPmOMMZA080pDOUX_WFaBiVwMMG0', 'width': 7025}]",ChIJqTGp5jJdzC0RMJK6ajAtJko,,0.0,ChIJqTGp5jJdzC0RMJK6ajAtJko,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJqTGp5jJdzC0RMJK6ajAtJko
OPERATIONAL,"5RM7+WP9, Labuan Lalar, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.8151723, 'lng': 116.8139061}, 'viewport': {'northeast': {'lat': -8.81400917010728, 'lng': 116.8153723298927}, 'southwest': {'lat': -8.816708829892724, 'lng': 116.8126726701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Labuhan Lalar,,,ChIJkzpKYwBhzC0RLB13-ttVf0E,,0.0,ChIJkzpKYwBhzC0RLB13-ttVf0E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJkzpKYwBhzC0RLB13-ttVf0E
OPERATIONAL,"7RMX+HFW, Sampir, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.7160181, 'lng': 116.8487148}, 'viewport': {'northeast': {'lat': -8.715072570107278, 'lng': 116.8497318298927}, 'southwest': {'lat': -8.717772229892722, 'lng': 116.8470321701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mas koni pakirum,,,ChIJjea5KQBnzC0RgYDGg5mh9CY,,0.0,ChIJjea5KQBnzC0RgYDGg5mh9CY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJjea5KQBnzC0RgYDGg5mh9CY
OPERATIONAL,"7Q7R+24F, Batu Putih, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7374454, 'lng': 116.79031}, 'viewport': {'northeast': {'lat': -8.7352031, 'lng': 116.7917025798927}, 'southwest': {'lat': -8.744172299999999, 'lng': 116.7890029201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit KATAR Desa batu putih,,,ChIJ0zNKVexdzC0RDRi7rwsPUWs,,5.0,ChIJ0zNKVexdzC0RDRi7rwsPUWs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJ0zNKVexdzC0RDRi7rwsPUWs
OPERATIONAL,"6VXH+C9C, Tamekan, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7514349, 'lng': 116.8783901}, 'viewport': {'northeast': {'lat': -8.750085070107279, 'lng': 116.8797399298927}, 'southwest': {'lat': -8.752784729892722, 'lng': 116.8770402701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Penurun,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101490528737805019721"">Ikhwan Altan</a>'], 'photo_reference': 'AUGGfZmj0YJELx6NVVaACqnGKORMSXAQ5Q67XWgzJZCLaC8vUg_RiTP0t88aMXxIvdhhVews9QZ7HFgtRo8i_f3xpTcvCdVqZ__Fpd57kqXYUDVihWTQRrWOT6-XpSbv8jLyHvG8MZuiYcPETAsjZLslGfcGtAtAiAskeu4OhZU8q-ODMD8J', 'width': 3024}]",ChIJU6AlJtNnzC0RZUDIbe_CooI,,5.0,ChIJU6AlJtNnzC0RZUDIbe_CooI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJU6AlJtNnzC0RZUDIbe_CooI
OPERATIONAL,"Beru, Jereweh, West Sumbawa Regency, West Nusa Tenggara 84456, Indonesia","{'location': {'lat': -8.8461875, 'lng': 116.8371875}, 'viewport': {'northeast': {'lat': -8.844837670107278, 'lng': 116.8385373298927}, 'southwest': {'lat': -8.847537329892722, 'lng': 116.8358376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Semporon Tangkel waterfall,,"[{'height': 2047, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117007912975523192850"">Oliver</a>'], 'photo_reference': 'AUGGfZnMP3QSpWwxt7umOsASNYKj4ZxC4JZ0FVvR4pTDbnphJobqaqUJOQyMbbDEx4MXhnJieIz2WuY_TgleYwMMn1Zvr4Xk9y706kuWurg9I6vYlqpAyd8lGxkJhehrNaBZpShzUzrybFElq5tbUn6SZld5BjT5m2mDEAKcrpJw5FAn5XT0', 'width': 3138}]",ChIJHw-_jy5gzC0RAPC1L468sAY,,4.4,ChIJHw-_jy5gzC0RAPC1L468sAY,"['tourist_attraction', 'point_of_interest', 'establishment']",233,"{'compound_code': '5R3P+GV Beru, West Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3R5R3P+GV'}",,https://www.google.com/maps/place/?q=place_id:ChIJHw-_jy5gzC0RAPC1L468sAY
OPERATIONAL,"6VW3+F7J, Unnamed Rd, Nusa Tenggara Bar., Kuang, Kec. Taliwang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84455, Indonesia","{'location': {'lat': -8.7537751, 'lng': 116.8531357}, 'viewport': {'northeast': {'lat': -8.752401220107279, 'lng': 116.8545053298927}, 'southwest': {'lat': -8.755100879892723, 'lng': 116.8518056701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,TUGU KTC TALIWANG,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105429784787005070430"">yulia sofyan</a>'], 'photo_reference': 'AUGGfZnhDeW3iwbY_NT7gTZHgFbqN5r1iqtQfmTmlM6kbUWM7X_8ROXDVc3wWDP_rChUBbe5vzZW3f3frimhVBOa-hAX5Jvcpql0Hj4DjgsqhahWzRcWzXtk2wiz-3Chui70NsgoDsPeefAGulbm8S0Ug4VwZMSpN1WvwNty2oqjpGxdoncU', 'width': 4496}]",ChIJAd7ZBd1mzC0RPsYBSoantms,,4.5,ChIJAd7ZBd1mzC0RPsYBSoantms,"['park', 'point_of_interest', 'establishment']",579,,,https://www.google.com/maps/place/?q=place_id:ChIJAd7ZBd1mzC0RPsYBSoantms
OPERATIONAL,"7R6W+683, Dalam, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.739485400000001, 'lng': 116.8457875}, 'viewport': {'northeast': {'lat': -8.738109220107278, 'lng': 116.8471586298927}, 'southwest': {'lat': -8.740808879892722, 'lng': 116.8444589701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Simpang Taliwang Kertasari,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115555748709147463997"">Jaya Laksana</a>'], 'photo_reference': 'AUGGfZmUrtlpRZmBrAn3-nifSqR8GGGoJEZLizJHDSPkSZjT_9B6BFLJI4fMVvfVCMLcH2a1UtzI4npyV7AyHAEfFxk3oyCEl9xQ5kgUkkFNw75Mo-RYsbWgI5bzwPOrUkncX9Xgkg7uctqETl23w9ELUJ3SjKYYtWU-IYubjMW6qb8L6ec4', 'width': 1920}]",ChIJv1EEpP1mzC0RM0sAi2NgDRU,,4.0,ChIJv1EEpP1mzC0RM0sAi2NgDRU,"['park', 'point_of_interest', 'establishment']",30,,,https://www.google.com/maps/place/?q=place_id:ChIJv1EEpP1mzC0RM0sAi2NgDRU
OPERATIONAL,"Kalimantong, dusun aidewa, Kec. Brang Ene, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84455, Indonesia","{'location': {'lat': -8.7916542, 'lng': 116.8804544}, 'viewport': {'northeast': {'lat': -8.788400550000004, 'lng': 116.881409}, 'southwest': {'lat': -8.79273875, 'lng': 116.8775906}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata air terjun,,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114324649835604387696"">A Google User</a>'], 'photo_reference': 'AUGGfZngLthJIm5MOpie5u948_FsggHnwHZklnecGPCbjF4juWcn3e_Hq22yxb3x8F7LXX0cV8rdCp0iz8S_Icu47H6_m3ec-gCQY_2J7p48DrCwP_O5gz0MmVdOduUrVWuwxGzzSLx-1QXY1Q6HozWjxeOeiR46eX_UfqVtW4_SN5PtRCZ9', 'width': 563}]",ChIJEUsS1VZhzC0R6JtOQdCtDZs,,0.0,ChIJEUsS1VZhzC0R6JtOQdCtDZs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '6V5J+85 Kalimantong, West Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3R6V5J+85'}",,https://www.google.com/maps/place/?q=place_id:ChIJEUsS1VZhzC0R6JtOQdCtDZs
OPERATIONAL,"7VF3+QC8, Dalam, Taliwang, West Sumbawa Regency, West Nusa Tenggara 84455, Indonesia","{'location': {'lat': -8.7255959, 'lng': 116.8535766}, 'viewport': {'northeast': {'lat': -8.724503420107279, 'lng': 116.8553110298927}, 'southwest': {'lat': -8.727203079892723, 'lng': 116.8526113701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Bukit not beka beka Taliwang,,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108820226501114285191"">Luqman Hakim</a>'], 'photo_reference': 'AUGGfZn2_mtYaapg2EE2AumEdktVcoC1E_4AV5Mrsp_4Qi0WO9heRkHpK8ioSMLAsw1gZN7QUSyVkn0XaMhet6BtuQWJtpbJjGdoiQmwL2jRONi9_V_KP7OL1eMDrVsjCZikulllRjOD8CoHznIIXLzpj_IdSf40v0Bo7Re4hwzy9UEpXkv5', 'width': 5472}]",ChIJ1bkhNb9nzC0RaUzgYzGXTm0,,4.2,ChIJ1bkhNb9nzC0RaUzgYzGXTm0,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",10,,,https://www.google.com/maps/place/?q=place_id:ChIJ1bkhNb9nzC0RaUzgYzGXTm0
OPERATIONAL,"Jl. Pantai Pesin Guin Batu, 2P3Q+HG4, Maluk, Sekongkang Bawah, Kec. Sekongkang, Kabupaten Sumbawa Barat, Nusa Tenggara Bar. 84457, Indonesia","{'location': {'lat': -8.9964282, 'lng': 116.7382074}, 'viewport': {'northeast': {'lat': -8.995126670107277, 'lng': 116.7395578298927}, 'southwest': {'lat': -8.997826329892721, 'lng': 116.7368581701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tropical,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117278422051533204834"">dhean kusuma</a>'], 'photo_reference': 'AUGGfZlwkORTe2Od8P8KznBSxNhzp5uaJWjaA0Yp5Raz0C9vjPlV-VvbMyTjmQM0_h963Dk8uyPpSK0Kbeyg5Ejx0dyrkiHEzoIZnF-g5sIHDSu_SAo6SDZyFoSpGT539XTpdQLLJJNZr7zVzGoCL9MT9iUgQ4d10JDnpFYNlKYbHT7HIga-', 'width': 4160}]",ChIJvQ_9oDvzzC0Ryjwx-xe67sY,,4.7,ChIJvQ_9oDvzzC0Ryjwx-xe67sY,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"{'compound_code': '2P3Q+C7 Sekongkang Bawah, West Sumbawa Regency, West Nusa Tenggara, Indonesia', 'global_code': '6P3R2P3Q+C7'}",,https://www.google.com/maps/place/?q=place_id:ChIJvQ_9oDvzzC0Ryjwx-xe67sY
OPERATIONAL,"6V47+F8, Manemeng, Brang Ene, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.793783, 'lng': 116.863341}, 'viewport': {'northeast': {'lat': -8.79243317010728, 'lng': 116.8646908298928}, 'southwest': {'lat': -8.795132829892724, 'lng': 116.8619911701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Penujan,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102932130297920591796"">anjas wadi</a>'], 'photo_reference': 'AUGGfZkbuzpIaAyBCIQ-yb31XaIxaXzYBcfIlLJkc3IOlHLMqeh5wU7C1ITNo03Eyyfh0TTtEbPTm-cRrwbEHD3JXylkltHAFohXWwY0OF3woOwtBQ-3h7hhJmzcxZLTnQXbvpNf5aJfsMK2YPqnomcITcjRW8FtjVJkgnRTqyxRPXr5P7ji', 'width': 6000}]",ChIJica5PMJhzC0RotjTBjcW9sc,,5.0,ChIJica5PMJhzC0RotjTBjcW9sc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,https://www.google.com/maps/place/?q=place_id:ChIJica5PMJhzC0RotjTBjcW9sc
OPERATIONAL,"2PCP+9P5, Sekongkang Bawah, Sekongkang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.979109099999999, 'lng': 116.7368575}, 'viewport': {'northeast': {'lat': -8.977837670107277, 'lng': 116.7383534298927}, 'southwest': {'lat': -8.980537329892721, 'lng': 116.7356537701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Rantung,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105979385987811401216"">John</a>'], 'photo_reference': 'AUGGfZnEbLdN4kxqdh-eEiiI10q0b0j_NUoUgyH9HRJOSKYQ6EwLUlefjWlH6_F3GtCwm_J66xhlg2tx8OuwJpWEe_b-8ZnZ-6kJggLxId16tWfFboKVqVIlMVeXkbPExvq8sw1Stkbv_FWFxUpmr4fURy8neQ7GbfIZH_KDEpQsesdmvH_z', 'width': 4417}]",ChIJX8sFxZrzzC0R5o8GhG-gnfc,,5.0,ChIJX8sFxZrzzC0R5o8GhG-gnfc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJX8sFxZrzzC0R5o8GhG-gnfc
OPERATIONAL,"9RRH+J7V, Mantar, Poto Tano, West Sumbawa Regency, West Nusa Tenggara 84454, Indonesia","{'location': {'lat': -8.6083818, 'lng': 116.8281757}, 'viewport': {'northeast': {'lat': -8.606988570107278, 'lng': 116.8295523298927}, 'southwest': {'lat': -8.609688229892722, 'lng': 116.8268526701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mantar Paragliding Flying Site,{'open_now': True},"[{'height': 3724, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101022919286566143501"">fajar setiawan</a>'], 'photo_reference': 'AUGGfZn146_8SGubZYnw2uF4yaHJPy7HytASuk5jd0UOmhbgZwaOUMLwFEhQNiXmByLcpaLmmwKcpgMYPznZYdb8-iqjxWV5vr71fB08169cvAOT2a8lZW1Uhlf3izmWvpp6a0hEDDeKIHy0qCh4u-jIxg7j_7ilPP58Fi-GkjK7N0uKDrQZ', 'width': 2096}]",ChIJrX-VJiRqzC0RBqV_PUNiqQ8,,4.6,ChIJrX-VJiRqzC0RBqV_PUNiqQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",571,,,https://www.google.com/maps/place/?q=place_id:ChIJrX-VJiRqzC0RBqV_PUNiqQ8
OPERATIONAL,"6R6V+MPR, Lalar Liang, Taliwang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.788251299999999, 'lng': 116.8442673}, 'viewport': {'northeast': {'lat': -8.786919520107277, 'lng': 116.8456084298927}, 'southwest': {'lat': -8.789619179892721, 'lng': 116.8429087701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pusuk Taliwang,,,ChIJCeDIVwBhzC0RaxQ4fHPHxDI,,0.0,ChIJCeDIVwBhzC0RaxQ4fHPHxDI,"['park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJCeDIVwBhzC0RaxQ4fHPHxDI
OPERATIONAL,"9RRH+H66, Mantar, Poto Tano, West Sumbawa Regency, West Nusa Tenggara 84454, Indonesia","{'location': {'lat': -8.6085836, 'lng': 116.8280215}, 'viewport': {'northeast': {'lat': -8.60724592010728, 'lng': 116.8294215298927}, 'southwest': {'lat': -8.609945579892724, 'lng': 116.8267218701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit mantar,{'open_now': True},"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111428190090787997690"">A Google User</a>'], 'photo_reference': 'AUGGfZmVeES2j7FtZffiUu9TdbdJhMen2Y10yGh6Ar4xW1o04uL4FcBZ_4jw6_MQ6_U5SgN23XCDRpcQEmRACMr00F59eUXMIk3RdxmIJ4AP8Hd97K7wZv-3OtBQU5UfyVC7KF4Rev3imP3hSYBnGDw33AXIRYQ_jRTPqX_V5Zh7Le0kvj6n', 'width': 4208}]",ChIJA_lIij5pzC0RaFxgzY7ogYg,,4.8,ChIJA_lIij5pzC0RaFxgzY7ogYg,"['tourist_attraction', 'point_of_interest', 'establishment']",62,,,https://www.google.com/maps/place/?q=place_id:ChIJA_lIij5pzC0RaFxgzY7ogYg
OPERATIONAL,"CVM3+4MF, Kokar Lian, Poto Tano, West Sumbawa Regency, West Nusa Tenggara 84454, Indonesia","{'location': {'lat': -8.5671918, 'lng': 116.8541687}, 'viewport': {'northeast': {'lat': -8.565933670107277, 'lng': 116.8555930298927}, 'southwest': {'lat': -8.568633329892721, 'lng': 116.8528933701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bukit Galau 1.,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115555748709147463997"">Jaya Laksana</a>'], 'photo_reference': 'AUGGfZkgnPBpGudSqEw7Ra3Yi9IHAntpUhJg75hvLG0ER7uCu-PxZ5UaKs4qni2oe66DlWO2YrfIpH0QvZrpcTGiiSHB4eIuL5MnPntLntGPR2DPzdEoqjPzfz3kAEeCAHUBlqFBPUmi1V1XXNCa7RAjtAQ3J9Q-I1WXWq5mPjX3aP1jGpBM', 'width': 1920}]",ChIJwY8ncwZrzC0REDD8VDUADuA,,4.5,ChIJwY8ncwZrzC0REDD8VDUADuA,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",103,,,https://www.google.com/maps/place/?q=place_id:ChIJwY8ncwZrzC0REDD8VDUADuA
OPERATIONAL,"W259+95, Talonang Baru, Sekongkang, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -9.091623, 'lng': 117.0179169}, 'viewport': {'northeast': {'lat': -9.089360400000002, 'lng': 117.0197138798927}, 'southwest': {'lat': -9.0923772, 'lng': 117.0170142201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Talonang baru,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104851140154326679291"">A Google User</a>'], 'photo_reference': 'AUGGfZnl780d9fEG61qvXjBgNX3zx6wxVah5dqIV451wyCHEs5eSR1RhPHsbNVRNYpk_LZSCs_s3AQh7D0yW-1q8eaUPw2CjOgHN70nUO98-mvY_eFomv4XMnviwmHXc8f50G8fo251P7UJnYkds9AFJ9aY85QF0AbV2m2V__IQEuXJjjLG7', 'width': 4080}]",ChIJK5wfVpGZzC0RyFGVlWXW-Pg,,5.0,ChIJK5wfVpGZzC0RyFGVlWXW-Pg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJK5wfVpGZzC0RyFGVlWXW-Pg
OPERATIONAL,"7XJV+WP, Bangkat Monteh, Brang Rea, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.7116194, 'lng': 116.9879915}, 'viewport': {'northeast': {'lat': -8.710169820107279, 'lng': 116.9892259798927}, 'southwest': {'lat': -8.712869479892722, 'lng': 116.9865263201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BENDUNGAN BINTANG BANO,,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113395494655883879634"">Ardian Aah</a>'], 'photo_reference': 'AUGGfZlJmwLQ1XtZcMQVu5h9DuqXKMtLtm6lSixThkyQV-aQQtXN4mgkS1qQyemhoZyMPnLOnm6Ram0AfXs2ig1siLwBoQ-Pm8Eo7ZFICGWyPFtBnODAUbpTqnHUNc7KuA0bkQ9q_dqASRRgeAtKkapLMhz-z816zjIU65l79SnXyyAACbyI', 'width': 4000}]",ChIJhfYMqMt7zC0RUNhjSQxfwps,,4.5,ChIJhfYMqMt7zC0RUNhjSQxfwps,"['tourist_attraction', 'point_of_interest', 'establishment']",78,,,https://www.google.com/maps/place/?q=place_id:ChIJhfYMqMt7zC0RUNhjSQxfwps
OPERATIONAL,"GR2M+99R, Poto Tano, West Sumbawa Regency, West Nusa Tenggara, Indonesia","{'location': {'lat': -8.499010799999999, 'lng': 116.8333913}, 'viewport': {'northeast': {'lat': -8.497779170107277, 'lng': 116.83594865}, 'southwest': {'lat': -8.500478829892721, 'lng': 116.83253885}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gili Kenawa,,"[{'height': 404, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105631936060248665215"">A Google User</a>'], 'photo_reference': 'AUGGfZk0Zl3eHi_rDVV7CMsCMXGbOR5a3xwezgUxAFz0vmEPxkI7Ywt9tzQ7SocGshillVo2R6I6LiJt4l7cEdFjx3BFGoSjWPewPP3Q4kUCK3irkEQLEkL1x8ULMDOlwv8vxLtJkwbjQ7_nbvp7H3WR5-TLsfNfVv73XT2j4_d8ARXpFno3', 'width': 720}]",ChIJf3URN-kVzC0Rm_nUcCF2XcQ,,4.7,ChIJf3URN-kVzC0Rm_nUcCF2XcQ,"['tourist_attraction', 'point_of_interest', 'establishment']",40,,,https://www.google.com/maps/place/?q=place_id:ChIJf3URN-kVzC0Rm_nUcCF2XcQ
