business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"3C34+GQ5, Puncak Jl. Pining, Uning Sepakat, Kec. Dabun Gelang, Kabupaten Gayo Lues, Aceh 24655, Indonesia","{'location': {'lat': 4.0533516, 'lng': 97.4073604}, 'viewport': {'northeast': {'lat': 4.054834879892723, 'lng': 97.40878572989273}, 'southwest': {'lat': 4.052135220107279, 'lng': 97.40608607010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Genting,ChIJb5xep4m_OTARjnZiwbC0-38,3.9,ChIJb5xep4m_OTARjnZiwbC0-38,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107380905163533042821"">putra ananda</a>'], 'photo_reference': 'AUGGfZmaGs-7IRaxQvREAta9CrdiPgzvCnwCxHTLUKYGJ_OScANyRRD4POIQ6-ET1tznszMX8bKo7cHmY4WUUwVZ5sEQdpB6Y93kZwAtIDYkbAz754V3YQcI-Phh1Cef37IstlIrNZhalqmmOfp--StdSVlkZOicwg6DjF1xGnj07H52SujU', 'width': 2268}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJb5xep4m_OTARjnZiwbC0-38
OPERATIONAL,"X8RJ+Q34, Kampung Jawa, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.991898099999999, 'lng': 97.33019999999999}, 'viewport': {'northeast': {'lat': 3.992858979892723, 'lng': 97.33171872989273}, 'southwest': {'lat': 3.990159320107279, 'lng': 97.3290190701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Am malik,ChIJU21N4N2XOTAR2EWtQVqcCx0,5.0,ChIJU21N4N2XOTAR2EWtQVqcCx0,"['lodging', 'point_of_interest', 'establishment']",2.0,"[{'height': 4896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103981102660986437967"">yayats sinaga</a>'], 'photo_reference': 'AUGGfZmFRS5O8g_S6X66vW1yc2YQjBgz4Ojnj1nylhy2nzEQHGmOVMXfvouwdXelazeGrYiY3EeZ02bhe1HLeoq8jgWJ4P74x-9vZsfYntiViZKUGcT3hM0Nxg4LtUhkTEmKur9bFa_StMB9AVS8hvlL570q1F4ppNs2v1RDqJjqxV13SCPi', 'width': 4896}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJU21N4N2XOTAR2EWtQVqcCx0
OPERATIONAL,"54R3+JJ9, Kenyaran, Pantan Cuaca, Gayo Lues Regency, Aceh 24661, Indonesia","{'location': {'lat': 4.1915486, 'lng': 97.10411119999999}, 'viewport': {'northeast': {'lat': 4.192898429892721, 'lng': 97.10546102989272}, 'southwest': {'lat': 4.190198770107277, 'lng': 97.10276137010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantan cuaca,ChIJa6bygU6lOTARQoFQEn7Qx7E,4.7,ChIJa6bygU6lOTARQoFQEn7Qx7E,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105377243732955636143"">A Google User</a>'], 'photo_reference': 'AUGGfZlTy2QPhKB3j9rvNDFrmqHOOEuKSsLgDq4p4aZnyLdwcRYYdTa97pJBSObxhFUqXqgCt0dzSlFtkXtiri52opnqF3F7BXZmu2fttUvOm3IojRv-g5KWlIDJzFWwaJkXP14HT8VdIMOmsEkGbVzIXwMOFUyo9DO99FK09edxWontNy7u', 'width': 3120}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJa6bygU6lOTARQoFQEn7Qx7E
CLOSED_TEMPORARILY,"W9P8+2C, Palok, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9350013, 'lng': 97.36610069999999}, 'viewport': {'northeast': {'lat': 3.936956779892722, 'lng': 97.36689045}, 'southwest': {'lat': 3.934257120107278, 'lng': 97.36373145}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEREMPUSEN M.SYAUQIE,ChIJN5YlNaqTOTAR-E0zdznGpV4,5.0,ChIJN5YlNaqTOTAR-E0zdznGpV4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJN5YlNaqTOTAR-E0zdznGpV4
OPERATIONAL,"Penampaan Uken, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9914086, 'lng': 97.34248749999999}, 'viewport': {'northeast': {'lat': 3.992780229892722, 'lng': 97.34390277989272}, 'southwest': {'lat': 3.990080570107278, 'lng': 97.34120312010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PT. Grand Darussalam Tour & Travel Cabang Gayo Lues,ChIJ6ePRcGuXOTARtMV32Tx0Nqc,5.0,ChIJ6ePRcGuXOTARtMV32Tx0Nqc,"['point_of_interest', 'establishment']",2.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104655880855164930648"">A Google User</a>'], 'photo_reference': 'AUGGfZlGgUQWxDrtvXpn0JgFhvccHmnRdNBsg4Zzla5C4jS_IIlBRQvt4HUqSVSTgokRjFklaGSSbgBc9tV96fY8k4xVGOMwUs7UtDbcRIm7Oo6MpS5DwrL99nfM_NXdFMJnMQsjLzI3t4OcW_EwOd5iYzYqHc0AdeC7njFbwsDt0v4WzUUu', 'width': 4608}]",{'open_now': True},"{'compound_code': 'X8RR+HX Penampaan Uken, Gayo Lues Regency, Aceh, Indonesia', 'global_code': '6MMVX8RR+HX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ6ePRcGuXOTARtMV32Tx0Nqc
OPERATIONAL,"X8HW+6VC, Gele, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9781201, 'lng': 97.34707309999999}, 'viewport': {'northeast': {'lat': 3.979464579892721, 'lng': 97.34836357989273}, 'southwest': {'lat': 3.976764920107277, 'lng': 97.34566392010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WISMA MARINA,ChIJZ0QMBo6XOTAR6MWNG_xvcCo,4.7,ChIJZ0QMBo6XOTAR6MWNG_xvcCo,"['lodging', 'point_of_interest', 'establishment']",3.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112226691324314347022"">Boy Tree</a>'], 'photo_reference': 'AUGGfZkCxzhVHfqrhTH15HsD7HFjXa9sMUVSEbaFgsloUbe1YeV16lqT4Cr1cE-6-I8KnATqkawSrxT-U4lXiOQiK77oYOMEnHS4HXA8-JUVVXb_JC_1Bqd4fIKeqMMH_FYBZnaW5Q_aDkezhwzaiKpAXwlDf-OIRs9Ggo9cz274E9-0Qdz6', 'width': 1920}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ0QMBo6XOTAR6MWNG_xvcCo
OPERATIONAL,"Jl. Sesik No.210, Dusun Logon, Kp. Jawa, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 24653, Indonesia","{'location': {'lat': 3.9921459, 'lng': 97.3330823}, 'viewport': {'northeast': {'lat': 3.993591079892722, 'lng': 97.33442492989272}, 'southwest': {'lat': 3.990891420107278, 'lng': 97.33172527010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nanda Rezkiadi,ChIJ2UyjlPKXOTARrzpJ3UZOTRc,4.5,ChIJ2UyjlPKXOTARrzpJ3UZOTRc,"['point_of_interest', 'establishment']",2.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103100365855175591417"">Nanda Rezkiadi</a>'], 'photo_reference': 'AUGGfZl-aDyz5GJhqXp-NzPzsMIDmYsQzw2kQpv_5_k0A6A68WJ1nXbrj46JBD8Pao-ZPVUz8Mb4gxYR8rH2Gvg2zZG8TtRpwCHtd3M5R4WsE59pZ7x46CyrsL50gyNJFyG6xUMnj8Y7YWl5MFCQev5mLVw_l07F0if6wflvTjbMRSnRCwU', 'width': 4160}]",,"{'compound_code': 'X8RM+V6 Kampung Jawa, Gayo Lues Regency, Aceh, Indonesia', 'global_code': '6MMVX8RM+V6'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ2UyjlPKXOTARrzpJ3UZOTRc
OPERATIONAL,"3453+H4, Rime Raya, Terangun, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 4.0589086, 'lng': 97.1028418}, 'viewport': {'northeast': {'lat': 4.060258429892721, 'lng': 97.10419162989272}, 'southwest': {'lat': 4.057558770107277, 'lng': 97.10149197010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Puncak bur pintu rime,ChIJxyEFDAChOTARbEwQdde6914,5.0,ChIJxyEFDAChOTARbEwQdde6914,"['lodging', 'point_of_interest', 'establishment']",1.0,"[{'height': 6144, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113553686545902694880"">A Google User</a>'], 'photo_reference': 'AUGGfZka1gLAGaycQYIIY1yWgHIHgu2MZOz6Jk73bXG6o2oVR1pAF3Xxr2G8KISZfb2pDC1CzOeMZjSNS_85f5PSZFGOpHHBiw7MMjlXakOR0oNfc5uGk5nOcNOaA18amrsKNv5Dyy4EDntpmKysdM_KnXLmTl4S_BO7IXBlj5-e1WnYc-ym', 'width': 8160}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJxyEFDAChOTARbEwQdde6914
OPERATIONAL,"X7J3+3JF, Beranang, Kutapanjang, Gayo Lues Regency, Aceh 24655, Indonesia","{'location': {'lat': 3.9801968, 'lng': 97.2540564}, 'viewport': {'northeast': {'lat': 3.981546629892723, 'lng': 97.25540622989271}, 'southwest': {'lat': 3.978846970107278, 'lng': 97.25270657010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mr. Jali rain forest bungalow,ChIJW4RL4PeZOTARATm6GRnhotY,4.8,ChIJW4RL4PeZOTARATm6GRnhotY,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 721, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105067535857588549732"">muhammadnabil nabil</a>'], 'photo_reference': 'AUGGfZlUCHvTJvcqJdaE30ZjmMJxrEK-z8-0lBD_8W4HgyRPDpuJp1jCAE9ViaBXM-_QJ9eRTtQ0MtseSxEnvABCEZVo7WbzkPUFNXxqn2tuO4Nu_oNtF5ZJ1g8HnZGAB423HEXm1a-xisgwYUJ8iELRZBz12p6hCDMyBYFCDcR1QUBstaN4', 'width': 1280}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJW4RL4PeZOTARATm6GRnhotY
OPERATIONAL,"Jl. Porang Ayu-Sesik, Gg. Saudara, Kp. Jawa, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 25653, Indonesia","{'location': {'lat': 3.9906301, 'lng': 97.33366199999999}, 'viewport': {'northeast': {'lat': 3.992005529892722, 'lng': 97.33504142989273}, 'southwest': {'lat': 3.989305870107278, 'lng': 97.33234177010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Legen Hotel dan Homestay Blangkejeren,ChIJ7y9lciOXOTARFL5sN31NBHA,4.4,ChIJ7y9lciOXOTARFL5sN31NBHA,"['cafe', 'lodging', 'store', 'food', 'point_of_interest', 'establishment']",48.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106440197663015820691"">A Google User</a>'], 'photo_reference': 'AUGGfZnWMFWySjaBjf8_33CRD6iBgrnHlTX3mURRhQ_vTggGLolhkDxf5QSfnzpf6jpCQSyBA1L2H9PuOQ9g6qx7TyWo6hsfe8_9Vcu7JiyT0ySyRm16bKEw__J3SbfTPD6oe8pt7tETtphr0vaqwaT_sw_THNStiaAvnRS-2bU9BDpOdS58', 'width': 1600}]",,"{'compound_code': 'X8RM+7F Kampung Jawa, Gayo Lues Regency, Aceh, Indonesia', 'global_code': '6MMVX8RM+7F'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ7y9lciOXOTARFL5sN31NBHA
OPERATIONAL,"X8VP+XQ7, Kampung Jawa, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9949519, 'lng': 97.3367882}, 'viewport': {'northeast': {'lat': 3.996253929892722, 'lng': 97.33813912989272}, 'southwest': {'lat': 3.993554270107278, 'lng': 97.33543947010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,wisma bunda,ChIJ9TY_GYaXOTARGab8DTze-68,4.1,ChIJ9TY_GYaXOTARGab8DTze-68,"['lodging', 'point_of_interest', 'establishment']",10.0,"[{'height': 1907, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109230174023243392114"">Zulfikar Harun</a>'], 'photo_reference': 'AUGGfZkWnfaZPwxsALqfeceMTUVnvMH7rqJR_IQ4cMVzURt4fjAGfnpxbYwX7YzrDwu2lzv0NQxaTqc9S8nDY_xpwyJPvC46j6Dxl8QeUzzRqEPhcHMFKkx5Iy_NbKFtSCbqjE53ZB_iQl4hTeJIYKzpw2X6lsx-qXZ2lthB77hfnVa7MqGV', 'width': 2840}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9TY_GYaXOTARGab8DTze-68
OPERATIONAL,"X8WV+GC8, Unnamed Road, Durin, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 24653, Indonesia","{'location': {'lat': 3.9962784, 'lng': 97.3436155}, 'viewport': {'northeast': {'lat': 3.997628629892722, 'lng': 97.34492847989272}, 'southwest': {'lat': 3.994928970107278, 'lng': 97.34222882010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Nadia,ChIJS6IWA1OXOTARLAR8JNttRhk,4.5,ChIJS6IWA1OXOTARLAR8JNttRhk,"['lodging', 'point_of_interest', 'establishment']",13.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS6IWA1OXOTARLAR8JNttRhk
OPERATIONAL,"X8VP+V5M, Jl. Kol Muhamadin, Kp. Jawa, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 24653, Indonesia","{'location': {'lat': 3.9947213, 'lng': 97.33540710000001}, 'viewport': {'northeast': {'lat': 3.996091479892721, 'lng': 97.33675602989274}, 'southwest': {'lat': 3.993391820107277, 'lng': 97.33405637010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor cabang AL- falah tour and travel umroh,ChIJy8r5kpaXOTARp-DQRRW22X8,3.7,ChIJy8r5kpaXOTARp-DQRRW22X8,"['travel_agency', 'point_of_interest', 'establishment']",3.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108799546146751699959"">A Google User</a>'], 'photo_reference': 'AUGGfZlryTQSAuqpv56cKcNPCkBh4RVf2gXpob3d4NjDtOiKb3W7s18qmWbNDPD6nPKP5EO4o3laQJHk2RFWq_gFVxVSSMF67LrEuyfpKtFEw38EZ7Q48dFrUwpwnxg82nX2XLVcuREd_4c32AqaB4IFz1rTDhJDofxjcvj6trb1qa0CyOmu', 'width': 1080}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJy8r5kpaXOTARp-DQRRW22X8
OPERATIONAL,"556G+G2, Kenyaran, Pantan Cuaca, Gayo Lues Regency, Aceh 24661, Indonesia","{'location': {'lat': 4.1613513, 'lng': 97.1750265}, 'viewport': {'northeast': {'lat': 4.1635866, 'lng': 97.17683192989271}, 'southwest': {'lat': 4.160606199999999, 'lng': 97.17413227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kala Kenyaran,ChIJ2TgOUjCnOTAR14KkpZV60H0,0.0,ChIJ2TgOUjCnOTAR14KkpZV60H0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2TgOUjCnOTAR14KkpZV60H0
OPERATIONAL,"X8WP+3W, Kampung Jawa, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9951412, 'lng': 97.3372741}, 'viewport': {'northeast': {'lat': 3.996372929892722, 'lng': 97.33864262989273}, 'southwest': {'lat': 3.993673270107278, 'lng': 97.3359429701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gayo lues Hotel Arinoval,ChIJ00G1T9qXOTARTXTvqbXRssQ,4.4,ChIJ00G1T9qXOTARTXTvqbXRssQ,"['cafe', 'lodging', 'food', 'point_of_interest', 'establishment']",32.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110591663223806733961"">Hotel Ari Noval</a>'], 'photo_reference': 'AUGGfZlaEy6ROhzIGIWLdC9UzYLisua9H7PnMC5FxjRcNbi_Iogdm9Re5ZGta55A5vNGh_5pZDs71TXsWKQF7x_Pecrh8GbRhB1vtOb_81yVIRm38RHS3wo_-nHSJRv9XE1I3LPAF7pHgQeos2OUgTsm9vZOUy3RxwoufEu9cYoZBFKP0OCL', 'width': 6000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ00G1T9qXOTARTXTvqbXRssQ
OPERATIONAL,"Lempuh, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9613345, 'lng': 97.3455822}, 'viewport': {'northeast': {'lat': 3.962711779892722, 'lng': 97.34702792989272}, 'southwest': {'lat': 3.960012120107278, 'lng': 97.34432827010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Gaterbas Coffee Roastery,ChIJJS8hzLWXOTAR4VGx3QGUbfY,4.0,ChIJJS8hzLWXOTAR4VGx3QGUbfY,"['cafe', 'food', 'point_of_interest', 'establishment']",81.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108751415756809791032"">Irham Na</a>'], 'photo_reference': 'AUGGfZniNO4ipPFIoE3SuZzSUo-MAoKUGiNs7IAfXw1xP1i0AdQaCFXtxn_yBAvANQCzkhNzLsvvLOXPa0B6ljyLWFPRm0OjY4DmnVOGIcB1HQYpkeVMlhJoQa-YugurwSSdBEanerbii-nvez2MzwQ9FeY3rnHolY4EguCSWTK9x_gllotM', 'width': 4160}]",{'open_now': False},"{'compound_code': 'X86W+G6 Lempuh, Gayo Lues Regency, Aceh, Indonesia', 'global_code': '6MMVX86W+G6'}",,2.0,https://www.google.com/maps/place/?q=place_id:ChIJJS8hzLWXOTAR4VGx3QGUbfY
OPERATIONAL,"469X+WF, Rak Lintang, Kec. Rikit Gaib, Kabupaten Gayo Lues, Aceh, Indonesia","{'location': {'lat': 4.1197916, 'lng': 97.2486682}, 'viewport': {'northeast': {'lat': 4.120938829892721, 'lng': 97.24965732989273}, 'southwest': {'lat': 4.118239170107278, 'lng': 97.24695767010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing Rak Lintang,ChIJ9URkqJmlOTAROh4bhusMZbQ,0.0,ChIJ9URkqJmlOTAROh4bhusMZbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117739110217385884368"">A Google User</a>'], 'photo_reference': 'AUGGfZkid_9aipj380xU-nGKj6ygdJjG41VpaRNyWSj6TGsy3qhdWEdPd8TFKGFCrtn8XEfKooPtATzDvlhrdfHpItppziY9dWxWADJ5J51clyuDIVCouNkQkLmwD765SJZbk4CxQvOmgMtZfUXwy0G1OykehAN1ulGZIssOiQuEFa9UCNmt', 'width': 3413}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9URkqJmlOTAROh4bhusMZbQ
CLOSED_TEMPORARILY,"W9R6+9W8, Palok, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9409241, 'lng': 97.36232749999999}, 'viewport': {'northeast': {'lat': 3.941852579892722, 'lng': 97.36342022989271}, 'southwest': {'lat': 3.939152920107278, 'lng': 97.36072057010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Empus ni syauqie,ChIJdTlIo9GTOTARoRW9DT2oKLk,0.0,ChIJdTlIo9GTOTARoRW9DT2oKLk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJdTlIo9GTOTARoRW9DT2oKLk
CLOSED_TEMPORARILY,"W92J+Q42, Agusen, Blangkejeren, Gayo Lues Regency, Aceh 24653, Indonesia","{'location': {'lat': 3.9018924, 'lng': 97.3802797}, 'viewport': {'northeast': {'lat': 3.903792479892723, 'lng': 97.38459654999997}, 'southwest': {'lat': 3.901092820107279, 'lng': 97.37884075000002}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ekowisata (LPHD Gembulo Berkah) Agusen,ChIJg6eiRRSTOTARA1TbuPU6_24,0.0,ChIJg6eiRRSTOTARA1TbuPU6_24,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJg6eiRRSTOTARA1TbuPU6_24
CLOSED_TEMPORARILY,"27CJ+XJM, Tampeng Musara, Kutapanjang, Gayo Lues Regency, Aceh, Indonesia","{'location': {'lat': 4.022456, 'lng': 97.2815316}, 'viewport': {'northeast': {'lat': 4.023557679892722, 'lng': 97.28304662989271}, 'southwest': {'lat': 4.020858020107278, 'lng': 97.28034697010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Umum Blah Rata & Blah Gajah Tampeng,ChIJhbUynRiXOTARamjS2tXPhZc,0.0,ChIJhbUynRiXOTARamjS2tXPhZc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJhbUynRiXOTARamjS2tXPhZc
CLOSED_TEMPORARILY,"W93M+PJ8, Jl. Budi Waseso, Agusen, Kec. Blangkejeren, Kabupaten Gayo Lues, Aceh 24655, Indonesia","{'location': {'lat': 3.9042967, 'lng': 97.38407289999999}, 'viewport': {'northeast': {'lat': 3.905614179892722, 'lng': 97.38529547989273}, 'southwest': {'lat': 3.902914520107278, 'lng': 97.38259582010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Kopi Agusen Budi Waseso,ChIJjSqryUeTOTAR5_gpwLN0KZo,5.0,ChIJjSqryUeTOTAR5_gpwLN0KZo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101876598219217955191"">Jasvira Sautisa</a>'], 'photo_reference': 'AUGGfZm78aEc6cAp_Wc7Kq_IFfBFy4I0K5nTdGRhqKlbG84vU5LbXL1wun944B7M6yanm1CG8HeBaYP7MM6myK20a4pyzzlOgOBTcrpwpZ3UTUiwpwggHpi1rSv-CvRGoOqyxiuJL67EDgemz4ogH4jXh1GziAMDk1ZfraHuOuAuguQWoyaG', 'width': 3000}]",,,True,,https://www.google.com/maps/place/?q=place_id:ChIJjSqryUeTOTAR5_gpwLN0KZo
CLOSED_TEMPORARILY,"556J+3P, Kenyaran, Pantan Cuaca, Gayo Lues Regency, Aceh 24661, Indonesia","{'location': {'lat': 4.1601555, 'lng': 97.1817662}, 'viewport': {'northeast': {'lat': 4.161792529892721, 'lng': 97.18305982989273}, 'southwest': {'lat': 4.159092870107277, 'lng': 97.18036017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uning Kenyaran,ChIJ4c7MlSKlOTARaEPL3SYEhBA,0.0,ChIJ4c7MlSKlOTARaEPL3SYEhBA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ4c7MlSKlOTARaEPL3SYEhBA
