business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"Jl. KH. Dhofir Munawwar, Sukorejo, Sumberejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.755886100000001, 'lng': 114.2791719}, 'viewport': {'northeast': {'lat': -7.754486420107276, 'lng': 114.2805457798927}, 'southwest': {'lat': -7.75718607989272, 'lng': 114.2778461201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Kelengkeng Biung 1,ChIJ68q8yMop0S0R1giiKN3y12o,5.0,ChIJ68q8yMop0S0R1giiKN3y12o,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100914331034937354811"">A Google User</a>'], 'photo_reference': 'AUGGfZlFSF_XbmfI9WRnWpNp_kxOIL0cdAFTcLtzMTvzbuGxX7MdegmwlGKrIKHS5Q-CTRf7kRcksJlW4LP4d24dRq-Z4Uf2h-L_9ccOjANrVBtgK9vp0s_QfsGyNcK3FZ-zVleOgE97I1TwYOWbOqTw7qe6vyzu-p5hEyKr3J6ekdqnsPnV', 'width': 2252}]",{'open_now': False},"{'compound_code': '67VH+JM Sumberejo, Situbondo Regency, East Java, Indonesia', 'global_code': '6P4P67VH+JM'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ68q8yMop0S0R1giiKN3y12o
OPERATIONAL,"5FH6+HF, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.821102, 'lng': 114.461165}, 'viewport': {'northeast': {'lat': -7.819741970107279, 'lng': 114.4623219298927}, 'southwest': {'lat': -7.822441629892723, 'lng': 114.4596222701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing batu hitam,ChIJI5l7-HAj0S0RdZ2GzXO9fCM,4.7,ChIJI5l7-HAj0S0RdZ2GzXO9fCM,"['tourist_attraction', 'point_of_interest', 'establishment']",25,"[{'height': 4248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113837491928246346081"">hendy triwasana</a>'], 'photo_reference': 'AUGGfZkykUMvOiIF5gswIpJqibLpWg0MVvH1dSXv1MW0kD1Ue5Ayn5cBXZIeaT_hYj-aCq8kneW7I8byX6zHW3vXacSldH7idgOYCN9eIyIHwrAtxhT3skRPrj5roe-hsTc0fcfsXdioxKtdgwDxo4q0sd_oaPHrDin6l8rALRNXIbaa7F8N', 'width': 5664}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJI5l7-HAj0S0RdZ2GzXO9fCM
OPERATIONAL,"777M+3R6, Sukorejo, Sumberejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.737325199999999, 'lng': 114.2845209}, 'viewport': {'northeast': {'lat': -7.735634970107277, 'lng': 114.2854676298927}, 'southwest': {'lat': -7.738334629892721, 'lng': 114.2827679701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lebuk,ChIJByggt7LX0C0R0igYu884jkI,4.5,ChIJByggt7LX0C0R0igYu884jkI,"['tourist_attraction', 'point_of_interest', 'establishment']",71,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106993209616543538655"">123 lazim</a>'], 'photo_reference': 'AUGGfZnRaorM0nRr8Vt1gfTHIufsMsYhck3T71xhMby7CPX8EU4nASIPiO0PYNVA6s6e7Ftpm-kNDYevXCb9pdWP2769L2jDdkrDgwWejUO6ql3sA6vmrb9lKWVn5szi9ZqKZ8y4dG3st2oUTgv3kLeFlykRx0GmFVxmqMy9iVbUkUQH1hI', 'width': 4608}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJByggt7LX0C0R0igYu884jkI
OPERATIONAL,"69VF+PHW, Jalan Raya, Area Hutan/Kebun, Sumberwaru, Banyuputih, Situbondo Regency, East Java 68374, Indonesia","{'location': {'lat': -7.7556466, 'lng': 114.3739592}, 'viewport': {'northeast': {'lat': -7.754160820107278, 'lng': 114.3748507798927}, 'southwest': {'lat': -7.756860479892722, 'lng': 114.3721511201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"Pantai Bilik Sijile, Situbondo",ChIJraYF35sn0S0R_Ew5epB8KwE,4.5,ChIJraYF35sn0S0R_Ew5epB8KwE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",127,"[{'height': 4224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110315038699908094646"">JHON R. TAMBUNAN</a>'], 'photo_reference': 'AUGGfZlYNziVGhPhyFY1jObUVFn70tUlpdjU2ZkpthBaXTpHiQ-n-HHMLIejG2VVcDfGF_Rd_jHPce6zSd2fxudRFgKpff3ObavXENNkNAH7BRXD_siLwQg5m47aJA8GcpNT3Ccz0fmPDrPd5POZa-Jih7t8evqlwSAc2WsMunz4ppER8V83', 'width': 5632}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJraYF35sn0S0R_Ew5epB8KwE
OPERATIONAL,"39JQ+363, Jl. Pandean, Randu Agung, Wonorejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.919867900000001, 'lng': 114.3880612}, 'viewport': {'northeast': {'lat': -7.918666470107278, 'lng': 114.3894845298927}, 'southwest': {'lat': -7.921366129892722, 'lng': 114.3867848701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Menara Pandang Taman Nasional Baluran,ChIJOUyKngY70S0RAo0EjDz5fqo,4.6,ChIJOUyKngY70S0RAo0EjDz5fqo,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 625, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104775698867967219238"">A Google User</a>'], 'photo_reference': 'AUGGfZkac5ktzS0--t3Tpw5EK4pVh4G1ta14FdGv-V8YYSf7BXzODt1mpbIroPbymxm1GQd3zI4mbsIDSJtbS5bTl3v3StKVEqnrUaVfh7FWBJC_S7VwauBjEnj_u2B8EaSJs1vYZo7lsGnq-ucscj9IpP_Rmir6Dxg_ecBG2CNln6TMXCs5', 'width': 625}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJOUyKngY70S0RAo0EjDz5fqo
OPERATIONAL,"69RJ+52, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur, Indonesia","{'location': {'lat': -7.756679399999999, 'lng': 114.3790245}, 'viewport': {'northeast': {'lat': -7.755095750000002, 'lng': 114.38009385}, 'southwest': {'lat': -7.761430349999999, 'lng': 114.37581645}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bilik Jedding,ChIJ_R1sgMAn0S0R1Nn9eiCBTaY,4.7,ChIJ_R1sgMAn0S0R1Nn9eiCBTaY,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104399402299956087134"">A Google User</a>'], 'photo_reference': 'AUGGfZmDlVIjuuCiESK7beyprtzMEqOPnjVnpeDp9nh8i41Lh4kx4rsNhJL9e72JGYvFeXvdd5WpS2kk9U544PD71Nepbf5kjpP97aUdz-9Ya7_TGGcX8RR9hy7PVva69jQai80Yol4HYknGR3pqLFqPinQjp_4aP0QNHP22EdnmIaUCap5M', 'width': 4000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_R1sgMAn0S0R1Nn9eiCBTaY
OPERATIONAL,"6CC6+MV2, Labuhan Merak, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.778358, 'lng': 114.412156}, 'viewport': {'northeast': {'lat': -7.777178570107277, 'lng': 114.4132382298927}, 'southwest': {'lat': -7.779878229892721, 'lng': 114.4105385701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Trisik,ChIJb9P2Jdkm0S0Rf-ZdF6uYrDw,4.6,ChIJb9P2Jdkm0S0Rf-ZdF6uYrDw,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113838139912170314202"">jen zainul arifin</a>'], 'photo_reference': 'AUGGfZn8GPUddL25VVVPO8FRHmVREkVQIy60mB7rOeMjnPv7UGDJwuHR8KDqwhYP4rX34omd3IvRy8UxQT5LBzbWZZ1WA3bFsTzqSXnVth5frsTFHR9UisnKDqxphC06aXdR2dNZ8O24C6ibx8lKWNXbNgX6Ux8rvty9NJ_2ugm1M_-LkDgb', 'width': 4160}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJb9P2Jdkm0S0Rf-ZdF6uYrDw
OPERATIONAL,"5F47+W24, Jalan Taman Nasional Baluran, Randu Agung, Wonorejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.8427352, 'lng': 114.462573}, 'viewport': {'northeast': {'lat': -7.841300620107278, 'lng': 114.4637575298927}, 'southwest': {'lat': -7.844000279892722, 'lng': 114.4610578701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kahona Baluran,ChIJv9AcQe4j0S0R08PF2aVzKpQ,4.9,ChIJv9AcQe4j0S0R08PF2aVzKpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116157562414769851638"">A Google User</a>'], 'photo_reference': 'AUGGfZmlY_nZIe-UssdoQTFJVVmoM4C7yWmR6QYLPZi1AFW7Vwxqb66ENQsDHYItL8JP8zVg10BSXmQkqLhD0idTD74Ma5-ZanvWaLsz1GybOeB4mM1rfgM6QkuyT8C37LQTBUON0k38rMXhoJ0aLxRGfjHQH-Kq6idBE90X_MbWd3adlEEQ', 'width': 4160}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJv9AcQe4j0S0R08PF2aVzKpQ
OPERATIONAL,"5F97+2G5, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.832480999999999, 'lng': 114.463847}, 'viewport': {'northeast': {'lat': -7.83159985, 'lng': 114.4656826}, 'southwest': {'lat': -7.835124449999999, 'lng': 114.4583402}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pantai Kajang,ChIJt0hA9scj0S0RH82VVRvjH-w,4.6,ChIJt0hA9scj0S0RH82VVRvjH-w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",5,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106714440493011413630"">hans rusly</a>'], 'photo_reference': 'AUGGfZnJ-yIKVUqYTxDnKJrmqgZbJ1aZaGB8AQGR73wUdVFA_OW64cSVeN2lRUv7zcYh5Qjl4QsJze2-G6VG3TYT7g86b2tkNE97wPPTr2Fkj_1faXMy86OXuLvk_D5Ux9Bi8L92t5AR0MWKCKCmDyDic2Ki_AF6dtYCOX4TGnMPXqXb3gTV', 'width': 4160}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJt0hA9scj0S0RH82VVRvjH-w
OPERATIONAL,"39GW+HM6, Kendal, Wonorejo, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.9235966, 'lng': 114.3966287}, 'viewport': {'northeast': {'lat': -7.922246770107278, 'lng': 114.3979785298927}, 'southwest': {'lat': -7.924946429892722, 'lng': 114.3952788701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam renang GEO PARK,ChIJMauvGyI70S0Rh4gXgs1pFRE,4.6,ChIJMauvGyI70S0Rh4gXgs1pFRE,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110407030570830487222"">A Google User</a>'], 'photo_reference': 'AUGGfZn0KoFYQnfCVbMbUqVLqoCiC7xZMOJWsPPd2zWjLozPilgBNbsTP1iGXp3mS2FNswqN8EApZHkaA4w7HKCLTej2f8LyodP5qTT6ZhwWVetoUCWioOG0drMdddnfGJ_-_QQXCvC93wfipKtTuuuXrmluJiBWQKTKMTTvotVh6mqAxdm9', 'width': 1080}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJMauvGyI70S0Rh4gXgs1pFRE
OPERATIONAL,"5F46+69Q Taman nasional baluran, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.8444162, 'lng': 114.4609706}, 'viewport': {'northeast': {'lat': -7.842835520107276, 'lng': 114.4621644298927}, 'southwest': {'lat': -7.84553517989272, 'lng': 114.4594647701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bama beach,ChIJ______8k0S0RQTO-WH-j-lc,4.4,ChIJ______8k0S0RQTO-WH-j-lc,"['tourist_attraction', 'point_of_interest', 'establishment']",323,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111133933202893615132"">Dicky Channel</a>'], 'photo_reference': 'AUGGfZnwbOtq22poGbAxRhdYMIKdioJclDYI3lctNClYM5yu3Fe3rwTs5hio2BJgvqg90uUOJM0uVEwjmye4CBMhIhsxBoWAU8iaStFKrMgqwvmd44XpX8OsOgTYaAStwSEMawY0WlWL9W57RDQgr99OoO6P-qSw5xtD7t2AH8ZFl_R73kY', 'width': 4160}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ______8k0S0RQTO-WH-j-lc
OPERATIONAL,"2WVG+MR4, Pengkeringan, Banyuputih, Kec. Banyuputih, Kabupaten Batang, Jawa Tengah 51271, Indonesia","{'location': {'lat': -6.9558521, 'lng': 109.9270759}, 'viewport': {'northeast': {'lat': -6.953842770107278, 'lng': 109.9277596}, 'southwest': {'lat': -6.956542429892722, 'lng': 109.9250248}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Objek Wisata Sri Gunung,ChIJTzG_H2E_cC4RS3oFdg-hOzQ,4.0,ChIJTzG_H2E_cC4RS3oFdg-hOzQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",62,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109391199878990264251"">Oni_ 507</a>'], 'photo_reference': 'AUGGfZmtKPr8oUSGVpuHcjrQm98tBGPyi8Xlj2Bmf3z7UoobGMWYIVSmJpff0r289nJzLkIFOfJyosHTUWJzeVlOAdNFtZ717Z4kUB9azNS4Jx5XlcRqlwati-e61-CyK3z90q6Wv60U-4gEqu4cS4bT1-5mysfUL-YULVM5XhswmAdU-pjb', 'width': 4160}]",{'open_now': True},,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJTzG_H2E_cC4RS3oFdg-hOzQ
OPERATIONAL,"6CC7+M7P, Area Taman nasional Baluran, Desa Merak, Labuhan Merak, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur, Indonesia","{'location': {'lat': -7.778289000000001, 'lng': 114.4131955}, 'viewport': {'northeast': {'lat': -7.777518170107278, 'lng': 114.4143353298927}, 'southwest': {'lat': -7.780217829892722, 'lng': 114.4116356701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lempuyang,ChIJvXphvNAn0S0RcatNvM9x4xw,4.2,ChIJvXphvNAn0S0RcatNvM9x4xw,"['tourist_attraction', 'point_of_interest', 'establishment']",11,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114057907058138808636"">A Google User</a>'], 'photo_reference': 'AUGGfZk25TIGhtLPejQQ13pGzSsoKcHKZZaeas938CcbxQ3SkD_GY2PN5nq6jCmDZ-PJprxs3sUNgmdcW8Y8uhlyQ3r832Vk1FeO5AlJaCapyWJan9oUgYetvJqbbiXgYWJFNsYJKINzeLMRXt8C53t3zaZM6EP5WAjkAPIN63TgjPGzoZis', 'width': 3120}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJvXphvNAn0S0RcatNvM9x4xw
OPERATIONAL,"68V9+V44, Cotek, Sidodadi, Sumberwaru, Banyuputih, Situbondo Regency, East Java 68374, Indonesia","{'location': {'lat': -7.755367499999999, 'lng': 114.3178296}, 'viewport': {'northeast': {'lat': -7.754250070107276, 'lng': 114.3187425798927}, 'southwest': {'lat': -7.75694972989272, 'lng': 114.3160429201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ketapang Indah Sumberwaru,ChIJ4fXJzJ4p0S0Rt0qAtSAmVtw,4.6,ChIJ4fXJzJ4p0S0Rt0qAtSAmVtw,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102486759765811847485"">A Google User</a>'], 'photo_reference': 'AUGGfZlfD4qQANsKpLu51evS6la2n-CDiUT7a0dy5ZwtkTcuRE37jLW_1E0xOaSFKsYO0GrAMPGZFL6u9_Y32qkY0xCw568vMeXYEt5lMacfcJPNH-IXABvHjx1LeB7t_eDq3UzRinSmdGe_6wWlWg23mTBl9InnZS40KoZ7L9g-EZc66eMR', 'width': 2592}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4fXJzJ4p0S0Rt0qAtSAmVtw
OPERATIONAL,"76RF+FCJ, Nongka, Jangkar, Kec. Jangkar, Kabupaten Situbondo, Jawa Timur 68372, Indonesia","{'location': {'lat': -7.708785199999999, 'lng': 114.2235054}, 'viewport': {'northeast': {'lat': -7.707794370107277, 'lng': 114.2251041298927}, 'southwest': {'lat': -7.710494029892721, 'lng': 114.2224044701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Firdaus Banongan,ChIJo83x-czV0C0RuIceJkBY11w,4.1,ChIJo83x-czV0C0RuIceJkBY11w,"['tourist_attraction', 'point_of_interest', 'establishment']",427,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115130225452599070101"">ari sujanari</a>'], 'photo_reference': 'AUGGfZl_pxd8tfYzG8UfWJtLyXQvlggdEIXimJchrK1oMMqQecpWUPJQiy9ZVy10NzYBh2p97iUSnWpb0miCFGSZ0_hcZwRDJM8LGhwdOxWyIRhz1Y8BRGP_ejwMTbjQTiRlwRPcEQT5p7-TxYWfVQyNkFnAjqW_zIVnHd4mHbW4LVIhgyMV', 'width': 4608}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJo83x-czV0C0RuIceJkBY11w
OPERATIONAL,"5FG7+JCF, Area Hutan/Kebun, Sumberwaru, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.8234324, 'lng': 114.4635389}, 'viewport': {'northeast': {'lat': -7.822304170107277, 'lng': 114.4642997798927}, 'southwest': {'lat': -7.82500382989272, 'lng': 114.4616001201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batu Hitam,ChIJ5YoE67oj0S0R5FKKRzGvfG4,4.5,ChIJ5YoE67oj0S0R5FKKRzGvfG4,"['tourist_attraction', 'point_of_interest', 'establishment']",36,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108676701751499805551"">Ihwal Praja</a>'], 'photo_reference': 'AUGGfZn5fHEuaTFbtwJMJls_8-1h82CrD5cE35sMv3zG84SnTXNc2aMNPRIP6uH-levq0lLTK2GFhJWwNvRlU8oRN33KF0Sb_YCDmuFW757jZ2sbUhHR7NrlWRwEBBDOVkuh5RQz9krEg0WOV3ZjijA_YbAhAVFWL2WDs_JMvQ2sNkP9KDIY', 'width': 4608}]",{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJ5YoE67oj0S0R5FKKRzGvfG4
CLOSED_TEMPORARILY,"68H2+XHC, Ranurejo, Watukali, Sumberanyar, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.770061599999999, 'lng': 114.3013843}, 'viewport': {'northeast': {'lat': -7.768695820107278, 'lng': 114.3026809298927}, 'southwest': {'lat': -7.771395479892722, 'lng': 114.2999812701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ranu Fantasi,ChIJiUSd8Ikp0S0RBVUcmXi2gDE,3.9,ChIJiUSd8Ikp0S0RBVUcmXi2gDE,"['tourist_attraction', 'point_of_interest', 'establishment']",28,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102497236340639140070"">Teddy Pramono</a>'], 'photo_reference': 'AUGGfZnGhGqltnfX0RK4c5AJNfO8QU-OSaCIoKEoiuLh40WU9gftlTZKA2j_YB3UPaAUyiE5wKrmDhgXvwJfcSY8_tEBH0uB-9n9HDnVzHS_uO0g0OaB3zsyWwIJaUvqMsejKhW66hAvM3-Q_2Wq56pr0--TClosmDt8wTFJggs5RjjM1KGZ', 'width': 1280}]",,,,True,https://www.google.com/maps/place/?q=place_id:ChIJiUSd8Ikp0S0RBVUcmXi2gDE
CLOSED_TEMPORARILY,"772V+2PF, Jl. Pd. Mimbo, Sompelan, Sumberanyar, Kec. Banyuputih, Kabupaten Situbondo, Jawa Timur 68374, Indonesia","{'location': {'lat': -7.749949399999999, 'lng': 114.2943069}, 'viewport': {'northeast': {'lat': -7.748608920107278, 'lng': 114.2956869298927}, 'southwest': {'lat': -7.751308579892722, 'lng': 114.2929872701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Onjem Ikan,ChIJvRfcNQsp0S0RwyUaC53GzOM,0.0,ChIJvRfcNQsp0S0RwyUaC53GzOM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103506564905758505037"">A Google User</a>'], 'photo_reference': 'AUGGfZlpW_5vDKVc41Mg9f-st_NfxYTyCOInBZexpz8H2ssXbPsErOjdXJ3eU0PHhdlNPuPHsHjpk77XIYW3rAdZBywCJtn884DO-9dIy7wncLC2rH3QxbZponq6TBIBLmkJts6W5oT8skSL6YNqZGZ3gTGAf0wiat42OnqNNl1LPrPFwfoO', 'width': 1080}]",,,,True,https://www.google.com/maps/place/?q=place_id:ChIJvRfcNQsp0S0RwyUaC53GzOM
CLOSED_TEMPORARILY,"6559+R7R, Tete, Sopet, Kec. Jangkar, Kabupaten Situbondo, Jawa Timur 68372, Indonesia","{'location': {'lat': -7.7903986, 'lng': 114.1681345}, 'viewport': {'northeast': {'lat': -7.789181520107277, 'lng': 114.1699094298927}, 'southwest': {'lat': -7.791881179892722, 'lng': 114.1672097701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Mamat,ChIJDYqfQAEr0S0RIlguv790GLY,0.0,ChIJDYqfQAEr0S0RIlguv790GLY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJDYqfQAEr0S0RIlguv790GLY
