formatted_address,name,photos,place_id,types,rating,user_ratings_total,lat,lng
"2V29+R68, Jl. Bukit Bambu, Lemo I, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Halal farm muara teweh,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101640575905575219044"">Wahyudi Wahyudi</a>'], 'photo_reference': 'AUGGfZl1_rNdoKSIs8lOVb-7_iJVErQfJEcI7ZNs56MlO1C5NbWnMKUGLvkBxDsd8JAVXle4OBGpaG4Jaj1bcqLg3VRDFkIltIiecqSBf6GCL0J2BlGKCOnIjR_l6VJ-pNcONFg8j93eW4rLxC4T00sr_2X3npV3KYUOnP3A4zaJglnUgfRa', 'width': 4160}]",ChIJT5YfmfZ5-S0RanBSv1p_cNA,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-0.9979596,114.8680804
"6VFC+QR, Danau Ganting, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Danau Ganting,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111371262914928612628"">sugiarto giarto</a>'], 'photo_reference': 'AUGGfZlAS6cNWYKXuvGS1Oz6nvxDH_Z5zEI0Xz4dFDD-IMqqvvEb30RyfZT8806Cw_7tKx6L_ENDfVoBcJQs3pg3DxKpZDWlQdSJenrkte3LH_GKmFbyMuBmizTjz_b7fLteVpuuCbspnz5uR_MaAGuz4Ux_C245EJFzVVJMjoNfJMDgXz1w', 'width': 3000}]",ChIJfxUJnDwD-y0R22ZHlz4gxgQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-1.7755678,114.872091
"8VHR+QW5, Sanggu, South Dusun, South Barito Regency, Central Kalimantan 73713, Indonesia",Cendana Harum,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112852772665844680301"">A Google User</a>'], 'photo_reference': 'AUGGfZm0kjiFnzKjSU4rrjF8oUlbnefos2EK3dWouYliHAddWsmJALim9Jkmg96Yt-lV15ysG5xg_EV39iHSteOqfty1evlmrMOxX9dIOwpWh51QQEt0KFqF6gHG4WR_t8nPsapyU5ptm3JhgOj7InWA-vd1ePbyKzVeny8CbYucwM6cpm2J', 'width': 3000}]",ChIJA_kM--UB-y0RsShhTfqHCuU,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.6706059,114.8923533
"WMWJ+8J4, Lemo I, Central Teweh, North Barito Regency, Central Kalimantan, Indonesia",PT PAMA Site SMMS,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112880605585119643714"">A Google User</a>'], 'photo_reference': 'AUGGfZn7MAPs7lOM0-mWxqRgcFUpO9ISq4wQ0kPRwh1eieSRVYg1dHW8kdHk37viP9PemIpqq2xA4X7T9kxNOFw99szh_wur7rTuBApOddrTDPsu2WhpJEC-qYolcK1OsjqtBgsh1LG3PVOj4Ovr2WaqfYVBdUzYSTSZx7EIIqAqgl0imQpr', 'width': 4624}]",ChIJ57uqNO5j-S0Rsoot190OG4k,"['tourist_attraction', 'point_of_interest', 'establishment']",3.7,3.0,-1.0547248,114.6816629
"Jalan Ketab, RT.3, Kec. Pematang Karau. Kab. Barito Timur, Kalimantan Tengah Ampah, Ketab, Kec. Pematang Karau, Kabupaten Barito Timur, Kalimantan Tengah 73653, Indonesia","Desa Ketab, Kec. Pematang Karau, Kab. Barito Timur, Indonesia","[{'height': 1834, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111713815489716053201"">A Google User</a>'], 'photo_reference': 'AUGGfZlv8ayny6mmC_Gr2qTmK0mEYUnijkAk0M8weLpf7euTXLG4hbZX8oVhDkcWXXIREQoQ3xDaoiPcj_ry7qI2fDYJEgREhWeczIdAoPyayR6d31Y7z8PAsIriwvMhz6kpY2gdvPVxQU044yg3YifT7P0xRjN5ZUDPdLFtqRHzdClYbplX', 'width': 3264}]",ChIJ56Zzkljn-i0RVmonMJsOfNY,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,16.0,-1.8741189,115.0216477
"R6HF+X7H, Jaar, Dusun Timur, East Barito Regency, Central Kalimantan 73661, Indonesia",Bundaran Gunung Perak,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108055837790785497676"">A Google User</a>'], 'photo_reference': 'AUGGfZlSK5UAvih7UPsSkxk_gyNvQmfwoi7Pviq80fA0Ad6_ed2IgmGFlxQf2CpSIqb-frOQMHUaQoiWiWV4JButRU8b_0H8w5qVlz_9BzF7qsMxiB3zCR0c5SIyBgzT0bCpE-2bah4xrrBDp9ASlPNJvcmDeP-47EmQwNdBMLUxV7YN7_Fa', 'width': 3120}]",ChIJgSgK9AnL-i0R3DYLxDj6gzM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.6,207.0,-2.170061,115.2232324
"8W4C+99P, Jl. Soekarno - Hatta, Sababilah, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah, Indonesia","KTH ""Sama Berkah""","[{'height': 426, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113300472633819191510"">Ricky Furwanto</a>'], 'photo_reference': 'AUGGfZktGD46Gd_5-3YSmCSMlWvevHZIjwghKIN3tDGLkCYjj8K5hyPDyRfZiM3p6aKOp_sB4zROSa5x3zYGOLuWY50uAjTXczATu2jVgaCnUX-GFRM3rMrt269wAUusUQYyXYhC0fTBHumrq8pJ7TcxGkbgekkb_L1rPqWA2KseU4HtpXRX', 'width': 640}]",ChIJu1wNjpD_-i0RDjSeqOrgt-o,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,7.0,-1.6940328,114.9209612
"Jalan PT. Yayang, Desa Lalap, Ampari Bora, Kec. Patangkep Tutui, Kabupaten Barito Timur, Kalimantan Tengah 71572, Indonesia",Puncak Torobalo,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111961829323264614950"">akhmad kusnadi</a>'], 'photo_reference': 'AUGGfZkw7repO-m0ariYx8HTS5vI7P_5oGqeFza3dPspmFL1CwMLg0KddTenIpY1GCGVfQZg0uOvGH42mXH1wCTcOWpqdRzbspQ5w4ElRoH-9tsTa3-FAQO2BfhdfhUfNU-JBsX6El7BxlJB0zcP7CtISlGpbkP3a-PTk_d01M6V5CSBCtHe', 'width': 1600}]",ChIJJZoxa8K_-i0RahWz2_5Fg6A,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,43.0,-1.9610259,115.3422397
"7RJH+6Q3, Buntok Kota, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Sungai Barito Wilayah Barito Selatan,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103242633874362027651"">A Google User</a>'], 'photo_reference': 'AUGGfZlqnARuTxdL1A8zk_gS2h6MNzRee72SvyE5NsSLFRcLYeU8eWe-9hMNtiaHKdqHRlmGEdhwbnjIuzNmiWrvIbg33ITW7Mrm6nosVTAdnjTPskQpkdAvJf0-k_MLwhpOH6hmtZ7-J-jkHFkMgyZVlVMWl1kkeG3-K8ToHHSuV9tYP7Ef', 'width': 1920}]",ChIJtXVF0h0B-y0RhIvMkWJmhpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,3.0,-1.7194857,114.8294154
"9QCH+QW4, Desa Kalahien, Pararapak, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah 73751, Indonesia",Sungai Parigi,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113911884779403660463"">Fitns Ahmad</a>'], 'photo_reference': 'AUGGfZlDCJzMjgvSz3wInQ7sonpAU_JBqHjwLiqezI76rj3-xLqzOFIQZpzeMCuvAlQ3C7G-_KtEKbIRs6CEY1wg2Rqiy29JMZlxWEoknHknjiwq_d4ZeMSWtDPxEj2ev2utTaKeuXY4TNffsnfPHnKdRdzI0GtFcUdMNjIRVfDMCdaVDqeB', 'width': 3456}]",ChIJNSAv6q-p-y0RRzqdKf8yCog,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,1.0,-1.6281095,114.7798171
"Wayun, Gunung Bintang Awai, South Barito Regency, Central Kalimantan 73652, Indonesia",Wisita situ ulin gagumet,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111634507840969120678"">Nofase Dwikurnia</a>'], 'photo_reference': 'AUGGfZmKdwf7LbNb0e3c3nE61hZXk4-DETQdrXhi2_PVU2Z-4xTVyOoUOXeAhc5CxMmJr_KJOOPn17t4UCarl1xY28t8FuA043l49n1TaoYN12VP2FjU7671zSAPbY-8cVF4pon09aEbn-qTm-qmhB0FEU6ag1VsaHmHMwGKlu-hUWkj1D2v', 'width': 4608}]",ChIJJ9j56Fdf-i0RF-lEY4URXJ8,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,23.0,-1.6231319,115.1890446
"8WH4+V5W, Jalan Sanggu-Majunre, Sanggu, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah, Indonesia",Pemandian Alam Air Merah Jayaraya,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105133563197427865063"">Burn It Down Yeah Burn it down</a>'], 'photo_reference': 'AUGGfZnwAU62J2Wp7xnMHNGSzC2BdgaAmZo_FS6V67HvXAS0r6BtZHQBLuJHR8B7i6IuZBnHa8w-VWO4e8ChtVHptG1AIfrfOoFHt_5PtTip1Zxpt5g3axhafv_RvveLNdFPn4ab6TrrYpWKToyw0WMVjbOfDb8Gc6sFoUWL0p4CU19a8n8v', 'width': 8000}]",ChIJdSofQiD_-i0R82nMntEayxE,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.6702653,114.9054671
"8WH4+Q94, Jalan Sanggu-Manjure, Sanggu, Kec. Dusun Sel., Kabupaten Barito Selatan, Kalimantan Tengah, Indonesia",Pemandian Cendana Harum,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105133563197427865063"">Burn It Down Yeah Burn it down</a>'], 'photo_reference': 'AUGGfZkoiVosAw6LNpVKztctC5jU64sf2emwLhrqQxP0Zgoi0R2YuBmNIyNCdvNjgtgZJuDECJKJeuQmkG9jrRvfBNLS21RWBjiLt0UvGkSRZrPSPmbtU12II9f0k_3LgXzjCEBgKW0ah7jWJ2AxSVhEyE4SWJ440oQlK6oNuhGxjvGnF6E0', 'width': 1280}]",ChIJm4hmC0X_-i0ReVpNYEDaa3g,"['tourist_attraction', 'point_of_interest', 'establishment']",4.8,5.0,-1.6706008,114.9059546
"W53V+2GF, Dorong, Dusun Timur, East Barito Regency, Central Kalimantan 73671, Indonesia",Sungai Gelangan,,ChIJX-sHagDJ-i0Rv_X68VGhkL8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-2.0974495,115.1937961
"CXMF+GQW, Baruang, Gunung Bintang Awai, South Barito Regency, Central Kalimantan, Indonesia",Desa Baruang/ekeng,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103242633874362027651"">A Google User</a>'], 'photo_reference': 'AUGGfZkXdVrnZt5WYRPBZmkaF6mvindGniEi3Elnr-jecqlIkpcVFaZ6xV_K4bCJHUGB630QqGfSKdFNcTWmzrE6vqp3jtujewD_8-2GrXytH8GeNg_kWhDkhI8X32rPi9dntLmcBzrwsb7rdI7j0TPuvqMajCY8yDXD-KnxtS77ES1uouEU', 'width': 1920}]",ChIJMy8bHFhT-i0RrjTFvvivHIE,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-1.5661489,114.9744525
"9RMV+4P4, Penda Asam, South Dusun, South Barito Regency, Central Kalimantan, Indonesia",Barito Mati,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114797113442173917808"">atika ayu lestari</a>'], 'photo_reference': 'AUGGfZm1ePI9c3V17hnDzKCpTZnHwpd1wkxpwBptc9TM-Jz5JoYfV4zNTF5_pU-OdOZfqVezUhVGOjeTNaaZu4nsXC0w_nprB5ZDMr7WlWocvrWUhFl2gipnZ_aWXuP9txt0mr5iXI3IluZslGfHOC51J5dNA9uujCwaTIljjBN5RJ1t-VET', 'width': 720}]",ChIJ1eMCZyWr-y0RvspDnYEgDRU,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,2.0,-1.6172273,114.8443175
"J55J+WP, Ngurit, Gunung Bintang Awai, South Barito Regency, Central Kalimantan 73862, Indonesia",Balingo city,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116566464550268424463"">A Google User</a>'], 'photo_reference': 'AUGGfZn7HK-sWLmFLrE1o_h_GqPWdawEqi3RI0F3GHV3gAMu0Xm7q08eL9ZPmkwVhs1ngu4DBNTo-4DtWG-MDHixBQMuLLrxOtdvsapecfV8VwV_L_XZYnuxpBaD7b1l7KQCHPcSZNv9Ak7fqYf67a5OHFI8c7bE0icPliBWylMadXwOiwVJ', 'width': 3000}]",ChIJk293ZNVH-i0RbG-lsFtlSh4,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",5.0,2.0,-1.3901544,115.1817708
"6JC4+P42, Muara Jaan, Murung, Murung Raya Regency, Central Kalimantan 73911, Indonesia",Air Terjun Tosah puruk cahu,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112669429224430508721"">Fandi Sulistiyo</a>'], 'photo_reference': 'AUGGfZkszEDvOcFYUZ9Pcs96rI-nxP4JpXFx6mP8OpdD-Mq8S3aFfHecPQflWeuD2JQ8NKqjf0YnQx6K-sIey8D5wGnC7-3POi9-rsmXvbTJRC_VNjTrcSDP4DEgTlNmOaBOP_iba-F-GyiJfuZob_6ge0WQIV4wUHQWAGT71Fn8t8w2c2C1', 'width': 4096}]",ChIJ6UbrsW8U-S0RwSPHNun5jpU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.4,117.0,-0.7782439999999999,114.6052749
"XVFW+G23, trahayan, Teweh Sel., Trahean, Kec. Teweh Tengah, Kabupaten Barito Utara, Kalimantan Tengah 73814, Indonesia",Bumper Panglima Batur,"[{'height': 2904, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109023493427330440171"">Jamri Langoy07</a>'], 'photo_reference': 'AUGGfZn-ZpCtHP4oCtoJus28RR1si5aNivPAZvqzoxWpmdoC56EQhKxs9kjyOx2Igy8W8Q9F-753GrstD-MP51s0yLZnBQH3mExWWY4kyjrMD8V5ElNlCUjKWYHX8sOfXjdPWkQK4470z7rlWlv4yxSvTrk71ETNPRP5FKS22pR7-_OR-5ir', 'width': 4352}]",ChIJU1VVVal4-S0RbUygxbJ3IXo,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",3.9,12.0,-1.0262286,114.8950396
"9J6M+95R, Muara Sumpoi, Murung, Murung Raya Regency, Central Kalimantan 73911, Indonesia",Gunung Usung,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113152759858931045636"">A Google User</a>'], 'photo_reference': 'AUGGfZkM46EHFBuqqz9EWXKTxj8mJFLLuJslL2Or80HePNUk2PoZjM_d9SwJ6Mimy6cDVsJ9JmmgCbazl9jZgini0ZlDVS_UBjjEzNoFsyMFAXIKm7NcWw2QkjEf2Qicp3boDAN2xUE18zGZIAHXHRz43G9fVDseYmokk6hrMrZ_gNncpoNi', 'width': 4160}]",ChIJG2P65sQb-S0RXaAmBhPLM-0,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,30.0,-0.6390191,114.6328796
"2VFV+2P, Jingah, Teweh Baru, North Barito Regency, Central Kalimantan 73814, Indonesia",Tumbur,,ChIJH4-2ao55-S0ReTtzZcaVc24,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",5.0,1.0,-0.977379,114.894256
"Jl. Sanggrahan, Beriwit, Kec. Murung, Kabupaten Murung Raya, Kalimantan Tengah 73911, Indonesia",Air terjun liang pandan,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118095709113952999196"">Priya Cahyadi</a>'], 'photo_reference': 'AUGGfZnLFooft3QT62Lkn32NsYNarGqCOIlmrAmuYCUISvB_xQBfoAhLuB34UrwGrKIwPsr2XnkFq-2Vs7hqWHkWxCoyCr4DGdaQ3TAN-WrFhSESsMyUHrNjY8qxM-ZrcTK4VLietRzUNtw6tCOeVoDiaoFSGnM3scp1UxpqZM0vu13aUETq', 'width': 4096}]",ChIJpXf6rIcZ-S0RJfblAlP17co,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,263.0,-0.6248178999999999,114.5629277
"R4V5+CM3, Unnamed Road, Sarapat (Ex Harara), Kec. Dusun Tim., Kabupaten Barito Timur, Kalimantan Tengah 73661, Indonesia",WISATA ALAM PASUHA,"[{'height': 581, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112847244665690581891"">Satriyadi Cubite</a>'], 'photo_reference': 'AUGGfZkmHkij_0HI4j8DmRRNMCQg5W1-Yf9B-WdQ2wn-zhiVGTvGJ4O0l9zV23FVLdP0JTxTnu8uJ1X4b6SDJELTHxmakrWPu7L6RVPup6bmDhi3gBKkb2ifaohmok3zspk38K9Te9e5YPgtZA4nv0eTA4UUkDJ1Zx7MMQdEl-zFq_UYy7c9', 'width': 1032}]",ChIJQ_KSZL_P-i0RhH1Ehx9uuXs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,41.0,-2.156497,115.1091637
"27FC+QXG, Ampari, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia",Liang Saragi,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113537619509675589616"">julian patrajaya</a>'], 'photo_reference': 'AUGGfZn-A6NiQ-DA-vvtak2yIiw6TDmWEN1H3zj--mcbwdtENddI7yLGoDXMAhdgaFWD1_UB0ki0uit1N-_NUPuVD1rRTg6b423CJxTvFslTvdHSYt62t1H_CtbpcPzO1V_4IHl-vzg0cwa3ALHuJAXh_t2-UrOlqIC8AdN8x7Ia3yL9u4KO', 'width': 3840}]",ChIJixPHpMXB-i0RilAXoDitIH4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,13.0,-1.9755519,115.2724422
"MPMX+XP, Lusan, Muara Komam, Paser Regency, East Kalimantan 71574, Indonesia","Perbatasan Kalteng, Kalsel dan Kaltim","[{'height': 716, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102744703725638837341"">ASEP HARDIANTO</a>'], 'photo_reference': 'AUGGfZnsLgH4CMJgEwgXei02NwQw1j9c_9mjdvQ2PMm6pQ1jHxGXZiOiXo_JIYhCYucgb_l49eS654ABCEcrFZqqKN73xePN5zgFNrHDOM0wgCFaqF8bKvAa1jYgNKNHPpf8h6qr9Jxf0zII6RjE91N0ojWSK4JYPUdat1EDRRKkVpZJH2Kj', 'width': 1280}]",ChIJha_CZ72h8C0Rzikkjb0ABak,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,8.0,-1.3150434,115.7492612
"56V2+C4F, Unnamed Road, Buntoi, Kec. Kahayan Hilir, Kabupaten Pulang Pisau, Kalimantan Tengah 74873, Indonesia",Rumah Bambu Buntoi,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100782507268136495051"">Jon Veri</a>'], 'photo_reference': 'AUGGfZmlBiNUUArNP44mP4YeozzzHfD0UlYAxgO6y7vyM_kfnvtjp3Wjf_H5NzDWJFG5QxL58PWGzeDkGAnuli2Cf_71dUOaOEY2Wl9rfknVzBn3ndylRadlxNRZ5cc9aJl0V6aUtkpjfoi_2wBCRNS3gZJTdiLcqSLzdF8PE5u-TqU_AMeH', 'width': 4000}]",ChIJPXmsZRSB5C0RUf8TBI3wHNk,"['tourist_attraction', 'point_of_interest', 'establishment']",3.9,8.0,-2.8064357,114.20031
"3GMP+PW5, Jalan Dandang - Tumbang Miri, Dandang, Kec. Kahayan Hulu Utara, Kabupaten Gunung MAS, Kalimantan Tengah 74561, Indonesia",JEMBATAN KAHAYAN HULU UTARA,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104145756078150568982"">A Google User</a>'], 'photo_reference': 'AUGGfZm8mWemoG7bICVZdn3s0xwVAmkbZhGhQNEhu1XNiHatYGiBAgzMlZ178FSfN54l7kjsky-1KosCyq19pCymbucVYdS8O5ICR542Vr4yaOyz_LdfhENKES1MT612Oyb7zwAhqTjLdkK8SzXYUTRMOBXxen6J8aeInEKy8OeHR9XEtcYp', 'width': 4000}]",ChIJ5XuggZOP_i0RL9v8gZAhF-Q,"['point_of_interest', 'establishment']",4.6,7.0,-0.9157275,113.5373691
"Jalan Mahir Mahar KM. 1.2, Paduran Sabangau, Sebangau Kuala, Paduran Sabangau, Kec. Sebangau Kuala, Palangka Raya, Kalimantan Tengah 74874, Indonesia",Sebangau National Park,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110879690904888881591"">Reda Mangku</a>'], 'photo_reference': 'AUGGfZnuN2hiEdzHp0jatJTNqoyfA3DZAQXtVtiqO1e8tpGgNBv2PR9EzH7qhaI-TuNjO-XXa4-PdEB9t2SPuUlaKudXOCSUpj5Ld1-O5oWxrkiQfFg3SbAAOhBs0vumx0yph_ZyPxVtYZilMxairBf6JrNlrq5mkbW6wieJ5BtityuEsnmw', 'width': 4208}]",ChIJeeieEPmy_C0RQbqh6YVDEUA,"['park', 'point_of_interest', 'establishment']",4.3,2118.0,-2.5973765,113.6737776
"2XM4+93X, Bahu Palawa, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia",Objek Wisata Sungai Tamba Bahupalawa,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114218197698311977582"">A Google User</a>'], 'photo_reference': 'AUGGfZmi3-EIkGQXUd6grLGXHHc1AAfjUxKlg0ogHaRozqxcvAmFhD_FwSkHGdKqJRYjaERh4X1yJTmD3pub4l1RVbeRdl3-VWyQhedze_L2a1qtbyPI2ogJtRvEV1TjUC6W2THZE-XIpwz0HXSpDNfiFMU9_9Wuj_rNWkGq6bVgrAfQ22uC', 'width': 3264}]",ChIJt3ENmp2j_C0RuMxKleEeGvA,"['tourist_attraction', 'point_of_interest', 'establishment']",4.5,2.0,-1.9665149,113.9552496
"Q36W+88M, Jl. Bhayangkara, Bahaur Hilir, Kec. Kahayan Kuala, Kabupaten Pulang Pisau, Kalimantan Tengah 74872, Indonesia",WISATA RELIGI BAHAUR,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113912036875793123523"">wirawan pulpis</a>'], 'photo_reference': 'AUGGfZls74OHqxmaIbDxB6o_GfP0MBA36ftXj9v9GxMSZKsRahxdj9eFp0_m4Pd_lw_wxHDiqlCbp5Uk_j0_AWuI77cOD0m573qb1Oe2XnlaiyQaVbKXRbyIGfd6nKwpoaleiB5AS-Y_EWdomDlrRfuSpo7ebpGcPdAELIAEL2OGs-LmKvsI', 'width': 1920}]",ChIJj_LhSvX34y0ReXqZOGG037c,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,1.0,-3.2392562,114.0958339
"4X74+MWX, Tahawa, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan 73111, Indonesia",Objek Wisata Sahai Tambi Balu,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111066017215521390132"">A Google User</a>'], 'photo_reference': 'AUGGfZmkoMrE2kOipFLVRd953i9e4kt4B7IWVW6PVaRr2mbBYIMA_7O_iRDKZlXf6GUhcPK2wShO8OTrg0HEsfRCKK2Kik1cST1qht3wkzvERIUpW47mDrUfe2nP3UxrZzZNQDOJzRqiJT72jeOEJkZPqoYCWbhaDFV4OeECpbFvp0rSngwX', 'width': 1800}]",ChIJG2wUNBqb_C0RwCZMN2dsDBw,"['tourist_attraction', 'point_of_interest', 'establishment']",4.7,13.0,-1.8856216,113.9571644
"3XW3+7C8, Bukit Bamba, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia",Danau Baruh,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108192261045722997326"">A Google User</a>'], 'photo_reference': 'AUGGfZn95RQiJV4hOSAP00BbZzzWVppBvIuQW_-i0e_4gSWKB5teX9JTlVeT4zvZPhtrLnt7GLIq5EjfYJdSOf8_zZlNBXeHOkccHE5A9NDdm_id9sW3SNYCxRjQKHtvvT5nDrdacH7Q72U_iXSC6Kxl2L8IIV3qJjgPrF1c-WOEldvyJBMp', 'width': 4000}]",ChIJ37mHQIeX_C0RsHb7p2QxXaM,"['tourist_attraction', 'point_of_interest', 'establishment']",4.3,3.0,-1.9043436,113.953588
"WWWV+3CF, Jl. Palangkaraya - Buntok, Tuwung, Kec. Kahayan Tengah, Kabupaten Pulang Pisau, Kalimantan Tengah 73111, Indonesia",wisata danau sabuah,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115048306835191958484"">muhamad faizal</a>'], 'photo_reference': 'AUGGfZlbnYtH2PhOLHXJHSR4S6DZMZ9gjvPd8EtowFMLdu68YoeYcaPjvr2S6iLU63B3RFhyxJM8zDJxAzXqtkAUdSOj6rkBfuHJDakOXaGcC7EaTrH3kLDJrTEVwOXWnzeZpiTHMyIIlWhoY-NFT55rKK2cjhH2lDFvewnqpxTo4YmhjJnk', 'width': 3072}]",ChIJX0_MGwK7_C0R4bMuGOxZgeg,"['tourist_attraction', 'point_of_interest', 'establishment']",4.1,7.0,-2.054801,113.9435394
"3XF3+HF6, Balukon, Kahayan Tengah, Pulang Pisau Regency, Central Kalimantan, Indonesia",Danau Desa Pamarunan,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108192261045722997326"">A Google User</a>'], 'photo_reference': 'AUGGfZmuYYKRbf34EF7wiwlOsKueI0CjRRqd8AEdIyEwv5IOeuwPzC_3XhaZ82ViJphCramWLQ3KVCcHL9mmgdpxC1syjWhHXAO-U9CKj9rKD5fZJhU50_7tCGaLsmOwQBrMK1nkQX9uMzS_l3Fl2UsZ5patKTnwKHS2Z6sc1HO-YdayESMh', 'width': 4000}]",ChIJNRxgWLmX_C0R63fc3T7-PRk,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,1.0,-1.9260969,113.9536312
"3X58+W2V, Jl. Palangka Raya - Kuala Kurun, Pamarunan, Kec. Kahayan Tengah, Kabupaten Pulang Pisau, Kalimantan Tengah 73111, Indonesia",MD,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102403360442981080088"">Adhi Ganesha</a>'], 'photo_reference': 'AUGGfZkGaVe5KvYgtPlh6FBxpqlBvVnMpg0xvuK5POqZjJlPyzlZn-xzZeNsmDYx79mS6WL4qy6TzPzBr7fPZfcSFq1sFgYhngMBGvfjJNEEHAP-1kPC2BKh3uMLuEw5uNxAdN7i8BqRmGWLh2Du4vJSgLo3jvffvlh-S25pWDBi7C2PMROj', 'width': 1920}]",ChIJcbVdJVWZ_C0R8OHATV47oV8,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,2.0,-1.9401256,113.9650373
