business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,url
OPERATIONAL,"Dukuh Pletuk, Pesangkalan, Pagedongan, Banjarnegara, Central Java 53418, Indonesia","{'location': {'lat': -7.442684000000001, 'lng': 109.7393078}, 'viewport': {'northeast': {'lat': -7.441746099999998, 'lng': 109.74087065}, 'southwest': {'lat': -7.445497699999999, 'lng': 109.73461925}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Pletuk,ChIJI4FzAG2vei4R8iUb1vIScLU,4.4,ChIJI4FzAG2vei4R8iUb1vIScLU,"['tourist_attraction', 'point_of_interest', 'establishment']",390,{'open_now': True},"{'compound_code': 'HP4Q+WP Pesangkalan, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FHP4Q+WP'}","[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118396329738095043950"">Daffa Redika Fauzi</a>'], 'photo_reference': 'AUGGfZmIwHnQFbpAayBJEhc4Bk00iySzupi9lpmBkSIWOpSlp2Evg-y7EG7lHuJ2_I8Dnpnv183F4ql5rDPhs83wON15pwjmFXomhex1DbRBDBOz4cPrab8UbCH59U-C4oTy1MN8MisKkL94IWwREtd3TU7BW5oDEt4Qlm3gBj3Jnbo72Kk4', 'width': 2448}]",https://www.google.com/maps/place/?q=place_id:ChIJI4FzAG2vei4R8iUb1vIScLU
OPERATIONAL,"GJXX+8GC, Silegi, Lebakwangi, Kec. Pagedongan, Kab. Banjarnegara, Jawa Tengah, Indonesia","{'location': {'lat': -7.451680400000001, 'lng': 109.6487518}, 'viewport': {'northeast': {'lat': -7.449748320107277, 'lng': 109.6499330798927}, 'southwest': {'lat': -7.452447979892721, 'lng': 109.6472334201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Negara,ChIJ5SmhPACtei4RhpAvj82fUUw,5.0,ChIJ5SmhPACtei4RhpAvj82fUUw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107354398196576738156"">A Google User</a>'], 'photo_reference': 'AUGGfZnbop8QxRghSlPdazACACefb9crQhWsUzPn9GDzxyt4PFVowwXP806_3Q1W7Ku_1EI-Ud9-sUR2nO50tgNLbomRDQgKpmoVWpI0cQ8hXc48BcPVr4kN3ghApttuM9lng4WSfF5hTSBLsC9WUdkhEJOEENT-xWLFvc95gt_akvnHEa35', 'width': 4128}]",https://www.google.com/maps/place/?q=place_id:ChIJ5SmhPACtei4RhpAvj82fUUw
OPERATIONAL,"Singamerta, Sigaluh, Banjarnegara, Central Java 53481, Indonesia","{'location': {'lat': -7.3912711, 'lng': 109.7429977}, 'viewport': {'northeast': {'lat': -7.389949370107278, 'lng': 109.7443454298927}, 'southwest': {'lat': -7.392649029892722, 'lng': 109.7416457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Serayu (Arung Jeram Banjarnegara),ChIJJ9z5x5aoei4RjufzivWdESg,4.4,ChIJJ9z5x5aoei4RjufzivWdESg,"['tourist_attraction', 'point_of_interest', 'establishment']",282,{'open_now': False},"{'compound_code': 'JP5V+F5 Singamerta, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FJP5V+F5'}","[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114999999375285090893"">A Google User</a>'], 'photo_reference': 'AUGGfZlxZevw71zRUP_3x-WbN-h2tHMX4YU0BJhK63F1cF_yNaZoS8WSN7qNwbtT8aC_nqS-y1XF97UJZy0jIzPA2ISL2O5MgA1DIQBwLiR6pM_MUiiZBgQJBi-GS30LHHPENKk5jjZnMmLaf2PtlGVirZiyf1VkeRPTYK4Ub3vnPHkwZDUY', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJJ9z5x5aoei4RjufzivWdESg
OPERATIONAL,"JH5X+VC4, Tapen Krajan, Tapen, Wanadadi, Banjarnegara, Central Java, Indonesia","{'location': {'lat': -7.390362699999999, 'lng': 109.5985697}, 'viewport': {'northeast': {'lat': -7.388980370107277, 'lng': 109.5998999298927}, 'southwest': {'lat': -7.391680029892721, 'lng': 109.5972002701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Panglima Besar J Soedirman,ChIJ0zO9R4irei4RsO9X962Ukoc,5.0,ChIJ0zO9R4irei4RsO9X962Ukoc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0zO9R4irei4RsO9X962Ukoc
OPERATIONAL,"JHHW+46, Bamarwaru, Sidarata, Kec. Punggelan, Kab. Banjarnegara, Jawa Tengah 53462, Indonesia","{'location': {'lat': -7.372113799999999, 'lng': 109.5956388}, 'viewport': {'northeast': {'lat': -7.370811720107278, 'lng': 109.5971478298927}, 'southwest': {'lat': -7.373511379892722, 'lng': 109.5944481701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing,ChIJ30eu7pOrei4RxyZJBt-CklY,0.0,ChIJ30eu7pOrei4RxyZJBt-CklY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ30eu7pOrei4RxyZJBt-CklY
OPERATIONAL,"Dusun Dua, Wanadadi, Banjarnegara, Central Java, Indonesia","{'location': {'lat': -7.3724128, 'lng': 109.6196974}, 'viewport': {'northeast': {'lat': -7.371062970107278, 'lng': 109.6210472298927}, 'southwest': {'lat': -7.373762629892722, 'lng': 109.6183475701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Seakong Agro Eduwisata Wanadadi,ChIJ9836E2-rei4RLN8qzSoNPdM,4.5,ChIJ9836E2-rei4RLN8qzSoNPdM,"['tourist_attraction', 'point_of_interest', 'establishment']",204,{'open_now': False},"{'compound_code': 'JJH9+2V Wanadadi, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FJJH9+2V'}","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107983298940565162033"">Dinar Yayan</a>'], 'photo_reference': 'AUGGfZkwbM-dP0pRwldRCGrL9dU0GX4I_mabyXAUfG64iqhFR0krF6IQQcRNyHtBlNGwWyg0mXN_AS5PZpWSGl3yjSNmileoYLoAHgdJEUXNW5l8lPJjoYDCJmR3l4ox27xXYO7C_OZou4zXiOEDUzkOsF1EHKn34D0FCbuwaaw89soJGHIM', 'width': 3024}]",https://www.google.com/maps/place/?q=place_id:ChIJ9836E2-rei4RLN8qzSoNPdM
OPERATIONAL,"Plumbungan, Winong, Bawang, Banjarnegara, Central Java 53471, Indonesia","{'location': {'lat': -7.412408799999999, 'lng': 109.6340347}, 'viewport': {'northeast': {'lat': -7.411029820107277, 'lng': 109.6352931798927}, 'southwest': {'lat': -7.413729479892721, 'lng': 109.6325935201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Wisata Winong,ChIJUe6eZ0Stei4RcHkI6AFkKg4,4.5,ChIJUe6eZ0Stei4RcHkI6AFkKg4,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"{'compound_code': 'HJQM+2J Winong, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FHJQM+2J'}","[{'height': 330, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115123714421302053062"">A Google User</a>'], 'photo_reference': 'AUGGfZmhmCluWNs3MBrgZHvlcJtpx3p6BljOkJRwDbnzW7Enik_Kv6c4bxksE1NksqA-qcfxR5sIAU6SeHVyWxE4QIKBXsPl9_RCacSiwDId32HCHvTgTC4lfW5mGLT5UMIpvcXoWYyipQbwJE15JvbitHnSOr3kB8NYMrDH57sxdhP0OYXU', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJUe6eZ0Stei4RcHkI6AFkKg4
OPERATIONAL,"MERDEN BATOKAN RT 10/6, Kec. Purwanegara, Kab. Banjarnegara, Jawa Tengah 53472, Indonesia","{'location': {'lat': -7.4788003, 'lng': 109.5430771}, 'viewport': {'northeast': {'lat': -7.477640620107278, 'lng': 109.5446459298927}, 'southwest': {'lat': -7.480340279892722, 'lng': 109.5419462701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun durian musang king BNA,ChIJS1ZDJ6JTZS4R1_Mx9YXvcS0,4.3,ChIJS1ZDJ6JTZS4R1_Mx9YXvcS0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"{'compound_code': 'GGCV+F6 Merden, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FGGCV+F6'}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106745123985033635194"">A Google User</a>'], 'photo_reference': 'AUGGfZk6BbPf7oWPImsMgyKx-UkiEES6paRNRhjsc_nd028y1d1qwOvnMM4pSYwKgXXKoxQmwcfY3zNwP1xd1g6so7fEKIFrWZtgKlCiKnDd_y8s5bExAB_YDDWRZ0Av2Rd16Wcgjef-YX_emPCggExO9oRoma5r6Oi9gP86FyTVsawFC2_U', 'width': 3000}]",https://www.google.com/maps/place/?q=place_id:ChIJS1ZDJ6JTZS4R1_Mx9YXvcS0
OPERATIONAL,"HJ9W+6JP, Jaten, Gentansari, Pagedongan, Banjarnegara, Central Java 53471, Indonesia","{'location': {'lat': -7.4319067, 'lng': 109.6465735}, 'viewport': {'northeast': {'lat': -7.430907070107277, 'lng': 109.6485878298927}, 'southwest': {'lat': -7.433606729892721, 'lng': 109.6458881701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Obyek Wisata Tampomas,ChIJ82XEKFutei4ReBOU7Lk6jak,4.2,ChIJ82XEKFutei4ReBOU7Lk6jak,"['tourist_attraction', 'point_of_interest', 'establishment']",598,{'open_now': False},,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105089506917502639206"">ALI MASHUDIN</a>'], 'photo_reference': 'AUGGfZkzoNbTyx67OvkTJtDE4icYX0bdLtqekkQ_zI8eFE65rirrb0JqwEcUapWk4SkYwYzQuuI_hw3kn1Mq0PH4HKMSPh_n4SK5Lk7Zr-7w-oXkXnva98P8Txa_rvZZxNBC11AmcOFRePLUVeGI_6vgnLQpg9tC8AxdHrkw11bto9gI_L6W', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJ82XEKFutei4ReBOU7Lk6jak
OPERATIONAL,"JJ5P+36M, Unnamed Road, Dusun II, Blambangan, Kec. Bawang, Kab. Banjarnegara, Jawa Tengah 53471, Indonesia","{'location': {'lat': -7.3922774, 'lng': 109.6355529}, 'viewport': {'northeast': {'lat': -7.390929270107278, 'lng': 109.6369320298927}, 'southwest': {'lat': -7.393628929892722, 'lng': 109.6342323701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RestArea Gili Lori Dkuwondogiri,ChIJKzKPhAirei4R4oAnByeEZLw,4.0,ChIJKzKPhAirei4R4oAnByeEZLw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105868944171278786397"">Bayoe LuckMan</a>'], 'photo_reference': 'AUGGfZlrGxZBBlFxKLcnXYDW-c3uFPBp_Yyejdtd53pRWEn6wLBQssHzXhPFfwELi6SvhV5I_QDpZvYnBZplUauSz9xBgyfNqiMKRkVQZB11fJmsuAL2xMO-hNYD45MyvFIgwRToiEzMIHjb4xGtBsCm8p21bewljR7psVLvti9qflmg-kEm', 'width': 1280}]",https://www.google.com/maps/place/?q=place_id:ChIJKzKPhAirei4R4oAnByeEZLw
OPERATIONAL,"GFRM+XR3, RT.6/RW.2, Dukuh Lor, Candiwulan, Mandiraja, Banjarnegara, Central Java 53473, Indonesia","{'location': {'lat': -7.4576165, 'lng': 109.4845503}, 'viewport': {'northeast': {'lat': -7.456266970107279, 'lng': 109.4859001298927}, 'southwest': {'lat': -7.458966629892723, 'lng': 109.4832004701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RING MHD bird farm,ChIJjRtZHABTZS4RMTWsbuZsTI4,0.0,ChIJjRtZHABTZS4RMTWsbuZsTI4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJjRtZHABTZS4RMTWsbuZsTI4
OPERATIONAL,"JH7H+9Q2, Simatu, Sawangan, Punggelan, Banjarnegara, Central Java 53462, Indonesia","{'location': {'lat': -7.3866044, 'lng': 109.5793955}, 'viewport': {'northeast': {'lat': -7.385185970107278, 'lng': 109.5808566798927}, 'southwest': {'lat': -7.387885629892722, 'lng': 109.5781570201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oemah Mae,ChIJ1W4JymOrei4RcVKo4BRbWEI,5.0,ChIJ1W4JymOrei4RcVKo4BRbWEI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': True},,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110271479398761611918"">Yuda Tulhamzah</a>'], 'photo_reference': 'AUGGfZkrW4elLvW7tqov0DKeLraP7cNbgtkrt9nKbEDv8tnE2LwPcD_pu1cdXvqEkqlPmzEYDbiuFFFqnWJH8lQNU9BFEQPTdM0eLCjHzyA0xUpBIxf9un34iYCM8OSvv9EzUcRP-zjjiden95cSD-w5ujMf7maxOX9Ul2PckpAyCEQy2kPA', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJ1W4JymOrei4RcVKo4BRbWEI
OPERATIONAL,"Pingit, Gumelem Wetan, Kec. Susukan, Kab. Banjarnegara, Jawa Tengah 53475, Indonesia","{'location': {'lat': -7.5174453, 'lng': 109.4193676}, 'viewport': {'northeast': {'lat': -7.515954470107277, 'lng': 109.4207043798927}, 'southwest': {'lat': -7.518654129892721, 'lng': 109.4180047201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Thermal Baths Pingit,ChIJg9tSUNFPZS4RyVX3XwHyHYM,4.3,ChIJg9tSUNFPZS4RyVX3XwHyHYM,"['tourist_attraction', 'point_of_interest', 'establishment']",726,{'open_now': True},"{'compound_code': 'FCM9+2P Gumelem Wetan, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FFCM9+2P'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103284678982690753782"">A Google User</a>'], 'photo_reference': 'AUGGfZkl2GdANP8_zXUo2fBGQmZQ5147zMEPOJvS_zPBscY8vnuZR25JcdwxDC-3HsTVs71kAG3y9bxI0kdHa4mjS9o_yyEHqC0GjDJseYbpTA5ze_1MImHJXDXoW3GY9T2GmV8a7rc9DHp7iTqnhuGcxHEz0txtJNpCm2fC8avn-Q4FDFvD', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJg9tSUNFPZS4RyVX3XwHyHYM
OPERATIONAL,"Desa Gentansari, RT.003/RW.001, Dukuh Mendengin, Kec. Banjarnegara, Jawa Tengah 53418, Indonesia","{'location': {'lat': -7.4304703, 'lng': 109.6466213}, 'viewport': {'northeast': {'lat': -7.429048570107278, 'lng': 109.6490843}, 'southwest': {'lat': -7.431748229892722, 'lng': 109.6458003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tampomas Kano Adventure,ChIJBUYMRkytei4R7jzbofdDMG8,3.0,ChIJBUYMRkytei4R7jzbofdDMG8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"{'compound_code': 'HJ9W+RJ Watuurip, Banjarnegara, Central Java, Indonesia', 'global_code': '6P4FHJ9W+RJ'}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118336154533394992854"">A Google User</a>'], 'photo_reference': 'AUGGfZnpv2y2F-EcGwDF1rO0umyuRrTgS7sGhZ38pwab2ZkH9Eht63uI7vqB1PUYqoVo6R2rQXiyAoTUx9nFwAcFTnzWSg0vy_Z3jlHOMVdx6oUAoo5kU4l4SN9W62CVI_KYKwc97qW5cNhizQgTPzcu4mAVyXrKV_lNycvCPk0VHNlTQomT', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJBUYMRkytei4R7jzbofdDMG8
OPERATIONAL,"FFVJ+G5, Gandul, Glempang, Kec. Mandiraja, Kab. Banjarnegara, Jawa Tengah, Indonesia","{'location': {'lat': -7.506145999999999, 'lng': 109.480392}, 'viewport': {'northeast': {'lat': -7.504309070107277, 'lng': 109.4812821298927}, 'southwest': {'lat': -7.507008729892721, 'lng': 109.4785824701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Pete,ChIJn1d-WgBTZS4RHVRtxa4JA3c,0.0,ChIJn1d-WgBTZS4RHVRtxa4JA3c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJn1d-WgBTZS4RHVRtxa4JA3c
OPERATIONAL,"JJFH+HVH, Sawah/Sungai, Wanakarsa, Kec. Wanadadi, Kab. Banjarnegara, Jawa Tengah 53461, Indonesia","{'location': {'lat': -7.3760591, 'lng': 109.6297219}, 'viewport': {'northeast': {'lat': -7.374108320107277, 'lng': 109.63245085}, 'southwest': {'lat': -7.376807979892721, 'lng': 109.62881225}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot cangkring,ChIJRdSYKACrei4Rzac53A1KLLw,5.0,ChIJRdSYKACrei4Rzac53A1KLLw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107027384324920301361"">kim 18</a>'], 'photo_reference': 'AUGGfZm36O8fRQQTewEibj7CbC6tgvtarmyyQII85NU4gs2GFtraa351azDtc6lx6478x-46jpb-yujGBDL0co8F20K5IdSkwhSdbPrs7QLXfx5QVQikB5JSpKRy4iMvreFnIh8XiPzFEOrclIHuAGeIpHHaJAcUF2sIdUg-ONJGcJNlgmeR', 'width': 1840}]",https://www.google.com/maps/place/?q=place_id:ChIJRdSYKACrei4Rzac53A1KLLw
OPERATIONAL,"HJPJ+W2X, Winong, Mantrianom, Bawang, Banjarnegara, Central Java 53471, Indonesia","{'location': {'lat': -7.4126464, 'lng': 109.6301064}, 'viewport': {'northeast': {'lat': -7.411326220107278, 'lng': 109.6314516798927}, 'southwest': {'lat': -7.414025879892722, 'lng': 109.6287520201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalur EM Banjarnegara,ChIJ7wUtRgCrei4RWmVpd1QRnW8,5.0,ChIJ7wUtRgCrei4RWmVpd1QRnW8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103553401510019201477"">H. Mudjiono</a>'], 'photo_reference': 'AUGGfZmcmWqjLSIb30TOfVi4cZu7qeyhJCXjqbjEELWpRwBpWK53H-b5emDKfp2br9p5pWqjwTUOwI2uxR3oDJTtIXziV67rC7QtKO5hJVwajayOIQDVcE4sWZIHm9S8zGHR-SE_boGTZg2FRQgmI1DT9avKjd8LGIPz2Oq8J2xurt-uczul', 'width': 3472}]",https://www.google.com/maps/place/?q=place_id:ChIJ7wUtRgCrei4RWmVpd1QRnW8
OPERATIONAL,"HJ4R+MX4, Jl. Wiradrana, Wiradrana, Majalengka, Kec. Bawang, Kab. Banjarnegara, Jawa Tengah 53471, Indonesia","{'location': {'lat': -7.4435112, 'lng': 109.6431229}, 'viewport': {'northeast': {'lat': -7.44218417010728, 'lng': 109.6445397798927}, 'southwest': {'lat': -7.444883829892723, 'lng': 109.6418401201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kopi kubangan,ChIJUZ7HDQCtei4Ri-DLzBd3keI,4.7,ChIJUZ7HDQCtei4Ri-DLzBd3keI,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114582948370551988869"">RAHMAD EFENDY</a>'], 'photo_reference': 'AUGGfZnJiu6DNmeutZutDXLCTp-hvQJpb68E8cLEs7Vs7-Qdx56BlCX2Mrg7qUb1oH_vSwsSui8V9b2GmhY2Q6-Npv9Im1vVjgWuCjEU-oEhzfWIYi9CJZz-9ewFqEK671CEclhWw3Tez08SuYrpDPNWlou7heZlLk0MzVgQ7-J9u9XSljJn', 'width': 1920}]",https://www.google.com/maps/place/?q=place_id:ChIJUZ7HDQCtei4Ri-DLzBd3keI
OPERATIONAL,"JH75+CW, Karang Jati, Sambong, Punggelan, Banjarnegara, Central Java 53462, Indonesia","{'location': {'lat': -7.386195300000001, 'lng': 109.5577341}, 'viewport': {'northeast': {'lat': -7.384922870107277, 'lng': 109.5589366798927}, 'southwest': {'lat': -7.387622529892721, 'lng': 109.5562370201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alas jati Sambong Rm Citanduy,ChIJNbcMhxBVZS4RM9QbL-bWXp8,4.4,ChIJNbcMhxBVZS4RM9QbL-bWXp8,"['tourist_attraction', 'point_of_interest', 'establishment']",41,{'open_now': False},,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103634959902207410826"">Wakhyu Ariyanto</a>'], 'photo_reference': 'AUGGfZlEzFJvqQuyZI-gPbhYPnpgWXukZpCWixJcju73PoDt_yGGuNsTmWNujM_UYB6zNlSccI7pLIy25xelKa3GAZJ66BVZNheFxHkl9ZgQpbrDb--x8sCnmM3OJXRQumJUaUzs_g3L4gF9XIhiSe5B5jErrG44YJBb-K94n367_g3v11Me', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJNbcMhxBVZS4RM9QbL-bWXp8
OPERATIONAL,"FFXH+963, Karang Tunon, Glempang, Kec. Mandiraja, Kab. Banjarnegara, Jawa Tengah 53473, Indonesia","{'location': {'lat': -7.5016151, 'lng': 109.4780379}, 'viewport': {'northeast': {'lat': -7.500272320107279, 'lng': 109.4793969298927}, 'southwest': {'lat': -7.502971979892723, 'lng': 109.4766972701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Watu Sodong,ChIJdYFunwNSZS4R4L0-_0MxuA0,4.0,ChIJdYFunwNSZS4R4L0-_0MxuA0,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",144,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116851784114717380943"">Safdin Muhammad</a>'], 'photo_reference': 'AUGGfZn2KxzERWQh4N1NzOp30qUtZrzkiI4TZc5lsIcyoUefnyIOYBCEGv9ihhaumwfBdRTVeXcBEu9kUGlfkwUlpcnTrtL2QCWaPzIcP8tQJ-tkBjgWXRKvnGQb9LyzxvTzXxeDkGyxMhWxD4jYs0LeYBBReVtK-sa1XhsHK5YEVTeIhDju', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJdYFunwNSZS4R4L0-_0MxuA0
OPERATIONAL,"JJ9G+R7H, Dusun Dua, Karangjambe, Wanadadi, Banjarnegara, Central Java 53461, Indonesia","{'location': {'lat': -7.3804378, 'lng': 109.6257421}, 'viewport': {'northeast': {'lat': -7.379087970107276, 'lng': 109.6270919298927}, 'southwest': {'lat': -7.38178762989272, 'lng': 109.6243922701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Sungai Serayu,ChIJzTxPZwCrei4RK7H5B0SzicQ,0.0,ChIJzTxPZwCrei4RK7H5B0SzicQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJzTxPZwCrei4RK7H5B0SzicQ
OPERATIONAL,"FHRC+Q3W, Gunugtugel, Kalitengah, Kec. Purwanegara, Kab. Banjarnegara, Jawa Tengah 53472, Indonesia","{'location': {'lat': -7.5080119, 'lng': 109.5702096}, 'viewport': {'northeast': {'lat': -7.506524270107278, 'lng': 109.5716886798927}, 'southwest': {'lat': -7.509223929892721, 'lng': 109.5689890201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Wisata Icika,ChIJ07R1GKuyei4RcSHGgLqOrBc,4.2,ChIJ07R1GKuyei4RcSHGgLqOrBc,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",59,{'open_now': False},,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111187151180615489424"">ka asn</a>'], 'photo_reference': 'AUGGfZmFS20KcHUZ_Quc6igH41e8bYgYzbuhDI6RHq2Qu-gR3gB3JDASxymbrjt7BtfOTFJJvZ1b_ZrvxVq2J0jx07ZpIxRA8ofDem_0XXEZgaVqc-xeLXd9U34KxbdyxFE5qhAATpb6HOYZ_JExO0HEvTuGHAbwx4qW0ncmu7ETkLzvdTYc', 'width': 3264}]",https://www.google.com/maps/place/?q=place_id:ChIJ07R1GKuyei4RcSHGgLqOrBc
